sample_id,age_h,health_score,vibration_g,temperature_c,internal_resistance_ohm,true_rul_h,observed_rul_h
29,551.7537800725332,72.56272520946355,0.2862180526371176,51.80684191806416,0.059266049620219335,1098.2462199274669,1161.0089750170473
30,307.9988280661817,89.47485650368185,0.20369401436005038,42.90345745242102,0.04960176555731274,1342.0011719338183,1361.8623279935862
31,369.70096546783844,78.34590767888862,0.22720200227317713,48.431514506000845,0.05073746998507423,1280.2990345321616,1224.6124350173977
32,1343.5741335991825,36.08678988614541,0.44711272026399046,61.50019535410629,0.06887056127776055,186.52344139269465,298.8771971836815
33,1009.94074906246,54.25210202231229,0.35926929257847096,57.519455005348334,0.060146785230851416,619.1196125901745,694.8093352337448
34,995.3034076130549,47.65043778931997,0.40575231142638546,61.380375103642415,0.06272975169392228,572.6176365849861,666.1483066426367
35,867.6341161557751,54.507427482636125,0.35780489057785325,54.89651405558394,0.05918715551645982,775.3414823241569,790.6679406675081
36,727.2329341742085,59.883838811241866,0.3116535285657525,51.56233347857546,0.06012116689945323,922.7670658257915,918.7891802781616
37,939.9777392332608,60.228158540665156,0.3657934237711174,59.25332004471664,0.06046734430435251,674.5415791491504,713.7656164764387
38,684.7475652141873,56.350699230430536,0.31519242986147683,53.235989187296596,0.05912144778707683,965.2524347858127,1011.4692142756346
39,831.7113439360724,62.57079686566568,0.29770096474157404,51.7142474899203,0.05699339032542572,818.2886560639276,912.1736384424662
40,1190.5943778204437,35.9996921399882,0.39916369490203873,59.545973708678275,0.0676093631889764,392.42842822433005,362.79011148433875
41,1129.5014340724574,35.52115086801251,0.39161662333820646,54.21930743524503,0.0662882620594928,483.04360492315675,549.6615577582703
42,1294.665665112095,34.014815053264826,0.42899571913850026,60.60460582388117,0.07002587966847947,256.21515854384893,255.2862439467261
43,621.0875279528547,78.78994756069606,0.32623606263166494,50.607078317323634,0.058110029527057516,1028.9124720471455,1009.4249082740546
44,486.5716341146489,78.69659331479349,0.27006111638468117,46.33691091536684,0.04957283753061037,1163.428365885351,1187.0933524624534
45,1367.529552597256,21.027227419822076,0.45111162474737243,62.227386749193066,0.07157734262362091,155.3330513841434,221.66308098874651
46,691.0453441339151,60.975356590856556,0.28851482290357944,52.47219273446405,0.0565100511886753,958.9546558660849,955.6265915278768
47,225.56899830964818,85.38823038694656,0.19949679779207335,44.61966852399823,0.04948474587290823,1424.4310016903519,1421.1959591912057
48,1019.8362318947098,44.98156416460908,0.3722850911182844,59.57376959580007,0.06147193042871148,587.2383381198338,634.3952210239494
49,1288.2887629522331,26.489592070304635,0.452869260491057,63.49977193213966,0.0690817781407995,226.63004294511722,236.8337146775856
50,568.9592295114419,71.21700147071468,0.27301801479195276,50.212075047413464,0.05501010512269597,1081.040770488558,1072.158301831566
51,1136.0220732737753,36.81002046464825,0.3893572005346165,61.0611949669053,0.06506264438730855,448.2504714105434,505.6149600061117
52,1045.2799660364703,42.96544198650983,0.4043515271754791,61.50044132730741,0.06714331764647796,523.3014528690614,604.9207103918038
53,1194.1019579576423,33.7405723650365,0.4381121682729364,56.8985654252757,0.06797027681281136,367.10426347033643,316.4267477204256
54,1024.634287927858,50.33470551704612,0.3960267743520494,55.36623888720066,0.06092008821937403,582.1104207192942,591.183269133121
55,1089.8044550441095,36.85878479303446,0.38784378409336,58.333085800487616,0.06691651293490408,509.4707102694284,380.6436028585638
56,892.1953687623283,59.31962721916301,0.3542934406523645,58.28372901427538,0.0607417350442173,737.5218895791668,795.5448030913656
57,1396.2387364922065,27.40514719215027,0.46977037557782886,60.14908803400283,0.07163028892400611,120.22248531773336,107.18604502627937
58,346.0611433918323,88.19534751090067,0.21992671054036536,51.39669154434057,0.050054364929792886,1303.9388566081677,1295.8262053790977
59,1209.8131559065814,43.57452443227689,0.43247011389337153,55.167659792284745,0.0699338659756234,365.12544262796047,387.54874788137954
60,917.2620670377108,51.79382155455576,0.34893133657085557,53.93713636468836,0.061786974151253546,732.7379329622892,694.1855299821577
61,333.371059900163,82.27531395940169,0.24047984082866716,46.37162241714878,0.049857281714035785,1316.628940099837,1343.3262991891534
62,921.948506302294,43.9268767113891,0.3268721352984595,55.0280874184908,0.05985746148523074,727.9110566052519,708.9881935577023
63,1318.3082093448036,32.99706511659287,0.46539273089369787,61.59777451491192,0.06658811134813372,194.84946027630872,133.55360792575
64,681.2431818405787,57.501880253640586,0.3007760483875857,55.015887457276605,0.05858651821757834,968.6773808730383,966.7372817552272
65,747.8454576318364,61.366250861326584,0.30422238037549665,55.4994807609645,0.05815068932558874,899.657138563341,941.3477596929289
66,845.077979915166,55.603899962715104,0.2924334322465147,56.86304959375601,0.06105562835053919,795.606772116054,727.1652264311144
67,765.3896450528533,62.71871033889586,0.3060321092203987,54.82692294199817,0.058657853356005374,884.6103549471467,876.2767592399537
68,1379.308045436518,35.173799414417104,0.42591842949934994,61.490404331069286,0.06960637185974454,169.91334635872073,129.7659621695302
69,357.6373467752285,89.15236784715448,0.2185920790959835,46.236365336248,0.05174088735799069,1292.3626532247715,1308.117044520054
70,1099.295372715248,44.46655015677605,0.3974872865149644,61.96075866811569,0.06579553865583233,473.16227608070557,562.4041174818037
71,1188.186884752722,35.939719099042954,0.4392076814186625,60.3567957844794,0.06279938645781051,354.7422230480846,386.409632819937
72,652.730288541551,54.802883084119415,0.27310685126260936,50.01820346345088,0.05660534561940954,997.269711458449,969.5263975662469
73,884.8698924098416,52.62020119134868,0.38700401280529373,52.37129265805912,0.06063494826084122,731.826496065394,649.4469233300864
74,677.6705556577062,68.74726565980865,0.3268669457256094,53.93230868064782,0.056540259758443054,972.3294443422938,1012.5706267269886
75,311.2756164061646,82.83554720212848,0.19104087697824623,43.14874653999262,0.05067474077030542,1338.7243835938355,1312.6648438464392
76,750.4903481294011,62.838726806699604,0.2999282787203476,51.795860573494856,0.0596944385390969,899.5096518705989,953.6300716672332
77,1118.861721736093,39.852548124619446,0.37639470862351593,59.3253054961611,0.06555715333540893,485.75651302193717,463.1231005933414
78,628.8069341575062,75.59867772621985,0.30068946637553695,50.72231545661449,0.05772956412015496,1021.1930658424938,1107.1057007554348
79,508.82237684649107,76.13009502786866,0.27086536585512105,47.91054277065479,0.05752564400939334,1141.1776231535089,1107.6035619162617
80,1226.5761682479554,39.93810488082626,0.4006544957055027,59.26641597830635,0.06737918644153808,356.5027057255604,356.55914119740874
81,923.9757245798177,45.70434481652548,0.371739123992253,54.90568128697011,0.062137156039559924,706.4590638271546,685.6376185974591
82,364.88035540815383,84.68840062656477,0.25001625658943566,46.789744808736415,0.047931122406808226,1285.1196445918463,1272.1470089237223
83,767.0839393415355,58.11930323146794,0.30804500412438485,51.65300460099773,0.05941602716496107,882.9160606584645,915.7467957459374
84,1098.8161406548124,40.11901448412474,0.4060599626782617,57.81869394965195,0.06541481151260752,486.63642318649227,455.5896904719192
85,849.5359875296889,60.77905339821747,0.3704917637429629,54.35381583147593,0.06259879409725332,782.0214251016445,788.9401366984014
86,1200.760210523807,40.25787708973921,0.4149445439280019,59.627450523592785,0.06596101171345314,367.65244732302733,509.5412174171235
87,1049.242617278815,50.35386946272073,0.40253705872393997,57.60520225485399,0.060585241971576415,540.448018595369,462.3186774932019
88,697.7788873108998,68.91136249106988,0.2882160595507769,49.215524268238724,0.060742699677196865,952.2211126891002,876.2918718565705
89,1285.7001329531784,33.59454186806698,0.4184908546758626,63.00738278656011,0.07028627064479732,262.6211839057447,259.7224899864173
90,1275.0193377571836,28.000821835808015,0.42259762205850515,63.70107299798943,0.06951327134628911,266.1374374002146,323.68725514565
91,413.77405856141775,66.9740105023022,0.2494310013439196,47.83519261805282,0.05017167295395875,1236.2259414385821,1250.297208304202
92,557.7419177044158,69.82520162272716,0.29501940341107513,53.9866985313316,0.05622427184926648,1092.2580822955842,1176.6843921095262
93,208.70443808761405,93.60597287961781,0.20603958736997074,42.53809658224183,0.04878947062752908,1441.295561912386,1449.4787376191246
94,528.2358528685087,71.63929597912798,0.2735921199857289,47.481826524382704,0.05757460060486459,1121.7641471314914,1132.170447757262
95,922.9598237081534,62.51612413533617,0.3624583673877179,51.55757932725236,0.06378124621721279,715.8276456429004,573.6850956309648
96,1025.1522909733103,44.578204340959154,0.38175062068105836,58.00980403745864,0.06585483082419752,581.2231302264439,551.1029385118006
97,1099.855178204332,41.78328660650338,0.3783194758509469,54.565278969685664,0.06568922996675594,524.6572935298157,510.02290054298015
98,1166.18720525328,35.87379112763184,0.4434571445957437,59.84317904531767,0.06367339077057962,375.48546938396237,337.16998272483943
99,1346.4142395573874,28.293567232498617,0.454068883591445,65.53109021826906,0.06871778113433097,157.26831411896677,169.38467236192233
100,1211.024563017402,35.56442282762273,0.4466219518605928,55.21031489425186,0.0669353782194619,350.9641058368052,411.79291114088284
101,1133.0794637515937,31.441107164701467,0.3685463475374578,63.31011469550973,0.06574299477570122,458.6782499871456,481.3545547770998
102,684.9778404845545,61.608579474708584,0.32216654993525556,50.22988672603464,0.05808605271532672,965.0221595154455,908.2413532565943
103,708.7931219568002,62.717389183062615,0.3186889682397744,49.99998294331337,0.055668354454561,941.2068780431998,938.9005938368331
104,827.9755252115389,64.65152186316735,0.34286224681394933,57.10921996559655,0.058263022486159374,811.4783749604784,831.2087046373194
105,423.06896110143776,81.66213615761966,0.2188667879679898,48.48347548725108,0.051742592686047896,1226.9310388985623,1174.9544988997811
106,1351.1631619666093,38.01947968979663,0.4105168645827585,63.34981078382646,0.06838473007844555,202.62260598977568,205.9584431675489
107,344.1760029966538,88.22153823014315,0.22223741149379772,46.83110308677321,0.053452542684487375,1305.8239970033462,1380.672918299835
108,878.2969707349808,57.647375390894155,0.3326325249027097,57.815496865639666,0.05801956847805041,757.6255449368208,796.857541768933
109,678.7350422853764,57.95069851080601,0.3350073467746426,53.61472708561048,0.05757269528211563,971.2649577146236,1012.6183482312433
110,208.01357245253192,89.5330268859791,0.20511534840935258,48.75389324706286,0.04916343152214564,1441.986427547468,1441.7496759472642
111,802.2513801829851,61.266219257840596,0.31900622826162556,52.15614307568314,0.06172577790538507,847.7486198170149,787.9502104706213
112,285.15329582795005,77.48398849779974,0.22885995098337691,47.59623350240239,0.05044551599513309,1364.84670417205,1374.952846400336
113,1305.2220428789637,29.42163161346098,0.41594815770750865,60.40661888447538,0.06735112479713828,258.3915207619016,287.5732732456232
114,1102.0833931181232,45.0122212135009,0.3988481902160256,56.00235782271328,0.0643855733652526,498.9414465738874,580.9108910642321
115,1264.3404310729654,37.32945184907935,0.41839379687780004,57.264817730163664,0.07029645239292805,312.7810630861962,409.0343104711327
116,1242.1000123884564,40.28128236978414,0.413728208446241,59.56417927426721,0.06887037389094837,327.7237036385906,339.4351451354409
117,1083.7404332627584,39.383778956161535,0.3609570037984674,62.91516354639748,0.06583374836373296,516.8224455866335,570.5802480197794
118,1246.3446237413523,34.836648452028015,0.42976367572421903,61.457388665428,0.06546998206963986,299.5811247797106,276.04542748511665
119,1167.1795111747465,36.06508901249509,0.3887244651192703,59.26077362242468,0.06403641269182489,426.66460210578686,323.4416763246764
120,616.1322185457677,67.60590485054888,0.2940713261607191,49.382982902629095,0.05560252224040315,1033.8677814542323,1078.4307681249313
121,904.710466553486,52.82962090502788,0.3298148273247374,50.913304485992214,0.06454640692086173,745.289533446514,728.8485932182193
122,849.4146321711626,60.891430008642764,0.3483745442282955,52.95718767007235,0.0588959741736411,800.5853678288374,875.940032463909
123,934.2316508065869,49.766999089926486,0.34252018678916196,55.43857516101711,0.06176366095405727,713.5754733883275,673.4241566668524
124,671.8114301022135,59.72676280222049,0.31687711532486207,49.36899331062814,0.05469285025974019,978.1885698977865,891.3687965735085
125,785.0290918026171,62.90430487811483,0.3475669925211211,55.97389566858222,0.058083115517523605,860.1014298544718,822.7572068160915
126,1141.0310774245286,43.508328561545405,0.3546446892258722,60.05279849729284,0.06434348534701047,479.5247097857222,493.02106370143593
127,1067.9881779016614,48.1523771559919,0.36448723301165364,57.69294665843611,0.06799209265008362,555.5085790956698,616.4244178085969
128,545.5405056449904,65.68564195993085,0.2846836275008686,51.87526388983699,0.05601155754607843,1104.4594943550096,1102.3669622970745
129,432.3171237722697,75.77730094357887,0.21395756426330184,44.84535580240177,0.04886055810461314,1217.6828762277303,1176.9444550072828
130,568.5442275988682,76.48438898565183,0.28794883275532146,52.698130673930365,0.05276537557688776,1081.4557724011318,1128.7554290823043
131,446.4574388175631,77.8077400902377,0.2163662680880514,49.541206869346475,0.05150436278052342,1203.5425611824369,1225.7442425168676
132,844.1088447917012,49.5631499164077,0.32948423693630685,52.15096803174296,0.06098205218924015,805.8911552082988,758.262290051393
133,724.2823117757813,63.32626500312109,0.3030430426460885,53.68051598942425,0.057878586018837774,925.7176882242187,930.2112877995467
134,694.4970773940927,63.85561907490357,0.3020300757969373,53.63320074263184,0.05736662014010481,955.5029226059073,1017.4656737091839
135,273.01476261665175,79.78592271263163,0.23964936710667553,49.03028451180904,0.0501078946860108,1376.9852373833482,1494.2262297638213
136,1200.2057040506993,41.282161176481665,0.4507466463632982,61.33792590755105,0.06560591271584035,327.43268468457705,184.10725688520466
137,833.2739878301127,48.350301321944954,0.32955950504423887,53.20665130445405,0.06278976891162322,816.7260121698873,735.4144522392976
138,1269.347606813151,42.539451658447355,0.4581415646560454,59.54198931012628,0.06679072929426959,260.6150384457767,234.45731384227759
139,1308.3988603339485,30.87479019706371,0.47410562998310896,63.76889463219846,0.06861168308942742,186.0615995202611,159.02292205088327
140,876.1899982588518,51.19322352693789,0.32714578235957137,56.4339919911484,0.06074414773278065,766.6400417854062,623.6621382345802
141,412.04298458795006,73.48853149960162,0.25041113036515156,47.68645409795338,0.05084486126273969,1237.95701541205,1220.7913399360318
142,1111.508131140117,48.432818334986564,0.3828285897803469,58.88051815640597,0.06531665362318109,489.5435472755409,508.32003914964054
143,1150.5985791817657,45.190669091477886,0.3961315834796091,62.3323172528809,0.06536930091420066,421.22140942218164,442.7482629519373
144,1066.3176164126917,48.24014853269782,0.3546298681280221,60.04859183829762,0.06417826576445872,554.2725430806003,538.8843562043226
145,300.7009589882713,77.95266949524662,0.23453403902620826,47.84856968452097,0.05058652792381446,1349.2990410117286,1411.0111762677707
146,1348.8175369233843,37.36647444646938,0.4821633015895558,64.32833968828659,0.0731740370984684,135.59379320458254,5.0
147,867.349130769397,54.814001242784286,0.3254193425985116,58.70896018690582,0.059779550792303696,764.1060682960739,800.7394980926937
148,475.3071232230798,83.02419214831602,0.2658198118677439,48.49064478890308,0.051209036670173805,1174.6928767769202,1244.9256521955767
149,236.15061617647498,85.46598252608328,0.20921086326458685,48.80417336255088,0.04854626230221046,1413.849383823525,1427.9844473671662
150,720.8322331069525,65.83017428314803,0.33719525413951973,50.03089333183676,0.054617683105161116,929.1677668930475,926.7480158805326
151,909.7223748101171,46.064123355758056,0.33870225729252856,58.28795248119976,0.06594520216259385,723.8378627838841,774.103648859148
152,1060.8249010695295,49.38860341064519,0.3886800110686539,59.20669907619643,0.0652327324845918,533.3295935876998,576.5226780755777
153,762.6635128217182,61.31280800030428,0.2648898840707455,50.76274831848108,0.059012959146879804,887.3364871782818,968.2655363637068
154,820.41479640634,52.282233034659285,0.32372742214472366,55.18368936869775,0.059994163609723455,828.6667567501713,816.9639244511397
155,662.3613330751333,67.03823126790816,0.2661202767973522,51.69811498236916,0.05606970821917755,987.6386669248667,1071.6322897227467
156,276.9832868398431,83.31386714062609,0.20549627020619796,43.17054940833189,0.052602372039271025,1373.016713160157,1342.9300610009536
157,916.513971129938,43.087114800796485,0.32571341146661487,53.19452614688021,0.06089703664727853,733.486028870062,749.5198813046666
158,504.2449884861352,73.96164666876739,0.24982891254474654,48.617009217659174,0.052832468253889056,1145.7550115138647,1203.582001501853
159,475.7353300096165,80.84499682431773,0.23733839362962958,46.617610942074634,0.052042668026091136,1174.2646699903835,1198.6581335839446
160,672.3691441221883,66.0757092091732,0.3095190857917067,50.1272855332909,0.05695840504090266,977.6308558778117,1045.4067233093288
161,1192.0816730697115,45.32119447508156,0.44641638044700976,58.45101362981836,0.06626580617125866,353.88851637888786,452.91298763747636
162,417.1799178065195,71.65297431972593,0.23362223371078436,48.042228072224,0.050151626712249875,1232.8200821934806,1197.7428306893505
163,807.5039485541865,56.11125176466959,0.3432605780040769,52.54827474336517,0.0594885136942951,842.4960514458135,834.8758861174886
164,1127.6216201311822,41.89072722195897,0.3877082035132357,57.98247182075154,0.0664156931073629,473.5286376031479,503.9993977495412
165,489.4433605898374,78.92538896960122,0.2368793167922071,50.01636849075576,0.053518684085746004,1160.5566394101625,1061.091011612063
166,489.6034219142407,79.51194860943608,0.2701852652426024,50.19882678628912,0.05665118251431789,1160.3965780857593,1233.093634998918
167,1372.977757500801,30.67722763158577,0.4701762370468177,61.73034622259034,0.07019032277335091,135.21189804411122,116.3497258993795
168,450.738814460948,74.18114396591034,0.2455841928775131,48.39619186777223,0.05258411343885808,1199.261185539052,1161.5474704000917
169,729.4695428353507,65.53763964136024,0.3260416495734386,49.15732656995386,0.05702274758609543,920.5304571646493,809.8157026321471
170,1048.8930442793583,46.351654903754884,0.361545842673908,61.19144367997428,0.06433831132948178,559.7584789142531,538.361360733981
171,1095.99347441478,50.44314996196768,0.39736802492677875,54.638391942358346,0.06740501858814898,511.37530315111917,518.9677184800491
172,763.7242419850579,65.683933177445,0.32592015581138,55.95537286210124,0.05890884587940874,881.4988937044359,916.5195921585288
173,916.8325064688519,43.18343223385219,0.3500978424440006,53.91907884715996,0.062124316509142796,733.0794353315475,750.4587055083721
174,1236.7584591528607,41.93616389201266,0.4282349192691419,63.8266586201661,0.06719205527613122,298.69682040408105,252.95210819265154
175,1346.6836206071919,33.30021649838806,0.4204760300462001,65.15599499960149,0.07190882287552547,189.10797735322058,174.0641286320821
176,463.45301937748616,82.93382136344445,0.23088978805023,53.600474445281506,0.05542110676984051,1186.5469806225137,1165.5517997429881
177,1107.818512937386,48.930226960108975,0.354593564249867,55.45929188086459,0.06316106307861385,535.7508198334108,473.47506241757566
178,1082.7992394483351,42.36795787711287,0.43559471840501107,57.312838699435936,0.06342594549519699,478.60132048997525,406.9411054381048
179,1354.8481805977497,27.01538830487912,0.4628401169352973,64.93870824904307,0.06800410236044338,143.90217291526736,72.80466790510847
180,430.56597921644163,74.57307791094519,0.23089060649727522,49.762812483946256,0.053402713325894906,1219.4340207835585,1144.2471840822361
181,464.01316060361034,72.04458040906162,0.2691006446975988,48.0293933047777,0.05085755484140893,1185.9868393963898,1265.7941745492537
182,346.4249374662781,80.56420589621989,0.20654634979678854,46.90851712627462,0.055661602424021045,1303.5750625337218,1264.2536869415771
183,1256.6894646043263,41.30066465693094,0.4335712103104909,62.14584720437717,0.06634419478003471,282.367210094346,325.3203433124533
184,392.1514301901344,80.28694579378434,0.23228210460001186,51.73038019033394,0.04966539171402998,1257.8485698098657,1236.5584181406794
185,269.233795612187,86.84148213593316,0.19270042411790383,49.51744642837708,0.051605910734969694,1380.766204387813,1510.6450802607167
186,245.93090877458297,84.45492911365525,0.22822744056257005,45.6898886937245,0.05017987800975717,1404.069091225417,1465.3132247431051
187,654.6530292946273,63.929838111234815,0.31927047606676584,51.32096890475373,0.0564460658181086,995.3469707053727,965.8005490026652
188,1348.6669066059078,34.69443741708102,0.4425580832506823,60.96883175081974,0.07145914099761494,188.1866597143794,262.5660951775498
189,342.73643144164,85.08017082520702,0.19234804979190778,47.699597928272375,0.0521956671924946,1307.26356855836,1456.590863480484
190,1069.3011656868603,49.33176648225132,0.3985716304953235,60.216300318181986,0.06666309795689974,510.9028652764386,548.390832495906
191,926.6324171944818,47.85522338243527,0.3570585087624145,56.023853765682446,0.06256102581394847,711.8956560909328,689.4843938114141
192,1018.9529002288689,52.0866969799005,0.39802037093757114,53.115613603846455,0.06362224666348372,587.828765927317,558.8611422735694
193,1134.8262121821858,41.539514959111344,0.3939248402093101,58.99074775580627,0.06249983324936154,455.68769285040366,543.0130670800138
194,1171.3036100498925,43.700597624113946,0.441280944286418,59.667674260068075,0.0652469831661138,373.20516879199084,370.74905671707506
195,651.1026967032321,69.35893735742259,0.28693095730503826,54.768965983561245,0.059795591550204724,998.8973032967679,1104.4586697216218
196,1076.276264545536,44.7488600938543,0.3656655195802903,59.78862029474705,0.06779424068852995,535.6816663584675,697.3052344557171
197,739.3964052041298,61.46776544062758,0.32215067689226373,51.53835567987456,0.05862375380668741,910.6035947958702,918.5261388250855
198,1228.608341577398,40.99072415901949,0.4378256969518632,62.08552870478091,0.06612579092843456,306.9208876420205,463.31336187319835
199,327.6168090387792,87.955038046111,0.21969365514611017,50.26258975164507,0.04937933957821235,1322.3831909612209,1390.618086653606
200,1192.9270378728215,31.032040625117673,0.39410967460161006,59.79849723018215,0.06665699647102614,393.3817688348187,297.4578875971789
201,1043.7592181041496,41.63983004893646,0.39396535527015997,58.89240496430767,0.06364487241235532,547.2099373311681,520.8312567195752
202,581.2254323850359,75.35686446242602,0.3123785949198446,53.312913898197884,0.05749247663348399,1068.774567614964,1005.4077913101889
203,451.7833412983696,74.47659001409433,0.2438647180339278,47.83584991618451,0.05482243570477761,1198.2166587016304,1294.3778688266023
204,867.7699319513689,49.47627733197879,0.37393923138234353,56.250682757459764,0.05817573406978904,754.4313460172232,764.0782518534277
205,223.1577900355022,90.24307007954754,0.1868232482923499,45.52625042673737,0.05282078020701009,1426.842209964498,1225.770416500154
206,1117.7060505812865,48.862386194308776,0.40373621908986,59.7116619884303,0.06653816908211795,460.373042295688,449.29569009959414
207,1073.0458678657824,45.337193829731504,0.3779719834952331,58.25653424017311,0.06467481002154682,535.4966757876422,488.0817822991852
208,252.39113205977316,92.9792249569346,0.20005716259520348,41.80584939955719,0.05185479005129094,1397.608867940227,1463.2049484208355
209,1362.2957916212367,24.757003065383806,0.45306452906407063,63.31144518070214,0.07050939317830965,153.38890631758898,90.51359432387565
210,318.71410947183966,89.99473204059096,0.20322197463590147,50.95450753994645,0.05253858022182221,1331.2858905281603,1370.8472087403668
211,1251.108925385969,39.58002753470196,0.4453156346827837,62.67678310749656,0.07080984003779235,274.72308786204275,365.2687978437326
212,1255.9247928432073,35.98438767270438,0.4477300755149533,61.60798222799868,0.06620223225682187,273.07822805334126,138.7163040552696
213,1049.634189217196,49.0127192858498,0.41622194779959604,56.1409008935113,0.06539417767316624,535.061553295611,456.04235604227904
214,517.201933054987,71.13559603666306,0.21145287520720302,56.99909762397057,0.05529616771747711,1122.8025788251603,1024.0493120365363
215,567.8243150967905,73.1230038678015,0.2924335191002251,49.174550865592416,0.05586104394964573,1082.1756849032095,1144.6371457043301
216,762.2648626422573,63.051804136820955,0.29156687920099467,52.529509226241885,0.058342781087234286,887.7351373577427,1041.3302199344882
217,283.5482409138082,89.5169862863471,0.1662901728204715,46.19162356433474,0.053084826634323616,1366.451759086192,1509.7556795880855
218,1379.0168205010302,28.13378562033598,0.4424151879480189,62.08201100979376,0.0695777470113023,152.39945529678397,171.59084070234132
219,472.2195578661956,69.81102310801163,0.2383754540434501,47.01566962086899,0.05234682400488187,1177.7804421338044,1189.2625962489226
220,248.3889606529202,89.75647666664646,0.1746011618356511,44.80164671392116,0.04796801669599999,1401.61103934708,1432.8814634465673
221,859.0992427135295,57.72798187789617,0.3332684556529494,58.42173529008549,0.05843957492216361,773.792080836043,749.7401570162157
222,801.2058952425344,62.49984128246236,0.3103343500152348,53.86278219670562,0.05969249453145058,848.7941047574656,844.5496053873837
223,625.9406666122456,65.00907169627693,0.29353925717285567,53.34597388694005,0.05935301227363746,1024.0593333877544,1064.1193199489544
224,225.73293884262023,90.98798498016615,0.2002029358890652,45.269941158038705,0.05230180544483185,1424.2670611573799,1463.6543040883735
225,1033.6940632731742,51.23762004070935,0.36373625876563787,60.040079160243174,0.06775782408858558,578.7429080365358,625.9876144379
226,876.5549811683654,65.00388684018472,0.35469735884097986,56.80881022254708,0.06283254327181685,760.1733447620173,877.8660355556223
227,428.02970430140266,71.87435554601669,0.26323268684585677,49.45538030437454,0.05327905662690191,1221.9702956985973,1168.356306896606
228,1060.9023829651717,39.96299323988968,0.39458535380769577,54.54132385441313,0.06278933433442183,548.9707986079021,484.1804191237376
