time_s,true_accel_mps2,imu_ax_mps2,accel_calibrated
2.73,0.0088043336784027,0.1014560557609822,0.056739754533650454
2.74,0.0086964125684346,0.0722993814892587,0.027436564310812765
2.75,0.0085885017501091,0.1047566156268376,0.06005690012747497
2.76,0.0084806048183949,0.083542689000338,0.038736370854611055
2.77,0.0083727253673143,0.0209940787219657,-0.02412655404827568
2.78,0.0082648669897988,0.0527974737176875,0.007836657002701005
2.79,0.0081570332775532,0.0831360673061834,0.03832770583536021
2.8000000000000003,0.0080492278209581,0.069577374755473,0.02470087915122915
2.81,0.0079414542089151,0.0881162350303141,0.04333289952795387
2.82,0.0078337160287517,-0.0231754158937297,-0.06851800592334642
2.83,0.007726016866083,0.1166027400674597,0.07196255283161779
2.84,0.0076183603046786,0.0053322772541093,-0.03986705803607105
2.85,0.0075107499263621,0.1178634689969842,0.07322961708239618
2.86,0.0074031893108728,0.0058921976470676,-0.03930432397279638
2.87,0.0072956820357378,0.0572323342139337,0.012293803230084123
2.88,0.007188231676164,0.0512730969215952,0.006304620021703721
2.89,0.0070808418048989,0.0027534968427079,-0.04245879714300713
2.9,0.0069735159921174,0.0431023596028892,-0.0019071762785033183
2.91,0.006866257805288,0.0735865404275752,0.028730191384497693
2.92,0.0067590708090647,0.1419514454887977,0.09743863868220876
2.93,0.0066519585651597,0.1022907119645529,0.057578604989500404
2.94,0.0065449246322041,0.0295368548829496,-0.015540849363869748
2.95,0.0064379725656399,0.0143246198749362,-0.030829527763883216
2.96,0.0063311059175952,0.0232263418575642,-0.021883073509985727
2.97,0.0062243282367702,0.0433602107491499,-0.0016480293978392967
2.98,0.0061176430682957,0.0725656196928845,0.027704140394858794
2.99,0.0060110539536251,0.0261249057609348,-0.018969943958859495
3.0,0.0059045644304034,0.0608793552194669,0.015959150974338594
3.01,0.0057981780323512,0.0137570640084163,-0.03139993566993336
3.02,0.0056918982891396,0.0298019984625463,-0.015274373404476078
3.03,0.0055857287262622,0.0479500001450748,0.002964824266406835
3.04,0.0054796728649386,0.0486895396151992,0.0037080800152755806
3.0500000000000003,0.0053737342219611,0.084907000447989,0.04010753813868242
3.06,0.0052679163095842,0.0254661601224291,-0.019631999876955675
3.0700000000000003,0.0051622226354103,0.1266312795039853,0.0820414869386787
3.08,0.005056656702268,0.0450410072033511,4.1213269699600475e-05
3.09,0.0049512220080816,0.0793736102080171,0.034546341917605125
3.1,0.0048459220457569,0.0262992458184472,-0.01879472782065608
3.11,0.0047407603030624,0.05751141635225,0.012574287791206035
3.12,0.0046357402624958,0.0601761197220147,0.015252381630165528
3.13,0.0045308654011894,0.1116611236246849,0.06699610414541196
3.14,0.0044261391907635,0.1054794190698667,0.06078333574860975
3.15,0.0043215650972205,0.0696711466846676,0.024795122296148348
3.16,0.004217146580826,0.0558927676073825,0.010947505133047741
3.17,0.004112887095975,0.0517039784021257,0.006737666735804723
3.18,0.0040087900910978,0.0332607248643965,-0.011798266467943217
3.19,0.0039048590085161,0.029039476155092,-0.016040727482319595
3.2,0.0038010972843338,0.1259179276455925,0.08132455039758041
3.21,0.003697508348327,0.0418891257309541,-0.0031265068030612024
3.22,0.00359409562381,0.0387620113176503,-0.006269335359145424
3.23,0.0034908625275276,0.0428045709869086,-0.002206461319689851
3.24,0.0033878124695352,0.0685041678389127,0.023622279235088136
3.25,0.0032849488530772,-0.0049302881969645,-0.05018119416780351
3.26,0.0031822750744758,0.0072617039449229,-0.03792793573374583
3.27,0.0030797945230059,0.0308130387213131,-0.014258252541393868
3.28,0.0029775105807844,0.0205430673212059,-0.02457983183798402
3.29,0.0028754266226532,0.1397067621219053,0.09518267549940232
3.3000000000000003,0.0027735460160577,0.053686415689637,0.008730066019735682
3.31,0.0026718721209378,0.0146427608408976,-0.0305097880996004
3.3200000000000003,0.002570408289601,0.0379630436980233,-0.007072317891433867
3.33,0.0024691578666274,0.0527282014582807,0.007767036641488143
3.34,0.0023681241887202,0.0925258423376016,0.04776466566593125
3.35,0.0022673105846221,0.083730874747702,0.038925502258996984
3.36,0.0021667203749936,0.0393070550476747,-0.0057215527159048245
3.37,0.0020663568722878,-0.0054130456098742,-0.050666377497361
3.38,0.0019662233806394,0.0445296190327894,-0.0004727446906639153
3.39,0.001866323195751,0.0780805981194741,0.03324683228087849
3.4,0.001766659604796,0.0608203255230803,0.015899824646311865
3.41,0.0016672358862795,0.050919597481564,0.005949344202576887
3.42,0.0015680553099362,0.0659355789154103,0.02104078282955809
3.43,0.0014691211366185,0.0905970124863058,0.04582614320231739
3.44,0.001370436618181,0.0532627483621581,0.008304269710711661
3.45,0.0012720049973741,0.0480343260989754,0.003049573968819499
3.46,0.0011738295077307,0.1306558078711499,0.0860862390664823
3.47,0.0010759133734467,0.0128155439027018,-0.0323461870324605
3.48,0.0009782598092783,0.1234608500465165,0.07885512567489095
3.49,0.00088087202042,0.0402240294015963,-0.004799970450656984
3.5,0.0007837532024129,-0.0003099327417023,-0.045537620845931964
3.51,0.0006869065410197,0.0588469679919874,0.013916550745715984
3.52,0.0005903352121111,0.0208034249045323,-0.024318165925093164
3.53,0.0004940423815741,0.0141725389522957,-0.03098237291226563
3.54,0.0003980312051898,0.0837240038183732,0.03891859680238512
3.5500000000000003,0.00030230482852,0.0409876279684555,-0.004032534705069845
3.56,0.0002068663868121,0.0965732527929484,0.05183241486728483
3.5700000000000003,0.0001117190048749,0.0042640798074824,-0.040940623309062917
3.58,1.6865796989562476e-05,0.0808035005191246,0.03598341760716041
3.59,-7.769013320169105e-05,0.0153749205715735,-0.029773949174297987
3.6,-0.0001719456928228,0.0898214678057974,0.0450467013123592
3.61,-0.0002658977998531,0.0855916331071923,0.04079561116300733
3.62,-0.0003595433832354,0.1126671859624025,0.06800722207276633
3.63,-0.0004528793829811,0.0507240128209583,0.005752776704480706
3.64,-0.0005459027502707,0.0506068002289425,0.0056349751044648235
3.65,-0.0006386104475841,0.0319355021367619,-0.013130148606269447
3.66,-0.0007309994487808,0.0027126083349362,-0.042499891120667134
3.67,-0.0008230667391972,0.0528366101640104,0.00787599011458332
3.68,-0.0009148093157884,0.0915198160137849,0.04675358393345216
3.69,-0.0010062241871916,0.0302909768726732,-0.014782937816408845
3.7,-0.0010973083738513,0.0937002673374319,0.04894499229892654
3.71,-0.0011880589081109,0.0552172004162469,0.010268543131906433
3.72,-0.001278472834329,0.0634386841001211,0.018531340804141812
3.73,-0.0013685472089769,0.0047278062897579,-0.040474566542956884
3.74,-0.0014582791007189,0.0351042768583723,-0.009945450393595677
3.75,-0.0015476655905455,0.0354508043927377,-0.009597181514836482
3.76,-0.0016367037718595,-0.0128700225678622,-0.05816082670136904
3.77,-0.0017253907505676,0.1246416055712709,0.08004181464449336
3.78,-0.0018137236451942,0.0671929790872751,0.022304501595251363
3.79,-0.0019016995869841,0.1070731554503442,0.06238508085461728
3.8,-0.0019893157199718,0.0367586302624617,-0.008282783655817387
3.81,-0.0020765692011176,0.0753356864151173,0.030488127050369147
3.82,-0.0021634572003936,0.0636927857582418,0.01878671935501689
3.83,-0.0022499769008643,0.1134518199722558,0.06879579896709126
3.84,-0.0023361254988002,0.0420622522395104,-0.0029525103120498484
3.85,-0.002421900203775,0.0570797274367072,0.012140429584630356
3.86,-0.0025072982387519,0.04062624908927,-0.004395729558522614
3.87,-0.0025923168401886,0.0706733167192189,0.02580232836102403
3.88,-0.0026769532581377,0.049053973096958,0.004074344821063316
3.89,-0.0027612047563102,0.0685469971861989,0.023665323805225028
3.9,-0.0028450686122116,0.0310126423165172,-0.014057645913048037
3.91,-0.0029285421172225,0.0489739551566345,0.003993924780537185
3.92,-0.0030116225766679,0.0572498592749476,0.012311416356731258
3.93,-0.0030943073099337,0.0590477522376284,0.014118343957415477
3.94,-0.0031765936505639,0.0495978072270176,0.004620911785947339
3.95,-0.003258478946333,0.0590586838098494,0.0141293304621602
3.96,-0.0033399605593537,0.0428489987999075,-0.002161810251349244
3.97,-0.0034210358661662,0.0615205677522578,0.01660358568066111
3.98,-0.0035017022578021,-0.0240812825603917,-0.06942842468381075
3.99,-0.003581957139917,0.0573149009848294,0.012376784909376284
4.0,-0.0036617979328523,0.0077470780283942,-0.03744012258452844
4.01,-0.0037412220717347,0.0180254098974263,-0.027110140806606734
4.0200000000000005,-0.0038202270065595,0.0152870101633185,-0.02986230134339849
4.03,-0.0038988102022685,0.0708798281035972,0.02600987749105247
4.04,-0.0039769691388691,0.0018826119847843,-0.04333405830674945
4.05,-0.0040547013114899,0.0426125154180733,-0.0023994819918861272
4.0600000000000005,-0.0041320042304754,0.0461339402027845,0.0011396383947582958
4.07,-0.0042088754214797,-0.0018214452148612,-0.04705672885915699
4.08,-0.004285312425542,0.0530740886183657,0.008114661928005728
4.09,-0.0043613127991865,-0.0193032909948052,-0.06462642311035698
4.1,-0.0044368741144912,0.0585690452045672,0.01363723136137407
4.11,-0.0045119939591609,0.0635981775111683,0.018691635689616376
4.12,-0.0045866699366514,0.0543794290991829,0.009426561908726531
4.13,-0.0046608996662145,0.0179347424808613,-0.027201263838330353
4.14,-0.0047346807829889,0.0391632835498731,-0.005866046683544623
4.15,-0.0048080109380926,0.0746694285736169,0.029818521179514473
4.16,-0.0048808877986888,0.0381251567199613,-0.006909390231194672
4.17,-0.0049533090480807,0.0416004441771208,-0.003416639017969046
4.18,-0.0050252723857863,0.046783694908805,0.001792658199804019
4.19,-0.0050967755276076,-0.0070438357031442,-0.05230536251572281
4.2,-0.00516781620572,-0.0360710886630265,-0.08147848106836834
4.21,-0.0052383921687493,0.0550031004456497,0.01005336728206
4.22,-0.0053085011818554,0.034142223615582,-0.010912338074791956
4.23,-0.0053781410267933,0.0273985131093706,-0.017689936573496885
4.24,-0.0054473095019907,0.0301883590670201,-0.014886071289427035
4.25,-0.0055160044226537,0.0702329700828366,0.025359768927473977
4.26,-0.0055842236207998,0.0520843557095403,0.007119955486975178
4.2700000000000005,-0.0056519649453579,0.0680849451377082,0.023200949887143923
4.28,-0.0057192262622463,-0.0175664717478494,-0.06288087612849187
4.29,-0.0057860054544223,0.0424256269237981,-0.002587309624323514
4.3,-0.0058523004219823,0.0128923504000611,-0.03226899457280291
4.3100000000000005,-0.0059181090822119,0.0442633731032785,-0.0007403285394185928
4.32,-0.0059834293696658,0.0470673330673171,0.0020777216756955787
4.33,-0.0060482592362604,0.0040667731951727,-0.041138921411886735
4.34,-0.0061125966513059,0.0433141277021848,-0.0016943440179047248
4.3500000000000005,-0.0061764396015906,-0.0148454526945871,-0.060146183612650346
4.36,-0.0062397860914692,0.0803054004004365,0.03548281447280051
4.37,-0.0063026341429128,0.0379621291337241,-0.007073237051533568
4.38,-0.0063649817955757,0.039636812175346,-0.005390138517240197
