time_s,true_accel_mps2,imu_ax_mps2,imu_ax_corrected
0.65,0.0263396658831543,0.0683096201351983,0.020605169656444586
0.66,0.0262996301981455,0.0516313219581093,0.003926871479355588
0.67,0.0262590137648954,0.0795189554360532,0.03181450495729948
0.68,0.0262178179545241,0.0737230842685884,0.026018633789834683
0.6900000000000001,0.0261760441576802,0.1234776319271223,0.07577318144836859
0.7000000000000001,0.0261336937845052,0.1146653980606871,0.06696094758193338
0.71,0.0260907682645722,0.1042700098218212,0.05656555934306749
0.72,0.026047269046836,0.0900211368721298,0.04231668639337609
0.73,0.0260031975995944,0.0791548674415524,0.03145041696279868
0.74,0.0259585554104352,0.0902712017555298,0.04256675127677609
0.75,0.0259133439861752,0.0523548665270116,0.004650416048257888
0.76,0.0258675648528078,0.0994670923069364,0.05176264182818269
0.77,0.0258212195554718,0.1005642276658194,0.05285977718706569
0.78,0.0257743096583662,0.1620155561338674,0.11431110565511368
0.79,0.0257268367447244,0.0660329285598949,0.018328478081141186
0.8,0.0256788024167425,0.0712975239635453,0.023593073484791588
0.81,0.0256302082955267,0.090261846428142,0.04255739594938829
0.8200000000000001,0.0255810560210484,0.0863426052189855,0.03863815474023179
0.8300000000000001,0.0255313472520668,0.0569385378388808,0.00923408736012709
0.84,0.0254810836660901,0.1422092171616852,0.09450476668293148
0.85,0.0254302669593087,0.0463693388559797,-0.0013351116227740129
0.86,0.0253788988465425,0.1203523782902284,0.0726479278114747
0.87,0.0253269810611772,0.1233408896497084,0.07563643917095468
0.88,0.0252745153551003,0.0980447729550953,0.050340322476341584
0.89,0.0252215034986458,0.0108586624891933,-0.03684578798956041
0.9,0.0251679472805327,0.1086428112120407,0.060938360733286984
0.91,0.0251138485078128,0.0409990602156043,-0.0067053902631494106
0.92,0.0250592090057816,0.0286201393416866,-0.019084311137067114
0.93,0.0250040306179422,0.0844515482528926,0.036747097774138884
0.94,0.0249483152059415,0.0997071838720929,0.05200273339333919
0.95,0.0248920646494676,0.0840197485429737,0.036315298064219986
0.96,0.0248352808462332,0.0414117231111827,-0.006292727367571013
0.97,0.0247779657118973,0.0804459334433338,0.032741482964580085
0.98,0.0247201211799691,0.1366039730638674,0.08889952258511369
0.99,0.0246617492017764,0.0493502422811725,0.0016457918024187848
1.0,0.0246028517463858,0.087258336332868,0.03955388585411429
1.01,0.0245434308005332,0.0845018133345806,0.03679736285582688
1.02,0.0244834883685513,0.0426644510846608,-0.005039999394092914
1.03,0.0244230264723088,0.0484242306798268,0.000719780201073085
1.04,0.0243620471511413,0.0753579511604159,0.027653500681662183
1.05,0.0243005524617673,0.0399177809463703,-0.007786669532383411
1.06,0.0242385444782305,0.0684165366001311,0.020712086121377385
1.07,0.0241760252918221,0.0495712852410094,0.001866834762255687
1.08,0.0241129970110193,0.0900748794883382,0.04237042900958449
1.09,0.0240494617613939,0.0490531333778141,0.0013486828990603855
1.1,0.0239854216855461,0.0500764782887301,0.0023720278099763903
1.11,0.0239208789430428,0.0355946598607234,-0.01210979061803031
1.12,0.0238558357103207,0.1107812432115335,0.06307679273277979
1.13,0.0237902941806256,0.1104196893454769,0.06271523886672319
1.14,0.0237242565639533,0.0651066289538846,0.017402178475130883
1.15,0.0236577250869285,0.0717589465317473,0.02405449605299359
1.16,0.0235907019927622,0.0421705712597537,-0.005533879219000011
1.17,0.0235231895411747,0.0668691068353351,0.01916465635658139
1.18,0.0234551900082952,0.0656267888871123,0.017922338408358593
1.19,0.0233867056865982,0.025995072939812,-0.021709377538941713
1.2,0.0233177388848287,0.0159048201996372,-0.03179963027911652
1.21,0.0232482919279214,0.0865720346722996,0.038867584193545884
1.22,0.0231783671568897,0.0687124033117334,0.02100795283297968
1.23,0.0231079669287925,0.1243746723878691,0.07667022190911539
1.24,0.0230370936166374,0.0681555545714155,0.020451104092661793
1.25,0.0229657496092605,0.0412688102213517,-0.006435640257402016
1.26,0.0228939373112968,0.0631157066696733,0.015411256190919584
1.27,0.0228216591430741,0.0993870017187613,0.05168255124000759
1.28,0.0227489175405271,0.0415882935191187,-0.006116156959635015
1.29,0.0226757149551171,0.0368255640170407,-0.010878886461713012
1.3,0.0226020538537402,0.0452974772861021,-0.0024069731926516097
1.31,0.0225279367186581,0.0325849317576123,-0.015119518721141416
1.32,0.0224533660474007,0.0498758012186176,0.002171350739863888
1.33,0.0223783443526776,0.1042238008150232,0.05651935033626948
1.34,0.0223028741623027,0.040677973838403,-0.007026476640350714
1.35,0.022226958019092,0.018650949085062,-0.029053501393691714
1.36,0.0221505984807801,0.0416490284918837,-0.006055421986870015
1.37,0.0220737981199509,0.0699252748576713,0.022220824378917592
1.38,0.0219965595239179,0.0860693797305586,0.03836492925180489
1.39,0.0219188852946528,0.048128670892949,0.00042422041419528517
1.4,0.0218407780486984,0.008117160080179,-0.03958729039857471
1.41,0.0217622404170725,0.0806372890216818,0.03293283854292808
1.42,0.0216832750451645,0.0491106597599561,0.0014062092812023863
1.43,0.0216038845926663,0.0905237552920269,0.04281930481327319
1.44,0.0215240717334752,0.0395160430337553,-0.008188407444998415
1.45,0.0214438391555799,0.0039478987092529,-0.043756551769500815
1.46,0.0213631895609994,0.0511490044751726,0.003444553996418888
1.47,0.0212821256656697,0.0573306214396967,0.009626170960942988
1.48,0.0212006501993544,0.0882880582719889,0.040583607793235194
1.49,0.0211187659055478,0.0237266087359158,-0.023977841742837912
1.5,0.0210364755413888,0.0649461152398132,0.017241664761059483
1.51,0.0209537818775557,0.0804678053210618,0.03276335484230809
1.52,0.0208706876981767,0.0207692549284682,-0.026935195550285514
1.53,0.020787195800731,0.0285789268679099,-0.01912552361084381
1.54,0.0207033089959507,0.0995854146995049,0.05188096422075118
1.55,0.0206190301077269,0.0726543077688279,0.024949857290074193
1.56,0.0205343619730125,0.066043153465621,0.01833870298686728
1.57,0.0204493074417222,0.0621024391807175,0.014397988701963786
1.58,0.02036386937663,0.0949772990512136,0.04727284857245989
1.59,0.0202780506532829,0.0775737622353142,0.02986931175656049
1.6,0.0201918541598872,-0.0004109152491356,-0.04811536572788931
1.61,0.0201052827972114,0.1282079224441363,0.0805034719653826
1.62,0.0200183394784947,0.0050439999332585,-0.042660450545495214
1.63,0.019931027129344,0.1205510647160721,0.07284661423731839
1.64,0.0198433486876259,0.044107608890839,-0.0035968415879147134
1.65,0.019755307103364,0.1246911927896021,0.07698674231084839
1.66,0.0196669053386444,0.130711736570124,0.08300728609137029
1.67,0.0195781463675215,0.0286756645191344,-0.019028785959619314
1.68,0.0194890331758929,0.0854756100203989,0.037771159541645186
1.69,0.0193995687614051,0.1209406673501186,0.07323621687136489
1.7,0.0193097561333677,0.100088029149057,0.052383578670303285
1.71,0.0192195983126197,0.0262567725379945,-0.021447677940759212
1.72,0.0191290983314468,0.0918141239958328,0.04410967351707909
1.73,0.0190382592334698,0.0381882693141422,-0.00951618116461151
1.74,0.0189470840735339,0.0774296536547165,0.02972520317596279
1.75,0.0188555759176173,0.0260067356368633,-0.02169771484189041
1.76,0.0187637378427085,0.0790672490776388,0.03136279859888509
1.77,0.0186715729367098,0.1039994870520366,0.056295036573282886
1.78,0.0185790842983313,-0.001031160753731,-0.04873561123248471
1.79,0.0184862750369857,0.0632672225352675,0.015562772056513782
1.8,0.0183931482726634,0.0076065960940411,-0.04009785438471261
1.81,0.0182997071358409,0.0707828272094651,0.023078376730711392
1.82,0.0182059547673807,0.0775871868065558,0.029882736327802084
1.83,0.0181118943184011,0.1685967324921146,0.12089228201336089
1.84,0.0180175289501843,0.0315217194821049,-0.01618273099664881
1.85,0.0179228618340521,0.0539537566441988,0.006249306165445084
1.86,0.0178278961512678,0.0457778562339835,-0.0019265942447702147
1.87,0.0177326350929291,0.0342125803822752,-0.013491870096478516
1.88,0.0176370818598475,0.0174883152239499,-0.03021613525480381
1.89,0.0175412396624413,0.0246987980119685,-0.023005652466785213
1.9,0.0174451117206236,0.1507297776831672,0.10302532720441349
1.91,0.0173487012637002,0.0405795446084224,-0.007124905870331315
1.92,0.0172520115302388,0.0808135319394729,0.033109081460719184
1.93,0.0171550457679831,0.0340695653412168,-0.013634885137536912
1.94,0.0170578072337196,0.0393241249225621,-0.008380325556191615
1.95,0.0169602991931694,0.0818404579518778,0.03413600747312409
1.96,0.0168625249208853,0.0756852290950484,0.027980778616294694
1.97,0.0167644877001216,0.1093816808506623,0.06167723037190859
1.98,0.0166661908227339,0.0557852642079133,0.008080813729159586
1.99,0.0165676375890683,0.0353770992931715,-0.01232735118558221
2.0,0.0164688313078337,0.0359498505488601,-0.011754599929893611
2.01,0.0163697752959962,0.0117394689565436,-0.035964981522210115
2.02,0.0162704728786655,0.0487251807871316,0.0010207303083778901
2.03,0.0161709273889726,0.0996666095880727,0.05196215910931899
2.04,0.0160711421679615,0.0891116233275351,0.041407172848781384
2.05,0.0159711205644758,0.0918913953876095,0.04418694490885579
2.06,0.0158708659350331,0.0681601745786402,0.020455724099886483
2.07,0.0157703816437149,0.0912801200611291,0.04357566958237538
2.08,0.0156696710620546,0.0462260833902473,-0.0014783670885064118
2.09,0.0155687375689161,0.0637777698953545,0.016073319416600784
2.1,0.0154675845503715,-0.0176847013821161,-0.06538915186086981
2.11,0.0153662153995953,0.0510235131921567,0.003319062713402987
2.12,0.0152646335167455,0.0238994083251149,-0.023805042153638812
2.13,0.0151628423088356,0.0510936301013221,0.003389179622568385
2.14,0.0150608451896211,0.1021929807462717,0.05448853026751799
2.15,0.0149586455794992,0.0629958711887699,0.015291420710016185
2.16,0.0148562469053648,0.0347143268036521,-0.012990123675101613
2.17,0.014753652600502,0.0509345898523665,0.0032301393736127865
2.18,0.014650866104468,0.0776863443203619,0.02998189384160818
2.19,0.0145478908629731,0.0859239357244196,0.03821948524566589
2.2,0.01444473032777,0.0719359369029902,0.02423148642423649
2.21,0.0143413879565179,0.0767555230601036,0.029051072581349882
2.22,0.0142378672126658,0.0789931764911818,0.03128872601242809
2.23,0.0141341715653414,0.0663657351455504,0.018661284666796688
2.24,0.0140303044892375,0.0749650925124182,0.02726064203366449
2.25,0.0139262694644759,0.0398958509297458,-0.007808599549007915
2.26,0.0138220699764879,0.0807313428189591,0.033026892340205394
2.27,0.0137177095159091,0.0078131990699088,-0.03989125140884491
2.28,0.0136131915784432,0.0647826953774512,0.017078244898697484
2.29,0.0135085196647399,0.0146607549234831,-0.03304369555527061
2.3000000000000003,0.0134036972803064,0.015833387929271,-0.031871062549482715
2.31,0.0132987279353402,0.0925965393923439,0.044892088913590186
2.32,0.0131936151446271,0.0883445127138006,0.04064006223504689
2.33,0.0130883624274324,0.0259300989705866,-0.021774351508167113
2.34,0.0129829733073683,0.0958105699047581,0.04810611942600439
2.35,0.0128774513122625,0.0672099785830012,0.019505528104247494
2.36,0.0127717999740567,0.1347582119399256,0.08705376146117189
2.37,0.0126660228286668,0.0333813441055932,-0.014323106373160512
2.38,0.0125601234158667,0.0296402053883991,-0.018064245090354612
2.39,0.0124541052791804,0.0444939615831284,-0.0032104888956253144
2.4,0.0123479719657315,0.0933283577551592,0.04562390727640549
2.41,0.0122417270261437,0.040901641298556,-0.006802809180197711
2.42,0.0121353740144047,0.0420580980186307,-0.0056463524601230095
2.43,0.0120289164877496,0.0491735912985462,0.0014691408197924846
2.44,0.0119223580065414,0.0302473378475676,-0.017457112631186114
2.45,0.0118157021341436,0.0668211042749776,0.01911665379622389
2.46,0.0117089524367924,0.0354719492596831,-0.012232501219070616
2.47,0.0116021124834803,0.0108137094387248,-0.036890741040028915
2.48,0.0114951858458334,0.0061353927488734,-0.041569057729880315
2.49,0.0113881760979817,0.1317279082077366,0.0840234577289829
2.5,0.0112810868164447,0.0513102527669293,0.003605802288175586
2.51,0.011173921579996,0.0584458545896578,0.010741404110904088
2.52,0.0110666839695433,-0.0023838242842012,-0.05008827476295491
2.53,0.0109593775680205,0.1012449621931402,0.05354051171438649
2.54,0.0108520059602434,0.0640018741721479,0.01629742369339418
2.5500000000000003,0.0107445727327876,0.0157724925116362,-0.03193195796711751
2.56,0.0106370814738854,0.0863972850975737,0.03869283461881999
2.57,0.0105295357732737,0.0690627762840934,0.02135832580533968
2.58,0.0104219392220827,0.0785591859111002,0.030854735432346486
2.59,0.0103142954127277,0.0700997332343399,0.022395282755586193
2.6,0.010206607938748,0.0752533766739976,0.027548926195243892
2.61,0.0100988803947182,0.0582353710023721,0.010530920523618384
2.62,0.0099911163761123,0.060680646881828,0.012976196403074285
2.63,0.0098833194791675,0.0319604023056683,-0.01574404817308541
2.64,0.0097754933007759,0.1163444302680949,0.0686399797893412
2.65,0.0096676414383545,0.1371552575820978,0.08945080710334408
2.66,0.0095597674897196,0.0799167190047333,0.03221226852597958
2.67,0.009451875052957,0.0729565223509206,0.02525207187216688
2.68,0.0093439677263135,0.0383964105300143,-0.00930803994873941
2.69,0.0092360491080634,0.0124014708776464,-0.035302979601107315
2.7,0.0091281227963813,0.0778702973968026,0.030165846918048883
2.71,0.0090201923892169,0.13240012306052,0.08469567258176627
2.72,0.0089122614841785,0.0125956904358413,-0.03510876004291241
2.73,0.0088043336784027,0.1014560557609822,0.053751605282228485
2.74,0.0086964125684346,0.0722993814892587,0.024594931010504986
2.75,0.0085885017501091,0.1047566156268376,0.05705216514808388
2.76,0.0084806048183949,0.083542689000338,0.035838238521584284
2.77,0.0083727253673143,0.0209940787219657,-0.026710371756788014
2.78,0.0082648669897988,0.0527974737176875,0.0050930232389337846
2.79,0.0081570332775532,0.0831360673061834,0.03543161682742969
2.8000000000000003,0.0080492278209581,0.069577374755473,0.02187292427671929
2.81,0.0079414542089151,0.0881162350303141,0.04041178455156039
2.82,0.0078337160287517,-0.0231754158937297,-0.07087986637248342
2.83,0.007726016866083,0.1166027400674597,0.06889828958870599
2.84,0.0076183603046786,0.0053322772541093,-0.04237217322464441
2.85,0.0075107499263621,0.1178634689969842,0.07015901851823049
2.86,0.0074031893108728,0.0058921976470676,-0.04181225283168611
2.87,0.0072956820357378,0.0572323342139337,0.009527883735179987
2.88,0.007188231676164,0.0512730969215952,0.0035686464428414874
2.89,0.0070808418048989,0.0027534968427079,-0.044950953636045815
2.9,0.0069735159921174,0.0431023596028892,-0.004602090875864516
2.91,0.006866257805288,0.0735865404275752,0.02588208994882149
2.92,0.0067590708090647,0.1419514454887977,0.094246995010044
2.93,0.0066519585651597,0.1022907119645529,0.05458626148579919
2.94,0.0065449246322041,0.0295368548829496,-0.018167595595804113
2.95,0.0064379725656399,0.0143246198749362,-0.03337983060381751
2.96,0.0063311059175952,0.0232263418575642,-0.02447810862118951
2.97,0.0062243282367702,0.0433602107491499,-0.004344239729603815
2.98,0.0061176430682957,0.0725656196928845,0.024861169214130785
2.99,0.0060110539536251,0.0261249057609348,-0.02157954471781891
3.0,0.0059045644304034,0.0608793552194669,0.013174904740713186
3.01,0.0057981780323512,0.0137570640084163,-0.03394738647033741
3.02,0.0056918982891396,0.0298019984625463,-0.017902452016207413
3.03,0.0055857287262622,0.0479500001450748,0.00024554966632108627
3.04,0.0054796728649386,0.0486895396151992,0.0009850891364454883
3.0500000000000003,0.0053737342219611,0.084907000447989,0.03720254996923529
3.06,0.0052679163095842,0.0254661601224291,-0.022238290356324613
3.0700000000000003,0.0051622226354103,0.1266312795039853,0.0789268290252316
3.08,0.005056656702268,0.0450410072033511,-0.002663443275402612
3.09,0.0049512220080816,0.0793736102080171,0.03166915972926339
3.1,0.0048459220457569,0.0262992458184472,-0.02140520466030651
3.11,0.0047407603030624,0.05751141635225,0.00980696587349629
3.12,0.0046357402624958,0.0601761197220147,0.012471669243260985
3.13,0.0045308654011894,0.1116611236246849,0.06395667314593119
3.14,0.0044261391907635,0.1054794190698667,0.05777496859111299
3.15,0.0043215650972205,0.0696711466846676,0.02196669620591389
3.16,0.004217146580826,0.0558927676073825,0.008188317128628789
3.17,0.004112887095975,0.0517039784021257,0.003999527923371986
3.18,0.0040087900910978,0.0332607248643965,-0.014443725614357215
3.19,0.0039048590085161,0.029039476155092,-0.018664974323661713
3.2,0.0038010972843338,0.1259179276455925,0.0782134771668388
3.21,0.003697508348327,0.0418891257309541,-0.005815324747799611
3.22,0.00359409562381,0.0387620113176503,-0.008942439161103412
3.23,0.0034908625275276,0.0428045709869086,-0.004899879491845116
3.24,0.0033878124695352,0.0685041678389127,0.02079971736015898
3.25,0.0032849488530772,-0.0049302881969645,-0.05263473867571821
3.26,0.0031822750744758,0.0072617039449229,-0.040442746533830815
3.27,0.0030797945230059,0.0308130387213131,-0.016891411757440612
3.28,0.0029775105807844,0.0205430673212059,-0.027161383157547812
3.29,0.0028754266226532,0.1397067621219053,0.09200231164315159
3.3000000000000003,0.0027735460160577,0.053686415689637,0.005981965210883289
3.31,0.0026718721209378,0.0146427608408976,-0.03306168963785611
3.3200000000000003,0.002570408289601,0.0379630436980233,-0.009741406780730412
3.33,0.0024691578666274,0.0527282014582807,0.005023750979526988
3.34,0.0023681241887202,0.0925258423376016,0.044821391858847884
3.35,0.0022673105846221,0.083730874747702,0.03602642426894828
3.36,0.0021667203749936,0.0393070550476747,-0.008397395431079015
3.37,0.0020663568722878,-0.0054130456098742,-0.05311749608862791
3.38,0.0019662233806394,0.0445296190327894,-0.00317483144596431
3.39,0.001866323195751,0.0780805981194741,0.030376147640720386
3.4,0.001766659604796,0.0608203255230803,0.01311587504432659
3.41,0.0016672358862795,0.050919597481564,0.0032151470028102883
3.42,0.0015680553099362,0.0659355789154103,0.018231128436656585
3.43,0.0014691211366185,0.0905970124863058,0.04289256200755209
3.44,0.001370436618181,0.0532627483621581,0.005558297883404388
3.45,0.0012720049973741,0.0480343260989754,0.0003298756202216868
3.46,0.0011738295077307,0.1306558078711499,0.08295135739239617
3.47,0.0010759133734467,0.0128155439027018,-0.03488890657605191
3.48,0.0009782598092783,0.1234608500465165,0.07575639956776278
3.49,0.00088087202042,0.0402240294015963,-0.007480421077157413
3.5,0.0007837532024129,-0.0003099327417023,-0.048014383220456015
3.51,0.0006869065410197,0.0588469679919874,0.01114251751323369
3.52,0.0005903352121111,0.0208034249045323,-0.026901025574221412
3.53,0.0004940423815741,0.0141725389522957,-0.033531911526458014
3.54,0.0003980312051898,0.0837240038183732,0.03601955333961948
3.5500000000000003,0.00030230482852,0.0409876279684555,-0.006716822510298211
3.56,0.0002068663868121,0.0965732527929484,0.04886880231419469
3.5700000000000003,0.0001117190048749,0.0042640798074824,-0.043440370671271315
3.58,1.6865796989562476e-05,0.0808035005191246,0.03309905004037089
3.59,-7.769013320169105e-05,0.0153749205715735,-0.032329529907180216
3.6,-0.0001719456928228,0.0898214678057974,0.04211701732704369
3.61,-0.0002658977998531,0.0855916331071923,0.037887182628438584
3.62,-0.0003595433832354,0.1126671859624025,0.06496273548364878
3.63,-0.0004528793829811,0.0507240128209583,0.0030195623422045875
3.64,-0.0005459027502707,0.0506068002289425,0.0029023497501887846
3.65,-0.0006386104475841,0.0319355021367619,-0.015768948341991815
3.66,-0.0007309994487808,0.0027126083349362,-0.04499184214381751
3.67,-0.0008230667391972,0.0528366101640104,0.005132159685256689
3.68,-0.0009148093157884,0.0915198160137849,0.04381536553503118
3.69,-0.0010062241871916,0.0302909768726732,-0.017413473606080514
3.7,-0.0010973083738513,0.0937002673374319,0.04599581685867819
3.71,-0.0011880589081109,0.0552172004162469,0.007512749937493186
3.72,-0.001278472834329,0.0634386841001211,0.01573423362136739
3.73,-0.0013685472089769,0.0047278062897579,-0.04297664418899581
3.74,-0.0014582791007189,0.0351042768583723,-0.012600173620381412
3.75,-0.0015476655905455,0.0354508043927377,-0.012253646086016014
3.76,-0.0016367037718595,-0.0128700225678622,-0.06057447304661591
3.77,-0.0017253907505676,0.1246416055712709,0.07693715509251718
3.78,-0.0018137236451942,0.0671929790872751,0.01948852860852139
3.79,-0.0019016995869841,0.1070731554503442,0.05936870497159048
3.8,-0.0019893157199718,0.0367586302624617,-0.010945820216292014
3.81,-0.0020765692011176,0.0753356864151173,0.027631235936363588
3.82,-0.0021634572003936,0.0636927857582418,0.015988335279488092
3.83,-0.0022499769008643,0.1134518199722558,0.06574736949350209
3.84,-0.0023361254988002,0.0420622522395104,-0.005642198239243314
3.85,-0.002421900203775,0.0570797274367072,0.00937527695795349
3.86,-0.0025072982387519,0.04062624908927,-0.007078201389483715
3.87,-0.0025923168401886,0.0706733167192189,0.022968866240465194
3.88,-0.0026769532581377,0.049053973096958,0.0013495226182042852
3.89,-0.0027612047563102,0.0685469971861989,0.02084254670744519
3.9,-0.0028450686122116,0.0310126423165172,-0.01669180816223651
3.91,-0.0029285421172225,0.0489739551566345,0.001269504677880784
3.92,-0.0030116225766679,0.0572498592749476,0.009545408796193887
3.93,-0.0030943073099337,0.0590477522376284,0.011343301758874685
3.94,-0.0031765936505639,0.0495978072270176,0.0018933567482638872
3.95,-0.003258478946333,0.0590586838098494,0.011354233331095684
3.96,-0.0033399605593537,0.0428489987999075,-0.004855451678846212
3.97,-0.0034210358661662,0.0615205677522578,0.01381611727350409
3.98,-0.0035017022578021,-0.0240812825603917,-0.07178573303914541
3.99,-0.003581957139917,0.0573149009848294,0.009610450506075688
4.0,-0.0036617979328523,0.0077470780283942,-0.03995737245035951
4.01,-0.0037412220717347,0.0180254098974263,-0.029679040581327414
4.0200000000000005,-0.0038202270065595,0.0152870101633185,-0.03241744031543521
4.03,-0.0038988102022685,0.0708798281035972,0.023175377624843493
4.04,-0.0039769691388691,0.0018826119847843,-0.04582183849396941
4.05,-0.0040547013114899,0.0426125154180733,-0.005091935060680411
4.0600000000000005,-0.0041320042304754,0.0461339402027845,-0.00157051027596921
4.07,-0.0042088754214797,-0.0018214452148612,-0.049525895693614916
4.08,-0.004285312425542,0.0530740886183657,0.005369638139611985
4.09,-0.0043613127991865,-0.0193032909948052,-0.06700774147355891
4.1,-0.0044368741144912,0.0585690452045672,0.010864594725813484
4.11,-0.0045119939591609,0.0635981775111683,0.01589372703241458
4.12,-0.0045866699366514,0.0543794290991829,0.006674978620429185
4.13,-0.0046608996662145,0.0179347424808613,-0.029769707997892414
4.14,-0.0047346807829889,0.0391632835498731,-0.008541166928880614
4.15,-0.0048080109380926,0.0746694285736169,0.026964978094863187
4.16,-0.0048808877986888,0.0381251567199613,-0.009579293758792413
4.17,-0.0049533090480807,0.0416004441771208,-0.006104006301632915
4.18,-0.0050252723857863,0.046783694908805,-0.0009207555699487155
4.19,-0.0050967755276076,-0.0070438357031442,-0.054748286181897914
4.2,-0.00516781620572,-0.0360710886630265,-0.08377553914178021
4.21,-0.0052383921687493,0.0550031004456497,0.007298649966895984
4.22,-0.0053085011818554,0.034142223615582,-0.013562226863171711
4.23,-0.0053781410267933,0.0273985131093706,-0.020305937369383114
4.24,-0.0054473095019907,0.0301883590670201,-0.017516091411733613
4.25,-0.0055160044226537,0.0702329700828366,0.02252851960408289
4.26,-0.0055842236207998,0.0520843557095403,0.004379905230786588
4.2700000000000005,-0.0056519649453579,0.0680849451377082,0.020380494658954487
4.28,-0.0057192262622463,-0.0175664717478494,-0.0652709222266031
4.29,-0.0057860054544223,0.0424256269237981,-0.005278823554955611
4.3,-0.0058523004219823,0.0128923504000611,-0.034812100078692614
4.3100000000000005,-0.0059181090822119,0.0442633731032785,-0.003441077375475214
4.32,-0.0059834293696658,0.0470673330673171,-0.0006371174114366135
4.33,-0.0060482592362604,0.0040667731951727,-0.04363767728358101
4.34,-0.0061125966513059,0.0433141277021848,-0.004390322776568915
4.3500000000000005,-0.0061764396015906,-0.0148454526945871,-0.06254990317334082
4.36,-0.0062397860914692,0.0803054004004365,0.03260094992168279
4.37,-0.0063026341429128,0.0379621291337241,-0.009742321345029614
4.38,-0.0063649817955757,0.039636812175346,-0.00806763830340771
