time_s,true_speed_mps,encoder_speed_mps,speed_error_mps,slip_flag
55.57,0.327916274703165,0.3897245444451765,0.061808269742011535,1
55.58,0.3280464463701872,0.384906699081406,0.056860252711218806,1
55.59,0.3281755470349934,0.3925351695743542,0.06435962253936078,1
55.6,0.3283035748304999,0.3874347237750791,0.059131148944579215,1
55.61,0.3284305279241963,0.3856345282642637,0.057204000340067396,1
55.620000000000005,0.328556404518205,0.3920211418547682,0.06346473733656322,1
55.63,0.3286812028493387,0.3873730139853044,0.058691811135965666,1
55.64,0.3288049211891577,0.3884402015640762,0.0596352803749185,1
55.65,0.3289275578440258,0.3878627909038546,0.05893523305982884,1
55.66,0.3290491111551649,0.3907224218544438,0.061673310699278894,1
55.67,0.3291695794987078,0.3935906232063521,0.06442104370764429,1
55.68,0.3292889612857511,0.3903287194754096,0.06103975818965851,1
55.69,0.3294072549624055,0.3889209527332058,0.05951369777080029,1
55.7,0.3295244590098464,0.3845734711234638,0.0550490121136174,1
55.71,0.3296405719443609,0.3907382143593792,0.061097642415018305,1
55.72,0.3297555923173972,0.3828251486061455,0.05306955628874832,1
55.73,0.3298695187156088,0.3907287746788749,0.06085925596326608,1
55.74,0.3299823497609004,0.3947061356524602,0.0647237858915598,1
55.75,0.3300940841104715,0.3887541901526402,0.0586601060421687,1
55.76,0.3302047204568586,0.3846264568220069,0.0544217363651483,1
55.77,0.330314257527977,0.3934219864532531,0.06310772892527611,1
55.78,0.3304226940871595,0.3924875490397198,0.062064854952560256,1
55.79,0.330530028933197,0.3868651860343189,0.05633515710112191,1
55.8,0.3306362609003748,0.3853784992321691,0.05474223833179431,1
55.81,0.3307413888585091,0.3919243523406265,0.06118296348211738,1
55.82,0.3308454117129829,0.3863934136623689,0.05554800194938603,1
55.83,0.3309483284047789,0.3851945830500647,0.05424625464528582,1
55.84,0.3310501379105129,0.3985505237795615,0.0675003858690486,1
55.85,0.3311508392424649,0.3879054172304929,0.056754577988027965,1
55.86,0.3312504314486094,0.3940819781537407,0.0628315467051313,1
55.870000000000005,0.3313489136126444,0.3869648952656296,0.0556159816529852,1
55.88,0.3314462848540191,0.3913999516054129,0.0599536667513938,1
55.89,0.3315425443279605,0.3983761316370482,0.06683358730908773,1
55.9,0.3316376912254987,0.3879143389822267,0.05627664775672803,1
55.91,0.3317317247734908,0.3944861622279576,0.06275443745446685,1
55.92,0.3318246442346438,0.3955111609776918,0.06368651674304798,1
55.93,0.3319164489075362,0.3910174357682257,0.059100986860689486,1
55.94,0.3320071381266386,0.395208938963969,0.0632018008373304,1
55.95,0.3320967112623322,0.3831580356999887,0.051061324437656486,1
55.96,0.3321851677209271,0.3984747765099123,0.06628960878898521,1
55.97,0.3322725069446788,0.3919288404749683,0.059656333530289485,1
55.98,0.3323587284118038,0.3868227725971578,0.054464044185354,1
55.99,0.3324438316364935,0.3981299388548527,0.06568610721835921,1
56.0,0.332527816168927,0.3878189275599386,0.05529111139101156,1
56.01,0.3326106815952833,0.3863573017197643,0.053746620124481004,1
56.02,0.3326924275377509,0.3954548534555839,0.06276242591783299,1
56.03,0.3327730536545379,0.390319575642663,0.0575465219881251,1
56.04,0.3328525596398793,0.3918445253325314,0.05899196569265208,1
56.05,0.3329309452240438,0.3840434244126553,0.051112479188611504,1
56.06,0.3330082101733395,0.3969917054512909,0.06398349527795144,1
56.07,0.3330843542901178,0.3937481423557916,0.060663788065673796,1
56.08,0.3331593774127769,0.3906149299723706,0.05745555255959367,1
56.09,0.3332332794157627,0.3924182705018265,0.05918499108606379,1
56.1,0.33330606020957,0.3933992957696349,0.060093235560064906,1
56.11,0.3333777197407415,0.3979042744104127,0.06452655466967122,1
56.120000000000005,0.3334482579918658,0.3982463064270125,0.0647980484351467,1
56.13,0.3335176749815738,0.3916860356254095,0.05816836064383568,1
56.14,0.333585970764535,0.3946816124705512,0.061095641706016224,1
56.15,0.3336531454314512,0.3921255534841693,0.05847240805271808,1
56.16,0.3337191991090495,0.3968218356090213,0.06310263649997178,1
56.17,0.3337841319600743,0.3945049302367973,0.060720798276723,1
56.18,0.3338479441832779,0.3909585180393468,0.05711057385606888,1
56.19,0.3339106360134094,0.3942024868087743,0.060291850795364865,1
56.2,0.3339722077212036,0.3944465161458054,0.060474308424601775,1
56.21,0.3340326596133665,0.3969315923197747,0.06289893270640823,1
56.22,0.3340919920325622,0.3961885766918244,0.06209658465926221,1
56.23,0.3341502053573966,0.4014681745931858,0.0673179692357892,1
56.24,0.3342073000024003,0.3913959048828299,0.057188604880429594,1
56.25,0.334263276418011,0.3954399256199665,0.06117664920195548,1
56.26,0.3343181350905538,0.3941109097185691,0.0597927746280153,1
56.27,0.3343718765422208,0.3958640958986688,0.061492219356448,1
56.28,0.3344245013310486,0.3947603978713568,0.06033589654030819,1
56.29,0.3344760100508964,0.3986106690620039,0.06413465901110749,1
56.3,0.3345264033314203,0.3973574701060751,0.06283106677465478,1
56.31,0.3345756818380491,0.389653418790812,0.05507773695276291,1
56.32,0.3346238462719562,0.3996859249015214,0.0650620786295652,1
56.33,0.3346708973700329,0.3902020924515096,0.05553119508147669,1
56.34,0.3347168359048579,0.3993234883812392,0.06460665247638131,1
56.35,0.3347616626846675,0.3953551534457678,0.06059349076110032,1
56.36,0.3348053785533241,0.3991660018443754,0.0643606232910513,1
56.370000000000005,0.3348479843902826,0.395138315252908,0.06029033086262536,1
56.38,0.3348894811105567,0.3937527335509718,0.05886325244041507,1
56.39,0.3349298696646832,0.3961491327555975,0.0612192630909143,1
56.4,0.3349691510386858,0.3976285419179612,0.06265939087927541,1
56.41,0.3350073262540369,0.3978503386267762,0.06284301237273932,1
56.42,0.3350443963676187,0.3959941942234816,0.06094979785586291,1
56.43,0.3350803624716826,0.3935667150721061,0.05848635260042351,1
56.44,0.3351152256938082,0.39617410402592,0.06105887833211182,1
56.45,0.3351489871968605,0.3898879822051426,0.05473899500828211,1
56.46,0.3351816481789452,0.3905470922177474,0.055365444038802225,1
56.47,0.3352132098733646,0.4016336981600122,0.0664204882866476,1
56.48,0.3352436735485709,0.390771410255717,0.055527736707146114,1
56.49,0.3352730405081178,0.3934410741519105,0.058168033643792694,1
56.5,0.3353013120906133,0.3967303274664532,0.06142901537583989,1
56.51,0.335328489669668,0.4001625887298104,0.06483409906014242,1
56.52,0.3353545746538453,0.4009179543267273,0.06556337967288195,1
56.53,0.3353795684866079,0.3960042239516899,0.060624655465082,1
56.54,0.3354034726462652,0.3989199620790706,0.06351648943280541,1
56.55,0.3354262886459174,0.4049210020983848,0.06949471345246738,1
56.56,0.3354480180334003,0.3997114276292183,0.064263409595818,1
56.57,0.335468662391228,0.3925386327933878,0.057069970402159775,1
56.58,0.3354882233365341,0.3917674284382877,0.056279205101753604,1
56.59,0.3355067025210126,0.4001625397666525,0.06465583724563989,1
56.6,0.3355241016308564,0.3929853251702749,0.057461223539418516,1
56.61,0.3355404223866961,0.3922442017076684,0.05670377932097226,1
56.620000000000005,0.3355556665435364,0.4057780464084317,0.07022237986489527,1
56.63,0.335569835890692,0.3930263028043191,0.0574564669136271,1
56.64,0.3355829322517217,0.3908600383872251,0.05527710613550341,1
56.65,0.335594957484362,0.3994622116881613,0.0638672542037993,1
56.66,0.3356059134804589,0.402370528189549,0.06676461470909012,1
56.67,0.3356158021658996,0.393645130474207,0.058029328308307426,1
56.68,0.3356246255005409,0.394038438845019,0.058413813344478094,1
56.69,0.3356323854781394,0.3983346546007005,0.0627022691225611,1
56.7,0.3356390841262773,0.3904497650176008,0.054810680891323516,1
56.71,0.3356447235062902,0.3961220316749783,0.06047730816868807,1
56.72,0.3356493057131909,0.3979495530560618,0.062300247342870874,1
56.73,0.3356528328755944,0.3876147560274229,0.051961923151828515,1
56.74,0.3356553071556396,0.3905861637990975,0.05493085664345787,1
56.75,0.3356567307489116,0.3953587462889371,0.059702015540025466,1
56.76,0.3356571058843625,0.3977510623678832,0.06209395648352073,1
56.77,0.3356564348242297,0.3953707731206681,0.05971433829643841,1
56.78,0.3356547198639548,0.396656902263962,0.06100218240000721,1
56.79,0.3356519633321005,0.3960128128970585,0.060360849564957963,1
56.8,0.3356481675902664,0.3916931821772654,0.05604501458699901,1
56.81,0.3356433350330036,0.3949905624278868,0.05934722739488324,1
56.82,0.3356374680877288,0.3999964048437089,0.06435893675598009,1
56.83,0.3356305692146361,0.3933088322286774,0.05767826301404133,1
56.84,0.3356226409066088,0.3943522749762568,0.058729634069647985,1
56.85,0.3356136856891297,0.3972200565118158,0.06160637082268611,1
56.86,0.3356037061201897,0.3973957979046866,0.061792091784496905,1
56.870000000000005,0.3355927047901963,0.3971002534690178,0.061507548678821466,1
56.88,0.3355806843218801,0.3948886294788126,0.059307945156932496,1
56.89,0.3355676473702008,0.4017555854668793,0.0661879380966785,1
56.9,0.3355535966222518,0.3948124592083566,0.0592588625861048,1
56.91,0.3355385347971633,0.3985267362274636,0.06298820143030032,1
56.92,0.3355224646460053,0.406041025944854,0.07051856129884865,1
56.93,0.3355053889516888,0.396295340915429,0.06078995196374021,1
56.94,0.3354873105288658,0.3972515717980885,0.06176426126922269,1
56.95,0.3354682322238285,0.3929023790977984,0.057434146873969916,1
56.96,0.3354481569144074,0.3989886622693563,0.06354050535494893,1
56.97,0.3354270875098682,0.3911561193453091,0.05572903183544087,1
56.98,0.3354050269508082,0.392888244162756,0.05748321721194777,1
56.99,0.3353819782090499,0.3949080914418765,0.05952611323282658,1
57.0,0.335357944287536,0.3979484974139682,0.06259055312643219,1
57.01,0.3353329282202211,0.4008037181489397,0.06547078992871863,1
57.02,0.3353069330719637,0.3916241327394358,0.05631719966747212,1
57.03,0.3352799619384172,0.3944145137250657,0.059134551786648504,1
57.04,0.3352520179459181,0.3989712104240441,0.06371919247812602,1
57.05,0.3352231042513755,0.3964649911394256,0.0612418868880501,1
57.06,0.3351932240421582,0.3901035424411688,0.054910318399010616,1
57.07,0.3351623805359805,0.3952584686928879,0.06009608815690737,1
57.08,0.3351305769807879,0.3927692893513272,0.0576387123705393,1
57.09,0.3350978166546416,0.4021074418847025,0.06700962523006088,1
57.1,0.3350641028656008,0.3967221778460571,0.061658074980456334,1
57.11,0.3350294389516056,0.3906192800787861,0.05558984112718052,1
57.120000000000005,0.3349938282803576,0.3944254735163943,0.05943164523603667,1
57.13,0.3349572742492004,0.3927736897070297,0.057816415457829284,1
57.14,0.3349197802849986,0.3911025286251114,0.05618274834011283,1
57.15,0.3348813498440153,0.4049999840597125,0.0701186342156972,1
57.16,0.33484198641179,0.4002061341162005,0.06536414770441046,1
57.17,0.3348016935030138,0.3926228026715114,0.057821109168497586,1
57.18,0.3347604746614054,0.3952837056253442,0.0605232309639388,1
57.19,0.3347183334595836,0.3951608737951774,0.06044254033559382,1
57.2,0.3346752734989421,0.3910154054850625,0.05634013198612037,1
57.21,0.3346312984095202,0.3896089425918554,0.054977644182335195,1
57.22,0.3345864118498746,0.3918791842154347,0.05729277236556013,1
57.23,0.3345406175069489,0.3996937973654911,0.06515317985854219,1
57.24,0.3344939190959435,0.3983885044219463,0.06389458532600278,1
57.25,0.3344463203601825,0.3903923581663068,0.05594603780612428,1
57.26,0.3343978250709823,0.3939720624365808,0.05957423736559847,1
57.27,0.3343484370275165,0.3885098680535833,0.0541614310260668,1
57.28,0.3342981600566819,0.3929098291012914,0.058611669044609516,1
57.29,0.3342469980129625,0.3933402471250095,0.059093249112047,1
57.3,0.334194954778293,0.3928203233592446,0.05862536858095163,1
57.31,0.3341420342619208,0.3965743736281235,0.06243233936620268,1
57.32,0.3340882404002678,0.3934115682500175,0.059323327849749696,1
57.33,0.3340335771567909,0.3961269435999408,0.06209336644314989,1
57.34,0.3339780485218414,0.3970334080834667,0.06305535956162533,1
57.35,0.3339216585125237,0.3890712670698909,0.055149608557367225,1
57.36,0.3338644111725526,0.3936484060781473,0.05978399490559466,1
57.370000000000005,0.3338063105721114,0.3976432486604272,0.06383693808831581,1
57.38,0.3337473608077062,0.4008122217322321,0.0670648609245259,1
57.39,0.3336875660020222,0.3955041049790244,0.06181653897700218,1
57.4,0.3336269303037766,0.3874201138764687,0.05379318357269208,1
57.41,0.3335654578875729,0.3948781459700305,0.0613126880824576,1
57.42,0.3335031529537526,0.3950777178121959,0.061574564858443315,1
57.43,0.3334400197282469,0.3996538969370253,0.06621387720877842,1
57.44,0.3333760624624265,0.3993737945882815,0.06599773212585497,1
57.45,0.3333112854329526,0.3920581421702125,0.058746856737259934,1
57.46,0.3332456929416245,0.3957777657912986,0.0625320728496741,1
57.47,0.3331792893152283,0.3870914960892285,0.053912206774000215,1
57.48,0.3331120789053832,0.3971344081833685,0.06402232927798529,1
57.49,0.3330440660883884,0.3927164706889854,0.05967240460059703,1
57.5,0.3329752552650684,0.3945870604639024,0.061611805198834024,1
57.51,0.3329056508606173,0.3937826563685429,0.06087700550792563,1
57.52,0.3328352573244422,0.386580885309411,0.05374562798496879,1
57.53,0.3327640791300067,0.3953067197251491,0.06254264059514236,1
57.54,0.3326921207746727,0.3953569057711608,0.06266478499648809,1
57.55,0.332619386779541,0.3991105456722164,0.06649115889267537,1
57.56,0.3325458816892931,0.3835182712953388,0.050972389606045665,1
57.57,0.3324716100720289,0.4016010228958845,0.0691294128238556,1
57.58,0.3323965765191075,0.3943572970638659,0.06196072054475843,1
57.59,0.3323207856449827,0.3908482827720646,0.05852749712708194,1
57.6,0.3322442420870433,0.3938639232514165,0.06161968116437322,1
57.61,0.3321669505054464,0.3873930744492927,0.055226123943846295,1
57.620000000000005,0.3320889155829552,0.3969745375538595,0.06488562197090425,1
57.63,0.3320101420247727,0.3940644611834121,0.062054319158639404,1
57.64,0.3319306345583763,0.3872598451112744,0.055329210552898134,1
57.65,0.3318503979333507,0.3939105400122603,0.062060142078909586,1
57.66,0.3317694369212206,0.3840430911035577,0.05227365418233715,1
57.67,0.3316877563152827,0.3980047827497066,0.06631702643442389,1
57.68,0.3316053609304361,0.3872485567698626,0.05564319583942651,1
57.69,0.3315222556030134,0.3971065649472789,0.06558430934426551,1
57.7,0.33143844519061,0.3880928538280286,0.05665440863741861,1
57.71,0.3313539345719125,0.3973583145749262,0.06600438000301373,1
57.72,0.3312687286465266,0.3840218080930793,0.052753079446552664,1
57.73,0.331182832334806,0.3925885698570995,0.0614057375222935,1
57.74,0.3310962505776771,0.386857280579202,0.05576103000152488,1
57.75,0.3310089883364667,0.3921114314083386,0.061102443071871904,1
57.76,0.3309210505927256,0.391707746888197,0.0607866962954714,1
57.77,0.3308324423480545,0.3883244849526302,0.057492042604575744,1
57.78,0.3307431686239272,0.3969798386701939,0.06623667004626665,1
57.79,0.3306532344615143,0.3897576897230377,0.059104455261523414,1
57.8,0.3305626449215048,0.3885701344798825,0.0580074895583777,1
57.81,0.3304714050839289,0.3890853628265955,0.05861395774266659,1
57.82,0.3303795200479786,0.3947138496053107,0.06433432955733209,1
57.83,0.3302869949318291,0.3884393547647399,0.05815235983291078,1
57.84,0.3301938348724568,0.3881129196018412,0.057919084729384396,1
57.85,0.3301000450254606,0.3878137151308021,0.05771367010534151,1
57.86,0.3300056305648795,0.3974292865783537,0.06742365601347416,1
57.870000000000005,0.3299105966830105,0.3898604351950273,0.059949838512016795,1
57.88,0.3298149485902263,0.3858912056179884,0.05607625702776209,1
57.89,0.3297186915147914,0.3938218528064803,0.06410316129168891,1
57.9,0.329621830702679,0.384291657291978,0.05466982658929903,1
57.91,0.3295243714173859,0.3886206807320725,0.059096309314686624,1
57.92,0.3294263189397478,0.3888746461728869,0.05944832723313914,1
57.93,0.3293276785677527,0.3813396518923298,0.05201197332457713,1
57.94,0.3292284556163564,0.3929670435607846,0.06373858794442822,1
57.95,0.329128655417293,0.3923927320061531,0.06326407658886007,1
57.96,0.3290282833188906,0.3846776455583802,0.055649362239489575,1
57.97,0.32892734468588,0.3889974243440095,0.06007007965812955,1
57.98,0.3288258448992089,0.3876814146929549,0.05885556979374601,1
57.99,0.328723789355851,0.3842981759950966,0.05557438663924558,1
58.0,0.3286211834686173,0.3910500775073741,0.06242889403875679,1
58.01,0.3285180326659647,0.3861428784012024,0.05762484573523774,1
58.02,0.3284143423918066,0.3870270459195239,0.0586127035277173,1
58.03,0.3283101181053209,0.3962561365689015,0.06794601846358062,1
58.04,0.3282053652807584,0.389257313585448,0.06105194830468963,1
58.05,0.3281000894072498,0.3790497826057618,0.050949693198512,1
58.06,0.3279942959886137,0.3923698689334972,0.0643755729448835,1
58.07,0.3278879905431632,0.3920406869714136,0.06415269642825039,1
58.08,0.327781178603511,0.3832696359551288,0.05548845735161778,1
58.09,0.3276738657163767,0.3874741556163792,0.05980028990000252,1
58.1,0.3275660574423906,0.3809963238400127,0.053430266397622106,1
58.11,0.3274577593558992,0.3875883898824546,0.06013063052655537,1
58.120000000000005,0.3273489770447687,0.3928925144163285,0.06554353737155982,1
58.13,0.32723971611019,0.381279829568612,0.05404011345842202,1
58.14,0.3271299821664804,0.3817945663903459,0.0546645842238655,1
58.15,0.3270197808408881,0.3790551536694408,0.052035372828552695,1
58.16,0.3269091177733928,0.3898144469587147,0.06290532918532188,1
58.17,0.3267979986165103,0.3885479896868259,0.06174999107031559,1
58.18,0.3266864290350909,0.3843856564600186,0.057699227424927724,1
58.19,0.3265744147061232,0.3908556766675272,0.06428126196140399,1
58.2,0.3264619613185332,0.3851553559373397,0.05869339461880646,1
58.21,0.3263490745729854,0.3850815805961978,0.058732506023212394,1
58.22,0.3262357601816824,0.3810571165577451,0.054821356376062724,1
58.23,0.3261220238681649,0.3782164797074571,0.052094455839292175,1
58.24,0.3260078713671102,0.3887754886115058,0.06276761724439561,1
58.25,0.3258933084241307,0.3799795610608655,0.05408625263673478,1
58.26,0.3257783407955737,0.3875982963435542,0.061819955547980476,1
58.27,0.3256629742483181,0.3789713896989806,0.053308415450662505,1
58.28,0.3255472145595727,0.3770229205968916,0.05147570603731888,1
58.29,0.3254310675166727,0.3886975632691624,0.06326649575248966,1
58.3,0.3253145389168779,0.3895457016691871,0.06423116275230922,1
58.31,0.3251976345671684,0.3804183742661166,0.055220739698948196,1
58.32,0.3250803602840414,0.380288646369213,0.05520828608517159,1
58.33,0.3249627218933065,0.3865772924616401,0.06161457056833358,1
58.34,0.3248447252298823,0.3823682786410221,0.057523553411139794,1
58.35,0.3247263761375907,0.3816443342510273,0.056917958113436584,1
58.36,0.3246076804689533,0.3787998009636196,0.05419212049466632,1
58.370000000000005,0.3244886440849843,0.3863706264658559,0.061881982380871614,1
58.38,0.3243692728549867,0.3809259293805238,0.0565566565255371,1
58.39,0.3242495726563455,0.3813982869231075,0.05714871426676199,1
58.4,0.3241295493743222,0.382495906703566,0.05836635732924378,1
58.41,0.3240092089018476,0.3854867078046943,0.061477498902846706,1
58.42,0.3238885571393157,0.3816793368871998,0.0577907797478841,1
58.43,0.3237675999943772,0.3888525628584602,0.065084962864083,1
58.44,0.323646343381732,0.3825257735158529,0.05887943013412089,1
58.45,0.3235247932229211,0.3814896726061719,0.05796487938325079,1
58.46,0.3234029554461202,0.3802613978408847,0.05685844239476451,1
58.47,0.3232808359859318,0.3781897409898456,0.054908905003913766,1
58.48,0.3231584407831755,0.3808207840753241,0.05766234329214859,1
58.49,0.3230357757846828,0.3781612276324753,0.055125451847792495,1
58.5,0.3229128469430853,0.3816894540755978,0.05877660713251248,1
58.51,0.3227896602166084,0.3859518367014077,0.06316217648479933,1
58.52,0.3226662215688611,0.3794575125833437,0.0567912910144826,1
58.53,0.3225425369686286,0.3760701569057316,0.05352761993710298,1
58.54,0.3224186123896613,0.3844781605377073,0.062059548148045984,1
58.55,0.3222944538104663,0.3844591161528226,0.06216466234235629,1
58.56,0.3221700672140981,0.3737101016677374,0.051540034453639305,1
58.57,0.3220454585879488,0.3830288184893309,0.060983359901382095,1
58.58,0.3219206339235375,0.388583188724287,0.06666255480074951,1
58.59,0.3217955992163017,0.377531072404887,0.055735473188585294,1
58.6,0.3216703604653866,0.3835036179907362,0.06183325752534957,1
58.61,0.3215449236734342,0.3813298841818178,0.05978496050838361,1
58.620000000000005,0.3214192948463741,0.3796196684606266,0.05820037361425251,1
58.63,0.3212934799932127,0.3750828935729621,0.05378941357974937,1
58.64,0.3211674851258227,0.3824677279456284,0.06130024281980567,1
58.65,0.3210413162587317,0.3767551468216379,0.055713830562906186,1
58.66,0.320914979408913,0.3772599958722059,0.056345016463292874,1
58.67,0.3207884805955737,0.3798938557220776,0.059105375126503934,1
58.68,0.3206618258399442,0.3767202155826793,0.05605838974273514,1
58.69,0.3205350211650671,0.3728560342066631,0.052321013041595976,1
58.7,0.3204080725955864,0.3858512849788525,0.06544321238326611,1
58.71,0.3202809861575368,0.3743448660046738,0.05406387984713701,1
58.72,0.3201537678781322,0.3761042961037938,0.0559505282256616,1
58.73,0.3200264237855539,0.3800147858439913,0.05998836205843738,1
58.74,0.3198989599087414,0.3813175049921096,0.06141854508336819,1
58.75,0.3197713822771795,0.3763068580311589,0.05653547575397938,1
58.76,0.3196436969206881,0.3777315066781811,0.058087809757493,1
58.77,0.31951590986921,0.3790002459116309,0.05948433604242087,1
58.78,0.319388027152601,0.3752321570845522,0.0558441299319512,1
58.79,0.3192600548004182,0.3733404455254198,0.05408039072500159,1
58.8,0.3191319988417087,0.3779360148078899,0.05880401596618123,1
58.81,0.3190038653047985,0.3726033138070642,0.05359944850226567,1
58.82,0.3188756602170814,0.378673002313877,0.0597973420967956,1
58.83,0.3187473896048083,0.3787306935830101,0.059983303978201785,1
58.84,0.3186190594928759,0.3789874310102504,0.06036837151737451,1
58.85,0.3184906759046161,0.3766168242935307,0.05812614838891461,1
58.86,0.318362244861584,0.382749762593115,0.06438751773153101,1
58.870000000000005,0.3182337723833486,0.374342712696894,0.05610894031354541,1
58.88,0.3181052644872812,0.3764815762893923,0.05837631180211106,1
58.89,0.3179767271883451,0.3739845796191641,0.056007852430819016,1
58.9,0.3178481664988838,0.3730163396824207,0.055168173183536895,1
58.91,0.3177195884284127,0.3723873753079039,0.0546677868794912,1
58.92,0.3175909989834068,0.3836861681121114,0.06609516912870461,1
58.93,0.3174624041670918,0.3734200358669597,0.055957631699867894,1
58.94,0.3173338099792323,0.3690721730190942,0.0517383630398619,1
58.95,0.3172052224159237,0.3773547552523598,0.06014953283643609,1
58.96,0.3170766474693808,0.3758806202620156,0.05880397279263477,1
58.97,0.3169480911277295,0.3687581559016577,0.051810064773928244,1
58.98,0.3168195593747949,0.3807894921012023,0.06396993272640739,1
58.99,0.3166910581898944,0.3715532947330471,0.0548622365431527,1
59.0,0.3165625935476273,0.3793813180029418,0.0628187244553145,1
59.01,0.3164341714176649,0.36982497549945,0.05339080408178509,1
59.02,0.3163057977645427,0.3683123804320621,0.052006582667519397,1
59.03,0.3161774785474516,0.3722459394574584,0.05606846091000678,1
59.04,0.3160492197200288,0.3730172040920472,0.05696798437201839,1
59.05,0.3159210272301488,0.3730747716265941,0.05715374439644527,1
59.06,0.3157929070197177,0.3717191922645855,0.05592628524486781,1
59.07,0.315664865024462,0.3652340411210148,0.049569176096552814,1
59.08,0.3155369071737235,0.3692874838055567,0.05375057663183319,1
59.09,0.3154090393902498,0.3843211922977727,0.0689121529075229,1
59.1,0.3152812675899891,0.3670798424983651,0.05179857490837603,1
59.11,0.3151535976818813,0.3720925225401421,0.0569389248582608,1
59.120000000000005,0.3150260355676519,0.3728495780839349,0.057823542516282966,1
59.13,0.3148985871416063,0.3841756740613687,0.06927708691976242,1
59.14,0.3147712582904214,0.3727992328334437,0.058027974543022276,1
59.15,0.3146440548929424,0.3744065968702551,0.05976254197731273,1
59.16,0.3145169828199747,0.3738135512565516,0.05929656843657688,1
59.17,0.31439004793408,0.3677697955174455,0.0533797475833655,1
59.18,0.3142632560893699,0.3660843102103436,0.05182105412097371,1
59.19,0.3141366131313021,0.3708174179602051,0.05668080482890303,1
59.2,0.3140101248964756,0.3684918076136831,0.05448168271720749,1
