timestamp_s,wheel_left_mps,wheel_right_mps
11.73,11.526697753647316,11.47757866707159
11.78,11.341142339872054,11.462674111557812
11.83,11.297544180586018,11.613026734965528
11.88,11.546163228246542,11.404222469225402
11.93,11.37417955116005,11.354814178879169
11.98,11.192352998792229,11.51885712782741
12.03,11.515539073319248,11.413398632540343
12.08,11.336445850591339,11.592034301077012
12.13,11.405468003446902,11.399596051730779
12.18,11.29159291614354,11.35420821978684
12.23,11.213271817811835,11.400491952473546
12.28,11.233411631804014,11.613195122947035
12.33,11.328569779041032,11.363690979546849
12.38,11.40055678783347,11.238889614013122
12.43,11.210904813207451,11.27418853710867
12.48,11.120536522606994,11.281708425289626
12.53,11.253715021780595,11.201201585508288
12.58,11.12402890516245,11.191980246142343
12.63,11.310386649390294,11.095633494712175
12.68,11.155706466435221,11.10224643227227
12.73,11.24797585260528,11.202223635129409
12.78,11.064086245895398,11.069966689704698
12.83,11.112039082657,10.970059922464895
12.88,11.318619529688235,11.117782335351249
12.93,11.23180191724994,10.986344295903855
12.98,11.194028090802952,11.196806739693294
13.03,11.236932773910095,11.08955970475479
13.08,11.085552471952402,11.209976334447456
13.13,11.219772952780211,11.224061117911772
13.18,10.852269259449981,11.077542301243884
13.23,11.013219968539914,11.15358664980297
13.28,11.320163023325243,11.03162339221232
13.33,11.22066813014403,11.040916251776169
13.38,11.014084189197172,10.958512625836216
13.43,10.984831148016305,11.143883077482796
13.48,11.156165583385771,10.962246523842238
13.53,10.965556615311334,11.02471071634962
13.58,10.970003213452685,11.168092626133863
13.63,11.071202846759405,11.056229450073188
13.68,10.976387514319628,10.951567885851464
13.73,11.08214654849533,11.053551535059004
13.78,10.937465076263397,10.761278450956016
13.83,10.82145901837983,11.002879056994047
13.88,10.858636935325992,11.072376884935203
13.93,10.575114955145546,10.763500569134644
13.98,10.679993752443075,10.982521889671826
14.03,10.892732656926254,10.933945737608493
14.08,10.855991666902788,10.951499986936748
14.13,10.879628964319714,11.014156076710712
14.18,11.087582123437189,10.983480286334652
14.23,10.73821523799271,10.797058048593037
14.28,10.810160674322692,10.913360549701846
14.33,10.94355194320463,10.786521105396659
14.38,11.01164859277007,10.793143818584678
14.43,10.89125995793188,10.82884263512123
14.48,10.738974188853813,10.865643334129167
14.53,10.744634112845443,10.983079277045372
14.58,10.684166859483954,10.849826941547162
14.63,10.544393879271771,10.844878226570373
14.68,10.714526400605932,10.774778306217168
14.73,10.78564409669423,10.866261894847169
14.78,10.621013823318753,10.656596631483469
14.83,10.71800738936672,10.723850581762225
14.88,10.855254612103838,11.000130414547032
14.93,10.840656894482727,10.67563676255515
14.98,10.73843885466139,10.708144182407558
15.03,10.712555986771457,10.720821872205905
15.08,10.72356423001009,10.890011294213501
15.13,10.712725748433094,10.802372206633173
15.18,10.510942531423407,10.799849252573974
15.23,10.738704817422152,10.744459048692118
15.28,10.56445358191373,10.541320120877376
15.33,10.751493101082373,10.598709398054533
15.38,10.803142249750026,10.725384270560173
15.43,10.617619835048675,10.603466583329975
15.48,10.730809124410168,10.72057938536498
15.53,10.589395046238197,10.60096519174853
15.58,10.627302206732073,10.607510191147401
15.63,10.650459302141702,10.650040088439306
15.68,10.420277382390601,10.841915998030286
15.73,10.635469467173698,10.696574181864193
15.78,10.670472948547411,10.506467096035001
15.83,10.595899345518056,10.564642371407903
15.88,10.60896490980693,10.599572809440241
15.93,10.55189013190948,10.644653074307154
15.98,10.54551568912635,10.581562807302584
16.03,10.553247524719733,10.493260116670479
16.080000000000002,10.541653336112613,10.544099022279811
16.130000000000003,10.59840926847771,10.57573736702906
16.180000000000003,10.736143193827726,10.574078851928416
16.23,10.663125614885717,10.656705847046545
16.28,10.467964799822356,10.500183840101046
16.330000000000002,10.557597658874053,10.492589225530878
16.380000000000003,10.461190437041697,10.220253381211458
16.430000000000003,10.380938100043483,10.638713498826359
16.48,10.576319433116566,10.567163995456239
16.53,10.773050526938277,10.539169959720958
16.580000000000002,10.510243056228244,10.647286942382301
16.630000000000003,10.593219317909288,10.372979018925902
16.680000000000003,10.654384362293207,10.485093492068112
16.73,10.597940149253485,10.587443827699557
16.78,10.639316746252684,10.70857110805051
16.830000000000002,10.550488679373974,10.558820624601653
16.880000000000003,10.514631853669336,10.522849625596145
16.930000000000003,10.362717553666606,10.52818153355306
16.98,10.37544599938017,10.43380949109232
17.03,10.689886939571583,10.591776077539711
17.080000000000002,10.517191870991809,10.684427756375156
17.130000000000003,10.46092245905929,10.562085381531901
17.180000000000003,10.64116062097738,10.590044173352611
17.23,10.619929732283955,10.583663990417602
17.28,10.516117165087046,10.621705169333268
17.330000000000002,10.545572484579102,10.570959781737432
17.380000000000003,10.337118441801223,10.577451965836392
17.430000000000003,10.384080030555653,10.551803365568944
17.48,10.378980127625697,10.591313413729806
17.53,10.474424019331668,10.551926324667853
17.580000000000002,10.512364268426875,10.605649652851543
17.630000000000003,10.615055220526433,10.519310141051399
17.680000000000003,10.394611020158843,10.586192779883811
17.73,10.631864583298324,10.464862361094712
17.78,10.475334967674744,10.4136980167087
17.830000000000002,10.400623708115745,10.532286116476998
17.880000000000003,10.406032593347845,10.40674766936654
17.930000000000003,10.557829755530507,10.478554597909907
17.98,10.423678881587458,10.541484953697365
18.03,10.534015738392522,10.59168674691308
18.080000000000002,10.446603253416551,10.386694666337142
18.130000000000003,10.500273195900416,10.414907898570899
18.180000000000003,10.457435660722073,10.525027494393743
18.23,10.480371406409212,10.41922284732656
18.28,10.527220356738269,10.424258960301739
18.330000000000002,10.427506225650346,10.535073682585558
18.380000000000003,10.538983462681326,10.643631307402005
18.430000000000003,10.671350863793261,10.510557177849638
18.48,10.379273968159001,10.541952108970762
18.53,10.486469917404845,10.493633084495698
18.580000000000002,10.42360803905159,10.500767025710623
18.630000000000003,10.613660968924917,10.511411991147497
18.680000000000003,10.483517466782763,10.477046261239037
18.73,10.78168696239521,10.560056059471327
18.78,10.53949225688153,10.491616575255478
18.830000000000002,10.63286744051266,10.593558012567966
18.880000000000003,10.56003470340721,10.63975883248888
18.930000000000003,10.518100341719622,10.718431727658974
18.98,10.474506693053979,10.474189984587225
19.03,10.530678251240984,10.44861382602336
19.080000000000002,10.574629332077622,10.53611415769881
19.130000000000003,10.504223131484876,10.52052638016257
19.180000000000003,10.610189662647157,10.484402748287078
19.230000000000004,10.480466141593409,10.664196789859249
19.28,10.671769371951934,10.41278838693469
19.330000000000002,10.612378324089406,10.385872031864196
19.380000000000003,10.634957527129124,10.733931858273456
19.430000000000003,10.71323038873153,10.610895153698651
19.480000000000004,10.588570572888589,10.650556677914043
19.53,10.743753273343582,10.707969564616242
19.580000000000002,10.65317904365496,10.746993878508798
19.630000000000003,10.609054888450325,10.59375711196441
19.680000000000003,10.597580830079988,10.674104203364976
19.730000000000004,10.744986178549622,10.47174587848409
19.78,10.622631173551643,10.609545383599977
19.830000000000002,10.654563782963125,10.705704410553937
19.880000000000003,10.813076795100377,10.8126695698201
19.930000000000003,10.85684688458582,10.795313086875492
19.980000000000004,10.789658349520387,10.893079401045407
20.03,10.70396860663391,10.669706650116279
20.080000000000002,10.670131581124192,10.968923324091174
20.130000000000003,10.864666855450913,10.646130663350542
20.180000000000003,10.885333639407179,10.654281435469047
20.230000000000004,10.779662657587112,10.805286538281313
20.28,10.764346757503157,10.608133963781778
20.330000000000002,10.760529401711505,10.886971453617008
20.380000000000003,10.828556504026043,10.710122964830042
20.430000000000003,10.765229180422114,10.94242935492822
20.480000000000004,10.751909004339485,10.882087201012801
20.53,10.653528136110202,10.832401130287161
20.580000000000002,10.79051680521993,10.705885198607593
20.630000000000003,10.813615897027862,10.803931554628859
20.680000000000003,10.901848606695204,10.85647197750501
20.730000000000004,10.936862319902136,10.772663263071847
20.78,10.908977404004515,10.971709669996162
20.830000000000002,10.909022109019302,10.886746046314563
20.880000000000003,10.785543680429042,10.887364806988145
20.930000000000003,10.790152861642902,10.866594102547447
20.980000000000004,10.99028041341344,10.821794160729226
21.03,10.96398347267116,10.938656176556332
21.080000000000002,10.882308345813763,10.945779037068952
21.130000000000003,10.93770466504522,10.861393306414136
21.180000000000003,10.979958772488523,11.026848021518989
21.230000000000004,11.130299054321434,10.98956951780784
21.28,10.947161697072683,10.917814601003977
21.330000000000002,10.909320674135742,10.955908170474446
21.380000000000003,11.109017183583628,10.96875641454922
21.430000000000003,10.976539588284597,10.920717023644716
21.480000000000004,11.085526587245823,10.967480174998979
21.53,11.067601497449116,11.012958615538109
21.580000000000002,11.120790066950327,10.922130875897238
21.630000000000003,11.110458455200177,11.054352515468008
21.680000000000003,11.115476748670634,11.133339779727136
21.730000000000004,11.107263650391006,10.902262659435525
21.78,11.04047596848311,11.134597584752411
21.830000000000002,11.047277636760855,11.338339990778877
21.880000000000003,11.29621926904858,11.070991152409114
21.930000000000003,11.150783991568868,11.106042031383218
21.980000000000004,11.0369613564322,11.102235643470106
22.03,11.178664593070371,10.957397855805525
22.080000000000002,11.137845758723884,11.177197199354291
22.130000000000003,11.178482040691902,11.182122611669442
22.180000000000003,11.0023224487598,11.208398789922398
22.230000000000004,11.250464564408887,11.066349071742598
22.28,11.357643685918815,11.17631748870574
22.330000000000002,11.263332229390619,11.360787993018855
22.380000000000003,11.239558976011404,11.212823218476103
22.430000000000003,11.342465047392603,11.265121559477347
22.480000000000004,11.276757431155678,11.073422885161918
22.53,11.222838211766694,11.073324545397266
22.580000000000002,11.28875097043302,11.221118710769392
22.630000000000003,11.155500403374436,11.22414676977598
22.680000000000003,11.122005997532286,11.267212690165994
22.730000000000004,11.184734205065892,11.292758032762443
22.78,11.383173187983184,11.330105649153435
22.830000000000002,11.342168377758227,10.887954817166632
22.880000000000003,11.21132647941939,11.501331809755863
22.930000000000003,11.381616815928714,11.2768057177963
22.980000000000004,11.53459165870278,11.424599934572717
23.03,11.46119744115249,11.39448297788502
23.080000000000002,11.445586114421571,11.537057821203613
23.130000000000003,11.464655485791598,11.276647636657165
23.180000000000003,11.419353832343205,11.256253481685528
23.230000000000004,11.530018204031244,11.400999134316276
23.28,11.47152201284908,11.458665532292915
23.330000000000002,11.522283483798404,11.564361995789826
23.380000000000003,11.448057549464616,11.348170068171306
23.430000000000003,11.357844313450126,11.405698889861704
23.480000000000004,11.572797386238218,11.62565078465905
23.53,11.532235628255773,11.414100073935867
23.580000000000002,11.505035752217523,11.497959211220527
23.630000000000003,11.506116243434327,11.353673681021771
23.680000000000003,11.58650303907323,11.552136852237858
23.730000000000004,11.730139308942404,11.409921197871563
23.78,11.45376345968006,11.645878529626161
23.830000000000002,11.522428138937842,11.524736207334916
23.880000000000003,11.492848296004933,11.578586123651844
23.930000000000003,11.634219402892334,11.605363039233834
23.980000000000004,11.308871346640538,11.510972381826907
24.03,11.781924250789142,11.599978367097572
24.080000000000002,11.603931616941107,11.338743047932159
24.130000000000003,11.585780175501993,11.732971055063395
24.180000000000003,11.643640628558185,11.527360078570638
24.230000000000004,11.728356236833456,11.437440595607391
24.28,11.588717712714535,11.35233450680998
24.330000000000002,11.661644477019882,11.606413655408542
24.380000000000003,11.940214990323833,11.589694754134808
24.430000000000003,11.589176231808938,11.631697731428648
24.480000000000004,11.683078979681435,11.686891147898503
24.53,11.777536954294119,11.71344889584841
24.580000000000002,11.645633803709943,11.675773835896807
24.630000000000003,11.690856665954666,11.512795113570414
24.680000000000003,11.561383600827755,11.610298662022583
24.730000000000004,11.548074926199645,11.836744431513093
24.78,11.757537983644516,11.779143010195119
24.830000000000002,11.591818562270301,11.641360370808016
24.880000000000003,11.585001135391357,11.881054398795818
24.930000000000003,11.662800113377429,11.913350728669938
24.980000000000004,11.69043948874174,11.564183148059145
25.03,11.898405357218458,11.64454807384034
25.080000000000002,11.934913406794111,11.611648217936319
25.130000000000003,11.872256218445234,11.777672599265555
25.180000000000003,11.75663363931634,11.607458993580305
25.230000000000004,11.895889536426104,11.79930093083148
25.28,11.695378489460069,11.997896749461994
25.330000000000002,11.807561370276902,11.59175742870624
25.380000000000003,11.845266054392065,11.693232115358278
25.430000000000003,11.79935189137707,11.836141937497105
25.480000000000004,11.750848446233139,11.650529911919044
25.53,11.806528733182981,11.812954642531139
25.580000000000002,11.682040159519524,11.681331743104996
25.630000000000003,11.831492484519522,11.84414312804488
25.680000000000003,11.868123654275651,11.759739824242686
25.730000000000004,11.913005620360785,11.743017752568834
25.78,11.697264971024426,11.849695857458588
25.830000000000002,11.862174710029992,11.97929182135974
25.880000000000003,11.863978762480068,11.731442316955954
25.930000000000003,11.899816183505507,11.797587215706747
25.980000000000004,11.999675805931785,11.8221822817534
26.03,11.833364542701602,11.853333909078009
26.080000000000002,12.057056981258397,11.705778549087256
26.130000000000003,11.88575845784966,12.094810310681643
26.180000000000003,11.912933650323147,11.833934395587306
26.230000000000004,11.89562270030851,11.656355241016227
26.28,11.99925334036118,11.712118846441077
26.330000000000002,11.916213824627597,11.71994386901682
26.380000000000003,11.87097908528717,11.691250538759453
26.430000000000003,11.691882241142391,11.80568294003442
26.480000000000004,11.774626766800447,11.694288855665352
26.53,11.856823423946452,11.903439876087548
26.580000000000002,11.843165391953084,11.933835536146132
26.630000000000003,11.860694837884564,11.800344690438298
26.680000000000003,12.010217049326362,11.80617020716986
26.730000000000004,11.649347343763239,11.810270971254463
26.78,11.90693357381107,11.746963234892707
26.830000000000002,11.709987829963909,11.982364396972544
26.880000000000003,11.913293012467879,11.98225742959193
26.930000000000003,11.928752401235238,11.876232036791537
26.980000000000004,11.599794077247738,11.635520347134056
27.03,11.924427728520195,11.79317699180952
27.080000000000002,11.692583287543076,12.037102683421171
27.130000000000003,11.900005077584566,11.78181461567287
27.180000000000003,11.836995173987633,11.80752163934045
27.230000000000004,11.85044361222323,11.823542336275777
27.28,11.852389794565775,11.912374459176458
27.330000000000002,11.620787882524713,11.806132430864793
27.380000000000003,11.818847093800322,11.833767603392696
27.430000000000003,11.573334260943472,11.707830346674175
27.480000000000004,11.794443575111014,11.806344075053897
27.53,11.743794057294592,11.811845408225427
27.580000000000002,11.82224211821854,11.929052350150702
27.630000000000003,11.943552409004898,11.863940698732732
27.680000000000003,11.711949028154002,11.64218084654226
27.730000000000004,11.82098114817702,11.709718724058915
27.78,11.67303658181141,11.646224871793951
27.830000000000002,11.718924794418948,11.718190411410148
27.880000000000003,11.828840162231796,11.615668084147057
27.930000000000003,11.619927961492426,11.773919649735891
27.980000000000004,11.860227690263589,11.862640290761457
28.03,11.487777407178985,11.671085004308553
28.080000000000002,11.79310043989349,11.742665755270854
28.130000000000003,11.676053989602707,11.758829052172599
28.180000000000003,11.655403194800034,11.696770842331508
28.230000000000004,11.627226577415582,11.566573818695149
28.28,11.771067982247704,11.62585356552486
28.330000000000002,11.72479748227864,11.694080189326588
28.380000000000003,11.692042363504338,11.503396184821167
28.430000000000003,11.544099754597957,11.326345428588024
28.480000000000004,11.720720761331963,11.470627127031424
28.53,11.703959457260662,11.679556994944154
28.580000000000002,11.565787151802871,11.437474081443751
28.630000000000003,11.703246849392865,11.575270900700293
28.680000000000003,11.583345647985603,11.614095761035772
28.730000000000004,11.413612913915516,11.491855000196331
28.78,11.558562462405195,11.47649860354791
28.830000000000002,11.530085015392793,11.487510038882315
28.880000000000003,11.448939702964893,11.550264824080946
28.930000000000003,11.40857586082468,11.3641719438842
28.980000000000004,11.35513581568229,11.414221977825237
29.03,11.381082443483066,11.568056154398352
29.080000000000002,11.571510186088748,11.441506065326918
29.130000000000003,11.539799896247107,11.24667689712888
29.180000000000003,11.40115842514503,11.19052469856335
29.230000000000004,11.306130847123857,11.331138593614767
29.28,11.313469558523327,11.340644856008584
29.330000000000002,11.393313329254372,11.318909036198944
29.380000000000003,11.382507600845063,11.448645744351465
29.430000000000003,11.463550492651034,11.325864202401345
29.480000000000004,11.28115441408023,11.280562181115839
29.53,11.126030705572122,11.417466923352936
29.580000000000002,11.358147059698888,11.211432574585471
29.630000000000003,11.332404464681154,11.230389171255776
29.680000000000003,11.211561671222627,11.228767525729355
29.730000000000004,11.232196334978752,11.167799206663563
29.78,11.072351842520925,11.033940334769863
29.830000000000002,11.074299067544302,11.197803149128434
29.880000000000003,11.270420598009602,10.90578703373346
29.930000000000003,11.110209789979898,10.969257431817871
29.980000000000004,11.12094714050994,11.140253578021655
30.03,10.975793011116382,11.092813033554668
30.080000000000002,11.110155132737711,10.914712934683777
30.130000000000003,10.967229874332507,10.943495950575052
30.180000000000003,11.075967269865464,11.07262147908659
30.230000000000004,11.029543881724216,10.777343740500118
30.28,10.893067202839877,10.915617229387205
30.330000000000002,10.960172291519264,10.850845147490078
30.380000000000003,10.774183793544713,10.847059602211031
30.430000000000003,10.679339777456827,10.791168431545275
30.480000000000004,10.921928387926105,10.865685611476415
30.53,10.833785983382809,10.779669172910145
30.580000000000002,10.861032240125162,10.771503924519292
30.630000000000003,10.790170701579822,10.840657604396648
30.680000000000003,10.705735333594541,10.7385518905611
30.730000000000004,10.77888621961343,10.81273263388985
30.78,10.683164006251568,10.521346241652456
30.830000000000002,10.791569273959764,10.77164624841626
30.880000000000003,10.747142318003542,10.46892528095187
30.930000000000003,10.630137790004465,10.68129532209371
30.980000000000004,10.508320365177186,10.58016262980932
31.03,10.611945775314144,10.732908447209931
31.080000000000002,10.663571542734587,10.735465638466392
31.130000000000003,10.704885808879348,10.678097214889645
31.180000000000003,10.289164343418951,10.288916985084617
31.230000000000004,10.644111333949857,10.406035976155277
31.28,10.445583695672083,10.386196659314603
31.330000000000002,10.414237379838323,10.30210780581529
31.380000000000003,10.484206764809782,10.500234794855164
31.430000000000003,10.325358402497853,10.169207486605027
31.480000000000004,10.277188788194874,10.288439520470595
31.53,10.230246362451538,10.261005899879322
31.580000000000002,10.345291314322308,10.222596848391854
31.630000000000003,10.240421348644706,10.229420293530978
31.680000000000003,10.294064282679992,10.132343961594398
