timestamp_s,gps_speed_mps
70.19999999999999,9.551968828835962
70.69999999999999,8.920080963816156
71.19999999999999,9.340410362136167
71.69999999999999,9.708687759765676
72.19999999999999,10.823507667801552
72.69999999999999,9.684119778323165
73.19999999999999,10.33946914844804
73.69999999999999,11.294187461497078
74.19999999999999,11.17711418316794
74.69999999999999,10.725657914589553
75.19999999999999,12.609431821666615
75.69999999999999,12.280477917739178
76.19999999999999,12.205478641743824
76.69999999999999,12.426415934659364
77.19999999999999,11.88090356692743
77.69999999999999,12.57611945743919
78.19999999999999,11.597266035487108
78.69999999999999,12.155362197719334
79.19999999999999,11.31917898750252
79.69999999999999,11.57160035097517
80.19999999999999,12.56667480506345
80.69999999999999,11.527340611093683
81.19999999999999,11.139655481062283
81.69999999999999,12.547632195458073
82.19999999999999,10.961240503697152
82.69999999999999,10.960297712386447
83.19999999999999,11.365583260977946
83.69999999999999,10.244754092551162
84.19999999999999,10.696303434385936
84.69999999999999,10.931617895756345
85.19999999999999,11.295005864100865
85.69999999999999,10.515740872651442
86.19999999999999,10.268396078576801
86.69999999999999,11.143087546159462
87.19999999999999,10.66847169799281
87.69999999999999,11.009199778106687
88.19999999999999,10.397859622471936
88.69999999999999,10.77172512567657
89.19999999999999,10.888692936864658
89.69999999999999,10.404364420807411
