timestamp,equipment_id,process_phase,temperature_c,pressure_pa,vibration_rms_g,gas_flow_sccm,particle_count,door_closed,cooling_ok,vacuum_ok,anomaly_type,severity_level
2026-01-09 08:02:43,EQ-SAFE-03,process,73.33407787786736,17.58532711991582,0.06979273501085827,118.88798440714764,2,1,1,1,normal,0
2026-01-09 08:02:44,EQ-SAFE-02,process,71.78097208739206,17.876791562288286,0.08991728179397343,119.22065343697463,6,1,1,1,normal,0
2026-01-09 08:02:45,EQ-SAFE-01,process,72.93954490153777,17.68836218014715,0.06198172157666701,121.10860956186556,3,1,1,1,normal,0
2026-01-09 08:02:46,EQ-SAFE-01,process,72.34056213200078,17.65407616041734,0.06610229640682233,120.01758063547332,3,1,1,1,normal,0
2026-01-09 08:02:47,EQ-SAFE-01,ramp,72.40656384090336,18.16341824206039,0.07144521723604054,119.70460614189743,2,1,1,1,normal,0
2026-01-09 08:02:48,EQ-SAFE-02,process,71.2752322546683,17.427355979788896,0.07472457790708224,118.47594914009262,0,1,1,1,normal,0
2026-01-09 08:02:49,EQ-SAFE-01,idle,73.4110782342624,18.218306925507807,0.09112164657174868,124.2447318829793,2,1,1,1,normal,0
2026-01-09 08:02:50,EQ-SAFE-03,process,71.91459191023525,17.326161342256245,0.07530459891726363,119.80413521868128,3,1,1,1,normal,0
2026-01-09 08:02:51,EQ-SAFE-02,process,73.01561284287486,18.352198034017217,0.08711018038645353,122.52312543946314,3,1,1,1,normal,0
2026-01-09 08:02:52,EQ-SAFE-03,process,73.58227054236207,18.11540219840013,0.08723008738247821,118.53279224625935,8,1,1,1,normal,0
2026-01-09 08:02:53,EQ-SAFE-03,process,72.04429820817163,18.491384232070466,0.07523238357662523,122.74327541269658,5,1,1,1,normal,0
2026-01-09 08:02:54,EQ-SAFE-01,cooldown,72.48065454304266,18.277243490880295,0.08871532788564156,119.5297717792283,5,1,1,1,normal,0
2026-01-09 08:02:55,EQ-SAFE-01,ramp,72.5474340123457,18.156113763268518,0.06252602802686988,122.10937183562854,5,1,1,1,normal,0
2026-01-09 08:02:56,EQ-SAFE-02,process,71.36668402099966,17.937099852882717,0.0627677054999436,119.93007344863426,1,1,1,1,normal,0
2026-01-09 08:02:57,EQ-SAFE-02,process,72.97061119988408,17.784244530654956,0.0659151955079195,118.2072169505785,5,1,1,1,normal,0
2026-01-09 08:02:58,EQ-SAFE-02,idle,72.06074500585933,18.259854483984732,0.1086895466435032,120.16968918687536,5,1,1,1,normal,0
2026-01-09 08:02:59,EQ-SAFE-01,ramp,72.4469452224159,18.529533441901883,0.09475796934249625,124.80469145994826,7,1,1,1,normal,0
2026-01-09 08:03:00,EQ-SAFE-03,ramp,70.74317014014255,17.828573923600654,0.08844401992373506,117.44642049941756,3,1,1,1,normal,0
2026-01-09 08:03:01,EQ-SAFE-03,idle,71.4003110740093,18.199692826802448,0.07927441495416818,121.05996715684165,2,1,1,1,normal,0
2026-01-09 08:03:02,EQ-SAFE-01,idle,72.70382088123421,17.963140983789646,0.10878346616314946,118.46415102029084,3,1,1,1,normal,0
2026-01-09 08:03:03,EQ-SAFE-03,ramp,72.8976267221854,18.088809131403504,0.07423689827579062,121.376649000107,8,1,1,1,normal,0
2026-01-09 08:03:04,EQ-SAFE-02,cooldown,70.71424087686621,18.156128268348823,0.07744278483133893,121.99894177164423,1,1,1,1,normal,0
2026-01-09 08:03:05,EQ-SAFE-03,ramp,72.42258421693589,17.732375761236874,0.07653067358450066,122.11329068302288,2,1,1,1,normal,0
2026-01-09 08:03:06,EQ-SAFE-03,process,72.03500163604247,18.691432823031,0.07121874386260246,118.84369530490997,2,1,1,1,normal,0
2026-01-09 08:03:07,EQ-SAFE-03,process,71.2301802260644,17.87402212807217,0.059493975184960995,121.88314323181105,3,1,1,1,normal,0
2026-01-09 08:03:08,EQ-SAFE-03,idle,71.91929906179173,18.12113621920311,0.09005252911978841,117.80347506630774,5,1,1,1,normal,0
