timestamp,chamber_temp_c,chamber_pressure_pa,rf_power_w
2026-01-01 09:00:26,72.42584734844267,17.449785910521367,845.0603401334055
2026-01-01 09:00:27,72.29235525149126,17.97656638948563,866.3517116776401
2026-01-01 09:00:28,72.3301860892768,17.589797482591816,837.5129673698508
2026-01-01 09:00:29,72.3446568024063,17.818602055171805,821.0466360288461
2026-01-01 09:00:30,73.71331808069637,18.52892995164685,869.3312439401427
2026-01-01 09:00:31,71.67486798689231,18.223136833814195,880.591935431284
2026-01-01 09:00:32,71.59020581674277,17.75537434999744,845.136768814608
2026-01-01 09:00:33,71.3489818174017,17.64519892174586,826.7579435125577
2026-01-01 09:00:34,72.4927835380604,18.01147373250669,846.2741922856487
2026-01-01 09:00:35,72.90317783417672,17.574203947716605,846.5653246019119
2026-01-01 09:00:36,71.9088420338761,17.765100902911197,847.7209139077329
2026-01-01 09:00:37,71.32787481842998,18.109203315042937,836.6393434969378
2026-01-01 09:00:38,71.34041502744701,18.404359212637345,856.9547337097177
2026-01-01 09:00:39,72.52047423025977,18.213066515278555,856.294088503433
2026-01-01 09:00:40,72.59460333696275,17.198048671990666,832.0671325621684
2026-01-01 09:00:41,72.43452341464416,18.10652835516059,858.3903607803386
2026-01-01 09:00:42,71.46759223416905,18.025211750631403,874.6322197833507
2026-01-01 09:00:43,72.18572905845338,18.144861599880443,852.0635239892447
2026-01-01 09:00:44,72.09334864731258,18.565673388577924,845.9520980551779
2026-01-01 09:00:45,72.17495087738321,17.27786660311834,848.2959614271098
2026-01-01 09:00:46,72.69714302235855,17.793113801183114,857.3830812036227
2026-01-01 09:00:47,72.17887643901975,18.20681721297768,829.2319407339133
2026-01-01 09:00:48,72.54313085045752,17.44644196019112,851.9726884357276
2026-01-01 09:00:49,72.05406325559112,18.51658216681873,845.3144326064463
2026-01-01 09:00:50,72.23129551895198,18.12892481444523,872.1739001554726
2026-01-01 09:00:51,72.50503058067083,18.29630439504519,847.9099271943405
2026-01-01 09:00:52,70.83427534411547,17.800169718467373,870.0146513334342
2026-01-01 09:00:53,71.74426302691415,18.28481729148817,836.7551116266159
2026-01-01 09:00:54,71.62370187656576,18.373965044596165,857.0471100016335
2026-01-01 09:00:55,71.48889772140532,18.08150730704801,853.8328031654947
2026-01-01 09:00:56,71.77988619901865,18.082040312444544,839.5714330256226
2026-01-01 09:00:57,73.19595304898752,18.0946201337486,852.1287533756433
2026-01-01 09:00:58,71.30733510744541,17.697829157341218,864.5502260419792
2026-01-01 09:00:59,72.77462268367319,17.948364961915875,846.1144995485608
2026-01-01 09:01:00,70.65370418270736,17.946617113641675,829.6964482099628
2026-01-01 09:01:01,71.73209197601138,18.134187852523723,849.7892460822707
2026-01-01 09:01:02,72.130202452084,18.349938486418605,839.1709228624899
2026-01-01 09:01:03,72.46897786508742,17.629512371307555,845.8919087360334
2026-01-01 09:01:04,72.56898126383429,17.956246839388147,849.0209467637785
2026-01-01 09:01:05,72.63467778815993,18.51850944168064,829.5321734078138
2026-01-01 09:01:06,71.72101994220125,17.739744119915603,830.6120999281519
2026-01-01 09:01:07,71.63011856586834,17.71221249394839,855.7848020263064
2026-01-01 09:01:08,72.68638070500572,18.07080716714092,843.7273756459639
2026-01-01 09:01:09,71.84695654009471,18.29553481666986,819.2230678981532
2026-01-01 09:01:10,70.97945094132966,18.00399911944623,859.4181284392977
2026-01-01 09:01:11,71.09337022879721,18.465136206652947,853.2684370632909
2026-01-01 09:01:12,71.2644381711987,18.299877893898284,841.4335021115622
2026-01-01 09:01:13,72.39772859524301,18.29463702341152,834.1980374673011
2026-01-01 09:01:14,72.11394058885645,18.19394077546343,860.0296947557721
2026-01-01 09:01:15,72.55238828325422,18.81467858512113,854.1922074707252
2026-01-01 09:01:16,71.65819788293078,17.928193408896885,878.5912273922089
2026-01-01 09:01:17,72.12683175286138,17.29876719777672,855.0422631846992
2026-01-01 09:01:18,72.50047231517387,18.561489026531,854.6524376951442
2026-01-01 09:01:19,71.75252276822381,17.83980519916511,847.9968648386972
2026-01-01 09:01:20,72.36542019004592,18.037758155520063,859.8013104064095
2026-01-01 09:01:21,71.47045924714668,18.458342739701184,857.5010224149778
2026-01-01 09:01:22,71.70955692274794,17.439209160629375,865.0207001027824
2026-01-01 09:01:23,71.69460968480134,17.56192347506285,843.7441249763526
2026-01-01 09:01:24,71.04332828352877,17.4395527220084,844.7751103246725
2026-01-01 09:01:25,72.38957798462846,17.7220522984911,844.2507619490563
2026-01-01 09:01:26,71.62447812783782,18.15387281210595,859.4896206541479
2026-01-01 09:01:27,72.00999529498215,18.18346574498447,867.9804932835608
2026-01-01 09:01:28,72.38459732712472,18.096695962764997,844.4939140822084
2026-01-01 09:01:29,72.35722494082395,17.50553194063767,844.9027152664829
2026-01-01 09:01:30,72.53230808717822,17.191463797178574,853.7689266864376
2026-01-01 09:01:31,71.92121161239245,18.019023754886632,847.0508619998452
2026-01-01 09:01:32,71.66136135036467,17.83487838822658,861.4246438376787
2026-01-01 09:01:33,71.93622543127488,18.16078502010081,822.9786725125714
2026-01-01 09:01:34,70.65013245283357,18.245683769177443,840.0795394369973
2026-01-01 09:01:35,70.84231002206153,18.04838450122054,840.6110039924627
2026-01-01 09:01:36,70.94184031011648,18.26604657988155,822.1557278513662
2026-01-01 09:01:37,71.20220253791881,18.080223980940275,838.4363386675743
2026-01-01 09:01:38,72.31981938137875,18.185522646960514,839.0181266098489
2026-01-01 09:01:39,71.27561675571195,17.75336435799554,847.586744145774
2026-01-01 09:01:40,71.69746995676849,17.93713600515899,863.3555906999231
2026-01-01 09:01:41,73.03938263822886,18.068871633829936,847.0592721857116
2026-01-01 09:01:42,71.71498882315086,18.287184966396097,837.6302353567462
2026-01-01 09:01:43,72.59001245477367,17.8621905897214,849.3165455054376
2026-01-01 09:01:44,71.2531058559921,18.18240853950624,862.5900834572961
2026-01-01 09:01:45,71.8356499537059,17.906956422829616,838.2884942066212
2026-01-01 09:01:46,71.23998235607154,17.958860241435154,839.0731013929426
2026-01-01 09:01:47,71.72877353927954,18.290331664708425,856.7025875112906
2026-01-01 09:01:48,72.67224650996592,17.302428870131045,847.3415666112304
2026-01-01 09:01:49,70.61814366144613,17.546234685173832,857.7698162885137
2026-01-01 09:01:50,72.34753891483669,17.481235110895014,849.8362384984564
2026-01-01 09:01:51,72.19018848186582,17.18323435805309,858.4199637770748
2026-01-01 09:01:52,71.52468003544257,17.762607445945687,837.5790626315123
2026-01-01 09:01:53,70.84315371648924,18.26230186490471,849.8549841905408
2026-01-01 09:01:54,72.0577036061711,17.9002905767661,847.4717198276421
2026-01-01 09:01:55,71.57640583274896,18.06922652867965,835.4093089107504
2026-01-01 09:01:56,72.18614096908377,18.381226123848776,831.2382646255758
2026-01-01 09:01:57,72.01748171641876,18.46469014629369,858.228988423296
2026-01-01 09:01:58,73.28142311305673,17.97580172284585,845.7885714133843
2026-01-01 09:01:59,71.80851549802158,18.47375506134929,837.732636620232
2026-01-01 09:02:00,71.1812020059025,18.032244330451935,848.8458527569201
2026-01-01 09:02:01,72.14342050796505,17.706910621660388,863.5362262881916
2026-01-01 09:02:02,72.17599734717741,17.79195987673044,822.6311458555369
2026-01-01 09:02:03,73.08735006019235,17.481812220602244,832.0403357211601
2026-01-01 09:02:04,72.66808899673167,17.68915315119322,838.9253626972568
2026-01-01 09:02:05,72.2854968473196,17.87469415917395,867.534146400644
2026-01-01 09:02:06,73.17064231297564,18.28125475678251,853.3910437950316
2026-01-01 09:02:07,71.04898955654171,18.602269440908096,859.2078068855348
2026-01-01 09:02:08,71.4881987738002,17.516236469618036,836.3180689704852
2026-01-01 09:02:09,71.25873924687558,18.13748961389097,836.5655694967537
2026-01-01 09:02:10,71.68815215747539,17.635809621294865,855.3737646006725
2026-01-01 09:02:11,70.89865108195495,18.16614398096212,850.6992919712253
2026-01-01 09:02:12,72.50812075745152,17.954119672259296,856.5848658263695
2026-01-01 09:02:13,71.82222184232099,17.359182960953365,847.7479481088586
2026-01-01 09:02:14,70.82335496439788,18.32490394704897,853.3377247174556
2026-01-01 09:02:15,71.18753673503397,17.788249750516943,851.8974290188613
2026-01-01 09:02:16,72.25081107796015,17.813134916569258,859.3332086690191
2026-01-01 09:02:17,72.67050125431551,17.625586656048608,859.6840993833337
2026-01-01 09:02:18,73.59738471335343,17.771000853159357,830.5615360672988
2026-01-01 09:02:19,74.33108997280587,18.14976165424322,823.0327773359097
2026-01-01 09:02:20,72.33152754662079,17.93376448067226,862.0209447718181
2026-01-01 09:02:21,71.20836950397451,18.11503170079887,864.2527011191432
2026-01-01 09:02:22,70.29436297541496,18.126672648875097,837.7525237658399
2026-01-01 09:02:23,72.21416916987506,18.462231579434857,827.6819751214524
2026-01-01 09:02:24,71.34964712375174,17.88002484719747,851.1884178520864
2026-01-01 09:02:25,71.66771419185625,17.483099764103994,861.1700587162063
2026-01-01 09:02:26,71.51032256075216,18.373527845800197,871.5711342692118
2026-01-01 09:02:27,71.88736729086689,17.883979139765962,856.1955708652174
2026-01-01 09:02:28,72.85278418463011,18.390107355602083,845.5393996409716
2026-01-01 09:02:29,72.12563885395627,18.134181989613865,839.2824325409816
2026-01-01 09:02:30,71.87309213036905,17.95410186442883,850.1374155000478
2026-01-01 09:02:31,71.17147699773935,18.122071562916204,846.4088235533769
2026-01-01 09:02:32,70.66025364423652,18.68285439604421,837.8191851312542
2026-01-01 09:02:33,71.61095367274133,18.72694318516881,874.5850678103594
2026-01-01 09:02:34,71.95697395934535,18.02428339729647,871.4220208248656
2026-01-01 09:02:35,73.41434393086391,18.05606670766097,863.6325842026652
2026-01-01 09:02:36,72.1042196171783,18.376684055113238,838.9497952262905
2026-01-01 09:02:37,72.78619160881844,17.70401863853143,860.2602318915674
2026-01-01 09:02:38,71.60056352116868,18.11657463041639,857.6755169139748
2026-01-01 09:02:39,71.05204498686638,17.99094800321615,855.3105474904486
2026-01-01 09:02:40,71.2279065902141,18.109867874010146,864.9959832045254
2026-01-01 09:02:41,71.4198191483714,17.708320917917707,857.6244537143353
2026-01-01 09:02:42,73.70277578594813,17.44365137734186,858.880170835652
2026-01-01 09:02:43,71.3428906566205,17.274455797403046,857.6428754004666
2026-01-01 09:02:44,72.67079136298908,17.60891556045364,854.0894968960253
2026-01-01 09:02:45,71.27765825753038,17.839463650271234,828.5966664434297
2026-01-01 09:02:46,72.7452584102994,17.897382944672934,851.0034529289267
2026-01-01 09:02:47,72.30796077288468,18.67803090685033,843.3256964938105
2026-01-01 09:02:48,71.87468968187353,18.387097679467555,834.6419085083197
2026-01-01 09:02:49,71.96738997909165,17.66326810928043,870.1817994316099
2026-01-01 09:02:50,71.47616984365649,18.121697958357835,870.7479440906285
2026-01-01 09:02:51,72.35685776118567,17.857522617277386,866.3106472035473
2026-01-01 09:02:52,71.63601321572737,17.900472656685967,853.0625610022705
2026-01-01 09:02:53,71.0195153889862,18.064863977295385,866.2075014514319
2026-01-01 09:02:54,70.97764994054431,18.216709890941388,850.144638167222
2026-01-01 09:02:55,72.1380703341777,17.881259530640595,852.4335673227733
2026-01-01 09:02:56,73.26327300512835,18.372348036457023,836.8783435544563
2026-01-01 09:02:57,72.12799329085875,17.60032162085016,854.7638956539861
2026-01-01 09:02:58,71.9050893391121,18.002218671826792,850.724631141093
2026-01-01 09:02:59,72.22866091168203,18.909185804308542,834.3681745979865
2026-01-01 09:03:00,73.04480139336546,18.078077909918846,849.3856346582008
2026-01-01 09:03:01,72.17550600109108,18.50162507731216,849.0432452337183
2026-01-01 09:03:02,71.67125821533301,18.032032062360624,871.5707339997357
2026-01-01 09:03:03,72.88503096804791,18.20327198336543,860.7305599421609
2026-01-01 09:03:04,72.34300515076929,17.980125881962557,850.1373452690976
2026-01-01 09:03:05,73.22860479359679,17.940357346592528,852.9854477176129
2026-01-01 09:03:06,72.14658754977752,17.727181161146103,850.5305485372504
2026-01-01 09:03:07,71.0204247746236,18.150605475635142,847.5650321824535
2026-01-01 09:03:08,70.90547264060346,17.70196198378498,837.0108736313406
2026-01-01 09:03:09,73.32074234578499,18.2329548327097,848.1873774687168
2026-01-01 09:03:10,73.37893257662664,18.37985045155607,841.0468209201698
2026-01-01 09:03:11,71.85638462937392,18.12828599253303,834.9962135329223
2026-01-01 09:03:12,71.69345014309121,17.899812943255508,856.1346617745704
2026-01-01 09:03:13,73.16915543379376,18.158887952758043,854.6951759191988
2026-01-01 09:03:14,71.1143634543652,17.891964430558755,828.5595098635831
2026-01-01 09:03:15,71.28421838483534,18.3274414939128,848.5277843500585
2026-01-01 09:03:16,72.51466143575124,17.359007870524707,861.9484166307991
2026-01-01 09:03:17,71.68431590171232,17.882537421158474,862.7106848667559
2026-01-01 09:03:18,71.99590250662395,17.3032158017066,862.3100421146229
2026-01-01 09:03:19,71.86924568118039,17.476728709420478,850.4669584828175
2026-01-01 09:03:20,72.27005963903915,18.47735178043487,839.8594560643702
2026-01-01 09:03:21,73.12598548905098,18.31331474369009,836.9956140717032
2026-01-01 09:03:22,72.0724679255214,17.748181918350323,854.1352588570043
2026-01-01 09:03:23,72.51515103462148,17.474123790385686,854.551360412382
2026-01-01 09:03:24,70.35986231917518,16.962414906755424,865.4479733392608
2026-01-01 09:03:25,71.9610252784559,17.809776572223576,863.199755804105
2026-01-01 09:03:26,71.3254157837657,18.84714525428659,848.413256121626
2026-01-01 09:03:27,71.0249495516611,18.15220949501228,835.0695294536696
2026-01-01 09:03:28,71.29747810645699,17.80414969988268,846.1707208358692
2026-01-01 09:03:29,71.73270124743935,18.162778073325107,852.6067743377263
2026-01-01 09:03:30,72.73272203388481,17.453664576451946,847.5750010553271
2026-01-01 09:03:31,70.93888582580834,17.895936823055827,843.0652707030681
2026-01-01 09:03:32,72.02450519407553,18.03481711555551,853.0346177796388
2026-01-01 09:03:33,71.61266445333314,17.969864771862632,843.9525071030727
2026-01-01 09:03:34,71.73786152451044,18.27678214259153,842.4632069952955
2026-01-01 09:03:35,72.80220626024368,18.120625829182615,853.7374340116413
2026-01-01 09:03:36,72.43049234960314,18.2339141063378,845.1760890384495
2026-01-01 09:03:37,73.06991848595419,17.759069701219236,852.9292526677402
2026-01-01 09:03:38,71.87639545660008,18.31423539294369,853.2784482742255
2026-01-01 09:03:39,71.44324591066344,18.570127931668395,836.3268519869011
2026-01-01 09:03:40,76.42878369203801,20.485927936014946,844.2251065136151
2026-01-01 09:03:41,77.13147522508703,20.17749807703889,867.2533232789975
2026-01-01 09:03:42,76.83620925373441,21.44556905984244,836.0550458471886
2026-01-01 09:03:43,77.28232157702072,20.335950364073906,824.6001466123537
2026-01-01 09:03:44,77.02752644034649,20.83804512038376,827.6578581610898
2026-01-01 09:03:45,77.9551987399594,20.10310193089993,850.3493193589201
2026-01-01 09:03:46,78.91616806462329,21.475470886006363,850.3710073363924
2026-01-01 09:03:47,78.6311195097928,20.709909550405488,848.5886697348985
2026-01-01 09:03:48,75.65672328373032,20.523555941486883,864.570277947142
2026-01-01 09:03:49,76.54655701482673,21.297455846959167,817.9259868027648
2026-01-01 09:03:50,75.93451373392503,20.5109187699181,854.7512064931699
2026-01-01 09:03:51,77.32043630430914,20.563832760701384,868.7372584216429
2026-01-01 09:03:52,77.36347539171041,20.03343596064209,836.4666308212994
2026-01-01 09:03:53,78.65654307730708,20.60524486106225,845.4423218585213
2026-01-01 09:03:54,76.73709748490657,19.859480047948253,840.9652969932565
2026-01-01 09:03:55,71.47668284794577,18.223114815927893,839.2678474470697
2026-01-01 09:03:56,70.28216877620908,17.81143003883379,846.0848559397235
2026-01-01 09:03:57,71.86986726356407,18.40173443125675,867.1298234042141
2026-01-01 09:03:58,71.15006847051235,17.162008893284835,872.0486401058503
2026-01-01 09:03:59,71.57644845810714,17.72470197871354,845.9687292995183
2026-01-01 09:04:00,71.29851137746593,17.409736147068063,872.8607225687737
2026-01-01 09:04:01,71.92458995659796,17.710819686772616,850.4269177238154
2026-01-01 09:04:02,70.5938172869147,18.08668306538813,871.044292320413
2026-01-01 09:04:03,70.8263638036872,17.937270681092585,848.8804162041581
2026-01-01 09:04:04,73.70339768962263,17.911317850868194,851.5726939125537
2026-01-01 09:04:05,70.97006193498078,17.94428529501698,854.385693671714
2026-01-01 09:04:06,71.12257153723628,18.07118588421698,888.1462441524104
2026-01-01 09:04:07,73.46953082265705,17.64701238531991,860.2154268981375
2026-01-01 09:04:08,74.32405373539233,18.24739737431467,841.5128256405825
2026-01-01 09:04:09,71.06274669693973,18.23193308963492,861.6279744433103
2026-01-01 09:04:10,71.70540083456957,18.13476327817964,845.6580095549879
2026-01-01 09:04:11,72.2732444407524,18.194786704962944,844.1229978051855
2026-01-01 09:04:12,73.38295811552447,18.10374630028303,860.9032163187053
2026-01-01 09:04:13,71.21051433725741,18.712275655955874,850.3730270532538
2026-01-01 09:04:14,71.80377772324631,17.96951704013162,853.3429109741417
2026-01-01 09:04:15,72.62187006084939,17.8925208735829,850.1678226623835
2026-01-01 09:04:16,72.3478128595733,17.73626534687492,854.0389975192652
2026-01-01 09:04:17,71.69907514301592,17.638708065297756,855.0995907692338
2026-01-01 09:04:18,71.89294162838716,17.564434874339625,826.756396807535
2026-01-01 09:04:19,70.90008335330401,17.68892094036918,857.9988720233144
2026-01-01 09:04:20,71.80946100482026,17.975261866421775,838.2157669620364
2026-01-01 09:04:21,71.78689000799284,18.1170032949742,832.6924103732871
2026-01-01 09:04:22,72.185735911701,18.017899720493254,849.2990650736958
2026-01-01 09:04:23,71.55573822494479,17.7320626528996,851.0077720397735
2026-01-01 09:04:24,72.37723081803611,18.315064597406987,841.6779260251326
2026-01-01 09:04:25,72.81017265425587,18.258794435305333,859.9723822920157
2026-01-01 09:04:26,72.12434346213477,17.944123092402293,833.8938980035491
2026-01-01 09:04:27,72.28140512671936,17.77147934936735,845.1166750147293
2026-01-01 09:04:28,72.04252427806229,18.191949772290428,842.981510380804
2026-01-01 09:04:29,72.00006751447313,18.06579075562013,849.4409527559279
2026-01-01 09:04:30,71.42275357316572,17.493155459204733,853.3463714157668
2026-01-01 09:04:31,72.25319540933864,17.97620691040546,837.9052846045174
2026-01-01 09:04:32,71.92217072126921,18.091712534226037,858.6913921294747
2026-01-01 09:04:33,73.67453464714447,17.685106824729285,850.7560284200164
2026-01-01 09:04:34,73.2586839219802,18.066445187493105,827.296644960257
2026-01-01 09:04:35,72.3086772420452,17.490812130159775,826.4969027152356
2026-01-01 09:04:36,71.38955423224418,18.46766513500426,849.8521684848482
2026-01-01 09:04:37,71.11007082241326,18.4367824947708,847.3483921865637
2026-01-01 09:04:38,72.95291436247109,17.911618932993964,848.7589586371043
2026-01-01 09:04:39,72.21019938011771,18.12720901824368,849.6642105216374
2026-01-01 09:04:40,72.38411472271329,17.156527311970045,852.7067180741221
2026-01-01 09:04:41,70.60433121042064,17.595278318907134,861.3717953181796
2026-01-01 09:04:42,72.74195078524654,17.897177377946754,836.6667411889892
2026-01-01 09:04:43,72.36353627057149,17.624753442500598,835.9363408851905
2026-01-01 09:04:44,71.11165545246841,18.25003876892073,836.8801137053514
2026-01-01 09:04:45,71.62278015404004,18.6990537857618,853.4670000060245
2026-01-01 09:04:46,72.21097376348521,17.588184848199745,864.9393685437574
2026-01-01 09:04:47,72.04197343868499,17.706887808570183,844.8239267411259
2026-01-01 09:04:48,71.76626305135716,18.08240692890848,819.9796018700841
2026-01-01 09:04:49,71.91720938554724,18.563890651974862,829.5520856486755
2026-01-01 09:04:50,71.79841809743449,17.572168990611033,840.0035593264479
2026-01-01 09:04:51,72.12205000968197,18.087162642807428,843.3072533500574
2026-01-01 09:04:52,73.17719357839452,18.63745459778459,845.0993364729433
2026-01-01 09:04:53,69.94667324725496,17.421884298137257,850.462973475771
2026-01-01 09:04:54,71.81051978839226,17.55162577760396,846.2590440301307
2026-01-01 09:04:55,72.14120993709795,17.851737687738705,862.5920753265209
2026-01-01 09:04:56,72.23679519174968,17.817794055500606,841.8877923318236
2026-01-01 09:04:57,71.70246833494296,18.28441045071377,839.6521844862934
2026-01-01 09:04:58,70.59462257401714,18.084580901937294,855.7465064622455
2026-01-01 09:04:59,72.26239638697129,17.378763279125256,831.5722951608866
