timestamp,lot_id,rf_power_w,gas_flow_sccm,process_load
2026-01-01 09:01:56,LOT-B,831.2382646255758,120.10434663731506,6.9209673746089
2026-01-01 09:01:57,LOT-B,858.228988423296,119.45229898890751,7.184700467782475
2026-01-01 09:01:58,LOT-B,845.7885714133843,119.32633606471882,7.088029342949534
2026-01-01 09:01:59,LOT-B,837.732636620232,121.23940393096495,6.909738991270909
2026-01-01 09:02:00,LOT-B,848.8458527569201,120.6797507223854,7.033871446334236
2026-01-01 09:02:01,LOT-B,863.5362262881916,120.63209574128857,7.158428451248654
2026-01-01 09:02:02,LOT-B,822.6311458555369,120.8196569146574,6.8087525396352815
2026-01-01 09:02:03,LOT-B,832.0403357211601,121.23226933600448,6.863191956055007
2026-01-01 09:02:04,LOT-B,838.9253626972568,115.78409331644512,7.245601176013199
2026-01-01 09:02:05,LOT-B,867.534146400644,119.27112349547107,7.2736310430880255
2026-01-01 09:02:06,LOT-B,853.3910437950316,115.63957987102106,7.379748739548032
2026-01-01 09:02:07,LOT-B,859.2078068855348,120.0721198535956,7.155764451674296
2026-01-01 09:02:08,LOT-B,836.3180689704852,119.99073405555131,6.969855427197408
2026-01-01 09:02:09,LOT-B,836.5655694967537,122.09106454957936,6.851980303251733
2026-01-01 09:02:10,LOT-B,855.3737646006725,122.37526878544224,6.989760047844142
2026-01-01 09:02:11,LOT-B,850.6992919712253,120.40555009650474,7.065283047910931
2026-01-01 09:02:12,LOT-B,856.5848658263695,118.9992778452062,7.198235832494815
2026-01-01 09:02:13,LOT-B,847.7479481088586,120.97032222509148,7.007900223093066
2026-01-01 09:02:14,LOT-B,853.3377247174556,118.94416472535136,7.174271446504832
2026-01-01 09:02:15,LOT-B,851.8974290188613,119.99721469711332,7.099310022896346
2026-01-01 09:02:16,LOT-B,859.3332086690191,121.97227263392152,7.045316038737408
2026-01-01 09:02:17,LOT-B,859.6840993833337,118.88445730802115,7.231257296788204
2026-01-01 09:02:18,LOT-B,830.5615360672988,121.611357278485,6.829637910917704
2026-01-01 09:02:19,LOT-B,823.0327773359097,121.3548027373846,6.782037123961028
2026-01-01 09:02:20,LOT-B,862.0209447718181,118.09041636573836,7.299668942668888
2026-01-01 09:02:21,LOT-B,864.2527011191432,121.9477882564348,7.087071553128716
2026-01-01 09:02:22,LOT-B,837.7525237658399,121.397132690743,6.900925130579478
2026-01-01 09:02:23,LOT-B,827.6819751214524,120.20385177474532,6.885652688338789
2026-01-01 09:02:24,LOT-B,851.1884178520864,118.4753530839447,7.1845189374450245
2026-01-01 09:02:25,LOT-B,861.1700587162063,118.28158796284886,7.28067718355871
2026-01-01 09:02:26,LOT-B,871.5711342692118,118.92467484619397,7.328766174020827
2026-01-01 09:02:27,LOT-B,856.1955708652174,121.08518892658392,7.071018168740223
2026-01-01 09:02:28,LOT-B,845.5393996409716,118.0887496651972,7.160202830821968
2026-01-01 09:02:29,LOT-B,839.2824325409816,120.87502449723974,6.943389968538515
2026-01-01 09:02:30,LOT-B,850.1374155000478,117.5164889422432,7.234196861666552
2026-01-01 09:02:31,LOT-B,846.4088235533769,119.5918628311223,7.07747837951655
2026-01-01 09:02:32,LOT-B,837.8191851312542,120.219295509148,6.969090790151078
2026-01-01 09:02:33,LOT-B,874.5850678103594,124.89026029011784,7.002828449381993
2026-01-01 09:02:34,LOT-B,871.4220208248656,117.24536868895926,7.432464331590485
2026-01-01 09:02:35,LOT-B,863.6325842026652,122.94402913298026,7.02459965150916
2026-01-01 09:02:36,LOT-B,838.9497952262905,120.29968482797456,6.973832029784342
2026-01-01 09:02:37,LOT-B,860.2602318915674,120.82234383603192,7.120042573077601
2026-01-01 09:02:38,LOT-B,857.6755169139748,120.2366958267764,7.133225934199139
2026-01-01 09:02:39,LOT-B,855.3105474904486,120.88945363639048,7.075146108799855
2026-01-01 09:02:40,LOT-B,864.9959832045254,119.69262979127596,7.226810746099693
2026-01-01 09:02:41,LOT-B,857.6244537143353,122.90810036291492,6.977769985721027
2026-01-01 09:02:42,LOT-B,858.880170835652,119.08705771155056,7.212204141578578
2026-01-01 09:02:43,LOT-B,857.6428754004666,122.2644691443585,7.014653409960352
2026-01-01 09:02:44,LOT-B,854.0894968960253,118.71126575957396,7.194679388103009
2026-01-01 09:02:45,LOT-B,828.5966664434297,119.87949630719744,6.911913145848625
2026-01-01 09:02:46,LOT-B,851.0034529289267,117.85607489541955,7.220700788517442
2026-01-01 09:02:47,LOT-B,843.3256964938105,120.91004744069504,6.974819002593245
2026-01-01 09:02:48,LOT-B,834.6419085083197,122.89025191385306,6.791766600766753
2026-01-01 09:02:49,LOT-B,870.1817994316099,119.8452876403583,7.260876222709096
2026-01-01 09:02:50,LOT-B,870.7479440906285,119.60622860259218,7.28012206608241
2026-01-01 09:02:51,LOT-B,866.3106472035473,117.77076607386417,7.35590568087338
2026-01-01 09:02:52,LOT-B,853.0625610022705,119.5414146928954,7.136125694963604
2026-01-01 09:02:53,LOT-B,866.2075014514319,116.81441148055694,7.415245177994215
2026-01-01 09:02:54,LOT-B,850.144638167222,118.17424402656236,7.193992609558243
2026-01-01 09:02:55,LOT-B,852.4335673227733,120.45357209221828,7.0768641603269105
2026-01-01 09:02:56,LOT-B,836.8783435544563,122.6380263954828,6.823971064698099
2026-01-01 09:02:57,LOT-B,854.7638956539861,125.618421722459,6.804447022447863
2026-01-01 09:02:58,LOT-B,850.724631141093,118.8268298298582,7.1593648703680834
2026-01-01 09:02:59,LOT-B,834.3681745979865,122.87060031329088,6.790625035366846
2026-01-01 09:03:00,LOT-B,849.3856346582008,120.48750496080328,7.0495744345815865
2026-01-01 09:03:01,LOT-B,849.0432452337183,119.69750470650725,7.093240977040692
2026-01-01 09:03:02,LOT-B,871.5707339997357,120.8651889034523,7.211098099519379
2026-01-01 09:03:03,LOT-B,860.7305599421609,120.12383296735992,7.165360434144978
2026-01-01 09:03:04,LOT-B,850.1373452690976,120.22079145122444,7.071466881949553
2026-01-01 09:03:05,LOT-B,852.9854477176129,119.18333367434666,7.156918852834638
2026-01-01 09:03:06,LOT-B,850.5305485372504,117.2037806804023,7.256852497416647
2026-01-01 09:03:07,LOT-B,847.5650321824535,116.91274959495584,7.249551782152435
2026-01-01 09:03:08,LOT-B,837.0108736313406,121.30648976656244,6.899967802564004
2026-01-01 09:03:09,LOT-B,848.1873774687168,119.44659981982858,7.100975488193969
2026-01-01 09:03:10,LOT-B,841.0468209201698,118.80782220068768,7.079052585439124
2026-01-01 09:03:11,LOT-B,834.9962135329223,120.01701125344631,6.9573155072960144
2026-01-01 09:03:12,LOT-B,856.1346617745704,121.58986450583126,7.041167989240678
2026-01-01 09:03:13,LOT-B,854.6951759191988,120.3607278860528,7.1011133858242435
2026-01-01 09:03:14,LOT-B,828.5595098635831,118.68789012671806,6.980994514090401
2026-01-01 09:03:15,LOT-B,848.5277843500585,122.4525859112979,6.929439489050189
2026-01-01 09:03:16,LOT-B,861.9484166307991,123.15837100596326,6.998699394855296
2026-01-01 09:03:17,LOT-B,862.7106848667559,120.9891133106457,7.130481919077316
2026-01-01 09:03:18,LOT-B,862.3100421146229,121.9473270226882,7.071168045808752
2026-01-01 09:03:19,LOT-B,850.4669584828175,122.48391999362762,6.943498857050494
2026-01-01 09:03:20,LOT-C,839.8594560643702,122.26019863280902,6.869442921377607
2026-01-01 09:03:21,LOT-C,836.9956140717032,121.22819835422524,6.904298054698682
2026-01-01 09:03:22,LOT-C,854.1352588570043,121.19669409414976,7.047512848770302
2026-01-01 09:03:23,LOT-C,854.551360412382,121.039321146693,7.06011362519716
2026-01-01 09:03:24,LOT-C,865.4479733392608,117.80532465090592,7.346424925221795
2026-01-01 09:03:25,LOT-C,863.199755804105,121.40144631371918,7.110292191853053
2026-01-01 09:03:26,LOT-C,848.413256121626,117.2883720577469,7.23356664635016
2026-01-01 09:03:27,LOT-C,835.0695294536696,118.4108010897499,7.052308757042574
2026-01-01 09:03:28,LOT-C,846.1707208358692,122.60713013561616,6.901480524826876
2026-01-01 09:03:29,LOT-C,852.6067743377263,121.6804403253884,7.006933670339714
2026-01-01 09:03:30,LOT-C,847.5750010553271,122.97479657937173,6.892265932786285
2026-01-01 09:03:31,LOT-C,843.0652707030681,119.45665123262542,7.057499620187028
2026-01-01 09:03:32,LOT-C,853.0346177796388,117.69550231744648,7.247809822662951
2026-01-01 09:03:33,LOT-C,843.9525071030727,119.51912560585932,7.061233947495501
2026-01-01 09:03:34,LOT-C,842.4632069952955,120.20406259448114,7.008608434786588
2026-01-01 09:03:35,LOT-C,853.7374340116413,120.15797743268,7.105124871879259
2026-01-01 09:03:36,LOT-C,845.1760890384495,122.2673609575134,6.91252417995788
2026-01-01 09:03:37,LOT-C,852.9292526677402,119.2774591499931,7.15079998137091
2026-01-01 09:03:38,LOT-C,853.2784482742255,120.70406894360583,7.069177168110927
2026-01-01 09:03:39,LOT-C,836.3268519869011,118.0227457011308,7.086149767306152
2026-01-01 09:03:40,LOT-C,844.2251065136151,120.90063455608762,6.982801286472705
2026-01-01 09:03:41,LOT-C,867.2533232789975,120.00621710037127,7.226736616100821
2026-01-01 09:03:42,LOT-C,836.0550458471886,118.50037332343096,7.05529461553077
2026-01-01 09:03:43,LOT-C,824.6001466123537,119.52834127565028,6.898783483581539
2026-01-01 09:03:44,LOT-C,827.6578581610898,119.63164850696955,6.9183854648034195
2026-01-01 09:03:45,LOT-C,850.3493193589201,119.4596897413258,7.118295060034388
2026-01-01 09:03:46,LOT-C,850.3710073363924,123.54268248453536,6.883216312247703
2026-01-01 09:03:47,LOT-C,848.5886697348985,119.80310799538424,7.083194116863753
2026-01-01 09:03:48,LOT-C,864.570277947142,119.51220777964532,7.234158702358028
2026-01-01 09:03:49,LOT-C,817.9259868027648,115.80509808477971,7.062953188848125
2026-01-01 09:03:50,LOT-C,854.7512064931699,118.21158529604104,7.2306889747954
2026-01-01 09:03:51,LOT-C,868.7372584216429,119.4738531510873,7.271358841361155
2026-01-01 09:03:52,LOT-C,836.4666308212994,118.62829464764673,7.051156162244407
2026-01-01 09:03:53,LOT-C,845.4423218585213,122.7634151867556,6.886761178583865
2026-01-01 09:03:54,LOT-C,840.9652969932565,119.67012444920756,7.027362099470309
2026-01-01 09:03:55,LOT-C,839.2678474470697,122.5768884986365,6.846868587763225
2026-01-01 09:03:56,LOT-C,846.0848559397235,120.12340926810072,7.043463560473596
2026-01-01 09:03:57,LOT-C,867.1298234042141,120.07445567284316,7.2216011186160225
2026-01-01 09:03:58,LOT-C,872.0486401058503,119.822407104575,7.2778427773093375
2026-01-01 09:03:59,LOT-C,845.9687292995183,120.00759250324292,7.049293395971242
2026-01-01 09:04:00,LOT-C,872.8607225687737,123.43759000609973,7.0712715836856574
2026-01-01 09:04:01,LOT-C,850.4269177238154,115.36077854649756,7.371889548934004
2026-01-01 09:04:02,LOT-C,871.044292320413,115.99690851112264,7.509202646007508
2026-01-01 09:04:03,LOT-C,848.8804162041581,118.91365833788775,7.138628380199211
2026-01-01 09:04:04,LOT-C,851.5726939125537,120.02905576387514,7.094721261390191
2026-01-01 09:04:05,LOT-C,854.385693671714,121.38020884952805,7.038920939169532
2026-01-01 09:04:06,LOT-C,888.1462441524104,120.94617439605496,7.343318204047139
2026-01-01 09:04:07,LOT-C,860.2154268981375,119.23150817423884,7.214665318508448
2026-01-01 09:04:08,LOT-C,841.5128256405825,122.03808738648353,6.8954933960542
2026-01-01 09:04:09,LOT-C,861.6279744433103,122.06039080630546,7.059030114122819
2026-01-01 09:04:10,LOT-C,845.6580095549879,120.36811566254312,7.025598140339958
2026-01-01 09:04:11,LOT-C,844.1229978051855,121.92531514497368,6.923279195969206
2026-01-01 09:04:12,LOT-C,860.9032163187053,120.54529052686426,7.141740772750037
2026-01-01 09:04:13,LOT-C,850.3730270532538,118.87703394643424,7.153383616859336
2026-01-01 09:04:14,LOT-C,853.3429109741417,121.395633678,7.029436604265523
2026-01-01 09:04:15,LOT-C,850.1678226623835,120.22122624515735,7.071694818090655
2026-01-01 09:04:16,LOT-C,854.0389975192652,120.00267969350898,7.116832721573473
2026-01-01 09:04:17,LOT-C,855.0995907692338,122.94590714437916,6.9550878970299035
2026-01-01 09:04:18,LOT-C,826.756396807535,115.09825574291985,7.1830488782919035
2026-01-01 09:04:19,LOT-C,857.9988720233144,117.16463165968086,7.323019411826242
2026-01-01 09:04:20,LOT-C,838.2157669620364,117.62585914725126,7.126118126055143
2026-01-01 09:04:21,LOT-C,832.6924103732871,119.27347870486238,6.981371042541253
2026-01-01 09:04:22,LOT-C,849.2990650736958,119.49078366046794,7.10765331899548
2026-01-01 09:04:23,LOT-C,851.0077720397735,116.98534870445393,7.274481646327507
2026-01-01 09:04:24,LOT-C,841.6779260251326,118.02968393537834,7.13106989667069
2026-01-01 09:04:25,LOT-C,859.9723822920157,118.27831664295286,7.270752634128343
2026-01-01 09:04:26,LOT-C,833.8938980035491,124.91484818415178,6.675698767004922
2026-01-01 09:04:27,LOT-C,845.1166750147293,123.60348389549428,6.837320829316336
2026-01-01 09:04:28,LOT-C,842.981510380804,119.17650116463072,7.0733869692676015
2026-01-01 09:04:29,LOT-C,849.4409527559279,119.2728334193864,7.121830918270625
2026-01-01 09:04:30,LOT-C,853.3463714157668,117.7015920056234,7.250083510977462
2026-01-01 09:04:31,LOT-C,837.9052846045174,116.18373917354948,7.211898072525418
2026-01-01 09:04:32,LOT-C,858.6913921294747,119.76623962718296,7.169728253992708
2026-01-01 09:04:33,LOT-C,850.7560284200164,118.00429603351196,7.209534373040205
2026-01-01 09:04:34,LOT-C,827.296644960257,119.830298936676,6.903902037308942
2026-01-01 09:04:35,LOT-C,826.4969027152356,116.79958830191303,7.076197054555017
2026-01-01 09:04:36,LOT-C,849.8521684848482,118.47605108337947,7.1731979645975095
2026-01-01 09:04:37,LOT-C,847.3483921865637,120.29725419060566,7.0437883049597945
2026-01-01 09:04:38,LOT-C,848.7589586371043,120.73241919556789,7.030083255950051
2026-01-01 09:04:39,LOT-C,849.6642105216374,120.83494391748404,7.031610087077604
2026-01-01 09:04:40,LOT-C,852.7067180741221,117.35902203168592,7.265796044584444
2026-01-01 09:04:41,LOT-C,861.3717953181796,121.70937146027111,7.077284065996119
2026-01-01 09:04:42,LOT-C,836.6667411889892,118.3995766067963,7.0664673402300275
2026-01-01 09:04:43,LOT-C,835.9363408851905,121.2657158292146,6.893426845081978
2026-01-01 09:04:44,LOT-C,836.8801137053514,119.9787226467636,6.975237735854709
2026-01-01 09:04:45,LOT-C,853.4670000060245,117.2472250018441,7.279208527047023
2026-01-01 09:04:46,LOT-C,864.9393685437574,119.36760459083764,7.24601428929192
2026-01-01 09:04:47,LOT-C,844.8239267411259,120.73072748412754,6.997588305364886
2026-01-01 09:04:48,LOT-C,819.9796018700841,121.2259307609492,6.764061094214557
2026-01-01 09:04:49,LOT-C,829.5520856486755,119.71802420511116,6.929216307708319
2026-01-01 09:04:50,LOT-C,840.0035593264479,123.0635577812021,6.825770150574649
2026-01-01 09:04:51,LOT-C,843.3072533500574,122.01502154197313,6.911503540242051
2026-01-01 09:04:52,LOT-C,845.0993364729433,119.4866917672005,7.072748638145206
2026-01-01 09:04:53,LOT-C,850.462973475771,121.50024362427388,6.99968121961742
2026-01-01 09:04:54,LOT-C,846.2590440301307,123.86758697037638,6.831965203556587
2026-01-01 09:04:55,LOT-C,862.5920753265209,123.92096920156604,6.960824151749937
2026-01-01 09:04:56,LOT-C,841.8877923318236,117.544000238355,7.162320412991295
2026-01-01 09:04:57,LOT-C,839.6521844862934,118.1469337776857,7.106847022083934
2026-01-01 09:04:58,LOT-C,855.7465064622455,122.9698375734677,6.958995175959179
2026-01-01 09:04:59,LOT-C,831.5722951608866,117.88343789832471,7.054191072015761
