time_s,accel_mps2_mean_w,steering_deg_mean_w,motor_current_a_mean_w,anomaly_label
10.6,-0.010036787748564207,2.928933523446759,7.3455280444431565,0
10.7,-0.16892894949788326,2.9499226574728334,7.232995241364743,0
10.8,-0.11435779960366318,2.876616949041149,7.214326992400548,0
10.9,-0.09573719977013243,3.0246599695197296,7.217262326938824,0
11.0,-0.18427880975817776,3.136059686268019,7.157500233156642,0
11.1,0.04057056190957753,3.2230795640273238,7.159276498124072,0
11.2,0.2785837580686801,3.1388831208527495,7.193893961288755,0
11.3,0.09036825897969054,3.0918197147248683,7.24800682273105,0
11.4,0.034424546545747836,3.0228729425635033,7.277641912462814,0
11.5,0.0007455793726791505,2.849124454835794,7.337825306476809,0
11.6,-0.05704741718192459,2.9108123096124014,7.321560946364649,0
11.7,-0.06140114306465403,2.8742556446093865,7.313202341072936,0
11.8,-0.1575530708322402,2.8841651019515,7.366658961679366,0
11.9,-0.20195515171232445,2.725796955892526,7.372794176087001,0
12.0,-0.0714298536091094,2.6898389462669443,7.4360258891126945,0
12.1,-0.09256590687451961,2.74566579505477,7.427125910591887,0
12.2,-0.19787058232293547,2.8504926937455117,7.401465496057574,0
12.3,-0.10061163582212755,2.8183544642076073,7.339132872618437,0
12.4,-0.21472033846010916,2.8864303200031776,7.408790415187747,0
12.5,-0.184853770639516,3.0761183772483287,7.385519039701582,0
12.6,-0.04769055608475074,3.0777327175609606,7.429836748588468,0
12.7,-0.1534884784492808,3.2019392483890003,7.416436977718777,0
12.8,-0.19834116413346295,3.2982765146977675,7.442891234269777,0
12.9,-0.07037755746414984,3.309842606716072,7.370979481366533,0
13.0,-0.20426373347461543,3.2494329411438243,7.293447592614673,0
13.1,-0.30689038764849924,3.2139325374769414,7.231922005885481,0
13.2,-0.24091274558892284,3.1005595097190106,7.196241629835251,0
13.3,-0.2390849027922448,3.161684173128135,7.173731946215895,0
13.4,-0.25503471567570035,3.232046740508249,7.190191206094463,0
13.5,-0.23232946829119835,3.1319291937699356,7.175343194079185,0
13.6,-0.24896334639372508,3.108027051058822,7.173456319094319,0
13.7,-0.09156679721536547,3.1222940988763574,7.191162636157469,0
13.8,0.004305233288626703,3.0511610618847866,7.129463862721257,0
13.9,-0.15596986008396013,3.212497145389505,7.210155738595762,0
14.0,-0.08671497289105055,3.1885322884693443,7.200939281304189,0
14.1,-0.01111542207660855,3.2312562460420424,7.248170767197313,0
14.2,-0.11787252107819537,3.2851707761310633,7.16309537253259,0
14.3,-0.12722881068769737,3.354467820281367,7.191532747234322,0
14.4,-0.11764468343770004,3.278679099567044,7.167999712414944,0
14.5,-0.10555544303203554,3.3687088330270276,7.153392200800441,0
14.6,-0.08798951327089528,3.520788690662364,7.182406284278917,0
14.7,-0.10062891332856712,3.466835668616194,7.186172888025844,0
14.8,-0.12302665249398292,3.4858702215634962,7.183657896898369,0
14.9,-0.02364649750893797,3.404599157975826,7.085844229188136,0
15.0,0.04000336771790743,3.4435922711222595,7.15892692737056,0
15.1,-0.14261028593677788,3.4159613084044587,7.170814002766974,0
15.2,-0.28185846792840297,3.357038385901388,7.262045800075194,0
15.3,-0.08742593459607803,3.2841252542327943,7.313960776096357,0
15.4,0.19838516831544264,3.3918440745847933,7.282757963954735,0
15.5,0.08781239274734862,3.3258378119507777,7.3959561878609446,0
15.6,-0.05261469526776741,3.3565526512042245,7.358896586407108,0
15.7,-0.08318425638113196,3.449982523483862,7.2981267491482855,0
15.8,0.022209999294030502,3.4480613658786616,7.333653276023547,0
15.9,-0.12333691173472316,3.570180766840173,7.4513056216044635,0
16.0,-0.1382515876467028,3.6182843392971753,7.424097786031917,0
16.1,-0.01771927010585612,3.6359593101635204,7.396081461652088,0
16.2,0.09085043144064354,3.6129540107992293,7.354089488434985,0
16.3,-0.0006772220259778416,3.5625147520264258,7.297243413183105,0
16.400000000000002,-0.07894554465926763,3.572467807806517,7.209210745654362,0
16.5,0.20853786120259282,3.6378379213115783,7.21768037176426,0
16.6,0.024849670404426937,3.5216316699463546,7.297924386603308,0
16.7,-0.12634831619792142,3.4975862642917264,7.305856673651623,0
16.8,0.030216389001154864,3.4557242197409246,7.32250041049045,0
16.900000000000002,0.2665437859275269,3.301391917618178,7.234615386539653,0
17.0,-0.03449094546590183,3.3857917815355463,7.271989325278557,0
17.1,-0.08284866270300921,3.3690296884285287,7.267435915560691,0
17.2,-0.04705507729494386,3.440902517316193,7.2561049244741085,0
17.3,-0.1407115940706108,3.5285989663281803,7.215535790600924,0
17.400000000000002,-0.16910001827584337,3.501601994998869,7.242460617416588,0
17.5,-0.3544937328020218,3.4685710497431947,7.111899142230689,0
17.6,0.019795755224477095,3.444692563996017,7.084142351361807,0
17.7,-0.026732407010743066,3.506136948422833,7.125324525501712,0
17.8,-0.3135836525383402,3.5223625719172076,7.077908224079472,0
17.900000000000002,-0.32948114547009383,3.520510218969472,7.03987636429053,0
18.0,-0.106989639817854,3.422054983785446,6.929661105866032,0
18.1,0.07865992102180334,3.3880904614842366,6.96945868184751,0
18.2,0.25543823834129215,3.414196753823736,7.06799560279912,0
18.3,0.17174736391183182,3.3173320926156658,7.156793761166762,0
18.4,-0.03666087563994498,3.220238847798794,7.288211485333545,0
18.5,-0.008607654736243225,3.312703895589433,7.334494569877944,0
18.6,-0.19902806602088102,3.3462643989306775,7.250152784160851,0
18.7,-0.11261685339001075,3.074917795561269,7.2490243233644565,0
18.8,-0.025339562320672488,2.9740394035368083,7.204145944639775,0
18.9,0.2568454388321243,3.050515328209537,7.375661796278324,0
19.0,0.2841174932572478,3.065442122228685,7.451755754551546,0
19.1,-0.021736692915389332,3.1014619812158797,7.461113338857016,0
19.200000000000003,-0.24376029255425996,3.0190446985948287,7.384209897089837,0
19.3,-0.24152186882032006,3.0884997419292497,7.3404883827781635,0
19.4,0.09215371637710704,3.1052640069115482,7.214584464602607,0
19.5,0.14556651059450157,2.9852074883425646,7.224951208799489,0
19.6,0.23773917644619158,2.9071906090260695,7.22483320405396,0
19.700000000000003,0.2561292553868598,2.939988901182398,7.187487347623703,0
19.8,0.09530740210632264,3.0093451485725122,7.300531374933921,0
19.9,-0.23854890201314655,2.955412191485362,7.1509878178786765,0
20.0,-0.34187383015275197,2.9466016274725018,7.126318931111834,0
20.1,-0.1302766436490551,2.913452190737231,7.05577355590396,0
20.200000000000003,0.07853275969462911,2.9315443926681755,7.130292222689974,0
20.3,0.2888952477959007,2.873675738477072,7.178122497905482,0
20.4,0.17251873751697794,3.007113888254756,7.151093149149891,0
20.5,0.04978992007228494,3.059451311808469,7.153636831180141,0
20.6,-0.015998492318113375,3.1570294376963024,7.1235705818945405,0
20.700000000000003,0.004054290206773744,3.2113133829055536,7.122685685767382,0
20.8,0.10996792459376303,3.256811880086442,7.035568325487118,0
20.9,0.015988041249183516,3.1983511883159474,7.119608863419425,0
21.0,0.06955346780269282,3.2018165937901357,7.105551788283944,0
21.1,0.10813101935922573,3.147712526362646,7.158380983357938,0
21.200000000000003,-0.07366973914666851,3.030165650879041,7.066579004759279,0
21.3,-0.002607757217207052,3.025669098237155,7.099837181622573,0
21.4,0.03464727553109935,2.9443194850928447,7.1124337000223345,0
21.5,-0.05948143842798159,2.8259351017825125,7.184034314067375,0
21.6,-0.07695337804143935,2.7245691154346963,7.228731155907198,0
21.700000000000003,0.04524493915476108,2.7853242763247232,7.266498318801237,0
21.8,0.18220148308593476,2.7844299486675492,7.337781669399777,0
21.9,0.3154617014494442,2.776604951048805,7.265677359213188,0
22.0,0.32261237699554035,2.8265705817345674,7.286341294446602,0
22.1,0.28296916687254925,2.893531798615689,7.254781473345275,0
22.200000000000003,0.26158755767629904,3.1121488590879847,7.24514855475559,0
22.3,0.08488509397384626,3.182008763476582,7.122873593859291,0
22.4,0.021885946593076848,3.172027131358926,7.132371043745129,0
22.5,0.1884622372736706,3.1449244014689848,7.029927526289957,0
22.6,0.17939302399819795,3.1680095043074594,7.005511400572253,0
22.700000000000003,0.048723906648450846,3.1741225844408447,6.986154339161063,0
22.8,-0.006375766768644156,3.144720029394599,6.923904366563884,0
22.9,-0.08789669219150076,3.0639068949118484,6.998780265465659,0
23.0,0.09499204018319193,2.9202323411363404,7.077824100410247,0
23.1,0.21526095712102852,2.8710745765096286,7.172296622928926,0
23.200000000000003,0.11731816607603865,2.7223467736720135,7.254405660451473,0
23.3,0.13006032031081974,2.665073548124773,7.279909058018779,0
23.4,0.2936324720983454,2.699779556700049,7.338617400708301,0
23.5,0.3637867452754763,2.725212622202432,7.451285884756587,0
23.6,0.33597424986002433,2.62559034101411,7.5172558408954036,0
23.700000000000003,0.1522052433840821,2.4952407831614534,7.638105464243322,0
23.8,0.1758079972601863,2.469754324414158,7.64237067084138,0
23.9,0.4193827960290021,2.5013971539939397,7.643381932635752,0
24.0,0.26830088838032135,2.4966451446099565,7.591013126187964,0
24.1,0.010904053486768128,2.431219755016625,7.540676811617084,0
24.200000000000003,0.15463329795119649,2.4220544712915393,7.5717700800066225,0
24.3,0.13017116343043195,2.360273862053963,7.58450482119251,0
24.4,0.06946161392640164,2.221858992496731,7.592578722798,0
24.5,-0.0006542945902677066,2.1176305518572374,7.519829065848117,0
24.6,-0.037788923411197536,2.170179629680665,7.5403101322295125,0
24.700000000000003,0.10818005505491839,2.211047348756984,7.469812055746033,0
24.8,0.3545897340514876,2.161203274451986,7.628608380822811,0
24.9,0.3108904845960175,2.1443012670750026,7.653109379499986,0
25.0,0.14356920668399947,1.989668953650306,7.701835976227359,0
25.1,0.1431933040690478,1.9453088548729447,7.716747790333531,0
25.200000000000003,0.23083427377180937,1.8774001863095997,7.687616654737175,0
25.3,0.4011433408778081,1.8173141946312392,7.811116613604511,0
25.4,0.16013867576275312,1.8036224370078444,7.902260987321464,0
25.5,0.17416954940484008,1.8592084973623375,7.930926952502181,0
25.6,0.4156143059248397,1.8350283439856419,7.957421805833539,0
25.700000000000003,0.48976787893745477,1.7065723885508735,7.931759017905483,0
25.8,0.24241151394285473,1.7411752696111145,7.854261618832991,0
25.9,0.14842153743546288,1.8160843265287085,7.822216326856389,0
26.0,0.29276927593288865,1.8719917809085485,7.7937621401178845,0
26.1,0.3844655214064608,1.8160763560643314,7.753139642162736,0
26.200000000000003,0.21779138934196624,1.791671058203498,7.736622019229564,0
26.3,0.21674893008018703,1.7144199927204666,7.676047519818171,0
26.4,0.65804793819722,1.6177262024824668,7.699522141222862,0
26.5,0.5653392673711178,1.6388264257165392,7.739876128929128,0
26.6,0.31627673574116527,1.6512896346147545,7.73521117855293,0
26.700000000000003,0.2359811722904052,1.736264880395834,7.7732737579877496,0
26.8,0.096947700497198,1.575137597755433,7.76245827288952,0
26.9,0.1890971542256321,1.4735607124697596,7.776099640448647,0
27.0,0.45936515829571023,1.582417456891674,7.9245599807150695,0
27.1,0.3537265864373019,1.6279921562479234,7.985962542903695,0
27.200000000000003,0.3567901412540771,1.792699203672695,7.991686215121881,0
27.3,0.3534687188018209,1.8587349847164394,8.080388491841688,0
27.4,0.11964358006759826,1.8073322116082657,7.9540555566193065,0
27.5,0.22014091330925584,1.7297738827598739,7.95800554637516,0
27.6,0.16185322032002736,1.6589820573015346,8.011099891916206,0
27.700000000000003,0.18445947460603987,1.5309262123602054,8.026341955800909,0
27.8,0.43109855579759493,1.572210647931586,8.064076966389209,0
27.9,0.36024668038643637,1.4423506126151642,8.067746288116954,0
28.0,0.10674315762777764,1.3607544152682411,7.914426197962402,0
28.1,0.027896389639674158,1.2882153307469104,8.010422849008183,0
28.200000000000003,0.163332020928582,1.0909324641838052,8.01781306525032,0
28.3,0.09365512278858837,1.0788762321837888,7.983208526902227,0
28.4,0.0818864081532397,1.038540893164125,7.976638673131093,0
28.5,0.04096820496781591,1.0021459228161453,7.990610945645328,0
28.6,0.08569634100627688,0.9186502264672033,7.974684863125107,0
28.700000000000003,0.26022495645745963,0.8959477540425027,8.03435727655957,0
28.8,0.01631467579864552,0.892101477659398,8.020155795989108,0
28.9,-0.01804613591021744,0.9067434418695285,8.022764752828623,0
29.0,0.13129306144879838,0.8731991865312745,8.131358552204636,0
29.1,0.5426979556800843,0.9083880324403484,8.121885376411669,0
29.200000000000003,0.5260200809539138,0.8742753933114434,8.169381346159911,0
29.3,0.22024233665796933,0.6508603715725947,8.228199137590371,0
29.4,0.033204944180734365,0.8443309096955354,8.333076609151789,0
29.5,0.022528505785550542,0.7821495963818401,8.27439738114015,0
29.6,0.2112035681727605,0.7556024130440706,8.218357443157347,0
29.700000000000003,0.21125260769272386,0.7492007995267571,8.196302804687049,0
29.8,0.29599610352020045,0.6881804210640035,8.198587511077495,0
29.9,0.26307418211383005,0.6738460208339185,8.166278511173306,0
30.0,0.2866384799830837,0.659466570831764,8.168364291552525,1
30.1,0.20186286931830383,0.6762443676969646,8.158014354130263,1
30.200000000000003,0.4035726534298112,0.6417226857887133,8.208682679389904,1
30.3,0.8662930829637144,0.7718640034688128,8.20141939660621,1
30.4,1.3238670412409381,0.6332055501665197,8.216882900722233,1
30.5,1.4744042266265567,0.6480077695756187,8.351944254521019,1
30.6,1.689356451688856,0.6496771355785026,8.476578334339171,1
30.700000000000003,1.8136657520566686,0.6810407762060725,8.540966966466756,1
30.8,1.9274263181184157,0.5948413197738601,8.610690549662191,1
30.9,2.121871688479666,0.563687109343824,8.72227428528375,1
31.0,2.0693896904779647,0.5647450631001358,8.738163026710739,1
31.1,2.208191000972978,0.48183712167431114,8.726907559248193,1
31.200000000000003,2.26298519376386,0.43464509038664456,8.764599683550843,1
31.3,2.3208239430796396,0.5272821648487058,8.817547266847688,1
31.4,2.150188131547197,0.48214409830225247,8.899582158722122,1
31.5,2.0959537009474585,0.40783136382985263,8.93975309563259,1
31.6,1.9664342032463715,0.4369321272236931,8.899338498485218,1
31.700000000000003,1.875654612047849,0.25941582846880534,8.835046664483286,1
31.8,1.9190642362776138,0.1753793646587885,8.836298417218007,1
31.9,2.1384466710050654,0.21666386912439575,8.955015993847976,1
32.0,2.226158187856304,0.1038209114159357,8.923967123473862,1
32.1,1.9354868785477144,-0.053307142007322915,9.040573509343476,1
32.2,1.7929783240767834,0.04508358265836572,8.994293676982966,1
32.300000000000004,1.7412613299447628,-0.17924954122323933,8.93507960522754,1
32.4,1.7215275839669737,-0.30425409568217987,8.891082255192325,1
32.5,1.6834761403507517,-0.34210191003569373,8.85134676554741,1
32.6,1.7943415572915402,-0.45670163672717196,8.88577528331787,1
32.7,1.8617144854741177,-0.2809262806916098,8.90897491256065,1
32.800000000000004,2.133976328219581,-0.20719751176774343,8.998058484314505,1
32.9,2.0191627780933077,-0.3093043131682577,8.892870942436952,1
33.0,1.5108179245014035,-0.29860446579823285,8.992613873871035,0
33.1,1.472125584084137,-0.363148944096791,8.787693845967969,0
33.2,1.3452322214993182,-0.5514758368426225,8.72502614810238,0
33.300000000000004,1.1916167041232388,-0.6102942271830402,8.682930240612524,0
33.4,1.1617988673044157,-0.5928555662728404,8.567625486237649,0
33.5,0.9844215139575339,-0.6263243458307658,8.541672168688981,0
33.6,0.5141985876045168,-0.6121816590403615,8.528281912991515,0
33.7,0.29096793151407724,-0.6866555392549865,8.452566258194992,0
33.800000000000004,0.0316575771065841,-0.6951991274951059,8.289298792069795,0
33.9,-0.2340072670534962,-0.7232220497576761,8.185572502833818,0
34.0,-0.03790507235467042,-0.8087896531146163,8.099175392185867,0
34.1,5.1360318013937005e-05,-0.7885793958279258,8.096812241415687,0
34.2,0.00978970535935455,-0.7117369046619755,8.096548013213424,0
34.300000000000004,-0.11873682837737995,-0.5144760056219535,8.038315813798752,0
34.4,-0.28588760243442507,-0.5389184477146249,8.039899343288033,0
34.5,-0.02576017669298558,-0.4709369645069663,8.043983698506727,0
34.6,0.07827609252726539,-0.537689105829064,7.993067279727046,0
34.7,0.0334169905770085,-0.6880124873393622,8.009781347843024,0
34.800000000000004,-0.11639423715793214,-0.7390948435470178,7.999517607751095,0
34.9,-0.4052842042834376,-0.8649900152719681,8.125778559241834,0
35.0,-0.29980862482229104,-0.9373596863121106,8.033897600901092,0
35.1,-0.2813516718785781,-0.9809668629194833,8.033248794174154,0
35.2,-0.44727709576367386,-1.1452905716723518,8.058251663418119,0
35.300000000000004,-0.30981807655683535,-1.3695162841426947,8.060073064161337,0
35.4,-0.18148998851042786,-1.5117254143796077,8.000427956408242,0
35.5,-0.32471398355916664,-1.6273760867530922,7.8898349159505115,0
35.6,-0.3425713127344377,-1.673603494745651,7.886670149756691,0
35.7,-0.35931012663561296,-1.7015777405533115,7.87198661258323,0
35.800000000000004,-0.37893110894844334,-1.8249641184608436,7.809979870887939,0
35.9,-0.09913750489169273,-1.7792729879410534,7.625643325805571,0
36.0,-0.00880585885961147,-1.8074203338448982,7.688013227923366,0
36.1,0.008297040703315814,-1.7922783052416882,7.692370872466617,0
36.2,-0.013183117121443133,-1.8661423664508348,7.693491074814813,0
36.3,-0.2762366188327386,-1.861066985732334,7.769914009462705,0
36.4,-0.3703317066486211,-1.7284703141271742,7.811728093933262,0
36.5,-0.49596359972032555,-1.703814238743624,7.900656362921279,0
36.6,-0.35321294751010723,-1.834598407125225,7.834059692889683,0
36.7,-0.15455733855278664,-1.8980689007122595,7.864092478323459,0
36.8,-0.21504999720399462,-1.8918938886742933,7.933442765704588,0
36.9,-0.24972280770294014,-1.9722589946026374,7.977675882966295,0
37.0,-0.3425002050201694,-1.9216236218710676,7.880888163432441,0
37.1,-0.4797027294061972,-1.9453345727449698,7.920647232958179,0
37.2,-0.49870670631072345,-1.8880904587736826,7.913607195848409,0
37.3,-0.4382454512428028,-1.8683618584013033,7.835841096014072,0
37.4,-0.34350252975517276,-1.8488756312208128,7.805036939313718,0
37.5,-0.34015702453350544,-1.8619375659389372,7.711834928111893,0
37.6,-0.20048121713128958,-1.8413879364560253,7.764060173382805,0
37.7,-0.21516982447950825,-1.8639318028518908,7.767334195378358,0
37.8,-0.20694548219531939,-1.8608020059828174,7.758008011507586,0
37.9,-0.2777802499651366,-1.8231709651544434,7.765684823745779,0
38.0,-0.3977027200547355,-1.921066820153945,7.807002093754329,0
38.1,-0.2753213758031223,-1.9031865092540379,7.714420003998029,0
38.2,-0.07772556483803154,-1.939654241224119,7.667716568589571,0
38.3,-0.06428142894407265,-1.9973377806592143,7.689804396615547,0
38.400000000000006,-0.2580208783836547,-2.1439129258864074,7.735311777524856,0
38.5,-0.18680338288482745,-2.235940913058942,7.7098950049247765,0
38.6,-0.36992253010770715,-2.188671159673649,7.616338539742786,0
38.7,-0.5070815840650119,-2.151510282715336,7.51457039348062,0
38.8,-0.48979168339767504,-2.14155576122566,7.485087454401165,0
38.900000000000006,-0.460026997634906,-2.202271096529581,7.475878051825009,0
39.0,-0.4445011719077498,-2.2215373593564753,7.4327921908520285,0
39.1,-0.4435341429738173,-2.194974055261457,7.420378452629505,0
39.2,-0.520052731373629,-2.1982091991435198,7.363458367985039,0
39.3,-0.48844850039782983,-2.1815487600085803,7.294956603271508,0
39.400000000000006,-0.38171011959412887,-2.103771145758029,7.206835821589183,0
39.5,-0.3868345271585899,-2.2294077746314955,7.207185098454661,0
39.6,-0.40300231584027657,-2.363220138443755,7.201734583633606,0
39.7,-0.5757997270150362,-2.273426578925331,7.278588009347169,0
39.8,-0.5795982399829186,-2.30193188855443,7.231275954588723,0
39.900000000000006,-0.47212981912370894,-2.3457547514560977,7.175386157636508,0
40.0,-0.5126451273951739,-2.322835905416156,7.212156614856456,0
40.1,-0.5453470110983959,-2.3796115536578193,7.207407477957725,0
40.2,-0.43900198774199595,-2.4074109007169326,7.229749452443589,0
40.3,-0.4553579442653396,-2.367796476842804,7.224466196180652,0
40.400000000000006,-0.49582655169776324,-2.4043102480507255,7.254896288519615,0
40.5,-0.4041933799762948,-2.3304758387181472,7.251614437953552,0
40.6,-0.5002148705472355,-2.265295510502581,7.301154840914672,0
40.7,-0.3353366781559336,-2.531426070998225,7.203054594648156,0
40.8,-0.3523432460096545,-2.5988702355724027,7.213999700598739,0
40.900000000000006,-0.41754761174351096,-2.625708086176963,7.195401782216786,0
41.0,-0.17373832834757114,-2.8038018328582064,7.114438366989262,0
41.1,-0.18930068681993234,-2.9080407248830165,7.129636508696839,0
41.2,-0.40566403373540866,-2.849994492418454,7.173509315757303,0
41.3,-0.40222648830734775,-2.953635460795589,7.146703631279459,0
41.400000000000006,-0.23283315322982573,-2.9129702957782966,7.08568759221356,0
41.5,-0.3044732406291681,-2.9877792291663283,7.070706279389401,0
41.6,-0.2815538717128875,-2.9419549512283547,7.028937873366294,0
41.7,-0.2641332420541496,-2.8559205331124717,7.003229501573488,0
41.8,-0.32987715578485466,-2.8564276176054744,7.020439555547158,0
