equipment_id,cycle,temperature_c,vibration_rms_g,motor_current_a,pressure_deviation,particle_count,health_index,rul_cycles,failure_within_20,failed
EQ-PM-01,15,65.35962067739214,0.059862661122625775,4.9989503618522235,0.19674979702978795,2.595654339533747,0.9248354511923579,121,0,0
EQ-PM-01,16,66.46468672018219,0.05717552706473628,5.10569202050653,0.28339276703577265,4.393240639604332,0.8766775600568213,120,0,0
EQ-PM-01,17,64.6061461550829,0.06446452257558863,4.837367012330466,0.06909228362492575,3.8487714700693036,0.9640238555629025,119,0,0
EQ-PM-01,18,65.89436613018174,0.061832686082861965,4.842691785493342,0.18988344003468233,6.124170310595146,0.9229465863900762,118,0,0
EQ-PM-01,19,65.19499279629285,0.06239521219270679,4.994502736309009,0.10598553213014852,2.387520469496691,0.922069223219025,117,0,0
EQ-PM-01,20,65.58759575025898,0.057187410902170714,4.943587540352195,0.12435934770392573,4.2172065698386305,0.9285000210205914,116,0,0
EQ-PM-01,21,65.2339259943749,0.058561069755861235,4.8354478857692165,0.26698099663154107,5.135950403258828,0.9332928716663879,115,0,0
EQ-PM-01,22,65.48642033562773,0.06126181761121763,4.862541951255815,0.1694493633060791,3.2652315387016544,0.9233441675944678,114,0,0
EQ-PM-01,23,64.95188393006612,0.05511129541741713,5.019476696232792,0.17662672618882713,5.834116197875401,0.9252524057714233,113,0,0
EQ-PM-01,24,65.57941398838308,0.05825286596290985,4.943906766813623,0.24982869326247054,2.3393755696213026,0.9031519912435136,112,0,0
EQ-PM-01,25,65.15811330439716,0.05896610228720376,4.844229785875429,0.1398726327887825,5.0791173407243555,0.9352750413087602,111,0,0
EQ-PM-01,26,65.24044713670054,0.056183555394910246,4.880452470197822,0.18903548830213515,4.358536081026074,0.9272498451204505,110,0,0
EQ-PM-01,27,65.37520938245015,0.055252381688151,5.019415766072736,0.14491707109302848,4.608991940007198,0.9072025411715172,109,0,0
EQ-PM-01,28,65.28151524838555,0.055058462678329395,4.923743502933339,0.16728500783939731,4.574804923330404,0.9195702084321943,108,0,0
EQ-PM-01,29,65.08631024948271,0.06232209734440279,5.02983441333268,0.08741645811807594,2.079530691312114,0.8957909357400481,107,0,0
EQ-PM-01,30,66.20137589309867,0.0635052462801274,4.986084388057081,0.18571263942714505,4.990908815020464,0.8591157785590059,106,0,0
EQ-PM-01,31,65.91929720297904,0.05546691030256306,5.205061033804529,0.059232914405747766,6.154690738393143,0.8634915319841652,105,0,0
EQ-PM-01,32,65.47458274680116,0.07008599080578813,5.21961797631687,0.11730611682306383,4.721234548897021,0.8274973011002019,104,0,0
EQ-PM-01,33,66.60656605344522,0.06760557694052324,4.867589035177038,0.2657981228730207,2.7664100736501736,0.8407803642514771,103,0,0
EQ-PM-01,34,66.02033773494911,0.059480156379901554,5.054883615130602,0.29794260369217546,1.1593352120544695,0.8418674591287193,102,0,0
EQ-PM-01,35,65.85435885299368,0.05772788935529099,5.03283550548399,0.2419796702170764,8.504825395284708,0.8567275791218685,101,0,0
EQ-PM-01,36,65.43817166746337,0.06338486243675584,4.953583150860498,0.14736067296981542,2.1064223493166967,0.8717660495629495,100,0,0
EQ-PM-01,37,65.37899417360714,0.07481463737023787,4.942360521806031,0.25851410690672205,2.8966508907559874,0.8326655711283646,99,0,0
EQ-PM-01,38,65.62718732482128,0.0673206881534674,5.06944203682277,0.32856279660311427,3.9088414446342363,0.8165549897560226,98,0,0
EQ-PM-01,39,65.6110224518806,0.06246457433414555,4.857035456180228,0.19478158639087845,5.872884899486889,0.8717649748336845,97,0,0
EQ-PM-01,40,66.41983513713177,0.06925578475954505,5.057428608216218,0.29702344480579507,3.6678698115938264,0.7917099435802515,96,0,0
EQ-PM-01,41,66.10004904159167,0.057140009551092434,5.005737637271786,0.14809406357582794,3.963632924670575,0.8500670883427822,95,0,0
EQ-PM-01,42,66.69190731314538,0.06677712169565721,4.956994150762024,0.2150817173764811,5.192317222599112,0.8092170793771619,94,0,0
EQ-PM-01,43,66.50349929481052,0.06822453800773211,5.108417416428113,0.2845168828491636,4.797968990313453,0.7780782032464,93,0,0
EQ-PM-01,44,66.39188252633505,0.0649976784301639,5.129436994117235,0.12722835694399148,4.822750795538308,0.7989381579275913,92,0,0
EQ-PM-01,45,65.57625515367452,0.06269166757661482,5.177609921972809,0.31681481278292556,3.252052824167802,0.796335755203983,91,0,0
EQ-PM-01,46,66.78232017724689,0.06901633323502024,5.329758431223965,0.19680490854399807,3.5072387973398698,0.736977650093115,90,0,0
EQ-PM-01,47,66.09692022940682,0.07246336620067564,5.015658526553196,0.22236198897456294,4.442314488925394,0.7874808146207722,89,0,0
EQ-PM-01,48,65.94199767390585,0.0699050105805299,5.004834246929664,0.15677403396987177,2.6974809779997897,0.8033586755908952,88,0,0
EQ-PM-01,49,67.44122058076016,0.0686123051889289,5.091489401055612,0.13253830436712064,6.874977109242647,0.7559616368281582,87,0,0
EQ-PM-01,50,66.52409973713789,0.06503967774706919,5.195303952178542,0.301876130757306,6.0057931131674795,0.7527417318041414,86,0,0
EQ-PM-01,51,66.66249299552668,0.07233514026744481,5.106821424554633,0.28884851258449284,4.113438549707178,0.7430448555925856,85,0,0
EQ-PM-01,52,67.37529315633287,0.0799160531299479,5.189319558091786,0.3231383882875845,4.495656980267355,0.6878953324035262,84,0,0
EQ-PM-01,53,65.94342959270729,0.0736557549169889,5.37751217458449,0.19149967344166519,7.306236781789245,0.7217041166254848,83,0,0
EQ-PM-01,54,66.85301768597019,0.07725226503101866,5.218335891460267,0.21712203179036482,5.330507357047921,0.7087138162308368,82,0,0
EQ-PM-01,55,67.06259251623,0.07376417923910578,5.2424349242970045,0.12268534349503007,8.176252697261175,0.7154499444463818,81,0,0
EQ-PM-01,56,66.00672979572141,0.07982354843231783,4.9690236222198925,0.3130917321166475,5.489221105674191,0.7460956165137069,80,0,0
EQ-PM-01,57,66.02635862950993,0.07182888841930875,5.209697584611469,0.5134467268507589,7.790057748258718,0.7068814224576041,79,0,0
EQ-PM-01,58,66.46628875983808,0.0690979279720022,5.045690534549145,0.29489969210936434,6.632030723357313,0.7465928018893903,78,0,0
EQ-PM-01,59,66.47569317554974,0.07498479973301168,5.02195638374446,0.27080588388622484,5.694500166589743,0.7350364861253271,77,0,0
EQ-PM-01,60,66.8570211201129,0.07830550280816055,5.070907316614554,0.4991173689373658,5.6887537659139396,0.6844542119759827,76,0,0
EQ-PM-01,61,67.35516420953238,0.07219046578630604,5.189653820040268,0.35429729437509433,8.664307707848275,0.6813847298257375,75,0,0
EQ-PM-01,62,67.78872049699059,0.0777385021712649,5.193050910075246,0.34209885645063814,5.426159428989123,0.6548124825523194,74,0,0
EQ-PM-01,63,66.75814820189912,0.08476615947057545,5.154052972368658,0.31977170838770025,5.958494428288848,0.668516522731847,73,0,0
EQ-PM-01,64,67.38416097235833,0.07041968829633291,5.04441087551585,0.30894417378792494,5.12916888254797,0.7036879199821072,72,0,0
EQ-PM-01,65,68.46437082196455,0.07773445897082683,5.078861951427715,0.3327146722830176,6.6346783907050595,0.648277506407663,71,0,0
EQ-PM-01,66,67.85418004518466,0.0817918901947381,5.172632126594696,0.24108207974418316,6.410846951577559,0.6459129013344538,70,0,0
EQ-PM-01,67,67.71242823638235,0.0798053327680467,5.221713930778444,0.4117615803518104,8.514072212070136,0.6274193400211504,69,0,0
EQ-PM-01,68,67.42327690870333,0.07898383196645643,5.504421320357608,0.2980245269240118,10.052785295881637,0.6030959427112421,68,0,0
EQ-PM-01,69,67.30317361602663,0.07410644885772204,5.267602661819039,0.3240450255253364,5.500600671122867,0.6486392023088839,67,0,0
EQ-PM-01,70,67.99153494089317,0.07948171811142078,5.406388268015559,0.2940846983446649,8.489133668022298,0.5975966584297978,66,0,0
EQ-PM-01,71,67.0828159299426,0.0857261043155374,5.378228922707277,0.5497876264924518,7.334236608542535,0.5807837477629696,65,0,0
EQ-PM-01,72,67.65458274493581,0.07978172489320413,5.103616107855146,0.42103605358400026,9.218139048973809,0.6328440760508726,64,0,0
EQ-PM-01,73,67.43356326620662,0.08751945473746903,5.293225983898942,0.4533521589544723,5.63526324930317,0.5847786170530587,63,0,0
EQ-PM-01,74,67.57227822250302,0.08154897008877224,5.069426900178162,0.6014052611923784,8.45037889614686,0.6124279776899524,62,0,0
EQ-PM-01,75,68.6711002904027,0.08239268815649521,5.381536422629285,0.47033146976803303,10.572177011319589,0.5465655521861542,61,0,0
EQ-PM-01,76,67.81380489053043,0.08541696596140913,5.272268177227264,0.4946010400290167,7.952770042010288,0.5718269930431161,60,0,0
EQ-PM-01,77,68.26432170689293,0.08314731161451966,5.310668513569784,0.47230840335238283,8.522785204040359,0.5601338923057982,59,0,0
EQ-PM-01,78,68.06650892845674,0.08706954990542785,5.299490916614796,0.490534281528222,5.1030177794194165,0.552554138353332,58,0,0
EQ-PM-01,79,68.25036489209641,0.08192984001566553,5.22424491455601,0.3933957906937797,9.316866261057127,0.5792342339672433,57,0,0
EQ-PM-01,80,67.53280398980696,0.0866463952235918,5.330520260843027,0.36290218273623526,8.699017177709742,0.5699163979456012,56,0,0
EQ-PM-01,81,67.30518982058946,0.08920935658725529,5.400339326421019,0.5000452663577352,7.339453425186097,0.5424386511562665,55,0,0
EQ-PM-01,82,68.2161764439573,0.09179614762459634,5.322982052728677,0.4795919205701099,8.723386675452828,0.5242724041995672,54,0,0
EQ-PM-01,83,67.63252859012995,0.07989419121963515,5.390863920294569,0.4713714757109991,8.041271684926059,0.5566847264969162,53,0,0
EQ-PM-01,84,68.24157083467638,0.09280465206876942,5.390906018116854,0.557852266250172,6.263996389717354,0.4979545951213951,52,0,0
EQ-PM-01,85,68.49423863204966,0.0870201553630784,5.374173830091263,0.5187793284273899,7.342036389918563,0.5099427345256429,51,0,0
EQ-PM-01,86,68.58547331226978,0.08462609886423646,5.507861328085267,0.5070040483396784,9.0184619462575,0.4921978826651505,50,0,0
EQ-PM-01,87,69.04145411875612,0.09307574959133795,5.304872750241122,0.40327443515646866,12.683804981542856,0.49792195426841623,49,0,0
EQ-PM-01,88,68.1960413323929,0.08860141121727359,5.438709173605667,0.4566578855708917,8.114340713076555,0.5022557819047692,48,0,0
EQ-PM-01,89,68.5925226140787,0.09829534409529522,5.333099073611698,0.38358290792898786,12.21162950743667,0.48868440101909094,47,0,0
EQ-PM-01,90,68.2490716149891,0.09464350189496508,5.437770051452604,0.5745798747753876,9.216326115579156,0.4690264087246156,46,0,0
EQ-PM-01,91,68.44556181726772,0.09513471799129995,5.372733010347905,0.5716426175605474,8.39878155342746,0.4703618659022374,45,0,0
EQ-PM-01,92,69.41553387682752,0.09198896688466332,5.435937621872939,0.5776061833969868,8.323736469300982,0.44132636445566986,44,0,0
EQ-PM-01,93,69.27787419245448,0.09551333091928921,5.224558215264769,0.5202670747101075,9.953461765469305,0.4708242389265804,43,0,0
EQ-PM-01,94,69.94335155846228,0.0979084259562829,5.544170031961982,0.4685673260881968,9.927070183110677,0.4028542401297452,42,0,0
EQ-PM-01,95,69.08316627052623,0.09212646471287077,5.466905362660806,0.5242999512158586,10.070408257956473,0.4422566839073223,41,0,0
EQ-PM-01,96,69.16374820859991,0.0968970625217571,5.480553216420442,0.5689347677598252,9.140634467523999,0.4192314518031577,40,0,0
EQ-PM-01,97,70.52672630777377,0.1031742762946149,5.594995787984614,0.7456836320491985,11.288096171930043,0.3320491633163388,39,0,0
EQ-PM-01,98,70.06832162142946,0.1104609958076154,5.550864865471255,0.4956474705315863,14.659426320395603,0.3543422068094456,38,0,0
EQ-PM-01,99,69.14302224343331,0.10385678460015878,5.364361209972077,0.5216841579623497,12.915556424760545,0.41678356944802675,37,0,0
EQ-PM-01,100,69.61432199343466,0.09728188762309181,5.54573204797718,0.6697145979454507,12.640025010970618,0.3768561190298203,36,0,0
EQ-PM-01,101,70.44284785342056,0.10942787946751018,5.788697394033819,0.7419013686933786,8.055887102831136,0.2795409845240734,35,0,0
EQ-PM-01,102,69.28115146868844,0.10588112197180442,5.506190916491218,0.6428088882803784,14.457236030585632,0.3671619781425663,34,0,0
EQ-PM-01,103,69.67482285582841,0.09956123408425674,5.4425966139457085,0.7439734598523322,10.716932601243753,0.3699690719958025,33,0,0
EQ-PM-01,104,69.95821246539504,0.11116219910478643,5.680759528738816,0.8078519159866764,11.195679884474908,0.28919610696114734,32,0,0
EQ-PM-01,105,69.89893559189609,0.10478159654455642,5.790437862791295,0.6750465044006185,11.825776277667208,0.3008847968381652,31,0,0
EQ-PM-01,106,70.0947136603252,0.10734180570325047,5.552501590889685,0.5998950552460792,11.249707929093768,0.3302218785196333,30,0,0
EQ-PM-01,107,70.06495295054398,0.10710605733598383,5.420501942756146,0.8515949876218512,11.463829354887187,0.3236116917530192,29,0,0
EQ-PM-01,108,71.15490158798575,0.11522940693192656,5.453962697274735,0.6363367124800128,11.761702632050994,0.2899877867517491,28,0,0
EQ-PM-01,109,70.9895075614376,0.10511189377518815,5.559600360142674,0.6283349475084274,12.118889862040481,0.30179741796250154,27,0,0
EQ-PM-01,110,70.46733937490566,0.1074541281227974,5.456802183320192,0.6260389561330922,13.504640946305999,0.32207183300591813,26,0,0
EQ-PM-01,111,70.58580270395458,0.10684398653882102,5.676254335324091,0.7324684757046588,12.171292292736073,0.2745012995701297,25,0,0
EQ-PM-01,112,70.73410025922863,0.11318252464021776,5.634025891318026,0.7467511765580668,15.525100690789705,0.2572799825385911,24,0,0
EQ-PM-01,113,70.95450362495649,0.11770146493212715,5.614689517616958,0.7848634565147545,14.192902351388168,0.23698824631334792,23,0,0
EQ-PM-01,114,70.73215757303103,0.1161554314141747,5.626882143595106,0.8655104480389137,12.645203156557256,0.23394485894546257,22,0,0
EQ-PM-01,115,70.8655499603896,0.1158205595748423,5.641287570131604,0.7751770073834712,13.713279168244144,0.23574622953313412,21,0,0
EQ-PM-01,116,71.05303264947776,0.11610492219379445,5.5051334531802,0.8436027549742416,14.196696578146266,0.2413552691304187,20,1,0
EQ-PM-01,117,71.0903176637415,0.1196923796409815,5.833427459412993,0.7684201522752492,11.236811324720813,0.18715513007907308,19,1,0
EQ-PM-01,118,70.58763738120365,0.11249511735904998,5.634099278143548,0.9811864944214274,13.444389934279716,0.22376435641138234,18,1,0
EQ-PM-01,119,71.21759108747447,0.11836418740170429,5.860936988596658,0.8917694769245041,12.679719175775753,0.1656853544179373,17,1,0
EQ-PM-01,120,71.90620362385606,0.11468575955537946,5.738296324031161,0.7528101370322249,16.044100529628444,0.18738461488649732,16,1,0
EQ-PM-01,121,71.72113719469289,0.11427393750731041,5.610076179291939,0.7054493651910716,15.54450443209913,0.2144364002189833,15,1,0
EQ-PM-01,122,71.57744532245533,0.12437703338557968,5.722370834704515,0.9767861681674309,13.88062935461832,0.14621954930796183,14,1,0
EQ-PM-01,123,71.96104883852651,0.12351989745558115,5.810162318646943,0.7612546235856605,13.130656500080086,0.1445832036862269,13,1,0
EQ-PM-01,124,71.95404120057007,0.12240579343986593,5.871366415394018,0.8195439997403148,13.07918527644218,0.12996057313513443,12,1,0
EQ-PM-01,125,72.38877246601582,0.13091855280817272,5.640986873269163,1.0233006461086975,15.194895933453509,0.109418130348349,11,1,0
EQ-PM-01,126,72.38887502746807,0.13165520087540902,5.564250898582552,0.9094043139235402,15.237931950205274,0.12790044615369464,10,1,0
EQ-PM-01,127,72.21204484974369,0.1271470714485609,5.678799225701957,0.9773566993780496,14.182156701129852,0.11704050713879799,9,1,0
EQ-PM-01,128,72.04247420936035,0.13114976055479785,5.783921616187594,1.0952988893506732,16.668089427227503,0.08113694340091682,8,1,0
EQ-PM-01,129,72.71867265095801,0.12975664699897327,5.644636073031518,1.0073582858620982,16.415898023751982,0.09482812866104062,7,1,0
EQ-PM-01,130,72.77634291675776,0.13409421912387284,5.909974920454123,0.9617934289203711,18.23376389615778,0.04472457087281556,6,1,0
EQ-PM-01,131,73.20983622468103,0.1345479518322016,5.772383843689021,0.8470319744869208,18.412018518638437,0.06229418395025729,5,1,0
EQ-PM-01,132,73.32883748476671,0.1381649430328015,5.954251722802136,0.871010535854168,18.171188573390065,0.01802510703115906,4,1,0
EQ-PM-01,133,72.54721552340864,0.13602252976127505,5.8843584973394165,1.073336667370823,16.444376946781183,0.030599530499904562,3,1,0
EQ-PM-01,134,72.96976156953563,0.13402105169077524,5.799920551867363,1.0110891789416072,15.680628597934318,0.041356485774944066,2,1,0
EQ-PM-01,135,72.96883756140646,0.13644109730320209,5.842631451330894,0.9900458462075888,19.819890077614023,0.028453640889213733,1,1,0
EQ-PM-01,136,73.98774164035169,0.14495005265248498,5.851514412169002,1.2068107580235161,16.892550247878535,0.0,0,1,1
EQ-PM-02,0,66.9788032501153,0.05460319968171889,4.969841091582961,0.18185782598646966,0.0,1.0,134,0,0
EQ-PM-02,1,66.53083848688453,0.05848099787395024,5.22202122372596,0.0875299325321109,2.348105734150615,0.9736947640133454,133,0,0
EQ-PM-02,2,67.08256375145545,0.052987546749625816,4.940151314161729,0.21920620093480686,1.2714320560275487,1.0,132,0,0
EQ-PM-02,3,66.52570503753392,0.06117358923789821,4.91780812708753,0.219008890456051,5.080546692599454,0.9943518099435965,131,0,0
EQ-PM-02,4,66.61289928262705,0.058990676556151485,5.0382528239899935,0.2161559500590272,3.559678170380163,0.9772358847264603,130,0,0
EQ-PM-02,5,67.2697405749036,0.056944306600564126,4.82860026036529,0.11533206658255488,4.449539377495193,1.0,129,0,0
EQ-PM-02,6,67.49465544270386,0.06649011652076312,4.970955094123213,0.07270558994644549,0.0,0.9556591957072714,128,0,0
EQ-PM-02,7,66.97304892094992,0.05323806252866912,4.933390613065916,0.1716330062143971,6.176936650551539,0.9949594839646468,127,0,0
EQ-PM-02,8,66.93582362272845,0.05485852269727732,5.058806772487231,0.2626495651735809,3.5731081314538904,0.96131294589104,126,0,0
EQ-PM-02,9,67.70510801145866,0.06592922815274926,4.949790016653686,0.008990751135165315,2.680502039389093,0.9535105270144708,125,0,0
EQ-PM-02,10,67.595615090971,0.06134168451227634,5.05238304140312,0.06554863193751108,3.8306028796142604,0.9440600270366876,124,0,0
EQ-PM-02,11,67.17676225417071,0.06605662555637414,5.222252590549034,0.28628133252367344,3.729147465991561,0.8925783526174393,123,0,0
EQ-PM-02,12,67.50544838590754,0.06456703361396444,4.902965067212608,0.12916843565492775,4.156570364194386,0.9490776570688737,122,0,0
EQ-PM-02,13,66.5996921435882,0.06245053107918646,4.977919607685479,0.0643513979424821,4.607653451992439,0.9696394018656087,121,0,0
EQ-PM-02,14,67.05535079504625,0.062453709374820345,5.095886810844535,0.165062942287138,2.908569591219405,0.9278618146332414,120,0,0
EQ-PM-02,15,67.77097905672551,0.06652735428558784,4.84917169846382,0.10172285979131318,2.5686304681611065,0.9405163306225233,119,0,0
EQ-PM-02,16,66.45113187004091,0.06819256411157112,5.1764026146712725,0.056219716267858946,2.478174309951014,0.9222032223474003,118,0,0
EQ-PM-02,17,67.69205021639445,0.059474853727708665,4.882382540434089,0.20035150528236037,4.887328150778665,0.9400524315838379,117,0,0
EQ-PM-02,18,67.19610234678116,0.06493417155031524,5.189674104498497,0.1688058953033218,3.014563250152605,0.8932517198573888,116,0,0
EQ-PM-02,19,67.8900363004216,0.06935454995727772,5.186943027511815,0.18135726351421344,3.9266367882348336,0.8613950094273773,115,0,0
EQ-PM-02,20,67.3440167303677,0.062035903889918954,5.078948415609167,0.2582460482128611,3.6819921685816466,0.8992404868641466,114,0,0
EQ-PM-02,21,67.12121072737754,0.06640200526982261,5.069179730038283,0.13779276076552815,4.252328310613413,0.9047940747709998,113,0,0
EQ-PM-02,22,66.48218524234748,0.06383931292270184,5.177933714926524,0.1296708854187172,1.0655876624216,0.9090635922674909,112,0,0
EQ-PM-02,23,67.2995678124685,0.05649461625265185,5.075767996946843,0.19785618912918038,4.317931564904853,0.9128851567169888,111,0,0
EQ-PM-02,24,67.18685096216761,0.06089801502884589,5.196382501935653,0.281758162426563,5.363424371778249,0.8756002676574587,110,0,0
EQ-PM-02,25,66.96382994617275,0.062110238265371945,5.123284486039186,0.20569050942979353,1.922884556829222,0.8941047623516546,109,0,0
EQ-PM-02,26,66.62621114267527,0.06657597213420621,4.983474033245767,0.07230441708015646,3.1130215944049673,0.9230791346224748,108,0,0
EQ-PM-02,27,67.35422459618675,0.06340225074444235,4.808600794448423,0.19845035842363137,4.1913475988976,0.9238175531458442,107,0,0
EQ-PM-02,28,67.20433962118506,0.05943775284501995,5.048892558153665,0.23905085608225252,3.008395401177134,0.8947601676492867,106,0,0
EQ-PM-02,29,67.98709222689149,0.06740053597520011,5.3841642280925734,0.24715796516976912,2.625385375852927,0.8015709929830802,105,0,0
EQ-PM-02,30,66.85652896660457,0.0649407869535196,4.958776103822111,0.2616165454647872,4.554533285464143,0.8957348673570145,104,0,0
EQ-PM-02,31,68.054650298747,0.0571674880627208,5.2488112683710195,0.29838187815558376,4.492956550241119,0.8354213330305271,103,0,0
EQ-PM-02,32,67.76145782403728,0.06572347393710168,4.855089111017964,0.3517228501516517,4.361243551409069,0.8724734663171623,102,0,0
EQ-PM-02,33,67.60339442571595,0.07054069110890704,5.126541898173293,0.40855673709597606,6.033135848044356,0.8153687612794429,101,0,0
EQ-PM-02,34,67.30918493452525,0.06101261252992334,5.021863184087229,0.27714741330342396,5.219819621310445,0.872774994200327,100,0,0
EQ-PM-02,35,66.25066826082127,0.058110036030287936,5.191176394080736,0.30075538398795026,2.9733029541194265,0.8761246334260289,99,0,0
EQ-PM-02,36,67.22419470229922,0.06270845593367874,5.007853574998646,0.2614164537825473,4.921168183607588,0.8691107982149495,98,0,0
EQ-PM-02,37,67.7753115602539,0.06816029642796892,5.0649075609517915,0.12668844835802018,6.163343678204793,0.8440060378813304,97,0,0
EQ-PM-02,38,68.5220685611247,0.06779150859100193,5.061218516392962,0.21942112796660534,4.807300257471505,0.8149272308764361,96,0,0
EQ-PM-02,39,68.24375622577271,0.06859310752683677,4.98048981181356,0.28425277669475024,5.200234545200724,0.8228952424362372,95,0,0
EQ-PM-02,40,67.12951204556623,0.06659969781970039,5.102220907536756,0.17393291115323103,2.9863815750817215,0.8458952531064053,94,0,0
EQ-PM-02,41,67.52585700882459,0.07026623154810158,5.052631357335544,0.22249734034302568,5.048353920003909,0.8267903440166382,93,0,0
EQ-PM-02,42,66.8832977184377,0.06718907910039564,4.968733316460036,0.22885780422361168,4.18551203066147,0.8598839268403353,92,0,0
EQ-PM-02,43,68.30117499999854,0.0604365282593742,5.094742189483878,0.24156649752557766,6.406342498003346,0.8185342313215878,91,0,0
EQ-PM-02,44,67.68644189053519,0.07125898766639058,5.360628728784339,0.32327425203214866,4.369743436127667,0.7561807138963967,90,0,0
EQ-PM-02,45,68.02415168131922,0.06621322282182865,5.1554820033131055,0.2965575184763546,4.642236602114306,0.7911841231159576,89,0,0
EQ-PM-02,46,68.37042633963317,0.06524222821670855,5.302681913873082,0.2250989840207877,5.727020558522203,0.7674086697339619,88,0,0
EQ-PM-02,47,68.43077070329328,0.06955978617259884,5.193848056267009,0.2118849407682432,5.26155657707815,0.7701407084203915,87,0,0
EQ-PM-02,48,68.47462458898288,0.07081333238224677,5.070620384136659,0.342261520190401,2.3142003510453977,0.768745048332861,86,0,0
EQ-PM-02,49,67.80611142090682,0.07354968516350084,5.3212092733965,0.3143987881140531,4.6523731205146746,0.7412029951017785,85,0,0
EQ-PM-02,50,67.9531448766258,0.07623060633849132,5.16888325593604,0.41395169139307164,6.956427584372733,0.7411065277639874,84,0,0
EQ-PM-02,51,67.43678002539977,0.07308418600381754,5.458766984828217,0.30413663104066296,4.397327821559479,0.7267687062842294,83,0,0
EQ-PM-02,52,68.22968803508313,0.06655332088734914,5.000280847547021,0.45479854145469545,7.484904410329312,0.7743679580855851,82,0,0
EQ-PM-02,53,68.64806282416018,0.07103818261387954,5.3129686842338,0.32718129260536394,4.3891604821055905,0.7159430431257418,81,0,0
EQ-PM-02,54,68.91889940054885,0.07137932825982736,5.287148591526801,0.16908705540569022,5.053619415285022,0.7253897619286652,80,0,0
EQ-PM-02,55,68.50067046621787,0.07466634414189616,5.465447083876996,0.3134207617819935,4.1535238679393025,0.6838378607931006,79,0,0
EQ-PM-02,56,69.1314086181432,0.06861429194768716,5.174005085226503,0.3627841782286556,6.953987666290669,0.7193675553348902,78,0,0
EQ-PM-02,57,68.24654546739816,0.06877214860144458,5.302448358053866,0.3986058986569679,6.58795847831089,0.7156338892036795,77,0,0
EQ-PM-02,58,68.4703232160546,0.07270005683995893,5.32945681503345,0.18915328146827187,4.894346926823725,0.7145017277644072,76,0,0
EQ-PM-02,59,67.44919240972376,0.06999980509667256,5.17528423911223,0.24111590686585122,7.866084763287208,0.7620983108308116,75,0,0
EQ-PM-02,60,68.17252912978901,0.08180591682988933,5.344714872483302,0.4570219808690445,6.577219607201555,0.6648824707916509,74,0,0
EQ-PM-02,61,68.51192024668542,0.0714137153630811,5.231032865526113,0.18186451317718608,4.174089810695493,0.724334304050518,73,0,0
EQ-PM-02,62,68.92003242784253,0.07881052701232785,5.34791667189558,0.19525295719112562,3.5880067752646014,0.6741561147431518,72,0,0
EQ-PM-02,63,68.146721468133,0.08773947448131716,5.579078673104305,0.3884948747812378,6.5753475762615965,0.6145560878245896,71,0,0
EQ-PM-02,64,69.19240666344857,0.07449516090893553,5.437709608796572,0.3541313241391178,7.288444554786766,0.643554516284519,70,0,0
EQ-PM-02,65,68.80414592984472,0.08079289242863147,5.171516165785682,0.37110790723861153,4.128074149078286,0.6731361236685518,69,0,0
EQ-PM-02,66,69.11201850351085,0.07838739250178703,5.382565929389036,0.32840826298125975,5.284157831930865,0.641453618730734,68,0,0
