time_s,motor_temp_c,motor_current_a,bearing_vibration_g,battery_voltage_v,battery_internal_resistance_ohm,wheel_friction_index,health_score,failure_label,motor_temp_warn,vibration_warn,battery_warn,resistance_warn,any_warning
781.5,61.39463281351965,6.537433438645462,0.4814383199167519,12.168195286073376,0.07362079381433,0.1425264047577641,18.69014959065838,1,False,True,False,False,True
782.0,62.70089582720814,6.834358850883302,0.4598175406251751,12.11594279000646,0.073385759951596,0.152239513433294,15.262008487316626,1,False,True,False,False,True
782.5,62.92210115256249,7.127128544698909,0.4596099736427311,12.14959429589103,0.0680717152460991,0.1476355835914651,17.404177704899027,1,False,True,False,False,True
783.0,61.8945839846175,6.845852664275099,0.4819008710665239,12.174388405619624,0.0727485062326078,0.1449257901063273,16.419406288055427,1,False,True,False,False,True
783.5,61.8167106921936,6.863451678466981,0.4775627419626392,12.164170156740484,0.0736936964673556,0.1449739000407522,15.85791494824288,1,False,True,False,False,True
784.0,61.77870141319726,6.6348019592295895,0.4535270089225885,12.143864567820676,0.0709975839882044,0.1533916912794576,21.31712685994343,1,False,True,False,False,True
784.5,62.18321508975056,6.896793706647545,0.4745976941200513,12.176606773039076,0.0710212123388039,0.1473248004620324,17.706967837163898,1,False,True,False,False,True
785.0,63.64427454399208,6.954349069808963,0.4784968558959178,12.16216494697134,0.072953425068186,0.1480679122246403,13.362250308425487,1,False,True,False,False,True
785.5,62.023312607926776,7.162064660523926,0.4752883586654429,12.144249528556488,0.070314933997984,0.1463984685153557,14.645504193487458,1,False,True,False,False,True
786.0,61.19351068846176,6.673613360574042,0.4817973170306432,12.152617955463752,0.0733893837734638,0.1511135773455448,17.216731046213,1,False,True,False,False,True
786.5,61.98721773933672,6.660965633252271,0.464945871305276,12.174254267784988,0.0732503859279544,0.1541242881636315,19.524041357630026,1,False,True,False,False,True
787.0,61.747560703044144,6.90302728485415,0.4823651053491229,12.143409779983427,0.0700731661418763,0.1572335931258065,16.279192720051952,1,False,True,False,False,True
787.5,62.198711382378825,7.0249010115632124,0.4991820923993036,12.202955091093408,0.074025820453643,0.1485889259428369,13.097845125978628,1,False,True,False,False,True
788.0,62.23421084704119,6.744805368465648,0.4637511872143735,12.164099880070625,0.0736956364428062,0.149010430250327,18.000895392299018,1,False,True,False,False,True
788.5,63.08426209091024,6.911190804666292,0.4734277197849321,12.151374641883027,0.0728797862553678,0.1479280896819018,14.490446019992032,1,False,True,False,False,True
789.0,62.38967685084191,6.989680794448782,0.4727930102187381,12.164341845947616,0.0716844769870158,0.1527978871215607,16.003444757668255,1,False,True,False,False,True
789.5,62.262951264864576,6.800206823140671,0.478633217956944,12.162521569260342,0.0726059150064641,0.1496976313054565,16.32303448152718,1,False,True,False,False,True
986.5,58.59728120033444,5.726292429159323,0.4520458264230206,12.418815387713751,0.0604549053016612,0.16867422272118,45.61420889459831,1,False,True,False,False,True
1011.5,60.17340270893368,5.777541234115249,0.4564517392711027,12.385110859156388,0.0600018301896831,0.1685244203399114,43.21362032090877,1,False,True,False,False,True
1016.5,61.30274581545789,5.917333790487539,0.4588880606340455,12.38520804956105,0.058729954331863,0.1625983788011097,41.3237694038927,1,False,True,False,False,True
1019.0,61.795253988459535,6.033056019235943,0.461538678511013,12.43907285093512,0.0606889633385869,0.1677296628672446,38.362753034333245,1,False,True,False,False,True
1021.5,62.23592235216838,5.846533521337416,0.4567253232818865,12.357678991028218,0.0615359174844246,0.1714578494655317,39.43962795743427,1,False,True,False,False,True
1022.5,59.95534133481175,5.625540583715004,0.4633830037074546,12.432117144143952,0.0599176157330119,0.1667720706549283,43.88826997728531,1,False,True,False,False,True
1023.0,60.949866660900845,5.970936111485208,0.4599138207360336,12.44602379144618,0.0611133152641498,0.1716687004430168,39.73001013431348,1,False,True,False,False,True
1025.0,61.36500470077193,6.103388693678646,0.4579100543631639,12.396361508120147,0.0584991932714971,0.1710675577400727,40.02266279324377,1,False,True,False,False,True
1031.0,60.0225628727178,6.099780844958909,0.4635243894924193,12.4200375902968,0.0610640482973109,0.1640147258876847,39.31557836286226,1,False,True,False,False,True
1032.5,61.93788157644249,5.97103048718016,0.4506056341210518,12.389595406199502,0.0606871313539283,0.1668561876117214,40.01513146158877,1,False,True,False,False,True
1033.5,60.349914671603855,5.96368914881235,0.4666133528932448,12.340384918823004,0.0601935295383112,0.1702674259097266,40.19586060056086,1,False,True,False,False,True
1036.5,61.65622239404544,5.7575915516622205,0.4676753339872934,12.412220966556252,0.0598436645896591,0.1702417717000177,40.49018412098154,1,False,True,False,False,True
1039.5,62.06874192141603,6.012528224690568,0.4778430077788865,12.384698412032678,0.0596840065396324,0.1681134618076581,36.87259323167197,1,False,True,False,False,True
1040.0,71.11369042552131,8.221324055977114,0.592301283941913,12.009220091380609,0.0760015878206424,0.1588836914676919,0.0,1,True,True,False,False,True
1040.5,71.89647031828443,8.317443197614981,0.6032911626160734,12.019628854484102,0.0808767291263775,0.1605491497729398,0.0,1,True,True,False,True,True
1041.0,74.54660898951913,8.079720365883839,0.5893434475707051,12.000710088013516,0.0786909257060964,0.1676267021749522,0.0,1,True,True,False,False,True
1041.5,72.66636836436518,8.228784260180547,0.5904114470189086,12.054475853626284,0.0796964830535946,0.1716428373976174,0.0,1,True,True,False,False,True
1042.0,71.49970343199183,8.297768853644797,0.5927640495527154,12.047021604171997,0.0784266901412302,0.1675384055266885,0.0,1,True,True,False,False,True
1042.5,70.89085148763634,8.154846614658002,0.5966606056661177,12.081938929285664,0.0769864442200232,0.1734083006793675,0.0,1,True,True,False,False,True
1043.0,72.89989859681882,8.066872433979249,0.5674915085053799,12.009432962187846,0.0800204475344081,0.1694859678282487,0.0,1,True,True,False,True,True
1043.5,73.14274641756168,8.249825371140354,0.625476966898904,11.992611749594724,0.078963571795896,0.1727937344403188,0.0,1,True,True,False,False,True
1044.0,72.35378616103078,8.126820981759842,0.5954288883747366,12.042168658201836,0.0770245823970755,0.1613177846443485,0.0,1,True,True,False,False,True
1044.5,70.71300015393516,8.201855389104686,0.6337178589933641,12.043157345397802,0.0792584527438999,0.1690372849880472,0.0,1,True,True,False,False,True
1045.0,72.03350111891257,7.943376866495546,0.5933741917949691,12.054235343327289,0.0796568153143639,0.165770903087314,0.0,1,True,True,False,False,True
1045.5,72.03196284007856,8.130526827899262,0.5901505416776406,12.08549347679282,0.0775198506986306,0.1649835892912229,0.0,1,True,True,False,False,True
1046.0,71.01002472824335,8.295095153117334,0.6029536088500629,12.06626364554877,0.0778837254048233,0.1620689528584331,0.0,1,True,True,False,False,True
1046.5,71.58358721203025,8.190259691556093,0.58574178499576,12.01705440544871,0.0791550708164281,0.1707604650420257,0.0,1,True,True,False,False,True
1047.0,73.1467127737265,8.235954619267535,0.5987839776258492,12.054007930621124,0.0785598185549599,0.1662478668355126,0.0,1,True,True,False,False,True
1047.5,70.78920883045764,8.383314494304486,0.6296007212737101,12.013443572239792,0.0771100259302341,0.1679660186457153,0.0,1,True,True,False,False,True
1048.0,72.25089841520796,8.146286980946304,0.60114711114467,12.031869059516817,0.082947991408224,0.1703706871742153,0.0,1,True,True,False,True,True
1048.5,72.26483346939767,8.2404921678629,0.6037416070199794,12.036515517108008,0.0798718407940674,0.1765304325622828,0.0,1,True,True,False,False,True
1049.0,71.90064308413264,8.065022080391433,0.5913755812201343,12.065788493112576,0.0810427520067513,0.1692999233316,0.0,1,True,True,False,True,True
1049.5,72.21513151529545,8.173706043804756,0.595021382685075,12.001107458008091,0.0800025138019789,0.1762191900253934,0.0,1,True,True,False,True,True
1050.0,73.206393641452,8.262209045774275,0.610335368494793,12.01776393646025,0.0786301332608086,0.1667794919990755,0.0,1,True,True,False,False,True
1050.5,71.14416560760077,8.221074171222941,0.5976928417444972,12.026063283986398,0.0783671322328186,0.1673583744042668,0.0,1,True,True,False,False,True
1051.0,71.40383605602078,8.10120835378185,0.5916562793001917,12.059158770296794,0.0769851127130465,0.1684925622212913,0.0,1,True,True,False,False,True
1051.5,72.87067053780657,8.313500521387343,0.5800787644679687,11.99647462538906,0.0803685699002898,0.1666908157833851,0.0,1,True,True,False,True,True
1052.0,73.4308067526292,8.140713018700907,0.5939131131792124,12.02624808142023,0.0784424670474801,0.1675910864638614,0.0,1,True,True,False,False,True
1052.5,72.68783855226884,8.331174947267472,0.5898573760217349,11.968993273838503,0.0796767282760113,0.1715329096709036,0.0,1,True,True,False,False,True
1053.0,71.98332375155738,8.218257730673631,0.6169669987463364,12.054976995210506,0.0787355237418848,0.1652292909609618,0.0,1,True,True,False,False,True
1053.5,72.5555085687233,8.27795850587496,0.5994469161884126,12.018353677670694,0.078961124471067,0.1635575246326057,0.0,1,True,True,False,False,True
1054.0,72.07386912152445,8.071274175717967,0.6048934634301263,12.024525572587777,0.0777854785574029,0.1673603358058631,0.0,1,True,True,False,False,True
1054.5,72.4219555900724,7.764285679264896,0.5730006319222897,12.030504212536888,0.077027541824479,0.1637325078815548,0.0,1,True,True,False,False,True
1055.0,73.26963804687077,7.990935253357569,0.5946063515725606,12.019213791175105,0.079723285894771,0.1658533237573476,0.0,1,True,True,False,False,True
1055.5,73.65464140338428,8.36411949719185,0.6184694203814888,12.011401052720505,0.0813407705102788,0.1717608241510875,0.0,1,True,True,False,True,True
1056.0,73.14217200498791,8.437197404867627,0.5792204361616818,12.067430442062006,0.0787879369258725,0.1698944699935348,0.0,1,True,True,False,False,True
1056.5,72.09344494934027,8.202905383291071,0.5808596761617187,12.008860642643368,0.0800445482252219,0.1707183343660064,0.0,1,True,True,False,True,True
1057.0,73.46685389376069,8.346052528445442,0.5894017579905154,12.031121806237854,0.0780157965154078,0.1657596297231512,0.0,1,True,True,False,False,True
1057.5,73.07284683939505,8.250429259939658,0.6272090586309133,12.012192192096771,0.078943800073849,0.1735067605950137,0.0,1,True,True,False,False,True
1058.0,71.83304278098221,8.618267166508527,0.6050507841083551,12.01535692009062,0.0822561461274809,0.1801792111620925,0.0,1,True,True,False,True,True
1058.5,73.29883118633451,8.231328284734317,0.6011950401083922,12.033945645528124,0.080001173273565,0.1781263721669401,0.0,1,True,True,False,True,True
1059.0,70.62773786967364,8.328464802414238,0.6281039771384193,12.07586850431804,0.0786366379701592,0.1775627826776254,0.0,1,True,True,False,False,True
1059.5,71.78966462259774,8.17770760612785,0.6219221894132066,12.005535683684704,0.0784947197097499,0.171000978213783,0.0,1,True,True,False,False,True
1060.0,72.42077497707781,8.311513405644014,0.6155149643986005,12.040080548373052,0.0791777525434735,0.1745747477710882,0.0,1,True,True,False,False,True
1060.5,72.68045197653983,8.331902516990414,0.6072806637945147,12.05191225147892,0.0801867494498638,0.1720239793582732,0.0,1,True,True,False,True,True
1061.0,73.2375865499036,8.281487402550797,0.6019006573175274,12.04132506879068,0.0799581830446983,0.1693070023549353,0.0,1,True,True,False,False,True
1061.5,71.73122885250673,8.401973835804526,0.6169980642547512,12.019634650731437,0.0781276675113484,0.1746596197359784,0.0,1,True,True,False,False,True
1062.0,74.11017777009273,8.310510554747975,0.6171077258186356,11.980916337612667,0.0827257086562029,0.1781972299317401,0.0,1,True,True,False,True,True
1062.5,74.09652578786053,8.34498273905223,0.6343646474275623,12.029137829669038,0.0813542025478762,0.1688812104928011,0.0,1,True,True,False,True,True
1063.0,73.11241217980758,8.634835182077659,0.5984913287586399,12.000920431109288,0.0799741832189836,0.1710158979856189,0.0,1,True,True,False,False,True
1063.5,72.32414065464484,8.164817900005172,0.6170526082054587,12.053891796557767,0.0770539631287425,0.1749186984745206,0.0,1,True,True,False,False,True
1064.0,71.52406922791093,8.326233985984832,0.6159817461543879,12.019255089496424,0.0809606228910916,0.1692360174806055,0.0,1,True,True,False,True,True
1064.5,72.44940106988491,8.23969417464469,0.6014188943626118,12.097604309819936,0.079850995731063,0.168769191109982,0.0,1,True,True,False,False,True
1065.0,72.0166427381675,8.052308201586914,0.5944237763889724,12.048196687484056,0.0808226152555667,0.1720067412323297,0.0,1,True,True,False,True,True
1065.5,74.14529656735417,8.213135477254049,0.5986958208257502,12.02082402042005,0.0788229076319221,0.1712273588670277,0.0,1,True,True,False,False,True
1066.0,71.9322605369288,8.565571174812636,0.6026654238637288,12.047983307903351,0.0791360002668072,0.1598644806206701,0.0,1,True,True,False,False,True
1066.5,73.30531005316996,8.277088649291478,0.635323679490982,12.035088037978532,0.0830093629627485,0.172616180704422,0.0,1,True,True,False,True,True
1067.0,71.54854876485301,8.182124462961028,0.6020020852205143,12.028656795501917,0.0782591930253393,0.1698803619504014,0.0,1,True,True,False,False,True
1067.5,71.74800381724795,8.301191284383817,0.6311939527637725,11.961848451352877,0.0803416804033127,0.1752094307076019,0.0,1,True,True,False,True,True
1068.0,74.21799696493423,8.468751690556946,0.6167931621789849,12.01470917858012,0.0798395860293094,0.1646486686870455,0.0,1,True,True,False,False,True
1068.5,74.00367872020799,8.267334028836197,0.5917556823974528,12.06566231813594,0.0789850142897718,0.1666027352838617,0.0,1,True,True,False,False,True
1069.0,72.68281979700077,8.354619376286887,0.596519866504736,12.033629422340832,0.0781491932075487,0.1669192375369473,0.0,1,True,True,False,False,True
1069.5,73.26028542788166,8.265780456993955,0.5965466583390704,12.043725518939327,0.0794696960401218,0.1702022369413809,0.0,1,True,True,False,False,True
1070.0,62.51931311514645,6.115728976687368,0.468435314512977,12.396837123785026,0.060116634422508,0.1662937176469985,36.42070536477791,1,False,True,False,False,True
1070.5,62.238891762863766,6.368533539409579,0.4513784759479387,12.351092328823787,0.0637502757489559,0.1720906124918964,34.573368182447005,1,False,True,False,False,True
1071.0,63.40601188670405,5.953066164731739,0.4643444475377625,12.396686253363168,0.0634739101832216,0.1760669125953105,35.223177792307126,1,False,True,False,False,True
1071.5,62.24146902901936,6.087207499870685,0.456759574587136,12.370005381301,0.0629219299241239,0.1685834633090214,36.67241716418257,1,False,True,False,False,True
1072.0,62.73219327022201,5.837073780883266,0.4596400568364086,12.377264972366468,0.0617838253592591,0.1680306321595049,38.47089511976514,1,False,True,False,False,True
1073.0,62.929587396220136,6.080701466359972,0.4562933427189984,12.399205550086906,0.0603085226758938,0.1725270357138563,37.591527401461946,1,False,True,False,False,True
1073.5,63.24417943506441,6.470044175084568,0.4617955217113734,12.334912879078477,0.0610857821858024,0.1754245535692591,33.00411730390635,1,False,True,False,False,True
1074.5,63.76180888839095,6.179173113747963,0.4546488798694855,12.362528035108303,0.0626042596630832,0.1763276297296445,34.70820393059805,1,False,True,False,False,True
1075.0,63.51963345177227,6.306778125969172,0.4677657558996434,12.397069748079067,0.0620830819771883,0.1831252473755995,32.692438301026904,1,False,True,False,False,True
1075.5,63.2470812201036,6.057604159671744,0.4698095583922339,12.396995229681004,0.0623858752914381,0.1689670282330799,34.55870519858115,1,False,True,False,False,True
1076.5,64.53371742929441,6.211084710062749,0.466680597090512,12.3809634065628,0.0632120485961544,0.1695016971076455,31.79533233872008,1,False,True,False,False,True
1077.5,63.742984874700085,6.261183251391767,0.4762296214187069,12.430280410922997,0.0624207382621843,0.166206468335381,31.593253099140327,1,False,True,False,False,True
1078.0,63.36124962191749,6.2883788464989365,0.47030601094147,12.37426284952852,0.0619548440293617,0.1778890868574164,32.78596691330581,1,False,True,False,False,True
1078.5,63.95795937243264,6.363650606512897,0.4588614322368725,12.34574726356469,0.0647863057274916,0.1786343332646923,31.20188453330123,1,False,True,False,False,True
1079.0,63.23004693051443,6.413596033612815,0.4824054191683864,12.35144599661688,0.0629466497345163,0.1675405231286472,29.881539966615414,1,False,True,False,False,True
1079.5,64.840221914827,6.501913958928451,0.4529621102774377,12.373359497496326,0.0646208615415496,0.1719625620627922,29.932474064040367,1,False,True,False,False,True
1080.0,63.257278231278114,6.324049191390663,0.4665528693290655,12.363003345871594,0.062179947226577,0.1686091260936319,32.93028775903465,1,False,True,False,False,True
1080.5,63.96245463446102,6.447433523045662,0.4619089103040363,12.391430241422686,0.064660290287119,0.1758024661236501,30.2365883089718,1,False,True,False,False,True
1081.0,63.908967168624095,6.183777830063055,0.4659229533476331,12.349579462612644,0.0617372913262269,0.1738990851933912,33.67678427655695,1,False,True,False,False,True
1081.5,64.02477658644406,6.624480261447381,0.4537556115149449,12.37501049050346,0.0605853023004412,0.172223062352827,32.17504890127435,1,False,True,False,False,True
1082.0,63.63688853013184,6.280357701743585,0.4642340328066737,12.363683000155715,0.0624647840325329,0.1684078745479004,32.96960664658568,1,False,True,False,False,True
1082.5,63.31424634825301,6.042014291363477,0.4593325127242297,12.383561086211122,0.0601965582012539,0.1725317214841356,37.18037823835395,1,False,True,False,False,True
1083.0,62.91273614232185,6.511127730339881,0.469889818730443,12.32264105544815,0.0620208680455568,0.1716724362202543,31.507669325739624,1,False,True,False,False,True
1083.5,64.29330218288696,5.990458645518908,0.4605133775625644,12.35140527642902,0.0655395038345065,0.1692285730615098,33.16839082646145,1,False,True,False,False,True
1084.5,64.47007420124339,6.233854357663346,0.4832184983680294,12.332606127877169,0.0593922578812727,0.1758418476085843,31.990508984398318,1,False,True,False,False,True
1085.5,64.50055437913517,6.039075762062155,0.4741775516998923,12.34519470404208,0.0612029382180196,0.1729600952110993,33.51371495165521,1,False,True,False,False,True
1086.0,64.72041243688892,6.396942573107496,0.4686304881444388,12.348305833967837,0.0636773460993098,0.1786885932182278,29.589939497643645,1,False,True,False,False,True
1086.5,63.19768914732916,6.52075909385903,0.4727681958303926,12.37243932591665,0.060694977396597,0.1662248791564491,31.56729924946032,1,False,True,False,False,True
1087.0,63.36918850754134,6.301333625466766,0.4557405135004629,12.374767634817758,0.059601400780684,0.1784051960011323,35.83352154950442,1,False,True,False,False,True
1087.5,64.21358039272742,6.233791583083107,0.4687041003359586,12.339705898338272,0.0586242621741756,0.1735569677100301,34.47567955851454,1,False,True,False,False,True
1088.0,64.27023616735254,6.472602809312006,0.4985128237692375,12.380271912364984,0.0614911462130613,0.1736886495447756,27.20569116127088,1,False,True,False,False,True
1088.5,63.25141555267027,6.500838808057052,0.4625262539364121,12.369731141821536,0.0627334329901546,0.1801404946419058,31.673522161144056,1,False,True,False,False,True
1089.0,64.45962870780478,6.4548746244324855,0.4681393849482211,12.389972348951344,0.0611371728620934,0.1754633955847689,30.996381514912223,1,False,True,False,False,True
1089.5,63.56229970855826,6.2372191138305055,0.4619298497053589,12.34554459555618,0.0640589313122602,0.1801415099845559,32.71677665794265,1,False,True,False,False,True
1090.0,63.68207095568746,6.345569271340558,0.4689578260362544,12.338818931994291,0.0610493418784989,0.1719339962547167,32.68062352656945,1,False,True,False,False,True
1090.5,63.99242514956275,6.193678100995106,0.4846034098665166,12.358732465911064,0.0662206442061396,0.1762722281513376,28.574111819854345,1,False,True,False,False,True
1091.0,62.947013168840456,6.339371344532759,0.4930361302028792,12.37565919117935,0.0636511365684294,0.1688268068771223,29.08829719261024,1,False,True,False,False,True
1091.5,63.94643282878703,6.383572923857697,0.4696297313095311,12.408039279789374,0.0625621943420422,0.1833777876693015,31.09745613510364,1,False,True,False,False,True
1092.0,64.70215200329339,6.504898640999451,0.474744339094154,12.355371701208334,0.0599300889744183,0.1741107668259248,30.261069592432168,1,False,True,False,False,True
1092.5,64.40100618919028,6.367131614560159,0.4901368156739273,12.322840692852033,0.0634358439285767,0.1662145848368187,27.743916037392108,1,False,True,False,False,True
1093.5,65.02053439945853,6.690222009458557,0.4950366936919438,12.35890814473407,0.0594161325929932,0.1684492172144193,26.30155328609798,1,False,True,False,False,True
1094.0,64.80932763333355,6.186456200233668,0.4612399218313555,12.364788982628664,0.0629541331660011,0.1726564360610213,32.49681948210042,1,False,True,False,False,True
1094.5,66.30265609282105,6.414888325628859,0.4677881310349512,12.326494735482743,0.0607033082895133,0.1696083608627288,29.591410994963823,1,False,True,False,False,True
1095.0,65.40422889654339,6.026982524093915,0.4717080869939404,12.361171096513576,0.0629276187677141,0.1758789897760302,31.87794632114963,1,False,True,False,False,True
1095.5,64.02983224149,6.144791474524618,0.4645947826467779,12.37989228696326,0.0615322199940155,0.1712562500820415,34.13814682414137,1,False,True,False,False,True
1096.0,65.0292296727712,6.330386709834354,0.4831493108418726,12.371489966804308,0.0630872727021189,0.1804472962485518,28.394472758980765,1,False,True,False,False,True
1097.0,64.11148410147624,6.667547312949568,0.4523751572969147,12.399750690120747,0.0629969398289669,0.1720177984380919,30.453806211769678,1,False,True,False,False,True
1097.5,64.22415718039642,6.556153833802314,0.4576563980118119,12.352258930452566,0.0612026664954388,0.1806425903241544,31.663828772464683,1,False,True,False,False,True
1098.0,64.26073543545131,6.41060121568843,0.46251603292147,12.345519018396,0.0591356976987083,0.1719917452505359,33.44503872569473,1,False,True,False,False,True
1098.5,64.75770956664911,6.517621099645928,0.4529589022879078,12.341567749522326,0.0617947536795191,0.1793541366271692,31.59363019725812,1,False,True,False,False,True
1099.0,66.3189348937111,6.25039130926511,0.4575230651896158,12.355588456976513,0.0641537411104031,0.173030175080228,30.051028653801133,1,False,True,False,False,True
1099.5,65.73053317527389,6.227798040137767,0.4786506706518925,12.37644814033053,0.0624761253536254,0.1733626937213993,29.35027349569424,1,False,True,False,False,True
1100.0,64.55064399468768,6.674587277796301,0.4752824324215833,12.354546436198545,0.0630126678553709,0.1679768222589431,27.156100779660584,1,False,True,False,False,True
1100.5,64.91369838159943,6.537732003701478,0.4954336857379472,12.33396852935835,0.0613253032784855,0.1678366345044882,26.44585149498378,1,False,True,False,False,True
1101.0,65.86386264268317,6.14630059363563,0.4860491259254497,12.35775513464526,0.0610744301437027,0.1677563703554943,29.80879314668788,1,False,True,False,False,True
1101.5,64.76042684567169,6.5189848159430746,0.4680623870668363,12.347190565514504,0.0619464608543324,0.1691896619079219,29.67628898159675,1,False,True,False,False,True
1102.0,67.34693878976705,6.2808647357453,0.458765807091318,12.340381797759408,0.0614886688434174,0.1715218750430601,30.12635128828522,1,False,True,False,False,True
1102.5,66.30638237543138,6.481303185130845,0.4962491808811078,12.356036722280452,0.060536270031213,0.1813365110289921,25.74089018151796,1,False,True,False,False,True
1103.0,65.09174814847592,6.38612599557875,0.4692024601925597,12.362811568000112,0.0644912273589416,0.1755143156514702,28.711037433574354,1,False,True,False,False,True
1103.5,64.0653266776538,6.588293546288821,0.4901127062242159,12.332361477572784,0.0646342050282912,0.1682871278476964,25.62774452038959,1,False,True,False,False,True
1104.0,65.21298008755801,6.256353837429204,0.4858979200600468,12.35575253178893,0.0627701140103651,0.171672891700836,28.64507239082785,1,False,True,False,False,True
1104.5,65.58934540211638,6.31336308893662,0.4702839223626762,12.37138727359898,0.0626676521408801,0.1712364490045712,29.710153378129764,1,False,True,False,False,True
1105.0,64.68506072756375,6.444318941077035,0.4829662392029592,12.343780276064772,0.0629188122109479,0.1688491482145666,27.984645640139725,1,False,True,False,False,True
