timestamp,chamber_temp_c,temp_ewma_20
2026-01-01 09:01:23,71.69460968480134,71.91509782533038
2026-01-01 09:01:24,71.04332828352877,71.8320721546826
2026-01-01 09:01:25,72.38957798462846,71.88516794801079
2026-01-01 09:01:26,71.62447812783782,71.86034034608954
2026-01-01 09:01:27,72.00999529498215,71.87459319836503
2026-01-01 09:01:28,72.38459732712472,71.92316502015167
2026-01-01 09:01:29,72.35722494082395,71.9645040602157
2026-01-01 09:01:30,72.53230808717822,72.01858063421213
2026-01-01 09:01:31,71.92121161239245,72.00930739403883
2026-01-01 09:01:32,71.66136135036467,71.97616967559368
2026-01-01 09:01:33,71.93622543127488,71.97236546184902
2026-01-01 09:01:34,70.65013245283357,71.84643850860945
2026-01-01 09:01:35,70.84231002206153,71.75080722417631
2026-01-01 09:01:36,70.94184031011648,71.67376275617062
2026-01-01 09:01:37,71.20220253791881,71.62885225919426
2026-01-01 09:01:38,72.31981938137875,71.69465865178326
2026-01-01 09:01:39,71.27561675571195,71.65474989977648
2026-01-01 09:01:40,71.69746995676849,71.65881847663286
2026-01-01 09:01:41,73.03938263822886,71.79030077773724
2026-01-01 09:01:42,71.71498882315086,71.78312821063378
2026-01-01 09:01:43,72.59001245477367,71.85997432912329
2026-01-01 09:01:44,71.2531058559921,71.80217733168223
2026-01-01 09:01:45,71.8356499537059,71.80536520044639
2026-01-01 09:01:46,71.23998235607154,71.75151921526783
2026-01-01 09:01:47,71.72877353927954,71.7493529604118
2026-01-01 09:01:48,72.67224650996592,71.83724758417887
2026-01-01 09:01:49,70.61814366144613,71.72114244868051
2026-01-01 09:01:50,72.34753891483669,71.78079925498109
2026-01-01 09:01:51,72.19018848186582,71.81978870516059
2026-01-01 09:01:52,71.52468003544257,71.7916831175684
2026-01-01 09:01:53,70.84315371648924,71.7013469841323
2026-01-01 09:01:54,72.0577036061711,71.73528571004076
2026-01-01 09:01:55,71.57640583274896,71.72015429315582
2026-01-01 09:01:56,72.18614096908377,71.76453397657752
2026-01-01 09:01:57,72.01748171641876,71.78862423751478
2026-01-01 09:01:58,73.28142311305673,71.93079555899496
2026-01-01 09:01:59,71.80851549802158,71.91914983890226
2026-01-01 09:02:00,71.1812020059025,71.84886909290228
2026-01-01 09:02:01,72.14342050796505,71.87692160862255
2026-01-01 09:02:02,72.17599734717741,71.90540501229444
2026-01-01 09:02:03,73.08735006019235,72.01797120733234
2026-01-01 09:02:04,72.66808899673167,72.07988718727513
2026-01-01 09:02:05,72.2854968473196,72.09946905966032
2026-01-01 09:02:06,73.17064231297564,72.20148555997608
2026-01-01 09:02:07,71.04898955654171,72.09172403583946
2026-01-01 09:02:08,71.4881987738002,72.03424543945478
2026-01-01 09:02:09,71.25873924687558,71.96038770682819
2026-01-01 09:02:10,71.68815215747539,71.93446051165174
2026-01-01 09:02:11,70.89865108195495,71.83581199453775
2026-01-01 09:02:12,72.50812075745152,71.89984140052954
2026-01-01 09:02:13,71.82222184232099,71.89244906165254
2026-01-01 09:02:14,70.82335496439788,71.7906305761997
2026-01-01 09:02:15,71.18753673503397,71.73319306751725
2026-01-01 09:02:16,72.25081107796015,71.78249002089277
2026-01-01 09:02:17,72.67050125431551,71.86706251931399
2026-01-01 09:02:18,73.59738471335343,72.0318551092225
2026-01-01 09:02:19,74.33108997280587,72.2508298581352
2026-01-01 09:02:20,72.33152754662079,72.25851535227669
2026-01-01 09:02:21,71.20836950397451,72.1585014619622
2026-01-01 09:02:22,70.29436297541496,71.98096446324342
2026-01-01 09:02:23,72.21416916987506,72.00317443530358
2026-01-01 09:02:24,71.34964712375174,71.9409337389653
2026-01-01 09:02:25,71.66771419185625,71.91491282971681
2026-01-01 09:02:26,71.51032256075216,71.87638042314876
2026-01-01 09:02:27,71.88736729086689,71.87742679150287
2026-01-01 09:02:28,72.85278418463011,71.97031797180071
2026-01-01 09:02:29,72.12563885395627,71.9851104367679
2026-01-01 09:02:30,71.87309213036905,71.97444202663468
2026-01-01 09:02:31,71.17147699773935,71.89796916673988
2026-01-01 09:02:32,70.66025364423652,71.78009149793004
2026-01-01 09:02:33,71.61095367274133,71.76398313362637
2026-01-01 09:02:34,71.95697395934535,71.78236321226626
2026-01-01 09:02:35,73.41434393086391,71.9377899473708
2026-01-01 09:02:36,72.1042196171783,71.95364039211438
2026-01-01 09:02:37,72.78619160881844,72.03293098418143
2026-01-01 09:02:38,71.60056352116868,71.99175313056116
2026-01-01 09:02:39,71.05204498686638,71.90225711687594
2026-01-01 09:02:40,71.2279065902141,71.83803325719387
2026-01-01 09:02:41,71.4198191483714,71.79820334206792
2026-01-01 09:02:42,73.70277578594813,71.97959119386603
2026-01-01 09:02:43,71.3428906566205,71.9189530474617
2026-01-01 09:02:44,72.67079136298908,71.99055669655955
2026-01-01 09:02:45,71.27765825753038,71.9226616071282
2026-01-01 09:02:46,72.7452584102994,72.00100415981119
2026-01-01 09:02:47,72.30796077288468,72.03023812296105
2026-01-01 09:02:48,71.87468968187353,72.01542398571462
2026-01-01 09:02:49,71.96738997909165,72.01084931841719
2026-01-01 09:02:50,71.47616984365649,71.95992746367807
2026-01-01 09:02:51,72.35685776118567,71.99773034915498
2026-01-01 09:02:52,71.63601321572737,71.96328109835234
2026-01-01 09:02:53,71.0195153889862,71.87339864984128
2026-01-01 09:02:54,70.97764994054431,71.78808924895586
2026-01-01 09:02:55,72.1380703341777,71.82142078088174
2026-01-01 09:02:56,73.26327300512835,71.9587400403338
2026-01-01 09:02:57,72.12799329085875,71.97485939752664
2026-01-01 09:02:58,71.9050893391121,71.96821463005858
2026-01-01 09:02:59,72.22866091168203,71.99301903783225
2026-01-01 09:03:00,73.04480139336546,72.09318878597827
2026-01-01 09:03:01,72.17550600109108,72.10102852075092
2026-01-01 09:03:02,71.67125821533301,72.06009801547303
2026-01-01 09:03:03,72.88503096804791,72.1386630585754
2026-01-01 09:03:04,72.34300515076929,72.15812421021292
2026-01-01 09:03:05,73.22860479359679,72.26007474196376
2026-01-01 09:03:06,72.14658754977752,72.24926643794603
2026-01-01 09:03:07,71.0204247746236,72.13223389858199
2026-01-01 09:03:08,70.90547264060346,72.01539949306022
2026-01-01 09:03:09,73.32074234578499,72.13971785998638
2026-01-01 09:03:10,73.37893257662664,72.25773830919022
2026-01-01 09:03:11,71.85638462937392,72.21951414920771
2026-01-01 09:03:12,71.69345014309121,72.16941281529185
2026-01-01 09:03:13,73.16915543379376,72.26462639800631
2026-01-01 09:03:14,71.1143634543652,72.15507754623097
2026-01-01 09:03:15,71.28421838483534,72.07213857847901
2026-01-01 09:03:16,72.51466143575124,72.11428361250493
2026-01-01 09:03:17,71.68431590171232,72.07333430671517
2026-01-01 09:03:18,71.99590250662395,72.06595984956363
2026-01-01 09:03:19,71.86924568118039,72.04722516686047
2026-01-01 09:03:20,72.27005963903915,72.06844749754416
2026-01-01 09:03:21,73.12598548905098,72.16916540149718
2026-01-01 09:03:22,72.0724679255214,72.15995611807092
2026-01-01 09:03:23,72.51515103462148,72.19378420536145
2026-01-01 09:03:24,70.35986231917518,72.01912497810562
2026-01-01 09:03:25,71.9610252784559,72.01359167337708
2026-01-01 09:03:26,71.3254157837657,71.94805111246171
2026-01-01 09:03:27,71.0249495516611,71.86013667809975
2026-01-01 09:03:28,71.29747810645699,71.8065501474671
2026-01-01 09:03:29,71.73270124743935,71.79951691889303
2026-01-01 09:03:30,72.73272203388481,71.88839359651129
2026-01-01 09:03:31,70.93888582580834,71.79796428501577
2026-01-01 09:03:32,72.02450519407553,71.81953960968814
2026-01-01 09:03:33,71.61266445333314,71.7998372138448
2026-01-01 09:03:34,71.73786152451044,71.79393476724152
2026-01-01 09:03:35,72.80220626024368,71.88996062371791
2026-01-01 09:03:36,72.43049234960314,71.94143983570699
2026-01-01 09:03:37,73.06991848595419,72.04891399287338
2026-01-01 09:03:38,71.87639545660008,72.03248365608545
2026-01-01 09:03:39,71.44324591066344,71.97636577556906
2026-01-01 09:03:40,76.42878369203801,72.40040557713753
2026-01-01 09:03:41,77.13147522508703,72.85098363884701
2026-01-01 09:03:42,76.83620925373441,73.23052893550296
2026-01-01 09:03:43,77.28232157702072,73.61641394898085
2026-01-01 09:03:44,77.02752644034649,73.94128180530139
2026-01-01 09:03:45,77.9551987399594,74.32355960860214
2026-01-01 09:03:46,78.91616806462329,74.76095089012796
2026-01-01 09:03:47,78.6311195097928,75.12953837771508
2026-01-01 09:03:48,75.65672328373032,75.17974646400224
2026-01-01 09:03:49,76.54655701482673,75.3099188974141
2026-01-01 09:03:50,75.93451373392503,75.36940411993893
2026-01-01 09:03:51,77.32043630430914,75.55521670892657
2026-01-01 09:03:52,77.36347539171041,75.72743182157264
2026-01-01 09:03:53,78.65654307730708,76.00639479830924
2026-01-01 09:03:54,76.73709748490657,76.07598553036614
2026-01-01 09:03:55,71.47668284794577,75.63795670346897
2026-01-01 09:03:56,70.28216877620908,75.12788166277755
2026-01-01 09:03:57,71.86986726356407,74.81759457713817
2026-01-01 09:03:58,71.15006847051235,74.46830637650713
2026-01-01 09:03:59,71.57644845810714,74.19289133665951
2026-01-01 09:04:00,71.29851137746593,73.9172361024506
2026-01-01 09:04:01,71.92458995659796,73.72746027903607
2026-01-01 09:04:02,70.5938172869147,73.42901808931022
2026-01-01 09:04:03,70.8263638036872,73.18114625258421
2026-01-01 09:04:04,73.70339768962263,73.23088448468312
2026-01-01 09:04:05,70.97006193498078,73.01556805137814
2026-01-01 09:04:06,71.12257153723628,72.83528266907891
2026-01-01 09:04:07,73.46953082265705,72.89568725513396
2026-01-01 09:04:08,74.32405373539233,73.03172215801573
2026-01-01 09:04:09,71.06274669693973,72.8442006855323
2026-01-01 09:04:10,71.70540083456957,72.73574355686918
2026-01-01 09:04:11,72.2732444407524,72.69169602200093
2026-01-01 09:04:12,73.38295811552447,72.75753050709841
2026-01-01 09:04:13,71.21051433725741,72.61019563378021
2026-01-01 09:04:14,71.80377772324631,72.53339392801507
2026-01-01 09:04:15,72.62187006084939,72.54182022638024
2026-01-01 09:04:16,72.3478128595733,72.52334333430339
2026-01-01 09:04:17,71.69907514301592,72.44484160179982
2026-01-01 09:04:18,71.89294162838716,72.39227969957005
2026-01-01 09:04:19,70.90008335330401,72.25016576183043
2026-01-01 09:04:20,71.80946100482026,72.20819388021042
2026-01-01 09:04:21,71.78689000799284,72.16806970190399
2026-01-01 09:04:22,72.185735911701,72.16975219807513
2026-01-01 09:04:23,71.55573822494479,72.11127467682462
2026-01-01 09:04:24,72.37723081803611,72.13660383313048
2026-01-01 09:04:25,72.81017265425587,72.20075324466623
2026-01-01 09:04:26,72.12434346213477,72.19347612252038
2026-01-01 09:04:27,72.28140512671936,72.20185031339648
2026-01-01 09:04:28,72.04252427806229,72.18667640526941
2026-01-01 09:04:29,72.00006751447313,72.16890412995548
2026-01-01 09:04:30,71.42275357316572,72.09784217216598
2026-01-01 09:04:31,72.25319540933864,72.11263771856338
2026-01-01 09:04:32,71.92217072126921,72.09449800453535
2026-01-01 09:04:33,73.67453464714447,72.24497768478385
2026-01-01 09:04:34,73.2586839219802,72.3415211359454
2026-01-01 09:04:35,72.3086772420452,72.33839314605014
2026-01-01 09:04:36,71.38955423224418,72.24802753521148
2026-01-01 09:04:37,71.11007082241326,72.13965070542118
2026-01-01 09:04:38,72.95291436247109,72.21710438704497
2026-01-01 09:04:39,72.21019938011771,72.21644676733762
2026-01-01 09:04:40,72.38411472271329,72.23241514404006
2026-01-01 09:04:41,70.60433121042064,72.0773595313144
2026-01-01 09:04:42,72.74195078524654,72.14065393645079
2026-01-01 09:04:43,72.36353627057149,72.16188082541467
2026-01-01 09:04:44,71.11165545246841,72.06185936132455
2026-01-01 09:04:45,71.62278015404004,72.02004229396412
2026-01-01 09:04:46,72.21097376348521,72.03822624344232
2026-01-01 09:04:47,72.04197343868499,72.03858311917973
2026-01-01 09:04:48,71.76626305135716,72.0126478746252
2026-01-01 09:04:49,71.91720938554724,72.003558494713
2026-01-01 09:04:50,71.79841809743449,71.98402131401981
2026-01-01 09:04:51,72.12205000968197,71.99716690408287
2026-01-01 09:04:52,73.17719357839452,72.10955039687445
2026-01-01 09:04:53,69.94667324725496,71.90356209691069
2026-01-01 09:04:54,71.81051978839226,71.89470092467083
2026-01-01 09:04:55,72.14120993709795,71.91817797347342
2026-01-01 09:04:56,72.23679519174968,71.9485224704521
2026-01-01 09:04:57,71.70246833494296,71.92508874326076
2026-01-01 09:04:58,70.59462257401714,71.79837767952327
2026-01-01 09:04:59,72.26239638697129,71.84256993737546
