timestamp,lot_id,chamber_temp_c,chamber_pressure_pa,temp_ewma,temp_ucl,temp_lcl,pressure_ucl,pressure_lcl,spec_violation,risk_score
2026-01-01 09:00:16,LOT-A,72.295000627266,18.02329103555072,72.0860036634542,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:17,LOT-A,71.2328939193368,17.755901661844902,72.0047551163954,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:18,LOT-A,72.70276024104582,18.3463543771082,72.07123179493354,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:19,LOT-A,71.960059271211,17.5875937319098,72.06064393553139,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:20,LOT-A,71.85211010916379,18.273822619846182,72.04078357111543,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:21,LOT-A,71.45525636447685,17.933272129873195,71.98501907524508,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:22,LOT-A,72.97803307093922,18.40993648271356,72.07959183673977,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:23,LOT-A,71.87637641434496,18.26280414605594,72.06023798698787,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:24,LOT-A,71.65733774226952,18.637226155176386,72.02186653510994,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:25,LOT-A,71.71829315960942,18.255771141898524,71.99295478506227,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:26,LOT-A,72.42584734844267,17.449785910521367,72.03418264824134,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:27,LOT-A,72.29235525149126,17.97656638948563,72.05877051521753,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:28,LOT-A,72.3301860892768,17.589797482591816,72.08461961750889,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:29,LOT-A,72.3446568024063,17.818602055171805,72.1093850636896,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:30,LOT-A,73.71331808069637,18.52892995164685,72.26214058911881,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:31,LOT-A,71.67486798689231,18.223136833814195,72.20620986509725,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:32,LOT-A,71.59020581674277,17.75537434999744,72.14754281287301,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:33,LOT-A,71.3489818174017,17.64519892174586,72.07148938473289,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:34,LOT-A,72.4927835380604,18.01147373250669,72.11161263743074,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:35,LOT-A,72.90317783417672,17.574203947716605,72.18699979902559,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:36,LOT-A,71.9088420338761,17.765100902911197,72.16050858329706,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:37,LOT-A,71.32787481842998,18.109203315042937,72.08121012950019,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:38,LOT-A,71.34041502744701,18.404359212637345,72.01065821501894,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:39,LOT-A,72.52047423025977,18.213066515278555,72.05921212123235,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:40,LOT-A,72.59460333696275,17.198048671990666,72.11020176082572,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:41,LOT-A,72.43452341464416,18.10652835516059,72.14108953737986,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:42,LOT-A,71.46759223416905,18.025211750631403,72.07694693707407,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:43,LOT-A,72.18572905845338,18.144861599880443,72.0873071391102,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:44,LOT-A,72.09334864731258,18.565673388577924,72.08788252084375,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:45,LOT-A,72.17495087738321,17.27786660311834,72.09617474527609,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:46,LOT-A,72.69714302235855,17.793113801183114,72.15340981928395,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:47,LOT-A,72.17887643901975,18.20681721297768,72.15583521163974,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:48,LOT-A,72.54313085045752,17.44644196019112,72.19272051057476,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:49,LOT-A,72.05406325559112,18.51658216681873,72.17951505771919,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:50,LOT-A,72.23129551895198,18.12892481444523,72.18444653021754,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:51,LOT-A,72.50503058067083,18.29630439504519,72.21497834454642,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:52,LOT-A,70.83427534411547,17.800169718467373,72.08348282069586,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:53,LOT-A,71.74426302691415,18.28481729148817,72.05117617366903,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:54,LOT-A,71.62370187656576,18.373965044596165,72.01046433584968,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:55,LOT-A,71.48889772140532,18.08150730704801,71.96079132495021,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:56,LOT-A,71.77988619901865,18.082040312444544,71.94356226533769,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:57,LOT-A,73.19595304898752,18.0946201337486,72.06283757806625,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:58,LOT-A,71.30733510744541,17.697829157341218,71.99088496181665,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:00:59,LOT-A,72.77462268367319,17.948364961915875,72.06552664961251,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:00,LOT-A,70.65370418270736,17.946617113641675,71.9310673670501,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:01,LOT-A,71.73209197601138,18.134187852523723,71.91211732980831,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:02,LOT-A,72.130202452084,18.349938486418605,71.93288734145362,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:03,LOT-A,72.46897786508742,17.629512371307555,71.9839435817997,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:04,LOT-A,72.56898126383429,17.956246839388147,72.03966145627919,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:05,LOT-A,72.63467778815993,18.51850944168064,72.09632967836306,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:06,LOT-A,71.72101994220125,17.739744119915603,72.0605858939667,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:07,LOT-A,71.63011856586834,17.71221249394839,72.01958900557638,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:08,LOT-A,72.68638070500572,18.07080716714092,72.08309297695061,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:09,LOT-A,71.84695654009471,18.29553481666986,72.06060379248814,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:10,LOT-A,70.97945094132966,18.00399911944623,71.95763685428257,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:11,LOT-A,71.09337022879721,18.465136206652947,71.87532574709348,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:12,LOT-A,71.2644381711987,18.299877893898284,71.81714597796065,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:13,LOT-A,72.39772859524301,18.29463702341152,71.87243956055896,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:14,LOT-A,72.11394058885645,18.19394077546343,71.89543965849205,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:15,LOT-A,72.55238828325422,18.81467858512113,71.9580061941837,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:16,LOT-A,71.65819788293078,17.928193408896885,71.92945302168343,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:17,LOT-A,72.12683175286138,17.29876719777672,71.94825099608133,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:18,LOT-A,72.50047231517387,18.561489026531,72.00084350266157,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:19,LOT-A,71.75252276822381,17.83980519916511,71.97719390890559,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:20,LOT-A,72.36542019004592,18.037758155520063,72.01416784044277,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:21,LOT-A,71.47045924714668,18.458342739701184,71.96238606965267,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:22,LOT-A,71.70955692274794,17.439209160629375,71.93830710328079,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:23,LOT-A,71.69460968480134,17.56192347506285,71.91509782533038,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:24,LOT-A,71.04332828352877,17.4395527220084,71.8320721546826,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:25,LOT-A,72.38957798462846,17.7220522984911,71.88516794801079,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:26,LOT-A,71.62447812783782,18.15387281210595,71.86034034608954,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:27,LOT-A,72.00999529498215,18.18346574498447,71.87459319836503,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:28,LOT-A,72.38459732712472,18.096695962764997,71.92316502015167,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:29,LOT-A,72.35722494082395,17.50553194063767,71.9645040602157,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:30,LOT-A,72.53230808717822,17.191463797178574,72.01858063421213,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:31,LOT-A,71.92121161239245,18.019023754886632,72.00930739403883,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:32,LOT-A,71.66136135036467,17.83487838822658,71.97616967559368,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:33,LOT-A,71.93622543127488,18.16078502010081,71.97236546184902,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:34,LOT-A,70.65013245283357,18.245683769177443,71.84643850860945,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:35,LOT-A,70.84231002206153,18.04838450122054,71.75080722417631,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:36,LOT-A,70.94184031011648,18.26604657988155,71.67376275617062,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:37,LOT-A,71.20220253791881,18.080223980940275,71.62885225919426,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:38,LOT-A,72.31981938137875,18.185522646960514,71.69465865178326,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:39,LOT-A,71.27561675571195,17.75336435799554,71.65474989977648,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:40,LOT-B,71.69746995676849,17.93713600515899,71.65881847663286,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:41,LOT-B,73.03938263822886,18.068871633829936,71.79030077773724,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:42,LOT-B,71.71498882315086,18.287184966396097,71.78312821063378,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:43,LOT-B,72.59001245477367,17.8621905897214,71.85997432912329,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:44,LOT-B,71.2531058559921,18.18240853950624,71.80217733168223,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:45,LOT-B,71.8356499537059,17.906956422829616,71.80536520044639,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:46,LOT-B,71.23998235607154,17.958860241435154,71.75151921526783,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:47,LOT-B,71.72877353927954,18.290331664708425,71.7493529604118,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:48,LOT-B,72.67224650996592,17.302428870131045,71.83724758417887,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:49,LOT-B,70.61814366144613,17.546234685173832,71.72114244868051,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:50,LOT-B,72.34753891483669,17.481235110895014,71.78079925498109,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:51,LOT-B,72.19018848186582,17.18323435805309,71.81978870516059,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:52,LOT-B,71.52468003544257,17.762607445945687,71.7916831175684,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:53,LOT-B,70.84315371648924,18.26230186490471,71.7013469841323,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:54,LOT-B,72.0577036061711,17.9002905767661,71.73528571004076,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:55,LOT-B,71.57640583274896,18.06922652867965,71.72015429315582,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:56,LOT-B,72.18614096908377,18.381226123848776,71.76453397657752,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:57,LOT-B,72.01748171641876,18.46469014629369,71.78862423751478,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:58,LOT-B,73.28142311305673,17.97580172284585,71.93079555899496,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:01:59,LOT-B,71.80851549802158,18.47375506134929,71.91914983890226,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:00,LOT-B,71.1812020059025,18.032244330451935,71.84886909290228,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:01,LOT-B,72.14342050796505,17.706910621660388,71.87692160862255,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:02,LOT-B,72.17599734717741,17.79195987673044,71.90540501229444,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:03,LOT-B,73.08735006019235,17.481812220602244,72.01797120733234,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:04,LOT-B,72.66808899673167,17.68915315119322,72.07988718727513,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:05,LOT-B,72.2854968473196,17.87469415917395,72.09946905966032,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:06,LOT-B,73.17064231297564,18.28125475678251,72.20148555997608,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:07,LOT-B,71.04898955654171,18.602269440908096,72.09172403583946,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:08,LOT-B,71.4881987738002,17.516236469618036,72.03424543945478,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:09,LOT-B,71.25873924687558,18.13748961389097,71.96038770682819,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:10,LOT-B,71.68815215747539,17.635809621294865,71.93446051165174,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:11,LOT-B,70.89865108195495,18.16614398096212,71.83581199453775,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:12,LOT-B,72.50812075745152,17.954119672259296,71.89984140052954,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:13,LOT-B,71.82222184232099,17.359182960953365,71.89244906165254,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:14,LOT-B,70.82335496439788,18.32490394704897,71.7906305761997,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:15,LOT-B,71.18753673503397,17.788249750516943,71.73319306751725,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:16,LOT-B,72.25081107796015,17.813134916569258,71.78249002089277,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:17,LOT-B,72.67050125431551,17.625586656048608,71.86706251931399,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:18,LOT-B,73.59738471335343,17.771000853159357,72.0318551092225,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:19,LOT-B,74.33108997280587,18.14976165424322,72.2508298581352,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:20,LOT-B,72.33152754662079,17.93376448067226,72.25851535227669,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:21,LOT-B,71.20836950397451,18.11503170079887,72.1585014619622,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:22,LOT-B,70.29436297541496,18.126672648875097,71.98096446324342,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:23,LOT-B,72.21416916987506,18.462231579434857,72.00317443530358,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:24,LOT-B,71.34964712375174,17.88002484719747,71.9409337389653,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:25,LOT-B,71.66771419185625,17.483099764103994,71.91491282971681,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:26,LOT-B,71.51032256075216,18.373527845800197,71.87638042314876,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:27,LOT-B,71.88736729086689,17.883979139765962,71.87742679150287,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:28,LOT-B,72.85278418463011,18.390107355602083,71.97031797180071,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:29,LOT-B,72.12563885395627,18.134181989613865,71.9851104367679,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:30,LOT-B,71.87309213036905,17.95410186442883,71.97444202663468,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:31,LOT-B,71.17147699773935,18.122071562916204,71.89796916673988,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:32,LOT-B,70.66025364423652,18.68285439604421,71.78009149793004,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:33,LOT-B,71.61095367274133,18.72694318516881,71.76398313362637,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:34,LOT-B,71.95697395934535,18.02428339729647,71.78236321226626,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:35,LOT-B,73.41434393086391,18.05606670766097,71.9377899473708,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:36,LOT-B,72.1042196171783,18.376684055113238,71.95364039211438,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:37,LOT-B,72.78619160881844,17.70401863853143,72.03293098418143,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:38,LOT-B,71.60056352116868,18.11657463041639,71.99175313056116,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:39,LOT-B,71.05204498686638,17.99094800321615,71.90225711687594,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:40,LOT-B,71.2279065902141,18.109867874010146,71.83803325719387,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:41,LOT-B,71.4198191483714,17.708320917917707,71.79820334206792,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:42,LOT-B,73.70277578594813,17.44365137734186,71.97959119386603,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:43,LOT-B,71.3428906566205,17.274455797403046,71.9189530474617,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:44,LOT-B,72.67079136298908,17.60891556045364,71.99055669655955,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:45,LOT-B,71.27765825753038,17.839463650271234,71.9226616071282,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:46,LOT-B,72.7452584102994,17.897382944672934,72.00100415981119,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:47,LOT-B,72.30796077288468,18.67803090685033,72.03023812296105,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:48,LOT-B,71.87468968187353,18.387097679467555,72.01542398571462,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:49,LOT-B,71.96738997909165,17.66326810928043,72.01084931841719,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:50,LOT-B,71.47616984365649,18.121697958357835,71.95992746367807,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:51,LOT-B,72.35685776118567,17.857522617277386,71.99773034915498,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:52,LOT-B,71.63601321572737,17.900472656685967,71.96328109835234,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:53,LOT-B,71.0195153889862,18.064863977295385,71.87339864984128,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
2026-01-01 09:02:54,LOT-B,70.97764994054431,18.216709890941388,71.78808924895586,76.34233839606742,68.10718190105868,20.148967257751067,16.101076656347438,False,0
