timestamp,time_s,speed_mps,accel_mps2,throttle_pct
2026-08-03 09:00:47.800,47.8,0.0015847655905671,3.2820399282664754,97.49901971017
2026-08-03 09:00:49.900,49.900000000000006,0.0,1.5356494557936495,48.59818476222219
2026-08-03 09:00:50.500,50.5,0.0,3.1088792387046618,92.64861868373052
2026-08-03 09:00:51.800,51.8,0.224453852102637,2.1527078653487384,66.14516485228785
2026-08-03 09:00:52.100,52.1,0.0,1.644601361155538,51.64883811235506
2026-08-03 09:00:52.800,52.8,0.0645572058306738,1.8700993994942996,58.04025183283719
2026-08-03 09:00:54.500,54.5,0.4602037821549848,1.6057621095379508,51.1135836056486
2026-08-03 09:00:54.700,54.7,0.4478659895142259,1.8112995624196269,56.85382693516663
2026-08-03 09:00:54.800,54.8,0.976712410224767,3.0522146408563064,92.2340648362463
2026-08-03 09:00:55.200,55.2,1.2741045002021678,2.835547928864665,86.52426740845323
2026-08-03 09:00:55.900,55.900000000000006,1.677800671692276,2.5101175881615085,77.89665327455297
2026-08-03 09:00:56.000,56.0,1.9823299045869824,2.6444208209507045,82.0225788721241
2026-08-03 09:00:56.300,56.3,2.108616180642576,2.116467846436565,67.3914391169949
2026-08-03 09:00:56.400,56.400000000000006,2.6250461410049963,2.9998113262591413,92.74477250446196
2026-08-03 09:00:56.700,56.7,2.536770963833825,1.7218642813600669,56.85632503468246
2026-08-03 09:00:56.800,56.8,2.9371069802074543,1.8798557969261844,61.76049069018211
2026-08-03 09:00:57.100,57.1,3.0830049360039,3.2727091099667613,100.0
2026-08-03 09:00:57.500,57.5,3.1362943786855526,2.413392504372476,76.938543376852
2026-08-03 09:00:57.600,57.6,3.934046525003044,4.629985437923593,100.0
2026-08-03 09:00:58.100,58.1,3.810913084933668,3.712776375881668,100.0
2026-08-03 09:00:58.300,58.3,4.03196674464329,2.299812478117369,74.83310948085828
2026-08-03 09:00:58.400,58.400000000000006,4.57859912065767,4.930100083851969,100.0
2026-08-03 09:00:58.700,58.7,4.490634148978705,2.6003184976477924,83.79767891291263
2026-08-03 09:00:58.800,58.8,4.858862092077487,4.100128597470817,100.0
2026-08-03 09:00:59.100,59.1,5.162259030576737,4.801869221152199,100.0
2026-08-03 09:00:59.400,59.400000000000006,5.079732698288548,2.492756908154379,81.49287266626887
2026-08-03 09:00:59.500,59.5,5.394098348384791,1.818122356243406,62.98034399287711
2026-08-03 09:00:59.600,59.6,5.469852896786149,2.583995563459305,84.51569925300392
2026-08-03 09:00:59.700,59.7,5.903150321938414,1.8147999065470408,63.49817776964325
2026-08-03 09:01:00.000,60.0,6.128852600725203,2.4288235754883543,80.96168323454417
2026-08-03 09:01:00.100,60.1,5.955615278161089,1.873843608564728,65.21435937360567
2026-08-03 09:01:00.400,60.400000000000006,6.240846179224447,2.435490877746465,81.28275999197035
2026-08-03 09:01:00.500,60.5,6.635282902701133,2.809273539727309,92.22199859560602
2026-08-03 09:01:00.900,60.900000000000006,7.034508609982068,1.8299931629063124,65.28121889335523
2026-08-03 09:01:01.300,61.3,7.41158053688577,1.53172341071784,57.38215214436244
2026-08-03 09:01:01.500,61.5,7.179341337434869,2.9257587559175318,96.13645477061272
2026-08-03 09:01:01.600,61.6,7.778455034120602,2.8195637774939044,93.88193181077403
2026-08-03 09:01:01.800,61.8,7.64650579965178,2.4740969823941765,84.05052246661909
2026-08-03 09:01:02.100,62.1,8.108026918492735,1.5569962142047706,58.92552629992486
2026-08-03 09:01:02.600,62.6,8.49709041944595,3.5139411140921,100.0
2026-08-03 09:01:02.900,62.900000000000006,8.296804917267632,4.38847759906446,100.0
2026-08-03 09:01:03.000,63.0,9.402734248752974,7.2692785818416255,100.0
2026-08-03 09:01:03.400,63.400000000000006,9.32237900595102,3.304319509816592,100.0
2026-08-03 09:01:03.700,63.7,9.42165298951954,1.759374506043831,66.16846975665072
2026-08-03 09:01:03.800,63.8,9.944890285619124,2.935737509037528,99.73451859579374
2026-08-03 09:01:04.100,64.10000000000001,10.274799182923733,5.534653964822439,100.0
2026-08-03 09:01:04.500,64.5,10.46449919639812,2.162328352338128,78.70259290114534
2026-08-03 09:01:04.800,64.8,10.841097675744322,2.741402577499725,95.36858938088548
2026-08-03 09:01:04.900,64.9,10.802384012634302,3.1517539802369443,100.0
2026-08-03 09:01:05.400,65.4,11.546814791700704,2.6138165713343766,92.6430417474034
2026-08-03 09:01:05.700,65.7,11.744349028659238,3.694541597041853,100.0
2026-08-03 09:01:06.100,66.10000000000001,12.095609293380647,2.0037153604162694,76.21876124371232
2026-08-03 09:01:06.300,66.3,12.214414765334029,1.8884243065241573,73.13317830107724
2026-08-03 09:01:06.600,66.60000000000001,12.19608541516984,3.595031958451239,100.0
2026-08-03 09:01:06.700,66.7,12.820516708881383,2.3856217010262277,87.78202767939203
2026-08-03 09:01:06.900,66.9,12.258813914544865,2.4440016198764978,88.74262205399577
2026-08-03 09:01:07.000,67.0,13.196211009152034,4.549408066714444,100.0
2026-08-03 09:01:07.300,67.3,12.970792447235436,2.935550748266104,100.0
2026-08-03 09:01:07.400,67.4,13.60895197407859,2.908294128431553,100.0
2026-08-03 09:01:07.500,67.5,13.587337655640107,2.7820062670993293,99.80098066554936
2026-08-03 09:01:07.900,67.9,13.858268017472865,1.577828096999671,66.40910833695823
2026-08-03 09:01:08.000,68.0,14.204193966800196,2.032664396696764,79.55963586766963
2026-08-03 09:01:08.500,68.5,14.277562868862129,2.1220960685856114,82.15176536303167
2026-08-03 09:01:08.600,68.60000000000001,14.673105683149023,2.9673889946911625,100.0
2026-08-03 09:01:08.900,68.9,14.598355034601912,1.6600016217988145,69.5980714518891
2026-08-03 09:01:09.400,69.4,14.855696134112549,2.559681071094365,95.09790535157728
2026-08-03 09:01:09.700,69.7,15.016676436944737,2.407024271677462,91.01669133130262
2026-08-03 09:01:09.800,69.8,15.089980314981464,1.7437836328251402,72.53391809708168
2026-08-03 09:01:09.900,69.9,15.3275667265914,2.986755446377859,100.0
2026-08-03 09:01:10.300,70.3,15.576964604769348,2.9138994332395693,100.0
2026-08-03 09:01:10.600,70.60000000000001,15.49716473350632,2.3839724326308143,90.94782579387038
2026-08-03 09:01:11.600,71.60000000000001,15.5920472094162,2.831070452525144,100.0
2026-08-03 09:01:12.000,72.0,15.975102471852178,2.733808843940165,100.0
2026-08-03 09:01:12.300,72.3,15.603619859533572,1.7194861929222995,72.46995723326467
2026-08-03 09:01:12.400,72.4,15.73358702380142,3.5699411286466898,100.0
2026-08-03 09:01:12.900,72.9,15.570539072758702,1.8108290289041689,74.98785969662717
2026-08-03 09:01:13.900,73.9,14.847004392705136,2.684885281928134,98.59319316523391
2026-08-03 09:01:14.000,74.0,15.601362710515176,3.527450558269236,100.0
2026-08-03 09:01:14.400,74.4,15.12346957810605,2.6409965638372457,97.69606728117014
2026-08-03 09:01:15.200,75.2,14.263471722890015,2.226803688920276,85.06666935723574
2026-08-03 09:01:15.300,75.3,14.951756137166058,2.673788969299615,98.40819850498848
2026-08-03 09:01:16.800,76.80000000000001,12.941157843501031,2.088140287537905,79.59731746326258
2026-08-03 09:01:16.900,76.9,13.607842750536369,2.94640887333526,100.0
2026-08-03 09:01:18.100,78.10000000000001,12.415395794582489,1.689746099990077,67.81136575322114
2026-08-03 09:01:19.200,79.2,12.181567487186536,1.7019481396248552,67.87242889411979
2026-08-03 09:01:19.500,79.5,11.98194683335929,3.4375384658769192,100.0
2026-08-03 09:01:20.100,80.10000000000001,11.74533777853866,1.5296394447951691,62.52430978851113
2026-08-03 09:01:20.200,80.2,12.114178971464248,1.9791201876526476,75.55238002003122
2026-08-03 09:01:20.800,80.80000000000001,12.084082401408743,2.2668361501737206,83.57231108655468
2026-08-03 09:01:21.900,81.9,12.391590639741036,10.808605393215462,100.0
2026-08-03 09:01:22.000,82.0,14.879689719033648,14.014945810519167,100.0
2026-08-03 09:01:23.000,83.0,13.198983468607706,3.381936282078001,100.0
2026-08-03 09:01:24.500,84.5,10.34136861816071,1.8167865939002583,68.87966697100009
