timestamp,time_s,speed_mps,accel_mps2,brake_pct
2026-08-03 09:00:43.000,43.0,5.739864015210617,-2.123021626661764,63.80575693316173
2026-08-03 09:00:43.200,43.2,5.567228337328062,-4.776818410398661,100.0
2026-08-03 09:00:43.500,43.5,4.848749821797817,-3.604607160512708,100.0
2026-08-03 09:00:43.600,43.6,4.6665249404066085,-2.524713289680484,77.86496513881694
2026-08-03 09:00:43.700,43.7,4.332561897177572,-2.071532236640546,62.00362828241912
2026-08-03 09:00:44.000,44.0,3.952688914765899,-2.219781479649721,67.19235178774024
2026-08-03 09:00:44.300,44.3,3.730165413882033,-2.944090853025101,92.54317985587852
2026-08-03 09:00:44.400,44.400000000000006,3.114303462283894,-5.620786982813911,100.0
2026-08-03 09:00:44.700,44.7,2.517127956975681,-2.0286617107615346,60.50315987665371
2026-08-03 09:00:44.900,44.900000000000006,2.2958442782956063,-3.5702598866632207,100.0
2026-08-03 09:00:45.000,45.0,1.967215617449164,-2.073597297478316,62.07590541174106
2026-08-03 09:00:45.300,45.3,1.9192451322634296,-4.3097240167718684,100.0
2026-08-03 09:00:45.400,45.400000000000006,1.2173452837831833,-4.166432842742993,100.0
2026-08-03 09:00:45.600,45.6,1.0690600393665934,-3.3024599850595724,100.0
2026-08-03 09:00:45.700,45.7,0.3885847418081575,-2.98981486471158,94.14352026490528
2026-08-03 09:00:45.900,45.900000000000006,0.1935342880115245,-2.054428222816568,61.40498779857988
2026-08-03 09:00:46.800,46.8,0.2764983424768245,-2.272062757816271,69.02219652356949
2026-08-03 09:00:50.700,50.7,0.1087210678659118,-2.947308988340888,92.65581459193108
2026-08-03 09:00:52.000,52.0,0.0,-2.06223832351623,61.67834132306805
2026-08-03 09:00:53.000,53.0,0.0,-1.9884089027063172,59.09431159472111
2026-08-03 09:00:58.600,58.6,4.305846320142676,-2.438082889072485,74.832901117537
2026-08-03 09:00:59.300,59.3,4.887060212955188,-3.006564231297069,94.72974809539744
2026-08-03 09:00:59.800,59.8,5.860414929955214,-2.1490169414857747,64.71559295200211
2026-08-03 09:01:00.700,60.7,6.812024840984054,-2.065830780409076,61.804077314317645
2026-08-03 09:01:02.800,62.8,8.539853486871896,-3.9754419535132506,100.0
2026-08-03 09:01:03.200,63.2,9.09868268363767,-4.489929921616998,100.0
2026-08-03 09:01:04.300,64.3,10.342990083109262,-2.0001076587380027,59.50376805583009
2026-08-03 09:01:05.900,65.9,11.819052073928356,-2.6480991124723423,82.18346893653198
2026-08-03 09:01:06.800,66.8,12.669320325957576,-2.7209480908285486,84.73318317899921
2026-08-03 09:01:09.200,69.2,15.16157176436794,-1.8189735344917075,53.16407370720975
2026-08-03 09:01:10.100,70.10000000000001,15.428021077144049,-2.009973856457456,59.84908497601094
2026-08-03 09:01:10.500,70.5,15.438952265587067,-1.8545845107760128,54.41045787716044
2026-08-03 09:01:11.800,71.8,15.909682192396671,-2.055546386326429,61.44412352142502
2026-08-03 09:01:12.100,72.10000000000001,16.27721747697567,-2.780415747195697,86.8145511518494
2026-08-03 09:01:12.200,72.2,15.41790194305317,-3.276565514325405,100.0
2026-08-03 09:01:12.700,72.7,16.096981698658496,-1.830955826478209,53.58345392673733
2026-08-03 09:01:12.800,72.8,15.594250717589093,-2.5872056712718874,80.05219849451606
2026-08-03 09:01:13.700,73.7,15.71951348684796,-3.40103575128146,100.0
2026-08-03 09:01:13.800,73.8,15.05949488946256,-4.36155164151917,100.0
2026-08-03 09:01:14.100,74.10000000000001,15.58780126998422,-3.078483908705227,97.24693680468296
2026-08-03 09:01:14.200,74.2,14.973592760733087,-4.73018705498603,100.0
2026-08-03 09:01:14.700,74.7,15.019823682109104,-3.2873788992660207,100.0
2026-08-03 09:01:14.800,74.8,14.725499165197611,-2.512979913557729,77.45429697452055
2026-08-03 09:01:15.100,75.10000000000001,14.519266526642344,-1.8940910694467263,55.79318743063542
2026-08-03 09:01:15.400,75.4,14.807484636306494,-1.9558933211830687,57.95626624140742
2026-08-03 09:01:15.500,75.5,14.566252187008592,-4.362367566498145,100.0
2026-08-03 09:01:16.400,76.4,13.651847691225765,-3.663466781382741,100.0
2026-08-03 09:01:16.700,76.7,13.196981633846248,-2.458514082332509,75.54799288163781
2026-08-03 09:01:17.100,77.10000000000001,13.383750657803212,-2.736482330679213,85.27688157377246
2026-08-03 09:01:17.400,77.4,12.843536899692966,-2.113743573320152,63.481025066205326
2026-08-03 09:01:17.500,77.5,12.826983537339006,-2.2083172389515946,66.79110336330581
2026-08-03 09:01:17.800,77.80000000000001,12.610803904644486,-2.781150373348135,86.84026306718472
2026-08-03 09:01:18.300,78.30000000000001,12.564334984905605,-2.531790685491194,78.1126739921918
2026-08-03 09:01:19.300,79.30000000000001,12.134715658800276,-3.089159643807218,97.62058753325265
2026-08-03 09:01:19.900,79.9,12.011994682744538,-2.276102457180976,69.16358600133414
2026-08-03 09:01:20.600,80.60000000000001,12.073315284681993,-2.7272875252495146,84.95506338373302
2026-08-03 09:01:22.100,82.10000000000001,15.1694442349791,-2.9187703256603363,91.65696139811178
2026-08-03 09:01:22.200,82.2,14.329480121816422,-6.422563405111399,100.0
2026-08-03 09:01:22.300,82.30000000000001,13.900836387757346,-2.543953507347314,78.538372757156
2026-08-03 09:01:22.600,82.60000000000001,13.867729319508156,-2.196264628362411,66.36926199268439
2026-08-03 09:01:22.800,82.80000000000001,13.783547457232103,-5.085236434347015,100.0
2026-08-03 09:01:22.900,82.9,12.621791391724257,-2.918317155241245,91.64110043344358
2026-08-03 09:01:23.100,83.10000000000001,13.300359550450878,-3.808343200843292,100.0
2026-08-03 09:01:23.200,83.2,12.438054808777068,-4.352280905156482,100.0
2026-08-03 09:01:23.400,83.4,12.151777020692831,-2.6051557069187328,80.68044974215566
2026-08-03 09:01:23.800,83.80000000000001,12.03934666887186,-4.20265110735834,100.0
2026-08-03 09:01:23.900,83.9,11.306015193739952,-1.80204602525094,52.57161088378288
2026-08-03 09:01:24.100,84.10000000000001,11.01889411924614,-1.911924244407294,56.41734855425528
2026-08-03 09:01:24.200,84.2,11.258422756675266,-2.0003039297948426,59.51063754281949
2026-08-03 09:01:24.300,84.30000000000001,10.606675337586603,-4.08570788071196,100.0
2026-08-03 09:01:24.700,84.7,10.08282139371119,-6.719989479235927,100.0
2026-08-03 09:01:24.800,84.80000000000001,9.503183867512112,-1.8118693210788015,52.915426237758055
2026-08-03 09:01:25.000,85.0,9.209541865728916,-3.816376273852964,100.0
2026-08-03 09:01:25.300,85.30000000000001,8.737771396942767,-2.7554084565280164,85.93929597848057
2026-08-03 09:01:25.700,85.7,8.076241474359033,-4.469820269670678,100.0
2026-08-03 09:01:26.000,86.0,7.154495145042425,-4.67723379320842,100.0
2026-08-03 09:01:26.300,86.30000000000001,6.850995250828593,-2.820727235788617,88.2254532526016
2026-08-03 09:01:26.500,86.5,6.657757964416994,-2.7281503776707448,84.98526321847608
2026-08-03 09:01:26.600,86.60000000000001,5.924456208407257,-3.593475718257064,100.0
2026-08-03 09:01:27.000,87.0,5.5697160711618094,-3.155798233221005,99.9529381627352
2026-08-03 09:01:27.300,87.30000000000001,4.9457505920836535,-4.965555152484886,100.0
2026-08-03 09:01:27.400,87.4,4.267013436672012,-4.292652179218201,100.0
2026-08-03 09:01:27.700,87.7,4.114758170553406,-1.988596000479719,59.100860016790165
2026-08-03 09:01:28.100,88.10000000000001,3.646912402462059,-3.5593782409161765,100.0
2026-08-03 09:01:28.200,88.2,2.9422237747706057,-4.841891583026069,100.0
2026-08-03 09:01:28.300,88.30000000000001,2.737007101774781,-1.995783613651394,59.35242647779879
2026-08-03 09:01:28.600,88.60000000000001,2.7712368446615963,-2.6672197543812364,82.85269140334329
2026-08-03 09:01:28.700,88.7,2.1621651404401185,-6.77435058877663,100.0
2026-08-03 09:01:28.800,88.80000000000001,1.4545750389600651,-3.4546305036460643,100.0
2026-08-03 09:01:29.300,89.30000000000001,1.1396452807452089,-1.8152888796412805,53.03511078744481
2026-08-03 09:01:29.500,89.5,1.012334902635852,-2.39442249178253,73.30478721238855
2026-08-03 09:01:29.600,89.60000000000001,0.3909956735796423,-4.328848614154313,100.0
2026-08-03 09:01:29.900,89.9,0.0,-3.0503503046899136,96.26226066414698
