timestamp_s,imu_ax_mps2,imu_gyroz_rps,imu_speed_est_mps
1.86,0.6958475228970699,0.0678549148372889,1.4166105012863346
1.88,0.8704054783703803,0.0564194883916539,1.434018610853742
1.9,0.5646597547598159,0.1123366010697625,1.4453118059489383
1.92,0.6737143979503497,0.0754726256965064,1.4587860939079453
1.94,0.5680953797686459,0.0725707456826172,1.4701480015033184
1.96,0.8068720663433511,0.0113690627037098,1.4862854428301855
1.98,0.8085277400856196,0.0129783988738631,1.5024559976318979
2.0,0.6433554020673055,0.0831044587015218,1.515323105673244
2.02,0.9029682205860906,0.0316733108239439,1.5333824700849656
2.04,0.6670589148308004,0.04100267415442,1.5467236483815816
2.06,0.53544970438242,0.0421240505920485,1.55743264246923
2.08,0.666423713308165,0.0820041086729731,1.5707611167353932
2.1,0.7420728072277808,0.0798049568385391,1.5856025728799488
2.12,0.6694342281110889,0.0749389669576435,1.5989912574421705
2.14,0.9681035324578036,0.0782408119852276,1.6183533280913267
2.16,0.7975561511203565,0.0396680172834521,1.634304451113734
2.18,0.9013209157793992,0.06624950170501,1.652330869429322
2.2,0.8585202398262739,0.1243691199956678,1.6695012742258475
2.22,0.488555438346242,0.0471008365703432,1.6792723829927723
2.24,0.644143226064533,0.0255312814960412,1.6921552475140629
2.26,0.3606697183078214,0.0420071066238214,1.6993686418802192
2.28,0.6091232540704586,0.0506148421174043,1.7115511069616283
2.3000000000000003,0.8190953918103251,0.0613106625109556,1.7279330147978351
2.32,0.5826787630287311,0.0787979781265608,1.7395865900584095
2.34,0.6060319279821411,0.0810922218453689,1.7517072286180524
2.36,0.7201303573764473,0.0667792005354812,1.7661098357655813
2.38,0.7740212633404719,0.0754507573024752,1.7815902610323908
2.4,0.6353240509475604,0.0678340320285336,1.794296742051342
2.42,0.6459119567709093,0.0479499910932439,1.8072149811867602
2.44,0.7722044091317506,0.0778560542342404,1.8226590693693951
2.46,0.7041202998216034,0.1002598012643046,1.8367414753658273
2.48,0.6378950035581521,0.109132278823993,1.8494993754369904
2.5,0.7083555393888323,0.0468064174864136,1.863666486224767
2.52,0.6782249916953736,0.0896856728068906,1.8772309860586744
2.54,0.6981112787830055,0.0707712178597696,1.8911932116343346
2.56,0.9061576548187174,0.0670002797751788,1.909316364730709
2.58,0.6278292562124772,0.0635502317434143,1.9218729498549585
2.6,0.598116708651692,0.0943728982387741,1.9338352840279924
2.62,0.8309477837086281,0.0576857714740828,1.950454239702165
2.64,0.5750416822205653,0.0352565965319681,1.9619550733465763
2.66,0.8645160442629372,0.0653583182763604,1.979245394231835
2.68,0.6332190372431634,0.1127708093348581,1.9919097749766983
2.7,0.663766944918352,0.0726127356063022,2.0051851138750654
2.72,0.7413150302976158,0.0866815511716091,2.0200114144810177
2.74,0.797216282208612,0.0758150972895342,2.03595574012519
2.76,0.7696365311560283,0.1116147573127134,2.05134847074831
2.78,0.6239041603876894,0.0968660791062488,2.063826553956064
2.8000000000000003,0.6027028328122119,0.1462072820319489,2.0758806106123084
2.82,0.686695125025203,0.1032048173501476,2.0896145131128123
2.84,0.6594790796035864,0.0521783853755296,2.1028040947048843
2.86,0.5645447154076573,0.0866492920551864,2.1140949890130374
2.88,0.6891999136424872,0.1256574328129691,2.127878987285887
2.9,0.7574923599104966,0.0435610161949153,2.143028834484097
2.92,0.6564547210070459,0.1345771563201078,2.156157928904238
2.94,0.8224202893603357,0.0869794884346025,2.1726063346914444
2.96,0.6822335278592884,0.0728782499448709,2.1862510052486304
2.98,0.612547249799166,0.0694932463635351,2.1985019502446135
3.0,0.6415087693890088,0.0845342207202448,2.2113321256323935
3.02,0.5604986532681292,0.0912646828717368,2.222542098697756
3.04,0.5021756650339915,0.0717057876661126,2.2325856119984357
3.06,0.681325202961129,0.0826431105514915,2.2462121160576585
3.08,0.5199529279974137,0.1300455329219497,2.256611174617607
3.1,0.5775399858790368,0.0710739438069623,2.2681619743351877
3.12,0.6080139925938725,0.0926683957845009,2.280322254187065
3.14,0.6631044447569976,0.1140793093981271,2.293584343082205
3.16,0.6703963439469268,0.1350484723714131,2.3069922699611434
3.18,0.6197197580506555,0.0883053985183344,2.3193866651221566
3.2,0.3796031564511274,0.1013197145171883,2.3269787282511794
3.22,0.584707257068033,0.0688739567927609,2.33867287339254
3.24,0.5145631709850422,0.1025851865143482,2.3489641368122407
3.26,0.5923869762977285,0.1075692506121393,2.360811876338195
3.28,0.7228199174237468,0.1053444803355571,2.37526827468667
3.3000000000000003,0.698543151342939,0.0904709859329191,2.389239137713529
3.3200000000000003,0.62649874053815,0.1053622886297765,2.401769112524292
3.34,0.6588366201240918,0.0590383770352257,2.4149458449267733
3.36,0.4176143112977036,0.1254621856344949,2.4232981311527273
3.38,0.6176768081332106,0.0664055560039814,2.4356516673153914
3.4,0.6672950397426457,0.0748130109293176,2.4489975681102445
3.42,0.5056711745680061,0.0629129653573778,2.4591109916016047
3.44,0.6370493840386215,0.0851615974703571,2.471851979282377
3.46,0.5407879167278721,0.107380992095109,2.4826677376169344
3.48,0.7045758963808115,0.1330302292282545,2.496759255544551
3.5,0.7155452364388676,0.1477280945385697,2.511070160273328
3.52,0.5163728358370028,0.1404625463599906,2.5213976169900683
3.54,0.7541013245252556,0.1083325677542581,2.536479643480573
3.56,0.5537368196771066,0.0879672912541821,2.547554379874115
3.58,0.8219677315637276,0.0980048513015054,2.56399373450539
3.6,0.5135279492547039,0.10517536017227,2.574264293490484
3.62,0.5781374778642835,0.120520034381255,2.5858270430477694
3.64,0.5940339639216761,0.1053296931792611,2.597707722326203
3.66,0.4763125238730235,0.1251010897355009,2.6072339728036638
3.68,0.3573116785603046,0.0738179478425371,2.61438020637487
3.7,0.4663463314452104,0.1020655909294576,2.623707133003774
3.72,0.6897855337466949,0.0973768821408061,2.637502843678708
3.74,0.5187194288337316,0.0999433602565366,2.6478772322553823
3.76,0.516873772067492,0.1134985325160696,2.658214707696732
3.78,0.7360065663973089,0.1157569333064947,2.6729348390246783
3.8,0.6111193312996362,0.1198077473212103,2.6851572256506713
3.82,0.6340689981356609,0.1104974727983049,2.6978386056133843
3.84,0.6496158293311127,0.1300388199167491,2.7108309222000067
3.86,0.4366746810504167,0.1094767184332633,2.719564415821015
3.88,0.5584077354668042,0.0889708761357506,2.730732570530351
3.9,0.5593353388630836,0.1355130836131001,2.7419192773076126
3.92,0.5201070582158549,0.0927139994546322,2.75232141847193
3.94,0.4058620515655609,0.1535521058148345,2.760438659503241
3.96,0.5905273900178413,0.0887495679224219,2.772249207303598
3.98,0.3336994210813034,0.0959878384601967,2.778923195725224
4.0,0.4181013377120348,0.1307838091350957,2.7872852224794644
4.0200000000000005,0.431256465861787,0.1343322435106451,2.7959103517967003
4.04,0.4767422965790083,0.1177593170043244,2.80544519772828
4.0600000000000005,0.6249436862344889,0.1290605827512362,2.8179440714529704
4.08,0.7206221794695743,0.1525852292904267,2.8323565150423615
4.1,0.7262974548338426,0.1544305612564637,2.8468824641390382
4.12,0.6141682227921843,0.0888397532217665,2.859165828594882
4.14,0.5679690944297282,0.1511400461350829,2.870525210483476
4.16,0.2326024089647335,0.1021804105919398,2.875177258662771
4.18,0.64637884143059,0.135763510315424,2.8881048354913825
4.2,0.8240081097400503,0.1673700886950489,2.9045849976861837
4.22,0.5606436171032361,0.1223673277678651,2.915797870028248
4.24,0.5321410310256895,0.1053536514582226,2.926440690648762
4.26,0.5856516842316436,0.116047371585181,2.938153724333395
4.28,0.5869895499372395,0.1018383879380791,2.94989351533214
4.3,0.5134841368248136,0.1408016231348648,2.960163198068636
4.32,0.4501705114898708,0.1159623090590198,2.9691666082984334
4.34,0.5361680008172701,0.0874360620155716,2.9798899683147786
4.36,0.3258649720211107,0.1117581719344563,2.986407267755201
4.38,0.2623056346854641,0.1127028941519923,2.99165338044891
4.4,0.6492210207595057,0.1442355138699384,3.0046378008641006
4.42,0.4286470697093472,0.1453449646999347,3.0132107422582872
4.44,0.5672296738234275,0.1359529993796145,3.024555335734756
4.46,0.6655614849799155,0.143878017488708,3.0378665654343537
4.48,0.6231337006884397,0.1325663122225983,3.0503292394481227
4.5,0.4079775098068254,0.1544440479510913,3.058488789644259
4.5200000000000005,0.5110344789703083,0.1080517922422541,3.0687094792236653
4.54,0.3298077641026524,0.1707128942881053,3.0753056345057184
4.5600000000000005,0.4548585418719982,0.0951828752057618,3.0844028053431587
4.58,0.5905934285092461,0.1037050293730357,3.096214673913343
4.6000000000000005,0.4665736526809828,0.1529931029740671,3.105546146966963
4.62,0.1182203881161107,0.1380270243450178,3.107910554729285
4.64,0.1878824471295916,0.1292240866642652,3.111668203671877
4.66,0.3594883534452944,0.1617753801614619,3.118857970740783
4.68,0.6133074625692092,0.1761683022132337,3.131124119992167
4.7,0.4748438738364725,0.1307071086742667,3.1406209974688966
4.72,0.4655369959364665,0.1592222166065655,3.1499317373876257
4.74,0.288294199216372,0.1440700157385709,3.1556976213719534
4.76,0.4614036234637213,0.1004339046297194,3.164925693841228
4.78,0.1684282980927143,0.1422596386779111,3.168294259803082
4.8,0.48008163632148,0.1630268299997119,3.1778958925295115
4.82,0.5781791288657249,0.1278361592331143,3.189459475106826
4.84,0.3361640887203971,0.1753515756725036,3.196182756881234
4.86,0.5620022174331,0.1449003427608196,3.2074228012298964
4.88,0.343083261723637,0.1657777382653801,3.214284466464369
4.9,0.4447476595072235,0.1434174162695399,3.223179419654514
4.92,0.4083383574757547,0.1439237835051591,3.2313461868040285
4.94,0.4334988934335414,0.156880557563921,3.2400161646726997
4.96,0.603049485463905,0.1081602957173906,3.2520771543819778
4.98,0.5231374144610805,0.1299389628185918,3.2625399026711994
5.0,0.3336376636680912,0.1702443745683673,3.269212655944561
5.0200000000000005,0.0807378505921208,0.1466499284829211,3.2708274129564034
5.04,0.5174752084008245,0.1335801628425566,3.28117691712442
5.0600000000000005,0.4993299001419493,0.1531902263294906,3.291163515127259
5.08,0.4250806260529337,0.1922478390406699,3.2996651276483178
5.1000000000000005,0.3357914321465696,0.0981046678799809,3.306380956291249
5.12,0.5921350064463597,0.1477210713234918,3.318223656420176
5.14,0.1834091066838213,0.1380067695674514,3.3218918385538525
5.16,0.3012943816240001,0.1235595739789952,3.3279177261863326
5.18,0.2170004518288987,0.1962883443916185,3.3322577352229104
5.2,0.4350577563942435,0.1413517223806494,3.3409588903507954
5.22,0.3320518015373744,0.1756851008090467,3.347599926381543
5.24,0.6389127916000694,0.1184121443176658,3.3603781822135446
5.26,0.3852368681830467,0.1140924328600178,3.3680829195772053
5.28,0.3519705782937246,0.0952160326225786,3.37512233114308
5.3,0.4468760260871639,0.1737404910639573,3.384059851664823
5.32,0.2878102208853773,0.2089317487598228,3.3898160560825303
5.34,0.2431239541395571,0.1769551046548009,3.3946785351653213
5.36,0.4349104363417279,0.1437047575309014,3.403376743892156
5.38,0.3095416623725408,0.1368588203373327,3.409567577139607
5.4,0.4828525243634645,0.1571237033952468,3.4192246276268765
5.42,0.4034185073304149,0.1612406561576881,3.4272929977734847
5.44,0.3747224573135373,0.1139379729813395,3.4347874469197555
5.46,0.366470752465601,0.1958704304192262,3.442116861969067
5.48,0.3454020631398865,0.1523389639639479,3.449024903231865
5.5,0.4021631992479841,0.1784262616884253,3.4570681672168244
5.5200000000000005,0.303091081478032,0.2064390669670959,3.463129988846385
5.54,0.1133300709043307,0.1995727963277579,3.4653965902644717
5.5600000000000005,0.3550851592385104,0.131758324963338,3.472498293449242
5.58,0.2879701469954061,0.1331688749774378,3.47825769638915
5.6000000000000005,0.1755021941227406,0.1177378420952269,3.481767740271605
5.62,0.4319039943370788,0.1884830218325898,3.4904058201583466
5.64,0.2900797591832225,0.1184492498307459,3.496207415342011
5.66,0.1237670048522047,0.1717123267172906,3.4986827554390554
5.68,0.3217076285852767,0.1413594305201967,3.505116908010761
5.7,0.2471904707978273,0.1608887916066347,3.5100607174267178
5.72,0.1214581619204348,0.1417581908972904,3.5124898806651266
5.74,0.3605863612494636,0.1436984735043442,3.519701607890116
5.76,0.1945357327213551,0.1847163119853638,3.523592322544543
5.78,0.4042849729557345,0.1691685526511257,3.531678022003658
5.8,0.2078582553178075,0.157977403398217,3.5358351871100138
5.82,0.4302779892314504,0.1803186728359505,3.544440746894643
5.84,0.3615576637051985,0.1321568444952306,3.5516719001687465
5.86,0.3210135074340034,0.1728231222022477,3.5580921703174266
5.88,0.2147526671477908,0.1421268581638076,3.5623872236603824
5.9,0.4115019666268426,0.1649819346563212,3.5706172629929194
5.92,0.3608223793756691,0.1701803308625313,3.5778337105804328
5.94,0.2543781444959738,0.1886211618770907,3.5829212734703524
5.96,0.3650122499312327,0.1458830792744126,3.5902215184689767
5.98,0.1697350805064135,0.1621299639354251,3.593616220079105
6.0,0.1367017046371252,0.1253274871660779,3.5963502541718477
6.0200000000000005,0.2762738764488486,0.1664770685683417,3.601875731700825
6.04,0.2937437498976172,0.1959326774560975,3.6077506066987772
6.0600000000000005,0.3340261166098792,0.2212678629195005,3.614431129030975
6.08,0.287950301963255,0.1696509872638885,3.62019013507024
6.1000000000000005,0.4264974920310855,0.1362868413683585,3.628720084910862
6.12,0.1202185290919815,0.1938015239994319,3.6311244554927016
6.140000000000001,0.3407451747432054,0.1651481854206332,3.6379393589875657
6.16,0.2970902724024689,0.1798104027804028,3.643881164435615
6.18,0.4302256026458784,0.1879713492643755,3.6524856764885323
6.2,0.2799375369236895,0.1861575949400395,3.6580844272270063
6.22,0.300371640552163,0.1336591362353944,3.6640918600380497
6.24,0.4712371124088563,0.1798148635408777,3.673516602286227
6.26,0.3529061572211052,0.1428973798019184,3.680574725430649
6.28,0.3278465525820828,0.1921906443435807,3.6871316564822907
6.3,0.2054729977669158,0.2145534529243665,3.691241116437629
6.32,0.2664326239618911,0.1856135565519624,3.696569768916867
6.34,0.0489393537623291,0.1161556914553121,3.6975485559921135
6.36,0.1434527839618122,0.1949839532468201,3.70041761167135
6.38,0.319810716313108,0.1642540180654427,3.706813825997612
6.4,0.0261437735173207,0.2012542065498627,3.7073367014679586
6.42,0.2482644018577563,0.2257187733370924,3.7123019895051135
6.44,0.2367317738597842,0.206264015030173,3.7170366249823092
6.46,0.2787588075846715,0.1613878699954564,3.7226118011340024
6.48,0.025987592507693,0.1402532192960947,3.723131552984156
6.5,-0.0166825234202233,0.1780495236286304,3.722797902515752
6.5200000000000005,0.35764692350262,0.1565193986464014,3.729950840985804
6.54,0.2352657793550546,0.2186423677635812,3.734656156572905
6.5600000000000005,0.2686801070408646,0.2021106367736896,3.7400297587137223
6.58,0.4109390763116128,0.1582974874450022,3.7482485402399544
6.6000000000000005,0.2352879443747134,0.2023159825748537,3.752954299127449
6.62,-0.0237848913632323,0.1644707220517745,3.7524786013001843
6.640000000000001,0.1719495430294256,0.205583385416051,3.755917592160773
6.66,0.3050938778555272,0.1695009587199071,3.7620194697178833
6.68,0.1533301729391754,0.2021644369641504,3.7650860731766667
6.7,0.1655271240584272,0.1614922098665173,3.7683966156578355
6.72,0.1271789651560224,0.1399851066176158,3.770940194960956
6.74,0.3730069302627146,0.1479245954387612,3.77840033356621
6.76,0.343556092147471,0.170413480678109,3.7852714554091595
6.78,-0.025316487079252,0.179879874425825,3.7847651256675743
6.8,0.4178762890477835,0.1397106321825385,3.7931226514485297
6.82,0.093976177613064,0.1796972599132812,3.795002175000791
6.84,0.4276891798254892,0.2021016642925578,3.8035559585973004
6.86,0.024209064375678,0.2049822009630717,3.804040139884814
6.88,0.3115862216105289,0.1697768250041171,3.8102718643170244
6.9,0.1089340316586109,0.1432370976391926,3.8124505449501966
6.92,0.1557349899724635,0.2476124015265605,3.8155652447496458
6.94,0.2779448086708708,0.1460609550433155,3.821124140923063
6.96,0.0807021429645254,0.1850583146298703,3.8227381837823535
6.98,0.2048220632829397,0.2256821537035545,3.8268346250480123
7.0,0.2014065938121508,0.1757618949714891,3.830862756924255
7.0200000000000005,0.3049919358838638,0.1861718136985675,3.8369625956419324
7.04,0.3235708199034753,0.1741339655195886,3.8434340120400017
7.0600000000000005,0.3825885307295356,0.187342246428304,3.8510857826545926
7.08,0.1911090287867823,0.2001607754759891,3.8549079632303282
7.1000000000000005,0.2012320340027979,0.1929316718819956,3.858932603910384
7.12,0.0814980716674726,0.1627862960601165,3.8605625653437334
7.140000000000001,0.0552505637197424,0.208658770400194,3.861667576618128
7.16,-0.0137137614949145,0.2193142629079326,3.86139330138823
7.18,0.1152261272660455,0.1513928528181414,3.863697823933551
7.2,0.1587052711419599,0.1590788943877485,3.8668719293563902
7.22,0.1399232552765233,0.1899234232701382,3.8696703944619206
7.24,0.203859537869613,0.1969611678771338,3.873747585219313
7.26,-0.0301154509237396,0.2181003163535243,3.8731452762008383
7.28,0.3381113110479501,0.1995446480976315,3.8799075024217973
7.3,0.1646262900143742,0.1780771495474951,3.8832000282220847
7.32,0.2565357041052714,0.2250574271095864,3.8883307423041904
7.34,0.1643627846985814,0.1942981359043022,3.891617997998162
7.36,0.0153369299361365,0.2129753153525265,3.8919247365968848
7.38,0.0790043732574741,0.1717594605109693,3.8935048240620342
7.4,-0.2800921287761942,0.2024759297719609,3.8879029814865103
7.42,0.1389612556212391,0.2090618659821053,3.890682206598935
7.44,0.102583789868545,0.255903509385321,3.8927338823963056
7.46,0.2540678318249746,0.1738410837571201,3.897815239032805
7.48,-0.1045993986531617,0.2102299438967721,3.8957232510597417
7.5,0.0942995676017905,0.2162549797461351,3.8976092424117774
7.52,0.0646991435312534,0.2086006434233362,3.8989032252824023
7.54,-0.0526118446532168,0.1848857073514778,3.897850988389338
7.56,-0.0795815052834863,0.1903365609028858,3.896259358283668
7.58,-0.0468316412671113,0.1998258694048102,3.895322725458326
7.6,0.2099316103689252,0.2076939228554638,3.8995213576657046
7.62,0.2077410479701835,0.2332465959210561,3.9036761786251084
7.640000000000001,-0.0856426860369429,0.2127580805809064,3.9019633249043695
7.66,0.064792916890882,0.1672288687024443,3.903259183242187
7.68,0.1392619339344752,0.152354072006192,3.9060444219208765
7.7,0.1191939930711679,0.1976764465651155,3.9084283017823
7.72,-0.1044381607655355,0.1966782592034735,3.9063395385669892
7.74,0.0032474293764252,0.2135091765683604,3.906404487154518
7.76,-0.0991657018021498,0.1971812234727706,3.904421173118475
7.78,0.1927711525638916,0.1715660552326501,3.9082765961697525
7.8,0.3799228648347575,0.1810082160766198,3.9158750534664475
7.82,0.0601911489245265,0.1874149953926505,3.917078876444938
7.84,-0.1936115210138456,0.169290820211992,3.913206646024661
7.86,0.1597978893073772,0.180886502186395,3.9164026038108086
7.88,0.2460959487393823,0.198871382670805,3.921324522785596
7.9,0.2344269543873403,0.1851309115915448,3.926013061873343
7.92,0.0744592164530237,0.2072784157317554,3.9275022462024034
7.94,0.1160017734546158,0.2127717426936747,3.9298222816714956
7.96,0.0615334816756341,0.2124018012392764,3.9310529513050083
7.98,0.1343504849195738,0.2025132926307257,3.9337399610034
8.0,0.1585918647017994,0.1861593274293535,3.936911798297436
8.02,-0.0470630880905827,0.172214248033968,3.9359705365356246
8.040000000000001,-0.0292648970143544,0.2224514126202372,3.9353852385953374
8.06,-0.0021286413358725,0.2076358141575905,3.93534266576862
8.08,0.0089972637963179,0.2213107529640301,3.9355226110445467
8.1,0.0574083216951731,0.1835522306113531,3.93667077747845
8.120000000000001,0.1664131523007753,0.2027788229352858,3.939999040524466
8.14,-0.1268349047295341,0.1637099174632644,3.937462342429875
8.16,0.1379597515847494,0.2078748350646598,3.94022153746157
8.18,0.0018893541384024,0.1775914292280559,3.9402593245443382
8.2,-0.3206059099068942,0.1762507563383492,3.9338472063462007
8.22,-0.0267125001805114,0.2004461916802873,3.9333129563425904
8.24,-0.0138033486602449,0.1918234995223071,3.9330368893693857
8.26,0.0825449719925552,0.196936289709064,3.934687788809237
8.28,0.0853300202898083,0.186206151851672,3.936394389215033
8.3,0.0116486079818496,0.2208339137227029,3.93662736137467
8.32,-0.0874847286053248,0.2202557468794314,3.9348776668025636
8.34,0.1224232628156585,0.2128379827362393,3.937326132058877
8.36,-0.075315191874339,0.2146994794507343,3.93581982822139
8.38,-0.1388173285346895,0.1945925288337044,3.9330434816506963
8.4,-0.0753201344639439,0.254942563095378,3.9315370789614175
8.42,-0.0651041886016598,0.2361909112214665,3.9302349951893842
8.44,-0.0162889963418593,0.2023017438945945,3.929909215262547
8.46,-0.0584668674340012,0.215008802753471,3.928739877913867
8.48,-0.050547036772822,0.1685126177858117,3.9277289371784105
8.5,0.08006925221756,0.1800460366329938,3.9293303222227616
8.52,0.0845583868222333,0.2255278820796513,3.9310214899592064
8.540000000000001,0.0508315639611172,0.2489946434397049,3.932038121238429
8.56,-0.0523260167218317,0.2426154168110831,3.9309916009039925
8.58,-0.0973383294193711,0.1984895246640963,3.9290448343156053
8.6,-0.0471478847117654,0.2106012499682961,3.92810187662137
8.620000000000001,-0.0389987131246999,0.1852350884773775,3.927321902358876
8.64,0.0775253008142532,0.1985884718908368,3.928872408375161
8.66,-0.0591201578579021,0.2420624575588242,3.927690005218003
8.68,-0.1720990762650732,0.2061465037257384,3.9242480236927015
8.700000000000001,-0.1300360823864267,0.1897203047801548,3.9216473020449727
8.72,0.1801157774220586,0.2029652634145704,3.9252496175934137
8.74,-0.145521576262344,0.177184287758947,3.922339186068167
8.76,-0.1872661220778697,0.2407950837400924,3.9185938636266098
8.78,-0.0726114390119727,0.2343409634701903,3.9171416348463706
8.8,0.1717237932713198,0.2389867774913484,3.920576110711797
8.82,-0.0300163214787845,0.1591811982971934,3.9199757842822214
8.84,-0.0084488080781129,0.2050635509084498,3.919806808120659
8.86,-0.2347237798890352,0.2061145154475855,3.9151123325228787
8.88,-0.2273571833180228,0.2646112892701514,3.910565188856518
8.9,-0.0497363493339576,0.178301578566316,3.909570461869839
8.92,-0.1063111566781634,0.2180394731734656,3.9074442387362756
8.94,-0.006576372833855,0.2044154369097084,3.9073127112795984
8.96,-0.18756262235243,0.2260045238867173,3.9035614588325496
8.98,0.0691785305674645,0.1981337852135617,3.904945029443899
