timestamp_s,wheel_left_mps,wheel_right_mps,wheel_speed_mps,gps_speed_mps,fused_speed_mps
6.080000000000001,11.650765390124365,11.462702021130106,11.556733705627234,10.437729854059633,11.332932935313716
6.130000000000001,11.62073049694919,11.465902888064887,11.543316692507037,10.437729854059633,11.322199324817557
6.180000000000001,11.629441908642889,11.695457891284567,11.662449899963729,10.437729854059633,11.41750589078291
6.23,11.746295674814265,11.734638705546365,11.740467190180315,10.437729854059633,11.47991972295618
6.28,11.76778016325316,11.62758228771563,11.697681225484395,10.437729854059633,11.445690951199444
6.330000000000001,11.69651736555342,11.604544991737717,11.650531178645569,10.437729854059633,11.407970913728382
6.380000000000001,11.676665600897772,11.82910733698028,11.752886468939026,10.437729854059633,11.48985514596315
6.430000000000001,11.694381245509764,11.599096816600404,11.646739031055084,10.437729854059633,11.404937195655995
6.48,11.760318563543027,11.42321367966469,11.591766121603857,11.364586318645822,11.54633016101225
6.53,11.736576627268528,11.750724474667066,11.743650550967796,11.364586318645822,11.667837704503402
6.580000000000001,11.745180106802527,11.749272204580702,11.747226155691614,11.364586318645822,11.670698188282456
6.630000000000001,11.613424293875154,11.763426145420231,11.688425219647693,11.364586318645822,11.623657439447319
6.680000000000001,11.563920232621191,11.58223141125354,11.573075821937366,11.364586318645822,11.531377921279057
6.73,11.789757458167092,11.81423716325772,11.801997310712405,11.364586318645822,11.71451511229909
6.78,11.745540198543836,11.80312765003072,11.774333924287278,11.364586318645822,11.692384403158988
6.830000000000001,11.84819479885698,11.738453557631477,11.793324178244228,11.364586318645822,11.707576606324547
6.880000000000001,11.738887875888972,11.784808550715068,11.76184821330202,11.364586318645822,11.68239583437078
6.930000000000001,11.824714455576556,11.889575350880612,11.857144903228583,11.364586318645822,11.758633186312032
6.98,11.87263797591756,11.938202279605276,11.905420127761417,12.282231762010891,11.980782454611312
7.03,11.828800151394857,11.94957719818189,11.889188674788373,12.282231762010891,11.967797292232877
7.080000000000001,11.884911994143474,11.926348664355755,11.905630329249615,12.282231762010891,11.98095061580187
7.130000000000001,11.731004870528258,11.739742518918693,11.735373694723474,12.282231762010891,11.844745308180958
7.180000000000001,11.74191807719098,11.93677531983994,11.83934669851546,12.282231762010891,11.927923711214547
7.23,11.68054314933634,11.782531517463273,11.731537333399807,12.282231762010891,11.841676219122023
7.28,11.8932422942332,11.86058393850124,11.87691311636722,12.282231762010891,11.957976845495955
7.330000000000001,11.971406219220032,11.8239582882809,11.897682253750467,12.282231762010891,11.974592155402553
7.380000000000001,11.96651583790022,11.900934911211634,11.933725374555927,12.282231762010891,12.00342665204692
7.430000000000001,11.93737374216968,11.754028860180204,11.845701301174941,12.282231762010891,11.933007393342132
7.48,11.75162590201083,11.769014977117155,11.760320439563992,11.516245569209955,11.711505465493186
7.53,11.489384329663244,11.786956646253014,11.638170487958128,11.516245569209955,11.613785504208494
7.580000000000001,11.688321814793731,11.94358189352062,11.815951854157175,11.516245569209955,11.756010597167732
7.630000000000001,11.930541518849855,12.069577183293962,12.000059351071908,11.516245569209955,11.903296594699517
7.680000000000001,11.786206339507658,11.802198058674804,11.794202199091231,11.516245569209955,11.738610873114975
7.73,11.995863834336673,11.71765353868162,11.856758686509146,11.516245569209955,11.788656063049308
7.78,11.901382189006032,12.033674652144883,11.967528420575459,11.516245569209955,11.877271850302359
7.830000000000001,12.051523875788536,11.992763204297257,12.022143540042897,11.516245569209955,11.92096394587631
7.880000000000001,11.869125402429612,11.92021917480492,11.894672288617265,11.516245569209955,11.818986944735803
7.930000000000001,11.796854121000331,11.957289424404143,11.877071772702237,11.516245569209955,11.80490653200378
7.98,11.975650795641307,11.922633186441768,11.949141991041538,11.894805725403074,11.938274737913845
8.03,12.018919179782426,11.939794164389726,11.979356672086077,11.894805725403074,11.962446482749476
8.08,11.908932376081395,11.850340978202762,11.879636677142079,11.894805725403074,11.882670486794279
8.129999999999999,11.94989851109473,11.9113178295739,11.930608170334315,11.894805725403074,11.923447681348067
8.18,11.847322287315135,11.809171763018416,11.828247025166775,11.894805725403074,11.841558765214035
8.23,12.129640106099703,11.87623541359098,12.002937759845342,11.894805725403074,11.981311352956888
8.28,11.89121016220822,12.083501529729764,11.987355845968992,11.894805725403074,11.968845821855808
8.33,11.81927937652713,11.97339379268898,11.896336584608054,11.894805725403074,11.896030412767058
8.379999999999999,11.818409264268718,12.038396542736304,11.928402903502512,11.894805725403074,11.921683467882625
8.43,12.056271283820012,11.938656500420816,11.997463892120415,11.894805725403074,11.976932258776946
8.48,12.115036954143584,12.101007909421186,12.108022431782384,11.78826300676488,12.044070546778885
8.53,11.924498968029848,12.088556186000174,12.00652757701501,11.78826300676488,11.962874662964985
8.58,11.90579381276469,11.916337081472156,11.911065447118423,11.78826300676488,11.886504959047715
8.629999999999999,11.816690198826407,11.921809735605173,11.86924996721579,11.78826300676488,11.85305257512561
8.68,11.993096813711569,11.939592919804037,11.966344866757803,11.78826300676488,11.930728494759219
8.73,11.998381953913384,11.979096804030377,11.98873937897188,11.78826300676488,11.94864410453048
8.78,12.152241172183103,12.046895153949514,12.099568163066309,11.78826300676488,12.037307131806024
8.83,11.808497943279905,12.085520863809055,11.947009403544481,11.78826300676488,11.915260124188562
8.879999999999999,11.786568472461916,11.89625114309495,11.841409807778433,11.78826300676488,11.830780447575723
8.93,12.0294388082063,12.01347957185659,12.021459190031447,11.78826300676488,11.974819953378134
8.98,11.953183560342763,11.766268620581863,11.859726090462313,11.290479522013907,11.745876776772633
9.03,11.97152969125516,11.826733111081746,11.899131401168454,11.290479522013907,11.777401025337545
9.08,11.85450443906462,11.871829613221536,11.863167026143078,11.290479522013907,11.748629525317243
9.13,11.656515873135533,11.786820385971986,11.721668129553759,11.290479522013907,11.635430408045789
9.18,11.98114693051562,11.79811801087253,11.889632470694075,11.290479522013907,11.769801880958042
9.23,11.858549261451492,12.015174395933624,11.936861828692557,11.290479522013907,11.807585367356827
9.28,11.76499953432612,11.99845192668171,11.881725730503916,11.290479522013907,11.763476488805914
9.33,11.81506294074888,11.878571228164803,11.846817084456841,11.290479522013907,11.735549571968255
9.38,11.843743208146,11.92924976799575,11.886496488070875,11.290479522013907,11.767293094859482
9.43,11.98497642558652,11.917718532641468,11.951347479113995,11.290479522013907,11.819173887693978
9.48,11.86856908852466,11.811263801235713,11.839916444880187,11.057468888004404,11.68342693350503
9.53,11.781937980618682,11.956655069429267,11.869296525023975,11.057468888004404,11.706930997620061
9.58,11.969454054574951,11.760965185165642,11.865209619870296,11.057468888004404,11.703661473497117
9.63,11.674815717847816,11.897734244370628,11.786274981109223,11.057468888004404,11.64051376248826
9.68,11.6279803238185,11.98162514949215,11.804802736655326,11.057468888004404,11.655335966925142
9.73,11.907226263222393,11.65722184850332,11.782224055862857,11.057468888004404,11.637273022291167
9.78,11.864279537755587,11.766709019599952,11.81549427867777,11.057468888004404,11.663889200543096
9.83,11.756382698696797,11.856934210377451,11.806658454537125,11.057468888004404,11.65682054123058
9.88,11.831996648861828,11.87064631007169,11.851321479466758,11.057468888004404,11.692550961174287
9.93,11.80741229568811,11.731670503227276,11.769541399457694,11.057468888004404,11.627126897167036
9.98,11.631595088013947,11.857320250701637,11.744457669357793,12.300989502438654,11.855764035973966
10.03,11.68532111938186,11.777757108307236,11.731539113844548,12.300989502438654,11.84542919156337
10.08,11.896085623672937,11.737434901020654,11.816760262346795,12.300989502438654,11.913606110365167
10.13,11.74478298869895,11.88840858917217,11.81659578893556,12.300989502438654,11.91347453163618
10.18,11.72400661630726,11.646087956146872,11.685047286227066,12.300989502438654,11.808235729469384
10.23,11.71882965605014,11.894532240665596,11.806680948357869,12.300989502438654,11.905542659174026
10.28,11.96351297934076,11.787597032434348,11.875555005887554,12.300989502438654,11.960641905197775
10.33,11.702069521101349,11.89940858666808,11.800739053884715,12.300989502438654,11.900789143595505
10.38,11.57535198694323,11.753830079733472,11.66459103333835,12.300989502438654,11.791870727158413
10.43,11.82381104747083,11.73604455942828,11.779927803449555,12.300989502438654,11.884140143247375
10.48,11.70022525103238,11.872601072754849,11.786413161893615,11.836879284408878,11.796506386396667
10.53,11.843318856854264,11.628224108011024,11.735771482432643,11.836879284408878,11.75599304282789
10.58,11.82940699177376,11.615012696955684,11.722209844364723,11.836879284408878,11.745143732373554
10.63,11.713304563979394,11.616203921969468,11.664754242974432,11.836879284408878,11.699179251261322
10.68,11.599261274135236,11.656844752974218,11.628053013554727,11.836879284408878,11.669818267725557
10.73,11.7525235890456,11.599872381883614,11.676197985464608,11.836879284408878,11.708334245253463
10.78,11.539903720058318,11.731341158758251,11.635622439408284,11.836879284408878,11.675873808408403
10.83,11.629957784574776,11.670773212685804,11.65036549863029,11.836879284408878,11.687668255786008
10.88,11.626652977067168,11.570901621370604,11.598777299218886,11.836879284408878,11.646397696256885
10.93,11.592434164581418,11.521945869859994,11.557190017220705,11.836879284408878,11.61312787065834
10.98,11.652133442855206,11.57446517290428,11.613299307879743,10.657794616100114,11.422198369523818
11.03,11.710714779041158,11.498165211469995,11.604439995255577,10.657794616100114,11.415110919424485
11.08,11.377563458017846,11.65749508735481,11.517529272686328,10.657794616100114,11.345582341369086
11.13,11.506186503850548,11.722867022650126,11.614526763250337,10.657794616100114,11.423180333820293
11.18,11.691205382859168,11.55103341328828,11.621119398073724,10.657794616100114,11.428454441679003
11.23,11.605798614976797,11.623148943511506,11.61447377924415,10.657794616100114,11.423137946615343
11.28,11.367326670645127,11.696292101385708,11.531809386015418,10.657794616100114,11.357006432032358
11.33,11.488553771394908,11.474191785092904,11.481372778243905,10.657794616100114,11.316657145815148
11.38,11.631543920170412,11.679743222130591,11.655643571150502,10.657794616100114,11.456073780140425
11.43,11.583718115080812,11.548681998171842,11.566200056626327,10.657794616100114,11.384518968521085
11.48,11.712754179587614,11.504500981716127,11.60862758065187,11.245664911081448,11.536035046737787
11.53,11.460839082164224,11.500306914555829,11.480572998360026,11.245664911081448,11.43359138090431
11.58,11.319869053110343,11.605899242163456,11.462884147636899,11.245664911081448,11.41944030032581
11.63,11.571515461367309,11.691423522942108,11.631469492154707,11.245664911081448,11.554308575940055
11.68,11.5141018093468,11.61498302839586,11.56454241887133,11.245664911081448,11.500766917313355
11.73,11.526697753647316,11.47757866707159,11.502138210359453,11.245664911081448,11.450843550503853
11.78,11.341142339872054,11.462674111557812,11.401908225714934,11.245664911081448,11.370659562788237
11.83,11.297544180586018,11.613026734965528,11.455285457775773,11.245664911081448,11.413361348436908
11.88,11.546163228246542,11.404222469225402,11.475192848735972,11.245664911081448,11.429287261205069
11.93,11.37417955116005,11.354814178879169,11.36449686501961,11.245664911081448,11.340730474231979
11.98,11.192352998792227,11.51885712782741,11.355605063309818,12.098653046098196,11.504214659867495
12.03,11.515539073319248,11.413398632540344,11.464468852929796,12.098653046098196,11.591305691563477
12.08,11.33644585059134,11.592034301077012,11.464240075834176,12.098653046098196,11.591122669886982
12.13,11.405468003446902,11.39959605173078,11.40253202758884,12.098653046098196,11.541756231290712
12.18,11.29159291614354,11.35420821978684,11.322900567965188,12.098653046098196,11.47805106359179
12.23,11.213271817811837,11.400491952473546,11.30688188514269,12.098653046098196,11.465236117333792
12.28,11.233411631804014,11.613195122947037,11.423303377375525,12.098653046098196,11.55837331112006
12.33,11.328569779041032,11.363690979546847,11.346130379293939,12.098653046098196,11.496634912654791
12.38,11.40055678783347,11.238889614013122,11.319723200923296,12.098653046098196,11.475509169958276
12.43,11.210904813207453,11.27418853710867,11.24254667515806,12.098653046098196,11.413767949346088
12.48,11.120536522606994,11.281708425289626,11.20112247394831,10.83844990983252,11.128587961125152
12.53,11.253715021780597,11.201201585508288,11.227458303644443,10.83844990983252,11.14965662488206
12.58,11.12402890516245,11.191980246142345,11.158004575652399,10.83844990983252,11.094093642488422
12.63,11.310386649390294,11.095633494712176,11.203010072051235,10.83844990983252,11.130098039607493
12.68,11.15570646643522,11.10224643227227,11.128976449353745,10.83844990983252,11.0708711414495
12.73,11.24797585260528,11.202223635129409,11.225099743867345,10.83844990983252,11.14776977706038
12.78,11.064086245895398,11.069966689704698,11.067026467800048,10.83844990983252,11.021311156206542
12.83,11.112039082657,10.970059922464896,11.041049502560949,10.83844990983252,11.000529584015263
12.88,11.318619529688236,11.117782335351247,11.218200932519743,10.83844990983252,11.142250727982299
12.93,11.23180191724994,10.986344295903857,11.109073106576899,10.83844990983252,11.054948467228023
12.98,11.194028090802952,11.196806739693294,11.195417415248123,11.333657716000644,11.223065475398627
13.03,11.236932773910096,11.08955970475479,11.163246239332443,11.333657716000644,11.197328534666083
13.08,11.085552471952402,11.209976334447456,11.147764403199929,11.333657716000644,11.184943065760072
13.13,11.219772952780213,11.224061117911772,11.221917035345992,11.333657716000644,11.244265171476922
13.18,10.85226925944998,11.077542301243884,10.964905780346932,11.333657716000644,11.038656167477674
13.23,11.013219968539914,11.15358664980297,11.083403309171441,11.333657716000644,11.133454190537282
13.28,11.320163023325245,11.03162339221232,11.175893207768782,11.333657716000644,11.207446109415155
13.33,11.22066813014403,11.040916251776167,11.130792190960099,11.333657716000644,11.171365295968208
13.38,11.014084189197172,10.958512625836216,10.986298407516694,11.333657716000644,11.055770269213484
13.43,10.984831148016305,11.143883077482796,11.064357112749551,11.333657716000644,11.11821723339977
13.48,11.156165583385771,10.962246523842238,11.059206053614005,10.826824502381472,11.0127297433675
13.53,10.965556615311334,11.02471071634962,10.995133665830476,10.826824502381472,10.961471833140676
13.58,10.970003213452683,11.168092626133864,11.069047919793274,10.826824502381472,11.020603236310913
13.63,11.071202846759403,11.056229450073188,11.063716148416296,10.826824502381472,11.016337819209332
13.68,10.976387514319628,10.951567885851464,10.963977700085547,10.826824502381472,10.936547060544733
13.73,11.08214654849533,11.053551535059004,11.067849041777167,10.826824502381472,11.019644133898028
13.78,10.937465076263395,10.761278450956016,10.849371763609707,10.826824502381472,10.84486231136406
13.83,10.82145901837983,11.002879056994049,10.91216903768694,10.826824502381472,10.895100130625847
13.88,10.858636935325992,11.072376884935204,10.965506910130598,10.826824502381472,10.937770428580773
13.93,10.575114955145546,10.763500569134644,10.669307762140095,10.826824502381472,10.70081111018837
13.98,10.679993752443076,10.982521889671826,10.831257821057452,11.200880789488412,10.905182414743644
14.03,10.892732656926254,10.933945737608491,10.913339197267373,11.200880789488412,10.970847515711581
14.08,10.855991666902788,10.951499986936748,10.903745826919767,11.200880789488412,10.963172819433497
14.13,10.879628964319714,11.014156076710712,10.946892520515213,11.200880789488412,10.997690174309854
14.18,11.087582123437189,10.983480286334652,11.03553120488592,11.200880789488412,11.068601121806418
14.23,10.73821523799271,10.797058048593035,10.767636643292873,11.200880789488412,10.85428547253198
14.28,10.810160674322692,10.913360549701846,10.861760612012269,11.200880789488412,10.929584647507498
14.33,10.94355194320463,10.78652110539666,10.865036524300645,11.200880789488412,10.9322053773382
14.38,11.01164859277007,10.793143818584678,10.902396205677373,11.200880789488412,10.962093122439581
14.43,10.89125995793188,10.82884263512123,10.860051296526555,11.200880789488412,10.928217195118927
14.48,10.738974188853811,10.865643334129167,10.802308761491489,11.095963195088846,10.86103964821096
14.53,10.744634112845445,10.983079277045372,10.863856694945408,11.095963195088846,10.910277994974097
14.58,10.684166859483954,10.849826941547162,10.766996900515558,11.095963195088846,10.832790159430216
14.63,10.544393879271771,10.844878226570373,10.694636052921073,11.095963195088846,10.774901481354629
14.68,10.714526400605932,10.774778306217168,10.74465235341155,11.095963195088846,10.81491452174701
14.73,10.78564409669423,10.866261894847169,10.825952995770699,11.095963195088846,10.87995503563433
14.78,10.621013823318751,10.656596631483469,10.638805227401111,11.095963195088846,10.730236820938659
14.83,10.71800738936672,10.723850581762225,10.720928985564473,11.095963195088846,10.795935827469348
14.88,10.855254612103838,11.000130414547032,10.927692513325436,11.095963195088846,10.961346649678118
14.93,10.840656894482729,10.67563676255515,10.758146828518939,11.095963195088846,10.825710101832922
14.98,10.73843885466139,10.708144182407558,10.723291518534474,10.582321607768836,10.695097536381347
15.03,10.712555986771456,10.720821872205905,10.71668892948868,10.582321607768836,10.689815465144711
15.08,10.72356423001009,10.8900112942135,10.806787762111796,10.582321607768836,10.761894531243204
15.13,10.712725748433094,10.802372206633173,10.757548977533133,10.582321607768836,10.722503503580274
15.18,10.510942531423408,10.799849252573974,10.65539589199869,10.582321607768836,10.64078103515272
15.23,10.738704817422152,10.744459048692118,10.741581933057134,10.582321607768836,10.709729867999474
15.28,10.56445358191373,10.541320120877376,10.552886851395552,10.582321607768836,10.55877380267021
15.33,10.751493101082373,10.598709398054533,10.675101249568453,10.582321607768836,10.65654532120853
15.38,10.803142249750026,10.725384270560172,10.764263260155099,10.582321607768836,10.727874929677848
15.43,10.617619835048677,10.603466583329975,10.610543209189327,10.582321607768836,10.604898888905229
15.48,10.730809124410168,10.72057938536498,10.725694254887575,10.717904219530396,10.724136247816139
