sample_id,accel_measurement_mps2,gyro_measurement_rps,temperature_c,accel_temp_measurement_mps2,sensor_a_mps2,sensor_b_mps2,device_id,hier_measurement_mps2,outlier_measurement_mps2,outlier_true
53,-0.012635197064857343,-0.0007874056030045193,27.761506276150627,0.02104970697427703,0.04430859036586805,0.15485360727911815,0,0.0095157499053743,-0.012635197064857343,0
54,0.08203927082620216,-0.018430496939104646,27.90794979079498,0.052808632176558214,0.040289772938823236,0.11671095909642984,0,0.07743317605962655,0.08203927082620216,0
55,-0.04038958420933711,-0.022099214224885186,28.05439330543933,0.08879477198409735,0.04624270202519263,-0.00829757204005964,0,0.039502526949367886,-0.04038958420933711,0
56,0.009010724187334118,-0.0199117055574361,28.20083682008368,0.08096299979553193,0.04392390423131792,0.03549636486570806,0,0.05964626696649364,0.009010724187334118,0
57,0.05676142566716691,-0.014996411389850625,28.347280334728033,-0.00038045515844500194,0.004632773953896635,0.11906142890306942,0,0.03433959321636775,0.05676142566716691,0
58,0.015048733202523631,-0.007878051391171302,28.493723849372387,0.05492827905127158,0.026874240375509714,0.039612033460659404,0,0.058161192705837174,0.015048733202523631,0
59,0.0937608642369932,-0.019130915989653347,28.640167364016737,0.11518467613240962,0.03175756131642199,-0.011966611297142951,0,-0.00014286307760956463,0.0937608642369932,0
60,0.05700462373172932,-0.010664979379798864,28.786610878661087,-0.0005214670839538554,0.036118701389464394,0.08431296272847745,1,0.05296960751336689,0.05700462373172932,0
61,0.08918622130040679,-0.022083419120098483,28.93305439330544,0.08055973665022512,0.002351704418451811,0.11805802860027656,1,-0.005431433121374833,0.08918622130040679,0
62,0.08983257123532662,-0.01816127281502979,29.07949790794979,0.08564884248749258,0.11021706800584018,0.06586110842719944,1,0.06030611557251275,0.08983257123532662,0
63,0.08904012240820364,-0.013728408369716952,29.22594142259414,-0.011205163078386468,0.027839805766283494,0.10855598760943455,1,0.0417534275112193,0.08904012240820364,0
64,0.04131216106519792,-0.01352334093207957,29.372384937238493,0.03301766586567863,0.1015444503664116,0.11987083622327468,1,0.06647667734272551,0.04131216106519792,0
65,0.043803152944959456,-0.004702235345107527,29.518828451882847,0.029371298437406965,0.0990611158902953,0.06266802887297784,1,0.03203168730724481,0.043803152944959456,0
66,0.026688277238819967,-0.019112460788309093,29.665271966527197,0.007536996090652087,0.009018623457607407,0.05212192327268468,1,0.018292622448396863,0.026688277238819967,0
67,0.0554132428617623,0.005481588096653943,29.811715481171547,0.051258252001922425,0.011464569495472691,0.13631582659622607,1,0.06844810270014962,0.0554132428617623,0
68,0.04949291392303752,-0.014307846306879828,29.9581589958159,0.023919266537534286,0.03072173500160511,0.16387789063797292,1,0.09968530701197717,0.04949291392303752,0
69,0.10071075313428322,-0.005944614294301382,30.10460251046025,0.019693577623324795,0.08339679930388914,0.117312688412256,1,0.002536296136943006,0.10071075313428322,0
70,0.09168906725550141,-0.018808821369489505,30.2510460251046,0.02688426649668635,0.0023202892636439085,0.06962097156269718,1,0.04604147689988125,0.09168906725550141,0
71,0.08103958560174182,-0.011203474959483022,30.397489539748953,0.03873660224798946,0.036717031708610744,0.08266896446188174,1,0.0526214120653964,0.08103958560174182,0
72,0.06642710976315934,-0.01053111927411682,30.543933054393307,0.06771117692925525,0.003344217411234543,0.07772270732755109,1,0.036469286675726034,0.06642710976315934,0
73,0.05529447183744254,0.001997559854277485,30.690376569037657,0.00660199122273316,0.034949810448764614,0.066476636783472,1,0.0031535626849260243,0.05529447183744254,0
74,0.06677309909781164,0.0005214308277822054,30.836820083682007,0.022010088056684446,0.0402144034092824,0.06908873569233043,1,-0.013535111610911893,0.06677309909781164,0
75,0.027818708899145932,-0.008149758757334287,30.98326359832636,-0.008523451027240336,0.014526561258512045,0.11832807569122228,1,0.08811602436214695,0.027818708899145932,0
76,0.07632285109567516,-0.01147086917926486,31.12970711297071,0.019298220669469915,0.0036015998522224354,0.07305852349115269,1,0.05949592137342827,0.07632285109567516,0
77,0.0774977683420718,-0.012463117825649104,31.27615062761506,0.0892958154394386,-0.002322435498000569,0.05265112806001421,1,0.06455250498113176,0.0774977683420718,0
78,0.14075186494622977,-0.01691720441219889,31.422594142259413,0.052650054878339195,0.06313986314160364,0.12086126102651898,1,0.06260370264118019,0.14075186494622977,0
79,0.04207447158131829,-0.01791741583583156,31.569037656903767,0.08121123864158009,0.041815659972119154,0.06337853309145201,1,0.1110204251926092,0.04207447158131829,0
80,0.04753765644813994,0.005635115944877105,31.715481171548117,0.018549062064984925,0.0008238518104833684,0.03869767364662426,1,0.04297772129400808,0.04753765644813994,0
81,0.06709256493640428,-0.014747012921361978,31.861924686192467,0.06421061123288421,0.0644558485732028,0.09164282956707025,1,0.05049542128006087,0.06709256493640428,0
82,0.06311066774644955,-0.015481631902924498,32.00836820083682,0.041469035007960134,0.0395357458586775,-0.01579994831316256,1,0.06592590043336397,0.06311066774644955,0
83,0.03291637888929436,-0.014475087945578884,32.15481171548117,0.07731277313893956,0.02784640926418774,0.08505572810138486,1,0.01730082019721199,0.03291637888929436,0
84,0.12067382873832638,-0.008209022267436883,32.30125523012552,0.0516124489298525,0.04544475873749515,0.1089780751845803,1,0.037667042087148155,0.12067382873832638,0
85,0.022146702522290233,-0.026018414712153028,32.44769874476987,0.03259451713976373,0.04784639756794724,0.03201753018912989,1,0.058620377050286755,0.022146702522290233,0
86,0.0982951445706484,-0.02303285870289142,32.59414225941423,0.005986313574012109,0.048966645683657994,-0.020076112443194585,1,0.029978445009779045,0.0982951445706484,0
87,0.10142120883391775,-0.017288652123268265,32.74058577405857,0.0897505380960133,0.04103711725280472,0.06712274207588109,1,-0.005927098508935615,0.10142120883391775,0
88,0.07545507638856624,-0.019758239077326212,32.88702928870293,0.06335501319299422,0.10188210723722695,-0.01303169973869249,1,0.042242791994769,0.07545507638856624,0
89,-0.014168773609722539,0.009206015764104075,33.03347280334728,0.10003793506651873,0.054060710601421966,0.06312969457113762,1,0.05935875999483638,-0.014168773609722539,0
90,0.08646306004383676,-0.011660188793559309,33.17991631799163,0.04908265195821718,0.0788717704508739,0.07487189384062798,1,0.0002217595391472843,0.08646306004383676,0
91,0.016941040613728395,-0.021117818453724065,33.32635983263599,0.025469050724532597,0.04013440578345678,0.09136862394484443,1,0.04532690497562492,0.016941040613728395,0
92,0.004263402631216592,-0.015429971400811732,33.47280334728033,0.034017133600113714,0.05292135273126039,0.05322242176755556,1,0.11226857875134899,0.004263402631216592,0
93,0.06174551528166329,-0.011819849413455645,33.61924686192469,0.07939744943635456,0.06653980198221753,0.04149027450553913,1,0.026737738257839035,0.06174551528166329,0
94,0.07749309919947006,-0.0021304627352716626,33.76569037656904,0.033263535131188834,0.031623649596398004,0.11377068025948187,1,0.07148899397268421,0.07749309919947006,0
95,0.06141407486189195,-0.0042421915603948895,33.91213389121339,0.042310466977372584,0.05675293045598726,0.12787693344538803,1,0.05184744542002938,0.2069086806714104,1
96,0.0176458491868052,-0.015006695865206011,34.05857740585774,0.06369637111377041,0.040478286246272345,0.1262512696599767,1,0.045742673232031864,0.0176458491868052,0
97,0.05785304109519182,-0.025843209174239358,34.20502092050209,0.026879110528128376,0.08337194774712854,0.027757797253566377,1,0.014118500800239062,0.05785304109519182,0
98,0.11567385908058107,-0.013690249627335003,34.35146443514644,0.024388678090893526,0.026131297413094917,0.05441112801722342,1,0.01709133768320204,0.11567385908058107,0
99,0.02598597002452175,-0.005518184661381549,34.49790794979079,0.06403834253538365,0.034027725708037346,0.08042146171564131,1,0.03644899340947036,0.02598597002452175,0
100,0.06503649843181024,-0.00968605256270238,34.64435146443515,0.027863069422404005,0.04515606310750353,0.07683655668071351,1,0.006530365289091879,0.06503649843181024,0
101,0.062261102035020235,-0.012066660755430926,34.79079497907949,0.08521707972750456,0.04144778136208438,0.005560198460166574,1,0.0957886427231075,0.062261102035020235,0
102,0.019288807365141245,-0.00839612712438486,34.93723849372385,0.033077222645395365,0.03897602691106443,-0.00971766813418605,1,0.06699841623983675,0.019288807365141245,0
103,0.025274107184875612,-0.0023831863865045218,35.0836820083682,0.09243146693137351,0.046719701641959675,0.10951178103205095,1,0.02189972166535702,0.025274107184875612,0
104,0.05303884983811108,-0.011426404290748414,35.23012552301255,0.10687473170029257,0.04015756930753006,0.018115994491574687,1,0.03540634118042993,0.05303884983811108,0
105,0.01664812072702022,-0.012672550589611118,35.37656903765691,0.10965846774030164,0.03890180522748717,-0.011525964941560565,1,0.031018154545750628,0.01664812072702022,0
106,0.04602367189681198,0.007416217602544668,35.52301255230125,0.10068841021952069,-0.0015156574428379019,0.045341338789450174,1,0.013883634026318474,0.04602367189681198,0
107,0.026703055947735442,-0.021178644014323747,35.66945606694561,-0.030516976588447174,0.06399467415936219,0.06353995023350296,1,0.02256852067602089,0.026703055947735442,0
108,0.06842749054809945,0.005715783343329282,35.81589958158996,0.00696624540894434,0.05362822580841864,0.06518367696823962,1,0.04755837181206653,0.06842749054809945,0
109,0.026297810805460765,-0.01447551320742862,35.96234309623431,0.061349176359509566,0.03571302203609657,-0.059430316583605064,1,0.03151323301651901,0.026297810805460765,0
110,0.02741502964898924,-0.024296180872142296,36.10878661087866,0.045840233657743854,0.06147393505300351,0.0687421760584524,1,0.03412202439941058,0.02741502964898924,0
111,0.012584597515328672,-0.009906276504764992,36.25523012552301,0.1191735112281421,0.09096525713530185,0.08118844394675413,1,0.05964452900346312,0.18713254374527796,1
112,0.08998503628696164,-0.019122261074697708,36.40167364016736,0.11853830008367806,0.02614209138253216,0.04540346106233127,1,0.07513544012758722,0.08998503628696164,0
113,0.08967933216956137,-0.020709525118539043,36.54811715481171,0.05656205312024713,-0.01984482485686044,0.010459639562003777,1,0.06608086277787441,0.08967933216956137,0
114,0.04313830302964357,-0.003795429508226894,36.69456066945607,-0.031111469315730805,-0.006589649644667732,0.042881765804165896,1,0.0612607091906796,0.04313830302964357,0
115,0.050047884914670784,-0.014151307237444219,36.84100418410041,-0.016813526154628625,-0.010395924792789987,0.09334061938507474,1,0.030028680746600585,0.050047884914670784,0
116,0.01968183124604836,-0.0006290547299383255,36.987447698744774,0.131991006507939,0.029536735100207386,0.03858665206890562,1,0.07743562255380587,0.01968183124604836,0
117,0.04515424635970792,-0.02302418094793817,37.13389121338912,0.09453479435069811,0.11422459520210802,0.12416860931131449,1,0.0453121742534825,0.04515424635970792,0
118,0.04394514170392621,-0.004413291567481489,37.28033472803347,0.02251115965815626,0.027218435260067647,0.11067441682373774,1,0.08602368326548604,0.04394514170392621,0
119,0.0032502977461627905,-0.02028041740026888,37.42677824267783,0.06514833989565752,0.03033150425795758,0.18630587067920465,1,0.1068527748955026,0.0032502977461627905,0
120,-0.007058544933339898,-0.0021779424360493637,37.57322175732217,0.039773591888360604,0.0319889311600201,0.09675320086224345,2,0.03823236331574491,-0.007058544933339898,0
121,0.06569792967993186,-0.003182662494003235,37.71966527196653,0.07416462992117041,0.09238701628699289,0.023658269475695708,2,0.09938962291540729,0.06569792967993186,0
122,0.047398711473553526,0.0034152799839406497,37.86610878661088,-0.03402391972596669,0.07005930240447053,0.0038562365234976054,2,0.05043823595495202,0.047398711473553526,0
123,0.10472250847219303,-0.011605686179043286,38.012552301255226,0.06990024797460231,0.004891364101434259,0.07528043739441936,2,0.11469424325882335,0.10472250847219303,0
124,0.04696879412491465,-0.011611852133619623,38.15899581589958,0.08005152729021622,0.0712982226351181,6.527570312125919e-05,2,0.03337253117510834,0.04696879412491465,0
125,0.01938600520100805,-0.01612408694380166,38.30543933054393,0.03145777210764372,-0.00924251145725987,0.10422907934605241,2,0.017550430118858304,0.01938600520100805,0
126,0.04192972848290154,-0.02319892953824012,38.45188284518828,0.025418905936764005,0.053286572408849917,0.08882677593514872,2,0.046854617085876946,0.04192972848290154,0
127,0.0793104552207069,-0.011003889894935268,38.59832635983264,0.07340449808480809,0.0041766667855084455,0.12563439037484164,2,0.09601881869273705,0.0793104552207069,0
128,0.0199339410065514,-0.0015874081342464562,38.74476987447699,0.0781602268021482,0.07887099621036153,-0.029305529050300094,2,0.11107423344999437,0.0199339410065514,0
129,0.015109193320835747,-0.01643535974260423,38.89121338912133,-0.019562981447597334,0.05104685979092854,0.1237964435983392,2,0.08326108435419387,0.015109193320835747,0
130,0.023897692673286494,-0.0010141316129740532,39.03765690376569,0.007147451037469173,-0.021966845381324318,0.12613918760888174,2,0.08187548434877348,0.023897692673286494,0
131,0.01089693204006719,-0.010338271306941654,39.18410041841004,0.07755044747158554,0.012539296770254858,0.08492557534858304,2,0.06257617317888597,0.01089693204006719,0
132,0.028757293318965968,-0.008319959030204969,39.33054393305439,0.032495216852759315,-0.02167417208444254,0.09222323734007165,2,0.08337480300932759,0.028757293318965968,0
133,0.08473402378984128,-0.02255673129316438,39.47698744769875,0.08404617959145783,0.06265330843294739,0.07827336773545274,2,0.037489273487908675,0.08473402378984128,0
134,0.019448993952560365,-0.015158087838506406,39.62343096234309,0.031878559772133844,0.033631162298313116,-0.048811783062604544,2,0.10381782322026009,0.019448993952560365,0
135,-0.0031305234750022073,-0.015052514432631205,39.76987447698745,0.04678301609215273,0.057238660508548964,0.15875830214190173,2,-0.0004083322687146382,-0.0031305234750022073,0
136,0.020601950868563663,-0.02676624027902922,39.9163179916318,0.08351292744989877,0.041922736246485286,0.07853506493180605,2,0.14779509758992634,0.020601950868563663,0
137,0.04976385035879819,0.006650687678160799,40.062761506276146,0.08654658248317962,0.09186260125491186,0.07277283727620285,2,-0.0028958161682873865,0.04976385035879819,0
138,0.066447426498259,-0.007279960764971713,40.2092050209205,0.049132030984848765,0.019231265102570474,0.13713243267086073,2,0.0881518691596808,0.066447426498259,0
139,0.02750135661539041,0.002426299080494033,40.35564853556485,0.021355330461098818,0.053065588354091295,0.06677833361166531,2,0.11445541051360048,0.02750135661539041,0
140,-0.013574235624762787,-0.01462909883283755,40.5020920502092,0.09579647286846876,0.04046644603455669,0.1935826521130527,2,0.039412090774715906,-0.013574235624762787,0
141,0.06109744427902668,-0.00523948649320007,40.64853556485356,0.027380383286294434,0.06414003037706464,0.13461161873279842,2,0.06275705425012636,0.06109744427902668,0
142,0.02875004142092856,-0.008046238138617082,40.79497907949791,0.09880113165093965,-0.007648104235771835,0.039070572580430646,2,0.045544504414365916,0.02875004142092856,0
143,0.0714267927193423,0.004058819240614913,40.94142259414226,0.10602937116165415,-0.0029042390465742265,0.009386814129147138,2,0.07880769734198818,0.0714267927193423,0
144,0.019042576194573793,-0.013258016834981678,41.08786610878661,-0.015626001242353457,0.04509667999471877,0.019334406081216636,2,0.04318702158722184,0.019042576194573793,0
145,-0.017460510173364807,-0.009590376144454293,41.23430962343096,0.026562928283762506,0.02137006876902094,0.10598375582699836,2,0.041753172752804074,-0.017460510173364807,0
146,0.03117091819743531,-0.013565772791766087,41.38075313807531,0.02223794501625439,0.07858333033003384,0.10447635769856012,2,0.0023690870922619955,0.03117091819743531,0
147,0.037611298510427764,-0.006248271849858146,41.52719665271967,0.055622912925384856,0.01259526632237392,-0.07421231007021356,2,0.08527152661027333,0.037611298510427764,0
148,0.06953580258899544,-0.01147842074233386,41.67364016736401,0.10390360268531795,-0.008779217828805842,-0.03234311609790182,2,-0.002421855054092044,0.06953580258899544,0
149,0.003212729768378546,-0.006724230956819206,41.82008368200837,0.13523356654110358,0.06798894124028111,0.09057697525921259,2,0.11379229257840694,0.003212729768378546,0
150,0.0456933436898079,-0.015819641631594394,41.96652719665272,0.0782793578811284,0.08643305407215529,0.11908094167280923,2,0.07953014049303997,0.0456933436898079,0
151,0.06174233268474921,-0.011437627804920417,42.112970711297066,0.006272491703405755,0.007962109622367299,0.024598895370043748,2,0.02027509648138165,0.06174233268474921,0
152,0.0004223434368711976,-0.009407880121750499,42.25941422594142,0.08391679066569788,0.0964379908256694,0.02374462028457095,2,0.010987519643593437,0.0004223434368711976,0
153,0.008539791954812533,-0.008951459824163451,42.40585774058577,0.10663636111443109,0.035875534583350056,0.02332406819752622,2,0.1304939765703824,0.008539791954812533,0
154,0.08166008586651294,-0.011226754072587324,42.55230125523012,0.0766435413659134,0.06039663957308094,0.008967636749582099,2,0.07438998089666782,0.2967112494862262,1
155,0.05404497130856107,-0.008909517616355686,42.69874476987448,-0.008495890081347851,0.08337937344940015,0.09119748266193041,2,0.1109451636963297,0.05404497130856107,0
156,0.047330779820968734,-0.012826658441322279,42.84518828451883,-0.00612711385426018,-0.01786565013887255,0.09006875276797384,2,0.025328524962118674,0.047330779820968734,0
157,0.04336372407439521,-0.008272736264096997,42.99163179916318,0.014575995748173733,0.041264960438434584,0.07767828297944475,2,0.03457285841984273,0.04336372407439521,0
158,0.07726451052242884,-0.02904245807348605,43.13807531380753,0.027679128518078626,0.03213003270202155,0.08996988145778287,2,0.040043820743309984,0.07726451052242884,0
159,0.05945076619866083,-0.009255614455418702,43.28451882845188,0.07292129813190715,0.04035849253029786,0.031478980280117475,2,0.031986042228748617,0.05945076619866083,0
160,-0.02067461996356633,-0.02127441583798297,43.43096234309623,0.04490063889539933,0.03435819771188404,0.0012459654803851777,2,0.0659448898139633,-0.02067461996356633,0
161,0.11170685220826558,-0.018759252236060876,43.57740585774059,0.05792437993264435,0.012078644523084874,0.13101677999791914,2,0.08750899423248351,0.11170685220826558,0
162,-0.014887846389385812,-0.019405396687315314,43.72384937238493,0.08379707713518775,0.0656081672451977,0.15186584956410487,2,0.06096374313823312,-0.014887846389385812,0
163,0.10400799294634891,-0.005885490697146865,43.87029288702929,0.06043519666132781,0.002707755263964093,0.08083168769483279,2,0.00919026177413821,0.10400799294634891,0
164,0.02546938763759068,-0.022623267441398434,44.01673640167364,0.041222984148571874,0.020767959468170442,0.027626092561766756,2,0.02683029451006032,0.02546938763759068,0
165,0.10844468242013064,-0.012713133079963197,44.163179916317986,0.08379172335689213,0.059730992097339605,0.05907873429212729,2,0.022823862032862526,0.10844468242013064,0
166,0.11472693498095043,-0.011839447780494002,44.30962343096235,0.08358347095078882,0.03925455287777462,0.08183529880464224,2,0.07848128139285596,0.11472693498095043,0
167,0.009865607241658997,-0.023467378378392655,44.45606694560669,0.08699020709207858,0.11177933675527942,0.11935353420810493,2,0.061864876448324245,0.009865607241658997,0
168,0.06837883332577763,-0.010117334032193814,44.60251046025105,0.06721962654204067,0.05588748455918379,0.08679268326144318,2,0.08859398861894854,0.06837883332577763,0
169,0.10494796426267673,-0.02767653184750741,44.7489539748954,0.0035479224481436006,0.060320708511494056,-0.009652562458518962,2,0.0647360257958452,0.10494796426267673,0
170,0.08359068081613757,-0.008746619593942935,44.89539748953975,0.05541270674806069,0.0378148211482344,0.09871067375334752,2,0.08442205650512215,0.22299271898753567,1
171,0.007741459203242589,-0.007507306928634328,45.0418410041841,0.09973913011392377,-0.004874295850847282,0.09322712547963385,2,0.06310456591603407,0.007741459203242589,0
172,0.07526372925479702,-0.00972830166272593,45.18828451882845,0.1077038529944637,0.06783420735273027,-0.0001883639862543529,2,0.07188034730854234,0.07526372925479702,0
173,0.02019790751154881,-0.018561418335710147,45.3347280334728,0.09241034537561436,0.04513980481026829,0.05630272775256421,2,0.16972763480030825,0.02019790751154881,0
174,0.060653020140644914,-0.01338828866201919,45.48117154811715,0.09376882947826715,0.05651593161574596,0.040759773429870735,2,0.000492221717894252,0.3188324097327374,1
