timestamp,lot_id,recipe,chamber_id,chamber_temp_c,chamber_pressure_pa,rf_power_w,gas_flow_sccm,vibration_g,particle_count,etch_rate_nm_min,uniformity_percent,defect_type
2026-01-04 08:14:00,LOT-001,ETCH-A,CH-03,71.03897229015641,18.378221699587503,870.3910277969192,124.02113492321254,0.07524005307507727,6,542.1231143366897,96.19337897020068,normal
2026-01-04 08:15:00,LOT-001,ETCH-A,CH-02,72.67064717733317,18.2452484437461,882.125883779459,120.1627917724639,0.04328943539720008,4,511.5845875131036,98.53505435566801,etch_rate
2026-01-04 08:16:00,LOT-001,ETCH-B,CH-01,72.51155002577175,17.96403517023227,845.3411267416461,122.52941096484996,0.10191019804163527,0,469.2349577263704,97.21634725328806,normal
2026-01-04 08:17:00,LOT-001,ETCH-B,CH-02,72.66379723323809,17.69515819116075,878.5737781493817,120.19362155841422,0.05719490759628269,2,525.4921360825826,94.87274085522225,normal
2026-01-04 08:18:00,LOT-001,ETCH-A,CH-03,70.92967468562466,17.833388448029087,841.3733881605802,118.31460021204163,0.09048506203987075,5,529.0373890409627,95.23011796636034,normal
2026-01-04 08:19:00,LOT-001,ETCH-A,CH-02,71.68640244835264,17.633636043727538,851.2759323477679,111.25392204452272,0.08354058577332668,0,536.8640325281021,96.04054534414276,normal
2026-01-04 08:20:00,LOT-001,ETCH-B,CH-02,73.08876398774274,17.986911679801157,862.1142830719727,121.18356071327779,0.08821783499647118,4,554.2448248362915,95.23408290320384,uniformity
2026-01-04 08:21:00,LOT-001,ETCH-A,CH-03,72.18423484357518,17.976356344875516,846.0363196389902,118.08161913568011,0.06749661620055555,2,528.5952091558454,95.37354701961078,normal
2026-01-04 08:22:00,LOT-001,ETCH-A,CH-01,70.82222577220371,17.78881412487821,843.9104556410808,117.99634212861552,0.08276492040315041,7,512.0658606580503,95.85181437174101,particle
2026-01-04 08:23:00,LOT-001,ETCH-B,CH-02,72.17801013878311,18.50757456702739,870.2731123877815,120.0983872236693,0.11824738852308497,4,500.0190176758114,97.6997181792742,etch_rate
2026-01-04 08:24:00,LOT-001,ETCH-B,CH-03,71.99450407789135,17.295951416282843,852.6861717979582,120.80889695888904,0.0747755047236946,2,548.5725805306697,97.02726157976448,normal
2026-01-04 08:25:00,LOT-001,ETCH-C,CH-02,70.91688426636556,17.040152249588655,852.3607311995414,121.53676764227536,0.08122326193786536,4,522.6022785236964,92.81900404118628,uniformity
2026-01-04 08:26:00,LOT-001,ETCH-B,CH-02,72.66471440168124,18.12533620669518,872.7362036167841,121.03390607139008,0.07348381964643072,6,517.3851428427463,97.19240057095041,normal
2026-01-04 08:27:00,LOT-001,ETCH-B,CH-02,70.50249876403994,17.973650639066786,863.1618765293132,117.39279773669168,0.08162939124350534,7,529.2955905202004,95.24890414196656,normal
2026-01-04 08:28:00,LOT-001,ETCH-C,CH-03,73.53819489829162,17.649192749844687,823.4737576695364,117.45243636259984,0.10011609183981988,4,521.9795674282453,97.22039264786457,normal
2026-01-04 08:29:00,LOT-001,ETCH-A,CH-01,71.80407556819722,17.876336452541274,846.0384841637929,111.35829585334261,0.109947356243455,8,526.5779300189353,95.65505692922386,normal
2026-01-04 08:30:00,LOT-002,ETCH-A,CH-03,71.41591861855167,18.083838461650206,839.8878947958398,119.07651175763661,0.08157167757143723,4,534.7359037623444,97.47434288484261,particle
2026-01-04 08:31:00,LOT-002,ETCH-C,CH-02,71.0846580056715,18.061813376716522,831.8240446065307,118.32834895142892,0.08742120691298483,3,523.2041064997841,96.9947045390691,normal
2026-01-04 08:32:00,LOT-002,ETCH-C,CH-03,73.12162340776908,17.48238875479674,811.6705229792126,122.01896732428952,0.1056041788087127,4,512.4439094381547,97.67350577938757,normal
2026-01-04 08:33:00,LOT-002,ETCH-A,CH-02,72.90392313760735,17.727851777665578,845.5607020318035,121.5852905959178,0.05029328922214537,5,553.0419526199994,96.51650535459137,normal
2026-01-04 08:34:00,LOT-002,ETCH-B,CH-01,72.6639596255084,18.86587262622563,862.4830824663942,119.34958445959494,0.11090803243033256,5,520.5557133829984,93.78440055677032,normal
2026-01-04 08:35:00,LOT-002,ETCH-B,CH-03,70.84604148527461,18.299097817403375,876.5497988695932,115.72702740932941,0.07006390619762656,4,526.7999582482868,97.2482950476313,particle
2026-01-04 08:36:00,LOT-002,ETCH-A,CH-02,73.35089754596737,18.125347118372378,846.3744444097215,116.5431734505782,0.07763375724194142,7,524.1734622531447,96.5581021972211,normal
2026-01-04 08:37:00,LOT-002,ETCH-C,CH-03,71.98490808770272,18.33051918596535,831.4249910592332,115.79361057446262,0.08204970439272842,5,519.1899644777843,96.38536754108463,uniformity
2026-01-04 08:38:00,LOT-002,ETCH-A,CH-02,73.39322926006491,18.387508358222043,856.5446263891026,120.31843341583902,0.07322573917613347,6,535.9147831836824,95.60389208906535,uniformity
2026-01-04 08:39:00,LOT-002,ETCH-C,CH-02,71.5942466221068,18.73082420028259,850.4623629035482,118.6739235335745,0.09520317301024717,3,524.8614166222412,95.9820442625507,normal
2026-01-04 08:40:00,LOT-002,ETCH-A,CH-03,72.59642107284772,18.103864113296716,828.2660695262907,119.01366510388063,0.053872700259514704,4,522.48592679213,95.82168625852873,normal
2026-01-04 08:41:00,LOT-002,ETCH-B,CH-03,70.80654363225915,17.140326936819267,818.4861082972598,116.894179750198,0.05769818875629761,5,516.845428515623,95.93625815218721,normal
2026-01-04 08:42:00,LOT-002,ETCH-B,CH-02,72.81926968792693,18.62557393121415,842.7055647749189,120.88814456434338,0.06374767761417426,3,505.89501978881344,95.47945667450425,normal
2026-01-04 08:43:00,LOT-002,ETCH-B,CH-01,72.17483592006606,17.883501769911724,827.570136599048,121.26451314401871,0.06929123950576392,4,518.9706635809504,97.55126822286333,normal
2026-01-04 08:44:00,LOT-002,ETCH-B,CH-01,71.08988444060202,18.2631459015785,884.2731520663544,114.27253641444467,0.057534682745489375,4,529.2494500789425,94.94321928394942,normal
2026-01-04 08:45:00,LOT-002,ETCH-A,CH-01,72.26658370580671,17.420557034478424,848.803557966306,123.83095206235475,0.06272367822753896,2,520.8544402374334,94.94189666145132,normal
2026-01-04 08:46:00,LOT-002,ETCH-B,CH-01,71.58905965013362,17.476646782751754,854.1691879402587,120.0980755227023,0.08778880478227104,3,535.2237299020998,94.74890733669585,normal
2026-01-04 08:47:00,LOT-002,ETCH-B,CH-03,70.33425143391959,18.89803616819337,835.2648802573485,120.0171083407648,0.08345891890589999,4,516.7018433388683,93.70314146871722,normal
2026-01-04 08:48:00,LOT-002,ETCH-A,CH-01,72.03282949260836,18.13119730490069,854.1965487699065,118.36117668744176,0.1073524228855366,5,557.271169416267,96.36643716956063,normal
2026-01-04 08:49:00,LOT-002,ETCH-C,CH-02,73.0049821172672,18.021992109556066,850.4080742992259,120.71512617047905,0.0958029511105396,4,485.0863270468824,94.51079128536891,etch_rate
2026-01-04 08:50:00,LOT-002,ETCH-C,CH-03,72.18700284663485,17.914347723130057,877.301265450757,122.35239875097233,0.07393086448020354,4,513.0754786123591,95.16609663468783,normal
2026-01-04 08:51:00,LOT-002,ETCH-A,CH-01,73.31569946544718,17.80063347814071,857.0624087488106,120.60498019937708,0.062486968509581534,4,540.450322454379,97.31242629169779,normal
2026-01-04 08:52:00,LOT-002,ETCH-B,CH-01,70.8023394082197,16.99862516965663,868.597832134843,122.11192167644892,0.1071790170573294,4,498.00023961869067,97.01042369082954,etch_rate
2026-01-04 08:53:00,LOT-002,ETCH-B,CH-02,71.6582622761077,18.237030720470656,864.7390531265478,116.66150482840592,0.07443495223107167,5,538.6625082719308,94.54019765985421,normal
2026-01-04 08:54:00,LOT-002,ETCH-C,CH-01,72.09486926438048,18.13949172357607,834.4956798016203,120.77905786208069,0.09923924746905907,4,516.8196755939456,94.08032528594964,uniformity
2026-01-04 08:55:00,LOT-002,ETCH-B,CH-02,72.7877598696491,17.18951093329385,845.278137186287,114.47428684715241,0.09389350407205621,0,519.3563897239293,93.9492321274035,normal
2026-01-04 08:56:00,LOT-002,ETCH-A,CH-01,72.89483877881578,17.566553669992384,848.1176168171609,119.66664294334743,0.07486870683521155,2,525.4386742856656,95.0505687963567,normal
2026-01-04 08:57:00,LOT-002,ETCH-B,CH-03,72.37297278389293,17.485368586209475,842.7529912062475,123.49483645818668,0.08979948704355108,5,523.2035262260904,97.1974721156431,particle
2026-01-04 08:58:00,LOT-002,ETCH-C,CH-01,71.57152121721833,18.042869242353078,869.2456504882405,118.9889441619433,0.09592797434192796,4,547.1234633934397,98.8544829235976,normal
2026-01-04 08:59:00,LOT-002,ETCH-B,CH-01,72.62461005638373,18.20686915816299,848.1704346352665,121.44226443354728,0.08289576999744466,1,539.0314853342354,96.47520608482233,particle
2026-01-04 09:00:00,LOT-003,ETCH-A,CH-02,72.16093677713067,18.54127443307756,884.2820802593017,116.55060684197744,0.06393106413332403,1,533.166848585489,97.23472480151207,normal
2026-01-04 09:01:00,LOT-003,ETCH-B,CH-02,73.33826591367652,18.105260198961293,859.81290535166,122.07410566754095,0.09787631972031063,6,523.6296010002826,96.06124874932479,normal
2026-01-04 09:02:00,LOT-003,ETCH-A,CH-03,72.97156687692024,18.314503804007252,833.4032753839133,119.69634133902146,0.09450089031894128,7,534.6122843003676,96.32940190929278,normal
2026-01-04 09:03:00,LOT-003,ETCH-B,CH-02,70.35457006264184,17.317329320779027,853.8485421316757,117.27918138588278,0.056202543870209856,2,511.89484586565027,95.36245763492525,particle
2026-01-04 09:04:00,LOT-003,ETCH-A,CH-03,73.12456867823305,18.82991581229524,816.6222361320342,119.4692381874803,0.08506310451947345,6,552.7039437447296,96.25822488335538,normal
2026-01-04 09:05:00,LOT-003,ETCH-B,CH-02,72.59899765859316,18.14510066102952,856.9349671763327,121.33140791757074,0.07448156617053409,3,534.253843750983,95.73194315139737,normal
2026-01-04 09:06:00,LOT-003,ETCH-A,CH-01,73.26600810679327,17.57318532660474,845.40484412721,115.09624070066769,0.08553621890158997,3,514.0339688350854,96.97062104084453,normal
2026-01-04 09:07:00,LOT-003,ETCH-A,CH-01,73.17662213391355,17.918123960722486,836.5289000867873,119.86447514521454,0.08640118002005999,2,507.33947547386475,96.49615804325327,normal
2026-01-04 09:08:00,LOT-003,ETCH-A,CH-01,71.76123329911674,18.467606719713714,830.9639113040809,119.63865143585294,0.07619294691234411,3,493.77993198177523,96.12378113800874,etch_rate
2026-01-04 09:09:00,LOT-003,ETCH-A,CH-02,71.54414886527317,17.92526802785088,850.4233108379685,120.39479672801794,0.05181119965024819,4,484.3319923201942,96.12250318155533,normal
2026-01-04 09:10:00,LOT-003,ETCH-A,CH-02,71.45325158943602,17.95182563423456,834.2000009028691,120.48689418643085,0.09650309549212797,5,526.6847343580324,93.89766272758493,normal
2026-01-04 09:11:00,LOT-003,ETCH-A,CH-02,71.31118765688089,18.658413660773387,828.8114962078482,120.57668285052571,0.050419204351284955,6,509.7960003770447,95.7463817627054,normal
2026-01-04 09:12:00,LOT-003,ETCH-A,CH-01,71.74409447600394,18.088324375991256,846.2390161515898,119.590952453082,0.07246248176631168,3,509.1295684473514,97.13570656069992,normal
2026-01-04 09:13:00,LOT-003,ETCH-A,CH-02,73.19673302694406,17.939154744348077,881.4320236774913,121.96339203553006,0.07389695517097948,3,515.5498922808573,95.60000153462097,normal
2026-01-04 09:14:00,LOT-003,ETCH-B,CH-03,72.12218762946084,18.551004307316123,861.2961962698172,117.85495540079916,0.08844693899385135,4,506.97120462064873,96.14171394294739,normal
2026-01-04 09:15:00,LOT-003,ETCH-B,CH-03,72.15149511139803,18.435207448048143,835.2792059971813,117.56651874652849,0.09347312427643459,6,544.5608571562656,97.02765543599003,normal
2026-01-04 09:16:00,LOT-003,ETCH-A,CH-02,71.50380054658804,18.77973975784661,866.4556329380187,120.3225434068147,0.08253512718281794,0,522.8460012280646,97.98854186150835,normal
2026-01-04 09:17:00,LOT-003,ETCH-A,CH-01,71.63492321421998,17.601135820206633,822.5049837561498,119.01359327122718,0.10780211599141878,3,523.6863006370352,95.2528074787433,normal
2026-01-04 09:18:00,LOT-003,ETCH-C,CH-02,72.86852098090588,18.130422170985394,838.6057447184179,121.51765641679394,0.07325992079374695,6,484.6545901107166,96.52002449382448,normal
2026-01-04 09:19:00,LOT-003,ETCH-C,CH-03,72.52244374683102,18.491817428221104,820.6793548382568,123.6893067850265,0.07037914292579069,6,500.6278011124449,97.72986655058584,normal
2026-01-04 09:20:00,LOT-003,ETCH-A,CH-03,72.88837687763424,18.04387438512687,844.8337419831729,122.79126882827069,0.06895267354645376,1,499.6143771141324,95.60101561251011,etch_rate
2026-01-04 09:21:00,LOT-003,ETCH-C,CH-02,71.2872196337787,17.849836263615096,882.9428020763082,118.39305934720325,0.07136799408273822,4,541.2196388314188,94.84412123942528,normal
2026-01-04 09:22:00,LOT-003,ETCH-A,CH-02,72.9130046025243,18.63732038319072,843.475391403042,121.73341008268841,0.09081769326160526,8,507.31508405393754,95.76978795427938,normal
2026-01-04 09:23:00,LOT-003,ETCH-A,CH-01,72.0990860386653,18.386634710094494,847.5652074936219,119.87055045821748,0.05160877680902767,3,504.15367431766913,95.43522925981085,normal
2026-01-04 09:24:00,LOT-003,ETCH-A,CH-02,72.8295093624075,18.111124999915194,862.2675022175948,118.2406366421579,0.07654078870646112,4,544.044530041767,95.3879581123076,normal
2026-01-04 09:25:00,LOT-003,ETCH-A,CH-01,72.57892996547832,18.20494655128284,843.4937618142637,123.37588128448654,0.10423010727974658,4,532.2984769892311,95.54536900540718,normal
2026-01-04 09:26:00,LOT-003,ETCH-C,CH-03,72.12874065303998,17.49915736122521,854.9237701345851,124.03718780768132,0.07143218346389188,3,506.34693743204434,94.6746808814664,normal
2026-01-04 09:27:00,LOT-003,ETCH-A,CH-03,71.98494813202362,18.226798416134802,839.5373360273247,124.33085363520783,0.08526333885444949,4,498.73117814406874,95.04433738210294,normal
2026-01-04 09:28:00,LOT-003,ETCH-B,CH-03,72.87810442578795,17.736067785792287,831.5435395491451,114.95254554671973,0.07668797823714361,2,499.4013753934849,95.56002305651583,normal
2026-01-04 09:29:00,LOT-003,ETCH-A,CH-02,72.89840018090295,18.129053877967838,856.9088724431274,121.7279323291224,0.08337341881139224,2,509.0363925710713,94.66761588879243,normal
2026-01-04 09:30:00,LOT-004,ETCH-C,CH-02,70.75156438701079,18.166149526043558,858.0085868082281,123.43665848489485,0.09441454200438837,5,546.3294183418404,95.05484970727974,uniformity
2026-01-04 09:31:00,LOT-004,ETCH-B,CH-01,71.2647556902634,17.753486867714482,848.18843837248,121.8038355761925,0.06874761742086462,5,529.3074988736474,95.35772741491141,normal
2026-01-04 09:32:00,LOT-004,ETCH-C,CH-02,73.00450565036061,18.439349286956883,851.9847510057209,118.60524849069952,0.07834191486178124,6,551.2808405725274,95.05577859258989,normal
2026-01-04 09:33:00,LOT-004,ETCH-C,CH-02,71.63447827708971,17.50712627119349,844.7031003195614,117.01481859160569,0.06648974402199294,6,558.8653365495271,94.48184572830765,uniformity
2026-01-04 09:34:00,LOT-004,ETCH-A,CH-01,71.028056482821,18.389816826121614,844.6417677722974,116.37616749530243,0.09999223979631872,1,511.1959818952584,96.34294198811062,normal
2026-01-04 09:35:00,LOT-004,ETCH-A,CH-01,72.33250952905085,17.575443352365127,819.4687529062965,117.43809328773885,0.11470328893369347,11,523.3148404085281,93.71120127907041,normal
2026-01-04 09:36:00,LOT-004,ETCH-C,CH-03,73.25695814841642,17.721859296274264,840.4798666920497,118.66727943197556,0.08962295230865758,0,514.0951147767337,96.14710982911234,normal
2026-01-04 09:37:00,LOT-004,ETCH-B,CH-02,72.2044042125754,18.397130096002925,847.7235476981178,119.64904279014516,0.06369570525543283,6,558.0995452508524,95.97439442688848,normal
2026-01-04 09:38:00,LOT-004,ETCH-B,CH-03,73.0986414883277,18.303591041382393,842.4960233391132,122.17603627891799,0.07563256995606751,2,520.9876994676927,95.84531144271752,normal
2026-01-04 09:39:00,LOT-004,ETCH-B,CH-02,71.20734916134386,18.54759678017648,868.2730574568038,118.86721131914608,0.08527996639599622,7,498.29805601336426,94.52721780978716,normal
2026-01-04 09:40:00,LOT-004,ETCH-C,CH-02,73.1822158319628,18.048791170413935,845.3910008974409,115.75474613236828,0.0646844574711847,5,525.0794878770074,96.26431686907618,normal
2026-01-04 09:41:00,LOT-004,ETCH-A,CH-02,72.83478449785902,18.341639273786434,865.7917745042001,128.12307981851797,0.08580914063255565,6,483.22136676878597,96.55769884523009,etch_rate
2026-01-04 09:42:00,LOT-004,ETCH-A,CH-03,72.2326458420992,18.72623413015343,826.7363407710818,119.29666879974462,0.0805534860348256,3,541.0075753551326,96.79614983593261,normal
2026-01-04 09:43:00,LOT-004,ETCH-A,CH-02,72.64686548252591,17.927661317154055,841.5564219615683,121.87052498909915,0.11267532774643975,5,511.45967181815405,95.72812379417459,normal
2026-01-04 09:44:00,LOT-004,ETCH-B,CH-01,71.64541737999403,18.44745386822282,853.3221189443079,115.96328836939398,0.07726197235761045,6,535.0934675094854,95.13193427741079,particle
2026-01-04 09:45:00,LOT-004,ETCH-B,CH-01,72.47697628551023,18.12035616426997,848.8007508958905,115.76816329430966,0.06672185263646517,4,531.3203660340369,98.13776128704778,normal
2026-01-04 09:46:00,LOT-004,ETCH-B,CH-01,72.4841238589593,17.75834590951142,875.7660214248359,116.04406257435134,0.08233970743712994,9,501.6525461392093,95.97621011712698,normal
2026-01-04 09:47:00,LOT-004,ETCH-A,CH-02,72.76706906649572,17.325283796925316,886.9199846007119,123.44909687103289,0.07260806396456275,3,505.9931906319723,94.26847415761212,uniformity
2026-01-04 09:48:00,LOT-004,ETCH-B,CH-02,71.97167885155012,16.863669485527257,857.040687234067,118.81681901432478,0.06609093491017179,3,508.376980997429,95.89811346679103,normal
2026-01-04 09:49:00,LOT-004,ETCH-A,CH-02,70.98595922106968,18.372822982770327,818.5199392342975,114.95891140818676,0.07281841927812585,5,515.518106396081,97.52316612741691,normal
2026-01-04 09:50:00,LOT-004,ETCH-A,CH-02,72.4810864717077,18.199258011629365,852.2567440047102,116.14250189973339,0.08277974149996678,4,489.54081191597015,96.00042706989004,normal
2026-01-04 09:51:00,LOT-004,ETCH-A,CH-03,72.43220564981995,17.328652104907782,827.5235086038035,121.04514526376656,0.09196729204683453,5,528.2678467840703,96.48306383585565,particle
2026-01-04 09:52:00,LOT-004,ETCH-A,CH-01,72.74925861031335,18.149422974290758,822.4692827337992,125.62017011783949,0.08760641137444314,4,505.3870428908302,93.61251450518816,uniformity
2026-01-04 09:53:00,LOT-004,ETCH-A,CH-01,71.56043754482046,17.628946687743742,837.6250577980828,121.86527963595272,0.08564617477279572,5,513.4074909786814,95.3333365513411,normal
2026-01-04 09:54:00,LOT-004,ETCH-B,CH-01,72.49069760399684,17.393039041491832,841.7617286231457,120.08955240224468,0.07141581077720272,4,519.7340968309433,95.68343858944127,normal
2026-01-04 09:55:00,LOT-004,ETCH-C,CH-02,72.89814803956459,18.677243564990263,833.7710375382786,123.29958948278183,0.10261678101456294,6,503.74253735752075,94.18875806489156,normal
2026-01-04 09:56:00,LOT-004,ETCH-B,CH-02,73.90525425496915,17.85866746741181,857.7499161992594,117.37139514020133,0.06863259868610559,4,530.3960378110513,94.03306702950235,normal
2026-01-04 09:57:00,LOT-004,ETCH-B,CH-01,70.94374203054413,17.725227884992524,837.3453895976965,122.3843805840107,0.07164718844252871,3,510.5768554412055,95.91641444250558,normal
2026-01-04 09:58:00,LOT-004,ETCH-A,CH-01,71.12338508773415,17.762234691068205,832.2795928482236,114.61054957304366,0.07225685570307155,7,541.6247216237956,96.50783374455078,normal
2026-01-04 09:59:00,LOT-004,ETCH-A,CH-02,71.0572329572039,18.354248253660863,851.7927774255719,116.09875140768531,0.08452739936732057,2,548.3459142368471,94.80969554104969,normal
2026-01-04 10:00:00,LOT-005,ETCH-C,CH-01,72.15732958021394,18.455995089637785,853.2773057137114,123.00948465813585,0.09774143684827195,3,512.4082079446388,95.93399204322598,normal
2026-01-04 10:01:00,LOT-005,ETCH-C,CH-02,71.21594152885136,17.482809044306084,835.9679510398347,120.16046172472905,0.07576915644295243,4,523.2545722990162,95.90491829887809,normal
2026-01-04 10:02:00,LOT-005,ETCH-A,CH-02,71.16095153231848,17.674769784485743,843.8292062944803,114.35469022374332,0.06336137668931596,3,499.60383131451505,96.7054810827798,normal
2026-01-04 10:03:00,LOT-005,ETCH-C,CH-01,71.88440806627415,18.467023011414863,835.4855707160932,116.9392445590885,0.09320477783301039,2,489.75415248192667,97.11980608711087,normal
2026-01-04 10:04:00,LOT-005,ETCH-C,CH-03,73.42094636679235,17.632710597807343,854.307765686798,123.21202259250326,0.08600114198811602,4,519.2410911557944,95.04120756188838,uniformity
2026-01-04 10:05:00,LOT-005,ETCH-A,CH-02,73.17148475514792,17.492765199960306,848.8978494695479,122.7837934514621,0.08576415331727856,3,514.9297471943307,96.97526541963079,normal
2026-01-04 10:06:00,LOT-005,ETCH-C,CH-01,69.72542174577572,18.311686202739274,850.7537099541777,118.97139764761648,0.07319830288804086,6,459.06233289412745,96.05085179579241,etch_rate
2026-01-04 10:07:00,LOT-005,ETCH-A,CH-03,72.2264058864153,17.82766379846387,866.8128531662786,115.09814306428913,0.09799701471457989,3,500.61490259359954,95.19271222952845,normal
2026-01-04 10:08:00,LOT-005,ETCH-B,CH-02,72.90983363047566,17.844650054167282,849.7048899345468,120.67679723914195,0.06572957812176182,5,544.752492624776,95.82868592165737,normal
2026-01-04 10:09:00,LOT-005,ETCH-A,CH-01,69.7059999851841,17.976599583890334,844.2357959191928,122.35107366466072,0.05923044612497701,6,553.4760106350348,95.01925557818238,normal
2026-01-04 10:10:00,LOT-005,ETCH-A,CH-02,71.89193467221905,17.34422935794818,884.7584076983844,122.44384004681939,0.10858049102077452,7,512.9101675567808,97.00173562901347,normal
2026-01-04 10:11:00,LOT-005,ETCH-A,CH-01,71.5614404017627,18.382436156688076,844.7126695049061,120.98321602801582,0.06216663070442503,5,551.4961533084056,96.37296545239732,normal
2026-01-04 10:12:00,LOT-005,ETCH-B,CH-01,71.60818328290219,17.616087657464373,841.9785323319911,122.94013831474776,0.04920656249315393,3,517.0806917385635,95.93596826264131,normal
2026-01-04 10:13:00,LOT-005,ETCH-B,CH-02,71.1677092007151,18.67494877598889,851.5924518343268,119.05638272294418,0.11330524073268589,6,493.1731324062423,97.66272420471229,normal
2026-01-04 10:14:00,LOT-005,ETCH-A,CH-01,72.68563263702971,17.89754341071066,882.5111084375507,123.55433647731716,0.03710450914617254,3,513.9272290141979,94.50251159888182,normal
2026-01-04 10:15:00,LOT-005,ETCH-C,CH-03,71.95412688687256,17.291936849637583,865.1903384364998,119.54545085410025,0.08170733307832571,3,511.3139892819004,97.11056442118483,normal
2026-01-04 10:16:00,LOT-005,ETCH-A,CH-01,72.17070524240015,18.469936484960737,866.5277944429637,122.00338981089362,0.10534559385604256,3,524.4754695291823,96.7613298489018,normal
2026-01-04 10:17:00,LOT-005,ETCH-A,CH-02,71.39155186768178,18.565348177108003,836.3473522412977,120.83100748466484,0.08368982095723011,8,492.0323686983028,96.46078576598008,normal
2026-01-04 10:18:00,LOT-005,ETCH-A,CH-03,71.86569643464674,18.20812554418732,836.6873522926569,116.97713688675982,0.09618920475402236,6,483.5562152254681,96.20450869416571,normal
2026-01-04 10:19:00,LOT-005,ETCH-C,CH-01,73.34767063982525,17.788893946356623,868.3051700447012,117.47594482206085,0.06469192891930385,3,508.5022170254016,96.72647064070813,normal
2026-01-04 10:20:00,LOT-005,ETCH-A,CH-01,70.62128437251332,17.81223734505492,820.0381698771337,117.98207532849965,0.07027520531006866,6,550.8010912702072,97.3577475755843,normal
2026-01-04 10:21:00,LOT-005,ETCH-B,CH-03,71.66083776269465,17.800997684116737,830.3639482078911,119.78729678423122,0.06488582265106298,1,536.554846907635,98.14406017702407,normal
2026-01-04 10:22:00,LOT-005,ETCH-A,CH-03,72.43095570734125,17.96278958228025,858.2578535888247,119.95002970167182,0.06620651969352606,7,513.7616623905375,95.82345100347817,normal
2026-01-04 10:23:00,LOT-005,ETCH-C,CH-01,71.00705377768179,18.691008153962898,882.4629904326238,115.04554288594764,0.10079574022137225,3,510.75952338219724,94.0803614336487,normal
2026-01-04 10:24:00,LOT-005,ETCH-A,CH-02,71.0005861181741,17.802013790905534,838.1106152125993,117.78456075483763,0.09349627362634044,4,509.1945035644665,94.19398172651591,normal
2026-01-04 10:25:00,LOT-005,ETCH-A,CH-01,72.36634079629015,18.259686678172393,847.2509410861787,122.64069813064667,0.07130102718716547,2,527.71003551246,96.78400589571743,normal
2026-01-04 10:26:00,LOT-005,ETCH-B,CH-03,72.1462684883367,18.717994519682524,861.5836799734163,118.1090164512827,0.09248263218496489,6,517.3479570361526,97.49547155848134,normal
2026-01-04 10:27:00,LOT-005,ETCH-C,CH-02,73.36242067456264,17.721394470233914,852.8266465804226,118.0372098726217,0.06826050960066866,4,529.5866810892318,98.80698443365395,normal
