timestamp,lot_id,chamber_temp_c,chamber_pressure_pa,rf_power_w,gas_flow_sccm,vibration_g,particle_count,process_state,true_anomaly,iforest_anomaly
2026-01-02 08:00:13,LOT-G,71.95298789024777,18.09506450312965,844.8177374032746,123.48632124573692,0.0822901614261785,3,stabilize,0,0
2026-01-02 08:00:14,LOT-G,72.0885039774661,18.296139023797547,839.0021754931538,119.5056847603228,0.0660707729594191,1,stabilize,0,0
2026-01-02 08:00:15,LOT-G,71.66228988301461,17.977904241939818,843.113435148998,118.85869926953082,0.083000204638355,3,stabilize,0,0
2026-01-02 08:00:16,LOT-G,71.77793735443905,18.032319638707172,849.3491888517316,118.43616225080504,0.0647338148703566,1,stabilize,0,0
2026-01-02 08:00:17,LOT-G,72.30154309911353,17.57641433008065,862.8126459945024,118.92608299747224,0.0770998155250934,2,stabilize,0,0
2026-01-02 08:00:18,LOT-G,71.92823446377253,17.786144878702,837.6457187858448,119.97224296115684,0.0818396170133481,3,stabilize,0,0
2026-01-02 08:00:19,LOT-G,71.2440656033778,17.537911834558333,858.8190121574931,117.91308949419428,0.0655047699586684,2,stabilize,0,0
2026-01-02 08:00:20,LOT-G,71.73749670420173,18.478617276530183,829.3034315854952,118.76174142394808,0.0616556838406703,3,stabilize,0,0
2026-01-02 08:00:21,LOT-G,72.36114188291144,18.118158032310948,862.1369811289329,121.3808552093958,0.07079917408501,1,stabilize,0,0
2026-01-02 08:00:22,LOT-G,71.8722444753542,18.18117274422634,849.3803673461824,119.61333262932575,0.0681743366767793,0,stabilize,0,0
2026-01-02 08:00:23,LOT-G,71.91819695437002,17.949325339489896,851.997436611636,118.63722476950548,0.071060859086541,4,stabilize,0,0
2026-01-02 08:00:24,LOT-G,72.35301014549418,17.63483368125815,848.9387391668263,118.01192879452203,0.0617512098486561,5,stabilize,0,0
2026-01-02 08:00:25,LOT-G,73.00353566770349,18.04399270845679,859.3574162191443,121.56701578780311,0.0879279285837384,5,stabilize,0,0
2026-01-02 08:00:26,LOT-G,71.60774623047244,17.84087778614099,853.7131273400225,118.20728442978356,0.0716888270150746,1,stabilize,0,0
2026-01-02 08:00:27,LOT-G,72.74151374738875,17.757543416358136,866.8793489612548,119.64082532936705,0.0802242689918704,2,stabilize,0,0
2026-01-02 08:00:28,LOT-G,71.32349297356308,18.013852734440427,832.2374857513524,121.45419038972548,0.0554210890776376,1,stabilize,0,0
2026-01-02 08:00:29,LOT-G,72.0962376925072,18.02745457875969,840.9492823480275,120.72213290634303,0.067883518850667,5,stabilize,0,0
2026-01-02 08:00:30,LOT-G,71.35675876426819,17.954876842063907,836.5397471486435,120.32819147900793,0.0940654229437849,4,stabilize,0,0
2026-01-02 08:00:31,LOT-G,72.7433020014773,17.80643280459716,857.177818645688,120.34346995426054,0.064403562853193,3,stabilize,0,0
2026-01-02 08:00:32,LOT-G,72.45865764819504,17.753533041456965,833.1242185777311,118.36055550947454,0.0783382734819644,3,stabilize,0,0
2026-01-02 08:00:33,LOT-G,72.62574423156029,18.001580145325057,874.3102374026656,118.72185138299196,0.0999920208967111,6,stabilize,0,0
2026-01-02 08:00:34,LOT-G,71.51295676499447,18.30562132786033,850.9181969740981,119.1277805084105,0.0748980677027123,5,stabilize,0,0
2026-01-02 08:00:35,LOT-G,72.3765052640166,17.598922469855026,862.2190208054567,115.30464166163524,0.0929748118966773,5,process,0,1
2026-01-02 08:00:36,LOT-G,71.71454266859378,17.83570450164211,840.3366953806241,119.20478348180916,0.0641692307708209,4,process,0,0
2026-01-02 08:00:37,LOT-G,71.74843807886643,17.95941042836192,851.9632501834577,119.707921065323,0.0691787637337657,2,process,0,0
2026-01-02 08:00:38,LOT-G,72.2785953936693,17.960315502534893,856.2424838312231,119.73452597507332,0.0741938226305074,3,process,0,0
2026-01-02 08:00:39,LOT-G,72.48219499485779,17.851809143938887,842.936609558952,119.67088332116836,0.0684251927581621,6,process,0,0
2026-01-02 08:00:40,LOT-G,72.11243111847295,18.48212663717976,847.7223911817619,120.19153730007817,0.0790192344095142,2,process,0,0
2026-01-02 08:00:41,LOT-G,71.65460709444417,18.09994978000724,865.5737861151396,120.296362412156,0.0536033019117764,1,process,0,0
2026-01-02 08:00:42,LOT-G,71.54580091351434,17.753654131589546,862.6639455054623,122.46685166745492,0.0621784888549562,2,process,0,0
2026-01-02 08:00:43,LOT-G,72.79437436420388,17.529467276482613,855.7896323041887,120.116118349225,0.0905995438732737,2,process,0,0
2026-01-02 08:00:44,LOT-G,72.32667025089177,17.95696253149505,869.7136344743614,121.22790525539364,0.0763327070939339,7,process,0,0
2026-01-02 08:00:45,LOT-G,72.39585036503561,18.369867189166108,830.5419900177575,118.9270003664384,0.0807382977311588,2,process,0,0
2026-01-02 08:00:46,LOT-G,73.20091847849206,18.04819177543396,852.9123346619189,120.39297877586245,0.095066948132372,1,process,0,0
2026-01-02 08:00:47,LOT-G,71.55127537825038,17.421002255518157,846.1863042634512,120.33852045535886,0.0539423922013926,4,process,0,0
2026-01-02 08:00:48,LOT-G,77.40770178912322,19.255764154831443,864.2373548635312,119.51573387860836,0.0390658570035396,1,process,1,1
2026-01-02 08:00:49,LOT-G,73.73299947344692,18.03072923962189,861.0987308111395,117.15993095334954,0.0961198040084495,1,process,0,0
2026-01-02 08:00:50,LOT-G,72.89012721614307,18.266902565376967,861.6944081170654,117.74034330008362,0.0584222452745335,8,process,0,0
2026-01-02 08:00:51,LOT-G,72.45490859235538,18.035268616714347,844.031216185268,120.59819744153312,0.0758065635635025,5,process,0,0
2026-01-02 08:00:52,LOT-G,71.63489792481032,18.03732332763653,855.6156577276835,119.80246384085513,0.0553097069937978,1,process,0,0
2026-01-02 08:00:53,LOT-G,72.54696709530113,18.26824908619739,860.8024410628552,119.4938959646534,0.0441386350292543,3,process,0,0
2026-01-02 08:00:54,LOT-G,71.75651931799307,18.31406333113056,862.973186871062,118.8067112531099,0.0738539237651673,5,process,0,0
2026-01-02 08:00:55,LOT-G,71.98809206561556,17.830867368640558,840.7359820463168,120.0322544740788,0.0803496695044209,5,process,0,0
2026-01-02 08:00:56,LOT-G,71.84026175243564,18.109511444834883,843.1676166440163,120.80270831236498,0.0648545310591512,4,process,0,0
2026-01-02 08:00:57,LOT-G,72.15610647607006,17.760654196225165,852.4520679228586,122.85676774950268,0.0442639115082149,5,process,0,0
2026-01-02 08:00:58,LOT-G,72.70844274349386,17.730857550660843,863.9486334305168,119.8761051396436,0.0784009606741141,3,process,0,0
2026-01-02 08:00:59,LOT-G,71.69442876817342,18.147085161259845,856.2028485121433,119.6222952002679,0.0974930594557875,5,process,0,0
2026-01-02 08:01:00,LOT-G,71.45802789150333,17.644139783259334,863.758040096289,120.33801398484218,0.0539420418423851,5,process,0,0
2026-01-02 08:01:01,LOT-G,71.44837389653779,18.042465966826185,830.4753437724871,121.76432184037311,0.0838579461968961,4,process,0,0
2026-01-02 08:01:02,LOT-G,71.46744747003017,18.07854975765694,847.2836418479368,123.58849650144975,0.0780077806825266,3,process,0,0
2026-01-02 08:01:03,LOT-G,71.212893358912,18.215321902387604,854.988417938234,120.80605814359905,0.0524786955644228,1,process,0,0
2026-01-02 08:01:04,LOT-G,71.49788625878338,17.712392702937674,852.6958425504688,117.62250366131885,0.08680095863465,4,process,0,0
2026-01-02 08:01:05,LOT-G,72.71129608908295,18.09520405034136,831.086829813621,119.95904237161298,0.0768972913165119,0,process,0,0
2026-01-02 08:01:06,LOT-G,71.67367841746855,17.968642953420964,861.0087906255908,118.1102612998621,0.0729951051614281,2,process,0,0
2026-01-02 08:01:07,LOT-G,72.14140921183751,18.371515060291443,853.4533405969865,118.38640224547548,0.0900180436942713,2,process,0,0
2026-01-02 08:01:08,LOT-G,71.33070831865099,17.81431194104618,845.3348794247661,122.81176888466236,0.0750906442246344,3,process,0,0
2026-01-02 08:01:09,LOT-G,72.09330781894525,17.722494841988418,861.9775430854493,119.37255879011188,0.0900585257880916,2,process,0,0
2026-01-02 08:01:10,LOT-G,71.04257020330874,18.12505528417721,832.7073347346724,118.78936995925064,0.1061547721716487,3,purge,0,0
2026-01-02 08:01:11,LOT-G,71.61568425638617,17.786046950077868,844.8867683468322,122.1201543084067,0.0773309736309814,3,purge,0,0
2026-01-02 08:01:12,LOT-G,73.23999640992054,17.676425577536246,858.8403782656442,120.0601461251686,0.0800563951317705,4,purge,0,0
2026-01-02 08:01:13,LOT-G,71.67936666996276,18.227517939169807,853.759919835285,118.13028826550617,0.067942861411018,1,purge,0,0
2026-01-02 08:01:14,LOT-G,72.61598701196526,18.107596593409145,847.7531239033169,120.03638704509386,0.0932553561263294,2,purge,0,0
2026-01-02 08:01:15,LOT-G,72.25027976881667,17.222144381024044,848.4622377180881,117.71560206023597,0.0601253637270238,1,purge,0,0
2026-01-02 08:01:16,LOT-G,71.91585782252639,17.769753778571854,847.6645677977657,118.5737396455236,0.0687511670977745,3,purge,0,0
2026-01-02 08:01:17,LOT-G,71.64134124828227,17.722990753316907,858.672409122903,120.24575576271342,0.0742419041902749,2,purge,0,0
2026-01-02 08:01:18,LOT-G,72.7078001691274,18.16108683240659,846.9569481594192,115.88038986289152,0.0728070733290207,3,purge,0,0
2026-01-02 08:01:19,LOT-G,71.90243909732841,18.368140733521454,856.7792446043522,121.09223843671134,0.0664393619568638,6,purge,0,0
2026-01-02 08:01:20,LOT-G,72.84008346304947,18.514528823276738,829.1292607113696,120.35836621675774,0.0855262698991082,2,purge,0,0
2026-01-02 08:01:21,LOT-G,71.6045065335031,18.17653151056297,862.2941953416903,121.29703360611867,0.0712723013249743,2,purge,0,0
2026-01-02 08:01:22,LOT-G,72.03153644306516,17.725997058114128,874.4155511266888,119.33246022346596,0.0491727080971653,1,purge,0,0
2026-01-02 08:01:23,LOT-G,72.25602451973475,17.71718193409133,854.9964512541937,120.63226811446631,0.0889229663694406,0,purge,0,0
2026-01-02 08:01:24,LOT-G,72.2052380951655,17.76181607851908,849.1347582306312,118.38316700517068,0.0957672244671124,2,purge,0,0
2026-01-02 08:01:25,LOT-G,71.32140916848313,18.122351484765957,844.6492552403961,118.4875263621624,0.068300876403295,4,purge,0,0
2026-01-02 08:01:26,LOT-G,71.63476549715637,18.316355297353788,856.997681327726,120.1275262693289,0.0912937328457588,4,purge,0,0
2026-01-02 08:01:27,LOT-G,71.89221088264863,17.52056098967864,843.4982605460693,120.00750296963936,0.0685979758539029,1,purge,0,0
2026-01-02 08:01:28,LOT-G,71.53046537987167,18.152311227895822,841.8126611336488,119.9501236532944,0.0630730985300539,4,purge,0,0
2026-01-02 08:01:29,LOT-G,72.37252880988402,18.231963990040622,828.7109571155524,122.1236433625882,0.0639367264720184,3,purge,0,0
2026-01-02 08:01:30,LOT-G,72.32341054974734,18.07899236858786,852.4260815202086,119.52938353484436,0.094646891239641,2,purge,0,0
2026-01-02 08:01:31,LOT-G,70.92360355020196,18.809058096014454,847.0917419476381,120.68512263790622,0.0914110335898533,3,purge,0,0
2026-01-02 08:01:32,LOT-G,71.00711026079966,18.133812213346022,847.6403249191144,120.51748560095938,0.0833428633249112,1,purge,0,0
2026-01-02 08:01:33,LOT-G,71.2951401977491,18.00812295829915,849.9769028527824,120.2209839551954,0.0628594368782355,3,purge,0,0
2026-01-02 08:01:34,LOT-G,72.06449274158052,18.152630385776117,842.9188223061896,120.62755160506666,0.0845948603967526,2,purge,0,0
2026-01-02 08:01:35,LOT-G,73.11824489152134,17.863955810211426,851.8735159759892,117.20108917255452,0.0619670086882227,1,purge,0,0
2026-01-02 08:01:36,LOT-G,71.78970395224265,17.725183761620592,839.2007782987663,119.08368492186575,0.082504434553078,2,purge,0,0
2026-01-02 08:01:37,LOT-G,68.63785780243563,16.80554508482115,848.8461011146139,121.73163163474376,0.0684532152037072,5,purge,1,1
2026-01-02 08:01:38,LOT-G,71.41528856229421,18.288406444715303,847.1858265167419,119.50075990426583,0.0681654373457001,6,purge,0,0
2026-01-02 08:01:39,LOT-G,71.42424008124198,17.94126564993755,832.9170415668298,121.08499536416238,0.068725764357398,2,purge,0,0
2026-01-02 08:01:40,LOT-G,70.92352470192081,18.231429984504977,837.8802930021079,120.72369791617128,0.0501230772035541,3,purge,0,0
2026-01-02 08:01:41,LOT-G,71.98441066375165,17.90605657359364,844.0750854604707,115.10592726524727,0.0539325454431565,2,purge,0,0
2026-01-02 08:01:42,LOT-G,72.52096917555247,18.40784778965023,844.3757970189159,117.8759881825694,0.0731989090490218,6,purge,0,0
2026-01-02 08:01:43,LOT-G,71.80380712376399,18.053697408741808,852.59198847899,118.90625298778949,0.0621044365513537,2,purge,0,0
2026-01-02 08:01:44,LOT-G,72.76804919765543,18.13357846614425,845.9500661165014,118.88143083606488,0.0848657738064976,4,purge,0,0
2026-01-02 08:01:45,LOT-H,72.10882016902546,18.191541406118784,849.4883789914664,119.25199255068743,0.0890966784988789,1,stabilize,0,0
2026-01-02 08:01:46,LOT-H,71.97997313184023,17.661980485521322,845.9118783678414,119.27878035185071,0.0562828707261105,2,stabilize,0,0
2026-01-02 08:01:47,LOT-H,72.28448964098143,17.954468142504616,824.0986483111787,118.66644605214384,0.0569085546017173,2,stabilize,0,0
2026-01-02 08:01:48,LOT-H,72.26805766338023,18.46013185221181,848.7660397727047,118.90319666583676,0.0729601386534498,1,stabilize,0,0
2026-01-02 08:01:49,LOT-H,72.6312935038013,18.0091231425349,841.5782996888495,116.84477610359056,0.0983309085738857,4,stabilize,0,0
2026-01-02 08:01:50,LOT-H,71.55892515455795,18.350651688165,848.4015453547277,123.06594444163304,0.0655212704781357,3,stabilize,0,0
2026-01-02 08:01:51,LOT-H,70.74157296263965,18.221022709899675,842.3392160429702,122.18667719176814,0.080925241352495,2,stabilize,0,0
2026-01-02 08:01:52,LOT-H,72.06311068427496,17.54306774132519,856.5567665734044,121.36296518953677,0.0550953587916263,4,stabilize,0,0
2026-01-02 08:01:53,LOT-H,71.66357866457285,18.17684266776909,849.5408635255752,119.82886634062947,0.0639888494625317,3,stabilize,0,0
2026-01-02 08:01:54,LOT-H,71.98505253594895,17.72792798837857,857.0827121489914,118.50524765243848,0.0806607040815487,5,stabilize,0,0
2026-01-02 08:01:55,LOT-H,72.9153650121215,18.0653077402626,857.8139182745384,123.8574591058038,0.0719172024136348,2,stabilize,0,0
2026-01-02 08:01:56,LOT-H,71.3934370071992,17.89609966252689,844.333585323207,118.45323790415767,0.0808002631246517,1,stabilize,0,0
2026-01-02 08:01:57,LOT-H,72.42063853516012,18.005440436594995,858.1527320695247,122.24758791996013,0.0762769712133988,1,stabilize,0,0
2026-01-02 08:01:58,LOT-H,72.52022714942468,17.98228045199856,852.2873555872156,120.45321348642857,0.0746025572100924,3,stabilize,0,0
2026-01-02 08:01:59,LOT-H,72.25340493140135,18.060667005481893,839.420514155605,118.50036421290554,0.0743344785866765,1,stabilize,0,0
2026-01-02 08:02:00,LOT-H,72.61517948754404,17.88792168422596,848.8402634938609,118.65156833045984,0.091200933848136,3,stabilize,0,0
2026-01-02 08:02:01,LOT-H,71.74790074679012,17.662256508138295,850.9406932017264,119.28438227286784,0.0739463650723454,2,stabilize,0,0
2026-01-02 08:02:02,LOT-H,71.62516966239474,17.747511386503337,862.6991769736863,118.95723637787556,0.0850476485450543,5,stabilize,0,0
2026-01-02 08:02:03,LOT-H,72.57144053920864,18.229059981106083,846.5143337607866,117.69344578407582,0.0715064444442981,3,stabilize,0,0
2026-01-02 08:02:04,LOT-H,72.39616501202183,18.43112343319739,865.7086449895828,120.6343297072703,0.0757861716755072,4,stabilize,0,0
2026-01-02 08:02:05,LOT-H,72.76470797818392,18.05814294165792,857.6987914596062,118.48610325569156,0.0617942769828985,2,stabilize,0,0
2026-01-02 08:02:06,LOT-H,72.11675926779633,18.21057434407015,828.8574229259418,121.1752757720643,0.0494765833742289,4,stabilize,0,0
2026-01-02 08:02:07,LOT-H,72.89295971576385,18.24421346283249,839.6442404344305,119.6691419499056,0.0695364640490278,4,stabilize,0,0
2026-01-02 08:02:08,LOT-H,71.84485585684351,17.65854407955873,855.8654787729803,120.18222126275184,0.0757761587178829,5,stabilize,0,0
2026-01-02 08:02:09,LOT-H,71.41681896410888,17.531837168152926,835.4466580139122,120.13955773062943,0.0688526899629799,2,stabilize,0,0
2026-01-02 08:02:10,LOT-H,70.87960094136596,17.987185898968974,854.7618255105074,119.33369968892468,0.0810802902475289,3,stabilize,0,0
2026-01-02 08:02:11,LOT-H,71.39422929045372,17.5269221338306,863.8261556017594,119.79775318014238,0.064957844862742,4,stabilize,0,0
2026-01-02 08:02:12,LOT-H,72.45017692834811,17.93187866412917,847.3183872720997,120.23041518426032,0.0578120148724797,2,stabilize,0,0
2026-01-02 08:02:13,LOT-H,71.19428922158247,17.630444064330394,864.0769268389143,123.64922644240674,0.0568253079063731,3,stabilize,0,0
2026-01-02 08:02:14,LOT-H,71.75119966129307,17.84399084293371,863.2393455606875,117.89562737519026,0.0823574766030634,0,stabilize,0,0
2026-01-02 08:02:15,LOT-H,73.15862117681297,17.81220328325358,849.436578203272,118.8272900395062,0.064539986363374,7,stabilize,0,0
2026-01-02 08:02:16,LOT-H,72.46573776836514,18.129999362690075,849.6664053600866,119.33033187945895,0.0745300284267246,1,stabilize,0,0
2026-01-02 08:02:17,LOT-H,72.98504150643151,17.83818912466014,851.8123852035006,117.93368172757212,0.0574534072907495,6,stabilize,0,0
2026-01-02 08:02:18,LOT-H,71.45464079689546,17.713061691668653,854.4489465428691,117.81103134461196,0.0639562209161869,2,stabilize,0,0
2026-01-02 08:02:19,LOT-H,70.64701376555603,18.012201262096983,834.4254174232268,117.45633856673916,0.0740520128698581,2,stabilize,0,0
2026-01-02 08:02:20,LOT-H,72.83400951540585,18.74179599272396,848.5508317417994,119.83323360619436,0.0872171180718138,3,process,0,0
2026-01-02 08:02:21,LOT-H,71.2206816044079,18.12319378494625,833.2674577041978,119.06545174600208,0.061418482395041,3,process,0,0
2026-01-02 08:02:22,LOT-H,72.05000794660532,17.513768440033136,846.5486677497076,120.18829367679312,0.056780476609527,3,process,0,0
2026-01-02 08:02:23,LOT-H,72.11940127740914,18.02282848322376,847.8059466344786,117.63145512996664,0.0740135266948883,0,process,0,0
2026-01-02 08:02:24,LOT-H,71.47810697319963,18.64277431375588,831.8257058882348,118.48767662352311,0.0759807481440804,2,process,0,0
2026-01-02 08:02:25,LOT-H,72.8539481858885,18.04228544891186,837.3646301678417,121.37070657373044,0.0689108072106193,2,process,0,0
2026-01-02 08:02:26,LOT-H,72.85213564110026,18.32016647441215,846.0191014251885,121.11248801568914,0.0887307779787807,3,process,0,0
2026-01-02 08:02:27,LOT-H,72.30329429582109,18.277528566424994,871.6034510675548,117.41391212630651,0.0534635594462936,2,process,0,0
2026-01-02 08:02:28,LOT-H,71.98378013709068,18.297093697995276,836.1326318686444,121.22831042557276,0.064191386162297,1,process,0,0
2026-01-02 08:02:29,LOT-H,72.10529025811447,18.26269868698741,851.2455235426431,119.02631993970584,0.0740707444635959,2,process,0,0
2026-01-02 08:02:30,LOT-H,71.39725059335996,18.070662408658244,841.0645045387217,118.12937857513016,0.0635360486263022,1,process,0,0
2026-01-02 08:02:31,LOT-H,71.8685149332854,17.953920900206487,846.2495731424997,121.06310840690216,0.0780748746406057,4,process,0,0
2026-01-02 08:02:32,LOT-H,71.94228676940281,17.930362702688022,859.8517556971594,121.3351718397799,0.0740970428713041,3,process,0,0
2026-01-02 08:02:33,LOT-H,71.53127193189053,18.030067848101968,853.104747436335,115.90820112545774,0.0710433223296392,1,process,0,0
2026-01-02 08:02:34,LOT-H,72.46706817725509,18.106758529114018,854.2577859925696,121.27186441161194,0.1029657672809202,3,process,0,0
2026-01-02 08:02:35,LOT-H,71.21543523295921,17.68108187629568,854.8875873293238,119.08512012397682,0.0621317753686776,2,process,0,0
2026-01-02 08:02:36,LOT-H,71.75061956303334,17.92988553041359,855.7549959984592,119.03957959376233,0.0708793296599952,1,process,0,0
2026-01-02 08:02:37,LOT-H,70.76091720199328,17.989859510629227,828.3843299613598,119.27595727920186,0.0799028464263762,4,process,0,0
2026-01-02 08:02:38,LOT-H,72.27325017733845,18.026964788667662,853.8604622532692,121.57910399605956,0.0650002679189019,3,process,0,0
2026-01-02 08:02:39,LOT-H,72.40843301078036,17.922578529621944,849.1491502092143,121.87187846015482,0.0756559788737772,4,process,0,0
2026-01-02 08:02:40,LOT-H,72.34171079975337,18.201600597665568,853.9745115695481,120.38679462834028,0.0842862014564143,6,process,0,0
2026-01-02 08:02:41,LOT-H,73.60494763426445,17.974002394780417,858.3637691726211,121.0882585068431,0.0766291537698137,7,process,0,0
2026-01-02 08:02:42,LOT-H,72.51688507956887,17.906140249802917,854.1566280600612,123.23822623825106,0.0829445979285374,2,process,0,0
2026-01-02 08:02:43,LOT-H,71.48190512108289,17.690784765080956,856.90401682028,119.7965538540526,0.0695299943375416,3,process,0,0
2026-01-02 08:02:44,LOT-H,73.4649471138468,17.805650213774133,838.2854176534332,118.2047987284986,0.0708983913079275,5,process,0,0
2026-01-02 08:02:45,LOT-H,71.49382511464496,18.05740310412324,854.4780684648308,120.6616706656067,0.0971161954522934,2,process,0,0
2026-01-02 08:02:46,LOT-H,72.43380621297702,18.02979392984747,848.9073057417595,120.94877271646467,0.0797295836101217,0,process,0,0
2026-01-02 08:02:47,LOT-H,72.40872019362983,17.490323483138443,849.1350684338558,119.57340296143096,0.0856514771925045,5,process,0,0
2026-01-02 08:02:48,LOT-H,71.51615233967937,18.23107585776619,863.0013472668451,119.5203902237826,0.0662185918130179,2,process,0,0
2026-01-02 08:02:49,LOT-H,72.76744174594153,17.824347866591438,845.1132906861201,123.25763395757885,0.0714387160538691,3,process,0,0
2026-01-02 08:02:50,LOT-H,72.19502654531075,17.774519011798212,843.3339445564725,119.41835461563568,0.0880396179424568,3,process,0,0
2026-01-02 08:02:51,LOT-H,72.31402502485908,18.278677684004588,836.8643207780401,118.40439168317756,0.0751794943258208,6,process,0,0
2026-01-02 08:02:52,LOT-H,71.62834685205688,18.290837764122344,847.0439890110468,115.54455418530408,0.059165951220927,2,process,0,0
2026-01-02 08:02:53,LOT-H,72.71644835482773,17.822147649818294,860.7068625436833,121.14290158385812,0.0632876594588184,5,process,0,0
2026-01-02 08:02:54,LOT-H,71.52648412052527,17.911095531813285,833.3221037327148,121.8700124183259,0.0732780499226098,5,process,0,0
2026-01-02 08:02:55,LOT-H,71.02146236644745,17.693986885141435,852.5121801536798,117.968614050292,0.0929320693029079,5,purge,0,0
2026-01-02 08:02:56,LOT-H,72.78381983890218,18.20355672329151,824.6723825012814,120.77038974007048,0.08051199359856,2,purge,0,0
2026-01-02 08:02:57,LOT-H,71.76529916718322,18.226169404162267,843.0974123088963,119.30104807382234,0.0649597199411353,2,purge,0,0
2026-01-02 08:02:58,LOT-H,72.02385354789679,17.890296806351706,854.3749193410462,119.95038156511752,0.0739162661130642,2,purge,0,0
2026-01-02 08:02:59,LOT-H,73.0575163245145,18.34792111930761,844.6144017247914,118.90747973996348,0.0749141346150043,2,purge,0,0
2026-01-02 08:03:00,LOT-H,72.62507024149903,18.22964576195301,837.9796459622745,119.83225429355942,0.0540652516260789,5,purge,0,0
2026-01-02 08:03:01,LOT-H,72.3479900137621,17.969072445027773,846.3176607263981,121.23470595375548,0.0737602245156259,0,purge,0,0
2026-01-02 08:03:02,LOT-H,72.58845260590341,18.18039620105943,859.8910860131782,119.04062443907854,0.069961508370603,3,purge,0,0
2026-01-02 08:03:03,LOT-H,76.39987022023276,19.386331936437145,864.9193501147577,118.7730363855447,0.07236046202524,3,purge,1,1
2026-01-02 08:03:04,LOT-H,72.41419872408264,17.934301242657376,865.1221057361021,118.24641670495345,0.0634322451089909,2,purge,0,0
2026-01-02 08:03:05,LOT-H,72.61046541308876,18.062914146001845,856.8228854604527,121.65652436166911,0.0786786752750252,2,purge,0,0
2026-01-02 08:03:06,LOT-H,72.41548224062326,17.997394201490923,853.605792800393,118.527883459347,0.0692244645362896,5,purge,0,0
2026-01-02 08:03:07,LOT-H,71.8877259541133,18.51248722416657,859.858383063542,120.85441156868713,0.0649073710574952,5,purge,0,0
2026-01-02 08:03:08,LOT-H,69.93892237802801,18.077633226799858,838.436279630468,117.8736557488812,0.0964305119657562,1,purge,0,0
2026-01-02 08:03:09,LOT-H,72.30651638117615,18.09161524513253,840.3079735938185,116.45788380310952,0.0697001122794643,4,purge,0,0
2026-01-02 08:03:10,LOT-H,72.06318204437113,17.668001871735836,862.9155600227026,118.96533157566398,0.0578047357799953,2,purge,0,0
2026-01-02 08:03:11,LOT-H,71.79674551387745,17.953128116278595,858.5627328407872,120.2364525924242,0.0888461105083605,1,purge,0,0
2026-01-02 08:03:12,LOT-H,72.42795424409842,17.804119511711523,858.7508216436546,121.59306042505756,0.0911397104345932,2,purge,0,0
2026-01-02 08:03:13,LOT-H,72.14613663896986,18.587191511955,852.2182580403164,121.13341978991684,0.0626104682957676,3,purge,0,0
2026-01-02 08:03:14,LOT-H,72.1121756578236,17.896092773212164,841.7500511615534,120.37658870644132,0.0689879894493366,5,purge,0,0
2026-01-02 08:03:15,LOT-H,71.18402496377439,18.029764413114076,839.1989781802235,115.88530906066482,0.0720297957339654,3,purge,0,0
2026-01-02 08:03:16,LOT-H,71.19737259540277,18.30395202728656,859.3804690732808,120.63224590298556,0.0693354360276518,3,purge,0,0
2026-01-02 08:03:17,LOT-H,72.20379481502194,18.164166400047765,860.8282661362181,117.50512969298632,0.0575352802387152,3,purge,0,0
2026-01-02 08:03:18,LOT-H,72.04183141202208,17.64717236124288,838.7952684981341,118.75130851333228,0.0611871307098603,4,purge,0,0
2026-01-02 08:03:19,LOT-H,72.07630749097686,18.15963019602628,842.6048589310828,122.7184420879901,0.0998047704110867,3,purge,0,0
