timestamp,lot_id,chamber_temp_c,chamber_pressure_pa,rf_power_w,gas_flow_sccm,vibration_g,particle_count,iforest_score,lof_score,ocsvm_score,iforest_anomaly,lof_anomaly,ocsvm_anomaly,ensemble_vote_count,true_anomaly
2026-01-02 08:00:15,LOT-G,71.66228988301461,17.977904241939818,843.113435148998,118.85869926953082,0.083000204638355,3,0.37095549388788956,0.9686080529944947,-1.6888500562636697,0,0,0,0,0
2026-01-02 08:00:16,LOT-G,71.77793735443905,18.032319638707172,849.3491888517316,118.43616225080504,0.0647338148703566,1,0.37900033693613566,0.9880485322047909,-1.3912786847772107,0,0,0,0,0
2026-01-02 08:00:17,LOT-G,72.30154309911353,17.57641433008065,862.8126459945024,118.92608299747224,0.0770998155250934,2,0.40196976122754285,1.045359172662334,-1.1443546377967104,0,0,0,0,0
2026-01-02 08:00:18,LOT-G,71.92823446377253,17.786144878702,837.6457187858448,119.97224296115684,0.0818396170133481,3,0.37738649618063264,1.00562260752794,-1.3412336090478316,0,0,0,0,0
2026-01-02 08:00:19,LOT-G,71.2440656033778,17.537911834558333,858.8190121574931,117.91308949419428,0.0655047699586684,2,0.42932828061171213,1.1882775154303418,-0.5298242530249953,0,0,0,0,0
2026-01-02 08:00:20,LOT-G,71.73749670420173,18.478617276530183,829.3034315854952,118.76174142394808,0.0616556838406703,3,0.4325111018299559,1.191188884290022,-0.16701434448074037,0,0,0,0,0
2026-01-02 08:00:21,LOT-G,72.36114188291144,18.118158032310948,862.1369811289329,121.3808552093958,0.07079917408501,1,0.40345024863507367,1.031240480170503,-1.08051498767104,0,0,0,0,0
2026-01-02 08:00:22,LOT-G,71.8722444753542,18.18117274422634,849.3803673461824,119.61333262932575,0.0681743366767793,0,0.40837983519108106,0.9948798129120456,-0.9269470365630932,0,0,0,0,0
2026-01-02 08:00:23,LOT-G,71.91819695437002,17.949325339489896,851.997436611636,118.63722476950548,0.071060859086541,4,0.36559412248935486,0.9658214640665601,-1.8484499410488517,0,0,0,0,0
2026-01-02 08:00:24,LOT-G,72.35301014549418,17.63483368125815,848.9387391668263,118.01192879452203,0.0617512098486561,5,0.42742347462583713,1.1292354437818124,-0.7938359689181831,0,0,0,0,0
2026-01-02 08:00:25,LOT-G,73.00353566770349,18.04399270845679,859.3574162191443,121.56701578780311,0.0879279285837384,5,0.42124716882582297,1.1211512651921283,-0.7927267896478378,0,0,0,0,0
2026-01-02 08:00:26,LOT-G,71.60774623047244,17.84087778614099,853.7131273400225,118.20728442978356,0.0716888270150746,1,0.3906345719989573,1.0074428925003003,-1.3710001745077243,0,0,0,0,0
2026-01-02 08:00:27,LOT-G,72.74151374738875,17.757543416358136,866.8793489612548,119.64082532936705,0.0802242689918704,2,0.4154373996835134,1.0667698832870782,-1.0936307209106255,0,0,0,0,0
2026-01-02 08:00:28,LOT-G,71.32349297356308,18.013852734440427,832.2374857513524,121.45419038972548,0.0554210890776376,1,0.45210770639890613,1.2215752642358888,-0.06866693537415847,0,0,0,0,0
2026-01-02 08:00:29,LOT-G,72.0962376925072,18.02745457875969,840.9492823480275,120.72213290634303,0.067883518850667,5,0.3801311892116717,1.0020806335685848,-1.5233996138053634,0,0,0,0,0
2026-01-02 08:00:30,LOT-G,71.35675876426819,17.954876842063907,836.5397471486435,120.32819147900793,0.0940654229437849,4,0.4082336727537567,1.1065068370144266,-0.7281195077392115,0,0,0,0,0
2026-01-02 08:00:31,LOT-G,72.7433020014773,17.80643280459716,857.177818645688,120.34346995426054,0.064403562853193,3,0.38708057126112055,1.0371770075860383,-1.359449230404059,0,0,0,0,0
2026-01-02 08:00:32,LOT-G,72.45865764819504,17.753533041456965,833.1242185777311,118.36055550947454,0.0783382734819644,3,0.39940059619956614,1.0723288325720568,-0.9683602672192784,0,0,0,0,0
2026-01-02 08:00:33,LOT-G,72.62574423156029,18.001580145325057,874.3102374026656,118.72185138299196,0.0999920208967111,6,0.4726720022273286,1.4696796138013417,-0.0003504468141568573,0,1,0,1,0
2026-01-02 08:00:34,LOT-G,71.51295676499447,18.30562132786033,850.9181969740981,119.1277805084105,0.0748980677027123,5,0.3837709429736351,1.0539058930963898,-1.3853993074473436,0,0,0,0,0
2026-01-02 08:00:35,LOT-G,72.3765052640166,17.598922469855026,862.2190208054567,115.30464166163524,0.0929748118966773,5,0.5125174350023748,1.6671831684634981,0.4286218903287713,1,1,1,3,0
2026-01-02 08:00:36,LOT-G,71.71454266859378,17.83570450164211,840.3366953806241,119.20478348180916,0.0641692307708209,4,0.37933138176037257,1.0120069304431323,-1.3709614264891448,0,0,0,0,0
2026-01-02 08:00:37,LOT-G,71.74843807886643,17.95941042836192,851.9632501834577,119.707921065323,0.0691787637337657,2,0.3628782179710953,0.9621820801216532,-1.7771404063365583,0,0,0,0,0
2026-01-02 08:00:38,LOT-G,72.2785953936693,17.960315502534893,856.2424838312231,119.73452597507332,0.0741938226305074,3,0.35868058183055807,0.9536022165984727,-1.952653976510872,0,0,0,0,0
2026-01-02 08:00:39,LOT-G,72.48219499485779,17.851809143938887,842.936609558952,119.67088332116836,0.0684251927581621,6,0.39912589880612187,1.0779191926322549,-1.0677287433786136,0,0,0,0,0
2026-01-02 08:00:40,LOT-G,72.11243111847295,18.48212663717976,847.7223911817619,120.19153730007817,0.0790192344095142,2,0.3806000773331689,1.0371316664752108,-1.1915003238130275,0,0,0,0,0
2026-01-02 08:00:41,LOT-G,71.65460709444417,18.09994978000724,865.5737861151396,120.296362412156,0.0536033019117764,1,0.4345223753764467,1.18210996083988,-0.43767159371257813,0,0,0,0,0
2026-01-02 08:00:42,LOT-G,71.54580091351434,17.753654131589546,862.6639455054623,122.46685166745492,0.0621784888549562,2,0.44021583857918895,1.1817920810371982,-0.8654086799280831,0,0,0,0,0
2026-01-02 08:00:43,LOT-G,72.79437436420388,17.529467276482613,855.7896323041887,120.116118349225,0.0905995438732737,2,0.41115384793878096,1.1071892413163626,-0.4488529967297521,0,0,0,0,0
2026-01-02 08:00:44,LOT-G,72.32667025089177,17.95696253149505,869.7136344743614,121.22790525539364,0.0763327070939339,7,0.4440017948118151,1.1787756471340058,-0.4979395133088218,0,0,0,0,0
2026-01-02 08:00:45,LOT-G,72.39585036503561,18.369867189166108,830.5419900177575,118.9270003664384,0.0807382977311588,2,0.4125257132322744,1.0718271231154595,-0.6131472463167063,0,0,0,0,0
2026-01-02 08:00:46,LOT-G,73.20091847849206,18.04819177543396,852.9123346619189,120.39297877586245,0.095066948132372,1,0.4161894712576112,1.1313419520858174,-0.40047793602035764,0,0,0,0,0
2026-01-02 08:00:47,LOT-G,71.55127537825038,17.421002255518157,846.1863042634512,120.33852045535886,0.0539423922013926,4,0.4240022775488387,1.200669444568983,-0.19674905670124065,0,0,0,0,0
2026-01-02 08:00:48,LOT-G,77.40770178912322,19.255764154831443,864.2373548635312,119.51573387860836,0.0390658570035396,1,0.6622673057682641,3.8450780235419124,1.5765399262793505,1,1,1,3,1
2026-01-02 08:00:49,LOT-G,73.73299947344692,18.03072923962189,861.0987308111395,117.15993095334954,0.0961198040084495,1,0.48792780276950337,1.6243233822361862,0.21389676576965932,0,1,1,2,0
2026-01-02 08:00:50,LOT-G,72.89012721614307,18.266902565376967,861.6944081170654,117.74034330008362,0.0584222452745335,8,0.49525590665353947,1.5256895175840586,0.004590114902224496,0,1,1,2,0
2026-01-02 08:00:51,LOT-G,72.45490859235538,18.035268616714347,844.031216185268,120.59819744153312,0.0758065635635025,5,0.3764412466784792,0.9928760034248441,-1.5796456462279727,0,0,0,0,0
2026-01-02 08:00:52,LOT-G,71.63489792481032,18.03732332763653,855.6156577276835,119.80246384085513,0.0553097069937978,1,0.4010033851598128,1.0105014254110767,-0.8711985953944592,0,0,0,0,0
2026-01-02 08:00:53,LOT-G,72.54696709530113,18.26824908619739,860.8024410628552,119.4938959646534,0.0441386350292543,3,0.4565448403985334,1.3177206292688735,-0.3061527885730375,0,0,0,0,0
2026-01-02 08:00:54,LOT-G,71.75651931799307,18.31406333113056,862.973186871062,118.8067112531099,0.0738539237651673,5,0.39905125853873663,1.0903057966382692,-1.1619188563441991,0,0,0,0,0
2026-01-02 08:00:55,LOT-G,71.98809206561556,17.830867368640558,840.7359820463168,120.0322544740788,0.0803496695044209,5,0.38211937488685016,0.9959717835747698,-1.2802924627541428,0,0,0,0,0
2026-01-02 08:00:56,LOT-G,71.84026175243564,18.109511444834883,843.1676166440163,120.80270831236498,0.0648545310591512,4,0.37349236319582074,0.9779202808638378,-1.663156892885901,0,0,0,0,0
2026-01-02 08:00:57,LOT-G,72.15610647607006,17.760654196225165,852.4520679228586,122.85676774950268,0.0442639115082149,5,0.49897825854017847,1.3967409846640515,6.309278425042919e-05,0,1,1,2,0
2026-01-02 08:00:58,LOT-G,72.70844274349386,17.730857550660843,863.9486334305168,119.8761051396436,0.0784009606741141,3,0.3943860814563597,1.0337215110201508,-1.2617225538762344,0,0,0,0,0
2026-01-02 08:00:59,LOT-G,71.69442876817342,18.147085161259845,856.2028485121433,119.6222952002679,0.0974930594557875,5,0.40664864337295653,1.1063964049924773,-0.83106188822366,0,0,0,0,0
2026-01-02 08:01:00,LOT-G,71.45802789150333,17.644139783259334,863.758040096289,120.33801398484218,0.0539420418423851,5,0.4420875694534472,1.2308273749550447,-0.3058338389091566,0,0,0,0,0
2026-01-02 08:01:01,LOT-G,71.44837389653779,18.042465966826185,830.4753437724871,121.76432184037311,0.0838579461968961,4,0.4212155621156716,1.135649535357531,-0.5719584094614962,0,0,0,0,0
2026-01-02 08:01:02,LOT-G,71.46744747003017,18.07854975765694,847.2836418479368,123.58849650144975,0.0780077806825266,3,0.41763957520822403,1.148305172398592,-0.8693843240267363,0,0,0,0,0
2026-01-02 08:01:03,LOT-G,71.212893358912,18.215321902387604,854.988417938234,120.80605814359905,0.0524786955644228,1,0.43240574807487203,1.1512842318547465,-0.23254887534003155,0,0,0,0,0
2026-01-02 08:01:04,LOT-G,71.49788625878338,17.712392702937674,852.6958425504688,117.62250366131885,0.08680095863465,4,0.40924022314873537,1.1446063469127932,-0.9046606276576399,0,0,0,0,0
2026-01-02 08:01:05,LOT-G,72.71129608908295,18.09520405034136,831.086829813621,119.95904237161298,0.0768972913165119,0,0.44695447073151584,1.1701161356512986,-0.1649282906103755,0,0,0,0,0
2026-01-02 08:01:06,LOT-G,71.67367841746855,17.968642953420964,861.0087906255908,118.1102612998621,0.0729951051614281,2,0.3841587561430228,1.0094813501342066,-1.383185992835629,0,0,0,0,0
2026-01-02 08:01:07,LOT-G,72.14140921183751,18.371515060291443,853.4533405969865,118.38640224547548,0.0900180436942713,2,0.3893394403874212,1.0436883665383736,-1.0236509241284457,0,0,0,0,0
2026-01-02 08:01:08,LOT-G,71.33070831865099,17.81431194104618,845.3348794247661,122.81176888466236,0.0750906442246344,3,0.4100493493483444,1.090064465986352,-1.0247496539711891,0,0,0,0,0
2026-01-02 08:01:09,LOT-G,72.09330781894525,17.722494841988418,861.9775430854493,119.37255879011188,0.0900585257880916,2,0.391701703924873,1.0321429761786665,-1.0302861992397663,0,0,0,0,0
2026-01-02 08:01:10,LOT-G,71.04257020330874,18.12505528417721,832.7073347346724,118.78936995925064,0.1061547721716487,3,0.45594494356325155,1.429209858692455,6.312490214321897e-05,0,1,1,2,0
2026-01-02 08:01:11,LOT-G,71.61568425638617,17.786046950077868,844.8867683468322,122.1201543084067,0.0773309736309814,3,0.393661676450998,1.0092428923582566,-1.2476321916447182,0,0,0,0,0
2026-01-02 08:01:12,LOT-G,73.23999640992054,17.676425577536246,858.8403782656442,120.0601461251686,0.0800563951317705,4,0.42260786112404924,1.1555989164826155,-0.6693268327732955,0,0,0,0,0
2026-01-02 08:01:13,LOT-G,71.67936666996276,18.227517939169807,853.759919835285,118.13028826550617,0.067942861411018,1,0.39331559656534854,1.0088003762782833,-1.0726382701538215,0,0,0,0,0
2026-01-02 08:01:14,LOT-G,72.61598701196526,18.107596593409145,847.7531239033169,120.03638704509386,0.0932553561263294,2,0.38707324378959057,1.0225955500845638,-1.150452227341776,0,0,0,0,0
2026-01-02 08:01:15,LOT-G,72.25027976881667,17.222144381024044,848.4622377180881,117.71560206023597,0.0601253637270238,1,0.467968738621689,1.39304825623957,-4.470291903757584e-06,0,1,0,1,0
2026-01-02 08:01:16,LOT-G,71.91585782252639,17.769753778571854,847.6645677977657,118.5737396455236,0.0687511670977745,3,0.37438329931710584,0.9715664611115077,-1.7306935984436302,0,0,0,0,0
2026-01-02 08:01:17,LOT-G,71.64134124828227,17.722990753316907,858.672409122903,120.24575576271342,0.0742419041902749,2,0.37935941782046095,0.9737431900497765,-1.365897447856507,0,0,0,0,0
2026-01-02 08:01:18,LOT-G,72.7078001691274,18.16108683240659,846.9569481594192,115.88038986289152,0.0728070733290207,3,0.4406582767536625,1.1657701526266997,-0.6189500129826508,0,0,0,0,0
2026-01-02 08:01:19,LOT-G,71.90243909732841,18.368140733521454,856.7792446043522,121.09223843671134,0.0664393619568638,6,0.4154115295464007,1.110117347471711,-1.184641557743472,0,0,0,0,0
2026-01-02 08:01:20,LOT-G,72.84008346304947,18.514528823276738,829.1292607113696,120.35836621675774,0.0855262698991082,2,0.4411079947328128,1.2759404742938945,0.0003192084442296128,0,0,1,1,0
2026-01-02 08:01:21,LOT-G,71.6045065335031,18.17653151056297,862.2941953416903,121.29703360611867,0.0712723013249743,2,0.3953597732088137,1.0282069329360926,-1.2214566953888406,0,0,0,0,0
2026-01-02 08:01:22,LOT-G,72.03153644306516,17.725997058114128,874.4155511266888,119.33246022346596,0.0491727080971653,1,0.4964420228952671,1.4142192130163118,-2.0059231185864945e-05,0,1,0,1,0
2026-01-02 08:01:23,LOT-G,72.25602451973475,17.71718193409133,854.9964512541937,120.63226811446631,0.0889229663694406,0,0.43462521100984064,1.065017546881918,-0.5324429740602841,0,0,0,0,0
2026-01-02 08:01:24,LOT-G,72.2052380951655,17.76181607851908,849.1347582306312,118.38316700517068,0.0957672244671124,2,0.3981045181273683,1.0510399694911168,-1.0137145208750908,0,0,0,0,0
2026-01-02 08:01:25,LOT-G,71.32140916848313,18.122351484765957,844.6492552403961,118.4875263621624,0.068300876403295,4,0.38227491768581356,1.0017971093401,-1.3196608189143726,0,0,0,0,0
2026-01-02 08:01:26,LOT-G,71.63476549715637,18.316355297353788,856.997681327726,120.1275262693289,0.0912937328457588,4,0.38654144517053757,1.066480698027804,-1.1503738148003375,0,0,0,0,0
2026-01-02 08:01:27,LOT-G,71.89221088264863,17.52056098967864,843.4982605460693,120.00750296963936,0.0685979758539029,1,0.40967876300059664,1.1102508457163411,-0.9275938797700891,0,0,0,0,0
2026-01-02 08:01:28,LOT-G,71.53046537987167,18.152311227895822,841.8126611336488,119.9501236532944,0.0630730985300539,4,0.37908209313034663,1.0084690641229763,-1.4385377955474627,0,0,0,0,0
2026-01-02 08:01:29,LOT-G,72.37252880988402,18.231963990040622,828.7109571155524,122.1236433625882,0.0639367264720184,3,0.43662149670671035,1.1442342471144762,-0.2479200415434235,0,0,0,0,0
2026-01-02 08:01:30,LOT-G,72.32341054974734,18.07899236858786,852.4260815202086,119.52938353484436,0.094646891239641,2,0.3763467609360105,0.9864764523415659,-1.243960121992604,0,0,0,0,0
2026-01-02 08:01:31,LOT-G,70.92360355020196,18.809058096014454,847.0917419476381,120.68512263790622,0.0914110335898533,3,0.4571105088308469,1.5543305281481963,0.19136075569970856,0,1,1,2,0
2026-01-02 08:01:32,LOT-G,71.00711026079966,18.133812213346022,847.6403249191144,120.51748560095938,0.0833428633249112,1,0.4012585131834163,1.0998229372718846,-0.8225071314811414,0,0,0,0,0
2026-01-02 08:01:33,LOT-G,71.2951401977491,18.00812295829915,849.9769028527824,120.2209839551954,0.0628594368782355,3,0.37811648009104615,0.9843112793124424,-1.4267771519564603,0,0,0,0,0
2026-01-02 08:01:34,LOT-G,72.06449274158052,18.152630385776117,842.9188223061896,120.62755160506666,0.0845948603967526,2,0.37114868841717574,0.9953852906544626,-1.4609370033729494,0,0,0,0,0
2026-01-02 08:01:35,LOT-G,73.11824489152134,17.863955810211426,851.8735159759892,117.20108917255452,0.0619670086882227,1,0.44254880609579017,1.214461215100444,-0.6986294088493064,0,0,0,0,0
2026-01-02 08:01:36,LOT-G,71.78970395224265,17.725183761620592,839.2007782987663,119.08368492186575,0.082504434553078,2,0.3826283627167163,1.0085803906935318,-1.3488535180891104,0,0,0,0,0
2026-01-02 08:01:37,LOT-G,68.63785780243563,16.80554508482115,848.8461011146139,121.73163163474376,0.0684532152037072,5,0.577935630877185,2.8284968732754385,1.0682936669483338,1,1,1,3,1
2026-01-02 08:01:38,LOT-G,71.41528856229421,18.288406444715303,847.1858265167419,119.50075990426583,0.0681654373457001,6,0.40543021491221154,1.0728416802929046,-1.0543085367756264,0,0,0,0,0
2026-01-02 08:01:39,LOT-G,71.42424008124198,17.94126564993755,832.9170415668298,121.08499536416238,0.068725764357398,2,0.4027555478252521,1.0799552623750426,-0.8915337082885508,0,0,0,0,0
2026-01-02 08:01:40,LOT-G,70.92352470192081,18.231429984504977,837.8802930021079,120.72369791617128,0.0501230772035541,3,0.4437273544467242,1.2447385841309884,-0.03952839716194356,0,0,0,0,0
2026-01-02 08:01:41,LOT-G,71.98441066375165,17.90605657359364,844.0750854604707,115.10592726524727,0.0539325454431565,2,0.4854770105789274,1.3874419056056906,-8.33065640195585e-05,0,1,0,1,0
2026-01-02 08:01:42,LOT-G,72.52096917555247,18.40784778965023,844.3757970189159,117.8759881825694,0.0731989090490218,6,0.420418305743661,1.153408635480102,-0.8181224679678514,0,0,0,0,0
2026-01-02 08:01:43,LOT-G,71.80380712376399,18.053697408741808,852.59198847899,118.90625298778949,0.0621044365513537,2,0.37608578945955984,0.9751599582390433,-1.5660234059783686,0,0,0,0,0
2026-01-02 08:01:44,LOT-G,72.76804919765543,18.13357846614425,845.9500661165014,118.88143083606488,0.0848657738064976,4,0.38276981483160616,1.00836282191234,-1.5104433008926348,0,0,0,0,0
2026-01-02 08:01:45,LOT-H,72.10882016902546,18.191541406118784,849.4883789914664,119.25199255068743,0.0890966784988789,1,0.38190364084132516,0.9720148119840373,-1.1896763125816943,0,0,0,0,0
2026-01-02 08:01:46,LOT-H,71.97997313184023,17.661980485521322,845.9118783678414,119.27878035185071,0.0562828707261105,2,0.3986580810807331,1.059654518328947,-1.0891965907150327,0,0,0,0,0
2026-01-02 08:01:47,LOT-H,72.28448964098143,17.954468142504616,824.0986483111787,118.66644605214384,0.0569085546017173,2,0.4506743850635423,1.175595187394454,-0.08634628399156608,0,0,0,0,0
2026-01-02 08:01:48,LOT-H,72.26805766338023,18.46013185221181,848.7660397727047,118.90319666583676,0.0729601386534498,1,0.38818827184261895,1.0265773507286493,-0.842506850988904,0,0,0,0,0
2026-01-02 08:01:49,LOT-H,72.6312935038013,18.0091231425349,841.5782996888495,116.84477610359056,0.0983309085738857,4,0.44955675758101693,1.2435480905970044,-0.3366354005934795,0,0,0,0,0
2026-01-02 08:01:50,LOT-H,71.55892515455795,18.350651688165,848.4015453547277,123.06594444163304,0.0655212704781357,3,0.42108923488988576,1.1703584152366584,-0.7803501909055486,0,0,0,0,0
2026-01-02 08:01:51,LOT-H,70.74157296263965,18.221022709899675,842.3392160429702,122.18667719176814,0.080925241352495,2,0.4222104660646343,1.2129935315837428,-0.3865362509829673,0,0,0,0,0
2026-01-02 08:01:52,LOT-H,72.06311068427496,17.54306774132519,856.5567665734044,121.36296518953677,0.0550953587916263,4,0.42685791190414574,1.1727165184385127,-0.5834606751525473,0,0,0,0,0
2026-01-02 08:01:53,LOT-H,71.66357866457285,18.17684266776909,849.5408635255752,119.82886634062947,0.0639888494625317,3,0.36976907688547084,0.9679931056623446,-1.6640907041668136,0,0,0,0,0
2026-01-02 08:01:54,LOT-H,71.98505253594895,17.72792798837857,857.0827121489914,118.50524765243848,0.0806607040815487,5,0.39598140109161345,1.0296332955028125,-1.1919395990477,0,0,0,0,0
2026-01-02 08:01:55,LOT-H,72.9153650121215,18.0653077402626,857.8139182745384,123.8574591058038,0.0719172024136348,2,0.4459134472280328,1.2393605460300576,-0.3765875346312737,0,0,0,0,0
2026-01-02 08:01:56,LOT-H,71.3934370071992,17.89609966252689,844.333585323207,118.45323790415767,0.0808002631246517,1,0.39195369923764806,1.0011687627717574,-1.2911042019253065,0,0,0,0,0
2026-01-02 08:01:57,LOT-H,72.42063853516012,18.005440436594995,858.1527320695247,122.24758791996013,0.0762769712133988,1,0.4076377591052522,1.0185414202419176,-1.0832618549919886,0,0,0,0,0
2026-01-02 08:01:58,LOT-H,72.52022714942468,17.98228045199856,852.2873555872156,120.45321348642857,0.0746025572100924,3,0.3639972616530646,0.9570009099753221,-1.8290246168137339,0,0,0,0,0
2026-01-02 08:01:59,LOT-H,72.25340493140135,18.060667005481893,839.420514155605,118.50036421290554,0.0743344785866765,1,0.3810914161411589,0.9884400770007279,-1.3401941431974178,0,0,0,0,0
2026-01-02 08:02:00,LOT-H,72.61517948754404,17.88792168422596,848.8402634938609,118.65156833045984,0.091200933848136,3,0.3820996842898639,1.0055988621889156,-1.3547083031978477,0,0,0,0,0
2026-01-02 08:02:01,LOT-H,71.74790074679012,17.662256508138295,850.9406932017264,119.28438227286784,0.0739463650723454,2,0.37325884678127874,0.9795252907188845,-1.5349762480644502,0,0,0,0,0
2026-01-02 08:02:02,LOT-H,71.62516966239474,17.747511386503337,862.6991769736863,118.95723637787556,0.0850476485450543,5,0.407662181845439,1.0766271976409503,-0.8141501219529612,0,0,0,0,0
2026-01-02 08:02:03,LOT-H,72.57144053920864,18.229059981106083,846.5143337607866,117.69344578407582,0.0715064444442981,3,0.38599592529321675,1.013872344244097,-1.4304964379298193,0,0,0,0,0
2026-01-02 08:02:04,LOT-H,72.39616501202183,18.43112343319739,865.7086449895828,120.6343297072703,0.0757861716755072,4,0.40933933149542545,1.1160719051882193,-1.1355179056208229,0,0,0,0,0
2026-01-02 08:02:05,LOT-H,72.76470797818392,18.05814294165792,857.6987914596062,118.48610325569156,0.0617942769828985,2,0.4012097495498831,1.0577422112917128,-1.3014318592474323,0,0,0,0,0
2026-01-02 08:02:06,LOT-H,72.11675926779633,18.21057434407015,828.8574229259418,121.1752757720643,0.0494765833742289,4,0.4565522005004814,1.2623369495271375,0.0001982403630482743,0,0,1,1,0
2026-01-02 08:02:07,LOT-H,72.89295971576385,18.24421346283249,839.6442404344305,119.6691419499056,0.0695364640490278,4,0.3906444979018126,1.0519416023500252,-1.1729576042834067,0,0,0,0,0
2026-01-02 08:02:08,LOT-H,71.84485585684351,17.65854407955873,855.8654787729803,120.18222126275184,0.0757761587178829,5,0.3926331172932539,1.0218806048593423,-1.130499621686572,0,0,0,0,0
2026-01-02 08:02:09,LOT-H,71.41681896410888,17.531837168152926,835.4466580139122,120.13955773062943,0.0688526899629799,2,0.4242866584188776,1.1244674536297676,-0.6696727239452605,0,0,0,0,0
2026-01-02 08:02:10,LOT-H,70.87960094136596,17.987185898968974,854.7618255105074,119.33369968892468,0.0810802902475289,3,0.39325303985670174,1.0809842482763323,-1.0084322773728216,0,0,0,0,0
2026-01-02 08:02:11,LOT-H,71.39422929045372,17.5269221338306,863.8261556017594,119.79775318014238,0.064957844862742,4,0.41872071119519516,1.1004935882479456,-0.5319737161315037,0,0,0,0,0
2026-01-02 08:02:12,LOT-H,72.45017692834811,17.93187866412917,847.3183872720997,120.23041518426032,0.0578120148724797,2,0.38260644132964655,1.022370907270495,-1.2733729931503133,0,0,0,0,0
2026-01-02 08:02:13,LOT-H,71.19428922158247,17.630444064330394,864.0769268389143,123.64922644240674,0.0568253079063731,3,0.49077860416477526,1.494243858357513,-0.08217734438147106,0,1,0,1,0
2026-01-02 08:02:14,LOT-H,71.75119966129307,17.84399084293371,863.2393455606875,117.89562737519026,0.0823574766030634,0,0.44368192313140614,1.142847916252348,-0.5757980546005501,0,0,0,0,0
2026-01-02 08:02:15,LOT-H,73.15862117681297,17.81220328325358,849.436578203272,118.8272900395062,0.064539986363374,7,0.45637957203778634,1.25244014022753,-0.25918394896361674,0,0,0,0,0
2026-01-02 08:02:16,LOT-H,72.46573776836514,18.129999362690075,849.6664053600866,119.33033187945895,0.0745300284267246,1,0.3753056426376177,0.9801001443109627,-1.4501304651788347,0,0,0,0,0
2026-01-02 08:02:17,LOT-H,72.98504150643151,17.83818912466014,851.8123852035006,117.93368172757212,0.0574534072907495,6,0.44651982667620466,1.2573516564681786,-0.4176482447119594,0,0,0,0,0
