timestamp,lot_id,recipe,chamber_id,chamber_temp_c,chamber_pressure_pa,rf_power_w,gas_flow_sccm,vibration_g,particle_count,etch_rate_nm_min,uniformity_percent,defect,defect_type
2026-01-03 08:18:00,LOT-01,ETCH-A,CH-01,72.32852084371652,17.86788057536124,868.8350958885532,123.0117008322236,0.09750476729739688,1,508.7428162519034,94.37829082641392,0,normal
2026-01-03 08:19:00,LOT-01,ETCH-A,CH-02,72.57955701070729,17.796017419652816,859.3911241290374,119.09580668383167,0.08569175226456513,4,523.6660475897902,95.69065964447285,0,normal
2026-01-03 08:20:00,LOT-01,ETCH-B,CH-03,71.36196731524339,17.97851850090998,855.2982104492096,122.67650897785542,0.09025533080561143,4,520.752276689105,98.06962827836755,0,normal
2026-01-03 08:21:00,LOT-01,ETCH-A,CH-03,71.20824984507182,18.431383333898427,847.9274300628192,124.69361804340444,0.08271447869014056,2,547.100850549716,95.15157452772857,0,normal
2026-01-03 08:22:00,LOT-01,ETCH-A,CH-01,72.40514383287334,17.675834042275635,859.3276376942483,118.59516054729055,0.07866863513443442,9,526.3959787777309,96.2089842359139,0,normal
2026-01-03 08:23:00,LOT-01,ETCH-B,CH-02,72.52129123490727,17.368115638565147,889.7063829098698,113.66100811890504,0.07739192264776816,2,540.097286079189,96.58489200504525,0,normal
2026-01-03 08:24:00,LOT-01,ETCH-B,CH-02,70.07546521276404,18.17367343537676,887.0483643581988,118.65082711201853,0.10770620284295114,1,529.1647311716433,96.47107920205977,0,normal
2026-01-03 08:25:00,LOT-01,ETCH-C,CH-03,71.54048020899111,18.25248523531136,850.0066604471614,122.20886010585059,0.044649604290282974,2,518.0611609921931,97.84921444583844,0,normal
2026-01-03 08:26:00,LOT-01,ETCH-B,CH-03,72.49780930394445,17.864531078044617,858.4084489504071,118.06658802405892,0.060562194143013635,5,529.9566869081939,95.57973849950372,0,normal
2026-01-03 08:27:00,LOT-01,ETCH-B,CH-02,71.3686827225742,18.021668849357496,852.9195626924641,121.12264139199553,0.10429131063784722,6,537.3966384954681,97.30300408087494,0,normal
2026-01-03 08:28:00,LOT-01,ETCH-C,CH-01,73.45471097514209,17.277092922677266,854.021570487864,121.07867934655097,0.05327369037282275,5,518.8298578296606,94.52316551448565,0,normal
2026-01-03 08:29:00,LOT-01,ETCH-A,CH-01,71.34777466375941,17.79780714928092,865.6728363967294,119.44596306428262,0.07021089555143444,4,517.3764369804676,94.93671569852341,0,normal
2026-01-03 08:30:00,LOT-02,ETCH-A,CH-02,71.7176402558603,18.699735377201034,850.8954460559096,120.36706491964075,0.06602638960936306,4,493.6097127628644,96.36102039594121,0,normal
2026-01-03 08:31:00,LOT-02,ETCH-C,CH-03,73.43314222390437,17.663636725765777,819.9855047229767,118.63922637898318,0.10064007463561783,7,535.7910756573076,95.29954649403653,0,normal
2026-01-03 08:32:00,LOT-02,ETCH-C,CH-01,73.50623778383681,19.136014201023187,849.7721529261291,117.20970062429535,0.07393950481694805,3,507.547734088066,95.44105817006312,0,normal
2026-01-03 08:33:00,LOT-02,ETCH-A,CH-03,71.76812818047895,18.21462909993612,850.7064647871017,115.29845780960258,0.07889711537650745,4,519.8102282288115,95.33791063579699,0,normal
2026-01-03 08:34:00,LOT-02,ETCH-B,CH-01,71.07096485148563,18.069491020883987,883.6174638376918,118.34072545053671,0.08741366956376015,1,514.9046463890601,96.78497663191017,0,normal
2026-01-03 08:35:00,LOT-02,ETCH-B,CH-01,72.92924759577029,18.095582439986508,873.8402295512609,115.46259831293848,0.10258377579249398,3,537.1291369087166,96.85172235409611,0,normal
2026-01-03 08:36:00,LOT-02,ETCH-A,CH-03,71.21609954031635,17.762886422438022,838.8213491330508,123.80575219383485,0.0759261353039978,4,499.0483908608768,95.88256684284435,0,normal
2026-01-03 08:37:00,LOT-02,ETCH-C,CH-01,73.7988724335329,17.909919268013198,861.9261057840636,121.19377882619102,0.07528229781357229,4,534.7553887060841,97.1416377941658,0,normal
2026-01-03 08:38:00,LOT-02,ETCH-A,CH-01,73.17683260540119,17.864190982937217,874.1080308356563,124.18404993477978,0.040097213388092044,3,526.0379061817112,94.08191565249999,0,normal
2026-01-03 08:39:00,LOT-02,ETCH-C,CH-01,70.93270247940141,17.53655394470249,849.3130599670468,113.5892725435049,0.06779919985316338,4,507.53313261657667,97.42611583794616,0,normal
2026-01-03 08:40:00,LOT-02,ETCH-A,CH-03,71.18467990165473,18.60141370338839,858.8993201877671,119.52892165383447,0.10875698684960722,1,547.363122177253,96.03795154427388,0,normal
2026-01-03 08:41:00,LOT-02,ETCH-B,CH-02,71.07380950406744,17.76937507548963,880.6806333694409,125.3853625778749,0.056358392397697694,3,532.7753044314071,98.02828463081815,0,normal
2026-01-03 08:42:00,LOT-02,ETCH-B,CH-03,71.90568788589613,17.130978887950228,855.2255185363045,119.76079659588746,0.10786101839932949,2,545.4759241298023,97.2009660772293,0,normal
2026-01-03 08:43:00,LOT-02,ETCH-B,CH-02,73.10995931399488,17.668758966132405,870.8857632029625,120.11363148530663,0.07505053209323975,2,507.29526943087774,94.90799353803969,0,normal
2026-01-03 08:44:00,LOT-02,ETCH-B,CH-03,73.89046259448993,17.366101760471384,863.2879617486749,115.54139308935527,0.08807091314154969,3,523.4279593767204,94.63283646349946,0,normal
2026-01-03 08:45:00,LOT-02,ETCH-A,CH-02,72.46386156209097,17.8441890268067,856.8117128539192,120.78188381770015,0.06236798827051724,3,502.81925792639817,96.82278184142174,0,normal
2026-01-03 08:46:00,LOT-02,ETCH-B,CH-02,70.66094409174832,17.590018911349542,863.1580927997419,121.93354506399231,0.07115073718312818,5,530.9695668183879,95.3015366695841,0,normal
2026-01-03 08:47:00,LOT-02,ETCH-B,CH-02,72.59930574990605,17.6442555275316,833.3438734143563,126.08830748029862,0.08719732950034861,3,496.33207404887315,94.10819958634771,0,normal
2026-01-03 08:48:00,LOT-02,ETCH-A,CH-02,73.1645491952248,18.112852959591176,856.3144598059619,116.3196271221548,0.07594184668264295,4,504.1694278550074,96.31321309427427,0,normal
2026-01-03 08:49:00,LOT-02,ETCH-C,CH-01,73.21198288561227,18.494171600681096,880.0513304646557,116.06691167942348,0.13025403375425118,4,506.2360369483592,97.11977789214545,0,normal
2026-01-03 08:50:00,LOT-02,ETCH-C,CH-03,71.08075128353116,17.78133220948946,863.7530744322905,120.9082757061806,0.07967054231956339,4,530.5930181652955,95.91999817618864,0,normal
2026-01-03 08:51:00,LOT-02,ETCH-A,CH-01,70.33722487330877,18.535738034997262,855.537594414524,123.3457715584849,0.07769373089365858,5,500.8771077617172,96.744847241636,0,normal
2026-01-03 08:52:00,LOT-02,ETCH-B,CH-03,70.85205679747003,18.60921188762042,850.4539939978242,117.74376877473262,0.0773647187250584,3,486.71580076035633,96.02088376656731,0,normal
2026-01-03 08:53:00,LOT-02,ETCH-B,CH-01,71.17688930081808,17.946559348667893,914.1356941226495,121.071274778038,0.1050420209596438,2,528.6401977884531,96.36020066360116,0,normal
2026-01-03 08:54:00,LOT-02,ETCH-C,CH-03,73.1051977252642,17.96619613704628,840.3317402018121,122.64075749949767,0.11765373183964742,4,516.4303604986704,95.16444623695726,0,normal
2026-01-03 08:55:00,LOT-02,ETCH-B,CH-03,71.60193542845192,17.792995624947064,855.4878612635778,118.85084509555344,0.09612433072940457,5,521.447739010593,94.39525215014616,0,normal
2026-01-03 08:56:00,LOT-02,ETCH-A,CH-01,71.92478313848348,18.819630088271524,849.5564796445188,116.89281445987079,0.06266838748915468,5,523.2574470805635,94.61194147906724,0,normal
2026-01-03 08:57:00,LOT-02,ETCH-B,CH-03,72.56885475264748,17.276181535941145,857.6566626564038,119.494317136433,0.09202695270474814,5,560.0468209793958,94.76473268836786,0,normal
2026-01-03 08:58:00,LOT-02,ETCH-C,CH-01,72.7820619249014,18.52378080753073,835.1131090207076,119.61705282394594,0.07418072180878277,4,494.3111638762891,95.64968978883266,0,normal
2026-01-03 08:59:00,LOT-02,ETCH-B,CH-01,71.49901079618292,17.811953980798613,855.345848589717,126.9014749212142,0.09104097100660102,5,492.6328443152256,94.06959183589683,0,normal
2026-01-03 09:00:00,LOT-03,ETCH-A,CH-03,72.56048346049134,17.482970289580226,875.4537758755544,119.9311688739969,0.11959772621132994,5,525.5750320286517,96.68410388954065,0,normal
2026-01-03 09:01:00,LOT-03,ETCH-B,CH-03,72.55253133443918,18.120368667518438,860.8817951300867,113.52046112638257,0.08090689813293506,4,537.0193981503762,97.8957464842528,0,normal
2026-01-03 09:02:00,LOT-03,ETCH-A,CH-02,72.63495392207184,18.997784911282004,864.0894199918458,117.25110152595144,0.08417056467136619,3,514.9383281569856,96.3781645166249,0,normal
2026-01-03 09:03:00,LOT-03,ETCH-B,CH-03,72.13794359242131,18.35984864598797,861.1644189428757,124.5966965857207,0.11358376720454025,6,527.6090990323254,97.91622801110208,0,normal
2026-01-03 09:04:00,LOT-03,ETCH-A,CH-02,70.5434051741743,17.292488773939144,868.2496111202481,120.62342315247916,0.07170317216729016,2,511.6066171229018,94.44927762694672,0,normal
2026-01-03 09:05:00,LOT-03,ETCH-B,CH-01,71.83727896577264,17.721874303723812,873.9554956361555,114.99461926346305,0.09852293085818467,4,527.1931545362995,96.96460958492612,0,normal
2026-01-03 09:06:00,LOT-03,ETCH-A,CH-02,72.94269373401964,17.740603646914344,857.4515301269453,116.63014810898609,0.09221539870195064,5,535.1640196404414,97.22879810959509,0,normal
2026-01-03 09:07:00,LOT-03,ETCH-A,CH-02,73.13906599013356,17.82117434008206,825.720074391536,122.73401185939878,0.08504879093524187,1,490.5260206667014,97.83520047277395,0,normal
2026-01-03 09:08:00,LOT-03,ETCH-A,CH-03,72.75398248376274,17.413254696943866,828.7956153280303,122.20799766126078,0.061883010135899676,4,531.4112171426683,94.85731589474841,0,normal
2026-01-03 09:09:00,LOT-03,ETCH-A,CH-02,72.78519877042949,18.07225932647787,820.597421800131,120.09383277459412,0.07790443623759868,0,516.7654337263903,94.84608415764009,0,normal
2026-01-03 09:10:00,LOT-03,ETCH-A,CH-02,70.29056678293047,17.62948514473961,840.4354447411404,117.07831018182384,0.062362397759661806,3,500.99274969592983,97.75854405483632,0,normal
2026-01-03 09:11:00,LOT-03,ETCH-A,CH-03,71.92085979632192,17.758800019836567,850.5342384396511,123.38617162859882,0.10076833012030842,2,496.0077087408994,95.4094638752729,0,normal
2026-01-03 09:12:00,LOT-03,ETCH-A,CH-03,71.89447254431525,17.62504867609505,838.3551773868395,123.01494094991702,0.08081692161009624,2,528.0944056088987,95.7795574999514,0,normal
2026-01-03 09:13:00,LOT-03,ETCH-A,CH-01,70.87285726597642,18.325411964036526,840.6013903541724,129.43706036921378,0.08895353246817689,5,515.7468305832602,96.16900931470093,0,normal
2026-01-03 09:14:00,LOT-03,ETCH-B,CH-01,72.38457062565793,17.417575480979533,830.1860420368847,122.99883331732563,0.0978311947150549,3,514.9028985039257,95.17094811727583,0,normal
2026-01-03 09:15:00,LOT-03,ETCH-B,CH-02,71.31062748184944,18.514240775532368,854.0962292065767,120.77342846503011,0.0826506322590387,2,527.9752546473084,96.9509513659638,0,normal
2026-01-03 09:16:00,LOT-03,ETCH-A,CH-02,70.41468273981188,18.00086053407705,814.5208042810211,119.91332088808107,0.07796847054984778,2,553.9676591472166,95.80375015030687,0,normal
2026-01-03 09:17:00,LOT-03,ETCH-A,CH-03,72.64376596952238,18.557147427054836,878.2575954150365,114.8720426437838,0.10689001906520712,7,544.9129759627382,97.26373671098291,0,normal
2026-01-03 09:18:00,LOT-03,ETCH-C,CH-02,72.65352509037305,18.58363276854772,831.0068514901158,120.45924785831274,0.06991687630501954,3,541.9081134772528,97.169525546011,0,normal
2026-01-03 09:19:00,LOT-03,ETCH-C,CH-01,72.29697942175764,17.954230413646506,874.0570734644575,122.20489727107184,0.054262441108681,8,510.1998646866404,96.69999230308717,0,normal
2026-01-03 09:20:00,LOT-03,ETCH-A,CH-01,71.02611170013162,17.964954816678915,835.829549965216,117.62681569797904,0.058665919371008735,3,509.8535859594464,96.9341774567928,0,normal
2026-01-03 09:21:00,LOT-03,ETCH-C,CH-03,73.53431018784555,17.268137913519755,841.322441189882,118.7918604480528,0.06355814087142006,6,505.75265074971156,96.4947052311756,0,normal
2026-01-03 09:22:00,LOT-03,ETCH-A,CH-03,72.55999116924065,18.139418280227037,819.1827043342581,116.64304821329421,0.10574087032087062,2,540.0674940678762,97.87017867939396,0,normal
2026-01-03 09:23:00,LOT-03,ETCH-A,CH-02,72.21711667270861,17.36338731384156,875.2281351437979,120.5380284945947,0.07855689972053038,3,519.5841281490735,95.158779584909,0,normal
2026-01-03 09:24:00,LOT-03,ETCH-A,CH-03,71.70866584277451,18.022879319236388,820.1842673840107,118.70682793159854,0.09243202024906308,5,509.54028632055383,95.35460691724647,0,normal
2026-01-03 09:25:00,LOT-03,ETCH-A,CH-02,71.52303936994767,17.959315942647336,833.6967250358773,124.9482346589832,0.07332545059520863,5,492.54422434866825,94.76503418058485,0,normal
2026-01-03 09:26:00,LOT-03,ETCH-C,CH-02,73.48760966245375,18.226707469347982,859.7651951816864,121.72810929092383,0.08293174047384394,7,482.1970445313777,97.40561520390266,0,normal
2026-01-03 09:27:00,LOT-03,ETCH-A,CH-03,73.43022378736978,18.620803599940444,827.4352206138371,118.46592075740718,0.07610589494322048,6,529.0169268394209,95.51226572223295,0,normal
2026-01-03 09:28:00,LOT-03,ETCH-B,CH-01,71.16421406710658,18.69745588915197,845.5586145046746,123.04941260835258,0.08324825458613748,2,508.38939362692383,95.67144574067098,0,normal
2026-01-03 09:29:00,LOT-03,ETCH-A,CH-01,71.2707968653773,18.146691858417206,846.7360242804313,117.26247700452913,0.09339044176198547,2,510.7445590871925,97.59402869854253,0,normal
2026-01-03 09:30:00,LOT-04,ETCH-C,CH-01,73.46337318035887,17.795289339556604,818.0411141498645,119.29703784892028,0.0945370700170792,7,537.4138480643943,96.34159029842131,0,normal
2026-01-03 09:31:00,LOT-04,ETCH-B,CH-03,73.2607561507512,16.987037227945205,854.4808205056097,126.09086767320646,0.0886104747285763,1,510.91724232862975,95.62611671183421,0,normal
2026-01-03 09:32:00,LOT-04,ETCH-C,CH-03,73.74888234996013,17.87700920369944,823.1082569944394,115.85327119915821,0.1117415775790302,0,470.4279871731154,94.24263859726777,0,normal
2026-01-03 09:33:00,LOT-04,ETCH-C,CH-01,71.76100870370358,18.35875210986084,836.1324325459988,118.76791562288287,0.050427760577979916,2,519.15898703547,96.10520508751662,0,normal
2026-01-03 09:34:00,LOT-04,ETCH-A,CH-03,73.2227436788057,17.911969132972416,817.0607614408452,116.88362180147149,0.06604432042189563,5,531.2887684875578,96.25420293568611,0,normal
2026-01-03 09:35:00,LOT-04,ETCH-A,CH-01,72.78134067462813,18.16778024184856,840.7268794008147,116.5407616041734,0.07480261032118529,2,528.2337515377701,96.65202669861411,0,normal
2026-01-03 09:36:00,LOT-04,ETCH-C,CH-01,73.72562577320365,17.823002188940666,850.4062977853541,121.6341824206039,0.07021372923863498,5,498.3994496628321,98.22163096503392,0,normal
2026-01-03 09:37:00,LOT-04,ETCH-B,CH-03,72.27240382609777,18.746697447216913,892.9656304289097,114.27355979788895,0.06516603920906494,4,508.6613430318948,96.8493029838321,0,normal
2026-01-03 09:38:00,LOT-04,ETCH-B,CH-03,72.53929355988845,18.232997276149757,839.2480036758999,122.18306925507807,0.09466781171621383,4,523.1042301197728,95.68727781082099,0,normal
2026-01-03 09:39:00,LOT-04,ETCH-B,CH-03,71.28318728585823,18.334805906674795,850.1523760192281,113.26161342256243,0.112268435601837,3,499.459179683963,97.53036996494046,0,normal
2026-01-03 09:40:00,LOT-04,ETCH-C,CH-03,72.3345105124002,17.43759742452084,844.7328440722025,123.52198034017216,0.05945345984067702,4,512.2929968133113,95.23430052027815,0,normal
2026-01-03 09:41:00,LOT-04,ETCH-A,CH-03,72.41831311291695,18.32959611970099,852.0200380344011,121.15402198400129,0.08192901098427996,3,527.1507375242412,97.9674144744304,0,normal
2026-01-03 09:42:00,LOT-04,ETCH-A,CH-03,71.4678491532042,17.8206901269505,876.3668645490687,124.91384232070465,0.09656000819375185,8,522.1502071080754,95.07403316243241,0,normal
2026-01-03 09:43:00,LOT-04,ETCH-A,CH-03,71.61976104929796,17.753170841835747,820.6966467600333,122.77243490880295,0.11020099972744862,5,494.3591942133063,96.51415799478349,0,normal
2026-01-03 09:44:00,LOT-04,ETCH-B,CH-03,72.72590282900083,18.445943227478516,831.0820215746985,121.56113763268516,0.07375166486601026,2,523.1459621744164,95.89077867995152,0,normal
2026-01-03 09:45:00,LOT-04,ETCH-B,CH-03,72.42721216915402,18.242766723327946,865.4230572816195,119.37099852882717,0.11701739729570876,3,503.25033583497526,95.64707942542265,0,normal
2026-01-03 09:46:00,LOT-04,ETCH-B,CH-02,74.64506898388841,18.44230370050972,848.6030422299793,117.84244530654956,0.09292392349905444,7,525.6424019705233,94.31377228475661,0,normal
2026-01-03 09:47:00,LOT-04,ETCH-A,CH-01,70.56924508130767,18.4676278168113,838.1209026524322,122.59854483984732,0.08164602253100589,6,516.3000189826374,95.76735823579898,0,normal
2026-01-03 09:48:00,LOT-04,ETCH-B,CH-03,73.01462392008759,18.0405853903469,873.3250391962189,125.29533441901884,0.07261153915250249,3,563.1748024980178,93.77277810591941,0,normal
2026-01-03 09:49:00,LOT-04,ETCH-A,CH-02,72.33215356060107,17.48716446592634,810.2362629161075,118.28573923600652,0.0875952960430775,5,520.4280342747372,98.60808952764376,0,normal
2026-01-03 09:50:00,LOT-04,ETCH-A,CH-03,72.42574838119387,16.964123539274635,871.5050570895429,121.99692826802446,0.10756711255213833,4,559.46707011351,97.29351714955057,0,normal
2026-01-03 09:51:00,LOT-04,ETCH-A,CH-03,72.69785335256752,17.89450032090211,844.1601430650563,119.63140983789646,0.08556754959892812,2,528.9107337144469,94.80055109535202,0,normal
2026-01-03 09:52:00,LOT-04,ETCH-A,CH-01,70.58030764602906,18.401274329415635,827.076099607783,120.88809131403502,0.09179796380487358,8,515.1803242661758,95.97761318364986,0,normal
2026-01-03 09:53:00,LOT-04,ETCH-A,CH-02,72.68072416241358,17.91968042954614,828.0824662301125,121.56128268348824,0.07699216460592073,3,530.4223507980248,93.01162352227408,0,normal
2026-01-03 09:54:00,LOT-04,ETCH-B,CH-02,71.38841813832299,18.945903147134413,851.5452559378055,117.32375761236872,0.08602800894199397,4,544.7828308051357,97.04368633903398,0,normal
2026-01-03 09:55:00,LOT-04,ETCH-C,CH-02,73.80018410602094,17.809751112441415,852.0304974081965,126.91432823031002,0.09676054015870139,2,525.0507278537092,95.62354220952768,0,normal
2026-01-03 09:56:00,LOT-04,ETCH-B,CH-02,72.43005763798207,17.907818028581577,885.9591562432526,118.74022128072171,0.08851903327561332,4,515.3919160579187,96.91016080660052,0,normal
2026-01-03 09:57:00,LOT-04,ETCH-B,CH-03,73.64834391395368,17.686397322072217,859.2974715579928,121.21136219203109,0.09559973200641542,5,544.188945943197,94.15300715975641,0,normal
2026-01-03 09:58:00,LOT-04,ETCH-A,CH-03,71.76252033931644,17.84763969205345,826.2522228994525,118.62955344438544,0.08316428548564819,3,494.10249789908835,95.59168460658285,0,normal
2026-01-03 09:59:00,LOT-04,ETCH-A,CH-01,70.67488335274206,17.868393009407487,836.0384372096354,123.24234942239599,0.10301907300633927,3,510.1607213774415,94.63607640086552,0,normal
2026-01-03 10:00:00,LOT-05,ETCH-C,CH-01,72.97742047033488,17.13251153518059,849.0834194612376,116.33239478576493,0.06890577748267737,4,508.92091191476453,95.81242713382682,0,normal
2026-01-03 10:01:00,LOT-05,ETCH-C,CH-02,72.825217845911,17.750468446191487,843.9532288568411,116.24107992958461,0.07058891824037013,4,536.2521800001506,94.20207358331994,0,normal
2026-01-03 10:02:00,LOT-05,ETCH-A,CH-02,72.10505885971256,17.96171683723346,841.935977812821,121.95657831047401,0.06646632001096056,3,489.3632627924855,93.28322895253369,0,normal
2026-01-03 10:03:00,LOT-05,ETCH-C,CH-03,73.12976479514965,18.69356242567506,794.9139233566078,119.7283678818016,0.11482081616725898,6,507.24398028213807,95.42613686018771,0,normal
2026-01-03 10:04:00,LOT-05,ETCH-C,CH-01,72.34537829850112,18.329554992140498,856.1841722648481,115.2180393684924,0.05935683746552512,1,545.1585262131427,96.63608669511453,0,normal
2026-01-03 10:05:00,LOT-05,ETCH-A,CH-01,72.43858714023253,18.74519677008543,841.63980621105,125.97376861894865,0.09224580468241234,6,517.4175368026615,95.62141363719113,0,normal
2026-01-03 10:06:00,LOT-05,ETCH-C,CH-01,73.70872865470642,18.550682134737222,838.684150133115,120.90658342818809,0.07461050365248284,7,530.3994862188414,97.36341746632063,0,normal
2026-01-03 10:07:00,LOT-05,ETCH-A,CH-02,71.37255589023617,18.298693608220184,853.3130777824441,118.44188179084759,0.06243598888188807,3,504.77783452907573,95.06402728444196,0,normal
2026-01-03 10:08:00,LOT-05,ETCH-B,CH-02,72.20386878428108,17.392042863868102,860.4187495002282,118.74367005769287,0.07148426310096012,6,545.267408799392,97.20825153347927,0,normal
2026-01-03 10:09:00,LOT-05,ETCH-A,CH-02,71.51453273310443,18.03147593881597,838.8169622596757,120.94227417587126,0.07875006254570437,9,538.4806663730632,93.77523694186216,0,normal
2026-01-03 10:10:00,LOT-05,ETCH-A,CH-01,72.18297357379745,18.268496192462024,811.1110752049713,120.31833503756701,0.06229689984079006,5,545.0516900986764,96.23598479667963,0,normal
2026-01-03 10:11:00,LOT-05,ETCH-A,CH-03,71.56093205501868,17.308076389276785,801.3186909618167,119.19535282460878,0.09326693715537704,3,517.9105929541436,96.14265814372897,0,normal
2026-01-03 10:12:00,LOT-05,ETCH-B,CH-02,70.13508445941888,17.756386005885037,865.5544564169098,120.5829429532568,0.07924536939475886,2,507.19196435580164,95.35702348829349,0,normal
2026-01-03 10:13:00,LOT-05,ETCH-B,CH-03,70.87357327722611,18.208850189007897,856.3188214526557,117.02164675173546,0.07104148879750408,5,569.3340255411163,96.84146211871486,0,normal
2026-01-03 10:14:00,LOT-05,ETCH-A,CH-03,72.20801333930251,18.27676388383862,872.4355655957431,119.12016901605516,0.07717628329007697,1,538.4847630972489,93.37319880869265,0,normal
2026-01-03 10:15:00,LOT-05,ETCH-C,CH-02,73.11360836074434,18.43834347125855,858.8235937769979,119.90369865045255,0.043233642203977775,2,503.98445466879815,95.92944568565545,0,normal
2026-01-03 10:16:00,LOT-05,ETCH-A,CH-02,71.5495717661596,17.616445333724247,861.2432355591394,129.0731564169232,0.051895137338382274,4,493.6302649219087,97.26732097662645,0,normal
2026-01-03 10:17:00,LOT-05,ETCH-A,CH-03,72.84869662547649,17.96819119979205,867.3620132360832,120.68457433920533,0.08471448952014415,6,531.2248453622341,95.5252472682063,0,normal
2026-01-03 10:18:00,LOT-05,ETCH-A,CH-03,71.01259953713787,17.70825812342237,814.9896807429172,120.40929613228127,0.06086135722531356,6,536.0607964223473,96.17779260637045,0,normal
2026-01-03 10:19:00,LOT-05,ETCH-C,CH-01,71.27744420382393,17.968030219343593,878.716721262676,117.59541713294996,0.11197961520418592,3,552.144493554479,95.28613958980971,0,normal
2026-01-03 10:20:00,LOT-05,ETCH-A,CH-02,71.87002415998597,17.988710864922822,870.7036644113542,114.42962721846935,0.0701565989999103,7,540.3114470565029,94.856869824811,0,normal
2026-01-03 10:21:00,LOT-05,ETCH-B,CH-02,70.34863492416419,18.45548917933889,874.2836809019225,121.16958565304728,0.07369398582731404,5,484.283642886009,97.39324339349695,0,normal
2026-01-03 10:22:00,LOT-05,ETCH-A,CH-02,71.33615626649983,17.85123404386821,859.6316872334148,125.88337511304323,0.06664482035017127,5,523.5743811618778,94.0863070568051,0,normal
2026-01-03 10:23:00,LOT-05,ETCH-C,CH-02,72.6710115986757,17.519486145078204,831.1885711046189,116.49682180948162,0.09835560298012129,5,514.6729682222436,96.90181375093306,0,normal
2026-01-03 10:24:00,LOT-05,ETCH-A,CH-01,72.54335530085555,18.335323588666583,861.4961934203077,117.23614750543561,0.07966253882228222,6,506.09535574516667,96.32337377395652,1,etch_rate
