component_id,component,load_index,temperature_c,observed_time_h,failure_event,true_failure_time_h
0,motor,0.7264779768264475,39.64590372235664,1158.5747708667488,0,2017.4965772788887
0,motor,1.2263752235278433,51.084529982045936,777.6132013759462,1,777.6132013759462
0,motor,1.1416813996218127,47.34953600410595,1066.8663438939607,1,1066.8663438939607
0,motor,0.9360875273633298,51.53632892700794,1089.7114107635534,1,1089.7114107635534
0,motor,1.1584979699095972,48.822542251964116,952.0021757662927,0,1053.9934398886976
0,motor,0.9595640445947481,40.7942940027409,1193.6220461823689,1,1193.6220461823689
0,motor,0.8672821238878755,44.897015150728535,929.4054824487348,0,1022.1132067997052
0,motor,1.0377812193481981,48.811401517966736,1176.3620655158068,1,1176.3620655158068
0,motor,0.944974734948649,47.081847463009055,1280.4575606845638,1,1280.4575606845638
0,motor,1.337976436114004,49.47911753417986,314.1005376422082,1,314.1005376422082
0,motor,0.8635994863540214,35.18388875282382,1403.225880126829,0,1485.9652865218893
0,motor,1.1346294157703147,53.169058697319855,736.6188507670704,0,1599.6548895179055
0,motor,1.0056155454454614,38.876543607783944,538.4332462322031,1,538.4332462322031
0,motor,0.898860922014597,53.3585210233657,952.5417409266026,0,1281.9605728164406
0,motor,0.9306686001591927,38.97588964322506,1345.0873881926236,1,1345.0873881926236
0,motor,1.1931936201532258,45.5904324229109,1320.9611786071446,1,1320.9611786071446
0,motor,1.1014667703845111,44.83790553155545,736.7164625520095,0,1144.6520249965392
0,motor,1.1726610339082835,38.61332421914686,591.3059180827324,1,591.3059180827324
0,motor,1.1708427083985895,43.814679892813515,1189.4960739192563,1,1189.4960739192563
0,motor,1.24457284678217,47.7477106228655,795.6544267790771,0,1521.4989486956867
0,motor,0.7522076432941461,56.55111103025138,1173.8608966877518,1,1173.8608966877518
0,motor,0.8010191127713662,51.46549115135055,423.3005628088759,1,423.3005628088759
0,motor,0.7562146261935689,42.12503103223872,1120.8174020315087,1,1120.8174020315087
0,motor,0.8568156028993354,40.18276893976667,813.5750588693355,1,813.5750588693355
0,motor,0.9632560970486905,41.3408617637103,831.236133126959,0,1185.0310706267576
0,motor,1.3637339922278995,43.94307632302026,874.2136600040458,1,874.2136600040458
0,motor,1.3207985870453092,47.71161985173284,1085.3966224555472,0,1094.010087924243
0,motor,1.34525053942501,41.75422094665411,895.3443497039036,1,895.3443497039036
0,motor,1.2047920948209878,46.23618738716531,449.66966980252744,1,449.66966980252744
0,motor,1.2199181258897784,40.19113105406551,781.5289421410658,1,781.5289421410658
0,motor,1.3319221640524996,42.26756145086658,872.118776516972,1,872.118776516972
0,motor,0.8036100033164816,44.614372039561616,713.5435946868554,0,1050.993311616404
0,motor,0.827268758852837,44.72293715360493,1079.668519811011,1,1079.668519811011
0,motor,1.0145892677370032,49.39293422906072,870.8095382630092,1,870.8095382630092
0,motor,0.7709812489032072,41.763991347365774,1061.2851118121769,0,1089.2166156909598
0,motor,0.8602058977547469,54.78437016881679,844.109651905258,0,1289.489183049304
0,motor,1.270671322495738,44.30761077871068,1289.4526915428914,1,1289.4526915428914
0,motor,0.8129699701240666,48.735204197134564,534.5540391157443,1,534.5540391157443
0,motor,1.268574913315124,41.92474162791732,807.36569891952,1,807.36569891952
0,motor,0.9895318152130332,45.9511014920384,774.3021919341963,0,1398.7467534787345
0,motor,1.1015051098737216,46.307054501938154,1389.767593386379,1,1389.767593386379
0,motor,0.8225031990898677,52.939884628735136,949.9563326254088,1,949.9563326254088
0,motor,1.3962435310054717,52.158404555884694,891.7410810804536,0,1311.7048092892312
0,motor,0.9695240004351535,47.5677747755289,819.5867904718882,1,819.5867904718882
0,motor,1.1827161316270112,45.80953984627155,481.56177803508587,1,481.56177803508587
0,motor,1.0042588199544857,45.28423173936224,542.4849822471043,1,542.4849822471043
0,motor,1.049413636795174,42.92618589942411,991.1013059116582,1,991.1013059116582
0,motor,1.1609903895523266,42.39666220455976,1201.2683971668012,0,1408.2412545497493
0,motor,1.2155613513597476,54.865649617876116,447.4172719948494,1,447.4172719948494
0,motor,1.3734466282372904,44.075110806337776,875.3282164102802,0,1036.7402275411134
0,motor,0.7303096469555846,43.68619487492232,640.2766850210969,1,640.2766850210969
0,motor,1.142959718358187,44.21907108763471,947.433271344069,0,1380.4821630947652
0,motor,0.9238424822820761,47.536399976062825,808.1186414630154,0,1321.501450404651
0,motor,1.2214575409723354,38.10789809356604,914.3767336114097,0,1587.4354902452249
0,motor,0.7444058012025725,39.68848656905748,922.7611328942032,0,1735.6952394287143
0,motor,0.880179601321418,42.72953711121092,623.5355756025377,1,623.5355756025377
0,motor,1.0487681832932307,41.422108723768474,466.60897358901155,1,466.60897358901155
0,motor,0.8462423941662628,56.75612599276098,879.6936582216065,0,1363.1149496891987
0,motor,1.3851858559754517,45.70931181517448,985.782976438903,0,991.7314953619422
0,motor,1.0595434514659055,40.70233140685197,1124.7887720777255,1,1124.7887720777255
0,motor,0.8640462269673495,43.713544552511436,1136.1319423957827,1,1136.1319423957827
0,motor,1.3447802584105877,45.624785604641126,1170.1482086499238,0,1687.6467209430136
0,motor,0.9244915054929412,50.754460904856174,915.8147115604146,1,915.8147115604146
0,motor,1.1988529653628803,49.63648682096741,927.7603395238847,1,927.7603395238847
0,motor,1.1499548554018042,43.93763160077329,684.1884399049171,1,684.1884399049171
0,motor,0.9875129938716365,38.20065396657916,1039.71415712557,1,1039.71415712557
0,motor,0.9497569850178219,44.634573726705,1137.2408854784514,1,1137.2408854784514
0,motor,1.0373502196736775,48.96096106162153,1054.3623463234023,1,1054.3623463234023
0,motor,1.329317815522351,46.75444276092227,830.6813043908799,1,830.6813043908799
0,motor,0.909123344319455,45.49412077653657,854.9054948663963,0,1366.200836753929
0,motor,1.144168136968784,47.437344463560954,549.4537908972994,1,549.4537908972994
0,motor,1.3424625900631226,50.62066603067407,793.433356915608,1,793.433356915608
0,motor,1.2562886099873047,45.833080081368486,651.8822346145768,1,651.8822346145768
0,motor,1.106727186871228,45.17335557020588,563.4045177494023,1,563.4045177494023
0,motor,0.9594476804643433,55.808585789582466,701.6400974646753,1,701.6400974646753
0,motor,1.1184799742637255,40.67012963947566,1007.1732860345926,1,1007.1732860345926
0,motor,0.8939045922730073,54.908355887644916,1084.8015961209944,0,1395.7632273970305
0,motor,0.9352671798969756,44.218845949008376,1234.32987024764,1,1234.32987024764
0,motor,1.20203765063941,39.019668950042316,1140.163936049096,1,1140.163936049096
0,motor,1.0107853257245603,46.63785361512441,859.4483570412597,1,859.4483570412597
0,motor,0.8153607856554703,41.758802960454155,935.863048424924,0,1015.5638757124678
1,bearing,1.2155460694153237,47.650184608774325,515.0943884709191,1,515.0943884709191
1,bearing,0.9249549438959384,53.46362633736587,631.3560710423149,1,631.3560710423149
1,bearing,1.3600727180355205,48.076569946979774,1023.240227092262,1,1023.240227092262
1,bearing,1.3694499553752473,55.85637556153224,1058.7877571706451,1,1058.7877571706451
1,bearing,1.031988209045871,58.21908494302447,746.8869731711671,0,860.1305455679675
1,bearing,1.134993566791724,48.4068642024494,920.4228255163046,1,920.4228255163046
1,bearing,1.014813081493888,50.97276380519697,494.05428342256585,1,494.05428342256585
1,bearing,0.7714557099473469,52.556183267001,949.3189576700827,1,949.3189576700827
1,bearing,0.9027202795951285,55.676161921272495,987.1823788613169,1,987.1823788613169
1,bearing,1.2894371663447195,53.63893649376468,847.9077342540247,0,1210.1117990821147
1,bearing,1.3284558652276663,54.2823476173,418.30793211502225,1,418.30793211502225
1,bearing,0.959625460355104,48.625487335613414,1032.5565973699088,1,1032.5565973699088
1,bearing,1.3792383112913016,44.650008011513,1294.4428651680987,1,1294.4428651680987
1,bearing,0.9175142226081922,49.9794439491003,1306.9064331220948,0,1433.7336778331203
1,bearing,1.2593402359953034,56.285964980335876,270.26673725402213,1,270.26673725402213
1,bearing,1.357166843624821,56.262473608389044,1048.9857005525791,0,1213.0913423977352
1,bearing,1.0636122323957529,59.30938872194554,408.08681221256103,1,408.08681221256103
1,bearing,1.2790655263594282,49.937436267205875,411.9405609178707,1,411.9405609178707
1,bearing,1.0240942409671279,47.550691328005044,1272.0549136355512,1,1272.0549136355512
1,bearing,1.2448600042232534,40.98802873175109,1500.139705346438,0,1688.7463116070942
1,bearing,0.7866807062032017,51.51588749001497,641.109285336664,1,641.109285336664
1,bearing,1.0270767763537239,44.33566870260411,797.6781055260093,1,797.6781055260093
1,bearing,1.3909344706565214,48.471574111824665,988.0383568667016,1,988.0383568667016
1,bearing,0.8038345021255577,53.07870639906975,775.1582070638437,0,776.9401358138275
1,bearing,1.3335204511920697,61.40800977344121,743.5499419287971,0,887.7498732736418
1,bearing,0.7106842219685482,51.12071277995818,1057.5363650695028,1,1057.5363650695028
1,bearing,0.7088898366135276,46.08350260970869,1488.9535815165814,0,1915.7925248923198
1,bearing,0.8642523295801602,53.111456768488864,1102.9150102311125,1,1102.9150102311125
1,bearing,1.0233875441007352,58.156096962822794,346.1947760645667,1,346.1947760645667
1,bearing,0.8902377673982985,53.55893232485844,405.59870762809766,1,405.59870762809766
1,bearing,1.143649150780449,57.97610564899109,1370.4757022527517,1,1370.4757022527517
1,bearing,0.7540102685694345,58.45283796019103,727.1324411404286,1,727.1324411404286
1,bearing,1.38650648932444,48.95431355807152,456.86072405776224,1,456.86072405776224
1,bearing,0.864293682743374,43.839859011767395,1066.6282452876974,0,1412.6347269797845
1,bearing,1.3206391781575029,50.83850990520225,1084.0144011838274,1,1084.0144011838274
1,bearing,1.0279656353336764,56.91448313158818,492.96986522919366,1,492.96986522919366
1,bearing,1.3505791769545208,53.196618573391454,669.2702122522124,1,669.2702122522124
1,bearing,1.1813278410917611,52.7269472446636,1016.5551153208069,1,1016.5551153208069
1,bearing,0.838529674569193,46.967671361811355,779.0656530684569,0,1341.9385058085866
1,bearing,1.0907774382648796,54.241196030243984,699.1138047617786,1,699.1138047617786
1,bearing,1.370893621623541,53.06060176389648,1110.9997736281325,1,1110.9997736281325
1,bearing,1.3563935070591997,58.39566995238997,853.1536448860347,1,853.1536448860347
1,bearing,1.006283331576186,59.017035058802584,795.6269128379901,1,795.6269128379901
1,bearing,0.8079351202959835,59.32467854100152,439.3983751441035,1,439.3983751441035
1,bearing,1.3353147754730887,53.88420114157014,731.6065522605361,1,731.6065522605361
1,bearing,0.9079410641612332,55.92655150956348,266.62719835521114,1,266.62719835521114
1,bearing,0.7793153929895342,56.60459721722363,818.3878815812482,1,818.3878815812482
1,bearing,0.9724947481447042,46.95847006959721,275.46414088666,1,275.46414088666
1,bearing,0.7762650085493669,50.422232079659636,907.4756234482701,1,907.4756234482701
1,bearing,0.7099189550610826,55.108828936200894,1296.3225325738795,0,1561.684655618534
1,bearing,1.0767139971621815,47.67450028524997,1602.5625740837165,0,1703.053530935607
1,bearing,0.8731531339602425,54.098225561298996,335.07560743720137,1,335.07560743720137
1,bearing,1.264088665447455,49.67885570273026,390.7849536878764,1,390.7849536878764
1,bearing,0.9159214067719381,46.705788912166156,887.1577032205631,0,974.5594073143814
1,bearing,0.7446737490898262,56.39942504744535,788.5673995204245,1,788.5673995204245
1,bearing,1.237485176205769,51.66716350145767,368.994814011231,1,368.994814011231
1,bearing,1.1589918427053783,53.96647033524377,524.0684111306972,1,524.0684111306972
1,bearing,0.8718675459966321,54.0072112255495,1517.8554786396637,1,1517.8554786396637
1,bearing,1.1641234124425253,52.29468970169116,610.0369407641418,1,610.0369407641418
1,bearing,0.7233233741622412,51.23450806080457,1246.9009325536113,1,1246.9009325536113
1,bearing,0.806138898381301,57.99153360618119,740.7314756840647,1,740.7314756840647
1,bearing,1.3954959270706921,58.403965546869905,978.9040676415921,0,1341.3019932871168
1,bearing,0.9100011094504192,44.655085129038234,680.0618208726854,1,680.0618208726854
1,bearing,1.3202365700361613,48.65004769774566,773.580642513934,0,945.1393983039727
1,bearing,1.079214827671023,50.142013035136024,863.5158449303176,1,863.5158449303176
1,bearing,0.8313585816952207,45.98860507215473,1080.5101232094212,1,1080.5101232094212
1,bearing,0.8462156887293595,60.12194678376984,985.8180999505806,1,985.8180999505806
1,bearing,0.9754340233081182,56.8211406910372,923.6921404426473,1,923.6921404426473
1,bearing,0.9135734960015304,46.00309472730253,701.8899308643767,1,701.8899308643767
1,bearing,0.9595402898271121,49.79295465184012,802.9409462410307,1,802.9409462410307
1,bearing,0.984339903081642,57.024546731996395,864.456834722544,1,864.456834722544
1,bearing,1.0777405747077395,50.14911828024937,578.668866545557,1,578.668866545557
1,bearing,0.8749171888756461,45.68558171467032,1146.8106209775406,1,1146.8106209775406
1,bearing,0.9863435148078024,54.01746792842593,710.5195154906644,0,883.66980852598
1,bearing,0.7796735943076755,56.937714013485476,992.1572559783424,0,1676.3647452188195
1,bearing,0.7806482273753902,52.42067284466149,725.0257562939579,1,725.0257562939579
1,bearing,1.3911752020141503,56.115422004662605,716.8253643323953,1,716.8253643323953
1,bearing,0.8557421869554712,57.094591596244925,845.2198374282611,1,845.2198374282611
1,bearing,1.136463958484194,52.14434865246923,292.9912060862354,1,292.9912060862354
1,bearing,1.1017644547861658,51.23170489859771,418.1946124812108,1,418.1946124812108
1,bearing,1.290627900546617,58.517715763134944,783.8911268861518,0,804.4153236381163
1,bearing,0.7605026302561357,60.902894382132274,780.4465913433656,0,1161.3971403146454
1,bearing,0.9891100083753157,56.873213420291385,695.5537293198876,1,695.5537293198876
1,bearing,1.3197083172184376,52.74604561600264,1299.266331207596,1,1299.266331207596
1,bearing,1.0545846162381833,53.875198847662844,265.2614354937863,1,265.2614354937863
1,bearing,0.8268718956301659,53.44715736488423,558.5769970324856,1,558.5769970324856
1,bearing,0.9229583859140946,52.473939721646616,374.2493212827429,1,374.2493212827429
1,bearing,1.2355468316657054,52.69998674260552,1037.1804820794362,1,1037.1804820794362
1,bearing,1.3368306797044758,56.96108347327885,268.3621463166236,1,268.3621463166236
1,bearing,0.9518481729794218,53.04352607134975,1152.8868981276191,1,1152.8868981276191
1,bearing,1.3180419804708015,51.277501466732,644.6147630011282,1,644.6147630011282
1,bearing,1.0306379581437315,57.18030143498722,777.9085749510223,1,777.9085749510223
1,bearing,0.9061534619984045,52.205834594452575,994.3289498146595,0,1068.712639234827
1,bearing,0.989240342427074,50.069990988650176,622.730818365059,1,622.730818365059
1,bearing,1.1534124279024174,54.65178332791954,708.5437090926251,1,708.5437090926251
1,bearing,1.0997983565009295,45.35385062674555,478.89273765457955,1,478.89273765457955
1,bearing,1.041032565573833,54.08174570108138,848.7149594253596,1,848.7149594253596
1,bearing,1.1822561388373902,56.151948814050215,456.25046622296117,1,456.25046622296117
1,bearing,1.1154823865903452,49.49190165098239,1225.4136889271751,1,1225.4136889271751
1,bearing,0.8172499562344436,44.98379796164662,1536.1655642798482,1,1536.1655642798482
1,bearing,0.9557485329004227,52.529852679643554,753.9675392949174,0,1095.5133782970534
1,bearing,0.9979469893099799,45.59341059953623,254.47649229911977,1,254.47649229911977
1,bearing,1.0071095009236832,52.18430049173306,875.2995363956326,1,875.2995363956326
1,bearing,1.0173388766384934,53.20045235159281,712.5662499916895,0,1185.3637979702517
1,bearing,1.3909331556189417,54.62805399522692,791.2177350564909,1,791.2177350564909
1,bearing,0.9652866789958263,51.32694034526923,1154.6268815520866,1,1154.6268815520866
1,bearing,0.7593309100707577,50.31165837067166,751.3626548464434,1,751.3626548464434
1,bearing,1.172403855177907,56.566693483993625,798.2472911367204,1,798.2472911367204
1,bearing,1.0718204452314255,57.78742693277396,1018.997837196356,1,1018.997837196356
1,bearing,0.7691202585533506,57.64674448980568,283.4456075953592,1,283.4456075953592
1,bearing,1.3848884218401682,49.123270916174015,1239.390776690409,1,1239.390776690409
1,bearing,0.8911365187527811,51.42980915533664,286.29233805921376,1,286.29233805921376
1,bearing,1.0381502706039087,53.68070341769973,1189.8246608916097,0,1307.3306144352916
1,bearing,0.7419105864911538,53.37047125121559,664.9819360434877,1,664.9819360434877
1,bearing,0.9117868677125869,47.20232486674519,926.6100846476413,1,926.6100846476413
1,bearing,1.3195296766222244,45.88020179608005,727.7610280000201,1,727.7610280000201
1,bearing,0.9442866156224041,56.19813489700441,575.4086960034899,1,575.4086960034899
1,bearing,1.1824996787268178,48.288884138693966,644.7245202303279,1,644.7245202303279
1,bearing,1.3980122312921968,45.72371457236495,719.7882163784062,0,936.8821629415605
1,bearing,1.3703444078753158,50.64492354908703,704.0993810800538,1,704.0993810800538
2,battery,0.9501779362744305,56.852349310985446,1194.7962375895174,1,1194.7962375895174
2,battery,1.2627096944855953,58.05172180814591,704.5371298422239,0,1244.3503154701762
2,battery,1.021630998992018,55.79066838940223,1302.911941817371,0,1342.2227021721467
2,battery,0.7504414675405906,59.074379695371306,1013.6214006337727,0,1063.8728139491468
2,battery,1.1655310721391317,60.358880801546825,774.7056328930745,0,1367.038441432359
2,battery,1.0533847733862773,49.31649665815057,727.4355030054327,1,727.4355030054327
2,battery,0.9910506941750333,57.23062647841366,806.7921241061024,0,1197.3536816970015
2,battery,1.3390673756744338,65.6937055127376,967.9498814044055,1,967.9498814044055
2,battery,0.9340853745958652,61.16092622839912,905.0914514968632,0,1381.832190923583
2,battery,0.8397695008268826,58.27614469259795,1172.6259432511383,0,1518.2288759853363
2,battery,1.3446413726189435,66.67698189807648,1312.5949740288972,1,1312.5949740288972
2,battery,0.7511484027680396,50.6684234340085,944.1351942979381,1,944.1351942979381
2,battery,0.8110459539402859,58.164711003754654,1017.5515740754414,0,1145.5520125480596
2,battery,0.7480876368266536,60.194493514377825,1316.6595428795656,1,1316.6595428795656
2,battery,1.1471967336241236,59.44170847548106,533.9178772304368,1,533.9178772304368
2,battery,1.3032201972426671,62.386154964904826,712.0039309198087,1,712.0039309198087
2,battery,0.8620124859737449,62.63156833887815,855.138727003853,1,855.138727003853
2,battery,0.7223900326202644,63.953511256786015,707.1088985301475,1,707.1088985301475
2,battery,1.2766130859929423,59.532734489974985,569.1110579416837,1,569.1110579416837
2,battery,1.1462986272076385,54.959244509232725,929.0661633304509,1,929.0661633304509
2,battery,1.1367919678658005,58.55970262656094,1517.5993219158154,0,1767.4825550007686
2,battery,0.8248825245540616,69.15695319719222,976.2007614295367,1,976.2007614295367
2,battery,0.8353014104762291,55.615585891183834,923.8281068179272,0,1398.1156566200696
2,battery,0.8996895611387195,62.45581803129092,1398.3970629230814,1,1398.3970629230814
2,battery,1.0428226268914025,60.32164064548176,445.3073829307949,1,445.3073829307949
2,battery,1.2955323439609994,55.424308865161144,1293.3069173708466,0,1433.6233465984728
2,battery,0.8153059241423689,65.63846128032031,957.705973212644,0,1391.2212631780942
2,battery,0.946132875722736,65.5451813291104,978.0241882895764,0,1044.0743028857084
2,battery,0.8972243823994945,52.18272929428228,773.7050731658549,1,773.7050731658549
2,battery,1.0161095256150192,60.69325590721774,1175.0970074133054,1,1175.0970074133054
2,battery,0.7266569304201561,54.556594852202814,952.7264972257342,0,1094.2488426723908
2,battery,1.1341581302686023,60.57326610050409,805.5863901130966,0,971.2232771798194
2,battery,0.7769361699716963,61.96864491810648,1285.5939127175573,1,1285.5939127175573
2,battery,0.8683817304469249,52.86814315357083,992.9989842388012,1,992.9989842388012
2,battery,0.8560911759903218,60.949859616009604,1260.8575190309473,1,1260.8575190309473
2,battery,1.2650699523741848,56.13664395086929,533.6829421830129,1,533.6829421830129
2,battery,1.019493735751014,60.255376725676186,1109.9479700635359,1,1109.9479700635359
2,battery,0.9081921479539751,50.54759870287934,1096.164044203216,1,1096.164044203216
2,battery,1.0569502476882517,57.813324586904706,1525.9944311463375,1,1525.9944311463375
2,battery,0.7322105800788103,54.54462857271032,605.3848469612534,1,605.3848469612534
2,battery,1.3591705225367963,62.6479860319426,739.2753147041269,0,796.5641610315832
2,battery,1.2515746133261743,62.0549285427247,1234.1740633253964,1,1234.1740633253964
2,battery,0.9114407413626502,52.67124870723939,581.8419649753015,1,581.8419649753015
2,battery,1.126226854456335,62.569527468909655,1269.1447693221285,1,1269.1447693221285
2,battery,1.0082123231914082,53.82787383751365,935.4581857919939,0,1125.965200140842
2,battery,1.1980275497201738,57.316522296172835,1140.6083605664398,0,1255.0406137735567
2,battery,1.3840325753214255,49.229023982565366,1320.8525807245494,0,1423.4399491324075
2,battery,1.0909146327570252,56.19577060652323,939.9513451611567,0,1198.3816436035445
2,battery,1.1914581051938655,59.44155033883752,762.6529857390107,0,1394.8971824269465
2,battery,1.2103957191694987,65.5398578421012,1135.5591429786505,0,1593.8305405719836
2,battery,0.8595447601604504,60.21087581399608,1061.6681014853375,0,1281.6031299059578
2,battery,1.3990332239722254,51.49432752675286,1161.2242776253115,0,1419.6363839781638
2,battery,0.814555919336258,59.26965054678885,1493.0957695426841,0,1680.7346009992202
2,battery,0.953014411440863,56.21179249760552,1124.0814960400876,0,1655.8554338508468
2,battery,1.3499129821249518,57.121485921517696,617.7714866688274,1,617.7714866688274
2,battery,0.9256588902671284,57.60922758275553,965.2450945387095,1,965.2450945387095
2,battery,0.8964353713073274,58.022562014740195,1165.4949560710313,1,1165.4949560710313
2,battery,1.2922734909820952,63.131947335701426,590.5347792539717,1,590.5347792539717
2,battery,1.2387398450248785,64.70054869493892,775.8968673668122,0,984.0539947142569
2,battery,1.2920329637252197,58.46729437310082,601.1926212403054,1,601.1926212403054
2,battery,0.8102179856246196,52.34045529081182,1006.4762046730267,0,1424.3607246947483
2,battery,1.1189245825614222,57.05531452667053,1186.1808192988935,1,1186.1808192988935
2,battery,1.1791056227533512,51.694655258856265,1112.5580906967136,1,1112.5580906967136
2,battery,0.8462025309544934,64.39061312436827,675.924110583947,1,675.924110583947
2,battery,1.1678073633135748,54.778276287837684,860.8261765557886,1,860.8261765557886
2,battery,1.0596096469565959,60.83094557365526,1210.9736240686098,1,1210.9736240686098
2,battery,0.9913121459989827,58.080604760188216,505.05940589930975,1,505.05940589930975
2,battery,1.23883883690167,60.86952958468954,467.1347980733323,1,467.1347980733323
2,battery,0.933894016973894,59.46356512560759,1180.1368529907945,0,1228.5849540340473
2,battery,0.8997905445154033,54.120773764987376,1121.9230432317677,1,1121.9230432317677
2,battery,0.9036738164989458,59.64383601633342,845.5129290887493,1,845.5129290887493
2,battery,1.308360729224261,58.0049175104743,1226.2750981112845,0,1423.018628964363
2,battery,1.3972373992775309,52.48010744942788,806.2504212484929,0,882.7674120470647
2,battery,0.9656229280509293,60.17954360549189,789.1810053088209,0,1398.4366798544281
2,battery,0.9352490345068322,59.95122520558762,921.4718642137307,0,1145.9883342742241
2,battery,1.1443309415918008,63.80746259237249,647.3071489993346,1,647.3071489993346
2,battery,0.8765098031134178,54.83664013130142,1248.0257255397755,0,1586.2434526367451
2,battery,0.7622743089223644,60.60541984466773,979.5639519857184,0,1083.727820309481
2,battery,1.143500626200075,56.10186203684988,706.0323551715569,0,1337.6510997121286
2,battery,1.130709717273733,57.9737224806394,527.7468443389697,1,527.7468443389697
2,battery,0.8533960663210141,57.571599870130946,953.3786852831424,0,1227.9251138567538
2,battery,0.8784349671387088,59.076388364893376,859.1911300806591,0,1662.2016624610783
2,battery,1.0291764234811476,65.06510135649357,1038.197331155855,0,1500.7328108780114
2,battery,1.2919740942126015,61.46750136467054,1196.410906378872,0,1531.0206822773416
2,battery,1.3557673921449775,61.698466526368854,1508.4684422197959,0,1556.009876279796
2,battery,1.3851155945180715,60.56942113138208,991.3231522353333,0,1192.697369439043
2,battery,1.3752293825479422,63.06228666197945,646.6639160137579,1,646.6639160137579
2,battery,1.0826252009675805,61.7348609221274,1215.1188365822047,0,1334.0572276491769
2,battery,0.7481296878505992,55.90076278471106,1296.204672092122,0,1690.198066861555
2,battery,1.1381773452661232,64.72078956999064,1298.4179391884725,1,1298.4179391884725
2,battery,1.1881554818134723,55.497322158395505,772.325809335946,0,1699.0813236180538
2,battery,0.8805731945481814,59.45345872918275,790.5650131292825,0,872.3242118837405
2,battery,1.316291482968242,63.937997125627234,1066.6852736844744,1,1066.6852736844744
2,battery,1.295134318010522,62.94529652255865,1068.8532048378452,1,1068.8532048378452
2,battery,1.0786543121925452,52.76363557381362,724.3827623917477,0,937.3427847602205
2,battery,0.7487355997780533,59.66349827053028,1691.1732353815314,0,1700.082968053891
2,battery,1.3217580813728058,67.18181882617463,1502.4029539880892,0,1652.9432579634276
2,battery,0.8513523821953065,52.70482184463129,1131.2337297405802,0,1523.02863867282
2,battery,1.0445762704230583,62.82624323190576,867.4318111083824,1,867.4318111083824
2,battery,1.2711973405911838,63.44865238206628,848.5849548525757,1,848.5849548525757
2,battery,1.146756189864253,51.32817260683349,713.0195297836894,0,819.7268760421894
