sim_time,detected,center_x,center_y,area_ratio,confidence,lost_frames,state,safety_active,fps,detect_latency_ms,pipeline_latency_ms,drone_x,drone_y,drone_z,vx,vy,vz,yaw_rate
0.11999999999999998,True,311.01389214728204,236.4640972440704,0.0065478515625,1,0,TRACK,False,97.73642443456637,2.639800019096583,5.743399990024045,0.032786185573612646,0.001029961037080382,1.5889534225224948,0.2731406250000001,0.01684895222384618,0.011830336713135974,0.025273428335769274
0.12999999999999998,True,310.1093391257307,236.0599775779544,0.006578776041666666,1,0,TRACK,False,83.75489970625402,1.7164000018965453,6.67609999072738,0.03551433721740976,0.001219569744873274,1.5881018370425446,0.27284375000000005,0.018544989139254963,0.012941452004968362,0.02781748370888245
0.13999999999999999,True,309.12445374028437,235.95414945518908,0.006565755208333334,1,0,TRACK,False,108.31302446453957,1.3500000059138983,4.897600010735914,0.03824365272317045,0.0014284061725645795,1.5872581666227128,0.27296875000000004,0.020391649236966812,0.013732958016809101,0.03058747385545022
0.15,True,308.49327609470004,235.55636046808263,0.0065315755208333335,1,0,TRACK,False,85.38615888175049,2.657100005308166,5.627500009723008,0.04097616051442944,0.0016499188917997094,1.586425389201522,0.27329687500000005,0.021575107322437434,0.01482225788091043,0.03236266098365615
0.16,True,307.961019595728,235.0774043838594,0.0065706380208333335,1,0,TRACK,False,78.44736963681348,1.637800014577806,7.3837000236380845,0.04370482221536237,0.001882286571488082,1.5856042631255782,0.2729218750000001,0.022573088258010045,0.01598739240559552,0.033859632387015066
0.17,True,307.0810739033267,234.95147301209482,0.0065706380208333335,1,0,TRACK,False,109.75020856531391,1.6414999845437706,5.459500011056662,0.04643335936901018,0.0021320770710672407,1.5847910178433644,0.2729218750000001,0.02422298643126247,0.01677547177860538,0.03633447964689371
0.18000000000000002,True,306.47960156796023,234.5488723281861,0.0065283203125,1,0,TRACK,False,88.21998542859714,2.6100999966729432,5.8348999882582575,0.04916583271917909,0.002394149236450407,1.5839884722805324,0.27332812500000003,0.025350747060074567,0.01784544371678137,0.03802612059011185
0.19000000000000003,True,305.9558653586818,234.06931237095404,0.006565755208333334,1,0,TRACK,False,78.34473240312666,1.8262999947182834,7.571900001494214,0.05189457797848198,0.0026670678006056854,1.5831973424984243,0.27296875000000004,0.026332752452471585,0.018987021789163686,0.03949912867870738
0.20000000000000004,True,305.07846207766767,233.9438773919697,0.006565755208333334,1,0,TRACK,False,85.74343862554717,2.824099996360019,8.039999986067414,0.054623150913200295,0.002957515359860232,1.5824138483689372,0.27296875000000004,0.027977883604373123,0.019750587051292238,0.04196682540655969
0.21000000000000005,True,304.1028342912007,233.54200845586604,0.006554361979166667,1,0,TRACK,False,142.83877747982197,1.3254999939817935,4.490300023462623,0.05735261626798524,0.003267405573225447,1.581640808327237,0.27307812500000006,0.029807185703998727,0.02079599582998988,0.044710778555998094
0.22000000000000006,True,303.85070060128794,233.43818054537084,0.006539713541666666,1,0,TRACK,False,67.04165304059732,1.6061000060290098,9.155999985523522,0.0600833264512301,0.0035832502897426804,1.580875034146605,0.27321875000000007,0.030279936372585112,0.02152258193678245,0.04541990455887767
0.23000000000000007,True,303.0496111307067,233.04216912411738,0.006569010416666667,1,0,TRACK,False,112.39743743405923,1.5480000001844019,6.907899980433285,0.06281100187583656,0.0039153407719376195,1.5801195112783892,0.27293750000000006,0.03178197912992495,0.022547713178427208,0.04767296869488743
0.24000000000000007,True,302.47036987260486,232.56479273887462,0.0065348307291666664,1,0,TRACK,False,120.65782630896935,1.5210999990813434,4.375999997137114,0.06554173788862402,0.004259610902598487,1.579375005263799,0.27326562500000007,0.03286805648886588,0.02364939854096096,0.04930208473329883
0.25000000000000006,True,301.952929968271,232.44026522345396,0.00654296875,1,0,TRACK,False,64.53694740386187,1.5885000175330788,8.84220001171343,0.06827146245094289,0.004614924269226872,1.5786377524589443,0.2731875,0.03383825630949186,0.02437471951452972,0.0507573844642378
0.26000000000000006,True,301.07733559472587,232.0389121267225,0.006580403645833333,1,0,TRACK,False,131.71412747431722,2.0080000103916973,5.876700015505776,0.07099730252590716,0.004988016047121323,1.5779105784379528,0.27282812500000003,0.035479995759889,0.02538259790084201,0.053219993639833506
0.2700000000000001,True,300.8522501537615,231.9354608824018,0.0065738932291666665,1,0,TRACK,False,106.7714452461372,1.347700017504394,4.2538999987300485,0.07372353808524879,0.0053667832302137985,1.5771902994262577,0.27289062500000005,0.03590203096169724,0.026072098830469296,0.053853046442545856
0.2800000000000001,True,300.0577987812195,231.5397612007295,0.006555989583333333,1,0,TRACK,False,79.39595551843307,1.6405000060331076,5.80929999705404,0.0764511721065921,0.005761927400535387,1.5764799045183402,0.2730625000000001,0.03739162728521343,0.027060509208234065,0.05608744092782015
0.2900000000000001,True,299.4795620355864,231.06265538425305,0.0065478515625,1,0,TRACK,False,91.9658623010407,2.162999997381121,5.716799991205335,0.07917927488451298,0.006169449445598107,1.575780162621941,0.2731406250000001,0.03847582118327548,0.028125810360064327,0.05771373177491322
0.3000000000000001,True,298.96163788633123,230.9383664993937,0.006560872395833334,1,0,TRACK,False,107.9191037264009,1.5564000059384853,4.465300007723272,0.08190580547645886,0.006588245459260535,1.5750873133365968,0.27301562500000004,0.03944692896312894,0.02881507146557884,0.05917039344469341
0.3100000000000001,True,298.085225818111,230.53722495822737,0.006552734375,1,0,TRACK,False,78.6064647075665,1.6100999782793224,6.167099985759705,0.08463271276348512,0.007025094109880543,1.574404185403256,0.27309375,0.0410902015910419,0.029787206665902462,0.06163530238656286
0.3200000000000001,True,297.859304735607,230.0589615762776,0.0065625,1,0,TRACK,False,92.65006998261455,2.079099998809397,5.956199980573729,0.08735836994163311,0.007467849726803096,1.5737315044036104,0.2730000000000001,0.04151380362073688,0.030831900035439445,0.06227070543110533
0.3300000000000001,True,297.06408008613244,229.93467880468793,0.006560872395833334,1,0,TRACK,False,109.59024195697104,1.6060999769251794,4.540800000540912,0.09008374688557177,0.007927213824034067,1.5730654994641662,0.27301562500000004,0.04300484983850168,0.0314995060555618,0.06450727475775253
0.34000000000000014,True,296.4851475168732,229.53383380741548,0.006544596354166667,1,0,TRACK,False,79.8141925572197,1.545500010251999,6.530799990287051,0.09281026567969344,0.008399207972999825,1.572408998032959,0.27317187500000006,0.04409034840586273,0.032449856879276005,0.06613552260879409
0.35000000000000014,True,295.96660257320855,229.43091585350413,0.006560872395833334,1,0,TRACK,False,95.20545334782551,3.0969000072218478,6.057199992937967,0.09553479214599439,0.008882708394453095,1.5717588206752213,0.27301562500000004,0.04506262017523397,0.033082264226232755,0.06759393026285096
0.36000000000000015,True,295.4646381314357,229.03571309674598,0.006549479166666667,1,0,TRACK,False,109.27289803186754,1.302899996517226,4.20340002165176,0.09825996503088161,0.009377475312966153,1.5711179614317285,0.27312500000000006,0.04600380350355802,0.03401407565071262,0.06900570525533703
0.37000000000000016,True,294.9669759704776,228.93405535981677,0.0065771484375,1,0,TRACK,False,76.79960684023902,1.5897000266704708,6.1950999952387065,0.10098201462358393,0.009883417319362583,1.5704832879969435,0.27285937500000007,0.04693692005535446,0.034632656521474764,0.0704053800830317
0.38000000000000017,True,294.4702023525999,228.53891649679912,0.006544596354166667,1,0,TRACK,False,89.00835779041805,3.083799994783476,6.471200002124533,0.10370670047073352,0.010400633380334836,1.5698578079794596,0.27317187500000006,0.047868370588875137,0.03555199825161288,0.0718025558833127
0.3900000000000002,True,293.9733927599225,228.06201846130077,0.0065673828125,1,0,TRACK,False,93.49639121454089,2.535500010708347,6.144699989818037,0.10642868873587774,0.010929087391236825,1.5692422994899855,0.272953125,0.04879988857514533,0.03654915105257742,0.073199832862718
0.4000000000000002,True,293.47631894095935,227.93783247552213,0.006564127604166667,1,0,TRACK,False,82.49123518070348,1.5484000032301992,7.209100003819913,0.10915045676516746,0.011468857621670063,1.5686330086724456,0.27298437500000006,0.04973190198570123,0.03717091824600945,0.07459785297855184
0.4100000000000002,True,292.9789449709418,227.5367593810357,0.006554361979166667,1,0,TRACK,False,101.66631100348366,3.077900008065626,6.123800005298108,0.11187260657047797,0.012019997901199227,1.5680327700261802,0.27307812500000006,0.05066447817948407,0.03807613537346475,0.07599671726922612
0.4200000000000002,True,292.8562858807621,227.43355035693122,0.0065478515625,1,0,TRACK,False,107.08243196389058,1.5628000255674124,4.456800001207739,0.11459492237166205,0.012575516962508769,1.5674384083830861,0.2731406250000001,0.050894463973571114,0.03866383569058585,0.07634169596035667
0.4300000000000002,True,292.08711823775616,227.0380640723506,0.006569010416666667,1,0,TRACK,False,72.19330478563649,1.5910000074654818,7.252300012623891,0.11731452504597349,0.0131474974800192,1.5668529212819347,0.27293750000000006,0.052336653304207205,0.03955128988483263,0.07850497995631081
0.4400000000000002,True,291.88785686798417,226.56114737541742,0.006572265625,1,0,TRACK,False,130.93804005159913,1.5178000030573457,4.437499999767169,0.12003329581062476,0.013725342526181421,1.566277085959852,0.27290625,0.05271026837252968,0.04051646779172587,0.07906540255879452
0.45000000000000023,True,291.09701297610246,226.43702641115073,0.00654296875,1,0,TRACK,False,94.6673862177519,1.5716000052634627,4.480000003241003,0.12275413289300195,0.01432021713717686,1.5657071502470572,0.2731875,0.054193100669807884,0.0411064287205031,0.08128965100471183
0.46000000000000024,True,290.8915409650439,226.03603405719198,0.006572265625,1,0,TRACK,False,67.37318677613727,1.6035000153351575,8.296800020616502,0.12547159564210547,0.014921098225003425,1.5651459510236518,0.27290625,0.054578360690542733,0.041980077659445995,0.0818675410358141
0.47000000000000025,True,290.4738496850757,225.55790324412695,0.006521809895833334,1,0,TRACK,False,156.29640053108065,1.331700012087822,4.174900008365512,0.1281932433844391,0.015532135761666897,1.5645942219233364,0.27339062500000005,0.05536153184048302,0.042927089968446366,0.08304229776072454
0.48000000000000026,True,289.99651889027757,225.43373828133053,0.006551106770833333,1,0,TRACK,False,88.31347762475804,1.5614000149071217,4.4830999977421016,0.13091137512761625,0.016154319482074627,1.5640482000408527,0.27310937500000004,0.05625652708072955,0.04349781175161163,0.08438479062109433
0.49000000000000027,True,289.50246468035584,225.40799797812497,0.0065283203125,1,0,TRACK,False,72.20477266380125,2.741700009210035,7.343900011619553,0.133630957320005,0.01678810750055071,1.5635068144615871,0.27332812500000003,0.05718287872433279,0.04396144207343777,0.08577431808649918
0.5000000000000002,True,289.00375395344696,225.03392306407358,0.006572265625,1,0,TRACK,False,125.0656594907308,1.5205000236164778,4.343200009316206,0.13634555681546726,0.017433476736835228,1.5629736565806438,0.27290625,0.058117961337286944,0.04478421190565373,0.08717694200593043
0.5100000000000002,True,288.503775955444,224.56269049043487,0.0065299479166666665,1,0,TRACK,False,82.00350984854498,2.490999992005527,5.522999999811873,0.1390634247290644,0.018090683351217964,1.56244967263539,0.27331250000000007,0.059055420083542524,0.04570160547461537,0.0885831301253138
0.5200000000000002,True,288.0034793795077,224.4398671077904,0.006541341145833333,1,0,TRACK,False,87.2745043204117,1.436999998986721,5.99760000477545,0.14177937832761905,0.018759647116822487,1.561931159971934,0.27320312500000005,0.059993476163423015,0.046248733654406377,0.08999021424513452
0.5300000000000002,True,287.87812688516306,224.41397189350604,0.006536458333333333,1,0,TRACK,False,112.52264549565571,1.5272999880835414,4.357099998742342,0.14449513574769174,0.019433416552298365,1.5614170651516013,0.27325000000000005,0.06022851209031927,0.046690517966717325,0.09034276813547891
0.5400000000000003,True,287.48153861076383,224.03938033845446,0.006551106770833333,1,0,TRACK,False,89.67644725831815,1.541099976748228,4.476200003409758,0.14720867581356606,0.020117034328705104,1.5609109850851963,0.27310937500000004,0.06097211510481781,0.04749199335949565,0.09145817265722672
0.5500000000000003,True,287.0088684533029,223.56758202261523,0.0065380859375,1,0,TRACK,False,72.7918589202359,2.765699988231063,7.241900020744652,0.1499225903980167,0.020812027717731125,1.5604138682251125,0.27323437500000003,0.061858371650057045,0.04838831399161882,0.09278755747508557
0.5600000000000003,True,286.8899914376734,223.4442258818462,0.0065348307291666664,1,0,TRACK,False,108.11862780582562,2.613399992696941,5.948300007730722,0.15263610671751401,0.021511776046758784,1.5599220132597091,0.27326562500000007,0.062081266054362344,0.048914503459653605,0.09312189908154352
0.5700000000000003,True,286.4940728687522,223.04284877610624,0.006521809895833334,1,0,TRACK,False,106.52917302534304,1.5936999989207834,4.81380001292564,0.1553499976291204,0.022221508491690918,1.559438274145547,0.27339062500000005,0.06282361337108963,0.04972608858378877,0.09423542005663445
0.5800000000000003,True,286.02056739702175,222.56407659758275,0.0065315755208333335,1,0,TRACK,False,75.43810677750773,3.5256000119261444,7.066899997880682,0.15806200753201416,0.022942643142408112,1.5589633921544912,0.27329687500000005,0.0637114361305842,0.05061180089441375,0.09556715419587633
0.5900000000000003,True,285.90054563732735,222.43925742514526,0.006533203125,1,0,TRACK,False,116.53653417810075,1.6281999996863306,5.158700019819662,0.16077309927358777,0.023668613553065373,1.5584936094190769,0.27328125000000003,0.06393647693001121,0.05112172645854747,0.09590471539501681
0.6000000000000003,True,285.5034965464176,222.41291203802427,0.006505533854166667,1,0,TRACK,False,89.4110496104187,1.574800000526011,5.318599985912442,0.16348590440543273,0.02440471140676283,1.5580278593766617,0.273546875,0.06468094397546703,0.051524995758463275,0.09702141596320056
0.6100000000000003,True,285.02895454997673,222.03829272820207,0.006575520833333333,1,0,TRACK,False,90.60022631824089,2.4796999932732433,5.39600002230145,0.16619097897664767,0.025152106837927606,1.557569737619063,0.27287500000000003,0.06557071021879363,0.05228782424012693,0.09835606532819045
0.6200000000000003,True,284.9080026868684,221.56657448249035,0.006552734375,1,0,TRACK,False,98.43391640555744,1.5631999995093793,4.5526000030804425,0.1688974245707746,0.02590450494349814,1.5571201945672513,0.27309375,0.0657974949621218,0.05314569481882228,0.0986962424431827
0.6300000000000003,True,284.51012450614184,221.4433189624632,0.006515299479166667,1,0,TRACK,False,83.61903172069533,1.4495999785140157,5.470800009788945,0.17160645133467045,0.026667157622782538,1.556675531771521,0.2734531250000001,0.06654351655098405,0.05363372042696657,0.09981527482647609
0.6400000000000003,True,284.03484500046886,221.41703956545936,0.0065266927083333336,1,0,TRACK,False,90.17132563706986,2.3348999966401607,5.6056999892462045,0.17431329540067736,0.027441379284526217,1.5562347000218755,0.27334375000000005,0.06743466562412088,0.05401682503542972,0.10115199843618132
0.6500000000000004,True,283.9132375240131,220.66710655097165,0.0065283203125,1,0,TRACK,False,106.93929038268902,1.5619999903719872,4.437299998244271,0.17701911280634613,0.02822061120149412,1.5558052067284613,0.27332812500000003,0.06766267964247547,0.05515067065857089,0.10149401946371321
0.6600000000000004,True,283.51477665297807,220.466254773272,0.0064908854166666665,1,0,TRACK,False,79.09077248020866,1.5819000254850835,5.972500017378479,0.17972743964488333,0.02901019367959697,1.5553812415874122,0.27368750000000003,0.06840979377566611,0.055703485895072666,0.10261469066349918
0.6700000000000004,True,283.0389793029811,220.4187414469853,0.006521809895833334,1,0,TRACK,False,107.29383507630988,1.5307000139728189,4.404599982080981,0.18243163376591923,0.029811351008262196,1.5549611630979736,0.27339062500000005,0.06930191380691046,0.05609215105612728,0.10395287071036569
0.6800000000000004,True,282.91691162124334,220.4133637996548,0.0065380859375,1,0,TRACK,False,94.07249221763914,1.562199991894886,4.508099984377623,0.18513333903359713,0.03061754211491353,1.55454450125361,0.27323437500000003,0.06953079071016872,0.05643381556364743,0.1042961860652531
0.6900000000000004,True,282.89304177110944,220.04395028384982,0.006551106770833333,1,0,TRACK,False,77.04991282697989,2.605199988465756,6.992000009631738,0.1878329343758668,0.031426945431471835,1.554135020761458,0.27310937500000004,0.0695755466791698,0.057151950784768424,0.10436332001875472
0.7000000000000004,True,282.5206309668872,219.5730808821906,0.006502278645833333,1,0,TRACK,False,117.62215086796822,1.54980001389049,4.459899995708838,0.19053606731039896,0.032246342966731616,1.5537337210028435,0.27357812500000006,0.07027381693708648,0.05797002413855186,0.10541072540562972
0.7100000000000004,True,282.0508777884807,219.44951706120054,0.006507161458333333,1,0,TRACK,False,89.94342562044952,1.5515999984927475,4.5854999916628,0.1932374797706295,0.03307736821393734,1.5533369187654333,0.27353125000000006,0.07115460414659867,0.05841977625897475,0.10673190621989803
0.7200000000000004,True,281.92936927080063,219.42266474105696,0.006525065104166667,1,0,TRACK,False,80.35742987554083,1.8739000079222023,6.04939999175258,0.19593618419665504,0.03391347489350933,1.5529435706575907,0.27335937500000007,0.0713824326172488,0.05876518921571906,0.10707364892587322
0.7300000000000004,True,281.90464259971657,218.6721384817365,0.006505533854166667,1,0,TRACK,False,107.12717057871404,1.5352999907918274,4.390399990370497,0.19863584347734256,0.03475302020362241,1.5525611873164786,0.273546875,0.07142879512553144,0.05986166588878532,0.10714319268829715
0.7400000000000004,True,281.5310895239682,218.4707358383675,0.006500651041666666,1,0,TRACK,False,78.04999881016005,2.624799992190674,6.180700002005324,0.2013347397646638,0.035602475962618334,1.5521839609862973,0.2735937500000001,0.07212920714255962,0.06037736698185103,0.10819381071383942
0.7500000000000004,True,281.43521409311364,218.42272631045583,0.0064876302083333335,1,0,TRACK,False,94.85776074823222,2.019300009123981,5.744599999161437,0.2040338772796907,0.036456707108786394,1.5518102525660065,0.27371875,0.07230897357541193,0.06072915797090408,0.10846346036311788
0.7600000000000005,True,281.04142810795094,218.41690582364146,0.006515299479166667,1,0,TRACK,False,103.56147916455872,1.5417999820783734,4.401500016683713,0.20672906964076906,0.037321108880820804,1.551439594443149,0.2734531250000001,0.07304732229759199,0.06103418771423505,0.10957098344638799
0.7700000000000005,True,280.93966736302417,217.67209823604654,0.00650390625,1,0,TRACK,False,81.9208808688467,1.9245999865233898,5.558400007430464,0.20942430945457427,0.03819042399223371,1.551079659997645,0.27356250000000004,0.07323812369432968,0.06210655544959911,0.10985718554149451
0.7800000000000005,True,280.54405378775056,217.47212848026408,0.006492513020833333,1,0,TRACK,False,89.4470384100873,1.7814000020734966,5.7665999920573086,0.21211930297268733,0.03907016372745343,1.5507246880459946,0.27367187500000006,0.0739798991479677,0.06260280483494227,0.11096984872195156
0.7900000000000005,True,280.4416260909121,217.42436576289734,0.006481119791666667,1,0,TRACK,False,108.40578472058804,1.5524999762419611,4.4852999853901565,0.21481430979975427,0.03995486894384662,1.5503730533982631,0.27378125000000003,0.07417195107953979,0.062936535226853,0.1112579266193097
0.8000000000000005,True,280.0456890794295,217.41847582252387,0.0064697265625,1,0,TRACK,False,82.64599401052993,1.56460001016967,6.049100018572062,0.21750902407490263,0.04085004387095624,1.5500242931812591,0.27389062500000005,0.07491433297606967,0.06322397829959385,0.1123714994641045
0.8100000000000005,True,279.9430497002045,216.6735252716286,0.006507161458333333,1,0,TRACK,False,98.05267381803708,2.4006000021472573,5.2724000124726444,0.22019903685621442,0.04174997085491256,1.549686082947563,0.27353125000000006,0.0751067818121166,0.06427897663037967,0.11266017271817488
0.8200000000000005,True,279.5469458793819,216.47340561217447,0.006471354166666667,1,0,TRACK,False,98.42810344504623,1.5379000105895102,4.429499997058883,0.22289105057853947,0.04266053550911586,1.5493526629755223,0.2738750000000001,0.07584947647615894,0.06475800279593465,0.11377421471423842
0.8300000000000005,True,279.4441642538257,216.425503248337,0.006484375,1,0,TRACK,False,69.8299639380769,2.6141999987885356,7.663099997444078,0.22558066857874495,0.04357601503360198,1.5490224093462148,0.27375000000000005,0.0760421920240768,0.06507463706923117,0.1140632880361152
0.8400000000000005,True,279.4229357071306,216.41948739751066,0.006453450520833333,1,0,TRACK,False,144.41893066500262,1.4655999839305878,4.48919998598285,0.22827218113625464,0.04449513207031057,1.5486948604110544,0.274046875,0.07608199554913013,0.06534510648395461,0.11412299332369522
0.8500000000000005,True,279.42379371388637,215.67442444300323,0.006482747395833334,1,0,TRACK,False,93.02239034580076,1.369300007354468,4.232400009641424,0.23095983643422158,0.04541713709623617,1.548377692939818,0.273765625,0.07608038678646305,0.06638325287636151,0.11412058017969459
0.8600000000000005,True,279.0551047184644,215.47420474893613,0.006507161458333333,1,0,TRACK,False,69.70924286311804,1.6951999859884381,7.4748999904841185,0.23364368001307756,0.046348967113571865,1.5480651484301649,0.27353125000000006,0.07677167865287923,0.06684554903467047,0.11515751797931886
0.8700000000000006,True,278.95852409213177,215.42621344550446,0.0065266927083333336,1,0,TRACK,False,122.12696306281686,1.6299000126309693,4.7734999970998615,0.2363244656457858,0.04728557898505521,1.5477556041859997,0.27334375000000005,0.07695276732725294,0.06714557558346772,0.1154291509908794
0.8800000000000006,True,278.5626970081781,215.4201185440062,0.006461588541666666,1,0,TRACK,False,98.52119695104967,1.5294000040739775,4.40919998800382,0.23900993983876467,0.048233084328038606,1.547448599784345,0.27396875000000004,0.07769494310966611,0.06739955983452722,0.11654241466449916
0.8900000000000006,True,278.4587244765354,214.6749853351111,0.0064697265625,1,0,TRACK,False,69.00596895532375,1.662800001213327,8.311599987791851,0.2416934035911827,0.049185614252605175,1.5471518132221629,0.27389062500000005,0.07788989160649613,0.06842134378178333,0.11683483740974422
0.9000000000000006,True,278.4360333855019,214.47470320607846,0.006456705729166666,1,0,TRACK,False,161.11102166265778,1.537999982247129,4.3246999848634005,0.24437697225497276,0.05014178472960319,1.5468594872246557,0.2740156250000001,0.07793243740218393,0.06886740024927138,0.11689865610327589
0.9100000000000006,True,278.06047794190334,214.42665641733402,0.0064990234375,1,0,TRACK,False,92.56259532019673,1.3817999861203134,4.327400005422533,0.24705490084857568,0.051107848393654204,1.5465700003225114,0.27360937500000004,0.07863660385893123,0.06915130978555256,0.11795490578839685
0.9200000000000006,True,278.33675084565147,214.0455122067612,0.006424153645833333,1,0,TRACK,False,78.15003246480784,1.5950000088196248,6.134700000984594,0.24973920876020356,0.05207238688243957,1.5462867995677776,0.27432812500000003,0.0781185921644035,0.06977992452661474,0.11717788824660526
0.9300000000000006,True,278.04387900393635,213.57158517757708,0.006458333333333333,1,0,TRACK,False,100.73739770176432,2.5400999875273556,5.558600008953363,0.25241873408605436,0.05304532323861919,1.546010801158969,0.274,0.07866772686761933,0.07050015911913521,0.11800159030142901
0.9400000000000006,True,277.5921507231927,213.4473766060749,0.0064599609375,1,0,TRACK,False,105.13367761080785,1.5532999823335558,4.517299996223301,0.25509636212389425,0.05402985911587948,1.5457383045767175,0.27398437500000006,0.07951471739401374,0.07085034177483016,0.11927207609102061
0.9500000000000006,True,277.47184659515136,213.42053433471335,0.006484375,1,0,TRACK,False,88.39935299413719,2.399200020590797,5.338599992683157,0.25777031594478556,0.05501967150261627,1.5454682675741171,0.27375000000000005,0.07974028763409119,0.07109629973996637,0.11961043145113678
0.9600000000000006,True,277.4440228355289,213.4201810200959,0.006442057291666667,1,0,TRACK,False,91.3166954057325,1.7231999954674393,5.257999990135431,0.26044709815310124,0.05601349521585062,1.5452003945478983,0.27415625000000005,0.07979245718338326,0.07131269737810647,0.11968868577507491
0.9700000000000006,True,277.441545068781,212.67647820983387,0.0064518229166666665,1,0,TRACK,False,95.84143996399905,1.5397000242955983,4.678299999795854,0.26312175056886716,0.057010499533854495,1.5449424114101626,0.27406250000000004,0.0797971029960356,0.07230168622643784,0.11969565449405341
0.9800000000000006,True,277.4456020215915,212.47643425048165,0.006453450520833333,1,0,TRACK,False,84.93650989070447,2.6104999997187406,5.499499995494261,0.2657950575583542,0.05801061706705912,1.5446885759287723,0.274046875,0.07978949620951589,0.07271645186095158,0.11968424431427384
0.9900000000000007,True,277.4509680980668,212.42830852060507,0.006446940104166667,1,0,TRACK,False,100.12916664101007,1.5616999880876392,4.457400005776435,0.26846779647857666,0.059013880458484935,1.5444372724409192,0.27410937500000004,0.0797794348161247,0.0729696512146853,0.11966915222418706
1.0000000000000007,True,277.4562321693403,212.4220124064875,0.0064306640625,1,0,TRACK,False,84.2225833536738,1.5435999957844615,5.307300016283989,0.2711408983498374,0.060020363462062055,1.544188044965491,0.27426562500000007,0.07976956468248693,0.07317725245717355,0.11965434702373041
1.0100000000000007,True,277.08604961361146,212.05167738543912,0.006442057291666667,1,0,TRACK,False,91.31085885984237,2.366700005950406,5.31300000147894,0.27381116094867514,0.06103687839260916,1.5439446689663354,0.27415625000000005,0.0804636569744785,0.07376240008444152,0.12069548546171775
1.0200000000000007,True,276.61162000559034,211.5799594393419,0.006429036458333333,1,0,TRACK,False,99.28021833377197,1.3670000189449638,4.3363999866414815,0.2764807345933583,0.06206558218088138,1.5437081537037785,0.27428125000000003,0.08135321248951811,0.07444847374428393,0.12202981873427718
1.0300000000000007,True,276.4840830031378,211.45563319767024,0.006453450520833333,1,0,TRACK,False,80.5386423410487,1.6766000189818442,5.740000022342429,0.27914652205649154,0.0630997375063007,1.5434748256283393,0.274046875,0.08159234436911661,0.07476719245607082,0.12238851655367491
