timestamp,wafer_id,lot_id,recipe_id,tool_id,temperature_c,pressure_kpa,gas_flow_sccm,vibration_rms,motor_current_a,defect_flag
2026-08-03 09:00:20,WAFER_00021,LOT_001,RCP_02,TOOL_A,64.23871288604117,101.48233534358585,496.09197247094284,2.1721907418102844,8.174301488999253,0
2026-08-03 09:00:21,WAFER_00022,LOT_001,RCP_01,TOOL_A,65.11271077496778,101.63008760799798,505.8423618780067,1.8510129414993397,7.605588985431343,0
2026-08-03 09:00:22,WAFER_00023,LOT_001,RCP_03,TOOL_B,65.70463610652159,101.24035933953382,499.9669930903035,1.7844930288593177,7.610102237128337,0
2026-08-03 09:00:23,WAFER_00024,LOT_001,RCP_03,TOOL_A,65.64164587935919,101.2560169622742,502.98694017338613,1.8919543563385588,7.78351476340516,0
2026-08-03 09:00:24,WAFER_00025,LOT_001,RCP_03,TOOL_C,65.57731839780374,101.43390379807518,499.0879010798381,1.9960566019380463,8.64610078948704,0
2026-08-03 09:00:25,WAFER_00026,LOT_002,RCP_01,TOOL_B,64.8535934742989,101.41034146492473,499.42506403750195,1.5127563002637079,8.196002776321519,0
2026-08-03 09:00:26,WAFER_00027,LOT_002,RCP_02,TOOL_A,64.66116657439285,101.48635283435748,499.89559352797147,1.7615166121166244,8.357216683022823,0
2026-08-03 09:00:27,WAFER_00028,LOT_002,RCP_01,TOOL_B,65.23172587299838,101.47960976844838,503.54092581949584,1.758993022548924,8.002246043043806,0
2026-08-03 09:00:28,WAFER_00029,LOT_002,RCP_01,TOOL_B,65.17910791480328,100.98576886220299,500.9971992181587,1.54522920631203,7.9539123478482985,0
2026-08-03 09:00:29,WAFER_00030,LOT_002,RCP_02,TOOL_B,64.76442238184559,101.61688527926557,496.61653170087465,1.7883143696328812,7.725547913066663,0
2026-08-03 09:00:30,WAFER_00031,LOT_002,RCP_02,TOOL_C,65.46595815946067,101.67337061190088,505.19204524187654,1.7192623640624964,8.376930463481695,0
2026-08-03 09:00:31,WAFER_00032,LOT_002,RCP_03,TOOL_B,65.02919648389002,101.35954652598089,499.0629904032438,1.7443701063751234,7.956843003278255,0
2026-08-03 09:00:32,WAFER_00033,LOT_002,RCP_01,TOOL_B,64.75492018090776,100.8218703019041,498.5423356035947,1.8389753587271476,7.948372118093991,0
2026-08-03 09:00:33,WAFER_00034,LOT_002,RCP_01,TOOL_A,65.6872985891835,101.26328137407997,490.9455830328031,1.8155193883421172,8.355971185031624,1
2026-08-03 09:00:34,WAFER_00035,LOT_002,RCP_02,TOOL_B,65.36480441384825,101.36220988062098,502.03007869171626,1.734228884338109,7.972203967369797,0
2026-08-03 09:00:35,WAFER_00036,LOT_002,RCP_01,TOOL_C,64.84963609152577,100.93372792390822,500.323240446918,2.0363151356883087,8.59281591769049,0
2026-08-03 09:00:36,WAFER_00037,LOT_002,RCP_01,TOOL_B,65.12069989805029,101.18475581965535,500.31976210112606,1.674549690003547,7.650623574548625,0
2026-08-03 09:00:37,WAFER_00038,LOT_002,RCP_02,TOOL_B,65.0650127427,100.84900179598127,498.7109610524454,1.8017306431076057,8.591384691229843,0
2026-08-03 09:00:38,WAFER_00039,LOT_002,RCP_01,TOOL_A,63.8468421767095,101.49433351199566,498.1593029115751,1.8092938250546835,7.917880498413819,0
2026-08-03 09:00:39,WAFER_00040,LOT_002,RCP_02,TOOL_B,64.61928094122118,101.35310570076865,498.8173426341426,1.6559600035357585,8.155580485120286,0
2026-08-03 09:00:40,WAFER_00041,LOT_002,RCP_02,TOOL_C,64.9786444208141,100.77334938725944,501.4821147876073,2.0928318720814554,8.490580040628233,0
2026-08-03 09:00:41,WAFER_00042,LOT_002,RCP_03,TOOL_A,65.2502231798451,101.41246875570623,502.04517687370674,1.8418324248128726,7.890581519317404,0
2026-08-03 09:00:42,WAFER_00043,LOT_002,RCP_02,TOOL_A,65.10378307722878,101.2819171368351,499.2606989172013,1.7734064138270287,8.180186619812991,0
2026-08-03 09:00:43,WAFER_00044,LOT_002,RCP_01,TOOL_B,65.47438257143813,101.46525257048141,503.03659998181365,2.187367525805891,8.191620698847872,0
2026-08-03 09:00:44,WAFER_00045,LOT_002,RCP_03,TOOL_B,65.26495497044536,101.17470962119826,499.74728262074404,1.7774876181305106,7.843108209769931,0
2026-08-03 09:00:45,WAFER_00046,LOT_002,RCP_03,TOOL_B,64.9557849856284,101.04352659176223,498.3864754620043,1.7553225207403171,7.845713950679984,0
2026-08-03 09:00:46,WAFER_00047,LOT_002,RCP_01,TOOL_A,65.13643769657465,101.0533297195335,500.63492983970355,1.7324171025267627,8.009967501166644,0
2026-08-03 09:00:47,WAFER_00048,LOT_002,RCP_01,TOOL_A,64.86281819990153,101.12778553070451,495.64996346081966,1.644649724307776,7.9745913315092265,0
2026-08-03 09:00:48,WAFER_00049,LOT_002,RCP_02,TOOL_B,64.9344533296548,101.30602403090593,500.7446985890536,1.9097435775749445,8.306488621086897,0
2026-08-03 09:00:49,WAFER_00050,LOT_002,RCP_01,TOOL_B,64.87745503795571,101.34734670893593,495.0650172623156,1.690200485116888,8.154587000687917,0
2026-08-03 09:00:50,WAFER_00051,LOT_003,RCP_01,TOOL_B,65.94157187600462,101.2389696391014,496.71127372805194,1.7091282964803596,7.98450681471812,0
2026-08-03 09:00:51,WAFER_00052,LOT_003,RCP_01,TOOL_B,64.05890421038086,101.16453774432111,493.5401874985068,1.7138813504738244,8.133337150915688,0
2026-08-03 09:00:52,WAFER_00053,LOT_003,RCP_03,TOOL_B,65.2368997606843,101.18755095423825,499.4396257514512,1.6424090374642382,7.549736322884728,0
2026-08-03 09:00:53,WAFER_00054,LOT_003,RCP_02,TOOL_B,64.99845060922767,102.10247193136222,505.1508278473891,1.5198266667928444,7.864631585801017,0
2026-08-03 09:00:54,WAFER_00055,LOT_003,RCP_02,TOOL_B,64.67192015324123,101.05336795152057,499.6253546845394,1.725929621254529,8.063320621830155,0
2026-08-03 09:00:55,WAFER_00056,LOT_003,RCP_03,TOOL_B,65.77792684949388,101.12144895726522,502.059473214186,1.9397336500339666,8.24538041041634,0
2026-08-03 09:00:56,WAFER_00057,LOT_003,RCP_02,TOOL_B,65.34156822506225,102.3540333146778,507.5274044713996,1.8315167688744391,8.043949253624275,0
2026-08-03 09:00:57,WAFER_00058,LOT_003,RCP_02,TOOL_A,64.97994306023482,101.43472425678738,501.2929787139843,2.0496920432301002,8.320812579995085,0
2026-08-03 09:00:58,WAFER_00059,LOT_003,RCP_01,TOOL_A,64.88631702275565,100.85840618691081,497.55132145731835,1.9201530087982694,8.190946768765558,0
2026-08-03 09:00:59,WAFER_00060,LOT_003,RCP_01,TOOL_B,64.95297812962271,101.56965990527272,497.9917804712453,1.8838343696438473,7.892567526704304,0
2026-08-03 09:01:00,WAFER_00061,LOT_003,RCP_02,TOOL_C,64.95598960546792,101.00878755545563,500.0021062663136,2.3512238436244344,8.269193257890171,0
2026-08-03 09:01:01,WAFER_00062,LOT_003,RCP_02,TOOL_B,64.96708332818719,101.59089968249762,497.974737135165,1.7844567047994861,8.089852770972486,0
2026-08-03 09:01:02,WAFER_00063,LOT_003,RCP_02,TOOL_A,64.92104037736294,101.23249207060138,498.214121600597,1.8100921077607923,7.9013001783716,0
2026-08-03 09:01:03,WAFER_00064,LOT_003,RCP_02,TOOL_B,65.1060287121288,101.15926532816339,503.1528125096304,1.798165692534378,8.33688383914165,0
2026-08-03 09:01:04,WAFER_00065,LOT_003,RCP_02,TOOL_A,65.3163490672277,101.81493279002483,503.28370009847106,2.047005876989368,7.756080250455696,1
2026-08-03 09:01:05,WAFER_00066,LOT_003,RCP_02,TOOL_B,64.48329073800859,101.48124843285096,494.7299440574443,1.8004024506334546,8.069543419093366,0
2026-08-03 09:01:06,WAFER_00067,LOT_003,RCP_02,TOOL_C,64.55872116232207,101.61135661998374,497.3818575427193,1.9462756201476634,8.461798298993113,0
2026-08-03 09:01:07,WAFER_00068,LOT_003,RCP_01,TOOL_B,64.26562242761692,101.43917429744639,498.51518596187714,1.8940280860740564,7.931041662318558,0
2026-08-03 09:01:08,WAFER_00069,LOT_003,RCP_01,TOOL_B,65.36388690815019,101.15777775238621,501.9170846277288,1.6693984302308755,7.881464146817166,0
2026-08-03 09:01:09,WAFER_00070,LOT_003,RCP_02,TOOL_A,65.10513578314,101.49563341448263,503.6578418832181,1.8853554420182281,7.983262114781001,0
2026-08-03 09:01:10,WAFER_00071,LOT_003,RCP_01,TOOL_A,65.21221235669177,101.68694892565902,508.6462973896764,1.8662145494626936,8.178639672812738,0
2026-08-03 09:01:11,WAFER_00072,LOT_003,RCP_01,TOOL_C,64.39961073988734,101.34311617392561,498.5098454518955,2.019695573150961,8.190033440543873,0
2026-08-03 09:01:12,WAFER_00073,LOT_003,RCP_03,TOOL_B,66.14967821160967,101.87652563339088,498.6696681141055,1.8905298515338922,7.764837338879956,0
2026-08-03 09:01:13,WAFER_00074,LOT_003,RCP_01,TOOL_B,64.74428261857895,101.5721559050246,501.8834240500407,1.5619536111506638,8.253128650938466,0
2026-08-03 09:01:14,WAFER_00075,LOT_003,RCP_01,TOOL_A,65.07064643898673,101.36783441592691,497.81690649934444,1.8260739394119978,8.087845224045829,0
2026-08-03 09:01:15,WAFER_00076,LOT_004,RCP_01,TOOL_A,65.35884155748492,101.3804756899257,499.54892204323033,1.725957538453323,8.221728634707693,0
2026-08-03 09:01:16,WAFER_00077,LOT_004,RCP_01,TOOL_A,64.58546850256565,101.34391588126964,498.67187805189263,2.2579621723655237,8.167052980878838,0
2026-08-03 09:01:17,WAFER_00078,LOT_004,RCP_02,TOOL_A,64.77054376942468,100.8996035886096,491.6107074499066,1.8249320111424332,8.479575647822033,0
2026-08-03 09:01:18,WAFER_00079,LOT_004,RCP_02,TOOL_A,65.07525214533237,101.27117689734125,500.39434633648494,1.7045772720346501,8.24529384783344,0
2026-08-03 09:01:19,WAFER_00080,LOT_004,RCP_03,TOOL_C,66.60013869169518,101.37077967530917,499.4164449302311,1.829471722231507,8.14070249638754,0
2026-08-03 09:01:20,WAFER_00081,LOT_004,RCP_02,TOOL_B,65.12647239199785,101.1668527611947,504.0679393608221,2.0088649914870826,8.103458952790948,0
2026-08-03 09:01:21,WAFER_00082,LOT_004,RCP_01,TOOL_A,65.6746716832649,101.4080566459855,500.0175693041163,1.7439947648761955,7.87735248137042,0
2026-08-03 09:01:22,WAFER_00083,LOT_004,RCP_03,TOOL_A,65.90638272098063,101.30681839691363,495.98480806939466,1.673383669267933,7.900092243955677,0
2026-08-03 09:01:23,WAFER_00084,LOT_004,RCP_01,TOOL_A,65.1545642153277,101.5475814051516,499.1740836064655,1.8538078742414497,7.689249911864634,0
2026-08-03 09:01:24,WAFER_00085,LOT_004,RCP_01,TOOL_B,64.58453777591511,101.51219596194103,493.3085349019628,1.9039550130249046,7.937055099989362,0
2026-08-03 09:01:25,WAFER_00086,LOT_004,RCP_01,TOOL_A,65.44509651654366,101.35348905202714,496.12506292736117,1.9014324693135247,8.119907543477634,0
2026-08-03 09:01:26,WAFER_00087,LOT_004,RCP_02,TOOL_B,64.37079365650781,100.86249187478336,502.0336190980896,1.8031600676894979,7.985475224870577,0
2026-08-03 09:01:27,WAFER_00088,LOT_004,RCP_02,TOOL_B,65.67236755194438,101.87303127637797,499.2085105921483,1.8254704219018751,7.758138951285288,0
2026-08-03 09:01:28,WAFER_00089,LOT_004,RCP_01,TOOL_A,65.08400222945167,101.25459488045723,502.9520263663938,1.8371259321089124,7.664935746856971,0
2026-08-03 09:01:29,WAFER_00090,LOT_004,RCP_02,TOOL_B,63.88690611013477,101.27411633481755,493.7059447971902,1.8538234025006197,8.464606105805725,0
2026-08-03 09:01:30,WAFER_00091,LOT_004,RCP_01,TOOL_C,64.85698744008663,101.19039332841619,499.224123528564,2.1179816313442372,8.37153536566913,0
2026-08-03 09:01:31,WAFER_00092,LOT_004,RCP_02,TOOL_A,65.27465808478763,101.14370827005902,498.47836000515906,1.9751124402088873,7.818704782688025,0
2026-08-03 09:01:32,WAFER_00093,LOT_004,RCP_02,TOOL_A,64.9004499733233,101.79409857536017,503.05871546436225,1.809026377924136,8.101592361134633,0
2026-08-03 09:01:33,WAFER_00094,LOT_004,RCP_01,TOOL_C,65.3003024406173,101.74353418252355,502.1528408581332,1.9193114774671423,8.78162093711734,0
2026-08-03 09:01:34,WAFER_00095,LOT_004,RCP_01,TOOL_C,64.64298984956083,101.44220588914486,502.0552068802825,2.0269133275033546,8.436501719122097,0
2026-08-03 09:01:35,WAFER_00096,LOT_004,RCP_02,TOOL_B,64.45148740342921,101.26559995058217,504.93251212186914,1.9206049309975994,7.386845068813723,0
2026-08-03 09:01:36,WAFER_00097,LOT_004,RCP_01,TOOL_B,64.96999293072001,101.4981177552044,498.822121250283,1.5141555266584248,8.583504171357127,0
2026-08-03 09:01:37,WAFER_00098,LOT_004,RCP_01,TOOL_A,65.01325758026177,101.3236150341662,504.2722586729623,1.5150796487404863,7.593165774336117,0
2026-08-03 09:01:38,WAFER_00099,LOT_004,RCP_01,TOOL_B,64.85367857255382,101.23912866613661,496.6585403171849,1.9469241794227719,7.954677372017097,0
2026-08-03 09:01:39,WAFER_00100,LOT_004,RCP_03,TOOL_B,65.91546228158973,101.40819389488202,496.5411912007498,2.0432196506962126,7.750651053992773,0
2026-08-03 09:01:40,WAFER_00101,LOT_005,RCP_03,TOOL_A,65.0429129024416,101.15882952097745,502.4087890287947,1.5975679943968843,7.837199535805893,0
2026-08-03 09:01:41,WAFER_00102,LOT_005,RCP_02,TOOL_B,65.13152955507958,101.3807245644811,495.1848296370918,1.8160734833332632,8.06257013069618,0
2026-08-03 09:01:42,WAFER_00103,LOT_005,RCP_01,TOOL_C,65.02854738788872,101.36535069619892,501.83285001094066,1.9860727819332777,7.844374828064306,0
2026-08-03 09:01:43,WAFER_00104,LOT_005,RCP_03,TOOL_C,64.74617930010285,101.49293952680253,500.3242022199082,2.0082671820413402,8.28014597119229,0
2026-08-03 09:01:44,WAFER_00105,LOT_005,RCP_03,TOOL_A,64.84600732285924,101.1018761736078,503.4299287316956,1.8488849614010265,8.2524153330031,0
2026-08-03 09:01:45,WAFER_00106,LOT_005,RCP_02,TOOL_A,65.00500262682442,101.52724363292049,499.80977931214437,1.5931407633582801,7.814487128590739,0
2026-08-03 09:01:46,WAFER_00107,LOT_005,RCP_02,TOOL_C,65.83210399944852,101.00998032225584,500.1793566281457,1.872845199921216,7.994137286812726,0
2026-08-03 09:01:47,WAFER_00108,LOT_005,RCP_01,TOOL_C,65.2432933209975,101.1167786714812,501.6296479773597,2.001799812332604,8.269352877525737,0
2026-08-03 09:01:48,WAFER_00109,LOT_005,RCP_01,TOOL_B,64.27523337343925,101.13074398107337,497.8795214398087,1.7767399043369345,7.925564872188698,0
2026-08-03 09:01:49,WAFER_00110,LOT_005,RCP_03,TOOL_B,64.09359501264989,100.95694343284042,497.7401398160313,1.6198471830905325,7.869049912526417,0
2026-08-03 09:01:50,WAFER_00111,LOT_005,RCP_02,TOOL_A,65.30788250906184,101.62501193068341,501.51817420749893,1.9263436279662696,7.738563863254125,0
2026-08-03 09:01:51,WAFER_00112,LOT_005,RCP_01,TOOL_A,64.95959033717016,100.98990320761926,499.906279010782,1.7331902443022347,8.114220607860947,0
2026-08-03 09:01:52,WAFER_00113,LOT_005,RCP_01,TOOL_A,65.47933170719436,101.07634677202986,498.6965954646263,1.732509183029305,8.13095797251718,0
2026-08-03 09:01:53,WAFER_00114,LOT_005,RCP_02,TOOL_A,64.63009847330119,101.70173046735572,499.73509088096745,1.8452254064367841,7.765557718419573,0
2026-08-03 09:01:54,WAFER_00115,LOT_005,RCP_01,TOOL_A,65.14708924910057,101.11741353540683,505.10259042508267,1.7793746758292002,7.796004198187173,0
2026-08-03 09:01:55,WAFER_00116,LOT_005,RCP_03,TOOL_C,65.75539285447171,101.23979434075581,498.5823410984323,2.18399629006493,8.33002823868126,1
2026-08-03 09:01:56,WAFER_00117,LOT_005,RCP_02,TOOL_A,64.81206527195327,100.97615071970671,498.48953723749753,1.6506523939518933,7.787706235220713,0
2026-08-03 09:01:57,WAFER_00118,LOT_005,RCP_02,TOOL_A,64.82104406050296,101.56654438643926,494.53617848108,1.5764181444698442,8.039305636193294,0
2026-08-03 09:01:58,WAFER_00119,LOT_005,RCP_02,TOOL_B,65.01061038906133,101.57095559814114,499.86447059789725,1.7504339897922228,8.322970236295534,0
2026-08-03 09:01:59,WAFER_00120,LOT_005,RCP_02,TOOL_A,65.22792406555534,101.5364626893195,502.1020272359693,1.8096377876696021,7.986839010129771,0
2026-08-03 09:02:00,WAFER_00121,LOT_005,RCP_02,TOOL_A,64.993979718105,101.47200954502206,502.67583397017876,1.6014790489443969,7.733004399163367,0
2026-08-03 09:02:01,WAFER_00122,LOT_005,RCP_02,TOOL_B,65.40907846185898,101.32354851552623,500.3462963252177,1.5779594301279585,8.086262769410785,0
2026-08-03 09:02:02,WAFER_00123,LOT_005,RCP_01,TOOL_A,64.80598722050784,101.13219946657985,503.05866743385883,1.8291676451740777,7.960915959505685,0
2026-08-03 09:02:03,WAFER_00124,LOT_005,RCP_01,TOOL_B,64.4420740137055,101.03920982186688,502.3399372860168,1.678755109229606,7.966965451751911,0
2026-08-03 09:02:04,WAFER_00125,LOT_005,RCP_01,TOOL_C,65.83032965460754,101.71276976856373,503.56144073501525,1.8175981252788929,8.404571032033335,0
2026-08-03 09:02:05,WAFER_00126,LOT_006,RCP_02,TOOL_A,64.74605383065217,101.5447373669525,503.1497684975282,1.9544546067702502,8.15202822861123,0
2026-08-03 09:02:06,WAFER_00127,LOT_006,RCP_01,TOOL_C,64.76125432483855,101.07814264729586,505.0239302275432,1.9489128523316652,8.307810476404129,0
2026-08-03 09:02:07,WAFER_00128,LOT_006,RCP_01,TOOL_C,64.97236260514968,101.3127461658314,499.456981866988,2.233969856618457,8.286650330323958,0
2026-08-03 09:02:08,WAFER_00129,LOT_006,RCP_01,TOOL_C,65.02821606605467,101.20396317024479,495.75341426444317,2.0545553265775083,8.753979127904147,0
2026-08-03 09:02:09,WAFER_00130,LOT_006,RCP_02,TOOL_B,64.83759287015492,100.93897257417416,502.12389997979335,1.8471614179288487,8.264121879759605,0
2026-08-03 09:02:10,WAFER_00131,LOT_006,RCP_01,TOOL_B,64.99267776328142,101.35684844051882,502.49777020583286,1.7661600406245035,8.183380145974336,0
2026-08-03 09:02:11,WAFER_00132,LOT_006,RCP_03,TOOL_B,65.38329986280017,101.16704234744346,505.02398525881966,1.3751740408726885,8.028865308093643,0
2026-08-03 09:02:12,WAFER_00133,LOT_006,RCP_02,TOOL_B,65.07342411734874,100.99518826678538,504.10012913974305,1.6181141614314074,7.778736488103106,0
2026-08-03 09:02:13,WAFER_00134,LOT_006,RCP_01,TOOL_A,64.00985526722533,100.82667758267463,506.2255118587666,1.7798864864450041,8.248025004905479,0
2026-08-03 09:02:14,WAFER_00135,LOT_006,RCP_02,TOOL_C,65.7899680489433,100.79958287993418,501.9835327370449,2.108356661966833,8.331744712277965,0
2026-08-03 09:02:15,WAFER_00136,LOT_006,RCP_01,TOOL_B,64.93813890831548,101.18114363913772,500.7321938942036,1.5136521564179009,7.873022816958911,0
2026-08-03 09:02:16,WAFER_00137,LOT_006,RCP_03,TOOL_B,65.64386150016774,101.27276960946402,495.5680540117576,1.7914237267423263,7.946509100210707,0
2026-08-03 09:02:17,WAFER_00138,LOT_006,RCP_02,TOOL_A,64.42119743655572,101.01990374074805,500.98590891044506,1.620437746045755,7.787439835427607,0
2026-08-03 09:02:18,WAFER_00139,LOT_006,RCP_03,TOOL_A,65.20217989027532,101.50823661685031,498.23198925801177,1.8375392264143446,8.23261238945689,0
2026-08-03 09:02:19,WAFER_00140,LOT_006,RCP_01,TOOL_B,64.71762733614543,101.27902510662945,500.6768320429839,1.796895874288028,8.150268158286792,0
2026-08-03 09:02:20,WAFER_00141,LOT_006,RCP_02,TOOL_B,65.61728398109359,101.48460329939157,500.1744421961909,1.9189602563887318,8.039959141536237,0
2026-08-03 09:02:21,WAFER_00142,LOT_006,RCP_02,TOOL_A,64.75395828512893,101.24146854713993,501.5095474843204,1.9706916688300031,7.9905871738024405,0
2026-08-03 09:02:22,WAFER_00143,LOT_006,RCP_03,TOOL_A,65.71839359451485,101.04812235673373,499.68854172947675,1.8734383838838446,7.850252847005034,0
2026-08-03 09:02:23,WAFER_00144,LOT_006,RCP_02,TOOL_A,64.72682340987726,101.33651762276435,502.99206461034424,1.937662974235292,7.531384018373125,0
2026-08-03 09:02:24,WAFER_00145,LOT_006,RCP_02,TOOL_B,64.80990004534534,100.89594415615413,491.2859061987998,1.7439452038521859,7.689156082734785,0
2026-08-03 09:02:25,WAFER_00146,LOT_006,RCP_01,TOOL_A,64.89686893061571,101.47262032660372,500.6079794405051,2.2516987858027435,7.836618025305756,0
2026-08-03 09:02:26,WAFER_00147,LOT_006,RCP_01,TOOL_C,65.5392149532683,101.00011225391579,503.8479672932882,1.854988944560819,8.103547395956953,0
2026-08-03 09:02:27,WAFER_00148,LOT_006,RCP_02,TOOL_A,64.20626188320735,101.59383440849071,505.9841552270599,1.7155590755345087,8.063659337415535,0
2026-08-03 09:02:28,WAFER_00149,LOT_006,RCP_02,TOOL_A,64.44742130678473,101.19169416120259,502.3422762828322,1.944217373239503,8.178528623234131,0
2026-08-03 09:02:29,WAFER_00150,LOT_006,RCP_01,TOOL_A,64.18213183041027,101.64001072521917,505.3916256722641,1.9204354087777589,7.9717433718417725,0
2026-08-03 09:02:30,WAFER_00151,LOT_007,RCP_03,TOOL_B,64.94324910970019,100.94076057965174,500.540595186428,1.877982243062776,8.309961725726716,0
2026-08-03 09:02:31,WAFER_00152,LOT_007,RCP_03,TOOL_B,65.05912797849932,101.08311369576677,500.00916024296663,1.9080509852788974,7.827762501690941,0
2026-08-03 09:02:32,WAFER_00153,LOT_007,RCP_01,TOOL_B,64.32191787328203,101.42189918299154,501.6941300583288,1.4666308552630336,7.970181832115379,0
2026-08-03 09:02:33,WAFER_00154,LOT_007,RCP_02,TOOL_C,64.69165794642184,101.67455906989656,499.9897782947486,2.3042877911260535,8.288782820558929,0
2026-08-03 09:02:34,WAFER_00155,LOT_007,RCP_01,TOOL_A,64.15381991800797,101.83331485066077,497.49645610234444,1.7673774465813417,8.240280992343573,0
2026-08-03 09:02:35,WAFER_00156,LOT_007,RCP_02,TOOL_B,64.57244473601757,101.31323717237788,498.3512312187779,1.9993430691633363,8.02329515805808,0
2026-08-03 09:02:36,WAFER_00157,LOT_007,RCP_01,TOOL_A,65.50417656796229,101.88807860185176,496.4411107005563,1.474635747365127,8.029385161202788,0
2026-08-03 09:02:37,WAFER_00158,LOT_007,RCP_02,TOOL_A,65.16950698951807,101.20730734405586,501.6908067035688,1.8410509605569907,7.635934514698257,0
2026-08-03 09:02:38,WAFER_00159,LOT_007,RCP_02,TOOL_A,65.07873642231246,101.65160563915614,500.03645380000154,1.7098396353368241,7.802020523973634,0
2026-08-03 09:02:39,WAFER_00160,LOT_007,RCP_02,TOOL_A,64.57883300636277,100.99850208097303,498.84708442637407,1.8915392242530085,8.241109500213469,0
2026-08-03 09:02:40,WAFER_00161,LOT_007,RCP_01,TOOL_B,64.35484431720121,101.43446416219624,498.18661197812065,1.8507312723950153,7.54342470200862,0
2026-08-03 09:02:41,WAFER_00162,LOT_007,RCP_03,TOOL_B,64.92155444827561,100.55065822692593,501.6161803078388,1.8585676475998687,8.295458383534738,0
2026-08-03 09:02:42,WAFER_00163,LOT_007,RCP_01,TOOL_B,64.98185187270367,100.94109087627099,502.49743417795224,1.6305693298829613,8.109926187569931,1
2026-08-03 09:02:43,WAFER_00164,LOT_007,RCP_01,TOOL_B,65.3646342474852,101.44933657538584,496.38235521118344,1.7908849406690224,7.835545307759974,0
2026-08-03 09:02:44,WAFER_00165,LOT_007,RCP_02,TOOL_B,65.37899431519683,100.88001956729583,495.87940905671803,1.7711732723313054,7.816949225190397,0
2026-08-03 09:02:45,WAFER_00166,LOT_007,RCP_01,TOOL_A,65.264857192243,101.43662387545254,503.05443185798725,1.8792496066731892,8.417110165966628,0
2026-08-03 09:02:46,WAFER_00167,LOT_007,RCP_03,TOOL_A,65.09022611709148,101.59006659865996,495.5995736368365,1.9582875192693547,8.310509277425473,0
