time_s,obstacle_angle_deg,avoidance_yaw_rate_rps
21.700000000000003,15.792085587940246,0.0
21.8,19.500197371536544,0.0
21.9,20.98521067150441,0.0
22.0,15.081674089792118,0.0
22.1,19.593547770355897,0.0
22.200000000000003,20.19210951984108,0.0
22.3,21.70385237527528,0.0
22.4,16.40861544954499,0.0
22.5,18.02047474586193,0.0
22.6,18.41742606892929,0.0
22.700000000000003,19.597164435441897,0.0
22.8,18.615857555123718,0.0
22.9,17.069793396563668,0.0
23.0,19.5223172955634,0.0
23.1,18.778858839441423,0.0
23.200000000000003,18.406515099974403,0.0
23.3,19.299542932184917,0.0
23.4,18.15158466455628,0.0
23.5,19.594652165226915,0.0
23.6,18.381448197858315,0.0
23.700000000000003,17.093986671948343,0.0
23.8,16.746009595248676,0.0
23.9,19.047540705891432,0.0
24.0,17.224472400147665,0.0
24.1,20.616888240120865,0.0
24.200000000000003,17.378246152256857,0.0
24.3,15.301750096590302,0.0
24.4,16.166136127779698,0.0
24.5,18.656837941247456,0.0
24.6,19.344025666632795,0.0
24.700000000000003,18.930673985853826,0.0
24.8,18.98295654631813,0.0
24.9,14.00041140647282,0.0
25.0,16.747295586210416,0.0
25.1,18.02972187151618,0.0
25.200000000000003,17.79167366821048,0.0
25.3,15.263634623339826,0.0
25.4,16.786989631098564,0.0
25.5,16.451499750104905,0.0
25.6,19.47597707152477,0.0
25.700000000000003,17.53859832304092,0.0
25.8,17.012620605612124,0.0
25.9,16.11702324324664,0.0
26.0,14.657156298965416,0.0
26.1,19.194325224685684,0.0
26.200000000000003,17.48633567485175,0.0
26.3,18.630975805247203,0.0
26.4,20.52198137701139,0.0
26.5,19.999327632974527,0.0
26.6,16.392937936244778,0.0
26.700000000000003,18.11851136114798,0.0
26.8,19.56863640727518,0.0
26.9,17.60086135578153,0.0
27.0,17.355619672443567,0.0
27.1,16.318475659218116,0.0
27.200000000000003,22.072821916562724,0.0
27.3,18.181904051426844,0.0
27.4,18.12903982675666,0.0
27.5,12.805741911704068,0.0
27.6,17.196514841885598,0.0
27.700000000000003,16.64522392458053,0.0
27.8,18.223183748001023,0.0
27.9,18.25232204643413,0.0
28.0,17.27265410098846,0.0
28.1,19.27457337646217,0.0
28.200000000000003,18.210057996800444,0.0
28.3,17.217451405225354,0.0
28.4,18.81876544134405,0.0
28.5,18.21298299003544,0.0
28.6,18.32466799448967,0.0
28.700000000000003,18.58042903558577,0.0
28.8,16.456649348402838,0.0
28.9,16.723931689467253,0.0
29.0,18.849217231711904,0.0
29.1,12.617428787074484,0.0
29.200000000000003,16.12467176122348,0.0
29.3,15.121790186004256,0.0
29.4,18.518712056807185,0.0
29.5,15.428074692843198,0.0
29.6,13.2112521630074,0.0
29.700000000000003,16.24243439107421,0.0
29.8,16.601466028936258,0.0
29.9,19.11798156576753,0.0
30.0,17.369213516550243,0.0
30.1,14.462833143049576,0.0
30.200000000000003,19.298559119901693,0.0
30.3,16.785830940767045,0.0
30.4,17.522425234000533,0.0
30.5,15.507417717732976,0.0
30.6,14.946983224014428,0.0
30.700000000000003,14.408095678429742,0.0
30.8,16.7079659424709,0.0
30.9,13.066335950178177,0.0
31.0,14.191715770061254,0.0
31.1,14.05575599888634,0.0
31.200000000000003,16.73458338212971,0.0
31.3,16.044258041140946,0.0
31.4,15.180386741738635,0.0
31.5,14.312252487317425,0.0
31.6,18.556461231828145,0.0
31.700000000000003,16.864932216274134,0.0
31.8,15.82024838767833,0.0
31.9,15.69802815607286,0.0
32.0,14.466024187535204,0.0
32.1,13.92232841477356,0.0
32.2,13.465071150248502,0.0
32.300000000000004,17.320617080035426,0.0
32.4,15.491235001630498,0.0
32.5,16.966861179717835,0.0
32.6,15.602698557294907,0.0
32.7,12.909037407889867,0.0
32.800000000000004,18.718730528551557,0.0
32.9,12.804488525604228,0.0
33.0,14.836279309112197,0.0
33.1,14.489348812872755,0.0
33.2,11.054187167337911,0.0
33.300000000000004,13.037084301357211,0.0
33.4,18.024632687629783,0.0
33.5,12.165497861043834,0.0
33.6,14.350797009675128,0.0
33.7,14.0762337816284,0.0
33.800000000000004,14.13319062282191,0.0
33.9,16.281579693816724,0.0
34.0,14.345289335493286,0.0
34.1,16.02574055663975,0.0
34.2,11.58352782699506,0.0
34.300000000000004,12.656550263929033,0.0
34.4,13.501716371336846,0.0
34.5,16.832836573612113,0.0
34.6,12.962405873796094,0.0
34.7,10.97031934501742,0.0
34.800000000000004,9.845876356145846,0.0
34.9,16.542351226935715,0.0
35.0,13.50145251739432,0.0
35.1,12.828402596362706,0.0
35.2,14.522981919167028,0.0
35.300000000000004,15.901884071196612,0.0
35.4,13.287604393853783,0.0
35.5,15.37771176938277,0.0
35.6,11.424107545334582,0.0
35.7,13.375470186493922,0.0
35.800000000000004,11.06782529723254,0.0
35.9,11.345026339270348,0.0
36.0,16.287758165765396,0.0
36.1,9.53448996738151,0.0
36.2,11.995944516969711,0.0
36.3,12.149672605457743,0.0
36.4,11.5593245577231,0.0
36.5,10.049255584356963,0.0
36.6,12.178350648353382,0.0
36.7,7.527002110438179,0.0
36.8,14.11978420018822,0.0
36.9,9.174206427775664,0.0
37.0,13.196018066694462,0.0
37.1,11.131121883518064,0.0
37.2,11.161146871843233,0.0
37.3,11.273777317922312,0.0
37.4,10.145000316884952,0.0
37.5,4.929350639016445,0.0
37.6,10.657123179933956,0.0
37.7,13.06823829865548,0.0
37.8,9.39830359868055,0.0
37.9,12.701255959116018,0.0
38.0,8.914909673903578,0.0
38.1,11.510555914731372,0.0
38.2,10.687104934966376,0.0
38.3,11.111972516944697,0.0
38.400000000000006,13.146513659654326,0.0
38.5,7.472954582632531,0.0
38.6,9.305919356244196,0.0
38.7,9.29401313607069,0.0
38.8,8.968263157818258,0.0
38.900000000000006,11.724264081554944,0.0
39.0,8.763615975629696,0.0
39.1,10.502758314792093,0.0
39.2,8.555015265780433,0.0
39.3,6.620136833301984,0.0
39.400000000000006,6.452976597389971,0.0
39.5,9.600920861079835,0.0
39.6,4.38736718171635,0.0
39.7,11.10659318455134,0.0
39.8,10.939929152707585,0.0
39.900000000000006,9.26734409275915,0.0
40.0,6.610012039483555,0.0
40.1,8.306168761291906,0.0
40.2,8.445210685778724,0.0
40.3,8.925549474669378,0.0
40.400000000000006,6.9312055519720985,0.0
40.5,6.000309153528559,0.0
40.6,9.033911217942787,0.0
40.7,5.005437692951631,0.0
40.8,6.342772754393366,0.0
40.900000000000006,7.039898613899527,0.0
41.0,6.591247086408337,0.0
41.1,9.881531617020276,0.0
41.2,4.7466707784520965,0.0
41.3,7.302450050953598,0.0
41.400000000000006,4.584461204882255,0.0
41.5,2.917175251210812,0.0
41.6,7.650699187398685,0.0
41.7,5.97562578592356,0.0
41.8,4.706572948531594,0.0
41.900000000000006,5.879607291576852,0.0
42.0,8.419717277439712,0.0
42.1,5.116518788283184,0.0
42.2,7.241323179758468,0.0
42.3,2.604045654778059,0.0
42.400000000000006,3.3845299739372923,0.0
42.5,5.884658194415524,0.0
42.6,4.204392480629513,0.0
42.7,3.5839985148581155,0.0
42.8,7.709681846322418,0.0
42.900000000000006,5.582691493730354,0.0
43.0,5.376316057988774,0.0
43.1,3.1525411946704827,0.0
43.2,4.632579263813145,0.0
43.3,3.6570068521943706,0.0
43.400000000000006,3.977516083340936,0.0
43.5,3.0259910210164547,0.0
43.6,3.470218305823596,0.0
43.7,3.937560214627355,0.0
43.8,1.764654938440183,0.0
43.900000000000006,1.7684781855630551,0.0
44.0,2.017921308450946,0.0
44.1,1.431401396351741,0.0
44.2,2.0527841060117265,0.0
44.3,2.8420870515374963,0.0
44.400000000000006,2.121880540269131,0.0
44.5,3.452183698047583,0.0
44.6,-0.5965824966090008,0.0
44.7,3.7310172240903423,0.0
44.8,3.1842477243592384,0.0
44.900000000000006,-0.1911966184988998,0.0
45.0,-0.5642383281469514,0.0
45.1,1.2306742868277456,0.0
45.2,1.3039012662027298,0.0
45.3,1.6192889926921328,0.0
45.400000000000006,-0.5018583797648253,0.0
45.5,3.889886193653467,0.0
45.6,2.754707012567365,0.0
45.7,2.094595438622636,0.0
45.8,2.8791493859706825,0.0
45.900000000000006,3.631350804655523,0.0
46.0,1.752328213222461,0.0
46.1,0.5503501065831736,0.0
46.2,4.086807139161198,0.0
46.3,2.8220898390969635,0.0
46.400000000000006,0.0706633211702844,0.0
46.5,1.4464430536928463,0.0
46.6,-0.8503955594472682,0.0
46.7,1.4578327576208068,0.0
46.8,-1.3255938456471077,0.0
46.900000000000006,4.114842935258979,0.0
47.0,1.4643982956653634,0.0
47.1,-2.372519289378418,0.0
47.2,-1.448603217587293,0.0
47.3,-6.331544715689409,0.0
47.400000000000006,-2.575913576047968,0.0
47.5,1.4781292023507675,0.0
47.6,-0.6445046098481803,0.0
47.7,0.283985213347268,0.0
47.8,-1.3609534061809372,0.0
47.900000000000006,-1.1695134207582527,0.0
48.0,-3.0919886143028763,0.0
48.1,1.0000053810621743,0.0
48.2,-2.117031892360507,0.0
48.3,0.4949862608459345,0.0
48.400000000000006,-6.318168471192324,0.0
48.5,-6.004458088694828,0.0
48.6,-2.0447860268279903,0.0
48.7,-1.8784129325390784,0.0
48.8,1.6933701354743804,0.0
48.900000000000006,-2.418406928979004,0.0
49.0,-0.4208630458374922,0.0
49.1,-5.118076563914396,0.0
49.2,-5.073514900520196,0.0
49.3,-2.641520550109283,0.0
49.400000000000006,-4.341635487026404,0.0
49.5,-1.178696536816166,0.0
49.6,-2.4373995584289005,0.0
49.7,-1.2340094874802372,0.0
49.8,-2.646581931838547,0.0
49.900000000000006,-6.63599400770755,0.0
50.0,-4.243982358397191,0.0
50.1,-0.5164227508662385,0.0
50.2,-3.282431188372894,0.0
50.3,-3.9184277657890503,0.0
50.400000000000006,-4.61510801434037,0.0
50.5,-3.474891494195679,0.0
50.6,-5.211424941658903,0.0
50.7,-3.060709868107423,0.0
50.8,-3.667297711155352,0.0
50.900000000000006,-5.406998462574262,0.0
51.0,-0.5118867867304768,0.0
51.1,-6.716630910119728,0.0
51.2,-6.406192695138731,0.0
51.3,-6.454521550530578,0.0
51.400000000000006,-6.96635097957469,0.0
51.5,-4.374178545198767,0.0
51.6,-5.090138448696829,0.0
51.7,-5.5750825885737045,0.0
51.8,-3.193791262846483,0.0
51.900000000000006,-6.280710532100189,0.0
52.0,-6.636930921776428,0.0
52.1,-5.328200114535706,0.0
52.2,-5.360477205345215,0.0
52.3,-5.877827589669672,0.0
52.400000000000006,-11.948655419973091,0.0
52.5,-8.281228998839046,0.0
52.6,-6.10315281376999,0.0
52.7,-7.629141401113247,0.0
52.8,-6.558908906597679,0.0
52.900000000000006,-7.749205003255347,0.0
53.0,-8.228572340230393,0.0
53.1,-8.418832253769345,0.0
53.2,-5.523252683829296,0.0
53.3,-7.188040727446028,0.0
53.400000000000006,-7.319221952334452,0.0
53.5,-7.340355554714474,0.0
53.6,-5.0450603551084505,0.0
53.7,-6.598550211593255,0.0
53.8,-7.696201296291701,0.0
53.900000000000006,-7.130964900318254,0.0
54.0,-6.364995539348859,0.0
54.1,-8.366964170364508,0.0
54.2,-7.608936877633159,0.0
54.3,-9.05241709206055,0.0
54.400000000000006,-11.481137104121206,0.0
54.5,-6.767722229823485,0.0
54.6,-9.397381318992233,0.0
54.7,-8.357365357709789,0.0
54.8,-11.80431321965823,0.0
54.900000000000006,-7.921107441513566,0.0
55.0,-10.27824166053266,0.0
55.1,-9.554395391502757,0.0
55.2,-11.866917053575175,0.0
55.3,-10.045270085600276,0.0
55.400000000000006,-7.971915343297428,0.0
55.5,-9.029068580185568,0.0
55.6,-11.51663339193844,0.0
55.7,-13.145579825863308,0.0
55.8,-12.420825946151544,0.0
55.900000000000006,-11.565282386239248,0.0
56.0,-12.114015756048666,0.0
56.1,-10.184636411308526,0.0
56.2,-10.62670461945458,0.0
56.3,-10.631950997664129,0.0
56.400000000000006,-9.909266321161017,0.0
56.5,-7.357074722936302,0.0
56.6,-8.236383430224016,0.0
56.7,-12.255472297563374,0.0
56.8,-13.012421837780025,0.0
56.900000000000006,-11.662957212679116,0.0
57.0,-10.1074891653176,0.0
57.1,-12.648432228394608,0.0
57.2,-11.978113503812134,0.0
57.3,-11.820437238038142,0.0
57.400000000000006,-13.195431809067175,0.0
57.5,-9.050651764453608,0.0
57.6,-13.700570382820567,0.0
57.7,-11.200024835912298,0.0
57.8,-11.93745323732978,0.0
57.900000000000006,-9.18933338441389,0.0
58.0,-13.636133122002658,0.0
58.1,-13.015889636107728,0.0
58.2,-13.262046258541728,0.0
58.3,-13.635563165616244,0.0
58.400000000000006,-11.8860801050164,0.0
58.5,-11.966087600581352,0.0
58.6,-12.980178540380624,0.0
58.7,-13.362616770774569,0.0
58.8,-11.98269050088068,0.0
58.900000000000006,-10.977229712161336,0.0
59.0,-13.012300613956317,0.0
59.1,-13.57203849443454,0.0
59.2,-11.30014780803338,0.0
59.3,-14.19666332749714,0.0
59.400000000000006,-12.352913996527864,0.0
59.5,-13.217460549874357,0.0
59.6,-13.029994821239333,0.0
59.7,-13.999048527015256,0.0
59.8,-11.486889141892256,0.0
59.900000000000006,-12.321917744402244,0.0
60.0,-12.48750862132712,0.0
60.1,-15.584648592374071,0.0
60.2,-12.108778863477966,0.0
60.3,-11.990562855147385,0.0
60.400000000000006,-10.18839649321769,0.0
60.5,-16.455120863467542,0.0
60.6,-14.461889285577197,0.0
60.7,-15.015435538036783,0.0
60.8,-12.34237617981569,0.0
60.900000000000006,-15.00696730287951,0.0
61.0,-12.676362323582484,0.0
61.1,-11.307705296674913,0.0
61.2,-17.604627927702094,0.0
61.3,-15.5243327020714,0.0
61.400000000000006,-14.098068966678737,0.0
61.5,-13.389070436517002,0.0
61.6,-14.96095763837229,0.0
61.7,-16.0008662653596,0.0
61.8,-15.692377825526876,0.0
61.900000000000006,-15.333517216718288,0.0
62.0,-16.12109286343734,0.0
62.1,-14.029172210792582,0.0
62.2,-15.234277709042829,0.0
62.3,-12.802820781379417,0.0
62.400000000000006,-19.079472188633456,0.0
62.5,-16.341050565412697,0.0
62.6,-15.944810169366871,0.0
62.7,-11.439888040916706,0.0
62.8,-19.309919250727354,0.0
62.900000000000006,-13.19412567879782,0.0
63.0,-19.538997059282785,0.0
63.1,-16.162835705392126,0.0
63.2,-17.05201177470236,0.0
63.3,-10.945200084778872,0.0
63.400000000000006,-14.684758188284432,0.0
63.5,-15.402717422147257,0.0
63.6,-14.544500136152063,0.0
63.7,-18.32113526829933,0.0
63.8,-13.38141847915164,0.0
63.900000000000006,-15.85194432751389,0.0
64.0,-14.243607774499695,0.0
64.10000000000001,-18.287412638054487,0.0
64.2,-18.137811220157197,0.0
64.3,-14.327845949656886,0.0
64.4,-15.526786521612053,0.0
64.5,-20.31600873848985,0.0
64.60000000000001,-16.338765811162315,0.0
64.7,-17.166726210675986,0.0
64.8,-15.849959963673532,0.0
64.9,-15.398762875145092,0.0
65.0,-17.40575256784925,0.0
65.10000000000001,-18.32784264739388,0.0
65.2,-17.756605229015577,0.0
65.3,-16.324129995122895,0.0
65.4,-19.23194717385001,0.0
65.5,-19.03085263535717,0.0
65.60000000000001,-19.00227405442449,0.0
65.7,-14.219638909427456,0.0
65.8,-19.93862505703501,0.0
65.9,-15.859636666259002,0.0
66.0,-18.096601421912936,0.0
66.10000000000001,-17.509284228931335,0.0
66.2,-20.185304563509785,0.0
66.3,-17.235640225885344,0.0
66.4,-16.903646858663272,0.0
66.5,-17.39867542422679,0.0
66.60000000000001,-17.258093966327454,0.0
66.7,-18.57548538869284,0.0
66.8,-18.46539397128307,0.0
66.9,-17.469759936610494,0.0
67.0,-15.6894322286223,0.0
67.10000000000001,-19.50415511946828,0.0
67.2,-17.085544185774797,0.0
67.3,-16.461395074191906,0.0
67.4,-17.016527342564295,0.0
67.5,-18.773030378031237,0.0
67.60000000000001,-14.35442333953511,0.0
67.7,-17.13749434778955,0.0
67.8,-18.441951348042718,0.0
67.9,-18.7848330015498,0.0
68.0,-22.20852738360029,0.0
68.10000000000001,-17.892202141129243,0.0
68.2,-20.067742342386666,0.0
68.3,-16.96733036649152,0.0
68.4,-18.146357171848088,0.0
68.5,-20.48059920880427,0.0
68.60000000000001,-19.016333051668298,0.0
68.7,-19.86512102794117,0.0
68.8,-20.92972294879108,0.0
68.9,-18.279457530703823,0.0
69.0,-16.387283178396274,0.0
69.10000000000001,-14.614525212666344,0.0
69.2,-17.957140475870617,0.0
69.3,-16.453724538179276,0.0
69.4,-19.37729096313573,0.0
69.5,-18.640036705238195,0.0
69.60000000000001,-21.521809155535287,0.0
69.7,-16.110194002136907,0.0
69.8,-17.755431098742495,0.0
69.9,-16.92601120464594,0.0
70.0,-17.672971029000745,0.0
70.10000000000001,-19.320842720986263,0.0
70.2,-15.977257560134484,0.0
70.3,-17.470116884021895,0.0
70.4,-19.47336205218383,0.0
70.5,-16.029671993252403,0.0
70.60000000000001,-17.2830428526673,0.0
70.7,-18.40082471998032,0.0
70.8,-18.94757799201565,0.0
70.9,-17.536336749220013,0.0
71.0,-16.71445659230285,0.0
71.10000000000001,-18.995640953054707,0.0
71.2,-19.497319582787043,0.0
71.3,-20.88805673297889,0.0
71.4,-17.60067257299001,0.0
71.5,-16.560762672718038,0.0
71.60000000000001,-14.591974493961056,0.0
71.7,-18.98298666039071,0.0
71.8,-19.119523089795383,0.0
71.9,-14.716846630143984,0.0
72.0,-18.316494474702623,0.0
72.10000000000001,-15.23779921195137,0.0
72.2,-19.001712024675214,0.0
72.3,-17.96275754825542,0.0
72.4,-21.357453973662484,0.0
72.5,-18.096107654940383,0.0
72.60000000000001,-18.314683409453444,0.0
72.7,-15.445461422011572,0.0
72.8,-14.63993069836798,0.0
72.9,-18.663957488298024,0.0
73.0,-19.91995998510081,0.0
73.10000000000001,-18.277017657302352,0.0
73.2,-14.872450401113152,0.0
73.3,-16.2900768209055,0.0
73.4,-17.73872588522204,0.0
73.5,-18.18211506080604,0.0
73.60000000000001,-15.33694407562828,0.0
73.7,-16.929085700474495,0.0
73.8,-14.965863688525667,0.0
73.9,-19.3185599746059,0.0
74.0,-16.650992217572565,0.0
74.10000000000001,-19.527814736364004,0.0
74.2,-18.9547632253023,0.0
74.3,-13.859984802508729,0.0
74.4,-17.159717978638117,0.0
74.5,-12.74935877422977,0.0
74.60000000000001,-18.09096000614568,0.0
74.7,-17.543180757463393,0.0
74.8,-14.95083748172702,0.0
74.9,-17.15701013342859,0.0
75.0,-19.07038859889301,0.0
75.10000000000001,-18.807541312058504,0.0
75.2,-15.103909450918971,0.0
75.3,-21.17802342166912,0.0
75.4,-14.90559963887068,0.0
75.5,-18.894892578623075,0.0
75.60000000000001,-18.48706715387182,0.0
75.7,-15.402803024445538,0.0
75.8,-21.418164475099022,0.0
75.9,-15.65718058685567,0.0
76.0,-16.807605676994456,0.0
76.10000000000001,-16.056654724644705,0.0
76.2,-16.188094506764564,0.0
76.3,-14.968051695717456,0.0
76.4,-15.358530199804164,0.0
76.5,-17.38779768425215,0.0
76.60000000000001,-16.247584699113,0.0
76.7,-17.848034168685867,0.0
76.80000000000001,-17.258091111789902,0.0
76.9,-16.167105966266476,0.0
77.0,-12.434199240312005,0.0
77.10000000000001,-13.0155905927489,0.0
77.2,-15.928352848060372,0.0
77.30000000000001,-18.73860838561773,0.0
77.4,-10.247511367744604,0.0
77.5,-17.067453895394127,0.0
77.60000000000001,-16.838678951282763,0.0
77.7,-14.731029779678227,0.0
77.80000000000001,-17.59220067388041,0.0
77.9,-13.028338571864488,0.0
78.0,-15.20069577846126,0.0
78.10000000000001,-13.089551525542436,0.0
78.2,-14.996982448665875,0.0
78.30000000000001,-15.721460074270244,0.0
78.4,-17.77934077553442,0.0
78.5,-17.565955437532736,0.0
78.60000000000001,-16.221127004150667,0.0
78.7,-16.35522116578722,0.0
78.80000000000001,-14.72354643375382,0.0
78.9,-14.440835681467105,0.0
79.0,-17.84714058610553,0.0
79.10000000000001,-17.670319187062937,0.0
79.2,-15.851534953966269,0.0
79.30000000000001,-15.343277238535457,0.0
79.4,-14.18797843274032,0.0
79.5,-11.525032777875609,0.0
79.60000000000001,-14.31881522940406,0.0
79.7,-15.041961995669563,0.0
79.80000000000001,-17.206444143441836,0.0
79.9,-17.961788983658145,0.0
80.0,-14.932885622812083,0.0
80.10000000000001,-15.843427181005357,0.0
80.2,-16.08310890938459,0.0
80.30000000000001,-15.692976943407908,0.0
80.4,-14.20812084329876,0.0
