time_s,relative_speed_check,closing_speed_check
13.4,0.585273814639919,0.585273814639919
13.5,0.39704864981287,0.39704864981287
13.6,0.34656549705602835,0.34656549705602835
13.7,0.38548147807509636,0.38548147807509636
13.8,0.38471382366965656,0.38471382366965656
13.9,0.6261255784300879,0.6261255784300879
14.0,0.3503145914364634,0.3503145914364634
14.1,0.5983254583047444,0.5983254583047444
14.2,0.5433986484733229,0.5433986484733229
14.3,0.6509221140954722,0.6509221140954722
14.4,0.4530130925533111,0.4530130925533111
14.5,0.33964575253248164,0.33964575253248164
14.6,0.3632687593818158,0.3632687593818158
14.7,0.7093701154639245,0.7093701154639245
14.8,0.6776416834817489,0.6776416834817489
14.9,0.2612183755100226,0.2612183755100226
15.0,0.46791169954045486,0.46791169954045486
15.1,0.7347005213856725,0.7347005213856725
15.2,0.5086891127145599,0.5086891127145599
15.3,0.35839037511431826,0.35839037511431826
15.4,0.7520496855731533,0.7520496855731533
15.5,0.5309061368466086,0.5309061368466086
15.6,0.6011375738822426,0.6011375738822426
15.7,0.7609925394750103,0.7609925394750103
15.8,0.7156778805661066,0.7156778805661066
15.9,0.7837587218782804,0.7837587218782804
16.0,0.46384317908247397,0.46384317908247397
16.1,0.7973575140121731,0.7973575140121731
16.2,0.3711913639963704,0.3711913639963704
16.3,0.8892931155448789,0.8892931155448789
16.400000000000002,0.4790940634075138,0.4790940634075138
16.5,0.8464035168875146,0.8464035168875146
16.6,0.7582167062623117,0.7582167062623117
16.7,0.4547025840856911,0.4547025840856911
16.8,0.837131354981997,0.837131354981997
16.900000000000002,0.7899816906798236,0.7899816906798236
17.0,0.5930677145460788,0.5930677145460788
17.1,0.2438868596715036,0.2438868596715036
17.2,0.710451664335146,0.710451664335146
17.3,0.5993070900223678,0.5993070900223678
17.400000000000002,0.2593840140482335,0.2593840140482335
17.5,0.28953276169590403,0.28953276169590403
17.6,0.6879276455947512,0.6879276455947512
17.7,0.7170127557248023,0.7170127557248023
17.8,0.35228648017720054,0.35228648017720054
17.900000000000002,0.5691350461679257,0.5691350461679257
18.0,0.37801205959802964,0.37801205959802964
18.1,0.6288106800171658,0.6288106800171658
18.2,0.6246748797787305,0.6246748797787305
18.3,0.8268994273476302,0.8268994273476302
18.4,0.43282050624639723,0.43282050624639723
18.5,0.39629582460864476,0.39629582460864476
18.6,0.499063604938641,0.499063604938641
18.7,0.5372473537672793,0.5372473537672793
18.8,0.4524976514860768,0.4524976514860768
18.9,0.5342339893185315,0.5342339893185315
19.0,0.877034738017958,0.877034738017958
19.1,0.5440098082099052,0.5440098082099052
19.200000000000003,0.5755925137417375,0.5755925137417375
19.3,0.6568634685249197,0.6568634685249197
19.4,0.4630685543379425,0.4630685543379425
19.5,0.6766544878805245,0.6766544878805245
19.6,0.696356573240779,0.696356573240779
19.700000000000003,0.803059007713335,0.803059007713335
19.8,0.7091447270698392,0.7091447270698392
19.9,0.47568314200269235,0.47568314200269235
20.0,0.5586214970113872,0.5586214970113872
20.1,0.47202242972005415,0.47202242972005415
20.200000000000003,0.7962100735831985,0.7962100735831985
20.3,0.9649207095607668,0.9649207095607668
20.4,0.834249668076076,0.834249668076076
20.5,0.6232424264922507,0.6232424264922507
20.6,0.742386090036403,0.742386090036403
20.700000000000003,0.9172562717178838,0.9172562717178838
20.8,0.5843845435382402,0.5843845435382402
20.9,0.821898028474088,0.821898028474088
21.0,0.4229473457697601,0.4229473457697601
21.1,0.5278908111490317,0.5278908111490317
21.200000000000003,0.5684062863495072,0.5684062863495072
21.3,0.5857208062423069,0.5857208062423069
21.4,0.8824518679957638,0.8824518679957638
21.5,0.6555277028828854,0.6555277028828854
21.6,0.4694195646190398,0.4694195646190398
21.700000000000003,0.7409976630453556,0.7409976630453556
21.8,0.7798361256298563,0.7798361256298563
21.9,0.703816923311976,0.703816923311976
22.0,0.7728199641040199,0.7728199641040199
22.1,0.8271212138843786,0.8271212138843786
22.200000000000003,0.6648117816580505,0.6648117816580505
22.3,0.741845505309568,0.741845505309568
22.4,0.7483059428430892,0.7483059428430892
22.5,0.6480421552705771,0.6480421552705771
22.6,0.7379101613971795,0.7379101613971795
22.700000000000003,0.44257840324534214,0.44257840324534214
22.8,0.7132082073089876,0.7132082073089876
22.9,0.4561206827886082,0.4561206827886082
23.0,0.4475773985019611,0.4475773985019611
23.1,0.9403466146117427,0.9403466146117427
23.200000000000003,0.8453686249875236,0.8453686249875236
23.3,0.5053697988677222,0.5053697988677222
23.4,0.7366870051907775,0.7366870051907775
23.5,0.7531397267206827,0.7531397267206827
23.6,1.0539280039085828,1.0539280039085828
23.700000000000003,0.47068356565683445,0.47068356565683445
23.8,0.4774682677636779,0.4774682677636779
23.9,0.6077916913056249,0.6077916913056249
24.0,0.8346214518914419,0.8346214518914419
24.1,0.6277447614801233,0.6277447614801233
24.200000000000003,0.6835316703749434,0.6835316703749434
24.3,0.5098064580486827,0.5098064580486827
24.4,0.609716199084728,0.609716199084728
24.5,0.8634258448569483,0.8634258448569483
24.6,0.6356178785330453,0.6356178785330453
24.700000000000003,0.3999064841913462,0.3999064841913462
24.8,0.5984806108066785,0.5984806108066785
24.9,0.9519611273284614,0.9519611273284614
25.0,0.653789551388984,0.653789551388984
25.1,0.6081431410471954,0.6081431410471954
25.200000000000003,0.7297993586873517,0.7297993586873517
25.3,0.7300471865616096,0.7300471865616096
25.4,0.8138031165921049,0.8138031165921049
25.5,0.62747510180502,0.62747510180502
25.6,0.7004057686941589,0.7004057686941589
25.700000000000003,0.9544574183096017,0.9544574183096017
25.8,0.6211604925407812,0.6211604925407812
25.9,0.45006187476692183,0.45006187476692183
26.0,0.8952361061888041,0.8952361061888041
26.1,0.6367620821929183,0.6367620821929183
26.200000000000003,0.8990568287059748,0.8990568287059748
26.3,0.6174028183637628,0.6174028183637628
26.4,1.1297283462613645,1.1297283462613645
26.5,0.9327134246666091,0.9327134246666091
26.6,0.6621053059728936,0.6621053059728936
26.700000000000003,0.9182447550716404,0.9182447550716404
26.8,0.5169030205017044,0.5169030205017044
26.9,0.5491057019459387,0.5491057019459387
27.0,0.7316396536767265,0.7316396536767265
27.1,1.086656093883807,1.086656093883807
27.200000000000003,0.471563644879474,0.471563644879474
27.3,0.873608996238648,0.873608996238648
27.4,0.8680051833044597,0.8680051833044597
27.5,0.6911394815307936,0.6911394815307936
27.6,0.7198950779760747,0.7198950779760747
27.700000000000003,0.33434087581922967,0.33434087581922967
27.8,0.6655829997959728,0.6655829997959728
27.9,0.7794266715124198,0.7794266715124198
28.0,0.8556142251317613,0.8556142251317613
28.1,0.8246008624176469,0.8246008624176469
28.200000000000003,0.11501372843005342,0.11501372843005342
28.3,0.8325140341430757,0.8325140341430757
28.4,0.6000585231476467,0.6000585231476467
28.5,1.0651756200563884,1.0651756200563884
28.6,0.4333118854345699,0.4333118854345699
28.700000000000003,0.5821271789244307,0.5821271789244307
28.8,0.6634427863551515,0.6634427863551515
28.9,0.7052946809017122,0.7052946809017122
29.0,0.681656901735753,0.681656901735753
29.1,0.7894316009910973,0.7894316009910973
29.200000000000003,1.154612403441888,1.154612403441888
29.3,0.9499613856718145,0.9499613856718145
29.4,0.5081322357710647,0.5081322357710647
29.5,0.753646745482806,0.753646745482806
29.6,0.6044179191306931,0.6044179191306931
29.700000000000003,0.6746480802110693,0.6746480802110693
29.8,0.8232258208586902,0.8232258208586902
29.9,0.6275900752294561,0.6275900752294561
30.0,0.6257205624544149,0.6257205624544149
30.1,0.7247966206710057,0.7247966206710057
30.200000000000003,0.7501882970656251,0.7501882970656251
30.3,0.6318745987162284,0.6318745987162284
30.4,0.5671916719655883,0.5671916719655883
30.5,0.787015061474202,0.787015061474202
30.6,0.6740401683232538,0.6740401683232538
30.700000000000003,0.9521065731948877,0.9521065731948877
30.8,0.7352908785830081,0.7352908785830081
30.9,0.8121891220315884,0.8121891220315884
31.0,0.526936694015431,0.526936694015431
31.1,0.5884814571734349,0.5884814571734349
31.200000000000003,0.6643132239182883,0.6643132239182883
31.3,0.9745410674289428,0.9745410674289428
31.4,0.7842675078226762,0.7842675078226762
31.5,0.713324215033559,0.713324215033559
31.6,0.8236167277955175,0.8236167277955175
31.700000000000003,0.6285689412685933,0.6285689412685933
31.8,0.9017391344877534,0.9017391344877534
31.9,0.7445232420911196,0.7445232420911196
32.0,1.0002672579823724,1.0002672579823724
32.1,0.6821673704444127,0.6821673704444127
32.2,0.6042429216247704,0.6042429216247704
32.300000000000004,0.8088172224765895,0.8088172224765895
32.4,0.6019614276509255,0.6019614276509255
32.5,0.3542731536398822,0.3542731536398822
32.6,0.5214496248721368,0.5214496248721368
32.7,0.7030728614149115,0.7030728614149115
32.800000000000004,0.7701930906970436,0.7701930906970436
32.9,1.0653913125081296,1.0653913125081296
33.0,0.8268435593526089,0.8268435593526089
33.1,0.4291631879470188,0.4291631879470188
33.2,0.787994289062544,0.787994289062544
33.300000000000004,0.6692139314194936,0.6692139314194936
33.4,1.0274667409561093,1.0274667409561093
33.5,0.9745705083960381,0.9745705083960381
33.6,0.5156822495762405,0.5156822495762405
33.7,0.3912984660785277,0.3912984660785277
33.800000000000004,0.7297717643751103,0.7297717643751103
33.9,0.7747359471621103,0.7747359471621103
34.0,0.8102764607877386,0.8102764607877386
34.1,0.8134624984939034,0.8134624984939034
34.2,0.721116317271413,0.721116317271413
34.300000000000004,0.9532799563142813,0.9532799563142813
34.4,0.7659604358584513,0.7659604358584513
34.5,0.6545101487196696,0.6545101487196696
34.6,1.0106282461814455,1.0106282461814455
34.7,0.5692508866978816,0.5692508866978816
34.800000000000004,1.1288469864102595,1.1288469864102595
34.9,0.6024067630572443,0.6024067630572443
35.0,0.49562248007214293,0.49562248007214293
35.1,0.8482015334827047,0.8482015334827047
35.2,0.7432006434872491,0.7432006434872491
35.300000000000004,0.7645802358218994,0.7645802358218994
35.4,1.2326451566170586,1.2326451566170586
35.5,1.18284721099473,1.18284721099473
35.6,1.5332230753751102,1.5332230753751102
35.7,1.2528104915877165,1.2528104915877165
35.800000000000004,1.7152446509452632,1.7152446509452632
35.9,1.3968077719999084,1.3968077719999084
36.0,1.9550015547780202,1.9550015547780202
36.1,1.955137617707356,1.955137617707356
36.2,2.1549349540252836,2.1549349540252836
36.3,2.0256544557895984,2.0256544557895984
36.4,2.1684035854136736,2.1684035854136736
36.5,2.23628307333989,2.23628307333989
36.6,2.274558035582036,2.274558035582036
36.7,2.3586543867737637,2.3586543867737637
36.8,2.508929668535494,2.508929668535494
36.9,2.4178069130730497,2.4178069130730497
37.0,2.843047931699507,2.843047931699507
37.1,2.6421762994676703,2.6421762994676703
37.2,2.707938173121403,2.707938173121403
37.3,2.7576601663540368,2.7576601663540368
37.4,2.8965440399986564,2.8965440399986564
37.5,2.8437407604043967,2.8437407604043967
37.6,2.7178255899099355,2.7178255899099355
37.7,3.3586715414677,3.3586715414677
37.8,3.047805917732229,3.047805917732229
37.9,3.3288608184201953,3.3288608184201953
38.0,3.0999332571228715,3.0999332571228715
38.1,3.2154377434940713,3.2154377434940713
38.2,3.3231000373377713,3.3231000373377713
38.3,3.3805170382129432,3.3805170382129432
38.400000000000006,3.0478463760545003,3.0478463760545003
38.5,3.138342352177121,3.138342352177121
38.6,3.010373354948424,3.010373354948424
38.7,3.0946650592765925,3.0946650592765925
38.8,3.032767755751278,3.032767755751278
38.900000000000006,2.893630839616921,2.893630839616921
39.0,2.8528543909666935,2.8528543909666935
39.1,3.0568118053480093,3.0568118053480093
39.2,2.9258684361800675,2.9258684361800675
39.3,3.033961468370098,3.033961468370098
39.400000000000006,2.9309626735207672,2.9309626735207672
39.5,2.9004989767011864,2.9004989767011864
39.6,2.786920563283333,2.786920563283333
39.7,2.7308857217157945,2.7308857217157945
39.8,2.179933503117904,2.179933503117904
39.900000000000006,2.4660039917092735,2.4660039917092735
40.0,2.3728861264975807,2.3728861264975807
40.1,2.2881313053133283,2.2881313053133283
40.2,2.081560313593827,2.081560313593827
40.3,2.3280484673761466,2.3280484673761466
40.400000000000006,1.6826662564679902,1.6826662564679902
40.5,1.8635934840999377,1.8635934840999377
40.6,1.9356136093579979,1.9356136093579979
40.7,1.804713180632799,1.804713180632799
40.8,1.7519819323556023,1.7519819323556023
40.900000000000006,1.3567986757870631,1.3567986757870631
41.0,1.6345493996398215,1.6345493996398215
41.1,1.510690230103707,1.510690230103707
41.2,1.3359320747940089,1.3359320747940089
41.3,0.9278872458819958,0.9278872458819958
41.400000000000006,1.0333672439568549,1.0333672439568549
41.5,1.000320336352047,1.000320336352047
41.6,0.6949932475384681,0.6949932475384681
41.7,0.7024987729003893,0.7024987729003893
41.8,0.6593626693065247,0.6593626693065247
41.900000000000006,0.23503046795059213,0.23503046795059213
42.0,0.09356491616915363,0.09356491616915363
42.1,0.5831865134742991,0.5831865134742991
42.2,0.30177603170057843,0.30177603170057843
42.3,0.2948381248583978,0.2948381248583978
42.400000000000006,0.3379801321273188,0.3379801321273188
42.5,0.5282752039030978,0.5282752039030978
42.6,0.5789071793085583,0.5789071793085583
42.7,0.5934041960284802,0.5934041960284802
42.8,0.2662771717773236,0.2662771717773236
42.900000000000006,0.5894118214413666,0.5894118214413666
43.0,0.3161033026257858,0.3161033026257858
43.1,0.42436244942370926,0.42436244942370926
43.2,0.2662633833026362,0.2662633833026362
43.3,0.48093655370010246,0.48093655370010246
43.400000000000006,0.44325787042997966,0.44325787042997966
43.5,0.2514153845333471,0.2514153845333471
43.6,0.5775413146968837,0.5775413146968837
43.7,0.48129170420538614,0.48129170420538614
43.8,0.46605803317387995,0.46605803317387995
43.900000000000006,0.35828749915762437,0.35828749915762437
44.0,0.5240888583727443,0.5240888583727443
44.1,0.13615435989249924,0.13615435989249924
44.2,0.2917212810197096,0.2917212810197096
44.3,0.7611961732226966,0.7611961732226966
44.400000000000006,0.3181329488089819,0.3181329488089819
44.5,0.21932015327067234,0.21932015327067234
44.6,0.5494404229420997,0.5494404229420997
44.7,0.4566903414334842,0.4566903414334842
44.8,0.286952087819234,0.286952087819234
44.900000000000006,0.3206069521069512,0.3206069521069512
45.0,0.5996960430248013,0.5996960430248013
45.1,0.3442678595307047,0.3442678595307047
45.2,0.3409150296311161,0.3409150296311161
45.3,0.6732932273889141,0.6732932273889141
45.400000000000006,0.10671200197658237,0.10671200197658237
45.5,0.49804951699351463,0.49804951699351463
45.6,0.17846202520812682,0.17846202520812682
45.7,0.3924763670243294,0.3924763670243294
45.8,0.34814507343401857,0.34814507343401857
45.900000000000006,0.2557928584177027,0.2557928584177027
46.0,0.45369348282731714,0.45369348282731714
46.1,0.36293466762685966,0.36293466762685966
46.2,0.43917292272140607,0.43917292272140607
46.3,0.37586309664839845,0.37586309664839845
46.400000000000006,0.34361372273675705,0.34361372273675705
46.5,0.3205621743765352,0.3205621743765352
46.6,0.576192962535865,0.576192962535865
46.7,0.4646177655603747,0.4646177655603747
46.8,0.3822925278930187,0.3822925278930187
46.900000000000006,0.4460724394135376,0.4460724394135376
47.0,0.42857622213386826,0.42857622213386826
47.1,0.22764271529841995,0.22764271529841995
47.2,0.25285747531984804,0.25285747531984804
47.3,0.23642972322100242,0.23642972322100242
47.400000000000006,0.5867934051941255,0.5867934051941255
47.5,0.2524614915367298,0.2524614915367298
47.6,0.309668451251504,0.309668451251504
47.7,0.1850866815669896,0.1850866815669896
47.8,0.3259972282590642,0.3259972282590642
47.900000000000006,0.3446316280569395,0.3446316280569395
48.0,-0.02210319307312325,0.0
48.1,0.5054627156229197,0.5054627156229197
48.2,0.11315068995822486,0.11315068995822486
48.3,0.3460239045867839,0.3460239045867839
48.400000000000006,0.39959977738648433,0.39959977738648433
48.5,0.23819955702230633,0.23819955702230633
48.6,0.11336660059592951,0.11336660059592951
48.7,0.1892036679565514,0.1892036679565514
48.8,0.36131802001308877,0.36131802001308877
48.900000000000006,0.6402411732845579,0.6402411732845579
49.0,0.4725367618274019,0.4725367618274019
49.1,0.4661406233064227,0.4661406233064227
49.2,0.6373104916899663,0.6373104916899663
49.3,0.3340506764940221,0.3340506764940221
49.400000000000006,0.5172769152916326,0.5172769152916326
49.5,0.6485814829152696,0.6485814829152696
49.6,0.44250673902844273,0.44250673902844273
49.7,0.03216489678024992,0.03216489678024992
49.8,0.7234622132029207,0.7234622132029207
49.900000000000006,0.06504314271147837,0.06504314271147837
50.0,0.3580318790092747,0.3580318790092747
50.1,0.025857884697622957,0.025857884697622957
50.2,-0.013548322795493561,0.0
50.3,0.43894048062042756,0.43894048062042756
50.400000000000006,0.26662047284121826,0.26662047284121826
50.5,0.28488424484979014,0.28488424484979014
50.6,0.27714265774889313,0.27714265774889313
50.7,0.45230387270669237,0.45230387270669237
50.8,0.37593466760177296,0.37593466760177296
50.900000000000006,0.4330958008595065,0.4330958008595065
51.0,0.3974474031888322,0.3974474031888322
51.1,0.3903390536924354,0.3903390536924354
51.2,0.236814662024738,0.236814662024738
51.3,-0.04394806944467611,0.0
51.400000000000006,0.15711190602244596,0.15711190602244596
51.5,0.5276752633969686,0.5276752633969686
51.6,0.2504689071816726,0.2504689071816726
51.7,0.13620574957077292,0.13620574957077292
51.8,0.49477533585860733,0.49477533585860733
51.900000000000006,0.13520948123096765,0.13520948123096765
52.0,0.11342883004802129,0.11342883004802129
52.1,-0.028875035852341746,0.0
52.2,0.28875476809861667,0.28875476809861667
52.3,0.07615722565250138,0.07615722565250138
52.400000000000006,0.3319196221929328,0.3319196221929328
52.5,0.30999565826891917,0.30999565826891917
52.6,0.3927698094805461,0.3927698094805461
52.7,0.464173666892707,0.464173666892707
52.8,0.06446681054314318,0.06446681054314318
52.900000000000006,0.10526407391081616,0.10526407391081616
53.0,0.05466185877533647,0.05466185877533647
53.1,0.33659698964989815,0.33659698964989815
53.2,0.17420712726519483,0.17420712726519483
53.3,0.30280237680196365,0.30280237680196365
53.400000000000006,0.40297655347244365,0.40297655347244365
53.5,0.21437044329625277,0.21437044329625277
53.6,0.0915508275553174,0.0915508275553174
53.7,0.06161916315194649,0.06161916315194649
53.8,-0.092400867222028,0.0
53.900000000000006,0.17460644277297366,0.17460644277297366
54.0,0.16556596793086165,0.16556596793086165
54.1,0.09681129648578857,0.09681129648578857
54.2,0.4286308129211083,0.4286308129211083
54.3,0.13942361629013345,0.13942361629013345
54.400000000000006,0.553509545583057,0.553509545583057
54.5,0.40554083229608384,0.40554083229608384
54.6,0.047763387766798004,0.047763387766798004
54.7,-0.10858451616320064,0.0
54.8,0.03624369302232733,0.03624369302232733
54.900000000000006,0.12240709037850639,0.12240709037850639
55.0,-0.11440094678346036,0.0
55.1,0.05748652544044219,0.05748652544044219
55.2,0.14251712482287093,0.14251712482287093
55.3,0.10677221355979594,0.10677221355979594
55.400000000000006,0.07015609359558805,0.07015609359558805
55.5,0.19353100845405002,0.19353100845405002
55.6,0.054486569571462695,0.054486569571462695
55.7,-0.06831887928323344,0.0
55.8,0.13910083269198914,0.13910083269198914
55.900000000000006,0.028168689138371228,0.028168689138371228
56.0,0.06837202571607737,0.06837202571607737
56.1,0.20649258979624907,0.20649258979624907
56.2,0.17695158120679633,0.17695158120679633
56.3,0.07730028583303206,0.07730028583303206
56.400000000000006,0.13121262471642225,0.13121262471642225
56.5,0.033906569183572266,0.033906569183572266
56.6,0.17023218699956288,0.17023218699956288
56.7,0.21499056548929296,0.21499056548929296
56.8,0.24054620679626826,0.24054620679626826
56.900000000000006,0.0925240780520582,0.0925240780520582
57.0,0.15895187176202974,0.15895187176202974
57.1,0.21711431415017746,0.21711431415017746
57.2,0.1751888614750543,0.1751888614750543
57.3,0.06439580055297522,0.06439580055297522
57.400000000000006,0.043538335549897944,0.043538335549897944
57.5,0.2794009312018604,0.2794009312018604
57.6,0.07134920706568515,0.07134920706568515
57.7,0.23721170021898708,0.23721170021898708
57.8,0.1591218510846737,0.1591218510846737
57.900000000000006,-0.009560288328861688,0.0
58.0,0.2673075388643005,0.2673075388643005
58.1,-0.08421905162106658,0.0
58.2,0.09849325661610742,0.09849325661610742
58.3,0.16669853476968033,0.16669853476968033
58.400000000000006,0.17955366870208067,0.17955366870208067
58.5,-0.052513871810229595,0.0
58.6,-0.16831126474394598,0.0
58.7,0.08156659786601939,0.08156659786601939
58.8,0.24664447738923023,0.24664447738923023
58.900000000000006,-0.09444651934010118,0.0
59.0,0.1443240618178807,0.1443240618178807
59.1,0.087648954152594,0.087648954152594
59.2,0.06399817999539525,0.06399817999539525
59.3,-0.20628951521747574,0.0
59.400000000000006,0.03678797397994504,0.03678797397994504
59.5,-0.20112085848024375,0.0
59.6,0.006194055396144371,0.006194055396144371
59.7,0.4159236081007718,0.4159236081007718
59.8,-0.014284630508786478,0.0
59.900000000000006,0.07053422597657022,0.07053422597657022
60.0,0.2145271818868819,0.2145271818868819
60.1,0.23178495617530182,0.23178495617530182
60.2,0.046147780688447604,0.046147780688447604
60.3,-0.08744407981785773,0.0
60.400000000000006,0.01380298371472577,0.01380298371472577
60.5,0.015925463968139653,0.015925463968139653
60.6,0.13423114847489348,0.13423114847489348
60.7,-0.0836117676514938,0.0
60.8,0.09456412864679553,0.09456412864679553
60.900000000000006,-0.013638452657554367,0.0
61.0,-0.20687060541838864,0.0
61.1,-0.00037478462798468115,0.0
61.2,-0.23552556368002087,0.0
61.3,0.10430253931635391,0.10430253931635391
61.400000000000006,-0.12680650079120515,0.0
61.5,-0.005888506807241178,0.0
61.6,0.2316347947453723,0.2316347947453723
61.7,0.09436123948707831,0.09436123948707831
61.8,-0.09695787402798217,0.0
61.900000000000006,-0.05573666685685641,0.0
62.0,-0.08964751412646077,0.0
62.1,0.14816337262643486,0.14816337262643486
62.2,-0.07444345267791874,0.0
62.3,-0.048651008012146946,0.0
