time_s,distance_m,safe_distance_m,speed_limit_mps
6.1000000000000005,31.591624705560264,18.21337304273408,8.884782757915172
6.2,33.29891052519174,18.20023082590857,8.898525151039001
6.300000000000001,33.13711460005312,18.38776077549292,8.907442026904453
6.4,32.20142966899141,18.05530480718427,8.759877221501295
6.5,33.14564815123615,17.9298639375854,8.779678503631732
6.6000000000000005,32.600182347191655,17.647994492077462,8.73409602146199
6.7,32.37148818918421,18.000993946290635,8.841281690109735
6.800000000000001,33.832385251505734,18.0643567128162,8.83295127656364
6.9,32.95743002922316,18.4568275865202,9.015049211061235
7.0,32.84430066279575,18.32025216651948,8.996316071926213
7.1000000000000005,32.921111177198426,18.291912537857414,8.972123847274753
7.2,33.61514232983473,18.205497251992643,8.934688100766325
7.300000000000001,33.76497012170374,18.224238864531287,8.908817832395712
7.4,32.72095600388569,18.21138971599821,8.958284027403545
7.5,32.972067432721595,17.801779619599156,8.839605305980522
7.6,33.89067811407402,18.47549986153089,9.012419731343494
7.7,33.00249038590742,18.255821515656184,9.027434344089482
7.800000000000001,32.88630701795612,19.08291869315287,9.249343391721911
7.9,33.836004492726666,18.136002367995765,8.931444211041077
8.0,33.33844865785239,18.45163181145415,8.960643265368873
8.1,33.39801814365209,18.39439730723744,9.036777276769865
8.200000000000001,33.585760675508105,18.45151489658055,9.034417386473796
8.3,32.92468176098706,18.258984756480466,8.9446445482258
8.4,34.12020853782644,18.8169815899446,9.248005438475351
8.5,33.31106877025198,18.29323405494202,8.930378584702817
8.6,34.53032012823746,18.791039403399296,9.194964046253858
8.700000000000001,33.70964102597972,18.89585487516424,9.216101582757036
8.8,33.080199974482674,18.83857375085721,9.140224712489871
8.9,34.43287860975278,18.07240086891509,8.852114615572749
9.0,34.5830009984033,18.7575027896063,9.198148880551496
9.1,34.23049952728044,18.471292528340825,8.976961971115607
9.2,33.8093860099197,18.367529047037667,8.945214256804674
9.3,33.880292654193994,18.67589198025297,9.147289890982218
9.4,33.91302694338974,18.962447501057824,9.210207533501531
9.5,34.13825464126723,18.6549368773416,9.16699317870104
9.6,34.993064050954246,18.444536919128453,9.031437777412757
9.7,34.05117134166275,18.68164201224649,9.175756322186407
9.8,34.60575891375919,19.3928205668778,9.378742439203368
9.9,35.16121733014963,18.634907757396505,9.089987951010576
10.0,34.10025858836978,18.792352424169994,9.230316207320293
10.1,35.01413616562443,18.868599505035963,9.23117900370743
10.2,34.59200614666929,18.711449038597568,9.098006033527184
10.3,34.43910190184012,18.761890402919207,9.127978546041453
10.4,34.025522737734924,18.73869631998278,9.230502310932447
10.5,34.07378796024,18.63705050054542,9.11912722324165
10.6,34.56112863550305,19.17385576669462,9.226925402000855
10.7,35.174493981923554,18.415106554496585,9.172354969954023
10.8,34.246916943977126,19.23883814939255,9.321219601949064
10.9,34.91425036777366,18.700509715395015,9.19052169952348
11.0,35.35541063042228,18.790706839971072,9.20393092552717
11.1,34.63745826860751,18.84555498600038,9.164131736423492
11.2,35.45379158551734,19.338707330983556,9.431718828765254
11.3,35.17035921254205,19.601261456450988,9.440235115467257
11.4,34.63568492068346,19.08180254057146,9.294582950279755
11.5,35.97462863857888,19.076477765346883,9.327048416203372
11.6,35.738767536371085,19.06996174886969,9.235210322813527
11.7,35.922000926254604,19.258184327991017,9.329448651410145
11.8,35.3662319925038,19.062429635154288,9.334696409024666
11.9,35.26332684757059,18.861846451073077,9.20827250145711
12.0,35.64100843427364,18.71970698519348,9.183082370268869
12.1,35.73990870664936,19.558512779805408,9.434723377201768
12.2,36.15142968568775,19.307474372245288,9.38279179898801
12.3,35.24580737320209,19.771149794429192,9.582882974910884
12.4,36.030493593987934,19.21439989216653,9.399328131109588
12.5,35.55483439597011,19.110763158064387,9.316288373579097
12.6,35.45566881328816,19.46913271484754,9.40028197716018
12.7,35.83084861132926,19.655071099562537,9.533676900401504
12.8,36.20190511491264,19.124931196850785,9.344491985154216
12.9,35.7085474166276,19.25392155773133,9.337090248406229
13.0,35.75133012249559,19.28490299760422,9.37500961943238
13.1,36.180604539200495,19.091461097863974,9.340241404598071
13.2,35.93755435661743,19.280596709394096,9.408286542223044
13.3,35.83148854833049,19.66264910178244,9.603328857462586
13.4,36.3813611687419,19.49154696215496,9.394107588447005
13.5,36.607731885797925,19.11462302608879,9.327179982954512
13.6,35.62936018460375,19.318973029123324,9.414567313175796
13.7,36.12776000535846,19.531383393386573,9.519994033628718
13.8,35.10524459647075,19.615607917605946,9.58376732821391
13.9,36.58026415040869,19.39229089354889,9.462049135890211
14.0,36.07081041160181,19.060596236851573,9.333172885722844
14.1,36.14527451210418,19.84743933381425,9.590060911894373
14.2,36.4161749655224,19.723617745124823,9.490158386239502
14.3,35.982547187186704,19.817348871771635,9.64027578902824
14.4,36.51928061011482,19.40525932348607,9.473462406570212
14.5,36.202552873485146,19.176738518516984,9.359524927419349
14.6,35.91017799353731,19.50735722300628,9.5293076645264
14.7,36.399695765147,19.67863592273458,9.55839177531626
14.8,36.76760578613455,19.91904622367444,9.672360868360949
14.9,35.95206905467941,19.480227204261045,9.458775646364325
15.0,36.44540748803793,19.790017396748283,9.607806695487412
15.1,36.23098302915845,19.95145996178245,9.668669353307289
15.2,36.69061316691697,19.45491715604663,9.47157215436832
15.3,37.2848297926178,19.40850946815664,9.505869533435964
15.4,36.87018324232123,20.193255122668045,9.756779233155685
15.5,36.44071009497979,19.75728587461296,9.671840127028476
15.6,36.047256416555975,19.88120251863399,9.656506375737743
15.7,37.0166056501264,19.96285564724702,9.650265079584225
15.8,36.5319952919169,20.200965154178032,9.770184987337675
15.9,37.17343759110543,19.75264934389289,9.71765791890446
16.0,36.60697122598708,19.32608343807839,9.457359903070572
16.1,37.46515959257429,20.635008632527175,9.905352341976856
16.2,36.56851819791464,19.49743954467189,9.49002487607857
16.3,36.84896738359305,20.58930577605633,9.892932941097214
16.400000000000002,36.70938566545934,19.78136430530192,9.63765967107349
16.5,36.79004161596123,20.39417620898311,9.920699293692069
16.6,37.16191821334172,20.65091794870857,9.948028415749963
16.7,36.68935842691527,19.7427845725276,9.604811660777822
16.8,36.99946845610112,20.203716799906605,9.806109228940626
16.900000000000002,38.05503158343448,20.55942249593171,9.934192046060462
17.0,36.37918173227576,20.52447876019072,9.869118806387934
17.1,36.41197001135716,19.79354870855562,9.622337525007906
17.2,36.9888777049564,20.31655975851234,9.853392731716902
17.3,37.46827341597124,19.98448958356573,9.675752248019744
17.400000000000002,37.14750669128389,20.14912464605316,9.81644593019353
17.5,37.701663626756215,19.951540963088245,9.64622254045339
17.6,37.12742754873828,20.377914230611516,9.83415978721406
17.7,37.1560685039794,20.47233236422781,9.925588727591098
17.8,35.99345188872239,19.601451757006306,9.571361895478349
17.900000000000002,36.865300672534914,20.32459012246266,9.7976227778226
18.0,36.9938694539593,19.735288129912345,9.612526437871486
18.1,36.82047052145724,20.390247491313275,9.834801340822557
18.2,37.21649483288569,20.29780746812931,9.863731624207723
18.3,37.59862484591531,21.28889241759404,10.181295554051529
18.4,37.31190338856402,20.15486384988227,9.716785219487626
18.5,36.70680365259993,20.33207993372072,9.799085924913088
18.6,37.13130626138693,20.329182040543717,9.776374646234968
18.7,37.30565548103113,20.03147549297439,9.741971961692071
18.8,36.75828037185022,20.01246235455216,9.689810420304704
18.9,37.187366625114784,20.00931194963195,9.719639777702062
19.0,37.7404751991219,21.073255273163475,10.15678240378417
19.1,37.46891996128893,20.282860969543204,9.784089384730096
19.200000000000003,37.48708473888558,20.569381694815878,9.926927727623257
19.3,37.16844467088473,20.38081537097465,9.771484073826668
19.4,36.71101277290712,20.127768509119196,9.794249025610435
19.5,37.24893862379084,20.68642392795916,9.944696389754808
19.6,37.395350043976016,20.625203827482324,9.928197406944877
19.700000000000003,37.800576540284325,20.97618121738064,10.04826015898404
19.8,37.90912492775995,20.44276658564148,9.868960302485087
19.9,37.25699658793115,20.076048742174397,9.803375791093796
20.0,37.57815856495251,20.35918990723393,9.809652733251836
20.1,36.9808720271974,20.077934729144364,9.730885651253876
20.200000000000003,36.36473811985428,20.24705872608757,9.861860299826189
20.3,37.49797932428114,20.64280997478289,10.04060951294627
20.4,37.02474261578024,20.74828752423238,10.008440108343368
20.5,37.72650099936439,20.882914896814817,10.021915953767024
20.6,36.8332624154268,20.687408802242103,9.944422892756544
20.700000000000003,36.469190634058975,20.571969991554678,10.027488178664829
20.8,36.84435248883499,20.580406638861376,9.87673972738819
20.9,37.22969606641083,20.67770171002093,9.940564956387531
21.0,37.58842241341038,20.00094023156387,9.664838418766688
21.1,37.09742009137797,20.40218459708589,9.903908012012035
21.200000000000003,36.79355550971525,20.33066603529946,9.814334725928354
21.3,37.46393481632699,20.584365403840565,9.910920643689796
21.4,37.26380654400833,20.87415968571329,10.089391815319171
21.5,36.71936935082814,20.46182077739858,9.958199809335335
21.6,37.1128381424545,20.49870670754795,9.864357161018876
21.700000000000003,37.54725938741833,20.56063919853927,9.923016580784576
21.8,37.96466982645308,20.740257386172523,10.017708296485646
21.9,35.95236659933499,20.91375212216127,10.048847092757685
22.0,36.42132919024863,20.686002436807836,10.003707965161352
22.1,36.83741963713075,20.63055440947839,10.022975977480138
22.200000000000003,36.82238893979488,20.82702713454713,10.033315535070164
22.3,35.92222862693849,20.735113241425548,9.992612837078546
22.4,36.88164721605699,20.737266685518804,10.02461141891354
22.5,37.14972823943767,20.41378616541354,9.906812677878822
22.6,37.162476476431735,20.871218044530185,10.049182231696223
22.700000000000003,36.87011315906465,20.26248508535409,9.80146272440057
22.8,37.45481605212012,20.778997055564083,9.998995585211476
22.9,35.69818058258713,20.01874592768681,9.82928103773227
23.0,37.24529640605148,20.327916311096924,9.83535674984683
23.1,37.49555838135844,20.99366918372369,10.100523025963636
23.200000000000003,37.05593890142799,20.8182373364229,10.087845973740915
23.3,36.92060882921949,20.142140577585565,9.875677947308722
23.4,37.318027307217015,20.93614779754517,10.117015237520665
23.5,37.25591448046242,20.729874219197125,10.020625959932072
23.6,37.53864794341428,21.612534618260263,10.253812520665209
23.700000000000003,36.81873262828795,20.401278492488014,9.90774997067754
23.8,37.54769396560501,20.47651018123534,9.896361099419632
23.9,36.66320137350185,20.43795103582176,9.948648706750603
24.0,37.01125151853483,21.022579218240637,10.11736386734329
24.1,37.32625882227402,20.48180588178067,9.938820524028124
24.200000000000003,37.06285933978859,20.360917517919624,9.943913325792384
24.3,37.39062645008776,20.7348292272606,9.96935947635308
24.4,37.62534610900296,20.314936192775647,9.905441965295408
24.5,36.58844397616415,20.808895489811004,10.031732527756224
24.6,36.79461969881988,20.38317718836221,9.9250667604355
24.700000000000003,37.082925613487504,20.22370855139909,9.84126350178671
24.8,36.07905844300119,20.083858472998088,9.825885037760566
24.9,37.39938791525647,21.367720292205327,10.257071603912683
25.0,36.69145743483918,20.652196994253085,9.981859740329586
25.1,36.54319913997137,20.69925303270741,10.006752611438378
25.200000000000003,35.97880028815482,20.056034381305658,9.79854378657334
25.3,36.66341199181619,20.891928672319786,10.154114668997806
25.4,36.88437762932192,21.197580692403555,10.026618370515266
25.5,37.09376038805873,20.02969936309694,9.861376876974804
25.6,36.95688983627564,20.763263591985115,10.10355750422137
25.700000000000003,36.47059985153496,20.721471201415177,10.044085479036546
25.8,36.70649495415325,20.75983358265056,10.076527272913076
25.9,36.660914267145664,20.78264571638825,10.04732821552914
26.0,36.3440425421617,21.06974849809598,10.064724745314804
26.1,36.273005684996726,20.610985547762425,10.0060263198092
26.200000000000003,36.27897285289713,20.805352440669296,10.013981288361574
26.3,36.24964918934501,20.520494248639373,9.91500520564222
26.4,37.44454514820021,21.150449195884278,10.203737383652932
26.5,36.53130967218245,21.32799400584612,10.27442651053032
26.6,37.1678411089435,20.77688746984463,10.07744004754573
26.700000000000003,36.67782871656874,20.455667858281988,10.05275873806572
26.8,37.84535446559848,20.43037742241274,9.93337144881899
26.9,37.32260605208298,20.24766303261388,9.84327280188992
27.0,36.62995556987545,20.84097048621529,10.066686588115052
27.1,37.435653576029,20.94263988698609,10.252517649262169
27.200000000000003,38.018975984126605,20.04122161690098,9.84055372016778
27.3,37.166007569942906,20.84125142229112,10.143934471285611
27.4,36.71311315598675,20.577203404831504,10.042607940263755
27.5,36.67108383920336,20.76641750058476,10.152451718243457
27.6,37.574584964650185,21.083412424084,10.078202769060193
27.700000000000003,36.89343261925389,20.33807933824715,9.86215764683595
27.8,37.73434460912546,20.598320280868485,9.969527920644884
27.9,38.17613289825289,21.016296470853813,10.071798891924336
28.0,37.00488809688923,20.74983502619856,10.023487826094785
28.1,38.15856281854656,20.856013750634546,10.085148529976795
28.200000000000003,37.492550359348414,19.93659247663308,9.70159914600769
28.3,36.242434057244594,21.084827547767635,10.178783701145102
28.4,36.79055723516226,20.10599554737632,9.795153389655496
28.5,36.51970539336872,21.00126462868929,10.178766376771696
28.6,37.761022383491806,19.98687569369145,9.792580061648474
28.700000000000003,37.11020730802896,20.599446181316296,9.966242093262045
28.8,35.50446852360285,20.429120795966465,9.94337274259787
28.9,36.98162650227562,20.082878767978315,9.77450585910711
29.0,36.7182500016608,20.587283511085687,9.910254659403265
29.1,37.60418129886537,20.55175332497201,10.012105607418864
29.200000000000003,36.633020808372336,21.34488081640781,10.24375734473318
29.3,37.43853209134618,20.73641581757724,10.104959593628704
29.4,37.84870400822006,20.270433323078542,9.852623946266824
29.5,36.13706706484332,19.97556547040768,9.797498216978418
29.6,36.58162957391888,20.044579362123283,9.82497338631621
29.700000000000003,36.449095222600576,20.12003634882412,9.890883369216333
29.8,37.70888072624588,20.406979052363678,9.98782049461744
29.9,38.429975477590645,20.0710412904791,9.825324330726955
30.0,38.37126248858918,20.4614508531671,9.94113656021046
30.1,37.437371199640445,20.031814443712864,9.776153644688623
30.200000000000003,37.39924808276919,20.250045566865115,9.827669318632733
30.3,37.572989379828,20.35957359006157,9.8863208916461
30.4,37.169288518464434,20.280483707983823,9.885211832804297
30.5,37.3438270929188,20.44525478280299,10.00566703014646
30.6,37.70710863966144,20.070762689932412,9.79807672514287
30.700000000000003,37.724701118063685,20.846868762107217,10.141061390915027
30.8,37.80818544408938,20.119984859738967,9.85738226145974
30.9,38.37339511344202,20.536628142840023,9.971079265237089
31.0,37.07919793771178,20.02502888540973,9.785021671802546
31.1,37.01700095333242,20.45602566710194,9.887873079357908
31.200000000000003,36.59075417089307,20.40558228759693,9.892774216726089
31.3,38.94264764919708,20.586960464402583,10.064986169136708
31.4,37.27796656608648,20.987897925174344,10.03941079031664
31.5,38.378802911905325,20.311357811258,9.91218587838556
31.6,37.20194564089083,20.265614695903707,9.860419476056062
31.700000000000003,37.9118015346073,20.014393988614028,9.84145929319122
31.8,37.91382574650649,20.127306194090387,9.773554468416558
31.9,38.57819115539512,20.03509407060033,9.7543387947153
32.0,37.6446468124384,20.80022593515101,10.081678843461392
32.1,38.1965745490696,20.030299606949207,9.78869382091447
32.2,37.28361016748018,19.829361477893706,9.773014574456113
32.300000000000004,37.78216262079255,20.00521088746233,9.78184582514225
32.4,38.11793809948652,20.091938189244,9.864858730589868
32.5,38.39528189834919,19.45989860038873,9.60791261174716
32.6,37.09722032339673,19.6630479100281,9.644472247652748
32.7,38.53451006335106,19.71709649549892,9.719907768872776
32.800000000000004,38.42929703521739,19.874437589137735,9.679314303233909
32.9,38.84538058692337,20.886476598812344,10.082423396807265
33.0,37.35135560349893,20.09354917080524,9.78197455333074
33.1,37.79883050170224,19.343110101918917,9.642519074410933
33.2,38.963172385606974,19.647565248538307,9.71681345284794
33.300000000000004,37.7461013840338,19.81578485360547,9.761706839263562
33.4,37.49939355015767,20.22745030153198,9.892356973328283
33.5,37.51216878681882,19.85369796711865,9.856335198073854
33.6,37.83131250184904,19.794422660509365,9.698088909318368
33.7,38.610546710668885,19.371083443916724,9.538758584843972
33.800000000000004,38.41095483202952,19.784114304350872,9.703918334027488
33.9,38.06733989493657,20.106040769598422,9.812810278794368
34.0,37.36392543649748,20.06275376274315,9.747424719928166
34.1,38.49879327755208,19.6592128509651,9.707204631812989
34.2,38.01245360395546,20.069180176581423,9.75234625551237
34.300000000000004,37.86508341803471,19.990641942811283,9.830491244103548
34.4,37.89308199736357,19.86430178841548,9.696013050433487
34.5,38.63072626529684,19.73151529626218,9.671545779275377
34.6,38.39893454821773,20.296417751091287,9.94821218696532
34.7,38.3465921310381,19.171014044287617,9.537515448585095
34.800000000000004,38.59354140580236,20.407495211326356,9.910132338223583
34.9,37.542198480076856,19.690673751519512,9.617945303082791
35.0,37.86645877386718,19.23117360941885,9.472103131851055
35.1,38.49695248093058,19.75678413262132,9.66799353832797
35.2,38.08126685022088,19.27752399617087,9.530560886584624
35.300000000000004,38.064760026454266,19.289153984814654,9.5007646551631
35.4,36.70653429815013,19.996216868352526,9.73210121445625
35.5,37.18032325516208,19.644052130941503,9.578387330888336
35.6,36.8742584004464,19.939339220534396,9.761714171962677
35.7,36.3171079317008,19.26048210935219,9.437910142366658
35.800000000000004,36.44453566539154,19.741906849876464,9.692952872073194
35.9,36.762239915096224,19.330025243088198,9.461185756255846
36.0,36.24547979430831,19.73522763628154,9.70892838291397
36.1,36.24137398433852,19.924320228363047,9.686861587194306
36.2,35.91638841506062,19.82955205735596,9.772066019002798
36.3,35.70508484032302,19.47319420936555,9.552002160232824
36.4,35.044581846387466,19.435114916655166,9.54385209549742
36.5,34.781172710133085,19.350334529734955,9.47202740002988
36.6,33.564719567612926,18.906342151732,9.36396548859442
36.7,34.28809649413424,19.36841801344513,9.527890069336689
36.8,33.99497635475876,19.4170242203024,9.652529368340549
36.9,33.9751173400715,19.26725263233864,9.434553702927811
37.0,33.91648587216517,19.52865168666437,9.64384970225078
37.1,33.12952710975246,19.219099901459337,9.503741729461836
37.2,33.197158589765515,19.33814882385728,9.52370521851716
37.3,32.983829517940165,18.589617094052155,9.314128222484914
37.4,31.82605752913428,18.86930733285644,9.40993578631925
37.5,33.05338552707648,18.964273844050798,9.40272609567413
37.6,31.840516328603883,18.484953458947302,9.228599783995394
37.7,31.676383952378448,19.797359902848772,9.691556530574916
37.8,31.544005163646958,19.160751023874617,9.486021664973135
37.9,31.570273811584915,19.651682250301903,9.61412943504237
38.0,30.51640536453281,18.858714418482236,9.3643710215606
38.1,29.94767824437139,19.23169930472211,9.487899735330512
38.2,30.046165129561224,19.02268421332434,9.43919064574528
38.3,31.22743848140829,19.620039694650224,9.6009477266221
38.400000000000006,30.47163334145729,18.84566711240824,9.347283770490796
38.5,30.192333298821325,19.158603654700794,9.389818480668511
38.6,29.88888082161885,18.84570314635325,9.32439907794668
38.7,29.255205075825856,19.04297595728353,9.418356771484277
38.8,28.785223662882288,18.847670725914615,9.335119492228678
38.900000000000006,28.37228377678869,19.1574570351197,9.392786268712792
39.0,27.60146600210857,18.49364704764768,9.254878329347074
39.1,28.10958075752615,18.80012205189677,9.307189338885212
39.2,27.25031533179343,18.84834974656548,9.32624168490312
39.3,26.86137833585812,18.83101149568504,9.32303252497822
39.400000000000006,27.43486760631731,18.720887380749957,9.281208535081076
39.5,26.40631980254025,18.726714990091885,9.30417120362337
39.6,26.748717294734504,18.629522273618548,9.239070445829736
39.7,26.340251959000994,18.756044113730983,9.293512860274832
39.8,26.531121695993235,18.008231445235,8.99039708593041
39.900000000000006,25.253542820133852,18.80106788219034,9.259797054033672
40.0,25.39837511800971,18.38028649169161,9.08012900578933
40.1,25.09435185649945,18.26598222907319,9.105599590077206
40.2,25.7316193999217,18.200028255437008,9.086393579634835
40.3,24.34727200231465,18.90262779736736,9.267132900054522
40.400000000000006,24.48122028425454,18.00325720580258,9.020659361023885
40.5,23.63299233298258,18.47585617435472,9.150346449530048
40.6,24.21152286737749,18.40534526204043,9.15241536245058
40.7,23.487512025954388,18.143984996842924,8.977946498396872
40.8,23.59882446762901,18.47408639827794,9.156063895504802
40.900000000000006,23.165500187110453,17.763984010611747,8.8977719520222
41.0,22.52625219402647,18.37144361789148,9.15457722323056
41.1,22.534713818190244,18.24804278118584,9.161590098273544
41.2,21.539154083633186,18.266103814016645,9.119709229320064
41.3,21.48271892612201,18.079652297495773,8.98443882226354
41.400000000000006,21.94458504780319,18.019304421238488,9.046862136283336
41.5,21.07436589654294,18.34651587431925,9.158194582088322
41.6,21.32019693154912,17.964643481612626,9.022454781992586
41.7,20.661871281866446,18.012112130850873,9.023883064024798
41.8,20.72381368153799,18.222680025152325,9.031125795929809
41.900000000000006,19.895101841255546,17.652327825148856,8.836004837641552
42.0,38.124049265644,17.219419942424125,8.725872805937984
42.1,37.94978598691473,18.102335775944887,9.027476966334328
42.2,38.3354203542865,17.869410995322006,8.945263994742517
42.3,38.325173995005976,17.655592034378966,8.911413392404604
42.400000000000006,38.16396206381764,17.863716023681327,8.910210346244945
42.5,37.95751250041282,18.18416752196252,9.036699422260316
42.6,37.82247327538161,17.91719313697906,8.96363079123164
42.7,38.72048836443553,17.987385911267523,9.007607492751296
42.8,38.260280198862894,17.243074557291997,8.703025804542614
42.900000000000006,37.36892853989924,17.695370937346038,8.89775651544387
43.0,37.6460294478038,17.477674711386825,8.785506715301414
43.1,37.80138563054704,17.76924686832124,8.882035718833178
43.2,37.09556386263042,17.775310841245812,8.880585003108745
43.3,38.06056448649532,17.516955254590517,8.72205514898714
43.400000000000006,36.5308088772485,17.61422346534947,8.845483508905023
43.5,38.472230660334816,17.189965820693665,8.634911036080434
43.6,37.7446044289084,17.95121531286344,8.949940574244795
43.7,37.9636858405206,17.63782703696884,8.793528364159558
43.8,37.51090039485453,17.440845151517387,8.788001973105455
43.900000000000006,37.85340889555606,17.791959265943724,8.879729436722435
44.0,37.392947349193975,17.544130463992744,8.808565649855908
44.1,37.42514456076368,17.256927679759556,8.680305270637025
44.2,37.88508207912996,17.10500986964933,8.567615163886805
44.3,37.19801299605628,18.18273204718718,9.012164561469596
44.400000000000006,37.76032383912544,17.112289932986396,8.6006766513971
44.5,38.0620017932588,17.176383261681863,8.593495704061773
44.6,37.01107003850678,17.412878515064566,8.74668732786869
44.7,36.15419250576327,16.88902906838241,8.576502832321575
44.8,36.95133215536448,16.967323135860486,8.576701412029214
44.900000000000006,37.50988121230931,17.04003822563486,8.618770815478019
45.0,36.78510483788799,17.525364425746467,8.802525774384907
45.1,37.260126324456,17.10495975604588,8.572872377204607
45.2,37.21857358241871,16.58478823527987,8.394891172726636
45.3,36.91234136372143,17.946345916550364,8.833794529341906
45.400000000000006,37.03187610715891,16.73480701704435,8.45843091273292
45.5,36.71006890646456,17.050594294226244,8.610291908413439
45.6,36.43814593351063,17.079553278540153,8.608645833222765
45.7,36.08611930046163,16.978644378322546,8.608633434715625
45.8,36.55987711096979,16.961445695158506,8.522754107550698
45.900000000000006,36.04711842807031,16.59935340132271,8.42688451395433
46.0,37.40480555767744,16.918512275394942,8.54151716122435
46.1,36.93688651959244,16.906464101824803,8.474077013963104
46.2,37.40293904392409,16.90854112480165,8.53077864997983
46.3,35.6050964429889,16.59625760183552,8.385266624376765
46.400000000000006,36.5632863786436,17.042617808387035,8.58023988265925
46.5,37.50791790564868,16.453302755582538,8.362859381291644
46.6,36.53937240270663,16.61675223152524,8.467174550546176
46.7,36.56739864902737,16.63794654361387,8.465638210508697
46.8,35.77493140778012,16.423581489349907,8.306570253490566
46.900000000000006,36.6182844985143,16.810580299939012,8.467088774543832
47.0,36.78054452269953,16.384432919789788,8.383590154807019
47.1,37.44371256572775,16.13994184086502,8.185172219229418
47.2,35.78671021100773,16.38272644855933,8.304966170628045
47.3,35.71611723535728,16.63377375601902,8.363706056700048
47.400000000000006,36.49496413790531,17.038292421073475,8.54607517648851
47.5,36.873603953986816,16.594594680256428,8.369787518144248
47.6,35.91277547648895,16.659595875422404,8.433705138214817
47.7,36.440656697895015,16.008763619156536,8.152235304368949
47.8,36.67600190617642,16.169515514108262,8.287862852754346
47.900000000000006,36.01859163007497,16.21996951689329,8.25834703388056
48.0,35.66698071718414,16.019076247483543,8.110077799876825
48.1,36.07578597928572,16.216494428123518,8.284965846547012
48.2,36.07196510329639,16.00815904497304,8.160195217550221
48.3,37.2622675694394,16.22977918296875,8.225168515402205
48.400000000000006,36.07729770339807,16.1330515096206,8.195907732047749
