time_s,speed_mps,accel_mps2,steering_deg,yaw_rate_rps,front_distance_m,ttc_s,throttle_pct,brake_pct,motor_current_a,battery_voltage_v,event_label,risk_score,risk_level
2.8000000000000003,11.456835301464611,0.5110701097870977,1.297760693663581,0.0566222088998196,24.97564952588865,2.179978054035204,35.0663221667279,0.0,6.768214273336668,12.323126169684784,NORMAL,0,LOW
2.9000000000000004,11.50135384851101,0.497197377530004,0.2925492634256257,0.0506326070215633,26.435542103521293,2.2984722017698545,34.78182982616551,0.0,6.657055122701715,12.377392185325402,NORMAL,0,LOW
3.0,11.545119039135631,0.4007150383067246,-0.037218845498478,-0.0230895922370935,25.293014526064137,2.1907972053233844,32.431042612458,0.0,6.898291419325654,12.437588914592585,NORMAL,0,LOW
3.1,11.588111184580155,0.2518264869467107,0.4783223645949966,0.01920373528073,27.530271458774635,2.3757341485822194,28.76901783207999,0.0,6.443212820733325,12.346457099447418,NORMAL,0,LOW
3.2,11.630311202193043,0.593457555002628,1.0253619436181585,0.0529572390471819,25.464135178742456,2.189462924598343,37.36887455813596,0.0,6.633906825986997,12.400464076465896,NORMAL,0,LOW
3.3000000000000003,11.671700630189296,0.2782614163700447,1.4086098085600518,0.0376527110543829,27.275602954568,2.336900492805532,29.546916291516133,0.0,6.446323042795462,12.342223470320768,NORMAL,0,LOW
3.4000000000000004,11.7122616419047,0.5674642159116767,1.2026952586835873,0.0217249516679283,25.60829294257074,2.1864515774603377,36.8337716964585,0.0,6.6637172422885165,12.361015418253318,NORMAL,0,LOW
3.5,11.751977059533044,0.2807262205864905,1.867474610761912,0.0820935532240877,26.81546260264293,2.281783096308088,29.720923398008523,0.0,6.724462689151388,12.405548553592338,NORMAL,0,LOW
3.6,11.790830367335056,0.4861514597202971,1.6509835062072755,0.0627542937715427,25.147485128260463,2.1328001798692875,34.91094900727651,0.0,6.428381594657653,12.381034786858311,NORMAL,0,LOW
3.7,11.828805724308342,0.269410701558493,1.4731534620473747,0.0430024476575841,25.52826697374482,2.158144073774406,29.545595552994005,0.0,6.591309144105279,12.342870506128806,NORMAL,0,LOW
3.8,11.86588797630808,0.2166049498865154,1.4692052932334354,0.0481160518465492,26.27836681676733,2.21461443671437,28.2773669139942,0.0,6.882859334200709,12.379854835042591,NORMAL,0,LOW
3.9,11.90206266760852,0.607913491016911,0.3725498937605369,-0.0185108436990304,26.53763133345433,2.229666577514881,38.1107250100747,0.0,6.768416453493413,12.358409947466088,NORMAL,0,LOW
4.0,11.937316051895978,0.41816055869518,2.766682253347903,0.0817669683411865,25.63211752355147,2.147226178155883,33.41625644003386,0.0,6.823050619840635,12.326576875954313,NORMAL,0,LOW
4.1000000000000005,11.971635102684347,0.4178317673276986,1.1498674030879217,0.0140837842878806,26.297011033497707,2.196609803751973,33.45608332695055,0.0,6.741985561714531,12.396647823702184,NORMAL,0,LOW
4.2,12.005007523144693,0.2936500392084972,1.9525669204086171,0.0559838328973175,25.810368647747858,2.1499668865669213,30.398261512615,0.0,6.75577561448356,12.363064771507824,NORMAL,0,LOW
4.3,12.037421755340894,0.2668581089075448,1.163822076794878,0.038326081144514,26.44694236943976,2.19706037613125,29.77384318016587,0.0,6.87599358041424,12.348734533679076,NORMAL,0,LOW
4.4,12.068866988863938,0.4761112884730786,2.09713505903796,0.0387332024600869,27.20121109675824,2.2538330335280903,35.04919599623648,0.0,6.729564435305196,12.39543457370607,NORMAL,0,LOW
4.5,12.099333168857736,0.3372501766593137,2.4871085374541995,0.0865860071561818,26.37087482135121,2.1795312562535885,31.620320852883676,0.0,6.765646868713406,12.348222411758115,NORMAL,0,LOW
4.6000000000000005,12.128811003430044,0.2552788153847574,1.5086739007668224,0.0103349736965866,27.00736016708748,2.2267112711583814,29.612305789421,0.0,6.597153955360283,12.333345831682122,NORMAL,0,LOW
4.7,12.157291970442424,0.2104006674330099,2.534052287925288,0.0850077975382218,26.827056786112927,2.2066638566661525,28.530225444444643,0.0,6.954439025782498,12.32617200569846,NORMAL,0,LOW
4.800000000000001,12.184768323673792,0.2502964247599455,2.3112926201494077,0.0341958350795755,26.21046927018624,2.151084745637872,29.566086272141945,0.0,7.153372650062221,12.33286080709031,NORMAL,2,MEDIUM
4.9,12.211233098352508,0.1152582275708992,1.873237330833477,0.0313786719527405,25.96177227441676,2.1260565632736483,26.22718202696599,0.0,6.804794530169009,12.401898863314218,NORMAL,0,LOW
5.0,12.236680116052575,0.3914080891701652,2.9989704292573145,0.0970370438427065,25.464890655681923,2.0810293653321903,33.166554391727736,0.0,6.69309167174899,12.36916818428094,NORMAL,0,LOW
5.1000000000000005,12.261103988949982,0.3008913296602918,3.297813071922013,0.0993114957637389,26.86624963006057,2.1911770468852656,30.93782882603727,0.0,6.781671472667028,12.36547904350428,NORMAL,0,LOW
5.2,12.284500123435734,0.4469587230383103,2.107142337712881,0.0831006017859598,25.623680413933705,2.0858545448707493,34.62226824876778,0.0,6.986331578954841,12.330059781693484,NORMAL,0,LOW
5.300000000000001,12.306864723082684,0.0196893474240369,3.027712375590521,0.078403429968315,27.88429807871535,2.2657515708623763,23.97184429791668,0.0,6.5105240973845335,12.391339141763382,NORMAL,0,LOW
5.4,12.32819479096378,0.3249146106066206,1.314315414412229,0.0518378450151077,26.051070287745706,2.113129353442761,31.632337972514804,0.0,6.937336585597155,12.361138367673814,NORMAL,0,LOW
5.5,12.348488131319872,-0.0935558159712336,2.365265417700996,0.0994779760066042,27.127787015201903,2.196850879776676,21.198987984566976,0.0,6.748648349568482,12.399156074326733,NORMAL,0,LOW
5.6000000000000005,12.367743350575758,0.0607277125434438,3.422114379648208,0.0815340437775415,25.99873713586133,2.1021407381202657,25.083033504392155,0.0,7.093948031950548,12.363975088563114,NORMAL,2,MEDIUM
5.7,12.385959857703671,0.209510652348279,2.467341358680274,0.0865420822016078,26.26754689889646,2.120751819049283,28.828110109492115,0.0,6.7973870022846254,12.380512225946402,NORMAL,0,LOW
5.800000000000001,12.403137863933969,0.0600883978897971,0.7688399297467574,0.0259074518142228,25.39285070287116,2.047292465941936,25.116602956752484,0.0,6.597835970880203,12.382271004288803,NORMAL,0,LOW
5.9,12.419278381813282,0.3120963458414993,2.4990401096182264,0.04905077549109,26.450846177616903,2.129821505277744,31.43939838057608,0.0,6.929351477167922,12.394008548357032,NORMAL,0,LOW
6.0,12.43438322361094,0.1792318320811401,1.73173846231792,0.0058092280537989,26.39157900265233,2.122467880235416,28.138932315083817,0.0,6.747847430549309,12.322967502639436,NORMAL,0,LOW
6.1000000000000005,12.448454999075024,0.2761901823127102,2.375839079927209,-0.0037334960280832,26.03307869770365,2.09126985635069,30.582591556522782,0.0,6.739520041334378,12.329831058449006,NORMAL,0,LOW
6.2,12.461497112539876,0.2680690390136003,2.444429882176624,0.0818231349861003,26.37705797262704,2.11668451506393,30.39782193289584,0.0,6.814874869320752,12.430533537601717,NORMAL,0,LOW
6.300000000000001,12.473513759387526,0.2551977879908543,1.1537609794336106,0.039913914020805,25.260244947110515,2.025110601100651,30.092863962913896,0.0,6.92288046840357,12.366477526893927,NORMAL,0,LOW
6.4,12.484509921865913,0.0859285612832586,2.049186387510985,0.0139325544048735,25.06027750290012,2.0073096709233624,25.876527922693743,0.0,6.928021215585133,12.303882605462272,NORMAL,0,LOW
6.5,12.49449136426738,0.0841173711773035,2.2065021981956083,0.0634638313043767,26.294427795508284,2.104481649465694,25.84522218940692,0.0,6.8826724776369375,12.346139618351945,NORMAL,0,LOW
6.6000000000000005,12.5034646274714,0.0170225504060545,3.286745620568551,0.0615545676110882,27.60125854307163,2.207488833329349,24.180414238611323,0.0,6.824403949034906,12.378219948527327,NORMAL,0,LOW
6.7,12.511437022856043,0.1028041334314224,1.7445799570026728,0.009894445674613,26.90059260856097,2.150080167403524,26.33611516778402,0.0,6.721106149405088,12.369861472859403,NORMAL,0,LOW
6.800000000000001,12.518416625583177,0.0731859351111985,3.894017339117597,0.134975075977399,26.31866195694101,2.1023954341921374,25.60543165359641,0.0,7.05294411064013,12.334168437512409,NORMAL,2,MEDIUM
6.9,12.524412267262925,0.2341203558821951,3.49946379119004,0.0796347874137405,26.70921582506644,2.1325723918303634,29.63718607122297,0.0,6.774420906736474,12.383495395911114,NORMAL,0,LOW
7.0,12.529433528003429,0.1943558604656316,2.7426736847582407,0.0533017246185406,27.37397646010476,2.1847736690508484,28.650103450845585,0.0,6.786166580735582,12.36604210603986,NORMAL,0,LOW
7.1000000000000005,12.533490727852383,0.1492722335093067,2.81021475632474,0.0570461850785743,27.177419467813426,2.168383897027088,27.528692856726003,0.0,6.767594509171047,12.345481626446798,NORMAL,0,LOW
7.2,12.53659491763746,0.0910927393471554,2.326226349449956,0.0778361172729634,27.16767194351942,2.167069457217431,26.07855136837133,0.0,6.870329946430699,12.352215998431427,NORMAL,0,LOW
7.300000000000001,12.53875786921304,0.0446339768774123,3.548992647410309,0.1140578767206902,26.608393356368328,2.122091648463926,24.920110438833564,0.0,6.990185767287835,12.374272619486913,NORMAL,0,LOW
7.4,12.539992065121314,0.0736744226418238,2.412750428713731,0.031585929845959,27.58785152276955,2.19998955178786,25.64784945721544,0.0,6.763991948079962,12.345464017797315,NORMAL,0,LOW
7.5,12.540310687676198,-0.0652599252142341,2.695645641420366,0.0493227957291614,28.561805062470505,2.277599476904443,22.174936832390827,0.0,6.6212128516116096,12.422203659505684,NORMAL,0,LOW
7.6,12.539727607479035,0.0874762554820242,2.770466897674979,0.0952073952982556,26.69964535031445,2.129204571747639,25.99252503752125,0.0,6.965891102130526,12.36380166751018,NORMAL,0,LOW
7.7,12.538257371375488,0.0825971397288758,3.3476726437737723,0.0632868493058632,28.570830713755264,2.278692314849249,25.86848881314758,0.0,6.882305735238541,12.351744869526282,NORMAL,0,LOW
7.800000000000001,12.535915189863433,0.2848039794215051,2.231321804536984,0.0276033340001082,26.610994385704466,2.1227803461228083,30.920380751346432,0.0,7.000012915365306,12.363473763099355,NORMAL,2,MEDIUM
7.9,12.5327169239623,-0.0525990196070089,4.041627407160768,0.1183565853312011,27.79393955173809,2.2177106305334835,22.480828203371995,0.0,6.71972610747327,12.371387469350848,NORMAL,0,LOW
8.0,12.528679071554484,-0.0426986656007922,2.935677433373254,0.0638177024156574,26.09994422300392,2.0832159618696013,22.72268406015647,0.0,6.987631239575357,12.363751113646115,NORMAL,0,LOW
8.1,12.52381875321005,0.0143483462142411,2.7022045756319795,0.0589245618445372,27.824136768378377,2.2216974963204907,24.142054909850096,0.0,6.61005264098523,12.37183831014278,NORMAL,0,LOW
8.200000000000001,12.518153697506396,-0.0068804109546001,2.585239275530328,0.0633309587710544,27.404280038522984,2.189163090718553,23.603404902643952,0.0,6.530979978691858,12.354877606330447,NORMAL,0,LOW
8.3,12.51170222585483,-0.1152977070018913,2.7828416033910743,0.0331393377485646,27.24582367929938,2.177627247473745,20.88394044114948,0.0,7.141654570402102,12.35635504309876,NORMAL,2,MEDIUM
8.4,12.504483236846488,0.1696492505057844,3.441284312927319,0.1072785609725205,28.563059292001164,2.2842254854511284,27.997507794229698,0.0,6.655523962050385,12.32463778758677,NORMAL,0,LOW
8.5,12.496516190130436,-0.1661550599724524,2.8613580723816123,0.0502054883353387,26.81743829692869,2.14599316232701,19.591246166871297,0.0,6.506080530206631,12.34326735013686,NORMAL,0,LOW
8.6,12.487821089837135,0.0804952023875137,2.6126233329251964,0.102812737544735,27.89415844045765,2.2337090065422647,25.74532958545983,0.0,7.163240209527283,12.325434389383217,NORMAL,2,MEDIUM
8.700000000000001,12.47841846756084,0.0839454048348287,2.8865464764517244,0.0664716291729965,27.562138884272912,2.2087846273086638,25.81842097545589,0.0,6.314686434233923,12.372575329773737,NORMAL,0,LOW
8.8,12.468329364914824,-0.0093655048067124,3.56104456379848,0.0496892724081609,26.720085816429787,2.1430365716531843,23.47152349071294,0.0,6.761288003685205,12.36950503495854,NORMAL,0,LOW
8.9,12.457575315673786,-0.3146510990167699,2.3225852628604637,0.0841722140693302,27.149787681186872,2.179379774411457,15.824327966524049,1.939532970503099,7.202590001504636,12.365608443298436,NORMAL,2,MEDIUM
9.0,12.446178327517952,0.0144712720799047,2.763916932667553,0.1005061553782444,28.305247439062427,2.2742119463675667,24.03643146052275,0.0,6.777075671441373,12.358888837531794,NORMAL,0,LOW
9.1,12.434160863393876,-0.2233590563414379,3.5212109791311,0.0995928047109065,26.565713768770085,2.136510381410574,18.07384880021548,0.0,7.036243049252762,12.382900936032945,NORMAL,2,MEDIUM
9.2,12.42154582250718,-0.271477036718286,3.550264387032588,0.077028495584516,26.7708004139664,2.155190730404837,16.853238233552897,0.6443111015485814,6.709845788809584,12.35637332045113,NORMAL,0,LOW
9.3,12.40835652096274,-0.0854940345892553,2.735844390632923,0.0579648511577631,28.10013508712816,2.2646137737625165,21.48434826461645,0.0,6.654752885225334,12.331287948115763,NORMAL,0,LOW
9.4,12.39461667206822,-0.0383871092304718,3.388971856304993,0.0736686121918879,27.23818292642904,2.197581712051766,22.642785610133707,0.0,6.560835963929857,12.443418320711295,NORMAL,0,LOW
9.5,12.380350366317,-0.0971261888001643,3.492623436361054,0.0852483404801514,28.65252969931429,2.314355317218544,21.15433579283969,0.0,6.604761974839083,12.376553093851424,NORMAL,0,LOW
9.6,12.365582051066925,-0.2479164513049743,2.6668103037117987,0.1050595994796226,27.83274555227346,2.2508237329493115,17.363903588869334,0.0,7.073358112468562,12.323896096245942,NORMAL,2,MEDIUM
9.7,12.350336509931468,-0.1185392421831832,3.87143509272377,0.0857866434795127,28.67897146788229,2.3221206519207165,20.57699005932448,0.0,6.908223475329354,12.351333971123838,NORMAL,0,LOW
9.8,12.33463884190016,0.0698025149714967,4.019346623828014,0.1149107032719444,27.30494112130968,2.213679822432753,25.26355725294764,0.0,6.625774569105026,12.352637568664411,NORMAL,0,LOW
9.9,12.31851444020538,-0.233296121321806,3.772544856935241,0.1342022058501879,27.60449085598725,2.240894467427926,17.66351718324238,0.0,6.952449650845619,12.367749367443496,NORMAL,0,LOW
10.0,12.301988970952785,-0.1070087819233943,3.363107275034998,0.0685995968888702,28.934854058697567,2.352046821617056,20.797565011249034,0.0,6.600601854739414,12.364411427394453,NORMAL,0,LOW
10.1,12.285088351532828,-0.1198808704918143,3.291711999849014,0.1101834201657206,28.44876415066801,2.3157150633856385,20.4521019298506,0.0,6.69733835971974,12.364532222710194,NORMAL,0,LOW
10.2,12.267838728831077,-0.2664801135049084,3.97272457244574,0.103771542742773,27.317829453373985,2.2267842003150404,16.76297138274079,0.4944034051472523,6.863224644990349,12.393361201273446,NORMAL,0,LOW
10.3,12.250266457255083,-0.2496229038932699,3.9418587878172016,0.0930194089978808,27.509317023923767,2.24560968693311,17.159800442825368,0.0,7.020589120159683,12.3665744392442,NORMAL,2,MEDIUM
10.4,12.232398076595835,-0.1599013381058438,3.275089368645209,0.0533322892631184,29.45249370456456,2.4077448690061694,19.37782385458808,0.0,6.689405270768848,12.33880579957103,NORMAL,0,LOW
10.5,12.214260289741842,-0.2837636125686223,2.788830813376422,0.0412474534331929,28.27940246109103,2.31527753545923,16.255874091423017,1.012908377058671,6.7551437323362284,12.34137196272506,NORMAL,0,LOW
10.6,12.1958799402641,-0.1881359262684252,3.983020339359921,0.0931258318434809,26.541806290759823,2.176292848139096,18.620833759659103,0.0,6.5989057420153765,12.363644962818006,NORMAL,0,LOW
10.7,12.177283989890284,-0.2545587020620121,3.4322365361388,0.1076803004490893,30.931342240417912,2.540085479331636,16.934230034296093,0.1367610618603643,6.560548627833779,12.37079781052261,NORMAL,0,LOW
10.8,12.15849949588654,-0.1172270391306233,3.9994559646355183,0.0731378737398989,27.693281242006226,2.277689056233905,20.34122331597557,0.0,6.612366971733966,12.395319977805745,NORMAL,0,LOW
10.9,12.139553588365423,-0.259137539055378,3.205238436556905,0.0843061447453301,29.1898336443685,2.4045228213617427,16.766936547327145,0.2741261716613419,6.872911497208269,12.354399303647408,NORMAL,0,LOW
11.0,12.12047344753849,-0.2566197716697247,3.446651330135951,0.1100585736360365,28.816071371909207,2.377470772625749,16.803168534810766,0.1985931500917431,6.772249813177017,12.361357321011852,NORMAL,0,LOW
11.1,12.101286280932154,-0.3069887430473298,3.900997109053672,0.0831817063644505,27.80460748655141,2.297657194538302,15.517082217121768,1.7096622914198945,6.9365494083868455,12.33511445411736,NORMAL,0,LOW
11.2,12.082019300585472,-0.0496494491286401,3.5162698259952827,0.1120462668381822,28.96697504845702,2.397527625787962,21.92359079260365,0.0,6.409477180528241,12.397785531564562,NORMAL,0,LOW
11.3,12.062699700248452,-0.0510588993644385,4.14412811434118,0.1112421090353633,27.451816323612928,2.275760568179237,21.86130709623687,0.0,6.642151199985288,12.358644814544702,NORMAL,0,LOW
11.4,12.043354632599543,-0.2063148919719511,4.346651068801688,0.0872483538297483,28.47638117089976,2.3644891344325685,17.952824186340578,0.0,6.664341570554847,12.351816900611396,NORMAL,0,LOW
11.5,12.024011186500966,-0.1831317250634467,3.5663849892696087,0.1323726077282736,29.083950999541365,2.4188226830820927,18.505322534515184,0.0,6.289322629585116,12.375396542596242,NORMAL,0,LOW
11.6,12.004696364310409,-0.2839311986794146,3.2692499558986228,0.1108426806834541,27.643844574133748,2.302752500789445,15.958294943049204,1.0179359603824372,6.601129632932784,12.3719298299553,NORMAL,0,LOW
11.7,11.985437059267715,-0.1983341688112666,3.178781528049797,0.1154428728388028,27.977765984532645,2.3343133709837383,18.07125766269314,0.0,6.574949409876663,12.36800801564287,NORMAL,0,LOW
11.8,11.966260032975017,-0.2014086923820957,4.083200950954255,0.107974815444376,29.397510281998567,2.456699938074958,17.967546736612626,0.0,6.75753538546532,12.375025262159491,NORMAL,0,LOW
11.9,11.94719189298868,-0.3358371530137497,3.038958696096055,0.0744440114225437,28.669418280963068,2.399678396208567,14.58013982484041,2.5751145904124915,6.721080950410828,12.39829983059546,NORMAL,0,LOW
12.0,11.92825907054149,-0.3687156226553399,4.253172990796488,0.1214154929727154,29.2551319258709,2.452590252513928,13.731672132374587,3.561468679660199,6.701558797410372,12.310824119640811,NORMAL,0,LOW
12.1,11.909487798413172,-0.12444847560386,5.710423301499207,0.1605362669566424,27.86297777096973,2.3395613852244943,19.812071027681935,0.0,6.424248874705111,12.32773873137847,NORMAL,0,LOW
12.2,11.89090408896743,-0.1834413919537454,4.613743200405379,0.1514531886172647,28.66132229332087,2.410356864278579,18.311230925710763,0.0,7.0287177408364965,12.323872445885584,NORMAL,2,MEDIUM
12.3,11.872533712373388,0.0098987918833891,3.754047539570911,0.0824518358969684,28.922070690607036,2.4360487315748665,23.11901699440747,0.0,6.472816956194984,12.39224343219686,NORMAL,0,LOW
12.4,11.854402175029312,-0.1800990904196321,3.614806020144649,0.1159924400555829,29.60863036951481,2.497690725550367,18.34368578455023,0.0,6.839220911710404,12.345828259308504,NORMAL,0,LOW
12.5,11.836534698206185,-0.2692765398334029,4.084007757419875,0.1017429190904496,28.94881659514348,2.445717208055044,16.089235081653584,0.5782961950020882,6.486189721772575,12.381069832493232,NORMAL,0,LOW
12.6,11.818956196928626,-0.191118100535729,4.4459807280937245,0.1036543013665389,28.008385868402154,2.369785064071957,18.018586162306853,0.0,6.852960004301117,12.359256735975068,NORMAL,0,LOW
12.7,11.801691259110438,-0.0632588424318283,4.218221486500699,0.1145574550767876,28.9755688048454,2.4552047811348574,21.190896701958906,0.0,6.447642812208311,12.383460646648164,NORMAL,0,LOW
12.8,11.78476412496179,-0.2576831587723889,3.5689802287135426,0.1147360555657628,29.39510726110249,2.494331405313367,16.30659080563678,0.2304947631716686,6.815148011310239,12.387839048473063,NORMAL,0,LOW
12.9,11.768198666684926,-0.2700314713646391,4.48389404807199,0.1108173264563351,28.44045789893782,2.416721429036635,15.974691349242915,0.6009441409391736,6.597669667689878,12.359898395570294,NORMAL,0,LOW
13.0,11.752018368474973,-0.2367694903027851,4.489961761576856,0.1110047969243651,28.87620939034695,2.457127659688481,16.783588458295327,0.0,6.398631103999009,12.39189450989606,NORMAL,0,LOW
13.1,11.736246306842178,-0.2759097458826854,2.772734415031956,0.0874556230312279,29.617645251657628,2.52360460724062,15.783001182511914,0.7772923764805623,6.611738215090862,12.366161398681546,NORMAL,0,LOW
13.2,11.720905131271724,-0.2119553302967085,3.7227381491968297,0.0969929428577932,29.493692841098746,2.5163323575078427,17.360383926362697,0.0,7.030422499306975,12.390504869476516,NORMAL,2,MEDIUM
13.3,11.70601704523686,-0.0207266391544339,3.910572557750106,0.0943479798449095,30.18692122531804,2.578752543129177,22.12025788447076,0.0,6.173605192433897,12.36036351299919,NORMAL,0,LOW
13.4,11.691603787580942,-0.2334888415913527,2.778666549823035,0.0915299285900252,27.94314839244165,2.390018418356208,16.7810242628295,0.0,6.656563611422972,12.43574671867757,NORMAL,0,LOW
13.5,11.677686614283548,-0.3036892796932406,3.591536579598742,0.1211804366141002,29.318094488478057,2.5106080901860874,15.006529267665949,1.61067839079722,6.433257047844118,12.364545051772946,NORMAL,0,LOW
13.6,11.664286280625628,-0.2193114496814428,4.520245765630565,0.0935147919292599,29.414806010539085,2.521783613918758,17.09721455083981,0.0,6.668252007682328,12.39655336830121,NORMAL,0,LOW
13.7,11.651423023768215,-0.1166358398038393,4.949266292284404,0.1272212143893512,29.756777865239258,2.55391790380773,19.64609623817952,0.0,6.663473351029378,12.37099894793417,NORMAL,0,LOW
13.8,11.639116545758997,-0.0553603789438721,5.364328736851576,0.0845593309555722,30.262943546684507,2.600106582635052,21.160753690465786,0.0,6.6329742448873885,12.36910841513992,NORMAL,0,LOW
13.9,11.627385996980603,-0.1793284064727999,2.785526316398037,0.0919546631069504,29.75612777145955,2.5591416487924814,18.045130233952847,0.0,6.37546869310653,12.373807120705086,NORMAL,0,LOW
14.0,11.616249960054176,-0.3102119325954569,3.7770090982015674,0.0894112119583261,29.863816442511386,2.5708655155671347,14.75745162918942,1.8063579778637064,6.753266465961131,12.348657118226956,NORMAL,0,LOW
14.1,11.605726434211354,-0.0550942186033917,3.801922310490387,0.0919278072895404,28.910819077277203,2.4910822464377507,21.1206615428111,0.0,6.187809140161577,12.385196529639842,NORMAL,0,LOW
