time_s,speed_mps,accel_mps2,steering_deg,yaw_rate_rps,front_distance_m,ttc_s,throttle_pct,brake_pct,motor_current_a,battery_voltage_v,event_label,anomaly_score
58.0,6.561420762514343,-3.144632851811138,-0.5224786449104128,-0.0389967423272335,24.16409054529017,3.6827527786878993,0.0,86.83898555433414,4.273832208082467,12.417319982373844,HARD_BRAKE,0.6136286510694686
150.5,6.091876705083646,-0.0786012642139765,-3.820864866891008,-0.0697464999139842,35.09216155754379,5.760484536441705,12.81359578176769,0.0,7.9057479076845025,12.450830731938217,MOTOR_OVERLOAD,0.6136146695638358
150.1,6.044446933714191,0.0674383355433833,-3.22372847399123,-0.0846167646023965,32.92792154525814,5.447631835692962,16.39818409578445,0.0,8.414135909024056,12.457355402434624,MOTOR_OVERLOAD,0.6134898869381219
59.5,6.161354935058782,-3.18670427225122,1.9255299789932008,0.0314493216010025,25.85680561094573,4.196610304629211,0.0,88.1011281675366,4.320380912958583,12.425078954734198,HARD_BRAKE,0.612873045113057
153.5,6.85167495702931,0.4538200517847343,-3.2332677009145927,-0.0704320130819937,34.04611447796839,4.969020668886168,27.187846234459396,0.0,8.776508144289696,12.43980495816924,MOTOR_OVERLOAD,0.6123039988940644
152.5,6.536525384560802,0.387930186979056,-3.999365827870053,-0.1077130978302126,33.92998955923686,5.190829617120298,25.09939021286152,0.0,8.658065990158725,12.434081988034656,MOTOR_OVERLOAD,0.6115755149638057
27.6,13.961839680803228,2.2074871529298585,0.92202300501792,0.0566372575214519,23.775948752958143,1.7029237762734653,80.98375437637098,0.0,8.351222836710996,12.35537222619958,HARD_ACCEL,0.6114409778641615
60.2,6.05522211050172,-2.8337960522510466,2.360314063586682,0.0489966085724029,26.11798585057573,4.313299392482841,0.0,77.5138815675314,4.24895147408661,12.48445322276312,HARD_BRAKE,0.6107135549945707
149.6,6.008148834229028,-0.1043354614270558,-3.781454079131304,-0.1056593201729066,34.077633532801975,5.671902356788879,12.053021832244244,0.0,3.672637802096745,12.4650997220177,NORMAL,0.6106086496331432
25.200000000000003,13.87394432925357,2.1584249250724263,-0.2621789525770301,-0.0491370717115419,26.79989608536774,1.931671012176362,79.63414518776565,0.0,8.340767888648056,12.344092899475484,HARD_ACCEL,0.6103479959285412
59.7,6.125536487141017,-2.737707820265211,0.6642797644017241,-0.0161793029348534,24.183846270388997,3.948037257007078,0.0,74.63123460795633,4.041809073993621,12.463091302939834,HARD_BRAKE,0.6099005274747614
151.8,6.346620842340177,0.2437906838465761,-4.08054647029164,-0.1281075846994082,35.13253530408391,5.5356285142645385,21.230036275440646,0.0,8.352040069009051,12.45347453366608,MOTOR_OVERLOAD,0.6098893805495634
26.0,13.970890011302645,2.3486136986042165,0.1443712580632045,-0.0203429329391257,24.33514542342249,1.7418464681731098,84.52458848092911,0.0,8.111875115250648,12.32511005595417,HARD_ACCEL,0.6098321042313689
58.900000000000006,6.294395596272255,-3.091585337457244,2.083886752961267,0.0726886609930164,24.40919326357789,3.8779248762238274,0.0,85.2475601237173,4.51266023297193,12.452277706323343,HARD_BRAKE,0.6095206790253102
26.9,14.000518895183555,2.039267678860628,0.7014285016482138,0.0410911485095469,25.472171048052065,1.8193733559986105,76.83241842477267,0.0,8.481627271791542,12.302261619571713,HARD_ACCEL,0.6093434988295469
59.400000000000006,6.180886109825213,-3.1843983159130325,0.3179216124772955,-0.0006629690273877,24.74516133009684,4.003497377303495,0.0,88.03194947739098,4.414181877738802,12.470185151024491,HARD_BRAKE,0.6088698416835426
152.8,6.626560293844904,0.2967951264597394,-4.407483226277161,-0.1401885218095089,34.19815425862152,5.160770104270621,22.947062572876348,0.0,8.459458028296979,12.47478924103179,MOTOR_OVERLOAD,0.6087712938915415
58.6,6.374780144107005,-3.249096580319781,1.6068811674995027,0.0071375183743532,25.6012394561896,4.016019200263084,0.0,89.97289740959343,4.389804325463303,12.4152444032342,HARD_BRAKE,0.6086362421457974
26.3,13.99045704447205,2.1696347239950544,0.9333801231325436,-0.0055835110375795,25.16369369444021,1.7986327118872043,80.07750796213723,0.0,8.49754689134276,12.300387134021063,HARD_ACCEL,0.6085718322694789
58.1,6.528026402532503,-3.1485202668767056,1.882445619115263,0.027323149068267,24.234381638438517,3.712359623581938,0.0,86.95560800630116,4.341004757702821,12.427747458861326,HARD_BRAKE,0.6078673982574176
58.400000000000006,6.433265439890568,-3.1254002749225847,0.1050911731977212,0.0411830691171083,24.628320721298287,3.828276782827295,0.0,86.26200824767754,4.442358807887375,12.45793536673034,HARD_BRAKE,0.6076434801688696
58.8,6.32019224246143,-3.0402551070805583,0.0926662344594516,0.0247605172158059,24.141279360486585,3.819706495365186,0.0,83.70765321241674,4.371516327890339,12.45574331836604,HARD_BRAKE,0.6068520973413774
27.0,13.998344902063364,2.252984195366711,0.9539905032771478,0.0124857542347335,25.25070144985467,1.8038347837916684,82.17228774705647,0.0,8.391802300157313,12.317601262012086,HARD_ACCEL,0.6068418961293469
153.1,6.720782848462794,0.374021123431588,-3.988052343861407,-0.0624234485537986,34.216912264470416,5.091209318315745,25.00962407363761,0.0,8.498246529828583,12.448319463771838,MOTOR_OVERLOAD,0.6065693312246919
26.6,14.000403869500026,2.302702484451686,1.652229922007619,0.0578261839033086,25.97812804660459,1.855527046844564,83.41812752859218,0.0,8.30410986645051,12.285621174386746,HARD_ACCEL,0.6063801122657775
152.9,6.657537835441026,0.2837230338713831,-2.928764172408622,-0.0636915855451901,34.56849198570774,5.192383857239883,22.663628816402014,0.0,8.688732291892496,12.46581392140324,MOTOR_OVERLOAD,0.6063252793601684
25.5,13.917669071176586,2.19324897288553,0.7801135721163031,0.0329723387083279,27.865828375484305,2.0021907571573374,80.56596102178547,0.0,8.194086421936234,12.391125676928889,HARD_ACCEL,0.6061430288915397
151.6,6.298426494694771,0.3683169613903108,-4.330513996936347,-0.1236407331005279,33.68783855734854,5.348611845470318,24.27572112733045,0.0,8.111600113021158,12.44879214974336,MOTOR_OVERLOAD,0.6058814518029241
59.900000000000006,6.094091325292819,-3.003350249601501,1.1356767738069653,0.0782238391391486,25.825838420798675,4.237848933049548,0.0,82.60050748804504,4.31728270613668,12.411536054894928,HARD_BRAKE,0.6056158513889967
151.20000000000002,6.211298544903428,0.2244041361996535,-3.03361406857128,-0.0580015845989718,35.63545732819173,5.737199245950234,20.555921367856136,0.0,8.193595194967259,12.474050792482926,MOTOR_OVERLOAD,0.6054448670746804
59.1,6.245862246679826,-2.8815886058837137,2.2024217441433125,0.0464005943473795,25.514715687739432,4.08505898465861,0.0,78.94765817651141,4.096702168224303,12.518215596263532,HARD_BRAKE,0.6053719552977533
58.3,6.463931225998402,-3.112253547371162,0.3191813335484574,0.0202522409371802,24.774861154185032,3.832785388331289,0.0,85.86760642113487,4.243193098816966,12.473563265892944,HARD_BRAKE,0.6053528558394363
58.5,6.4035431234887215,-3.120191718137859,1.732853713949432,0.0388784897657492,25.664947959842465,4.007929276793863,0.0,86.10575154413577,4.427570172162442,12.500641759117112,HARD_BRAKE,0.6049423147194686
59.2,6.223149490932851,-3.093387013376652,0.8458136433630347,0.0010961921663253,25.124665086693803,4.037290944609401,0.0,85.30161040129956,4.475946896187091,12.482154233291975,HARD_BRAKE,0.6044839089204068
151.4,6.253262342317617,0.088309840401434,-3.3651436393455816,-0.0749483736921267,34.66780205008064,5.5439545236210055,17.212313289280512,0.0,8.185325471040883,12.506775037086298,MOTOR_OVERLOAD,0.6040230789671306
149.20000000000002,5.998331139998824,-0.0108485904330226,-3.5122043523296056,-0.1260802415970231,33.39236826846685,5.566943119527976,14.376448835172786,0.0,3.7344494961664143,12.460814851837522,NORMAL,0.6037577859533767
59.6,6.142902460947168,-3.038966290673828,1.4662994325217076,0.0357636366825564,26.003103656565955,4.233032157335697,0.0,83.66898872021484,4.253831595899178,12.449806765563704,HARD_BRAKE,0.6036340693634934
153.4,6.818470022449316,0.5024250310081891,-3.079295221444036,-0.0716928396418461,33.57605170996969,4.924279435037917,28.35648380663377,0.0,8.437680992883937,12.432660751225768,MOTOR_OVERLOAD,0.6033299976809062
151.9,6.37179894903103,0.4225866267459264,-4.173423967230518,-0.0982434230563259,32.03314236053728,5.027330996595336,25.7351841972916,0.0,8.351097315548053,12.428259785926976,MOTOR_OVERLOAD,0.6031267906322294
150.9,6.154704432273778,0.1890667210269878,-3.104265391103009,-0.0567241980029811,33.56826303789784,5.454082061499819,19.593254230857983,0.0,8.240697394186725,12.43366955453616,MOTOR_OVERLOAD,0.6023505362000706
151.3,6.231870093988151,0.0405785951819989,-3.474577662356133,-0.0995336160598145,33.96740896142626,5.4505964420205775,15.989083011133385,0.0,8.179783119068258,12.429600125354977,MOTOR_OVERLOAD,0.6017626543305258
152.4,6.507566336189717,0.204684435520251,-3.562806602150044,-0.05998382767699,35.4704937846945,5.450654200393911,20.47770375867188,0.0,8.050026698265356,12.433330658906993,MOTOR_OVERLOAD,0.6001895170504421
153.60000000000002,6.885155149264383,0.1140425768399945,-4.082857508531218,-0.1009183366888067,34.86694085195845,5.064074824179331,18.74028162997,0.0,8.362033334185373,12.48463278494046,MOTOR_OVERLOAD,0.6001467352327069
59.0,6.269614817002372,-2.9930418277804214,1.0643220927638464,0.0144267190490237,24.25900141779293,3.869296938626231,0.0,82.29125483341264,4.226406870299963,12.475878171532246,HARD_BRAKE,0.6001266049733507
149.5,6.004066386345944,0.0365015365342516,-3.046412499828612,-0.101694019844283,34.344237259384734,5.720162811238756,15.568231354240613,0.0,3.9109091804998894,12.45109856311015,NORMAL,0.6001089581905882
148.6,6.016691980623991,-0.0145392613383294,-3.587300160027328,-0.085140469285132,32.97800975459554,5.481086593895304,14.30988723941535,0.0,3.890029321940094,12.421564899035165,NORMAL,0.5998070216437859
58.7,6.34699168681414,-3.014672053967204,1.4634811834268475,0.0220165017995832,25.056450242281237,3.9477679314337135,0.0,82.94016161901611,4.204572215937086,12.401830071955873,HARD_BRAKE,0.5996628854655253
151.5,6.275454813885023,0.1079283070056689,-3.413063353580939,-0.0613639794668695,34.08667464964733,5.431745691838528,17.73384441458075,0.0,7.925389460377839,12.467815276808102,MOTOR_OVERLOAD,0.5977034002414511
152.70000000000002,6.596048221622354,0.3628966367740051,-3.7322926278909794,-0.1070514100276086,32.80943001395882,4.974104025863089,24.556883429621426,0.0,7.850192569625329,12.460418150752218,MOTOR_OVERLOAD,0.5970576197325674
148.20000000000002,6.051296207788496,-0.1280184264006128,-2.3119760294935543,-0.0626631119958354,35.82680374242872,5.920517276334413,11.521354030888574,0.0,3.6559755208590734,12.422638874370904,NORMAL,0.5961247910701685
150.3,6.066177386676472,0.0889596885535302,-3.792361688732517,-0.0897075275027666,32.04625924751581,5.282776484232234,16.966640555185318,0.0,7.781022642587159,12.435993898843568,MOTOR_OVERLOAD,0.5956711166499914
