timestamp,lot_id,recipe,chamber_id,temp_mean_c,temp_std_c,pressure_mean_pa,pressure_std_pa,rf_power_mean_w,gas_flow_mean_sccm,vibration_rms_g,particle_mean,downtime_min,maintenance_age_hours,yield_percent
2026-01-06 01:30:00,LOT-Y004,ETCH-B,CH-03,72.02410166521815,0.6636395514934362,18.008436220173287,0.2298451082272563,821.3626820722234,119.98168806416979,0.07837062048066885,2.465483272426577,3.6689844033072183,226.8029952017303,93.42520927742005
2026-01-06 02:00:00,LOT-Y004,ETCH-A,CH-01,71.32111999689178,0.4443361110358713,18.334777558355775,0.2594373157168497,869.1547603117738,121.49354007350487,0.059765102478005046,2.907608723164272,19.376444137476625,97.71795160518131,91.19396844138916
2026-01-06 02:30:00,LOT-Y004,ETCH-C,CH-03,72.64467030780071,0.38538429436619226,17.63371439490194,0.2088354408634623,850.4903776135114,120.47596151480795,0.05289692196360155,4.693015451387422,1.5020002678539714,321.5089976798915,90.49119025562813
2026-01-06 03:00:00,LOT-Y004,ETCH-A,CH-02,72.01234411029188,0.6013753898984511,17.9288435195354,0.19322823516615928,850.085541703824,118.18717527514072,0.07755869521170297,4.751269405484828,8.469872456397031,438.4862904838295,92.40700568678861
2026-01-06 03:30:00,LOT-Y004,ETCH-C,CH-01,72.05639706922486,0.496309234036022,17.910272813417414,0.262966730217357,841.8058834372088,118.64629210858618,0.06938633862528157,6.8029787315579675,2.4476136973696643,290.0494841424336,92.56549048901243
2026-01-06 04:00:00,LOT-Y005,ETCH-A,CH-03,70.49252272893658,0.3174517118822022,18.55109898548684,0.16638958768339848,853.5756308523953,115.03631322257459,0.06679908442292024,4.575597913896148,9.811702869068222,386.74270807437216,89.96823999633051
2026-01-06 04:30:00,LOT-Y005,ETCH-B,CH-01,70.55509407438014,0.4349787859858377,17.77728193166876,0.1142081370289367,861.7619937548616,117.19287714253088,0.06945490769376911,3.816622712776036,4.193447957597914,0.2216298224706481,93.27463257627265
2026-01-06 05:00:00,LOT-Y005,ETCH-B,CH-02,71.32580355144825,0.22328572435959212,18.06675267353293,0.12888639790336245,853.0249009968854,120.27853720911138,0.08122808855926597,3.1901326451141085,5.2315803263822,287.8867587167247,94.38064717249283
2026-01-06 05:30:00,LOT-Y005,ETCH-B,CH-01,73.10479881729313,0.41086180066558803,17.669174133536945,0.11852713623806689,860.5596083822446,119.35059730467239,0.06111680669013365,0.8895059269894023,6.351580025889775,461.76114172704786,92.31726571957971
2026-01-06 06:00:00,LOT-Y005,ETCH-B,CH-02,71.51527029907244,0.415956739105479,18.270793555925877,0.25913623440290207,833.3075241420296,119.82324285835296,0.05949534002421369,2.06101506569809,5.778697161920715,140.26070788953925,92.37698128936512
2026-01-06 06:30:00,LOT-Y005,ETCH-A,CH-03,70.76483162677775,0.30784014737506116,17.9610936640105,0.19518966573510127,853.8952893104034,119.06703646215438,0.09546615343278832,0.0,2.5107597663549153,108.97611958607145,94.60810911726962
2026-01-06 07:00:00,LOT-Y005,ETCH-B,CH-03,72.20625404537788,0.43629328609124307,18.23657203663668,0.21477340083021024,822.3714342357621,122.36125189540458,0.08367292252927008,4.6256360641643,3.5190100312536687,61.473881409493615,92.0204205901425
2026-01-06 07:30:00,LOT-Y005,ETCH-B,CH-03,70.80162039110992,0.45511260347785554,18.131248685145398,0.1777515019840288,848.3332147167371,120.4211941008386,0.09262732750061685,4.377573326334065,2.416834334951149,268.19763690160875,90.75080572577016
2026-01-06 08:00:00,LOT-Y005,ETCH-A,CH-03,71.77272260175017,0.41333441036896806,17.88221443519124,0.20977246824614645,867.4741822909334,123.3147303763467,0.07165062004086446,6.78215235162202,0.8648804053136094,153.50901701859365,92.05415912921742
2026-01-06 08:30:00,LOT-Y005,ETCH-C,CH-02,72.83147778482267,0.5592588536342122,18.08700404710016,0.16035298314406823,844.9447208097165,120.90318264208857,0.09768091010001503,3.5504349517052747,0.8311331562010129,487.4619880074483,91.9552675906283
2026-01-06 09:00:00,LOT-Y006,ETCH-C,CH-01,71.77695140479695,0.5544211434170955,17.589396984598398,0.21082751528712493,857.2113221677364,117.48741835683906,0.06901120747998182,1.5134330565765897,4.267165809716981,235.86251317967606,92.23186479417637
2026-01-06 09:30:00,LOT-Y006,ETCH-A,CH-03,72.39774427452491,0.43452895702760824,17.74958627420974,0.2446348058732849,832.7530342098872,114.60705716021366,0.06157812859177979,3.988011970463526,1.5565409044907024,302.5978229253188,92.61838489435641
2026-01-06 10:00:00,LOT-Y006,ETCH-B,CH-03,71.43872522975225,0.5470014656543363,18.27298621086529,0.24845690005693066,860.3705283377047,120.57332109366679,0.07497456108460764,0.0,1.5239807471592461,310.0638417391733,93.26203102049236
2026-01-06 10:30:00,LOT-Y006,ETCH-B,CH-03,72.19208136782503,0.633419608164497,17.86431655101763,0.20203491576192104,848.4817066951073,122.20799049578964,0.08795637599393229,2.395882786150682,4.196446074373174,454.9144330113238,92.34926331686485
2026-01-06 11:00:00,LOT-Y006,ETCH-C,CH-03,72.9181433271015,0.3053777306837313,18.23726220636357,0.27913859193010065,836.3959069294139,121.51083375682423,0.09207258873677887,6.111131893950399,1.4869756124250855,69.86042624109695,90.36599438806634
2026-01-06 11:30:00,LOT-Y006,ETCH-B,CH-01,71.20317148445272,0.35384277927757407,17.97766821278311,0.10142586859326638,847.3461909374015,116.58851956447377,0.10788385154420999,5.031287621693247,2.047443059324846,182.25407367767005,93.35670077521783
2026-01-06 12:00:00,LOT-Y006,ETCH-A,CH-02,71.63881500167571,0.4493289107916468,18.222621493143187,0.12681440140631878,856.6570395878537,111.84604783462959,0.05671699743850611,6.410011958843549,5.496580756207408,109.60002852474166,92.29557383303553
2026-01-06 12:30:00,LOT-Y006,ETCH-B,CH-02,72.485336733478,0.5892383271763421,17.844465825835382,0.18267536773728432,825.4812035033385,116.58689189482928,0.06542810739695418,4.911288877291558,0.12194360085584759,415.18194495989235,92.88418906312387
2026-01-06 13:00:00,LOT-Y006,ETCH-C,CH-01,71.56189771179673,0.31586433535774694,18.02440112979005,0.16737909746211657,849.3223757260727,117.1482873221949,0.08918290572262284,8.606734161929884,0.47756124389505417,347.15857747505197,90.61707898546115
2026-01-06 13:30:00,LOT-Y006,ETCH-B,CH-03,71.27177103782482,0.6518771708862283,17.922416073735373,0.12388679736354981,848.1932571792647,120.83858571740421,0.08340516511186567,4.511542538212837,1.1646659213391235,60.54475545784427,92.95051451411051
2026-01-06 14:00:00,LOT-Y007,ETCH-A,CH-03,72.6435433867153,0.2109821977769295,18.21267525075138,0.2222260390540461,851.9739836400897,122.34451353778422,0.05611055068502635,7.628388984342095,6.607359942857151,381.733003272306,90.32205873184678
2026-01-06 14:30:00,LOT-Y007,ETCH-B,CH-03,71.69267393929557,0.3625538572378894,18.226122355715813,0.2808947853394566,852.4344709321542,124.42195654518378,0.07903654714086712,1.343666142896787,3.500152907841027,173.49188474396882,93.15894548081272
2026-01-06 15:00:00,LOT-Y007,ETCH-A,CH-01,71.88844279189881,0.419810712895024,18.13418636916843,0.10484486613559008,852.8834142526285,121.20780458033842,0.061960735164552916,7.600142811047824,2.92329875322236,480.1195998816847,91.62279967339612
2026-01-06 15:30:00,LOT-Y007,ETCH-B,CH-01,71.74006889832405,0.4115452715499067,18.0108650469093,0.17976336994759984,847.95476226541,122.21118884236662,0.07530331357927902,6.754246383329848,4.574222274679553,479.6922225170585,90.86848297732749
2026-01-06 16:00:00,LOT-Y007,ETCH-A,CH-01,72.15242929972726,0.4415112659875134,17.9378000016899,0.22853336064583948,859.8169601776503,121.64606763079394,0.09246433626752236,5.250251834548493,1.7708249355809915,268.601167547027,93.81572449788406
2026-01-06 16:30:00,LOT-Y007,ETCH-B,CH-01,72.526117848379,0.5842675070240603,18.58812989482677,0.27400333242482877,839.2747770039957,116.61655625395743,0.07571654089023368,5.124166716980138,2.6520627427059593,28.720333007836494,92.0052351972487
2026-01-06 17:00:00,LOT-Y007,ETCH-A,CH-03,71.93457558859842,0.5595263470313738,18.287948161303436,0.15250554955336754,837.8325937326424,119.97067860487566,0.09119999327217916,1.6008201550940382,11.683310830591818,464.8801147366312,90.48823175081725
2026-01-06 17:30:00,LOT-Y007,ETCH-A,CH-01,72.62723564445687,0.554970234961369,17.686198231729914,0.29672465765236256,851.6127170340735,117.32861282726861,0.09109800883943611,4.623346877197689,1.8262879886825676,62.52932997729294,92.88342644618676
2026-01-06 18:00:00,LOT-Y007,ETCH-A,CH-02,72.73830700366058,0.5146117567778581,17.902584820705684,0.24307974499684815,845.0679663561359,118.44260371543416,0.06729940292335486,8.741746856138793,1.2532161022636084,285.4250624793563,90.91072487561081
2026-01-06 18:30:00,LOT-Y007,ETCH-A,CH-01,70.9120462016757,0.39243761517703296,18.03395718101136,0.20548674177001966,857.5882820839697,121.1473084860359,0.06803935065247596,2.318172890385064,4.982051391916664,385.49665838138606,92.89430039118658
2026-01-06 19:00:00,LOT-Y008,ETCH-A,CH-02,71.56545991662847,0.3958466464617393,17.562699306985657,0.1487051305083416,868.4465339251325,113.46467610525775,0.06589182397213521,5.959048922526478,4.162797350408356,137.94888778485608,92.24777808985273
2026-01-06 19:30:00,LOT-Y008,ETCH-A,CH-01,72.58355618178068,0.6166237477145748,18.26119859579911,0.225317653476925,863.9563441413535,124.42801010567425,0.07953568771831838,2.0706866091165583,1.4450103914835595,0.8001518520615036,93.98996415933037
2026-01-06 20:00:00,LOT-Y008,ETCH-A,CH-02,72.6596105128895,0.47563164063305147,17.213537083125463,0.2652237085071278,841.9652967360163,116.7652468649223,0.10517037551978127,3.6547313040050526,5.375876413149191,498.9473315096881,89.59283588601922
2026-01-06 20:30:00,LOT-Y008,ETCH-A,CH-02,71.75321209902418,0.36490795849572577,18.59585530594359,0.1918918319964271,858.667050413442,122.14970071775505,0.07955575635019732,6.454284862758174,4.5707921086209735,453.35555465348017,92.75620701438197
2026-01-06 21:00:00,LOT-Y008,ETCH-B,CH-03,71.2091799785911,0.31071572505175193,18.109982415187453,0.23932654601624526,849.3527522910874,121.01255039365537,0.08449549277319261,4.361688560279846,2.382277266915595,112.81400348143356,93.34732590770003
2026-01-06 21:30:00,LOT-Y008,ETCH-B,CH-02,73.10386082736382,0.5348280165975469,18.286934253968205,0.18997388201973575,841.2031832107895,118.41415660687991,0.10597686407961107,2.413979570349505,2.7849455820975493,104.17886722614905,92.1123660011723
2026-01-06 22:00:00,LOT-Y008,ETCH-A,CH-02,72.956142200186,0.2810213901072074,17.993695512570813,0.2200933631399799,866.8794064224327,124.6697797518355,0.07931270464118967,5.24529470437711,2.865411374164758,149.4046151471926,92.16573556057573
2026-01-06 22:30:00,LOT-Y008,ETCH-A,CH-01,72.3299699192331,0.37984825687458434,18.25726556235142,0.25586846719567136,870.1859390384066,117.89951631268218,0.10415123812365833,3.718271400301516,1.2451872066925371,172.20828209296485,95.73018959033294
2026-01-06 23:00:00,LOT-Y008,ETCH-C,CH-02,71.8636117152197,0.4760342241657458,17.958846395649715,0.22839677758537774,871.6542681760391,121.19823561971569,0.0851693612259973,1.9230188589241006,8.424786322357859,482.0318120820752,92.12244236700754
2026-01-06 23:30:00,LOT-Y008,ETCH-C,CH-01,72.08928147960502,0.4159301493240911,18.00536495329765,0.2253324400213847,824.7627277335987,117.4168503495827,0.09847545659305212,5.95703910173163,1.3407813677886755,145.61753668109435,92.80542440595033
2026-01-07 00:00:00,LOT-Y009,ETCH-A,CH-01,71.68317603263299,0.3673539416619565,18.351365097092753,0.18388095161882734,858.639661645612,117.80401649603063,0.05512274612726811,3.971015080884757,2.0851371389516635,17.907333959665984,95.08780001106389
2026-01-07 00:30:00,LOT-Y009,ETCH-C,CH-03,73.27643878531265,0.39565312582017675,17.89451077978036,0.2767302433544642,867.1832924244743,123.66755388031441,0.0993590940969878,3.363658539614442,1.1014976523942757,352.7357479022874,89.98224453393375
2026-01-07 01:00:00,LOT-Y009,ETCH-A,CH-02,71.9661570609964,0.4042101800770963,18.312259380749797,0.16301925827559122,859.0191778809625,121.79519059821705,0.0841625650044051,5.858159736505011,1.448620467232781,368.132641914716,91.87659350277983
2026-01-07 01:30:00,LOT-Y009,ETCH-A,CH-01,70.94758511940881,0.417193894925477,18.547588771730517,0.16862972746790042,843.0262424534976,124.69716728457577,0.06772967019190429,3.101203129785186,2.6291990128711253,307.6191114075058,93.27381869343901
2026-01-07 02:00:00,LOT-Y009,ETCH-A,CH-01,71.91794784471166,0.36104378452198566,17.836102063850564,0.15488773336986855,835.0740929580284,124.07897012267227,0.07182740673169365,1.8547732071839302,1.0983598762796747,320.21376678776494,95.25951562354938
2026-01-07 02:30:00,LOT-Y009,ETCH-A,CH-03,73.1348824340934,0.4181496883118289,17.260450947205587,0.2894027205575299,831.8808374765122,120.95669276821104,0.06908199323597004,2.1746422960507905,2.8706053153264173,403.77979603860996,91.44601887700088
2026-01-07 03:00:00,LOT-Y009,ETCH-C,CH-02,71.42537553183344,0.4313172488894684,17.842596496402162,0.13118945821841707,837.1904664386942,120.5170592338375,0.041271554321563486,2.993730990549258,3.549330378676061,78.60749790221672,93.35387047054691
2026-01-07 03:30:00,LOT-Y009,ETCH-A,CH-01,72.04958200553999,0.4315702735553126,18.25770034568257,0.24081934894137447,843.3363971598778,119.66328964848519,0.08216940995094851,6.40400031220806,3.126333069965456,165.4707030137848,93.62110649445607
2026-01-07 04:00:00,LOT-Y009,ETCH-B,CH-02,72.2362619558942,0.44359502379224514,17.774435269473543,0.18203501217494278,848.2452139507258,123.58500906052733,0.11273870137471903,4.205583567529287,1.7846311115001536,104.33009956499318,93.45969890027189
2026-01-07 04:30:00,LOT-Y009,ETCH-A,CH-02,72.80402254117942,0.29394436601161095,18.130974829066144,0.14145329627296022,860.88018139459,117.12374102779393,0.0806611134126338,4.170252702857547,5.68531547504225,188.58153733143712,93.91091254499663
2026-01-07 05:00:00,LOT-Y010,ETCH-C,CH-02,70.16899251062783,0.5326502780285969,18.12584592376428,0.17161421033653376,844.3360565957304,117.57885413676244,0.05077823897130557,2.474883217414152,7.625444474192271,171.34990041611292,90.29538273627311
2026-01-07 05:30:00,LOT-Y010,ETCH-B,CH-03,73.01591111225787,0.5736375807183207,17.93536235749964,0.19583354181901455,828.7737306618415,115.85376084539645,0.06757313162260704,5.152449110310399,0.9729319431042844,71.19658358967062,91.26811530448735
2026-01-07 06:00:00,LOT-Y010,ETCH-C,CH-01,71.33067117135018,0.43217192350231465,18.042824240624753,0.14098966613596686,890.6153990925898,121.63237899421694,0.07054706368578648,4.236708890182848,1.66432944759862,74.68517334861741,93.00917389266897
2026-01-07 06:30:00,LOT-Y010,ETCH-C,CH-01,71.50458480302272,0.6237873487567374,17.84124307754804,0.21755645718459016,846.4833439987231,121.34703377186439,0.0947302300214227,6.1215259936976905,3.035730278017204,243.87687998455908,92.73166963074677
2026-01-07 07:00:00,LOT-Y010,ETCH-A,CH-03,72.86424936092882,0.3255614405245254,17.674465072834458,0.1974845646491962,859.3526249454958,121.82077699216059,0.06420663069830664,4.735796180883055,3.88090863752965,404.55240255664467,92.19442399919132
2026-01-07 07:30:00,LOT-Y010,ETCH-A,CH-01,70.36216807607913,0.3327978591050436,17.451486744453636,0.14347162932501362,829.81644184697,119.76495127652261,0.08138371708720549,5.105246261581943,4.34745686204821,388.1639066182267,92.43931932430661
2026-01-07 08:00:00,LOT-Y010,ETCH-C,CH-01,73.29462899677858,0.24423273463824305,17.806417969229283,0.1639209443002566,828.8408164715482,116.0616210094322,0.06561958026787007,4.7917157961767485,4.48746223013384,208.35630457617927,90.4691082558255
2026-01-07 08:30:00,LOT-Y010,ETCH-B,CH-01,74.43681949122298,0.48036094429723164,17.470636469842823,0.07744547401325924,830.2203128717567,121.08061011903699,0.08062615669536043,6.192151003474567,2.7786769319262916,157.59903277703847,90.58737626328787
2026-01-07 09:00:00,LOT-Y010,ETCH-B,CH-02,71.02203452138258,0.26123766223779277,18.444004422614064,0.10631712446127425,867.2454843551644,116.2942685008987,0.11375908323723435,1.548529762519721,0.622456969467791,118.0723041169493,93.66678587252699
2026-01-07 09:30:00,LOT-Y010,ETCH-B,CH-03,72.6281183549531,0.4668178063928864,18.139274196388953,0.18904829840048049,844.0840950716239,120.41427992374737,0.09767042667681908,1.9428555937426428,1.5565297070724369,455.73419060254383,93.67332094276192
2026-01-07 10:00:00,LOT-Y011,ETCH-C,CH-01,70.60172133613503,0.6100740779955955,18.488139159057642,0.10953785741771185,824.7945570409338,124.0407315820699,0.049510597698756834,8.14324948167668,2.299724780638585,489.8431502798223,88.45775650709011
2026-01-07 10:30:00,LOT-Y011,ETCH-A,CH-01,72.07190786437772,0.21215742955155983,17.25208179674224,0.3065987173472864,830.7125094986669,120.21777371584363,0.06294628879351817,4.526700597283233,0.92081090595483,288.6005042318106,94.01008439324798
2026-01-07 11:00:00,LOT-Y011,ETCH-A,CH-03,70.29236580446933,0.6570682914833199,17.94504085961402,0.16718866333303434,855.2257263188328,116.7946598383766,0.07806124247462604,0.7818008804651035,3.823129052348231,391.6860621207351,92.29033269894505
2026-01-07 11:30:00,LOT-Y011,ETCH-A,CH-02,72.44364427926394,0.35185051770078396,18.628292300752072,0.17897995275771345,878.1008505891974,121.76760568684197,0.07525586108261842,3.2219893041542043,8.370866575099033,197.65466837356638,92.90138353219122
2026-01-07 12:00:00,LOT-Y011,ETCH-B,CH-02,73.04270466206714,0.3236681334701456,17.972092936186872,0.15548273450057093,859.3263981797636,117.75875262946224,0.09061770588674245,5.024445204612999,7.87027785773502,235.4638408588573,91.98365081642646
2026-01-07 12:30:00,LOT-Y011,ETCH-B,CH-01,70.80666646934948,0.5791001801963265,18.013257006619106,0.261185343267071,850.4477620112234,124.3555588155408,0.08710101275329056,4.3060112853148675,3.419208500868249,354.9041969570912,90.43713339495325
2026-01-07 13:00:00,LOT-Y011,ETCH-B,CH-01,73.07327032169606,0.4565971713950165,17.479829193758114,0.1988751294076074,866.4979474139092,117.53116938763613,0.07239741400165067,2.861288883088794,4.67086193566299,326.1688238427996,91.69633646967364
2026-01-07 13:30:00,LOT-Y011,ETCH-A,CH-01,72.10626805979254,0.5019534410077112,18.091219778731684,0.11279831819190217,836.8569757010066,119.5745605425752,0.08883871605647065,5.236007658813421,1.2771807937649164,177.39729951635985,94.6330815877678
2026-01-07 14:00:00,LOT-Y011,ETCH-B,CH-02,72.44515482404306,0.4340862260075235,18.22558025746577,0.23137084863490542,861.9219029200535,116.10589566098123,0.09769921035804585,4.21347618193641,4.602108954484054,388.09361037425793,90.77148651815142
2026-01-07 14:30:00,LOT-Y011,ETCH-A,CH-03,71.10395923739114,0.576770030621518,18.710302539368172,0.22896474370453887,823.0527478652183,119.84868048320399,0.09919539020528345,2.940846056067118,0.3473182525031874,333.7202442550084,93.22744025224712
