timestamp,lot_id,recipe_id,temperature_c,film_thickness_nm
2026-08-03 09:01:07,LOT_A,RCP_01,64.85204742634734,100.0536679928595
2026-08-03 09:01:08,LOT_A,RCP_01,65.27455228200229,100.05207180166069
2026-08-03 09:01:09,LOT_A,RCP_01,64.93878261603788,100.04454064135301
2026-08-03 09:01:10,LOT_A,RCP_01,64.59178037653186,100.19868039813754
2026-08-03 09:01:11,LOT_A,RCP_01,64.63734809151889,100.18145308758379
2026-08-03 09:01:12,LOT_A,RCP_01,64.70577526847948,99.94158181002629
2026-08-03 09:01:13,LOT_A,RCP_01,65.1590914380972,100.01701005650902
2026-08-03 09:01:14,LOT_A,RCP_01,65.04557623554258,99.92162816886871
2026-08-03 09:01:15,LOT_A,RCP_01,65.22095531330169,99.97858219773181
2026-08-03 09:01:16,LOT_A,RCP_01,64.86327915317231,99.92344679171357
2026-08-03 09:01:17,LOT_A,RCP_01,65.05073270114455,100.21565951870308
2026-08-03 09:01:18,LOT_A,RCP_01,65.20018892606954,100.01590147206404
2026-08-03 09:01:19,LOT_A,RCP_01,64.90100910728952,99.95537243174843
2026-08-03 09:01:20,LOT_A,RCP_01,65.14616807601837,100.1348895287678
2026-08-03 09:01:21,LOT_A,RCP_01,64.78818369885867,99.83710816805682
2026-08-03 09:01:22,LOT_A,RCP_01,64.88382276909918,99.84323866198682
2026-08-03 09:01:23,LOT_A,RCP_01,64.87784387392054,100.07231528458476
2026-08-03 09:01:24,LOT_A,RCP_01,64.61733131341151,99.98237966805911
2026-08-03 09:01:25,LOT_A,RCP_01,65.15583119385138,100.00284352234016
2026-08-03 09:01:26,LOT_A,RCP_01,64.84979125113513,99.87593390146804
2026-08-03 09:01:27,LOT_A,RCP_01,65.00399811799286,99.97390404639047
2026-08-03 09:01:28,LOT_A,RCP_01,65.15383893084989,100.30277362030577
2026-08-03 09:01:29,LOT_A,RCP_01,65.14288997632958,100.07641542579748
2026-08-03 09:01:30,LOT_A,RCP_01,65.2129232348713,99.99393228788422
2026-08-03 09:01:31,LOT_A,RCP_01,64.96848464495699,99.93622180189595
2026-08-03 09:01:32,LOT_A,RCP_01,64.86454454014587,99.93992429504702
2026-08-03 09:01:33,LOT_A,RCP_01,64.97449017250995,99.83868868627482
2026-08-03 09:01:34,LOT_A,RCP_01,64.46005298113343,100.00365335825204
2026-08-03 09:01:35,LOT_A,RCP_01,64.53692400882461,100.07952693017765
2026-08-03 09:01:36,LOT_A,RCP_01,64.57673612404659,99.86290184994307
2026-08-03 09:01:37,LOT_A,RCP_01,64.68088101516753,99.91878444880408
2026-08-03 09:01:38,LOT_A,RCP_01,65.1279277525515,99.88563614888244
2026-08-03 09:01:39,LOT_A,RCP_01,64.71024670228478,99.89760438497991
2026-08-03 09:01:40,LOT_A,RCP_01,64.8789879827074,99.98165991191635
2026-08-03 09:01:41,LOT_A,RCP_01,65.41575305529155,99.84043160675193
2026-08-03 09:01:42,LOT_A,RCP_01,64.88599552926034,100.04727022897633
2026-08-03 09:01:43,LOT_A,RCP_01,65.23600498190947,100.06634098432642
2026-08-03 09:01:44,LOT_A,RCP_01,64.70124234239684,99.95238421129825
2026-08-03 09:01:45,LOT_A,RCP_01,64.93425998148236,99.82616595358041
2026-08-03 09:01:46,LOT_A,RCP_01,64.69599294242862,99.89559814506751
2026-08-03 09:01:47,LOT_A,RCP_01,64.89150941571182,100.14169872111398
2026-08-03 09:01:48,LOT_A,RCP_01,65.26889860398637,99.81701623037262
2026-08-03 09:01:49,LOT_A,RCP_01,64.44725746457844,99.94392207133612
2026-08-03 09:01:50,LOT_A,RCP_01,65.13901556593467,99.88429880243032
2026-08-03 09:01:51,LOT_A,RCP_01,65.07607539274633,100.07357204699886
2026-08-03 09:01:52,LOT_A,RCP_01,64.80987201417703,99.91776633098621
2026-08-03 09:01:53,LOT_A,RCP_01,64.5372614865957,100.02070563853889
2026-08-03 09:01:54,LOT_A,RCP_01,65.02308144246844,100.04087925006249
2026-08-03 09:01:55,LOT_A,RCP_01,64.83056233309958,100.26291418142097
2026-08-03 09:01:56,LOT_A,RCP_01,65.0744563876335,99.95675041553052
2026-08-03 09:01:57,LOT_A,RCP_01,65.0069926865675,100.0173656376904
2026-08-03 09:01:58,LOT_A,RCP_01,65.51256924522269,99.86746934432556
2026-08-03 09:01:59,LOT_A,RCP_01,64.92340619920863,100.13433928045076
2026-08-03 09:02:00,LOT_A,RCP_01,64.67248080236101,99.9115584163386
2026-08-03 09:02:01,LOT_A,RCP_01,65.05736820318602,99.92646249348559
2026-08-03 09:02:02,LOT_A,RCP_01,65.07039893887097,99.97400203293148
2026-08-03 09:02:03,LOT_A,RCP_01,65.43494002407694,99.86353293352079
2026-08-03 09:02:04,LOT_A,RCP_01,65.26723559869266,100.00041923374741
2026-08-03 09:02:05,LOT_A,RCP_01,65.11419873892784,100.09794651515311
2026-08-03 09:02:06,LOT_A,RCP_01,65.46825692519026,100.00766450859729
2026-08-03 09:02:07,LOT_A,RCP_01,64.61959582261669,99.86224768524632
2026-08-03 09:02:08,LOT_A,RCP_01,64.79527950952009,99.96413320585634
2026-08-03 09:02:09,LOT_A,RCP_01,64.70349569875023,100.06467838540631
2026-08-03 09:02:10,LOT_A,RCP_01,64.87526086299016,99.8489326994994
2026-08-03 09:02:11,LOT_A,RCP_01,64.55946043278198,99.89066152855716
2026-08-03 09:02:12,LOT_A,RCP_01,65.20324830298061,100.08412158314052
2026-08-03 09:02:13,LOT_A,RCP_01,64.92888873692839,100.00506162176555
2026-08-03 09:02:14,LOT_A,RCP_01,64.52934198575915,100.02167289695583
2026-08-03 09:02:15,LOT_A,RCP_01,64.67501469401358,100.26828056718942
2026-08-03 09:02:16,LOT_A,RCP_01,65.10032443118406,100.02859911555386
2026-08-03 09:02:17,LOT_A,RCP_01,65.2682005017262,100.05310131990088
2026-08-03 09:02:18,LOT_A,RCP_01,65.63895388534137,100.50875401273885
2026-08-03 09:02:19,LOT_A,RCP_01,65.93243598912234,99.9557573390914
2026-08-03 09:02:20,LOT_A,RCP_01,65.13261101864832,99.90891561625571
2026-08-03 09:02:21,LOT_A,RCP_01,64.6833478015898,100.02359231408371
2026-08-03 09:02:22,LOT_A,RCP_01,64.31774519016598,100.0249584070736
2026-08-03 09:02:23,LOT_A,RCP_01,65.08566766795003,99.92913848952351
2026-08-03 09:02:24,LOT_A,RCP_01,64.73985884950069,99.89330954962718
2026-08-03 09:02:25,LOT_A,RCP_01,64.8670856767425,100.38401850713406
2026-08-03 09:02:26,LOT_A,RCP_01,64.80412902430086,100.011578867022
2026-08-03 09:02:27,LOT_A,RCP_01,64.95494691634676,99.91358383030281
2026-08-03 09:02:28,LOT_A,RCP_01,65.34111367385205,100.09004101320866
2026-08-03 09:02:29,LOT_A,RCP_01,65.05025554158252,99.96553042594871
2026-08-03 09:02:30,LOT_A,RCP_01,64.94923685214762,99.95222474654022
2026-08-03 09:02:31,LOT_A,RCP_01,64.66859079909574,100.0404667487472
2026-08-03 09:02:32,LOT_A,RCP_01,64.46410145769461,99.87785663902531
2026-08-03 09:02:33,LOT_A,RCP_01,64.84438146909653,100.01459544365889
2026-08-03 09:02:34,LOT_A,RCP_01,64.98278958373814,100.2808246779583
2026-08-03 09:02:35,LOT_A,RCP_01,65.56573757234557,100.0283048129838
2026-08-03 09:02:36,LOT_A,RCP_01,65.04168784687133,99.94147433958233
2026-08-03 09:02:37,LOT_A,RCP_01,65.31447664352739,99.93069887239903
2026-08-03 09:02:38,LOT_A,RCP_01,64.84022540846748,99.93860339168415
2026-08-03 09:02:39,LOT_A,RCP_01,64.62081799474655,99.95212788248078
2026-08-03 09:02:40,LOT_A,RCP_01,64.69116263608564,99.94133922690548
2026-08-03 09:02:41,LOT_A,RCP_01,64.76792765934856,100.09009880867279
2026-08-03 09:02:42,LOT_A,RCP_01,65.68111031437925,99.85538452204553
2026-08-03 09:02:43,LOT_A,RCP_01,64.7371562626482,100.08196221800583
2026-08-03 09:02:44,LOT_A,RCP_01,65.26831654519563,99.94118003993911
2026-08-03 09:02:45,LOT_A,RCP_01,64.71106330301215,100.01747309554926
2026-08-03 09:02:46,LOT_A,RCP_01,65.29810336411975,99.88746641522546
2026-08-03 09:02:47,LOT_A,RCP_01,65.12318430915387,100.15880485693627
2026-08-03 09:02:48,LOT_A,RCP_01,64.94987587274942,100.14393176040635
2026-08-03 09:02:49,LOT_A,RCP_01,64.98695599163666,100.09672649342757
2026-08-03 09:02:50,LOT_A,RCP_01,64.7904679374626,99.86595093118515
2026-08-03 09:02:51,LOT_A,RCP_01,65.14274310447426,100.07713226274339
2026-08-03 09:02:52,LOT_A,RCP_01,64.85440528629096,100.02081417149456
2026-08-03 09:02:53,LOT_A,RCP_01,64.60780615559447,99.86144638380277
2026-08-03 09:02:54,LOT_A,RCP_01,64.59105997621772,99.9737983806168
2026-08-03 09:02:55,LOT_A,RCP_01,65.05522813367108,100.01600039867944
2026-08-03 09:02:56,LOT_A,RCP_01,65.50530920205134,100.03966640761503
2026-08-03 09:02:57,LOT_A,RCP_01,65.0511973163435,99.99475244986131
2026-08-03 09:02:58,LOT_A,RCP_01,64.96203573564483,100.00746956160005
2026-08-03 09:02:59,LOT_A,RCP_01,65.09146436467282,100.18615638088146
2026-08-03 09:03:00,LOT_A,RCP_01,65.41792055734618,100.14049955101648
2026-08-03 09:03:01,LOT_A,RCP_01,65.07020240043643,99.81450507989213
2026-08-03 09:03:02,LOT_A,RCP_01,64.8685032861332,99.94652309599054
2026-08-03 09:03:03,LOT_A,RCP_01,65.35401238721917,99.96028999861538
2026-08-03 09:03:04,LOT_A,RCP_01,65.13720206030771,99.85451871595919
2026-08-03 09:03:05,LOT_A,RCP_01,65.49144191743872,99.98588480560109
2026-08-03 09:03:06,LOT_A,RCP_01,65.05863501991101,100.14448137647872
2026-08-03 09:03:07,LOT_A,RCP_01,64.60816990984944,99.88993287049085
2026-08-03 09:03:08,LOT_A,RCP_01,64.5621890562414,100.01269296594407
2026-08-03 09:03:09,LOT_A,RCP_01,65.528296938314,99.90086130237017
2026-08-03 09:03:10,LOT_A,RCP_01,65.55157303065066,99.91800377220618
2026-08-03 09:03:11,LOT_A,RCP_01,64.94255385174957,100.18689408348558
2026-08-03 09:03:12,LOT_A,RCP_01,64.87738005723648,99.92788791931181
2026-08-03 09:03:13,LOT_A,RCP_01,65.46766217351751,100.0278141855582
2026-08-03 09:03:14,LOT_A,RCP_01,64.64574538174608,99.84922514358884
2026-08-03 09:03:15,LOT_A,RCP_01,64.71368735393413,100.26893539240675
2026-08-03 09:03:16,LOT_A,RCP_01,65.20586457430049,100.04573626376077
2026-08-03 09:03:17,LOT_A,RCP_01,64.87372636068493,99.958632477518
2026-08-03 09:03:18,LOT_A,RCP_01,64.99836100264957,100.04218839872556
2026-08-03 09:03:19,LOT_A,RCP_01,64.94769827247215,99.87140793796756
2026-08-03 09:03:20,LOT_A,RCP_01,65.10802385561566,100.13298929853033
2026-08-03 09:03:21,LOT_A,RCP_01,65.45039419562039,99.94595413289166
2026-08-03 09:03:22,LOT_A,RCP_01,65.02898717020855,99.95664710533104
2026-08-03 09:03:23,LOT_A,RCP_01,65.20606041384859,99.93193794161627
2026-08-03 09:03:24,LOT_A,RCP_01,64.34394492767007,99.92491712813874
2026-08-03 09:03:25,LOT_A,RCP_01,64.98441011138236,100.05810840710221
2026-08-03 09:03:26,LOT_A,RCP_01,64.73016631350629,100.00345797186277
2026-08-03 09:03:27,LOT_A,RCP_01,64.60997982066444,100.05227356305542
2026-08-03 09:03:28,LOT_A,RCP_01,64.7189912425828,99.97534344015983
2026-08-03 09:03:29,LOT_A,RCP_01,64.89308049897573,100.03419030083501
2026-08-03 09:03:30,LOT_A,RCP_01,65.29308881355392,99.93789444650888
2026-08-03 09:03:31,LOT_A,RCP_01,64.57555433032334,100.36167839041053
2026-08-03 09:03:32,LOT_A,RCP_01,65.00980207763021,99.8632824421643
2026-08-03 09:03:33,LOT_A,RCP_01,64.84506578133326,100.14663237758032
2026-08-03 09:03:34,LOT_A,RCP_01,64.89514460980418,100.1660392748681
2026-08-03 09:03:35,LOT_A,RCP_01,65.32088250409747,99.90515591039075
2026-08-03 09:03:36,LOT_A,RCP_01,65.17219693984126,100.36155291100617
2026-08-03 09:03:37,LOT_A,RCP_01,65.42796739438168,100.10232291222106
2026-08-03 09:03:38,LOT_A,RCP_01,64.95055818264004,100.09851693359528
2026-08-03 09:03:39,LOT_A,RCP_01,64.77729836426538,99.97905624000963
2026-08-03 09:03:40,LOT_A,RCP_01,64.92836517859824,99.95544553530952
2026-08-03 09:03:41,LOT_A,RCP_01,65.07759897320679,99.95615861875048
2026-08-03 09:03:42,LOT_A,RCP_01,65.05650347470518,100.01909399557273
2026-08-03 09:03:43,LOT_A,RCP_01,64.65299581688532,100.17226985236488
2026-08-03 09:03:44,LOT_A,RCP_01,65.02895673012092,99.99519358346706
2026-08-03 09:03:45,LOT_A,RCP_01,65.07303306564445,99.90115282804315
2026-08-03 09:03:46,LOT_A,RCP_01,65.80559169201085,100.07644851910786
2026-08-03 09:03:47,LOT_A,RCP_01,65.60059027561013,100.09083349816774
2026-08-03 09:03:48,LOT_A,RCP_01,64.72696212782118,100.05266578152124
2026-08-03 09:03:49,LOT_A,RCP_01,64.90803732430426,100.06516530405203
2026-08-03 09:03:50,LOT_A,RCP_01,64.53169855941216,99.95061415771168
2026-08-03 09:03:51,LOT_A,RCP_01,64.81097375553169,99.8999884378186
2026-08-03 09:03:52,LOT_A,RCP_01,65.10099360114891,99.90406264865479
2026-08-03 09:03:53,LOT_A,RCP_01,65.38587315868423,99.8599842282308
2026-08-03 09:03:54,LOT_A,RCP_01,64.76669317192204,100.00133115505666
2026-08-03 09:03:55,LOT_A,RCP_01,64.79067313917831,99.96800115658667
2026-08-03 09:03:56,LOT_A,RCP_01,64.31286751048363,99.93614486663819
2026-08-03 09:03:57,LOT_A,RCP_01,64.94794690542562,99.81210577066034
2026-08-03 09:03:58,LOT_A,RCP_01,64.66002738820494,99.88038389317411
2026-08-03 09:03:59,LOT_A,RCP_01,64.83057938324286,100.12258825349625
2026-08-03 09:04:00,LOT_A,RCP_01,64.71940455098637,99.91854534902276
2026-08-03 09:04:01,LOT_A,RCP_01,64.96983598263918,100.01553434765734
2026-08-03 09:04:02,LOT_A,RCP_01,64.43752691476588,99.87243104959948
2026-08-03 09:04:03,LOT_A,RCP_01,64.53054552147488,100.17940714001863
2026-08-03 09:04:04,LOT_A,RCP_01,65.68135907584906,99.96222182904924
2026-08-03 09:04:05,LOT_A,RCP_01,64.58802477399232,100.00733326353517
2026-08-03 09:04:06,LOT_A,RCP_01,64.64902861489452,100.38855907029382
2026-08-03 09:04:07,LOT_A,RCP_01,65.58781232906281,100.1945836940597
2026-08-03 09:04:08,LOT_A,RCP_01,65.92962149415693,99.94747182592707
2026-08-03 09:04:09,LOT_A,RCP_01,64.62509867877588,99.92394805126781
2026-08-03 09:04:10,LOT_A,RCP_01,64.88216033382783,99.94581877253809
2026-08-03 09:04:11,LOT_A,RCP_01,65.10929777630096,100.03377298613648
2026-08-03 09:04:12,LOT_A,RCP_01,65.55318324620978,99.96590559088571
2026-08-03 09:04:13,LOT_A,RCP_01,64.68420573490296,99.93986786569855
2026-08-03 09:04:14,LOT_A,RCP_01,64.92151108929852,100.18490510022953
2026-08-03 09:04:15,LOT_A,RCP_01,65.24874802433976,99.96504680774461
2026-08-03 09:04:16,LOT_A,RCP_01,65.13912514382932,100.38111356575685
2026-08-03 09:04:17,LOT_A,RCP_01,64.87963005720637,99.98552467341311
2026-08-03 09:04:18,LOT_A,RCP_01,64.95717665135487,100.25136781476014
2026-08-03 09:04:19,LOT_A,RCP_01,64.5600333413216,100.01514818564443
2026-08-03 09:04:20,LOT_A,RCP_01,64.9237844019281,100.09724801389187
2026-08-03 09:04:21,LOT_A,RCP_01,64.91475600319714,99.91413902972056
2026-08-03 09:04:22,LOT_A,RCP_01,65.0742943646804,99.90504643716211
2026-08-03 09:04:23,LOT_A,RCP_01,64.82229528997792,100.02750449295395
2026-08-03 09:04:24,LOT_A,RCP_01,65.15089232721445,100.10123443710268
2026-08-03 09:04:25,LOT_A,RCP_01,65.32406906170235,99.98030368939884
2026-08-03 09:04:26,LOT_A,RCP_01,65.04973738485391,99.87816518465371
2026-08-03 09:04:27,LOT_A,RCP_01,65.11256205068774,99.87407626320358
2026-08-03 09:04:28,LOT_A,RCP_01,65.01700971122492,99.87048954792482
2026-08-03 09:04:29,LOT_A,RCP_01,65.00002700578925,99.85381267725558
2026-08-03 09:04:30,LOT_A,RCP_01,64.76910142926629,99.987493339105
2026-08-03 09:04:31,LOT_A,RCP_01,65.10127816373546,100.12328780164658
2026-08-03 09:04:32,LOT_A,RCP_01,64.96886828850768,99.9748817552599
2026-08-03 09:04:33,LOT_A,RCP_01,65.6698138588578,99.83378088436085
2026-08-03 09:04:34,LOT_A,RCP_01,65.50347356879207,99.95786985440489
2026-08-03 09:04:35,LOT_A,RCP_01,65.12347089681808,99.96046275012185
2026-08-03 09:04:36,LOT_A,RCP_01,64.75582169289767,100.32613413540818
2026-08-03 09:04:37,LOT_A,RCP_01,64.6440283289653,99.8689152869882
2026-08-03 09:04:38,LOT_A,RCP_01,65.38116574498844,99.94025206894436
2026-08-03 09:04:39,LOT_A,RCP_01,65.08407975204709,100.23386459709984
2026-08-03 09:04:40,LOT_A,RCP_01,65.15364588908531,100.02630590916982
2026-08-03 09:04:41,LOT_A,RCP_01,64.44173248416826,100.04060129647264
2026-08-03 09:04:42,LOT_A,RCP_01,65.29678031409861,99.98803180446217
2026-08-03 09:04:43,LOT_A,RCP_01,65.1454145082286,100.01193971215595
2026-08-03 09:04:44,LOT_A,RCP_01,64.64466218098737,100.06970739440075
2026-08-03 09:04:45,LOT_A,RCP_01,64.84911206161601,99.90810410178767
2026-08-03 09:04:46,LOT_A,RCP_01,65.08438950539409,100.08434733398116
2026-08-03 09:04:47,LOT_A,RCP_01,65.016789375474,99.87338440794869
2026-08-03 09:04:48,LOT_A,RCP_01,64.90650522054287,100.01175625481685
2026-08-03 09:04:49,LOT_A,RCP_01,64.9668837542189,99.99491340367159
2026-08-03 09:04:50,LOT_A,RCP_01,64.91936723897379,99.92218329035376
2026-08-03 09:04:51,LOT_A,RCP_01,65.04882000387279,99.97395854800136
2026-08-03 09:04:52,LOT_A,RCP_01,65.4708774313578,99.92170861927328
2026-08-03 09:04:53,LOT_A,RCP_01,64.17866929890198,99.89085137925063
2026-08-03 09:04:54,LOT_A,RCP_01,64.9242079153569,99.94339971073052
2026-08-03 09:04:55,LOT_A,RCP_01,65.05648397483918,99.88886434125455
2026-08-03 09:04:56,LOT_A,RCP_01,65.09471807669988,100.01110867215203
2026-08-03 09:04:57,LOT_A,RCP_01,64.88098733397719,99.8860769995097
2026-08-03 09:04:58,LOT_A,RCP_01,64.43784902960685,100.0604930933909
2026-08-03 09:04:59,LOT_A,RCP_01,65.10495855478851,99.88421155044756
2026-08-03 09:05:00,LOT_B,RCP_01,65.55275206853254,99.92603076713533
2026-08-03 09:05:01,LOT_B,RCP_01,64.50916435042683,99.92155213970979
2026-08-03 09:05:02,LOT_B,RCP_01,65.27642496438342,100.1581692211405
2026-08-03 09:05:03,LOT_B,RCP_01,64.89487192860068,100.01198006488818
2026-08-03 09:05:04,LOT_B,RCP_01,64.98037620933476,99.955946276356
2026-08-03 09:05:05,LOT_B,RCP_01,64.66307247657474,100.03236458920674
2026-08-03 09:05:06,LOT_B,RCP_01,64.89297402484613,99.8395404917542
2026-08-03 09:05:07,LOT_B,RCP_01,65.41601427030366,99.97193553691832
2026-08-03 09:05:08,LOT_B,RCP_01,65.18644967743607,100.30129266478654
2026-08-03 09:05:09,LOT_B,RCP_01,65.55433971373118,99.98991716614724
2026-08-03 09:05:10,LOT_B,RCP_01,65.37677180447287,99.98314908969616
2026-08-03 09:05:11,LOT_B,RCP_01,65.14050773725747,100.03864342771169
2026-08-03 09:05:12,LOT_B,RCP_01,65.55805904837369,100.086973258761
2026-08-03 09:05:13,LOT_B,RCP_01,65.14047781079626,99.84391602677465
2026-08-03 09:05:14,LOT_B,RCP_01,65.26495621657506,99.85775369298975
2026-08-03 09:05:15,LOT_B,RCP_01,64.9050972948689,99.99837114969569
2026-08-03 09:05:16,LOT_B,RCP_01,65.02129466107495,99.91484603552755
2026-08-03 09:05:17,LOT_B,RCP_01,64.77682437654391,100.15578444080047
2026-08-03 09:05:18,LOT_B,RCP_01,65.31666685907035,99.94672027573675
2026-08-03 09:05:19,LOT_B,RCP_01,64.62294284060324,99.8465249666456
2026-08-03 09:05:20,LOT_B,RCP_01,65.25035210957365,99.87920390029215
2026-08-03 09:05:21,LOT_B,RCP_01,64.93899166159835,99.81783600986834
2026-08-03 09:05:22,LOT_B,RCP_01,65.37479906990954,99.95391254931869
2026-08-03 09:05:23,LOT_B,RCP_01,65.240278076394,99.95808894792495
2026-08-03 09:05:24,LOT_B,RCP_01,65.58260677044697,99.93742817869929
2026-08-03 09:05:25,LOT_B,RCP_01,65.23384790116437,100.11567666634895
2026-08-03 09:05:26,LOT_B,RCP_01,64.49694711819096,100.135732533181
2026-08-03 09:05:27,LOT_B,RCP_01,64.97857498467258,99.9597557456738
2026-08-03 09:05:28,LOT_B,RCP_01,64.62495769836966,99.8384772650544
2026-08-03 09:05:29,LOT_B,RCP_01,64.83415045044279,100.04766911124894
2026-08-03 09:05:30,LOT_B,RCP_01,65.48359309864856,100.03957421212503
2026-08-03 09:05:31,LOT_B,RCP_01,65.20401081948727,100.00955684846886
2026-08-03 09:05:32,LOT_B,RCP_01,64.7763422628548,100.1001280447509
2026-08-03 09:05:33,LOT_B,RCP_01,64.67561044273907,99.88519769147206
2026-08-03 09:05:34,LOT_B,RCP_01,65.0104902697204,100.30407277443196
2026-08-03 09:05:35,LOT_B,RCP_01,64.61070075219804,99.89799009670264
2026-08-03 09:05:36,LOT_B,RCP_01,64.78523511123309,100.06568871349096
2026-08-03 09:05:37,LOT_B,RCP_01,65.0998430308964,99.85751747795163
2026-08-03 09:05:38,LOT_B,RCP_01,65.36969985155415,99.89990414728815
2026-08-03 09:05:39,LOT_B,RCP_01,65.19480367111183,100.19456949854205
