timestamp,equipment_id,operation_mode,temperature_c,pressure_pa,vibration_rms_g,vibration_peak_g,motor_current_a,pump_speed_rpm,gas_flow_sccm,particle_count,maintenance_age_hours,fault_type
2026-01-06 08:39:00,EQ-01,process,67.97535479427312,18.155332848175867,0.09705249202718647,0.2627250347175006,5.330114133184208,3085.854520729365,119.36420450910879,4,678.5022976911968,normal
2026-01-06 08:40:00,EQ-01,process,67.94779684188649,17.98260075284493,0.060092179343832784,0.1601611531749401,5.660537185122231,3172.4871710414673,118.05490396393249,5,299.5281534572869,normal
2026-01-06 08:41:00,EQ-03,idle,68.83650066013573,18.667129426149007,0.06770911757181558,0.1890735299771927,5.336935428824236,3138.1587143323627,127.75706337376486,19,7.263662369331813,contamination
2026-01-06 08:42:00,EQ-04,process,67.69864858413995,18.51973810526144,0.07965306664451363,0.2151948797727909,4.369088272295053,3244.340420892377,119.02816005527974,0,42.40942744416283,normal
2026-01-06 08:43:00,EQ-01,process,70.11430649988078,17.555082461435227,0.07235553881701878,0.2286409441605543,4.996560243340387,3181.7299692413235,120.13831933781836,4,3.763585228677979,normal
2026-01-06 08:44:00,EQ-04,idle,64.89620546375339,17.733889796281737,0.06891400482535288,0.2335624884312225,5.957881090489456,3195.7562612015436,121.18501592504663,3,488.0125691334872,normal
2026-01-06 08:45:00,EQ-02,clean,68.12488736947127,17.654208777420973,0.0687333092414971,0.1902871664847916,5.295770504890542,3334.296255392432,119.07172283893644,26,390.8847583873689,contamination
2026-01-06 08:46:00,EQ-04,process,69.08730600354006,18.16313142499974,0.09869171700037269,0.2844090335481308,5.166122156540565,3249.180233799159,116.83296913341182,3,562.5600361509914,normal
2026-01-06 08:47:00,EQ-03,idle,70.42501609341875,17.376329487635985,0.07253512182172869,0.21944084708871373,5.021260858158118,3091.7399361917624,120.5770647128581,5,288.74706873547245,normal
2026-01-06 08:48:00,EQ-04,idle,68.5049323675893,19.10648838740701,0.05891521405337899,0.17144124384679296,5.335580417094094,3111.207973427311,118.75319087071745,6,523.064012944868,normal
2026-01-06 08:49:00,EQ-02,process,73.72339182585378,17.68094610428921,0.06031248151503389,0.17605790582960315,5.8140508185082425,3178.426655154171,118.62929422362069,5,492.8843060778509,overheating
2026-01-06 08:50:00,EQ-02,idle,68.04868340251015,17.401666492651888,0.08861588464918294,0.2703482104531322,5.497521476109183,3201.668049987171,123.96489010207344,4,188.88456249553533,normal
2026-01-06 08:51:00,EQ-04,process,69.92111471335016,18.43992560348758,0.0389412041557812,0.09705784814714526,5.3750021435877,3307.0112872657314,119.48207283578239,21,392.0205565221488,contamination
2026-01-06 08:52:00,EQ-02,process,67.58924817185132,18.18828041295367,0.06728827264020533,0.1832225085878221,4.9691560585278,3179.8048241987976,118.20939633326955,0,191.92658776190385,normal
2026-01-06 08:53:00,EQ-03,process,69.64563011757981,17.915577822701326,0.04997263849375863,0.1683759192136082,6.221963262438122,3193.5442578921975,119.91436185902779,5,339.23227698230187,normal
2026-01-06 08:54:00,EQ-02,process,70.54528270355014,18.545784169677148,0.0565263059360229,0.17573805644048568,4.69975540850907,3111.5747336436016,112.84563357826497,6,84.43674831639176,normal
2026-01-06 08:55:00,EQ-03,clean,69.20122198884627,18.25660285663627,0.07499592946915115,0.20224582925788673,4.806290743227261,3288.4689315322084,122.08266243067803,3,196.25530786762715,normal
2026-01-06 08:56:00,EQ-02,process,66.5164859135036,18.603919243634063,0.07618693633151019,0.2762439185820959,4.823080628821415,3164.4804261767486,117.58925345223665,1,13.52166438290302,normal
2026-01-06 08:57:00,EQ-04,idle,69.88705881695023,18.22041057611195,0.0992353698787353,0.2943131924831854,4.723940406272013,3140.275422323261,125.32614285727291,4,650.6747911200641,normal
2026-01-06 08:58:00,EQ-02,idle,68.83906089842012,18.07027361484102,0.0657492336487404,0.1762329122605254,5.400744404090326,3182.091338526888,120.52039079213253,4,10.586309280807493,normal
2026-01-06 08:59:00,EQ-02,idle,65.67653984136726,17.26824035752055,0.08089691435718058,0.26637978078405966,5.250457793695847,3211.877468431787,119.26981536991005,4,587.8766009204703,normal
2026-01-06 09:00:00,EQ-01,process,69.27796951216584,17.790879546303934,0.08710563249363834,0.19331436071220715,5.157866324761958,3192.5249799542125,117.40924155921068,3,62.0173013730148,normal
2026-01-06 09:01:00,EQ-02,idle,62.5371646434483,18.76893575238664,0.05647311996846125,0.12459526097071863,5.781773649697277,3246.156002603116,120.57959360813977,9,150.29193990729738,normal
2026-01-06 09:02:00,EQ-03,idle,65.37887991152142,18.85531698167757,0.1473126730866307,0.36502492684710386,5.561677829520533,3334.1506554393563,118.05481919711596,4,493.73348116806545,bearing_wear
2026-01-06 09:03:00,EQ-04,process,66.89352434385582,18.07865462825327,0.036616768376443926,0.10674469088178523,4.9779724254338005,2981.5147102006927,119.7845781194172,5,596.4152763590824,normal
2026-01-06 09:04:00,EQ-01,process,67.4795557467899,17.752710195010348,0.06778301696825428,0.16243707198324484,5.333551791610393,3010.3497679726033,119.02077511176618,6,243.9069505688673,normal
2026-01-06 09:05:00,EQ-04,process,68.80920164062535,17.62055925387858,0.05995865379817615,0.2083384891990876,5.353814045657,3079.5102672594485,124.25816334386586,5,527.1641680844041,normal
2026-01-06 09:06:00,EQ-03,idle,64.98008761193552,18.046077447328837,0.08544063960545858,0.21541218065066767,5.252741579533142,3275.168102654745,127.11721620960053,2,668.6914681647768,normal
2026-01-06 09:07:00,EQ-02,process,70.86421107353418,17.96430162162016,0.058595427143138624,0.14299972040538358,3.7632320988994676,3140.8039648734666,117.50815933462782,4,94.85712069635336,normal
2026-01-06 09:08:00,EQ-01,clean,70.76680343709782,18.507604712638337,0.06154021175277812,0.16390216310406935,4.708217274893528,3232.345891021087,119.71142976902118,2,233.09510482350936,normal
2026-01-06 09:09:00,EQ-02,idle,68.24321308652175,18.42258389035174,0.0740413688690674,0.20938423852518634,5.280794735485643,3196.4413445024284,121.5955369958381,4,2.4664338234151484,normal
2026-01-06 09:10:00,EQ-04,process,66.20919949270623,17.3889688236661,0.10980712323092877,0.37862818056428155,4.927284599552964,3236.5125803018186,119.51748906891055,1,614.2032298584135,normal
2026-01-06 09:11:00,EQ-02,process,64.14565789384007,18.950984996592762,0.06434502219868171,0.18271699325379212,5.222757086800729,3305.476915475689,123.08702720221851,2,70.28321804233835,normal
2026-01-06 09:12:00,EQ-01,process,66.39559641518122,18.354865042913698,0.047254026657877216,0.13114539826047183,4.953023538337135,3163.267335757765,122.99195516194791,5,650.6794092975487,normal
2026-01-06 09:13:00,EQ-02,clean,65.25028165050828,18.089996099990685,0.05640591904954302,0.1793982002323313,4.860947054526253,3263.3863941441023,122.08004058471163,4,145.39744697338193,normal
2026-01-06 09:14:00,EQ-03,process,70.50846963630151,18.577937418553756,0.12677644052571568,0.3290174401857463,5.26971918480704,3190.2889448389074,120.57580923158389,1,169.1057519575782,bearing_wear
2026-01-06 09:15:00,EQ-04,idle,64.91240552147572,18.24701723228185,0.08062999169059352,0.20790689001409735,5.59257736103818,3346.27862780905,119.13254077804366,0,645.7852427354602,normal
2026-01-06 09:16:00,EQ-02,process,68.28152802214407,18.45043156283227,0.059178397150895796,0.14085723762254423,5.203912934326653,3105.7587789375007,120.63754400176444,3,403.17201261121636,normal
2026-01-06 09:17:00,EQ-01,process,63.82609646087216,18.822469845211224,0.067332761121782,0.18476261401216265,5.198570171566264,3474.9057803094997,118.79795859767056,1,192.18989690123752,normal
2026-01-06 09:18:00,EQ-04,idle,64.26117890167077,17.648896496411034,0.06534987468485472,0.17445974509750486,5.220658053593512,3158.8361937899663,120.69827432193796,7,239.39977450888145,normal
2026-01-06 09:19:00,EQ-04,process,70.37257993203156,18.37519056681418,0.09041146974274851,0.2813269761095622,5.821770658780865,3319.7687542803737,123.73039516369462,6,524.759288420812,normal
2026-01-06 09:20:00,EQ-03,process,69.77317603394346,18.246633230621836,0.14282365916934953,0.4812559601781341,6.23855923222369,3216.8820608807996,122.38292784173838,5,185.62955194643115,bearing_wear
2026-01-06 09:21:00,EQ-02,process,66.40739419368808,18.160051569475876,0.056521136824264254,0.16901386176816716,5.213310754441887,3205.0500548439227,118.83158887409112,3,264.6137101175428,normal
2026-01-06 09:22:00,EQ-02,process,67.78739769434327,17.905503389918415,0.0434804588596617,0.12226436786113942,5.381653964656022,3187.7940998552604,120.14857608869696,2,321.382813309452,normal
2026-01-06 09:23:00,EQ-03,clean,65.8712804935048,18.745239574468766,0.1337499056757784,0.3456436441671629,6.247759078031043,3140.0857781423724,114.43833076222442,3,456.97932879887793,bearing_wear
2026-01-06 09:24:00,EQ-04,clean,65.10651505339972,17.93886106057094,0.05389590130425981,0.1368792610557669,5.126459253566096,3207.0793981819947,121.76588207254933,4,550.8601535689248,normal
2026-01-06 09:25:00,EQ-03,idle,67.96057786545752,17.71171799082259,0.08458730608116406,0.2728413956383166,5.342734680620593,3257.6616560800376,116.06713385866459,2,121.85155333930501,normal
2026-01-06 09:26:00,EQ-01,process,64.98545798800811,17.62425385106186,0.0747431268871376,0.2787329360926592,5.008542343715355,3350.8581241038055,115.43383090322473,5,230.75803551911346,normal
2026-01-06 09:27:00,EQ-03,idle,66.14848082472669,19.438244990826494,0.07187944233800954,0.201209175385886,4.4279479845598475,3254.975279387037,119.64563781624396,4,620.6854715488068,vacuum_leak
2026-01-06 09:28:00,EQ-01,process,67.99527733710697,18.06769710427124,0.06559539890845048,0.2140699740379917,5.632794092572184,3196.5349978992144,120.37843113416288,4,567.524546602795,normal
2026-01-06 09:29:00,EQ-03,process,66.51431631953662,18.771520068654258,0.06889052927869536,0.20109256722648983,5.0017772778609855,3166.639438720438,121.03239046152662,4,665.1444406084024,normal
2026-01-06 09:30:00,EQ-04,process,67.23693476899835,18.809653136416173,0.06782660220647346,0.17186370317664212,5.28808362066745,3281.589459695969,115.98935318622556,3,11.852858258323383,normal
2026-01-06 09:31:00,EQ-02,process,63.607286480069156,19.03783273741711,0.09308850236912596,0.2688348795929013,4.4525522335819465,3019.696716706089,121.05171628268333,4,80.90186586793942,normal
2026-01-06 09:32:00,EQ-01,process,68.40321264894082,18.513638402696568,0.03387467024190248,0.0769839894636404,5.449461317747413,3184.1971854667554,113.66152910354256,1,531.4245903498905,normal
2026-01-06 09:33:00,EQ-03,clean,67.73384035904368,20.012263077312216,0.047135161785844704,0.12506386140243134,4.886186303514387,3379.1480243075484,127.07807003363821,3,133.744945802114,vacuum_leak
2026-01-06 09:34:00,EQ-03,process,74.88992306031423,17.67327286026218,0.0902427588648727,0.22372491443744158,5.5938911388881,3127.6328623265013,118.21231496984326,2,655.8071487988874,overheating
2026-01-06 09:35:00,EQ-03,process,68.7245016331275,17.103118101206995,0.04772807531068563,0.11741963417074196,4.540732619706963,3281.541150575202,124.46808491501247,6,298.71892318704465,normal
2026-01-06 09:36:00,EQ-02,idle,70.0771083692481,16.296767497863605,0.061842412959528706,0.16163969894636088,5.0218486871889025,2983.5084906327834,120.54897637330438,4,255.3868704759183,normal
2026-01-06 09:37:00,EQ-01,process,67.70546214166102,18.580443665621463,0.05835532467446923,0.12613653030224076,5.565788002360952,3168.6418738165444,122.00814473169291,5,239.827131868534,normal
2026-01-06 09:38:00,EQ-02,process,67.97220037194273,19.306299941939457,0.08053339552968153,0.22388085524964155,5.3269954890418285,3463.3179642024074,121.54572270033948,3,354.7293225854408,vacuum_leak
2026-01-06 09:39:00,EQ-04,process,66.95378995209731,17.46350462285948,0.06494958734745672,0.18444022851798836,4.730494115170812,3180.0859017363377,114.16674351133558,5,132.94371361822078,normal
2026-01-06 09:40:00,EQ-03,process,68.38146965882936,17.97192958884825,0.06241426281375621,0.1598010642200311,4.3485402404884175,3284.861720370349,118.1342485007518,2,348.61498625038536,normal
2026-01-06 09:41:00,EQ-04,process,66.49757170801674,17.545279887371798,0.07617805796980014,0.1795574521489896,4.554903225273907,3159.782743210278,121.44078377631779,3,156.32769671977377,normal
2026-01-06 09:42:00,EQ-04,process,70.45887035169655,20.608728154610088,0.08881981316041165,0.24223310318689661,4.79385429230507,3524.671098742079,123.73743247086472,3,604.0250547871904,vacuum_leak
2026-01-06 09:43:00,EQ-01,process,66.43735056018454,17.329303517946123,0.05993844608666485,0.16041966845802463,4.681625675097603,3097.25847949013,117.50899789801237,1,41.01973396715029,normal
2026-01-06 09:44:00,EQ-01,idle,68.13610942567804,18.377414746953743,0.06606858151131025,0.18194962226856073,5.188813675624534,3220.9224585068896,118.13552177984276,2,263.1144652460487,normal
2026-01-06 09:45:00,EQ-03,process,67.93818726467862,18.144282838445722,0.03674767782341004,0.08139405945973455,5.103027122890374,3255.422151567486,121.44774255790229,1,241.8544066983662,normal
2026-01-06 09:46:00,EQ-03,process,68.1634861649234,17.484953874971133,0.05983266654430282,0.16921414577793767,5.126332263471568,3287.9936408354424,122.92676927016076,3,502.1826313624463,normal
2026-01-06 09:47:00,EQ-03,clean,67.12952043814826,17.063207420982142,0.08729748904133935,0.2722731911567175,5.33150530948909,3357.393819145181,122.06993331158904,6,112.10073383763842,normal
2026-01-06 09:48:00,EQ-04,idle,66.25864866213728,18.400589671208863,0.05029866033141475,0.156268600514004,5.9939391387269,3043.0830487172366,113.92440324846521,4,42.759093479127216,normal
2026-01-06 09:49:00,EQ-04,clean,65.19058629720631,18.37328099973541,0.0865508486661079,0.1955128656510205,5.798380860561412,3231.3405191590814,121.67566468635688,3,587.5064494650082,normal
2026-01-06 09:50:00,EQ-04,process,68.57769422641528,18.420246332875003,0.06587544341103313,0.15620740483546866,4.817759432744095,3335.746364067377,124.36382196164831,6,384.56349370030847,normal
2026-01-06 09:51:00,EQ-03,process,69.78393412258134,20.02314665268588,0.07005909428462474,0.18028427856927987,4.652553653704114,3568.3888944888727,124.01861454413151,7,135.42635655546076,vacuum_leak
2026-01-06 09:52:00,EQ-02,clean,68.89094978913327,17.96003907803585,0.055306656892097704,0.13482100243211181,5.013831164922758,3150.0779230178946,112.975539006602,3,145.8439522263288,normal
2026-01-06 09:53:00,EQ-01,process,66.13809263716249,17.6612868790675,0.06262561431927349,0.19727378005087243,5.426488217912835,3189.733752341572,118.00080219425857,3,484.04118685936874,normal
2026-01-06 09:54:00,EQ-03,process,68.83839694643903,17.81487605336565,0.07599777458362385,0.21225449779513472,4.814920122168323,3131.4823877175663,123.16818941126014,2,96.8945591707024,normal
2026-01-06 09:55:00,EQ-03,process,69.3236364138765,17.59292893747504,0.06661820556886913,0.18154230065791563,5.006044050321171,3188.800058050602,123.4067801245706,1,614.6742900238212,normal
2026-01-06 09:56:00,EQ-02,clean,65.45240343429761,17.985457422001286,0.11187836146187599,0.3488832776893416,5.0688828943472855,3221.9465361936273,117.33364877568201,4,640.7529281662374,normal
2026-01-06 09:57:00,EQ-04,process,65.81670820816869,17.973729272083904,0.06305878526630282,0.21482463137248997,4.748428518872882,3170.5134529119673,121.75852620309885,2,234.27173921110966,normal
2026-01-06 09:58:00,EQ-02,process,75.47549322400654,17.765349027642458,0.06807810907804883,0.21810193098132705,6.784735360727403,3512.909009786954,116.92503455958557,4,15.168316256695547,overheating
2026-01-06 09:59:00,EQ-03,process,67.94038432317522,18.563971741141543,0.06113726560421534,0.15594899573484478,4.66835174353745,3176.0026269958835,119.98248446771096,4,26.845833781580453,normal
2026-01-06 10:00:00,EQ-01,clean,65.32883379483427,17.217723795869826,0.09086835079970317,0.21905020920387014,5.316399677409156,3217.586185832207,127.2088975090725,3,419.14070249257196,normal
2026-01-06 10:01:00,EQ-01,process,68.2848496525059,16.933502499542946,0.09471144319970617,0.2615300009168052,5.154824506640099,3240.916211163707,115.82551338154454,8,298.11281148581367,normal
2026-01-06 10:02:00,EQ-02,process,65.97699229416011,18.139262451883535,0.07677027560783715,0.21693997076615634,5.864505769368601,3336.9218965939826,116.64121907386294,4,291.7630841168577,normal
2026-01-06 10:03:00,EQ-02,clean,66.21186793029104,17.97072293229643,0.05555698957429558,0.15258456838602213,4.775325497664462,3024.998506761648,119.19697785960142,5,575.1892126790441,normal
2026-01-06 10:04:00,EQ-03,idle,66.9231835205627,17.6102141664941,0.07335579392062347,0.22472490265842768,4.952773394154581,3327.902345951149,115.07734001129643,4,489.5304384283938,normal
2026-01-06 10:05:00,EQ-01,idle,64.2450664704885,17.862596058379193,0.06515060150731898,0.17443955233700456,4.9134876309105975,3105.0786882992084,120.24401182817975,4,605.2941044631289,normal
2026-01-06 10:06:00,EQ-01,process,66.67901152723971,19.373216129640664,0.07920080917216753,0.2333109811741847,4.842227174818615,3499.2962162325407,121.59297512280253,1,447.94820498767893,vacuum_leak
2026-01-06 10:07:00,EQ-03,idle,68.50368858468012,18.068681529685026,0.09633143850944162,0.2614798256235259,5.3015811059045195,3204.3400557042546,118.08606332016542,6,699.3940764107584,normal
2026-01-06 10:08:00,EQ-02,process,67.68618659415247,17.4248763942186,0.06408908177744589,0.18126272714779562,5.303425816182544,3006.504102929063,122.59225261629527,4,480.9832637691843,normal
2026-01-06 10:09:00,EQ-02,process,68.9760778299675,17.697613086295085,0.07347547055947183,0.21944965888780787,5.071612112679609,3120.9003965699,118.90789110344507,1,253.41034835947744,normal
2026-01-06 10:10:00,EQ-02,idle,69.10568331765155,21.080165391458582,0.09131980600378353,0.2544440881793137,4.997573068963357,3459.2902509603264,126.62730127589505,4,699.5816689498089,vacuum_leak
2026-01-06 10:11:00,EQ-03,idle,68.51298047460241,18.33233090822597,0.06308597680607514,0.18780737123512511,5.363985674068456,2956.108785643531,119.57171476400059,7,661.2734172140608,normal
2026-01-06 10:12:00,EQ-03,process,72.18159995746653,18.13927457596931,0.0854357757151539,0.22452176096628815,5.6366414801422815,3118.086585188123,118.27606587911121,3,497.4947704651252,normal
2026-01-06 10:13:00,EQ-02,process,69.87081477268909,18.367243539961503,0.08017949891829221,0.22362416533099336,5.149022988604106,3217.1952978209997,118.27492421923547,2,569.2552018743665,normal
2026-01-06 10:14:00,EQ-03,clean,66.3700906227528,20.661027977397833,0.07420732577936824,0.2502336815528256,5.030095437449233,3532.619941846349,126.61225717344276,4,7.299525206340618,vacuum_leak
2026-01-06 10:15:00,EQ-01,idle,68.80383658056066,18.81202688920288,0.048235841779916404,0.1355862780140827,5.618931779430931,3147.121550356911,121.01180721671929,4,284.2859507652579,normal
2026-01-06 10:16:00,EQ-04,idle,65.91472592254256,18.115404570329684,0.06825369686466558,0.2179974170156399,4.915522394092323,3256.2270328424133,126.65249962530021,3,280.59440213749957,normal
2026-01-06 10:17:00,EQ-02,clean,66.37993292834658,17.044807707576965,0.05530199813305151,0.18347130232609016,5.397034124644883,3128.89886838001,120.03108735468133,3,365.1091634411466,normal
2026-01-06 10:18:00,EQ-02,process,66.59682394289635,18.695082145793496,0.08064027510025704,0.1809214971236598,5.201325872987115,3294.1410141027036,121.81556751658437,4,595.7727878162204,normal
2026-01-06 10:19:00,EQ-02,clean,66.62346363134924,17.87055752212414,0.06401410134174686,0.1506170334598684,5.268473772768409,3295.966872173972,118.69603393386242,5,67.29647402300229,normal
2026-01-06 10:20:00,EQ-04,process,67.80107895441965,18.29238433508722,0.07746127705681408,0.2676601149942294,5.046343993495422,3143.4315124912964,117.08793735221805,3,214.25744418000167,normal
2026-01-06 10:21:00,EQ-02,process,71.63930842221313,17.356174482753804,0.08485932892921241,0.25072522441193645,5.694368771670177,3505.927586439924,122.09557836352978,4,372.3280855299958,normal
2026-01-06 10:22:00,EQ-02,clean,70.10345664223047,17.418496425279727,0.07220886021586558,0.18158681031951207,5.50544694944379,3364.595971172115,124.57366504114063,2,350.47669103140703,normal
2026-01-06 10:23:00,EQ-02,idle,67.0888727838615,18.9978179646593,0.06830705879153982,0.2092714235244329,5.483734073553897,3335.3191828299587,116.02729440985108,3,193.22898813580298,normal
2026-01-06 10:24:00,EQ-01,idle,67.93163463234167,18.14577478322299,0.08574168255433925,0.27268973009456243,4.728982564195019,3207.934155899261,120.66644202479637,4,645.772642403796,normal
2026-01-06 10:25:00,EQ-02,process,70.24215816557594,18.02443567728452,0.061597396920849624,0.17165406136702352,5.617331251731835,2895.8007555621616,118.39156065822418,2,509.27022878499895,normal
2026-01-06 10:26:00,EQ-03,process,67.41866876421645,17.904830803477843,0.04855203425723418,0.1729166731484159,5.666113419651264,3203.0480807177005,118.63480033664148,3,591.3708940885994,normal
