timestamp,process_phase,true_temperature_c,true_pressure_pa,true_rf_power_w,true_gas_flow_sccm,temp_sensor_a_c,temp_sensor_b_c,pressure_sensor_a_pa,pressure_sensor_b_pa,rf_sensor_w,gas_sensor_sccm
2026-01-07 08:00:30,idle,25.3,1.0,0.0,0.0,25.175981342353726,24.20785967926812,0.8404543280826527,0.63131017135308,7.722809997616331,3.1611645707591953
2026-01-07 08:00:31,idle,25.31,1.0,0.0,0.0,,24.725314796117715,1.052168868394157,1.4683970136997198,-1.8722442239591803,-1.121218073076624
2026-01-07 08:00:32,idle,25.32,1.0,0.0,0.0,25.978163726088503,25.276696826942977,1.1967269712884416,0.6914871522335163,-2.672460298391475,1.3060326150176522
2026-01-07 08:00:33,idle,25.33,1.0,0.0,0.0,24.83690956679414,25.65277191947741,1.017549754050748,1.3684496831618762,-3.0687017926517335,-1.2862089272556279
2026-01-07 08:00:34,idle,25.34,1.0,0.0,0.0,25.962807759473485,25.39779125115229,0.9399345054460387,0.7406367462669714,-2.397779421461606,-0.23017913066329812
2026-01-07 08:00:35,idle,25.35,1.0,0.0,0.0,24.92955972538019,26.075892066170937,1.254928153276288,1.1905154353758145,3.0049147948903494,1.6361899085054488
2026-01-07 08:00:36,idle,25.36,1.0,0.0,0.0,25.742530509414298,25.809975146756436,1.1546538840377978,0.5619714639612786,-7.886450886381203,0.24112570685323062
2026-01-07 08:00:37,idle,25.37,1.0,0.0,0.0,24.972959962600115,25.585686831381782,1.0444499999660783,0.7014657420307061,-0.9608920259830223,-1.05734695310033
2026-01-07 08:00:38,idle,25.38,1.0,0.0,0.0,24.81870087519609,25.54791196657276,1.0819786205131363,0.979203991045311,6.730585355485161,0.8301964695847397
2026-01-07 08:00:39,idle,25.39,1.0,0.0,0.0,26.330399174040334,24.339596171727123,0.7996629444900839,1.0726251633765576,-2.37994903780781,-0.187819066465656
2026-01-07 08:00:40,idle,25.4,1.0,0.0,0.0,25.663618937435135,26.871632284894087,1.0907193664539205,0.7289973178431963,1.4620385706804133,-1.3846540940505996
2026-01-07 08:00:41,idle,25.41,1.0,0.0,0.0,25.707654041565505,25.106452446737904,0.8944271143169151,0.9740119942698748,-0.9200060452378854,1.3046927344877535
2026-01-07 08:00:42,idle,25.42,1.0,0.0,0.0,25.287687909721647,25.933842212340664,1.051621551187135,0.7869376509415895,0.9370607809422884,-0.01932327941016198
2026-01-07 08:00:43,idle,25.43,1.0,0.0,0.0,25.23335292616741,25.05635106596439,1.0664598104174232,1.0208036978622916,4.004039445663436,-0.42422764025703874
2026-01-07 08:00:44,idle,25.44,1.0,0.0,0.0,26.06457832833325,26.024165157454092,0.9013947470857933,1.2985373781971987,-3.1256618275376074,1.2387731576700074
2026-01-07 08:00:45,idle,25.45,1.0,0.0,0.0,25.590737889357932,26.410078267540058,1.1757397147827533,0.9817740952797224,-0.46057920506076705,-0.5991979134765425
2026-01-07 08:00:46,idle,25.46,1.0,0.0,0.0,25.330568027979947,25.33009348742573,0.8028505084773955,1.2147969920393822,-3.7528488827797397,-1.430151195210713
2026-01-07 08:00:47,idle,25.47,1.0,0.0,0.0,25.209802748303524,26.397310037955286,1.1559267304486456,1.1412506017074755,5.553399943421864,-1.2169051359661396
2026-01-07 08:00:48,idle,25.48,1.0,0.0,0.0,25.407215444535748,26.127499731883077,0.8301773409460509,0.9038228165415572,9.639802481581523,-0.6708460063004946
2026-01-07 08:00:49,idle,25.49,1.0,0.0,0.0,24.94887224628868,25.62728454099702,0.8887437185097058,0.8040780609880569,2.6730423079604373,1.602666874805373
2026-01-07 08:00:50,idle,25.5,1.0,0.0,0.0,26.03270113568546,26.8028309494677,1.1588520384011702,0.6109873451355399,-4.52897076237977,0.13705571168619146
2026-01-07 08:00:51,idle,25.51,1.0,0.0,0.0,25.74171734779187,27.092702351085183,1.1214364165529576,1.129459575083425,-1.2131750122034706,0.1135018019050313
2026-01-07 08:00:52,idle,25.52,1.0,0.0,0.0,26.33808144640552,25.78695059345771,1.219038712070592,0.65618116946935,1.4666573322211702,-1.0167445217238986
2026-01-07 08:00:53,idle,25.53,1.0,0.0,0.0,24.784560036689285,26.743531492780537,1.0195164681655742,1.4963202558901696,-4.254317369115361,0.7682994068735992
2026-01-07 08:00:54,idle,25.54,1.0,0.0,0.0,25.977990885327525,24.878298772320093,,0.8009899479154144,1.6136501757099018,0.15780592678856523
2026-01-07 08:00:55,idle,25.55,1.0,0.0,0.0,24.45763019738329,25.975165120489358,1.2904936520613712,1.1966119901382897,0.15374612078488867,
2026-01-07 08:00:56,idle,25.56,1.0,0.0,0.0,25.085134052341676,27.078655364535138,0.9710645268616219,0.764795479576922,9.076479929566597,0.4905307872553698
2026-01-07 08:00:57,idle,25.57,1.0,0.0,0.0,25.692017820839588,26.027144720191355,1.1789815472891272,0.8569012933676741,-0.7605632339970968,0.7368308410546288
2026-01-07 08:00:58,idle,25.58,1.0,0.0,0.0,25.180609165031544,24.179095347109918,1.0481424657079883,0.519918629189206,-3.6883742676485647,0.5278105307844989
2026-01-07 08:00:59,idle,25.59,1.0,0.0,0.0,26.174510802962416,26.004972696806774,0.9033383638045677,0.9074231605467816,0.6499187325360934,1.4614340023163785
2026-01-07 08:01:00,idle,25.6,1.0,0.0,0.0,25.725057796646617,25.1552777678989,0.7301135187701269,0.8756838430408893,-2.053315565399236,-1.6343134916535191
2026-01-07 08:01:01,idle,25.61,1.0,0.0,0.0,26.137327766255083,25.818126727818115,0.5454677942109032,0.7314638349547407,-3.8636291916189487,-1.3714296041715712
2026-01-07 08:01:02,idle,25.62,1.0,0.0,0.0,26.155407140441582,25.86468980465717,1.1491291931081302,0.850407752399126,-1.9948835338539315,2.762166321117787
2026-01-07 08:01:03,idle,25.63,1.0,0.0,0.0,26.155501530102544,24.455239532660194,1.0797032046517463,0.42129125040712184,0.7721504166574402,0.35113373152215493
2026-01-07 08:01:04,idle,25.64,1.0,0.0,0.0,25.568902013314975,25.388374017526075,0.7314608419631121,0.3357314035088471,3.3242477907873678,-2.145466079689931
2026-01-07 08:01:05,idle,25.65,1.0,0.0,0.0,25.610039411811993,25.53102211856006,1.0597691897163033,0.7877083958967256,2.112892048456425,-0.5186737972305305
2026-01-07 08:01:06,idle,25.66,1.0,0.0,0.0,25.40610346548525,26.66287099239288,0.8515786750974961,1.2666866278077673,1.5683818813321442,0.6829634697419987
2026-01-07 08:01:07,idle,25.67,1.0,0.0,0.0,25.77516553577203,24.985349995288058,0.7572156165967325,0.9926033067004708,-2.38449700633258,0.20400752354324528
2026-01-07 08:01:08,idle,25.68,1.0,0.0,0.0,25.711161424037968,27.263476471123187,1.270897425996106,0.7627993038270771,6.282439170711928,-0.7591407446074706
2026-01-07 08:01:09,idle,25.69,1.0,0.0,0.0,26.36138441417854,26.81626117593596,0.9434669869647244,0.8974347153730838,-3.1576114760817804,0.8240051058756135
2026-01-07 08:01:10,idle,25.7,1.0,0.0,0.0,26.258613340693767,25.981302335897823,0.8900911539970092,1.1346597615874,-2.3202254326309153,0.1423174546242731
2026-01-07 08:01:11,idle,25.71,1.0,0.0,0.0,26.135494820021773,26.029926737184354,0.9048938764272819,1.0486574144032452,-2.1508734158134564,-0.7061026292885879
2026-01-07 08:01:12,idle,25.72,1.0,0.0,0.0,,25.488002127698426,1.1416993014643446,1.0324801933701766,1.2576109353668217,-0.2928981377399392
2026-01-07 08:01:13,idle,25.73,1.0,0.0,0.0,25.833680897968033,26.7751228229754,,0.8100054938624424,4.928176902297766,0.7571648536793812
2026-01-07 08:01:14,idle,25.74,1.0,0.0,0.0,25.987163738722643,25.535118015155465,0.7931236177224332,1.1643390735388859,-1.1752343214021042,-0.7118505607953913
2026-01-07 08:01:15,idle,25.75,1.0,0.0,0.0,25.510233861239325,25.81600524496738,0.8699079137942967,1.5163959695945564,-4.621839808523343,2.157844372483569
2026-01-07 08:01:16,idle,25.76,1.0,0.0,0.0,26.12653563869594,25.874347716801985,1.1868092045659446,0.8047037267025487,3.6679938425028857,0.3043142433899652
2026-01-07 08:01:17,idle,25.77,1.0,0.0,0.0,26.1512221042759,26.47135483757854,0.8530842391229366,1.4928152169267803,1.6669838855877837,-0.2949771896146924
2026-01-07 08:01:18,idle,25.78,1.0,0.0,0.0,26.951898311827872,25.254236478087456,0.7971060799841225,0.7440991176997309,1.6011536992440447,0.338968605485699
2026-01-07 08:01:19,idle,25.79,1.0,0.0,0.0,25.72843089476648,27.173224712352614,1.12467448109571,1.173738050004035,-1.88936030887754,0.26311532449652203
2026-01-07 08:01:20,idle,25.8,1.0,0.0,0.0,25.80672070560175,25.968060444468517,0.9310655193855476,0.5243429010142109,4.9991707540499695,0.3327282812501852
2026-01-07 08:01:21,idle,25.81,1.0,0.0,0.0,26.061157061705053,25.698103861202192,0.9378600216669121,1.1565936437833437,-3.964006077288386,0.12760610309049705
2026-01-07 08:01:22,idle,25.82,1.0,0.0,0.0,26.02138334683062,25.553391258396708,0.9906398335561327,0.984658378722303,-5.769320520839722,-0.6615237766133839
2026-01-07 08:01:23,idle,25.83,1.0,0.0,0.0,25.653954736116177,25.746133482938486,0.7376917431792722,0.9105879459227548,7.939025283548479,0.25251812251333267
2026-01-07 08:01:24,idle,25.84,1.0,0.0,0.0,26.76092285922908,26.433054919446082,1.1529744626752305,1.3897491048749206,-4.953713693215269,-1.6967549496586674
2026-01-07 08:01:25,idle,25.85,1.0,0.0,0.0,25.53933378152863,25.793577666049018,0.8464350629857491,0.7201937277818257,-8.553732640790576,-1.160793252236371
2026-01-07 08:01:26,idle,25.86,1.0,0.0,0.0,26.501189307133103,25.509377107237547,1.269979510395557,1.108878734030974,9.251455759079414,-0.9540881313331783
2026-01-07 08:01:27,idle,25.87,1.0,0.0,0.0,26.55026511042397,25.78559921464148,0.9590173642842649,0.9691567428298453,-11.915414126063183,-0.25642580112302427
2026-01-07 08:01:28,idle,25.88,1.0,0.0,0.0,26.235688454857076,26.491444205416478,0.7167747398550326,0.6380506713833187,0.47425918842380926,0.246004603500861
2026-01-07 08:01:29,idle,25.89,1.0,0.0,0.0,25.125390329878467,25.14813075052213,1.1879745939842947,0.7837394399717582,7.040442737789601,0.7079637340439596
2026-01-07 08:01:30,idle,25.9,1.0,0.0,0.0,26.393288250547958,25.605035350109965,1.2261392708432006,1.2014825632293293,1.0249502658972542,-0.15654055871029396
2026-01-07 08:01:31,idle,25.91,1.0,0.0,0.0,25.534263007671605,26.400916285706828,1.083250217674929,0.5335068444984269,4.4970013205617665,1.1667777102717094
2026-01-07 08:01:32,idle,25.92,1.0,0.0,0.0,25.38579253289021,26.416987761235777,0.9155575785426493,0.594676124365074,-4.252241966860043,-0.3512830776213934
2026-01-07 08:01:33,idle,25.93,1.0,0.0,0.0,26.11431894102079,25.529789192565882,0.9248949380219688,1.0773596129998042,-2.701331858314264,-1.4318280360539264
2026-01-07 08:01:34,idle,25.94,1.0,0.0,0.0,26.321163739993377,26.215417402808054,0.9203990736466943,0.7382406797604257,-4.198382596926951,2.9219031779536775
2026-01-07 08:01:35,idle,25.95,1.0,0.0,0.0,26.13017593577365,26.31277892961222,0.9851158329121004,1.252673047699139,-3.831522307353871,0.3087905188316612
2026-01-07 08:01:36,idle,25.96,1.0,0.0,0.0,25.593073114835065,25.41474581193396,1.2764032615851593,0.9292546927920633,5.776594505936734,-1.1414547927063499
2026-01-07 08:01:37,idle,25.97,1.0,0.0,0.0,26.105663013689895,26.692645169163452,0.9208055163622133,1.2305477582984015,3.7489648962056803,-0.27512828958532515
2026-01-07 08:01:38,idle,25.98,1.0,0.0,0.0,26.838423238507264,26.838817834280647,1.1038746712689576,0.6992117438284954,-2.4163813368984814,-0.6184128566763732
2026-01-07 08:01:39,idle,25.99,1.0,0.0,0.0,25.72732462530652,26.56255223216732,1.2871978078730097,0.7954447390130047,3.467397829156914,0.44340420892377314
2026-01-07 08:01:40,idle,26.0,1.0,0.0,0.0,26.22545623039763,26.112505504551972,0.8885577880935662,1.27821880687517,-3.2609695553698175,-0.18270030758676575
2026-01-07 08:01:41,idle,26.01,1.0,0.0,0.0,26.200763775437753,26.02512113359131,1.2008124652203662,1.0798185981321209,-0.8581817554784306,-0.042437387984563604
2026-01-07 08:01:42,idle,26.02,1.0,0.0,0.0,25.673610092064266,26.744364777917376,1.0320646847077324,0.6396069184451012,1.2711077694588282,1.34296255392432
2026-01-07 08:01:43,idle,26.03,1.0,0.0,0.0,25.758426339810946,26.701360880794365,0.9602051629776456,0.6953186592017393,5.64258664441464,0.49180233799158896
2026-01-07 08:01:44,idle,26.04,1.0,0.0,0.0,26.115485622976387,25.97751339169987,0.7944763963383151,1.407938683538786,-1.1035681066227212,-1.0826006380823774
2026-01-07 08:01:45,idle,26.05,1.0,0.0,0.0,25.670601509087753,25.44755453181579,0.794992118311233,0.9519929456543799,-1.1275939224129798,-0.8879202657268868
2026-01-07 08:01:46,idle,26.06,1.0,0.0,0.0,26.04779589871015,26.718562232807823,0.953562328188277,0.2844024486423524,-3.4061347164149995,-0.2157334484582916
2026-01-07 08:01:47,idle,26.07,1.0,0.0,0.0,25.816288199346694,26.120444407920246,1.1574955867284589,1.9145409936201676,-5.166146728933674,0.016680499871709567
2026-01-07 08:01:48,idle,26.08,1.0,0.0,0.0,26.34784363185124,26.720678165107085,0.8066906172928792,0.6843951103422834,-1.6134760004188675,1.0701128726573155
2026-01-07 08:01:49,idle,26.09,1.0,0.0,0.0,25.831222635068258,25.862722606120425,1.0300613235861342,1.2298036239039138,2.9704116665390994,-0.2019517580120245
2026-01-07 08:01:50,idle,26.1,1.0,0.0,0.0,25.855187870612365,26.114866307395562,1.1720244907549915,1.073928456495387,0.6919775552254173,-0.06455742107802417
2026-01-07 08:01:51,idle,26.11,1.0,0.0,0.0,25.679807468941608,26.595649661493795,0.8967288061943832,0.6790094553824704,4.245398114173562,-0.8842526635639828
2026-01-07 08:01:52,idle,26.12,1.0,0.0,0.0,26.65731295358702,26.177925416375203,1.1738045525557608,1.0993814579173524,-4.8690148798710196,0.8846893153220844
2026-01-07 08:01:53,idle,26.13,1.0,0.0,0.0,26.663491652119514,26.84561545196632,1.0550001244732035,0.5157952366254377,1.1295496565568846,-0.3551957382325131
2026-01-07 08:01:54,idle,26.14,1.0,0.0,0.0,26.091728787870544,27.05809208060374,0.8457909551898846,0.8847293866054594,-0.4414077580033076,-0.5972457767673914
2026-01-07 08:01:55,idle,26.15,1.0,0.0,0.0,26.18809856143338,26.218085272361535,1.3111334775750405,1.097424301836051,-9.266027594583923,-0.1790866147311165
2026-01-07 08:01:56,idle,26.16,1.0,0.0,0.0,25.818522890575604,25.896225413842686,1.209602308859118,0.5423843443445429,-2.7800389821308817,0.11877468431787028
2026-01-07 08:01:57,idle,26.17,1.0,0.0,0.0,26.14692807949635,25.79630227112253,1.259008009390417,0.6527583252239662,-1.9483664075634377,-0.07475020045787652
2026-01-07 08:01:58,idle,26.18,1.0,0.0,0.0,26.141814271299076,26.762840210967294,1.0424425000277417,1.1704791105290568,2.771523904663904,0.4615600260311615
2026-01-07 08:01:59,idle,26.19,1.0,0.0,0.0,25.643128721827036,25.642037708189168,0.9889843169450248,0.8829341643188999,0.04395158868331936,1.3415065543935623
2026-01-07 08:02:00,idle,26.2,1.0,0.0,0.0,25.524268188333252,26.941522912867754,1.1086204110601832,1.0882488036478606,-0.7384846452564249,-2.1848528979930717
2026-01-07 08:02:01,idle,26.21,1.0,0.0,0.0,26.44372412099915,28.501918096544586,1.1279849278179683,0.5520549959629042,-3.8101271497684435,-1.8965023202739668
2026-01-07 08:02:02,idle,26.22,1.0,0.0,0.0,26.224983893419417,27.326474866300376,1.2599891819713376,0.8374995940158888,10.611829707448234,-1.2048973274055146
2026-01-07 08:02:03,idle,26.23,1.0,0.0,0.0,26.951531355902414,26.40546042254958,0.9179246613354087,0.9215563776379423,-0.4896619532967908,0.7516810265474508
2026-01-07 08:02:04,idle,26.24,1.0,0.0,0.0,26.23960992656143,26.25687924020804,1.1844804847741606,1.1655123545485468,6.307813598657849,-0.5919603512653328
2026-01-07 08:02:05,idle,26.25,1.0,0.0,0.0,25.904825065012602,26.7607208168114,0.9974276211156599,0.9048073716246706,-3.668019384351614,0.3234589102108681
2026-01-07 08:02:06,idle,26.26,1.0,0.0,0.0,26.19662160603627,27.150194794435592,0.9460344387822097,0.5391091242465731,6.85818853174143,-0.035586554975714293
2026-01-07 08:02:07,idle,26.27,1.0,0.0,0.0,26.673880690258837,26.908334226954615,1.0655338089827453,0.889012978769916,-1.1755705519292476,0.36512580301818665
2026-01-07 08:02:08,idle,26.28,1.0,0.0,0.0,25.941674262581895,26.215408148592736,1.1836831589050547,1.0338058879381564,5.273429589071348,1.0547691547568914
2026-01-07 08:02:09,idle,26.29,1.0,0.0,0.0,25.891364916510447,27.19888577615731,0.9907838218326547,0.6635427205049335,-0.17481637841435466,-0.36732664242234714
2026-01-07 08:02:10,idle,26.3,1.0,0.0,0.0,26.01122115841608,27.20912382292106,0.991041420771595,0.8149527063487714,-4.481957623553755,0.6338639414410235
2026-01-07 08:02:11,idle,26.31,1.0,0.0,0.0,25.858711650500837,25.373499182599232,1.1305882911190894,1.081275492574109,0.42422296718840025,-0.09711055161092563
2026-01-07 08:02:12,idle,26.32,1.0,0.0,0.0,26.091966166487076,26.396147714417793,1.0282563217206817,1.023367011027685,12.011728649870657,1.462786278090496
2026-01-07 08:02:13,idle,26.33,1.0,0.0,0.0,26.801675297373013,26.602712483700977,0.9754023944883297,1.272198671790979,-6.383948751456123,-0.9424122106249954
2026-01-07 08:02:14,idle,26.34,1.0,0.0,0.0,25.995612424407003,25.39579647164924,1.1588555068800352,0.41996006175127065,2.6499178921041184,2.7490578030949986
2026-01-07 08:02:15,idle,26.35,1.0,0.0,0.0,25.723368456562472,26.273096392695564,1.2260225592937481,0.9250539020575117,-3.839622449272893,-0.4116380621003385
2026-01-07 08:02:16,idle,26.36,1.0,0.0,0.0,26.030024385857047,27.27503746514029,0.8596622640771701,0.9511301145182274,3.4416225002674983,1.1976875428037392
2026-01-07 08:02:17,idle,26.37,1.0,0.0,0.0,26.40454812948498,27.74212598406972,1.0251248109921356,1.0695065875818837,4.997354429110581,0.16882060880799757
2026-01-07 08:02:18,idle,26.38,1.0,0.0,0.0,26.623092831228238,28.19478788607255,0.6432480102468364,1.2497904873086565,5.283226707557194,0.050500548439227175
2026-01-07 08:02:19,idle,26.39,1.0,0.0,0.0,26.14626695769238,25.440266156539078,1.1606788374183965,1.0505479898667858,-2.890761737725068,-0.12205900144739501
2026-01-07 08:02:20,idle,26.4,1.0,0.0,0.0,25.642822054690463,26.51157891224124,0.9638990884236659,1.0820930125196297,4.707858079527611,-0.5991422185762773
2026-01-07 08:02:21,idle,26.41,1.0,0.0,0.0,26.586218053487833,26.547810448529425,0.9775341965964217,0.7162356188634644,-5.491312334230658,0.07079398181994541
2026-01-07 08:02:22,idle,26.42,1.0,0.0,0.0,26.19187551776161,26.180497278655377,1.062095306855622,0.4149761916279922,8.956412873649276,0.5766165608003767
2026-01-07 08:02:23,idle,26.43,1.0,0.0,0.0,26.735334908991778,26.470309597914337,0.8932394994396362,1.0800694883595487,6.941707454508046,1.5085812410380528
2026-01-07 08:02:24,idle,26.44,1.0,0.0,0.0,26.090532202432172,26.674238996784453,1.073931148247337,1.0700992861902383,-4.6771851057464096,-1.9891922679168368
2026-01-07 08:02:25,idle,26.45,1.0,0.0,0.0,25.64424362283294,26.6410305868641,0.9475982254067855,0.9324211621891353,5.791009377012703,-0.034650021007856184
2026-01-07 08:02:26,idle,26.46,1.0,0.0,0.0,26.26213647746794,27.708652926780793,0.8302576396446066,1.1532159644548454,7.619636282460494,-0.3336056127956189
2026-01-07 08:02:27,idle,26.47,1.0,0.0,0.0,26.352641231380346,25.302805870104677,0.9946274178276001,0.9057715979507777,10.184910007291062,0.8158945969596869
2026-01-07 08:02:28,idle,26.48,1.0,0.0,0.0,26.761697532362444,26.367678690410013,1.115450950820397,1.009670697419057,-6.5381803523409125,-1.8030328329391105
2026-01-07 08:02:29,idle,26.49,1.0,0.0,0.0,25.94265912210473,27.861465985888035,0.8104695657955518,0.7762811876603133,1.7649563421254542,-0.15802814533244816
2026-01-07 08:02:30,idle,26.5,1.0,0.0,0.0,26.4836667961226,27.40186200016212,0.9769223503493116,0.9240035553653568,6.853150631390834,-0.19725716478201843
2026-01-07 08:02:31,idle,26.51,1.0,0.0,0.0,26.694279158559368,25.830641417664037,0.8888226283991647,0.8993627842525198,-9.50654461167002,-0.7236713767349889
2026-01-07 08:02:32,idle,26.52,1.0,0.0,0.0,25.93777929296089,26.021087344967853,1.0436275451253976,0.9050418897792709,4.002500112052844,0.8154115057520216
2026-01-07 08:02:33,idle,26.53,1.0,0.0,0.0,26.049247399435156,27.379512404692974,1.2471312531107335,1.2310105443138435,-0.54958715736197,-2.164915093672168
2026-01-07 08:02:34,idle,26.54,1.0,0.0,0.0,26.97325107333141,26.283210451791142,1.0876943655220528,0.8423553026185099,-0.5929038274705035,-0.3135812618345574
2026-01-07 08:02:35,idle,26.55,1.0,0.0,0.0,26.638062141357015,27.279430943081014,0.9231723615292865,1.377766434358398,-4.018778407743201,1.0691171833353246
2026-01-07 08:02:36,idle,26.56,1.0,0.0,0.0,26.564134747762107,26.612747336480744,0.7718719524253018,0.9754932476392715,0.597561527283803,-0.19914098263662247
2026-01-07 08:02:37,idle,26.57,1.0,0.0,0.0,26.52454655092994,25.3424498918209,1.1114371204499243,0.7416008804862986,0.7440839241982387,0.8486172037034898
2026-01-07 08:02:38,idle,26.58,1.0,0.0,0.0,26.95830638153036,26.55750393995738,0.9278351206995182,0.8881102416840606,1.2257814248087449,-0.40217256789722106
2026-01-07 08:02:39,idle,26.59,1.0,0.0,0.0,26.745634577483262,25.629110750480752,1.1498719317445258,1.6633723528958115,-4.720355127250186,1.0087069056349118
2026-01-07 08:02:40,idle,26.6,1.0,0.0,0.0,25.75406725045542,26.05278071600631,0.9373228578900424,1.1104231274079719,0.8014507610153481,-1.027415205098701
2026-01-07 08:02:41,idle,26.61,1.0,0.0,0.0,27.41883565260332,26.888278421598567,1.2379119120666058,0.6735851882627373,1.6996806713518153,0.20922458506889427
2026-01-07 08:02:42,idle,26.62,1.0,0.0,0.0,25.846401920132678,26.946854911938704,0.9070256765737772,0.8763678547360143,1.9121567546187321,0.5542215156748576
2026-01-07 08:02:43,idle,26.63,1.0,0.0,0.0,27.34259991182936,26.06056406579204,1.0001562828451183,0.6968696991828354,-5.337325847004174,0.8799364083544262
