timestamp,lot_id,chamber_temp_c,chamber_pressure_pa,rf_power_w,gas_flow_sccm,vibration_g,particle_count,process_state,temp_ewma,ewma_ucl,ewma_lcl,ewma_alarm
2026-01-01 10:00:23,LOT-D,72.50706305696926,17.966653658646084,850.3065700443294,117.36199119394053,0.0597605541705825,3,stabilize,72.18122807237859,72.4667397250627,71.6011046585987,False
2026-01-01 10:00:24,LOT-D,72.33964633994051,18.09467762435335,859.2298350888188,119.57106035945333,0.0766597993555838,3,stabilize,72.21291172589098,72.46674146248559,71.60110292117581,False
2026-01-01 10:00:25,LOT-D,71.93430994809815,18.065131979004967,844.1697226518348,119.60481732324254,0.0836160210644427,0,stabilize,72.15719137033241,72.46674257443259,71.60110180922881,False
2026-01-01 10:00:26,LOT-D,72.57685600217687,17.6963045352203,860.7768852586332,118.82454645805994,0.0664290474706951,2,stabilize,72.24112429670132,72.46674328607716,71.60110109758423,False
2026-01-01 10:00:27,LOT-D,72.48331377988737,17.87966512592542,857.6156939033386,118.92213915556285,0.0624086569517308,1,stabilize,72.28956219333853,72.46674374152907,71.60110064213232,False
2026-01-01 10:00:28,LOT-D,72.17667938005977,17.71285288057454,847.1174488691832,119.54491503474844,0.0737175135881694,3,stabilize,72.26698563068277,72.46674403301805,71.60110035064335,False
2026-01-01 10:00:29,LOT-D,72.00230144077304,18.20328221584421,845.71504310007,120.94109623070678,0.053152676178257,5,stabilize,72.21404879270082,72.46674421957088,71.60110016409051,False
2026-01-01 10:00:30,LOT-D,71.83720490752758,18.519061157854196,840.6648563360601,117.48933124986924,0.0740145596097314,4,stabilize,72.13868001566618,72.46674433896466,71.60110004469674,False
2026-01-01 10:00:31,LOT-D,71.4463955120293,17.990025802268427,861.5963534226946,119.40106610133192,0.0684706391994432,3,stabilize,72.0002231149388,72.46674441537667,71.60109996828473,False
2026-01-01 10:00:32,LOT-D,72.55180318176951,17.57086351210564,842.3358159825152,121.07762789477522,0.0789749556850121,2,stabilize,72.11053912830495,72.46674446428034,71.60109991938106,False
2026-01-01 10:00:33,LOT-D,71.02258025099167,18.163712584235743,848.597043741218,117.38351229515828,0.0548020675734721,7,stabilize,71.8929473528423,72.46674449557868,71.60109988808271,False
2026-01-01 10:00:34,LOT-D,71.83343369436646,18.31136720676285,865.4974694112441,119.80631741549828,0.0815104479696748,4,stabilize,71.88104462114714,72.46674451560962,71.60109986805178,False
2026-01-01 10:00:35,LOT-D,72.0739710313536,18.2957344485128,856.6068393146227,120.03753535880988,0.0849292286965583,5,stabilize,71.91962990318844,72.46674452842943,71.60109985523196,False
2026-01-01 10:00:36,LOT-D,72.38694653307573,18.03292806710676,852.6745477663582,120.12386241047086,0.0663436222713085,3,stabilize,72.0130932291659,72.4667445366341,71.6010998470273,False
2026-01-01 10:00:37,LOT-D,72.79274755643031,18.105963034330216,852.2241718806542,122.18054107451138,0.0787971912811865,3,stabilize,72.16902409461879,72.46674454188509,71.6010998417763,False
2026-01-01 10:00:38,LOT-D,72.44699569917832,18.018970685216708,848.5528097702884,119.96638992038991,0.074508385854152,2,stabilize,72.2246184155307,72.46674454524572,71.60109983841568,False
2026-01-01 10:00:39,LOT-D,71.8688153582557,18.14411116764209,839.0245745468497,119.17153575317668,0.0909344316050326,4,stabilize,72.1534578040757,72.46674454739653,71.60109983626486,False
2026-01-01 10:00:40,LOT-D,72.32765740105012,18.18828285931334,854.8305759797164,119.45997628002443,0.0826559781521499,1,stabilize,72.18829772347058,72.46674454877304,71.60109983488836,False
2026-01-01 10:00:41,LOT-D,71.43227985738613,17.84928448720436,841.0423191474634,120.04803045282334,0.0742862338594578,2,stabilize,72.0370941502537,72.46674454965401,71.60109983400739,False
2026-01-01 10:00:42,LOT-D,72.64347233700992,17.88269842119941,867.4793899936523,118.89789911736376,0.0578390167413378,3,stabilize,72.15836978760494,72.46674455021784,71.60109983344356,False
2026-01-01 10:00:43,LOT-D,71.92958610382676,17.931666105319106,837.0792076805551,118.1458821187033,0.0615781484603022,4,stabilize,72.1126130508493,72.46674455057868,71.60109983308271,False
2026-01-01 10:00:44,LOT-D,71.69680838250582,17.95394009076899,847.8519688925138,119.03049000530288,0.0703505647463723,4,stabilize,72.02945211718061,72.46674455080962,71.60109983285177,False
2026-01-01 10:00:45,LOT-D,71.7124229548055,18.03834612651466,850.4398635464438,119.65666531404986,0.066640489263461,3,stabilize,71.9660462847056,72.46674455095742,71.60109983270398,False
2026-01-01 10:00:46,LOT-D,71.97238740257083,18.22373182289433,845.298523379097,121.98402213435728,0.0683832460437741,3,stabilize,71.96731450827865,72.46674455105202,71.60109983260938,False
2026-01-01 10:00:47,LOT-D,71.82324678484352,17.738685990103708,850.4566333888832,119.23308408341502,0.0864114182702505,1,stabilize,71.93850096359162,72.46674455111255,71.60109983254884,False
2026-01-01 10:00:48,LOT-D,73.03045947629155,18.183701207543297,855.7780906439742,119.2728367665223,0.0769068736875265,3,stabilize,72.15689266613161,72.4667445511513,71.6010998325101,False
2026-01-01 10:00:49,LOT-D,71.67681848345373,17.960597774804736,861.9606813170052,118.34234498884192,0.085212950804639,2,stabilize,72.06087782959604,72.46674455117609,71.6010998324853,False
2026-01-01 10:00:50,LOT-D,72.01467348442064,17.426775915595123,851.4464274461385,121.60808263634888,0.0752305655414748,5,stabilize,72.05163696056096,72.46674455119197,71.60109983246943,False
2026-01-01 10:00:51,LOT-D,72.01262245301353,17.920258109309728,850.2003055151245,120.441597122903,0.0737699756900604,2,stabilize,72.04383405905148,72.46674455120213,71.60109983245927,False
2026-01-01 10:00:52,LOT-D,72.01272245523288,17.94542271510445,853.221894244761,120.96660427530976,0.0681840938991122,2,stabilize,72.03761173828775,72.46674455120862,71.60109983245277,False
2026-01-01 10:00:53,LOT-D,72.02490563787872,18.1096420246745,850.6737684757761,120.5638988561649,0.0631109244139614,2,stabilize,72.03507051820594,72.46674455121278,71.60109983244861,False
2026-01-01 10:00:54,LOT-D,71.78329671381452,18.11791188201737,844.2652326073623,119.1454025857915,0.0765269491747326,2,stabilize,71.98471575732766,72.46674455121544,71.60109983244595,False
2026-01-01 10:00:55,LOT-D,71.73746662479115,17.998726886877986,850.32602685525,120.24923087477153,0.089107330306728,5,stabilize,71.93526593082036,72.46674455121715,71.60109983244425,False
2026-01-01 10:00:56,LOT-D,71.61202777406793,17.837111180311986,860.3347135312212,118.8138936852739,0.0743800264015039,4,stabilize,71.87061829946988,72.46674455121824,71.60109983244315,False
2026-01-01 10:00:57,LOT-D,71.33032142403678,18.190553430332116,851.1448820681862,120.56822025452848,0.0825123643567456,4,stabilize,71.76255892438326,72.46674455121894,71.60109983244246,False
2026-01-01 10:00:58,LOT-D,72.09733807489914,17.86457392796389,850.3074794697122,121.43761614458003,0.0651538913249629,5,stabilize,71.82951475448644,72.46674455121939,71.601099832442,False
2026-01-01 10:00:59,LOT-D,72.44296935781314,17.76231052835875,849.2160636342933,123.10108041527997,0.0717622983979933,5,stabilize,71.95220567515179,72.46674455121968,71.60109983244172,False
2026-01-01 10:01:00,LOT-D,71.75561213654431,17.871701501297032,854.9351306408724,118.93750444623583,0.074812021048311,2,stabilize,71.9128869674303,72.46674455121986,71.60109983244153,False
2026-01-01 10:01:01,LOT-D,71.74862323243029,17.89227913085603,853.6503743778381,121.48183387193728,0.0772952177755062,5,stabilize,71.8800342204303,72.46674455121997,71.60109983244142,False
2026-01-01 10:01:02,LOT-D,71.85758272680481,17.977177490721584,853.9310461164017,121.05432090410685,0.0746128074923067,1,stabilize,71.8755439217052,72.46674455122005,71.60109983244135,False
2026-01-01 10:01:03,LOT-D,71.79271211644249,17.91040931435633,847.6537045724982,118.6036310971418,0.074809142200532,4,stabilize,71.85897756065266,72.4667445512201,71.60109983244129,False
2026-01-01 10:01:04,LOT-D,71.35367861293878,17.927125793684827,831.329212398016,120.2932444501557,0.0727824866201773,2,stabilize,71.75791777110989,72.46674455122013,71.60109983244126,False
2026-01-01 10:01:05,LOT-D,72.61429861441661,18.148324773457357,845.219469789313,121.63565226764116,0.0800625690527993,3,stabilize,71.92919393977124,72.46674455122015,71.60109983244125,False
2026-01-01 10:01:06,LOT-D,72.19754994940087,18.159300149981565,849.9142962827285,119.2459522724954,0.0790827261746306,4,stabilize,71.98286514169718,72.46674455122016,71.60109983244124,False
2026-01-01 10:01:07,LOT-D,71.67973723776089,18.10657050266897,842.850381003322,120.5298514053244,0.0710937049955774,1,stabilize,71.92223956090993,72.46674455122017,71.60109983244122,False
2026-01-01 10:01:08,LOT-D,72.13372729269294,17.938111082517604,855.6886914272341,119.80998491853651,0.066720162436605,3,stabilize,71.96453710726654,72.46674455122017,71.60109983244122,False
2026-01-01 10:01:09,LOT-D,71.80269422732292,17.866548517848038,842.9646382830722,120.42385279069336,0.0673851034772872,1,stabilize,71.93216853127782,72.46674455122017,71.60109983244122,False
2026-01-01 10:01:10,LOT-D,71.9047631549814,17.95364521005342,832.3347260279078,119.12636354257148,0.0920289418097982,1,stabilize,71.92668745601854,72.46674455122017,71.60109983244122,False
2026-01-01 10:01:11,LOT-D,72.1637837242106,17.970661027673057,856.8361106005849,120.11021129626116,0.0783150508321436,5,stabilize,71.97410670965695,72.46674455122017,71.60109983244122,False
2026-01-01 10:01:12,LOT-D,72.42883402138854,18.16828941629793,848.2857890103237,120.57725024413492,0.0842197817977648,1,stabilize,72.06505217200328,72.46674455122017,71.60109983244122,False
2026-01-01 10:01:13,LOT-D,72.68378585815857,17.94395643785429,850.2089692912842,119.35281315233844,0.0832447332576894,3,stabilize,72.18879890923434,72.46674455122017,71.60109983244122,False
2026-01-01 10:01:14,LOT-D,72.76675925202707,17.75905536772678,835.8301643959328,119.00967777826624,0.0759556129111606,2,stabilize,72.30439097779289,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:15,LOT-D,71.88801358165608,17.832545080271867,847.2532357059509,119.9223281899404,0.0784483888844612,3,stabilize,72.22111549856552,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:16,LOT-D,71.77511313398992,18.35283708628332,848.9572103072678,119.3986725659364,0.0791842607739576,4,stabilize,72.13191502565041,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:17,LOT-D,72.0448188758649,17.81346784184516,850.701231720131,120.04377771746088,0.0599504846913112,3,stabilize,72.11449579569332,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:18,LOT-D,72.05775444552974,17.747240638085923,857.4035801816524,119.09318778904144,0.0793087410764356,5,stabilize,72.1031475256606,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:19,LOT-D,71.66960014839981,17.941666099290636,844.9900733206006,121.07569905378836,0.0682514206753317,5,stabilize,72.01643805020845,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:20,LOT-D,71.72078612029436,18.35221301569141,848.2763874480208,120.32560257395912,0.0676589270777879,2,stabilize,71.95730766422564,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:21,LOT-D,72.36597317418938,18.01928815028589,863.80866138217,118.30871768310362,0.0778847336883783,4,stabilize,72.03904076621839,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:22,LOT-D,72.73881045618334,18.058529718875327,848.928918524608,121.74784187155316,0.1028592481283457,3,stabilize,72.17899470421139,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:23,LOT-D,71.89807461822937,17.684687456764564,861.7345711066382,119.00131959471676,0.0581253258735275,3,stabilize,72.12281068701499,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:24,LOT-D,71.7084156550521,17.700234711268834,836.0411691286886,119.59448159508528,0.0546413621630302,3,stabilize,72.03993168062242,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:25,LOT-D,71.87248295701912,17.99952585584954,848.7080509303628,121.38091780884814,0.0760321810067268,2,stabilize,72.00644193590176,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:26,LOT-D,71.55219088801348,17.90847768476998,860.075177230208,119.04743517191127,0.0550296737713993,3,stabilize,71.91559172632411,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:27,LOT-D,71.8772077035948,18.077932178145318,855.7630094816037,122.4739796190155,0.0735678358806083,4,stabilize,71.90791492177826,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:28,LOT-D,72.19009986366049,17.77950488806959,862.3818384311589,117.20825561568138,0.054136867499301,3,stabilize,71.9643519101547,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:29,LOT-D,71.96339566728479,18.21060980098441,847.194503955248,116.53361505577028,0.079496759223312,3,stabilize,71.96416066158073,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:30,LOT-D,72.55555991867772,18.27149475873236,851.2243907378254,120.26840897449776,0.0744111014388734,0,stabilize,72.08244051300014,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:31,LOT-D,72.0678996144992,17.690618941395076,831.1350067863586,118.27732663508294,0.0657274334504847,2,stabilize,72.07953233329995,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:32,LOT-D,72.2165037873004,18.04902750518134,838.8178781716402,120.09735569370032,0.0871534105773665,5,stabilize,72.10692662410004,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:33,LOT-D,71.93305911041573,17.94415528039173,854.3637450014485,118.98885624369244,0.0769001570227121,1,stabilize,72.07215312136319,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:34,LOT-D,72.59204956795216,18.2885212835984,845.0723236133389,119.63893029346336,0.0812867793381941,1,stabilize,72.17613241068099,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:35,LOT-D,71.44994447900704,18.045165877309092,856.9443085212416,120.34711092092206,0.0632624457801151,4,stabilize,72.0308948243462,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:36,LOT-D,71.8633838968649,18.19065038588174,847.6638563942649,120.11966877707572,0.0787296787759256,2,stabilize,71.99739263884995,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:37,LOT-D,71.47184009594392,17.98474594193531,854.491733783002,119.69568129187124,0.0635887516187325,0,stabilize,71.89228213026874,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:38,LOT-D,72.37182307815526,18.062837837687628,843.3085611100314,119.43018230985784,0.0987509335089673,6,stabilize,71.98819031984604,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:39,LOT-D,72.38264503033037,18.42656534558869,841.6602531361855,119.74448000808758,0.0842523316374857,5,stabilize,72.06708126194292,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:40,LOT-D,71.76790458314403,18.415272192313054,858.8308588938112,119.1783049399291,0.0768338187948342,3,stabilize,72.00724592618315,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:41,LOT-D,72.74615099323657,17.660713166918157,854.6672693602993,121.41530847630158,0.0859191712337394,3,stabilize,72.15502693959382,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:42,LOT-D,71.86623183196234,18.0762487400045,850.1678503723172,118.72300520513932,0.0765925606997743,0,stabilize,72.09726791806753,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:43,LOT-D,71.37748029602324,18.04825783587254,856.8664084547896,120.33003247334476,0.0732149295864232,3,stabilize,71.95331039365868,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:44,LOT-D,71.87345797282372,17.785243012237512,857.2931407215071,120.39844604664115,0.0765325926412663,4,stabilize,71.9373399094917,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:45,LOT-D,72.16200922947348,17.84639871046434,859.3005166602494,117.8679902430224,0.0570445096997539,5,stabilize,71.98227377348806,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:46,LOT-D,71.89452359328281,18.036987623022632,847.4599529799852,120.38279002085802,0.0705765386899367,1,stabilize,71.96472373744702,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:47,LOT-D,73.01948426994025,18.19120056029292,844.1004163942852,121.36080818388147,0.0772518569001145,3,stabilize,72.17567584394567,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:48,LOT-D,72.38492399285097,18.10462261537949,850.4680668877877,119.73631358148496,0.0676659792073255,4,stabilize,72.21752547372674,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:49,LOT-D,72.77907574742527,17.916253102374213,852.9227151731216,120.80934883468322,0.0959235561610335,3,stabilize,72.32983552846645,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:50,LOT-D,72.62364844939093,17.787766897868533,839.4460993366104,119.92022711459911,0.0713861071428439,3,stabilize,72.38859811265135,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:51,LOT-D,71.24139689473407,17.581341776210188,832.2552499531852,120.19354895568289,0.0775221112645561,4,stabilize,72.1591578690679,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:52,LOT-D,71.83000862700068,18.308002160186863,853.3472772259362,121.02573610944528,0.0948787683647966,3,stabilize,72.09332802065445,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:53,LOT-D,70.77218144090722,17.888650825464364,859.9459451539841,119.80010000115324,0.0829513438015897,3,stabilize,71.82909870470502,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:54,LOT-D,71.70912146884187,17.828113773643047,851.0991062143321,120.67872359722094,0.0964832171466008,5,stabilize,71.8051032575324,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:55,LOT-D,72.50179691510267,18.067525437400658,848.0199174062724,118.13755855107458,0.0766105086453809,2,stabilize,71.94444198904645,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:56,LOT-D,71.62055500682726,17.982820910131295,851.56391574271,120.12040616104846,0.0598796451697194,2,stabilize,71.87966459260261,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:57,LOT-D,71.71349020291522,17.996668360937385,851.7841143622849,117.87304473816764,0.0501775575162655,2,stabilize,71.84642971466513,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:58,LOT-D,72.14676037538686,18.131433894290343,841.9593357479679,119.50097713709722,0.0625083484190728,1,stabilize,71.90649584680948,72.46674455122019,71.60109983244121,False
2026-01-01 10:01:59,LOT-D,72.35429242553565,17.90275647273502,852.2897833621337,119.18000450966152,0.0771525723164822,2,stabilize,71.99605516255471,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:00,LOT-E,71.83965897714057,17.788461899317625,859.5951181815187,120.49693757216497,0.0843632306728823,4,process,71.96477592547188,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:01,LOT-E,71.88488452105193,17.97149211356844,853.3183784754046,119.4928109993439,0.084985471486001,5,process,71.9487976445879,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:02,LOT-E,72.36404176612619,18.013117198499632,848.9543194616938,122.23146593083776,0.0616585912259552,3,process,72.03184646889557,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:03,LOT-E,72.11432640818887,17.78231322945736,856.1528212327971,119.52815481688536,0.068192131330086,4,process,72.04834245675423,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:04,LOT-E,71.87162095299874,17.778973677386208,854.9854118140629,118.72725022499282,0.0794876676216058,2,process,72.01299815600314,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:05,LOT-E,72.1415265715147,17.790523457114716,841.883919319658,117.49766746417713,0.052762617898002,3,process,72.03870383910545,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:06,LOT-E,72.03425467866766,18.16316424217499,860.5426311266185,119.96969042466844,0.065889569713603,4,process,72.0378140070179,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:07,LOT-E,72.11458481557453,18.276882379873232,856.7014191659231,119.59779823560896,0.0771810940299211,5,process,72.05316816872923,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:08,LOT-E,72.9005540318112,18.254696063468025,852.865376914086,120.92370526955092,0.0766306068041646,3,process,72.22264534134563,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:09,LOT-E,71.86265643434608,17.817375334183783,853.8813130094733,121.04821047729978,0.0842387292468059,3,process,72.15064755994572,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:10,LOT-E,71.75710671392409,17.86125968298585,851.9397210903188,120.9231505214182,0.0758885051142852,4,process,72.07193939074139,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:11,LOT-E,72.63613385734939,17.74455683421694,844.2089962275214,118.89454230989132,0.0716548720475758,4,process,72.184778284063,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:12,LOT-E,71.68243471016463,18.36732944868252,855.2869891000319,118.50821146092832,0.0658077181797889,4,process,72.08430956928333,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:13,LOT-E,72.77395026405476,17.903154529143862,850.4531077740737,119.49180597655123,0.0779103949933262,4,process,72.22223770823763,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:14,LOT-E,71.91261098720462,17.99249049360009,859.1584960165701,118.908175815783,0.0719723177010335,2,process,72.16031236403103,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:15,LOT-E,72.03322778311993,17.90481346017937,845.9352267277573,120.16080611269052,0.0825362940060005,4,process,72.1348954478488,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:16,LOT-E,72.3301327265134,18.033497262286154,844.0015829864525,119.64005835033242,0.0612307367336133,1,process,72.17394290358173,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:17,LOT-E,72.5458993629359,17.790276230519886,843.1012737827298,120.856645225573,0.0927781531855574,2,process,72.24833419545257,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:18,LOT-E,72.44864939325055,17.87592503619776,858.4816920001564,119.36857684630036,0.0677512238315998,3,process,72.28839723501217,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:19,LOT-E,71.90836409013491,17.817577681658584,849.8027365410778,117.77650427502684,0.0708101172286883,1,process,72.21239060603672,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:20,LOT-E,71.83510702402597,17.526969629430475,845.7435335251969,120.82206892065852,0.0820541806506787,1,process,72.13693388963458,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:21,LOT-E,72.17914750085133,18.05089321243595,839.9887619252584,123.08736772683596,0.0813548570668748,6,process,72.14537661187794,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:22,LOT-E,72.10619320275727,18.147602697863057,870.5088623817918,120.76598644623355,0.0802890442345386,4,process,72.1375399300538,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:23,LOT-E,71.77933153212608,18.19399530541622,850.8875048147737,118.13015770423512,0.0688066797451654,3,process,72.06589825046827,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:24,LOT-E,72.27596687418455,18.311812323892497,845.0767128996152,118.21444981092488,0.0532786851464779,2,process,72.10791197521152,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:25,LOT-E,72.56127787970559,18.18994701602124,846.3476227158928,121.92270225551476,0.0731093332828925,0,process,72.19858515611034,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:26,LOT-E,72.21163687799773,17.98554829540312,859.4605792192835,119.835306694004,0.0819385858711524,4,process,72.20119550048781,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:27,LOT-E,72.86329354355901,18.108594733302315,847.7932261431955,119.98660448211848,0.0792658273373455,0,process,72.33361510910206,72.46674455122019,71.60109983244121,False
2026-01-01 10:02:28,LOT-E,72.36691443918615,17.893774599249465,841.4821071501423,119.31009091357193,0.0844000654976533,4,process,72.34027497511887,72.46674455122019,71.60109983244121,False
