timestamp,lot_id,chamber_temp_c,chamber_pressure_pa,rf_power_w,gas_flow_sccm,vibration_g,particle_count,process_state,change_score,severity
2026-01-01 10:00:46,LOT-D,71.97238740257083,18.22373182289433,845.298523379097,121.98402213435728,0.0683832460437741,3,stabilize,1.8662055528857442,normal
2026-01-01 10:00:47,LOT-D,71.82324678484352,17.738685990103708,850.4566333888832,119.23308408341502,0.0864114182702505,1,stabilize,2.794267152648729,normal
2026-01-01 10:00:48,LOT-D,73.03045947629155,18.183701207543297,855.7780906439742,119.2728367665223,0.0769068736875265,3,stabilize,3.477172201318726,normal
2026-01-01 10:00:49,LOT-D,71.67681848345373,17.960597774804736,861.9606813170052,118.34234498884192,0.085212950804639,2,stabilize,1.9510715216204977,normal
2026-01-01 10:00:50,LOT-D,72.01467348442064,17.426775915595123,851.4464274461385,121.60808263634888,0.0752305655414748,5,stabilize,2.80277542442057,normal
2026-01-01 10:00:51,LOT-D,72.01262245301353,17.920258109309728,850.2003055151245,120.441597122903,0.0737699756900604,2,stabilize,0.4382847316779406,normal
2026-01-01 10:00:52,LOT-D,72.01272245523288,17.94542271510445,853.221894244761,120.96660427530976,0.0681840938991122,2,stabilize,0.842163535003207,normal
2026-01-01 10:00:53,LOT-D,72.02490563787872,18.1096420246745,850.6737684757761,120.5638988561649,0.0631109244139614,2,stabilize,1.691195853467669,normal
2026-01-01 10:00:54,LOT-D,71.78329671381452,18.11791188201737,844.2652326073623,119.1454025857915,0.0765269491747326,2,stabilize,1.401213332262619,normal
2026-01-01 10:00:55,LOT-D,71.73746662479115,17.998726886877986,850.32602685525,120.24923087477153,0.089107330306728,5,stabilize,2.116157905149673,normal
2026-01-01 10:00:56,LOT-D,71.61202777406793,17.837111180311986,860.3347135312212,118.8138936852739,0.0743800264015039,4,stabilize,1.7069171641551761,normal
2026-01-01 10:00:57,LOT-D,71.33032142403678,18.190553430332116,851.1448820681862,120.56822025452848,0.0825123643567456,4,stabilize,3.3605241245731587,normal
2026-01-01 10:00:58,LOT-D,72.09733807489914,17.86457392796389,850.3074794697122,121.43761614458003,0.0651538913249629,5,stabilize,1.6140624480807846,normal
2026-01-01 10:00:59,LOT-D,72.44296935781314,17.76231052835875,849.2160636342933,123.10108041527997,0.0717622983979933,5,stabilize,2.283676731360762,normal
2026-01-01 10:01:00,LOT-D,71.75561213654431,17.871701501297032,854.9351306408724,118.93750444623583,0.074812021048311,2,stabilize,1.2190483183055614,normal
2026-01-01 10:01:01,LOT-D,71.74862323243029,17.89227913085603,853.6503743778381,121.48183387193728,0.0772952177755062,5,stabilize,1.369613299391681,normal
2026-01-01 10:01:02,LOT-D,71.85758272680481,17.977177490721584,853.9310461164017,121.05432090410685,0.0746128074923067,1,stabilize,0.45671267255553094,normal
2026-01-01 10:01:03,LOT-D,71.79271211644249,17.91040931435633,847.6537045724982,118.6036310971418,0.074809142200532,4,stabilize,0.9466318038097754,normal
2026-01-01 10:01:04,LOT-D,71.35367861293878,17.927125793684827,831.329212398016,120.2932444501557,0.0727824866201773,2,stabilize,2.020508601667006,normal
2026-01-01 10:01:05,LOT-D,72.61429861441661,18.148324773457357,845.219469789313,121.63565226764116,0.0800625690527993,3,stabilize,2.6420525746981047,normal
2026-01-01 10:01:06,LOT-D,72.19754994940087,18.159300149981565,849.9142962827285,119.2459522724954,0.0790827261746306,4,stabilize,1.6399035215100208,normal
2026-01-01 10:01:07,LOT-D,71.67973723776089,18.10657050266897,842.850381003322,120.5298514053244,0.0710937049955774,1,stabilize,1.7231639443618465,normal
2026-01-01 10:01:08,LOT-D,72.13372729269294,17.938111082517604,855.6886914272341,119.80998491853651,0.066720162436605,3,stabilize,1.1966617652627014,normal
2026-01-01 10:01:09,LOT-D,71.80269422732292,17.866548517848038,842.9646382830722,120.42385279069336,0.0673851034772872,1,stabilize,1.7824390652078363,normal
2026-01-01 10:01:10,LOT-D,71.9047631549814,17.95364521005342,832.3347260279078,119.12636354257148,0.0920289418097982,1,stabilize,2.0989035441704185,normal
2026-01-01 10:01:11,LOT-D,72.1637837242106,17.970661027673057,856.8361106005849,120.11021129626116,0.0783150508321436,5,stabilize,0.7288832000981306,normal
2026-01-01 10:01:12,LOT-D,72.42883402138854,18.16828941629793,848.2857890103237,120.57725024413492,0.0842197817977648,1,stabilize,2.700663291389231,normal
2026-01-01 10:01:13,LOT-D,72.68378585815857,17.94395643785429,850.2089692912842,119.35281315233844,0.0832447332576894,3,stabilize,2.5225228233725243,normal
2026-01-01 10:01:14,LOT-D,72.76675925202707,17.75905536772678,835.8301643959328,119.00967777826624,0.0759556129111606,2,stabilize,2.919281697303152,normal
2026-01-01 10:01:15,LOT-D,71.88801358165608,17.832545080271867,847.2532357059509,119.9223281899404,0.0784483888844612,3,stabilize,1.4437092385938775,normal
2026-01-01 10:01:16,LOT-D,71.77511313398992,18.35283708628332,848.9572103072678,119.3986725659364,0.0791842607739576,4,stabilize,2.801497146074139,normal
2026-01-01 10:01:17,LOT-D,72.0448188758649,17.81346784184516,850.701231720131,120.04377771746088,0.0599504846913112,3,stabilize,2.228206474754352,normal
2026-01-01 10:01:18,LOT-D,72.05775444552974,17.747240638085923,857.4035801816524,119.09318778904144,0.0793087410764356,5,stabilize,1.6534255585019926,normal
2026-01-01 10:01:19,LOT-D,71.66960014839981,17.941666099290636,844.9900733206006,121.07569905378836,0.0682514206753317,5,stabilize,1.6466805320215254,normal
2026-01-01 10:01:20,LOT-D,71.72078612029436,18.35221301569141,848.2763874480208,120.32560257395912,0.0676589270777879,2,stabilize,3.1344332265038877,normal
2026-01-01 10:01:21,LOT-D,72.36597317418938,18.01928815028589,863.80866138217,118.30871768310362,0.0778847336883783,4,stabilize,1.242025894077884,normal
2026-01-01 10:01:22,LOT-D,72.73881045618334,18.058529718875327,848.928918524608,121.74784187155316,0.1028592481283457,3,stabilize,4.64110328982059,caution
2026-01-01 10:01:23,LOT-D,71.89807461822937,17.684687456764564,861.7345711066382,119.00131959471676,0.0581253258735275,3,stabilize,3.308785796673704,normal
2026-01-01 10:01:24,LOT-D,71.7084156550521,17.700234711268834,836.0411691286886,119.59448159508528,0.0546413621630302,3,stabilize,3.999737356362954,normal
2026-01-01 10:01:25,LOT-D,71.87248295701912,17.99952585584954,848.7080509303628,121.38091780884814,0.0760321810067268,2,stabilize,0.5784412171486975,normal
2026-01-01 10:01:26,LOT-D,71.55219088801348,17.90847768476998,860.075177230208,119.04743517191127,0.0550296737713993,3,stabilize,3.321198214287117,normal
2026-01-01 10:01:27,LOT-D,71.8772077035948,18.077932178145318,855.7630094816037,122.4739796190155,0.0735678358806083,4,stabilize,0.8963197812699009,normal
2026-01-01 10:01:28,LOT-D,72.19009986366049,17.77950488806959,862.3818384311589,117.20825561568138,0.054136867499301,3,stabilize,3.2741702500873013,normal
2026-01-01 10:01:29,LOT-D,71.96339566728479,18.21060980098441,847.194503955248,116.53361505577028,0.079496759223312,3,stabilize,1.710861518087542,normal
2026-01-01 10:01:30,LOT-D,72.55555991867772,18.27149475873236,851.2243907378254,120.26840897449776,0.0744111014388734,0,stabilize,2.592401745611314,normal
2026-01-01 10:01:31,LOT-D,72.0678996144992,17.690618941395076,831.1350067863586,118.27732663508294,0.0657274334504847,2,stabilize,2.32993352675109,normal
2026-01-01 10:01:32,LOT-D,72.2165037873004,18.04902750518134,838.8178781716402,120.09735569370032,0.0871534105773665,5,stabilize,1.9115739993183922,normal
2026-01-01 10:01:33,LOT-D,71.93305911041573,17.94415528039173,854.3637450014485,118.98885624369244,0.0769001570227121,1,stabilize,0.6564846945507739,normal
2026-01-01 10:01:34,LOT-D,72.59204956795216,18.2885212835984,845.0723236133389,119.63893029346336,0.0812867793381941,1,stabilize,3.381007713979891,normal
2026-01-01 10:01:35,LOT-D,71.44994447900704,18.045165877309092,856.9443085212416,120.34711092092206,0.0632624457801151,4,stabilize,2.694808232881181,normal
2026-01-01 10:01:36,LOT-D,71.8633838968649,18.19065038588174,847.6638563942649,120.11966877707572,0.0787296787759256,2,stabilize,1.7736611461097191,normal
2026-01-01 10:01:37,LOT-D,71.47184009594392,17.98474594193531,854.491733783002,119.69568129187124,0.0635887516187325,0,stabilize,2.3345916131093274,normal
2026-01-01 10:01:38,LOT-D,72.37182307815526,18.062837837687628,843.3085611100314,119.43018230985784,0.0987509335089673,6,stabilize,3.427602312167803,normal
2026-01-01 10:01:39,LOT-D,72.38264503033037,18.42656534558869,841.6602531361855,119.74448000808758,0.0842523316374857,5,stabilize,3.84094909495085,normal
2026-01-01 10:01:40,LOT-D,71.76790458314403,18.415272192313054,858.8308588938112,119.1783049399291,0.0768338187948342,3,stabilize,2.8978179681032703,normal
2026-01-01 10:01:41,LOT-D,72.74615099323657,17.660713166918157,854.6672693602993,121.41530847630158,0.0859191712337394,3,stabilize,4.282314677555884,caution
2026-01-01 10:01:42,LOT-D,71.86623183196234,18.0762487400045,850.1678503723172,118.72300520513932,0.0765925606997743,0,stabilize,1.0151057394851344,normal
2026-01-01 10:01:43,LOT-D,71.37748029602324,18.04825783587254,856.8664084547896,120.33003247334476,0.0732149295864232,3,stabilize,1.9411652938789403,normal
2026-01-01 10:01:44,LOT-D,71.87345797282372,17.785243012237512,857.2931407215071,120.39844604664115,0.0765325926412663,4,stabilize,1.524994419475819,normal
2026-01-01 10:01:45,LOT-D,72.16200922947348,17.84639871046434,859.3005166602494,117.8679902430224,0.0570445096997539,5,stabilize,2.613644681344582,normal
2026-01-01 10:01:46,LOT-D,71.89452359328281,18.036987623022632,847.4599529799852,120.38279002085802,0.0705765386899367,1,stabilize,0.9404199288597344,normal
2026-01-01 10:01:47,LOT-D,73.01948426994025,18.19120056029292,844.1004163942852,121.36080818388147,0.0772518569001145,3,stabilize,3.5203773257606463,normal
2026-01-01 10:01:48,LOT-D,72.38492399285097,18.10462261537949,850.4680668877877,119.73631358148496,0.0676659792073255,4,stabilize,2.028780060344712,normal
2026-01-01 10:01:49,LOT-D,72.77907574742527,17.916253102374213,852.9227151731216,120.80934883468322,0.0959235561610335,3,stabilize,4.068459649316184,caution
2026-01-01 10:01:50,LOT-D,72.62364844939093,17.787766897868533,839.4460993366104,119.92022711459911,0.0713861071428439,3,stabilize,2.613892593096002,normal
2026-01-01 10:01:51,LOT-D,71.24139689473407,17.581341776210188,832.2552499531852,120.19354895568289,0.0775221112645561,4,stabilize,4.060430174781332,caution
2026-01-01 10:01:52,LOT-D,71.83000862700068,18.308002160186863,853.3472772259362,121.02573610944528,0.0948787683647966,3,stabilize,3.934678164825697,normal
2026-01-01 10:01:53,LOT-D,70.77218144090722,17.888650825464364,859.9459451539841,119.80010000115324,0.0829513438015897,3,stabilize,4.174992492248572,caution
2026-01-01 10:01:54,LOT-D,71.70912146884187,17.828113773643047,851.0991062143321,120.67872359722094,0.0964832171466008,5,stabilize,3.574408977259361,normal
2026-01-01 10:01:55,LOT-D,72.50179691510267,18.067525437400658,848.0199174062724,118.13755855107458,0.0766105086453809,2,stabilize,1.6683303204760047,normal
2026-01-01 10:01:56,LOT-D,71.62055500682726,17.982820910131295,851.56391574271,120.12040616104846,0.0598796451697194,2,stabilize,2.349083724654085,normal
2026-01-01 10:01:57,LOT-D,71.71349020291522,17.996668360937385,851.7841143622849,117.87304473816764,0.0501775575162655,2,stabilize,3.0828647173985466,normal
2026-01-01 10:01:58,LOT-D,72.14676037538686,18.131433894290343,841.9593357479679,119.50097713709722,0.0625083484190728,1,stabilize,2.092691584648416,normal
2026-01-01 10:01:59,LOT-D,72.35429242553565,17.90275647273502,852.2897833621337,119.18000450966152,0.0771525723164822,2,stabilize,1.386765536633386,normal
2026-01-01 10:02:00,LOT-E,71.83965897714057,17.788461899317625,859.5951181815187,120.49693757216497,0.0843632306728823,4,process,2.3239943960243568,normal
2026-01-01 10:02:01,LOT-E,71.88488452105193,17.97149211356844,853.3183784754046,119.4928109993439,0.084985471486001,5,process,1.396488869876661,normal
2026-01-01 10:02:02,LOT-E,72.36404176612619,18.013117198499632,848.9543194616938,122.23146593083776,0.0616585912259552,3,process,2.104763957400448,normal
2026-01-01 10:02:03,LOT-E,72.11432640818887,17.78231322945736,856.1528212327971,119.52815481688536,0.068192131330086,4,process,1.763782816834194,normal
2026-01-01 10:02:04,LOT-E,71.87162095299874,17.778973677386208,854.9854118140629,118.72725022499282,0.0794876676216058,2,process,1.837336728383077,normal
2026-01-01 10:02:05,LOT-E,72.1415265715147,17.790523457114716,841.883919319658,117.49766746417713,0.052762617898002,3,process,3.23811468765342,normal
2026-01-01 10:02:06,LOT-E,72.03425467866766,18.16316424217499,860.5426311266185,119.96969042466844,0.065889569713603,4,process,1.6676014014795417,normal
2026-01-01 10:02:07,LOT-E,72.11458481557453,18.276882379873232,856.7014191659231,119.59779823560896,0.0771810940299211,5,process,1.8356992078807055,normal
2026-01-01 10:02:08,LOT-E,72.9005540318112,18.254696063468025,852.865376914086,120.92370526955092,0.0766306068041646,3,process,3.492989870294985,normal
2026-01-01 10:02:09,LOT-E,71.86265643434608,17.817375334183783,853.8813130094733,121.04821047729978,0.0842387292468059,3,process,2.1198957824148916,normal
2026-01-01 10:02:10,LOT-E,71.75710671392409,17.86125968298585,851.9397210903188,120.9231505214182,0.0758885051142852,4,process,1.3671217421862814,normal
2026-01-01 10:02:11,LOT-E,72.63613385734939,17.74455683421694,844.2089962275214,118.89454230989132,0.0716548720475758,4,process,2.8255774076010587,normal
2026-01-01 10:02:12,LOT-E,71.68243471016463,18.36732944868252,855.2869891000319,118.50821146092832,0.0658077181797889,4,process,3.469939066630973,normal
2026-01-01 10:02:13,LOT-E,72.77395026405476,17.903154529143862,850.4531077740737,119.49180597655123,0.0779103949933262,4,process,2.425700440288413,normal
2026-01-01 10:02:14,LOT-E,71.91261098720462,17.99249049360009,859.1584960165701,118.908175815783,0.0719723177010335,2,process,0.5530552597832517,normal
2026-01-01 10:02:15,LOT-E,72.03322778311993,17.90481346017937,845.9352267277573,120.16080611269052,0.0825362940060005,4,process,1.1445731456965937,normal
2026-01-01 10:02:16,LOT-E,72.3301327265134,18.033497262286154,844.0015829864525,119.64005835033242,0.0612307367336133,1,process,2.1648134772214442,normal
2026-01-01 10:02:17,LOT-E,72.5458993629359,17.790276230519886,843.1012737827298,120.856645225573,0.0927781531855574,2,process,3.8406686515824284,normal
2026-01-01 10:02:18,LOT-E,72.44864939325055,17.87592503619776,858.4816920001564,119.36857684630036,0.0677512238315998,3,process,2.126807510184686,normal
2026-01-01 10:02:19,LOT-E,71.90836409013491,17.817577681658584,849.8027365410778,117.77650427502684,0.0708101172286883,1,process,1.4520599280540005,normal
2026-01-01 10:02:20,LOT-E,71.83510702402597,17.526969629430475,845.7435335251969,120.82206892065852,0.0820541806506787,1,process,3.3767937657427893,normal
2026-01-01 10:02:21,LOT-E,72.17914750085133,18.05089321243595,839.9887619252584,123.08736772683596,0.0813548570668748,6,process,1.2889403208003523,normal
2026-01-01 10:02:22,LOT-E,72.10619320275727,18.147602697863057,870.5088623817918,120.76598644623355,0.0802890442345386,4,process,1.4859379155387265,normal
2026-01-01 10:02:23,LOT-E,71.77933153212608,18.19399530541622,850.8875048147737,118.13015770423512,0.0688066797451654,3,process,2.1292035565396175,normal
2026-01-01 10:02:24,LOT-E,72.27596687418455,18.311812323892497,845.0767128996152,118.21444981092488,0.0532786851464779,2,process,4.127954749934863,caution
2026-01-01 10:02:25,LOT-E,72.56127787970559,18.18994701602124,846.3476227158928,121.92270225551476,0.0731093332828925,0,process,2.33527390858581,normal
2026-01-01 10:02:26,LOT-E,72.21163687799773,17.98554829540312,859.4605792192835,119.835306694004,0.0819385858711524,4,process,1.1085086101641313,normal
2026-01-01 10:02:27,LOT-E,72.86329354355901,18.108594733302315,847.7932261431955,119.98660448211848,0.0792658273373455,0,process,2.951054220662034,normal
2026-01-01 10:02:28,LOT-E,72.36691443918615,17.893774599249465,841.4821071501423,119.31009091357193,0.0844000654976533,4,process,2.1407602289313785,normal
2026-01-01 10:02:29,LOT-E,72.13494744077641,18.158531616040992,849.3548172159694,121.19068737561383,0.071170682826452,2,process,1.3812818998274166,normal
2026-01-01 10:02:30,LOT-E,72.27294480173497,17.94253961235349,863.1495610559782,120.2522989229858,0.0669639216720997,2,process,1.4740592385712679,normal
2026-01-01 10:02:31,LOT-E,71.99858347116668,17.546581441917006,860.0729358236034,118.55370645357654,0.0628378380430679,4,process,3.2985549649932713,normal
2026-01-01 10:02:32,LOT-E,71.80933363586183,18.01687874923749,860.6679153092604,119.3965767424559,0.0806532018710875,2,process,1.2424923502826442,normal
2026-01-01 10:02:33,LOT-E,72.51064036174543,18.047024448971783,844.6720033080641,119.65192476604336,0.0771382067336291,2,process,1.639649055758548,normal
2026-01-01 10:02:34,LOT-E,71.93502469886974,17.811356707471976,838.5347951015696,119.42955624830076,0.0743769404873424,5,process,1.0849917725768494,normal
2026-01-01 10:02:35,LOT-E,72.18054076435033,18.152805402871596,847.0212424992599,120.89090004725396,0.0741548715439646,2,process,1.1784013665688047,normal
2026-01-01 10:02:36,LOT-E,72.32441693785809,18.30696385397234,846.7294388337136,118.9527235810069,0.0720852492537654,5,process,2.447924943878553,normal
2026-01-01 10:02:37,LOT-E,72.56063865053399,17.849939385373712,850.0766856866051,119.48401398177454,0.0708345172187244,3,process,2.220743801450621,normal
2026-01-01 10:02:38,LOT-E,72.6176494762534,18.24394562508792,857.3986467532193,121.971057038199,0.0815696356996314,2,process,3.252063899266722,normal
2026-01-01 10:02:39,LOT-E,72.45731198667755,18.277824786078845,845.5529595698529,122.08732061384184,0.0671547594884854,6,process,3.0783006767983037,normal
2026-01-01 10:02:40,LOT-E,71.58660775821001,17.92586511769,843.8644170448384,122.281432151413,0.0901634829925502,2,process,2.7923404423220592,normal
2026-01-01 10:02:41,LOT-E,72.38551429840518,18.03891749660678,841.275174181033,120.50206764967186,0.0901305847822034,2,process,2.5333467753001235,normal
2026-01-01 10:02:42,LOT-E,72.15227308832662,17.920490389755468,855.870645604182,121.00741660831,0.09219411307013,5,process,2.2491497237052562,normal
2026-01-01 10:02:43,LOT-E,72.47394423448168,18.03498162032829,853.3104978431626,119.04265531168342,0.0873552968496484,5,process,2.4577050778096594,normal
2026-01-01 10:02:44,LOT-E,72.99293221623978,18.152317808414637,857.1984280549304,119.15978038890108,0.0691654430212624,1,process,3.522234456405196,normal
2026-01-01 10:02:45,LOT-E,72.93179118423822,18.407156745405555,839.7622992725144,118.2135961155497,0.0843823952517342,2,process,5.02845894230441,caution
2026-01-01 10:02:46,LOT-E,72.69155368391604,18.05772389420664,846.186857028983,120.59721836547894,0.0739384654469875,3,process,1.9214621803806824,normal
2026-01-01 10:02:47,LOT-E,72.8427817822534,17.886166857762202,860.3245416680559,120.86185341761632,0.0761745878184562,5,process,2.503308269192839,normal
2026-01-01 10:02:48,LOT-E,71.96819099321368,17.57980494733575,853.2468396927619,120.71684541610551,0.079643090427691,2,process,2.5880971861468542,normal
2026-01-01 10:02:49,LOT-E,72.7484498532324,18.08639867368858,859.4588138433563,119.6081416119603,0.0727764450954583,5,process,2.3003024605477567,normal
2026-01-01 10:02:50,LOT-E,72.9645741543245,17.969193818318377,857.725475429053,119.5463434350675,0.0749884909119978,4,process,2.2732710424435587,normal
2026-01-01 10:02:51,LOT-E,72.388571835185,18.28059363705637,855.8886908890076,121.14483416790095,0.082389657006766,9,process,2.976424714633953,normal
2026-01-01 10:02:52,LOT-E,72.91135834490974,18.30095423072608,845.1124814335752,118.79201060196584,0.0844936645161079,1,process,4.480208901591332,caution
2026-01-01 10:02:53,LOT-E,72.58052692108815,17.949277907461106,849.0934461891882,120.2496272270008,0.0828995811808613,4,process,2.225862738523903,normal
2026-01-01 10:02:54,LOT-E,73.22491158241432,18.350718322963964,852.5440061899254,121.47955489495114,0.1003630833888323,3,process,6.936728641910827,caution
2026-01-01 10:02:55,LOT-E,73.29625680815823,18.24753704491252,868.7958201466602,120.64441443623684,0.0962928986667299,2,process,6.2218407005608904,caution
2026-01-01 10:02:56,LOT-E,72.5796007724113,18.250811371066945,855.9363532794656,120.49455649995612,0.0760071467900294,1,process,2.6741123788832115,normal
2026-01-01 10:02:57,LOT-E,73.50135313979872,18.20892680774161,849.2478655250795,120.62137364802,0.0763847343268293,4,process,4.637524106866993,caution
2026-01-01 10:02:58,LOT-E,72.78028665126565,18.516719282713236,851.4904960381152,120.57508443464508,0.079313862311375,3,process,4.729451093356512,caution
