time_s,x_m,y_m,yaw_rad,speed_mps,yaw_rate_rps,nearest_index,cross_track_error_m
4.75,2.1187453851953775,1.0023680007517919,0.3234334844445298,0.6,-0.18955405509135487,42,0.016401830179111173
4.800000000000001,2.147189878164482,1.0119027173039792,0.31430729065948937,0.6,-0.18252387570080872,43,0.017207014868645083
4.8500000000000005,2.175720201070752,1.0211774504464457,0.30519871504347523,0.6,-0.1821715123202837,44,0.01780995580837638
4.9,2.204333818899677,1.0301919318369774,0.29611033690897076,0.6,-0.18176756269008923,44,0.018368679265293182
4.95,2.2330281809018295,1.0389459931395637,0.2873639607254962,0.6,-0.17492752366949182,45,0.01878652295314874
5.0,2.2617980107016775,1.0474487511208184,0.2786229257307201,0.6,-0.17482069989552138,45,0.0191010400503538
5.050000000000001,2.290641063377756,1.0556997093878908,0.27020720580885543,0.6,-0.16831439843729476,46,0.019365170095955106
5.1000000000000005,2.31955253159897,1.0637076432845782,0.26178162562303453,0.6,-0.16851160371641768,46,0.019461507646196054
5.15,2.348530444298755,1.0714716999280898,0.25366598711529237,0.6,-0.16231277015484455,47,0.019601244228389315
5.2,2.3775704122945145,1.0790003292060706,0.24552510309591571,0.6,-0.16281768038753305,48,0.01958057392198847
5.25,2.40667070701907,1.086292300609197,0.23735872754319215,0.6,-0.1633275110544712,48,0.01954607169745427
5.300000000000001,2.435829579719322,1.0933463875699951,0.22949696138129988,0.6,-0.1572353232378449,49,0.01943101759379037
5.3500000000000005,2.4650430083185313,1.1001710186573797,0.22159319366574642,0.6,-0.1580753543110693,49,0.019228485473361007
5.4,2.494309464184964,1.106764542830243,0.21398073439347137,0.6,-0.15224918544550092,50,0.01904473671068145
5.45,2.5236252645161725,1.113135088406622,0.20631002838361318,0.6,-0.15341412019716366,51,0.0187231711624396
5.5,2.5529890684877357,1.1192805758827795,0.198580903436608,0.6,-0.15458249894010384,51,0.01846585180471215
5.550000000000001,2.58239949414369,1.1251989255459525,0.19114047566562775,0.6,-0.14880855541960494,52,0.018099828042913636
5.6000000000000005,2.6118531403702234,1.130898287261287,0.18362511302677081,0.6,-0.15030725277713922,52,0.0177150810896301
5.65,2.641348787186651,1.1363761352767558,0.17638706711989804,0.6,-0.14476091813745526,53,0.017326639759968426
5.7,2.6708833099473916,1.1416403508209074,0.16905816663238185,0.6,-0.14657800975032365,53,0.016831528327911533
5.75,2.7004556200874736,1.1466879713473335,0.16199628336986482,0.6,-0.14123766525034076,54,0.016440695757885447
5.800000000000001,2.730062838252816,1.1515266315451393,0.15482831247758266,0.6,-0.14335941784564338,55,0.015939857949090388
5.8500000000000005,2.7597039788932936,1.1561529455780846,0.14755599285344728,0.6,-0.1454463924827074,55,0.015475331598390565
5.9,2.789377979464943,1.1605635793277558,0.14055221421345054,0.6,-0.14007557279993466,56,0.014987489517971932
5.95,2.8190821430913457,1.1647662764683888,0.1334293521509244,0.6,-0.1424572412505227,56,0.014439381463302293
6.0,2.8488154881770242,1.1687572901260899,0.12656617247220908,0.6,-0.1372635935743064,57,0.013981261706190127
6.050000000000001,2.8785755238258757,1.1725441461015786,0.11957006956480329,0.6,-0.1399220581481156,58,0.013425777677008168
6.1000000000000005,2.9083613241864215,1.17612270682926,0.11244501007554498,0.6,-0.14250118978516568,58,0.012948436830858348
6.15,2.9381718657324902,1.1794889529180217,0.1055832240123531,0.6,-0.13723572126383743,59,0.012432798168564277
6.2,2.96800480375917,1.18265056780543,0.09857944368197671,0.6,-0.14007560660752766,59,0.011890920816495697
6.25,2.9978591531673264,1.1856031635135658,0.09183118627368295,0.6,-0.1349651481658755,60,0.011428832387979608
6.300000000000001,3.0277327475344165,1.188354228687378,0.08492893158932634,0.6,-0.1380450936871322,61,0.010878619022687434
6.3500000000000005,3.0576246187002996,1.190899034810103,0.07787913554313698,0.6,-0.14099592092378715,61,0.010435799394852693
6.4,3.0875336872774133,1.1932330478455198,0.07109006726935671,0.6,-0.13578136547560582,62,0.009944494264769918
6.45,3.1174579122331587,1.1953639539433918,0.06414241106393158,0.6,-0.13895312410850275,62,0.009449613612468821
6.5,3.147396219655606,1.1972869070574985,0.057448507737982844,0.6,-0.13387806651897466,63,0.009028218701668459
6.550000000000001,3.1773467283037196,1.1990094144505938,0.05058608799299116,0.6,-0.13724839489983368,64,0.008524882257589225
6.6000000000000005,3.207308352203841,1.2005263499362602,0.04356411182416653,0.6,-0.1404395233764927,64,0.008147158705102702
6.65,3.2372798892281778,1.201832859943418,0.03680221616570367,0.6,-0.1352379131692571,65,0.0077149212578103196
6.7,3.2672595754743634,1.2029366772200851,0.02987182876630235,0.6,-0.13860774798802644,65,0.007292296414031429
6.75,3.2972461915773335,1.20383269881195,0.023195016188301686,0.6,-0.13353625156001328,66,0.00693979559189729
6.800000000000001,3.327238121807504,1.2045284869036663,0.016341930286850256,0.6,-0.1370617180290285,67,0.006508889073432401
6.8500000000000005,3.3572341160163712,1.2050187229912912,0.009323861529592518,0.6,-0.14036137514515476,67,0.006213117743663641
6.9,3.387232812009911,1.2052984347843754,0.0025663310110819607,0.6,-0.13515061037021114,68,0.005859622214532321
6.95,3.4172327132191422,1.205375424630198,-0.004363026229524647,0.6,-0.13858714481213213,68,0.005522042046211858
7.0,3.447232427679627,1.2052445342585847,-0.011038146481432596,0.6,-0.13350240503815902,69,0.005252576787611602
7.050000000000001,3.477230600088017,1.204913396588577,-0.017890789010749225,0.6,-0.13705285058633263,70,0.004906051639099592
7.1000000000000005,3.5072257990111084,1.2043767015502447,-0.024907644513207535,0.6,-0.14033711004916619,70,0.004698383869632104
7.15,3.5372164936308765,1.2036295494748137,-0.031663118680107266,0.6,-0.13510948333799466,71,0.004430734916396475
7.2,3.5672014565909573,1.202679814626241,-0.03858768971848018,0.6,-0.1384914207674582,71,0.004181460872254555
7.25,3.59717912421529,1.201522471200539,-0.04525719152729609,0.6,-0.13339003617631817,72,0.003997633969420847
7.300000000000001,3.6271484062581307,1.2001652188891843,-0.05209956618410618,0.6,-0.13684749313620187,73,0.0037363978061180705
7.3500000000000005,3.6571076999950693,1.1986029388938446,-0.05909989010134637,0.6,-0.14000647834480373,73,0.003615119927740814
7.4,3.687055323287683,1.1968309741301673,-0.06583822435513836,0.6,-0.13476668507583978,74,0.003430415944829567
7.45,3.71699032669422,1.194857254025748,-0.07273764897058606,0.6,-0.13798849230895388,74,0.0032659037068371085
7.5,3.746911000194634,1.1926770482369198,-0.07938157048558182,0.6,-0.1328784302999154,75,0.003161340012326389
7.550000000000001,3.7768165283133017,1.1902981014229785,-0.0861886843337348,0.6,-0.13614227696305975,76,0.0029778393842002596
7.6000000000000005,3.8067051699346828,1.187715640962751,-0.09314290885321785,0.6,-0.13908449038966098,76,0.002935932222111965
7.65,3.836575129968011,1.184925392298676,-0.0998352781629535,0.6,-0.13384738619471287,77,0.002823821073339397
7.7,3.866425747863697,1.1819353068073002,-0.10667643334202771,0.6,-0.1368231035814843,77,0.0027361291036211216
7.75,3.8962552117574045,1.178741080169439,-0.11326250785844862,0.6,-0.1317214903284181,78,0.0026979951906314532
7.800000000000001,3.9260629914438345,1.175350465156606,-0.11999809401771096,0.6,-0.13471172318524646,79,0.002578736929651244
7.8500000000000005,3.9558472573644767,1.1717591557062152,-0.12686642239922455,0.6,-0.13736656763027177,79,0.0026060797655429978
7.9,3.985606154668681,1.1679633644530218,-0.13347416520200808,0.6,-0.13215485605567068,80,0.0025512193004013197
7.95,4.015339320875006,1.1639710183574166,-0.14021516954565444,0.6,-0.13482008687292713,80,0.0025300413881623332
8.0,4.04504489931086,1.1597783330852671,-0.1467027183770804,0.6,-0.1297509766285195,81,0.002541435532284474
8.05,4.074722652560774,1.155393021005464,-0.15332320095084634,0.6,-0.1324096514753184,81,0.0024760126727811876
8.1,4.104370722743268,1.1508113254182522,-0.1596970174898743,0.6,-0.12747633078055928,82,0.0025545257551715084
8.15,4.133988988004031,1.1460407528170762,-0.1662026193895167,0.6,-0.13011203799284798,83,0.0025497350968641504
8.200000000000001,4.163575591274957,1.1410775978840864,-0.17282276133907803,0.6,-0.13240283899122762,83,0.0025940859774490357
8.25,4.193128689662703,1.1359186856262355,-0.17919153339164012,0.6,-0.12737544105124152,84,0.0026454905982731215
8.3,4.222648332982962,1.1305716623193203,-0.1856737507344397,0.6,-0.12964434685599172,84,0.0026418541681188703
8.35,4.2521326957858765,1.1250333999468696,-0.19191185726701723,0.6,-0.12476213065155087,85,0.0027500686753368646
8.4,4.281581936867184,1.1193113199286395,-0.19826161424984004,0.6,-0.1269951396564559,86,0.0027721580648150273
8.450000000000001,4.310994250689026,1.113402360997872,-0.20470607329697524,0.6,-0.12888918094270416,86,0.002867241733837697
8.5,4.340367873970551,1.107303979629423,-0.21090306444016707,0.6,-0.12393982286383641,87,0.0029358184386647284
8.55,4.369703141867226,1.1010236884394924,-0.217193228818892,0.6,-0.12580328757449868,87,0.0029803802286442324
8.6,4.398998325620319,1.094558999052329,-0.22324362876137543,0.6,-0.12100799884966815,88,0.0030959931953249077
8.65,4.428253859448026,1.0879171814956745,-0.22938508376213845,0.6,-0.12282910001526064,89,0.0031236404128536675
8.700000000000001,4.4574680513878855,1.081095818779833,-0.23560129715917077,0.6,-0.12432426794064659,89,0.0032568281395694457
8.75,4.486639276119037,1.0740929873749914,-0.24157579875073815,0.6,-0.11949003183134753,90,0.0033221276249052263
8.8,4.515768142044656,1.0669159984598995,-0.2476233722255111,0.6,-0.12095146949545893,90,0.0034036001961144703
8.85,4.544853072201554,1.0595629829037927,-0.25343732881074976,0.6,-0.11627913170477319,91,0.00350716304449215
8.9,4.573894760921733,1.0520409940524158,-0.2593221764134859,0.6,-0.11769695205472323,91,0.0035415483974432275
8.950000000000001,4.602891681263176,1.0443482305234897,-0.2649811748662554,0.6,-0.11317996905538902,92,0.0036833521654220463
9.0,4.631844604198796,1.0364914975202584,-0.270708419335778,0.6,-0.11454488939045203,93,0.0037368260539735977
9.05,4.660752055103889,1.0284690738110787,-0.27648868332925125,0.6,-0.11560527986946542,93,0.003854248283666971
9.1,4.689612651621693,1.0202796923547943,-0.28204242383922995,0.6,-0.11107481019957365,94,0.003937273673194122
9.15,4.718427321586296,1.0119301537549086,-0.28764710877725735,0.6,-0.11209369876054813,94,0.004006810072214706
9.200000000000001,4.74719474269354,1.0034192499933505,-0.2930334076302565,0.6,-0.10772597705998392,95,0.004119659320153121
9.25,4.77591590444898,0.9947535205135055,-0.29821696197558056,0.6,-0.10367108690648107,95,0.004145798160049983
9.3,4.8045917612689095,0.9859390304180475,-0.30321280856801935,0.6,-0.0999169318487763,96,0.004295776774118486
9.35,4.833223224579508,0.9769813907348585,-0.3082782311876147,0.6,-0.10130845239190676,97,0.004365234125683953
9.4,4.86180894653397,0.9678788361295753,-0.3133982729381245,0.6,-0.1024008350101957,97,0.004488838146847975
9.450000000000001,4.890347688548376,0.9586300413845722,-0.3183280384612814,0.6,-0.09859531046313724,98,0.004592021173147991
9.5,4.918840489576049,0.949240670287561,-0.323307942944655,0.6,-0.09959808966747248,98,0.004682409103097488
9.55,4.947286179323616,0.9397095247748116,-0.32810394164475026,0.6,-0.09591997400190581,99,0.004817030666656446
9.600000000000001,4.975685830737319,0.9300420639096149,-0.3329453291994746,0.6,-0.09682775109448723,99,0.00487621587245002
9.65,5.0040383455796045,0.9202372231603727,-0.33760903974180423,0.6,-0.09327421084659152,100,0.0050398260661615995
9.700000000000001,5.032344825312664,0.9103002615964999,-0.3423131540689412,0.6,-0.09408228654273959,101,0.00512154290405111
9.75,5.060604247422759,0.9002302535526377,-0.34704431815136744,0.6,-0.09462328164852465,101,0.005259682730460414
9.8,5.088815710572585,0.8900266587475703,-0.35159720764928837,0.6,-0.09105778995841889,102,0.005361546168822017
9.850000000000001,5.116980425648855,0.8796947264659233,-0.35617292214735946,0.6,-0.09151428996142168,102,0.005464188453236256
9.9,5.145097570073657,0.8692340290993629,-0.3605771441034927,0.6,-0.08808443912266341,103,0.005584793047690855
9.950000000000001,5.173168370718295,0.8586495994421253,-0.3649998187593076,0.6,-0.08845349311629981,103,0.005654589961676417
10.0,5.201192085494046,0.8479411256868552,-0.36925761620998654,0.6,-0.08515594901357831,104,0.005792397640351523
10.05,5.22916995187698,0.8371134300567266,-0.37352936938687287,0.6,-0.08543506353772665,105,0.005850454792619299
10.100000000000001,5.257101309889459,0.8261663190415439,-0.3778036250982085,0.6,-0.0854851142267125,105,0.005985187674834078
10.15,5.284985622150371,0.8150999226210325,-0.3819142691146283,0.6,-0.08221288032839622,106,0.006054407228821591
10.200000000000001,5.312824208937388,0.8039189975384768,-0.38602372878455893,0.6,-0.08218919339861253,106,0.006154465443988757
10.25,5.340616613229084,0.7926237656379385,-0.3899766033246363,0.6,-0.07905749080154571,107,0.006234207404630212
10.3,5.368364151871557,0.7812187623812757,-0.39392452188999155,0.6,-0.07895837130710492,107,0.00630263883351484
10.350000000000001,5.396066448369764,0.7697043032656486,-0.3977226904611012,0.6,-0.07596337142219291,108,0.006392132776622719
10.4,5.423724811298801,0.7580847094652751,-0.40151205919268873,0.6,-0.07578737463175039,108,0.006431770531267074
10.450000000000001,5.451338944830452,0.7463603916046853,-0.40515833493612596,0.6,-0.07292551486874485,109,0.006530142399038782
10.5,5.478910144791747,0.7345354631611701,-0.40879190662465836,0.6,-0.07267143377064754,110,0.006555221982674638
10.55,5.506438196113464,0.7226104310677566,-0.4124036863371017,0.6,-0.07223559424886704,110,0.006649921065872124
10.600000000000001,5.533922997388969,0.7105860517138775,-0.4158753971192605,0.6,-0.06943421564317552,111,0.006680572561393005
10.65,5.561365887946973,0.6984663257342436,-0.4193221402334028,0.6,-0.06893486228284686,111,0.00674628834234569
10.700000000000001,5.5887668419944925,0.6862520833391647,-0.4226357332089949,0.6,-0.06627185951184135,112,0.00678233930192745
10.75,5.616127172658566,0.6739471125568927,-0.42592112478654603,0.6,-0.06570783155102258,112,0.006822055858183046
10.8,5.643446929087189,0.6615523189450294,-0.429080087906312,0.6,-0.06317926239531937,113,0.006863214703443607
10.850000000000001,5.67072739457257,0.6490712852177712,-0.43220756248236686,0.6,-0.06254949152109704,113,0.006879696225886789
10.9,5.697968692589584,0.6365049937064226,-0.43521514579115395,0.6,-0.06015166617574034,114,0.006925571899244782
10.950000000000001,5.7251720732887055,0.6238568286798784,-0.4381879043536992,0.6,-0.05945517125090456,114,0.006921380353697345
11.0,5.752337733900283,0.6111278505772733,-0.44104713608047563,0.6,-0.05718463453552895,115,0.006971499840343955
11.05,5.779466888421048,0.5983212516927747,-0.4438681618693686,0.6,-0.056420515777859316,116,0.006960004371965608
11.100000000000001,5.806559807294646,0.5854381718238689,-0.4466444378879798,0.6,-0.05552552037222411,116,0.0070028351573483034
11.15,5.833616854816412,0.5724799242801263,-0.4493118209306019,0.6,-0.05334766085244244,117,0.0069948132300055865
11.200000000000001,5.860639241514931,0.5594495514107228,-0.45193160584917896,0.6,-0.052395698371541954,117,0.007017577156902351
11.25,5.887627398747216,0.5463484304966387,-0.45444898245361237,0.6,-0.05034753208866787,118,0.0070130146987121165
11.3,5.914582490044627,0.53317941181079,-0.4569158468561448,0.6,-0.049337288050648326,118,0.007018206632951133
11.350000000000001,5.941505013175091,0.5199439387066782,-0.45928660613643346,0.6,-0.047415185605773874,119,0.007016987184557006
11.4,5.9683960825552775,0.5066446760357639,-0.4616038740698269,0.6,-0.046345358667868826,119,0.007006901849096731
11.450000000000001,5.995256261809252,0.49328313531456164,-0.46383117031374516,0.6,-0.04454592487836537,120,0.007008820399450345
11.5,6.022086614353758,0.4798618022087366,-0.4660019317590858,0.6,-0.04341522890681092,120,0.006985568025800346
11.55,6.048887769193655,0.4663822584758104,-0.46808869616840787,0.6,-0.04173528818644239,121,0.006990343354521422
11.600000000000001,6.075660737067909,0.4528468164363294,-0.4701158188630284,0.6,-0.040542453892408875,121,0.006955864358325907
11.65,6.10240621195114,0.43925713015332607,-0.4720647706752245,0.6,-0.03897903624392333,122,0.006963149978036414
11.700000000000001,6.129125150412264,0.4256153440711936,-0.47395091129663214,0.6,-0.037722812428152584,123,0.006925935187537105
11.75,6.155818311035115,0.41192318660924954,-0.4757701371709745,0.6,-0.03638451748684736,123,0.00692862250051626
11.8,6.182486518372976,0.3981824909432765,-0.4775173343429359,0.6,-0.03494394343922863,124,0.006895378499678608
11.850000000000001,6.209130677313461,0.3843952216576595,-0.47919472415703224,0.6,-0.03354779628192626,124,0.0068876311413573
11.9,6.235751672156247,0.3705632791483668,-0.480805911138304,0.6,-0.03222373962543538,125,0.006858202717450252
11.950000000000001,6.262350346609952,0.35668846321064035,-0.48234430731004785,0.6,-0.030767923434876814,125,0.006841733731620083
