timestamp,equipment_id,process_status,temperature_c,pressure_pa,vibration_rms_g,particle_count,cycle_time_min,yield_percent,fault_flag
2026-01-10 09:27:00,EQ-OPS-03,RUNNING,72.11024217671772,18.57929116252246,0.10580372593100917,2,58.53663287196608,95.6811004768738,0
2026-01-10 09:28:00,EQ-OPS-01,RUNNING,73.71402786798487,17.585204801748418,0.07783468876343634,1,59.45466315194199,94.2378534745039,0
2026-01-10 09:29:00,EQ-OPS-03,RUNNING,72.15714558961399,17.609326197016813,0.07610122800726947,3,57.60690807894897,94.85955664757626,0
2026-01-10 09:30:00,EQ-OPS-04,IDLE,69.43200650909455,17.31410911546081,0.08960778667333087,1,61.427692011537395,93.5511007937763,0
2026-01-10 09:31:00,EQ-OPS-02,IDLE,72.09529328864994,18.10120314765744,0.07004458818924228,7,58.36638028390927,95.27771182478,0
2026-01-10 09:32:00,EQ-OPS-01,RUNNING,70.83440739291838,17.37079220745931,0.07794042148458083,9,64.7845648373366,92.69061133865364,0
2026-01-10 09:33:00,EQ-OPS-03,IDLE,71.7919192007999,18.056059354642954,0.06271591873543178,4,59.07777600596787,95.49298534555717,0
2026-01-10 09:34:00,EQ-OPS-03,RUNNING,71.84554504683051,18.533580259985317,0.07576777317390736,5,61.6642941561875,94.74766985854878,0
2026-01-10 09:35:00,EQ-OPS-03,RUNNING,69.76368464790161,17.20719143183853,0.06845969551801111,2,58.51352384071805,93.94916718459399,0
2026-01-10 09:36:00,EQ-OPS-02,RUNNING,71.11761522570491,18.690227638277733,0.09087779044519428,0,57.70411340671757,95.23882063714107,0
2026-01-10 09:37:00,EQ-OPS-01,RUNNING,71.31216577388808,17.67283505900261,0.0648637734938674,2,62.290340043024734,95.100188358674,0
2026-01-10 09:38:00,EQ-OPS-02,RUNNING,72.95754412217622,17.57889377823382,0.07283646466086756,3,63.013681399364756,94.28490840818637,0
2026-01-10 09:39:00,EQ-OPS-04,RUNNING,70.48251332642248,18.430333933987754,0.0921100477231678,6,65.19738554120092,93.7802367413819,0
2026-01-10 09:40:00,EQ-OPS-03,RUNNING,73.809098824314,18.02199057131672,0.054356394202223976,10,58.34395271003437,92.93986307371672,0
2026-01-10 09:41:00,EQ-OPS-04,RUNNING,73.13851639137273,18.17317813669237,0.08546547669954088,3,59.98387239804015,94.96008149002337,0
2026-01-10 09:42:00,EQ-OPS-04,RUNNING,71.89924342598347,17.946954086691743,0.07355707351740902,1,62.93215779527157,95.66726534981217,0
2026-01-10 09:43:00,EQ-OPS-01,RUNNING,71.95589254787038,18.422566768738392,0.06874141731921195,5,63.16876873847009,95.96698601032611,0
2026-01-10 09:44:00,EQ-OPS-01,RUNNING,71.14640312062436,18.229392232212774,0.07482516712902523,8,59.81960172670847,94.08437197499454,0
2026-01-10 09:45:00,EQ-OPS-03,RUNNING,73.01951347369726,18.58139034564398,0.08289455116485328,6,61.972061265215736,93.86259683789416,0
2026-01-10 09:46:00,EQ-OPS-03,RUNNING,71.18617308889468,17.69957957967014,0.06326867511120574,3,67.77574243129084,94.52650682610636,0
2026-01-10 09:47:00,EQ-OPS-03,MAINTENANCE,71.58347435928549,18.2110294503973,0.0877327285478072,5,61.788889608584945,95.0850967580992,0
2026-01-10 09:48:00,EQ-OPS-04,RUNNING,71.65437665130958,17.81252611860655,0.0697442063989443,9,60.25804918124963,94.00259614022235,0
2026-01-10 09:49:00,EQ-OPS-04,RUNNING,72.51532042844852,17.59537710815063,0.07323417943150162,0,59.315461723377354,95.29503294419526,0
2026-01-10 09:50:00,EQ-OPS-04,RUNNING,70.71554683452827,17.40795380225107,0.08715580261841947,4,58.19800010779949,94.3018115888367,0
2026-01-10 09:51:00,EQ-OPS-03,RUNNING,73.51539624478383,17.82922865415046,0.07137600607362465,2,55.59445490039485,95.17122000673136,0
2026-01-10 09:52:00,EQ-OPS-02,RUNNING,71.73315531855381,18.745449127592977,0.06275719058241598,6,56.77334060317388,94.34332868082443,0
2026-01-10 09:53:00,EQ-OPS-01,MAINTENANCE,71.32255232976321,18.121955089489234,0.09123893417955377,5,55.635729053164575,94.58221273282268,0
2026-01-10 09:54:00,EQ-OPS-03,RUNNING,71.09564051231517,17.960492952768558,0.07813166878605846,5,60.03134309288492,94.43224201488975,0
2026-01-10 09:55:00,EQ-OPS-03,RUNNING,71.36366244164311,17.702559939910813,0.08846807199381385,4,59.414950784374064,94.14250615304739,0
2026-01-10 09:56:00,EQ-OPS-02,RUNNING,72.35648054852092,17.254823598030388,0.0970557671254189,3,63.06341709978501,95.64454327948148,0
2026-01-10 09:57:00,EQ-OPS-04,RUNNING,71.40391391020522,17.714554910000786,0.07941433900574199,3,66.8847624991308,95.52627129608346,0
2026-01-10 09:58:00,EQ-OPS-02,IDLE,70.97241975728173,17.90801606382693,0.07349760077445217,3,63.56825172393727,95.84526693149317,0
2026-01-10 09:59:00,EQ-OPS-03,RUNNING,71.36287884814084,17.56669149745519,0.0908750077096731,4,63.01283967190969,95.27632371709431,0
2026-01-10 10:00:00,EQ-OPS-01,RUNNING,72.3834515012775,18.351753486646874,0.0541462438296377,5,60.899032712219146,94.88980250356946,0
2026-01-10 10:01:00,EQ-OPS-01,MAINTENANCE,70.39859176743246,18.149973173747988,0.0726779691919272,2,58.57852232762113,95.30242255609544,0
2026-01-10 10:02:00,EQ-OPS-02,MAINTENANCE,71.05405184682795,17.947699838385788,0.06616789634058795,6,59.55669113763733,94.2026635965814,0
2026-01-10 10:03:00,EQ-OPS-02,RUNNING,72.20667721903668,18.27074500882594,0.06023065292707708,5,62.47581622717327,94.51557875031745,0
2026-01-10 10:04:00,EQ-OPS-03,RUNNING,72.21558204981247,17.417695831330835,0.07302402517105436,6,61.22691099976963,94.90870946828251,0
2026-01-10 10:05:00,EQ-OPS-01,RUNNING,70.8996908157633,18.347194761591574,0.0882687697633106,6,63.12680220144256,95.11508828243134,0
2026-01-10 10:06:00,EQ-OPS-01,RUNNING,71.89061219078515,18.135095245933286,0.05584858389850501,4,61.89033500997639,95.88691123242648,0
2026-01-10 10:07:00,EQ-OPS-03,RUNNING,72.01874243009793,17.598293657578793,0.10810718674563857,8,65.77275954927251,94.57694182435824,0
2026-01-10 10:08:00,EQ-OPS-02,RUNNING,70.6869605241698,18.130605010046004,0.06577205610466406,6,62.71783977201545,92.72682118417794,0
2026-01-10 10:09:00,EQ-OPS-02,RUNNING,72.5465462481064,18.19451913307527,0.10531788181830057,6,61.790406261558225,94.36183757126935,0
2026-01-10 10:10:00,EQ-OPS-02,RUNNING,72.74626615694494,18.469610091609482,0.06329560638937726,3,61.259053687032655,94.28510065751473,0
2026-01-10 10:11:00,EQ-OPS-03,RUNNING,72.32640994051206,18.21357445548649,0.08559150175938594,7,62.10395007926598,94.26590483977746,0
2026-01-10 10:12:00,EQ-OPS-03,RUNNING,71.65167474000955,17.793206637920377,0.07960574043063322,7,63.96402492010752,94.47348114679366,0
2026-01-10 10:13:00,EQ-OPS-02,IDLE,71.50884432926725,17.760284033268643,0.07336422907434059,5,60.4315456738032,94.65729059071442,0
2026-01-10 10:14:00,EQ-OPS-03,RUNNING,72.54906834094548,18.342865876350277,0.07174341515800527,5,63.31103353014744,95.00161417498619,0
2026-01-10 10:15:00,EQ-OPS-01,RUNNING,72.47132929183174,18.2065827227625,0.0655024175678297,6,62.04859492675892,94.2791472459802,0
2026-01-10 10:16:00,EQ-OPS-04,RUNNING,71.3950196411598,17.92092949266146,0.0802698609123925,6,62.012944506757044,95.18958829771657,0
2026-01-10 10:17:00,EQ-OPS-02,IDLE,70.6030799799965,18.033263390288674,0.06390399864662274,5,64.59409251220748,94.56525998612899,0
2026-01-10 10:18:00,EQ-OPS-02,RUNNING,72.45255794145147,18.491734170424706,0.09351483301637324,2,60.751784491177816,95.25836650270627,0
2026-01-10 10:19:00,EQ-OPS-02,IDLE,71.56065179828303,18.328612414737158,0.09561408103093376,4,62.87158324690305,95.38371264491964,0
2026-01-10 10:20:00,EQ-OPS-04,IDLE,72.4263279754904,18.2140888479515,0.07112564036663581,3,59.06335030348105,95.5191879492664,0
2026-01-10 10:21:00,EQ-OPS-02,RUNNING,71.15332648897662,18.335372261509733,0.07221506321017365,8,62.80342117857576,93.52509611270445,0
2026-01-10 10:22:00,EQ-OPS-02,RUNNING,71.50847058418016,18.591795716058378,0.08284454584327922,3,66.931320998405,94.96332242541824,0
2026-01-10 10:23:00,EQ-OPS-02,RUNNING,72.19895283685756,17.8977660704891,0.07143246115133373,9,64.0528058415094,94.42598171094552,0
2026-01-10 10:24:00,EQ-OPS-01,RUNNING,71.57162394401696,18.5219062591846,0.055085597501394065,5,58.59780705985284,94.71523357141153,0
2026-01-10 10:25:00,EQ-OPS-02,MAINTENANCE,72.53623599621727,17.554945573637195,0.0892490409987051,8,60.76926731053419,94.9874271670759,0
2026-01-10 10:26:00,EQ-OPS-03,RUNNING,72.83320171821882,18.42273869744768,0.0807920013911487,7,61.16145805935598,93.91000502091516,0
2026-01-10 10:27:00,EQ-OPS-02,RUNNING,71.58652506613025,18.20709208962456,0.08380509480848339,4,63.44925291493968,94.25032216997019,0
2026-01-10 10:28:00,EQ-OPS-03,RUNNING,71.09979727363593,17.57164730018485,0.08149893151798554,2,58.1738482448487,95.24148005625568,0
2026-01-10 10:29:00,EQ-OPS-03,RUNNING,70.93857666431305,18.140394787616422,0.09084651671320397,6,65.36353600984282,94.59354871749909,0
2026-01-10 10:30:00,EQ-OPS-01,RUNNING,72.34149897608536,17.962031197798748,0.08462384701051247,4,59.282327088619596,95.66737748625582,0
2026-01-10 10:31:00,EQ-OPS-04,RUNNING,70.68298863867744,17.52252801691748,0.07309666623439157,7,62.010129072544466,94.0630723854799,0
2026-01-10 10:32:00,EQ-OPS-01,IDLE,72.57423360553938,17.59149065278898,0.0689716403641995,6,56.77641972338724,94.81890989224611,0
2026-01-10 10:33:00,EQ-OPS-01,RUNNING,74.84814654159872,17.848533502458743,0.07979260763467795,3,60.274200543594105,93.23871763264422,0
2026-01-10 10:34:00,EQ-OPS-03,RUNNING,73.10949647057389,17.59705295870886,0.06471442957843238,4,58.093506352891666,94.59765111267251,0
2026-01-10 10:35:00,EQ-OPS-02,MAINTENANCE,71.74400861973939,17.68667973943329,0.050701019364714925,6,58.01022644612385,93.89823143553541,0
2026-01-10 10:36:00,EQ-OPS-03,RUNNING,71.51142288563845,17.77116616540363,0.07252111729094401,0,60.99076711675669,97.22486651399844,0
2026-01-10 10:37:00,EQ-OPS-04,RUNNING,72.23572386465672,17.965524688820192,0.04074350916843819,4,60.366737091367156,95.61386443494669,0
2026-01-10 10:38:00,EQ-OPS-04,RUNNING,72.79228569850554,17.74971448240838,0.09535933681508728,3,57.39014362547795,94.654530098956,0
2026-01-10 10:39:00,EQ-OPS-04,RUNNING,72.42289019953344,17.85090360300541,0.06631069000295704,5,59.875540970399555,94.86476868465081,0
2026-01-10 10:40:00,EQ-OPS-02,RUNNING,71.39193195126934,18.107954893105312,0.09464762322689467,6,54.66788470417197,94.27672472961437,0
2026-01-10 10:41:00,EQ-OPS-02,RUNNING,72.81969913836406,18.13676407321208,0.06745340888092378,5,62.50890682897017,94.7111708739048,0
2026-01-10 10:42:00,EQ-OPS-04,RUNNING,72.82004827361756,17.86170877761253,0.08025284536478759,3,61.05517975863348,95.10243144784705,0
2026-01-10 10:43:00,EQ-OPS-04,RUNNING,70.11313213447887,17.94161754413728,0.07641765329237032,5,63.7149108075258,93.11167381963801,0
2026-01-10 10:44:00,EQ-OPS-03,RUNNING,71.59834998114609,17.394445348387777,0.07494758882637283,8,60.6017210635972,93.92546384819143,0
2026-01-10 10:45:00,EQ-OPS-02,RUNNING,71.88664497609477,18.553287682525426,0.08598259403100997,8,59.74320889965768,94.84572621751038,0
2026-01-10 10:46:00,EQ-OPS-01,RUNNING,70.10183482508555,17.39175837218186,0.06481036508188098,3,64.3326094272302,94.2469597821338,0
2026-01-10 10:47:00,EQ-OPS-01,RUNNING,71.37387470928682,18.39992147717206,0.0796540282141899,6,58.842677999661944,94.48765150627182,0
2026-01-10 10:48:00,EQ-OPS-02,IDLE,72.8287216155391,17.70665460002035,0.075505204318964,6,62.46235739389342,93.77844153757185,0
2026-01-10 10:49:00,EQ-OPS-01,RUNNING,73.49911810996892,18.52404507725971,0.10938624575033792,5,60.4001342501055,93.60356177445067,0
2026-01-10 10:50:00,EQ-OPS-03,IDLE,74.14835556623974,18.47291851047898,0.08554046706806724,7,61.40435210246489,93.20884231287008,0
2026-01-10 10:51:00,EQ-OPS-02,IDLE,70.09372369625731,18.743788664739075,0.07875727301856957,5,60.52255066307585,93.35304905605904,0
2026-01-10 10:52:00,EQ-OPS-04,RUNNING,71.65031573795382,17.49472226988861,0.07056297200134083,4,63.016743352609325,96.0610329166136,0
2026-01-10 10:53:00,EQ-OPS-04,MAINTENANCE,71.68878865784316,17.851336017233745,0.08056633138460512,7,62.726803099006915,93.94646958652648,0
2026-01-10 10:54:00,EQ-OPS-01,RUNNING,71.13539600869454,18.418557686412292,0.09041672537440859,4,59.694101376927016,94.66976904311377,0
2026-01-10 10:55:00,EQ-OPS-01,RUNNING,71.54578741027436,18.20869164731194,0.06207312149601166,3,60.421375734700646,95.61436487875943,0
2026-01-10 10:56:00,EQ-OPS-02,RUNNING,71.83021719528386,17.851071343315766,0.07066977049939677,4,61.90861302389891,94.81780433391332,0
2026-01-10 10:57:00,EQ-OPS-03,IDLE,71.76684486073401,17.95394289028487,0.04952647625658976,7,61.05505023581495,94.36357666126762,0
2026-01-10 10:58:00,EQ-OPS-03,RUNNING,73.31802429261182,18.207280837649964,0.07662752982701079,3,63.400261145662036,94.72318795605842,0
2026-01-10 10:59:00,EQ-OPS-01,RUNNING,69.7747819428202,18.615697397997106,0.08971351405268983,6,65.00418375554662,93.0521374525163,0
2026-01-10 11:00:00,EQ-OPS-04,IDLE,71.32192874593468,18.556630319071083,0.10378382955319894,2,60.51617396528025,95.87397753760574,0
2026-01-10 11:01:00,EQ-OPS-04,RUNNING,73.49815011263578,18.00014800993692,0.07786770794644285,6,60.67138514049036,93.72967099900025,0
2026-01-10 11:02:00,EQ-OPS-01,RUNNING,72.80939760023777,17.92018775445349,0.06342171465643724,7,61.946184252576174,94.53443317189117,0
2026-01-10 11:03:00,EQ-OPS-03,IDLE,70.49027407924058,17.79821250427698,0.07582248863751335,7,58.51239756649148,93.09929987457636,0
2026-01-10 11:04:00,EQ-OPS-02,MAINTENANCE,70.75492810595286,18.089368233063645,0.08900786277399361,8,62.245450814037056,93.76695359910737,0
2026-01-10 11:05:00,EQ-OPS-04,RUNNING,72.73261819354968,18.348285253260652,0.06681551143917072,2,60.19600422757566,95.14705535053669,0
2026-01-10 11:06:00,EQ-OPS-04,RUNNING,71.11004199596034,18.019898801242434,0.08768927126376735,6,58.46682258255662,94.43139609128824,0
