timestamp_s,imu_ax_mps2,imu_gyroz_rps,timestamp_aligned_s
0.72,0.8637951255272475,0.0249823529554773,0.72
0.74,0.9715353358783833,-0.0240898385610404,0.74
0.76,0.8788486362526172,0.0007108381828941,0.76
0.78,0.7241682122050653,0.016857950678735,0.78
0.8,0.8460143084208624,-0.0002063874056428,0.8
0.8200000000000001,0.6067224132439459,0.029587186276129,0.8200000000000001
0.84,0.9291697700058876,0.0151450371987208,0.84
0.86,0.738250063489254,-0.0190057381881455,0.86
0.88,0.6756132350212176,0.0448487651760629,0.88
0.9,0.6792016414937062,0.0213276568259391,0.9
0.92,0.7479373201619469,0.0118127090180774,0.92
0.94,0.7075656358735479,0.0308594011360766,0.94
0.96,1.028875504648967,0.0267405394217567,0.96
0.98,0.6672784113469605,0.0016016415010235,0.98
1.0,0.7567342869114222,0.024852532066699,1.0
1.02,0.7555359414860607,0.0011376282290652,1.02
1.04,0.7548986101331231,0.0824037138548466,1.04
1.06,0.7574708831315476,0.0310596866201617,1.06
1.08,0.692352702047174,0.0411383194290593,1.08
1.1,0.6794296698185918,0.0615603290019839,1.1
1.12,0.64526511278841,0.0712407476166655,1.12
1.14,0.5694167200694065,0.0269082213906478,1.14
1.16,0.7732153111915514,0.0737461607075388,1.16
1.18,0.8646320076069751,-0.0182055114986078,1.18
1.2,0.6805726597959891,0.0661426904535544,1.2
1.22,0.6779324405909202,0.0857632058899213,1.22
1.24,0.706199392488437,0.0503693625029537,1.24
1.26,0.6880992691008218,0.052561414165024,1.26
1.28,0.5702100149900321,0.0533579562082022,1.28
1.3,0.9055493581220396,0.0167791683772824,1.3
1.32,0.7935780748997922,0.0278382231874687,1.32
1.34,0.654644086413531,0.0386131995180284,1.34
1.36,0.7748452323022097,0.0732600555413085,1.36
1.38,0.6856946325137311,0.0644464366715898,1.38
1.4,0.7120256740440818,0.0642352531390993,1.4
1.42,0.7801982869385934,0.0593617500989005,1.42
1.44,0.8499666516578432,0.0514074853660244,1.44
1.46,0.9170299423910544,0.0485529916761983,1.46
1.48,0.9382201885488244,0.032577040471426,1.48
1.5,0.702939916173036,0.0320745608725729,1.5
1.52,0.671872960503597,0.0590101663280489,1.52
1.54,0.7428222717404962,0.0863979177730776,1.54
1.56,0.7452875127814126,0.0477774134752809,1.56
1.58,0.640783458088846,0.0826696353912632,1.58
1.6,0.6534248372195958,0.0599470515775678,1.6
1.62,0.8244545606245794,0.0250779927314735,1.62
1.64,0.9228457612386812,0.0423686376080257,1.64
1.66,0.6976055738754761,0.0754040166039201,1.66
1.68,0.64597402507083,0.0518262552795577,1.68
1.7,0.688657647181338,0.0418107592163286,1.7
1.72,0.6021669658157642,0.0588735266766321,1.72
1.74,0.6877468780110231,0.0528914963295295,1.74
1.76,0.7700818022738599,0.0485972913336873,1.76
1.78,0.7085126478705748,0.0169542122426535,1.78
1.8,0.865296725748925,0.0505082523967039,1.8
1.82,0.7341159318203964,0.0462415564482626,1.82
1.84,0.7725940385441173,0.0696387762238701,1.84
1.86,0.6958475228970699,0.0678549148372889,1.86
1.88,0.8704054783703803,0.0564194883916539,1.88
1.9,0.5646597547598159,0.1123366010697625,1.9
1.92,0.6737143979503497,0.0754726256965064,1.92
1.94,0.5680953797686459,0.0725707456826172,1.94
1.96,0.8068720663433511,0.0113690627037098,1.96
1.98,0.8085277400856196,0.0129783988738631,1.98
2.0,0.6433554020673055,0.0831044587015218,2.0
2.02,0.9029682205860906,0.0316733108239439,2.02
2.04,0.6670589148308004,0.04100267415442,2.04
2.06,0.53544970438242,0.0421240505920485,2.06
2.08,0.666423713308165,0.0820041086729731,2.08
2.1,0.7420728072277808,0.0798049568385391,2.1
2.12,0.6694342281110889,0.0749389669576435,2.12
2.14,0.9681035324578036,0.0782408119852276,2.14
2.16,0.7975561511203565,0.0396680172834521,2.16
2.18,0.9013209157793992,0.06624950170501,2.18
2.2,0.8585202398262739,0.1243691199956678,2.2
2.22,0.488555438346242,0.0471008365703432,2.22
2.24,0.644143226064533,0.0255312814960412,2.24
2.26,0.3606697183078214,0.0420071066238214,2.26
2.28,0.6091232540704586,0.0506148421174043,2.28
2.3000000000000003,0.8190953918103251,0.0613106625109556,2.3000000000000003
2.32,0.5826787630287311,0.0787979781265608,2.32
2.34,0.6060319279821411,0.0810922218453689,2.34
2.36,0.7201303573764473,0.0667792005354812,2.36
2.38,0.7740212633404719,0.0754507573024752,2.38
2.4,0.6353240509475604,0.0678340320285336,2.4
2.42,0.6459119567709093,0.0479499910932439,2.42
2.44,0.7722044091317506,0.0778560542342404,2.44
2.46,0.7041202998216034,0.1002598012643046,2.46
2.48,0.6378950035581521,0.109132278823993,2.48
2.5,0.7083555393888323,0.0468064174864136,2.5
2.52,0.6782249916953736,0.0896856728068906,2.52
2.54,0.6981112787830055,0.0707712178597696,2.54
2.56,0.9061576548187174,0.0670002797751788,2.56
2.58,0.6278292562124772,0.0635502317434143,2.58
2.6,0.598116708651692,0.0943728982387741,2.6
2.62,0.8309477837086281,0.0576857714740828,2.62
2.64,0.5750416822205653,0.0352565965319681,2.64
2.66,0.8645160442629372,0.0653583182763604,2.66
2.68,0.6332190372431634,0.1127708093348581,2.68
2.7,0.663766944918352,0.0726127356063022,2.7
2.72,0.7413150302976158,0.0866815511716091,2.72
2.74,0.797216282208612,0.0758150972895342,2.74
2.76,0.7696365311560283,0.1116147573127134,2.76
2.78,0.6239041603876894,0.0968660791062488,2.78
2.8000000000000003,0.6027028328122119,0.1462072820319489,2.8000000000000003
2.82,0.686695125025203,0.1032048173501476,2.82
2.84,0.6594790796035864,0.0521783853755296,2.84
2.86,0.5645447154076573,0.0866492920551864,2.86
2.88,0.6891999136424872,0.1256574328129691,2.88
2.9,0.7574923599104966,0.0435610161949153,2.9
2.92,0.6564547210070459,0.1345771563201078,2.92
2.94,0.8224202893603357,0.0869794884346025,2.94
2.96,0.6822335278592884,0.0728782499448709,2.96
2.98,0.612547249799166,0.0694932463635351,2.98
3.0,0.6415087693890088,0.0845342207202448,3.0
3.02,0.5604986532681292,0.0912646828717368,3.02
3.04,0.5021756650339915,0.0717057876661126,3.04
3.06,0.681325202961129,0.0826431105514915,3.06
3.08,0.5199529279974137,0.1300455329219497,3.08
3.1,0.5775399858790368,0.0710739438069623,3.1
3.12,0.6080139925938725,0.0926683957845009,3.12
3.14,0.6631044447569976,0.1140793093981271,3.14
3.16,0.6703963439469268,0.1350484723714131,3.16
3.18,0.6197197580506555,0.0883053985183344,3.18
3.2,0.3796031564511274,0.1013197145171883,3.2
3.22,0.584707257068033,0.0688739567927609,3.22
3.24,0.5145631709850422,0.1025851865143482,3.24
3.26,0.5923869762977285,0.1075692506121393,3.26
3.28,0.7228199174237468,0.1053444803355571,3.28
3.3000000000000003,0.698543151342939,0.0904709859329191,3.3000000000000003
3.3200000000000003,0.62649874053815,0.1053622886297765,3.3200000000000003
3.34,0.6588366201240918,0.0590383770352257,3.34
3.36,0.4176143112977036,0.1254621856344949,3.36
3.38,0.6176768081332106,0.0664055560039814,3.38
3.4,0.6672950397426457,0.0748130109293176,3.4
3.42,0.5056711745680061,0.0629129653573778,3.42
3.44,0.6370493840386215,0.0851615974703571,3.44
3.46,0.5407879167278721,0.107380992095109,3.46
3.48,0.7045758963808115,0.1330302292282545,3.48
3.5,0.7155452364388676,0.1477280945385697,3.5
3.52,0.5163728358370028,0.1404625463599906,3.52
3.54,0.7541013245252556,0.1083325677542581,3.54
3.56,0.5537368196771066,0.0879672912541821,3.56
3.58,0.8219677315637276,0.0980048513015054,3.58
3.6,0.5135279492547039,0.10517536017227,3.6
3.62,0.5781374778642835,0.120520034381255,3.62
3.64,0.5940339639216761,0.1053296931792611,3.64
3.66,0.4763125238730235,0.1251010897355009,3.66
3.68,0.3573116785603046,0.0738179478425371,3.68
3.7,0.4663463314452104,0.1020655909294576,3.7
3.72,0.6897855337466949,0.0973768821408061,3.72
3.74,0.5187194288337316,0.0999433602565366,3.74
3.76,0.516873772067492,0.1134985325160696,3.76
3.78,0.7360065663973089,0.1157569333064947,3.78
3.8,0.6111193312996362,0.1198077473212103,3.8
3.82,0.6340689981356609,0.1104974727983049,3.82
3.84,0.6496158293311127,0.1300388199167491,3.84
3.86,0.4366746810504167,0.1094767184332633,3.86
3.88,0.5584077354668042,0.0889708761357506,3.88
3.9,0.5593353388630836,0.1355130836131001,3.9
3.92,0.5201070582158549,0.0927139994546322,3.92
3.94,0.4058620515655609,0.1535521058148345,3.94
3.96,0.5905273900178413,0.0887495679224219,3.96
3.98,0.3336994210813034,0.0959878384601967,3.98
4.0,0.4181013377120348,0.1307838091350957,4.0
4.0200000000000005,0.431256465861787,0.1343322435106451,4.0200000000000005
4.04,0.4767422965790083,0.1177593170043244,4.04
4.0600000000000005,0.6249436862344889,0.1290605827512362,4.0600000000000005
4.08,0.7206221794695743,0.1525852292904267,4.08
4.1,0.7262974548338426,0.1544305612564637,4.1
4.12,0.6141682227921843,0.0888397532217665,4.12
4.14,0.5679690944297282,0.1511400461350829,4.14
4.16,0.2326024089647335,0.1021804105919398,4.16
4.18,0.64637884143059,0.135763510315424,4.18
4.2,0.8240081097400503,0.1673700886950489,4.2
4.22,0.5606436171032361,0.1223673277678651,4.22
4.24,0.5321410310256895,0.1053536514582226,4.24
4.26,0.5856516842316436,0.116047371585181,4.26
4.28,0.5869895499372395,0.1018383879380791,4.28
4.3,0.5134841368248136,0.1408016231348648,4.3
4.32,0.4501705114898708,0.1159623090590198,4.32
4.34,0.5361680008172701,0.0874360620155716,4.34
4.36,0.3258649720211107,0.1117581719344563,4.36
4.38,0.2623056346854641,0.1127028941519923,4.38
4.4,0.6492210207595057,0.1442355138699384,4.4
4.42,0.4286470697093472,0.1453449646999347,4.42
4.44,0.5672296738234275,0.1359529993796145,4.44
4.46,0.6655614849799155,0.143878017488708,4.46
4.48,0.6231337006884397,0.1325663122225983,4.48
4.5,0.4079775098068254,0.1544440479510913,4.5
4.5200000000000005,0.5110344789703083,0.1080517922422541,4.5200000000000005
4.54,0.3298077641026524,0.1707128942881053,4.54
4.5600000000000005,0.4548585418719982,0.0951828752057618,4.5600000000000005
4.58,0.5905934285092461,0.1037050293730357,4.58
4.6000000000000005,0.4665736526809828,0.1529931029740671,4.6000000000000005
4.62,0.1182203881161107,0.1380270243450178,4.62
4.64,0.1878824471295916,0.1292240866642652,4.64
4.66,0.3594883534452944,0.1617753801614619,4.66
4.68,0.6133074625692092,0.1761683022132337,4.68
4.7,0.4748438738364725,0.1307071086742667,4.7
4.72,0.4655369959364665,0.1592222166065655,4.72
4.74,0.288294199216372,0.1440700157385709,4.74
4.76,0.4614036234637213,0.1004339046297194,4.76
4.78,0.1684282980927143,0.1422596386779111,4.78
4.8,0.48008163632148,0.1630268299997119,4.8
4.82,0.5781791288657249,0.1278361592331143,4.82
4.84,0.3361640887203971,0.1753515756725036,4.84
4.86,0.5620022174331,0.1449003427608196,4.86
4.88,0.343083261723637,0.1657777382653801,4.88
4.9,0.4447476595072235,0.1434174162695399,4.9
4.92,0.4083383574757547,0.1439237835051591,4.92
4.94,0.4334988934335414,0.156880557563921,4.94
4.96,0.603049485463905,0.1081602957173906,4.96
4.98,0.5231374144610805,0.1299389628185918,4.98
5.0,0.3336376636680912,0.1702443745683673,5.0
5.0200000000000005,0.0807378505921208,0.1466499284829211,5.0200000000000005
5.04,0.5174752084008245,0.1335801628425566,5.04
5.0600000000000005,0.4993299001419493,0.1531902263294906,5.0600000000000005
5.08,0.4250806260529337,0.1922478390406699,5.08
5.1000000000000005,0.3357914321465696,0.0981046678799809,5.1000000000000005
5.12,0.5921350064463597,0.1477210713234918,5.12
5.14,0.1834091066838213,0.1380067695674514,5.14
5.16,0.3012943816240001,0.1235595739789952,5.16
5.18,0.2170004518288987,0.1962883443916185,5.18
5.2,0.4350577563942435,0.1413517223806494,5.2
5.22,0.3320518015373744,0.1756851008090467,5.22
5.24,0.6389127916000694,0.1184121443176658,5.24
5.26,0.3852368681830467,0.1140924328600178,5.26
5.28,0.3519705782937246,0.0952160326225786,5.28
5.3,0.4468760260871639,0.1737404910639573,5.3
5.32,0.2878102208853773,0.2089317487598228,5.32
5.34,0.2431239541395571,0.1769551046548009,5.34
5.36,0.4349104363417279,0.1437047575309014,5.36
5.38,0.3095416623725408,0.1368588203373327,5.38
5.4,0.4828525243634645,0.1571237033952468,5.4
5.42,0.4034185073304149,0.1612406561576881,5.42
5.44,0.3747224573135373,0.1139379729813395,5.44
5.46,0.366470752465601,0.1958704304192262,5.46
5.48,0.3454020631398865,0.1523389639639479,5.48
5.5,0.4021631992479841,0.1784262616884253,5.5
5.5200000000000005,0.303091081478032,0.2064390669670959,5.5200000000000005
5.54,0.1133300709043307,0.1995727963277579,5.54
5.5600000000000005,0.3550851592385104,0.131758324963338,5.5600000000000005
5.58,0.2879701469954061,0.1331688749774378,5.58
5.6000000000000005,0.1755021941227406,0.1177378420952269,5.6000000000000005
5.62,0.4319039943370788,0.1884830218325898,5.62
5.64,0.2900797591832225,0.1184492498307459,5.64
5.66,0.1237670048522047,0.1717123267172906,5.66
5.68,0.3217076285852767,0.1413594305201967,5.68
5.7,0.2471904707978273,0.1608887916066347,5.7
5.72,0.1214581619204348,0.1417581908972904,5.72
5.74,0.3605863612494636,0.1436984735043442,5.74
5.76,0.1945357327213551,0.1847163119853638,5.76
5.78,0.4042849729557345,0.1691685526511257,5.78
5.8,0.2078582553178075,0.157977403398217,5.8
5.82,0.4302779892314504,0.1803186728359505,5.82
5.84,0.3615576637051985,0.1321568444952306,5.84
5.86,0.3210135074340034,0.1728231222022477,5.86
5.88,0.2147526671477908,0.1421268581638076,5.88
5.9,0.4115019666268426,0.1649819346563212,5.9
5.92,0.3608223793756691,0.1701803308625313,5.92
5.94,0.2543781444959738,0.1886211618770907,5.94
5.96,0.3650122499312327,0.1458830792744126,5.96
5.98,0.1697350805064135,0.1621299639354251,5.98
6.0,0.1367017046371252,0.1253274871660779,6.0
6.0200000000000005,0.2762738764488486,0.1664770685683417,6.0200000000000005
6.04,0.2937437498976172,0.1959326774560975,6.04
6.0600000000000005,0.3340261166098792,0.2212678629195005,6.0600000000000005
6.08,0.287950301963255,0.1696509872638885,6.08
6.1000000000000005,0.4264974920310855,0.1362868413683585,6.1000000000000005
6.12,0.1202185290919815,0.1938015239994319,6.12
6.140000000000001,0.3407451747432054,0.1651481854206332,6.140000000000001
6.16,0.2970902724024689,0.1798104027804028,6.16
6.18,0.4302256026458784,0.1879713492643755,6.18
6.2,0.2799375369236895,0.1861575949400395,6.2
6.22,0.300371640552163,0.1336591362353944,6.22
6.24,0.4712371124088563,0.1798148635408777,6.24
6.26,0.3529061572211052,0.1428973798019184,6.26
6.28,0.3278465525820828,0.1921906443435807,6.28
6.3,0.2054729977669158,0.2145534529243665,6.3
6.32,0.2664326239618911,0.1856135565519624,6.32
6.34,0.0489393537623291,0.1161556914553121,6.34
6.36,0.1434527839618122,0.1949839532468201,6.36
6.38,0.319810716313108,0.1642540180654427,6.38
6.4,0.0261437735173207,0.2012542065498627,6.4
6.42,0.2482644018577563,0.2257187733370924,6.42
6.44,0.2367317738597842,0.206264015030173,6.44
6.46,0.2787588075846715,0.1613878699954564,6.46
6.48,0.025987592507693,0.1402532192960947,6.48
6.5,-0.0166825234202233,0.1780495236286304,6.5
6.5200000000000005,0.35764692350262,0.1565193986464014,6.5200000000000005
6.54,0.2352657793550546,0.2186423677635812,6.54
6.5600000000000005,0.2686801070408646,0.2021106367736896,6.5600000000000005
6.58,0.4109390763116128,0.1582974874450022,6.58
6.6000000000000005,0.2352879443747134,0.2023159825748537,6.6000000000000005
6.62,-0.0237848913632323,0.1644707220517745,6.62
6.640000000000001,0.1719495430294256,0.205583385416051,6.640000000000001
6.66,0.3050938778555272,0.1695009587199071,6.66
6.68,0.1533301729391754,0.2021644369641504,6.68
6.7,0.1655271240584272,0.1614922098665173,6.7
6.72,0.1271789651560224,0.1399851066176158,6.72
6.74,0.3730069302627146,0.1479245954387612,6.74
6.76,0.343556092147471,0.170413480678109,6.76
6.78,-0.025316487079252,0.179879874425825,6.78
6.8,0.4178762890477835,0.1397106321825385,6.8
6.82,0.093976177613064,0.1796972599132812,6.82
6.84,0.4276891798254892,0.2021016642925578,6.84
6.86,0.024209064375678,0.2049822009630717,6.86
6.88,0.3115862216105289,0.1697768250041171,6.88
6.9,0.1089340316586109,0.1432370976391926,6.9
6.92,0.1557349899724635,0.2476124015265605,6.92
6.94,0.2779448086708708,0.1460609550433155,6.94
6.96,0.0807021429645254,0.1850583146298703,6.96
6.98,0.2048220632829397,0.2256821537035545,6.98
7.0,0.2014065938121508,0.1757618949714891,7.0
7.0200000000000005,0.3049919358838638,0.1861718136985675,7.0200000000000005
7.04,0.3235708199034753,0.1741339655195886,7.04
7.0600000000000005,0.3825885307295356,0.187342246428304,7.0600000000000005
7.08,0.1911090287867823,0.2001607754759891,7.08
7.1000000000000005,0.2012320340027979,0.1929316718819956,7.1000000000000005
7.12,0.0814980716674726,0.1627862960601165,7.12
7.140000000000001,0.0552505637197424,0.208658770400194,7.140000000000001
7.16,-0.0137137614949145,0.2193142629079326,7.16
7.18,0.1152261272660455,0.1513928528181414,7.18
7.2,0.1587052711419599,0.1590788943877485,7.2
7.22,0.1399232552765233,0.1899234232701382,7.22
7.24,0.203859537869613,0.1969611678771338,7.24
7.26,-0.0301154509237396,0.2181003163535243,7.26
7.28,0.3381113110479501,0.1995446480976315,7.28
7.3,0.1646262900143742,0.1780771495474951,7.3
7.32,0.2565357041052714,0.2250574271095864,7.32
7.34,0.1643627846985814,0.1942981359043022,7.34
7.36,0.0153369299361365,0.2129753153525265,7.36
7.38,0.0790043732574741,0.1717594605109693,7.38
7.4,-0.2800921287761942,0.2024759297719609,7.4
7.42,0.1389612556212391,0.2090618659821053,7.42
7.44,0.102583789868545,0.255903509385321,7.44
7.46,0.2540678318249746,0.1738410837571201,7.46
7.48,-0.1045993986531617,0.2102299438967721,7.48
7.5,0.0942995676017905,0.2162549797461351,7.5
7.52,0.0646991435312534,0.2086006434233362,7.52
7.54,-0.0526118446532168,0.1848857073514778,7.54
7.56,-0.0795815052834863,0.1903365609028858,7.56
7.58,-0.0468316412671113,0.1998258694048102,7.58
7.6,0.2099316103689252,0.2076939228554638,7.6
7.62,0.2077410479701835,0.2332465959210561,7.62
7.640000000000001,-0.0856426860369429,0.2127580805809064,7.640000000000001
7.66,0.064792916890882,0.1672288687024443,7.66
7.68,0.1392619339344752,0.152354072006192,7.68
7.7,0.1191939930711679,0.1976764465651155,7.7
7.72,-0.1044381607655355,0.1966782592034735,7.72
7.74,0.0032474293764252,0.2135091765683604,7.74
7.76,-0.0991657018021498,0.1971812234727706,7.76
7.78,0.1927711525638916,0.1715660552326501,7.78
7.8,0.3799228648347575,0.1810082160766198,7.8
7.82,0.0601911489245265,0.1874149953926505,7.82
7.84,-0.1936115210138456,0.169290820211992,7.84
7.86,0.1597978893073772,0.180886502186395,7.86
7.88,0.2460959487393823,0.198871382670805,7.88
7.9,0.2344269543873403,0.1851309115915448,7.9
7.92,0.0744592164530237,0.2072784157317554,7.92
7.94,0.1160017734546158,0.2127717426936747,7.94
7.96,0.0615334816756341,0.2124018012392764,7.96
7.98,0.1343504849195738,0.2025132926307257,7.98
8.0,0.1585918647017994,0.1861593274293535,8.0
8.02,-0.0470630880905827,0.172214248033968,8.02
8.040000000000001,-0.0292648970143544,0.2224514126202372,8.040000000000001
8.06,-0.0021286413358725,0.2076358141575905,8.06
8.08,0.0089972637963179,0.2213107529640301,8.08
8.1,0.0574083216951731,0.1835522306113531,8.1
8.120000000000001,0.1664131523007753,0.2027788229352858,8.120000000000001
8.14,-0.1268349047295341,0.1637099174632644,8.14
8.16,0.1379597515847494,0.2078748350646598,8.16
8.18,0.0018893541384024,0.1775914292280559,8.18
8.2,-0.3206059099068942,0.1762507563383492,8.2
8.22,-0.0267125001805114,0.2004461916802873,8.22
8.24,-0.0138033486602449,0.1918234995223071,8.24
8.26,0.0825449719925552,0.196936289709064,8.26
8.28,0.0853300202898083,0.186206151851672,8.28
8.3,0.0116486079818496,0.2208339137227029,8.3
8.32,-0.0874847286053248,0.2202557468794314,8.32
8.34,0.1224232628156585,0.2128379827362393,8.34
8.36,-0.075315191874339,0.2146994794507343,8.36
8.38,-0.1388173285346895,0.1945925288337044,8.38
8.4,-0.0753201344639439,0.254942563095378,8.4
8.42,-0.0651041886016598,0.2361909112214665,8.42
8.44,-0.0162889963418593,0.2023017438945945,8.44
8.46,-0.0584668674340012,0.215008802753471,8.46
8.48,-0.050547036772822,0.1685126177858117,8.48
8.5,0.08006925221756,0.1800460366329938,8.5
8.52,0.0845583868222333,0.2255278820796513,8.52
8.540000000000001,0.0508315639611172,0.2489946434397049,8.540000000000001
8.56,-0.0523260167218317,0.2426154168110831,8.56
8.58,-0.0973383294193711,0.1984895246640963,8.58
8.6,-0.0471478847117654,0.2106012499682961,8.6
8.620000000000001,-0.0389987131246999,0.1852350884773775,8.620000000000001
8.64,0.0775253008142532,0.1985884718908368,8.64
8.66,-0.0591201578579021,0.2420624575588242,8.66
8.68,-0.1720990762650732,0.2061465037257384,8.68
8.700000000000001,-0.1300360823864267,0.1897203047801548,8.700000000000001
8.72,0.1801157774220586,0.2029652634145704,8.72
8.74,-0.145521576262344,0.177184287758947,8.74
8.76,-0.1872661220778697,0.2407950837400924,8.76
8.78,-0.0726114390119727,0.2343409634701903,8.78
8.8,0.1717237932713198,0.2389867774913484,8.8
8.82,-0.0300163214787845,0.1591811982971934,8.82
8.84,-0.0084488080781129,0.2050635509084498,8.84
8.86,-0.2347237798890352,0.2061145154475855,8.86
8.88,-0.2273571833180228,0.2646112892701514,8.88
8.9,-0.0497363493339576,0.178301578566316,8.9
8.92,-0.1063111566781634,0.2180394731734656,8.92
8.94,-0.006576372833855,0.2044154369097084,8.94
8.96,-0.18756262235243,0.2260045238867173,8.96
8.98,0.0691785305674645,0.1981337852135617,8.98
9.0,0.1037958347100744,0.1884275273575469,9.0
9.02,-0.2466351584555871,0.2197805580298473,9.02
9.04,-0.0334873120442455,0.223297733745355,9.04
9.06,-0.0982996849765615,0.2016899011058749,9.06
9.08,0.1064391753272416,0.2309309985131534,9.08
9.1,-0.0414464712551681,0.2324758044255729,9.1
9.12,0.0439802119990838,0.2306981387033969,9.12
9.14,-0.0814180534963389,0.2149119543339122,9.14
9.16,-0.0364100508355859,0.2372217563034513,9.16
9.18,0.1799878247580351,0.2494137925939098,9.18
9.2,0.1713818503265139,0.1839752155005961,9.2
9.22,-0.2831750599289013,0.2040479010968933,9.22
9.24,-0.0356665831530495,0.2124634813303698,9.24
9.26,-0.054265324543884,0.2066449842097061,9.26
9.28,-0.2138697095241827,0.2131671995509589,9.28
9.3,-0.1789630336024925,0.20327558172939,9.3
9.32,-0.0663876419002949,0.1622147982319285,9.32
9.34,0.0243709909293425,0.1943073812920345,9.34
9.36,-0.0293360404103482,0.1568788667897248,9.36
9.38,-0.1441091089034391,0.257549872784355,9.38
9.4,-0.2229432503148243,0.2039291176564823,9.4
9.42,-0.3485317620375717,0.1817819210319264,9.42
9.44,0.0857400473167663,0.1553866131520568,9.44
9.46,-0.1675861194209931,0.237548971742862,9.46
9.48,-0.2056146241434633,0.2224449821245015,9.48
9.5,-0.0636647703835959,0.1646155806899897,9.5
9.52,-0.116175465530967,0.202988066980972,9.52
9.54,-0.109545771838465,0.2159824495036172,9.54
9.56,-0.030355990626578,0.2110702679581393,9.56
9.58,-0.1692227086618598,0.2194470675679403,9.58
9.6,-0.2394504087010355,0.2242624842380541,9.6
9.62,-0.1312738919026654,0.2154186809195317,9.62
9.64,-0.1079310736287066,0.1802235677351402,9.64
9.66,-0.2480362741353323,0.2454702238174774,9.66
9.68,-0.2516533766142839,0.2156132575768231,9.68
9.7,-0.2463273982231962,0.2071721184398641,9.7
9.72,-0.0243373011940019,0.2167267250748001,9.72
9.74,0.0423087562077358,0.2247493541051295,9.74
9.76,0.0274217229891135,0.184023205574386,9.76
9.78,-0.2365363433628952,0.2081259771333288,9.78
9.8,-0.2117617158175163,0.2147714871328718,9.8
9.82,-0.2833297276187141,0.2252422530205042,9.82
9.84,0.0887972495644025,0.2621485659406561,9.84
9.86,-0.1912345510666664,0.2136420739640257,9.86
9.88,-0.1391500474722053,0.2249295064240472,9.88
9.9,-0.1932635378398832,0.2264541177137698,9.9
9.92,-0.1175506914976854,0.2062697653501233,9.92
9.94,-0.2649708797629972,0.225489647752358,9.94
9.96,-0.2150592698306977,0.2026950241763616,9.96
9.98,-0.2515354305905093,0.2644554600324472,9.98
10.0,-0.4273580551280745,0.2542548284830732,10.0
10.02,-0.1144517146023122,0.2204726808210399,10.02
10.04,-0.0578638199243197,0.2161077866013246,10.04
10.06,-0.03145601080591,0.2103385859829436,10.06
10.08,0.0378165141833683,0.2296737962456551,10.08
10.1,-0.0367102594794718,0.1720249209372649,10.1
10.12,-0.1607469561087291,0.2105808838942404,10.12
10.14,-0.0883064057353037,0.209338938264969,10.14
10.16,-0.2185756197458565,0.2192457442307865,10.16
10.18,-0.0610883378834587,0.2201699483190088,10.18
10.2,-0.1920402366804994,0.2006071292988329,10.2
10.22,-0.437918099693713,0.232498144715123,10.22
10.24,-0.164032392854765,0.2582641535421103,10.24
10.26,-0.15422734206287,0.2284102423564326,10.26
10.28,-0.3039000225194719,0.2242521494351829,10.28
10.3,-0.1072924826786806,0.2239693894804608,10.3
10.32,-0.0230487069136656,0.2278000649865424,10.32
10.34,-0.3055042764415622,0.1912834737308144,10.34
10.36,-0.0773309907540155,0.1997304702696496,10.36
10.38,-0.0652234986949784,0.2203117766602622,10.38
10.4,-0.2846088276040802,0.2355468093401883,10.4
10.42,-0.2249764287405605,0.2301050173349019,10.42
