timestamp_s,imu_ax_mps2,imu_gyroz_rps,wheel_left_mps,wheel_right_mps,wheel_speed_mps,complementary_speed_mps
1.62,0.8244545606245794,0.0250779927314735,9.087750942899577,9.124865122822332,9.106308032860955,9.2201858491841
1.64,0.9228457612386812,0.0423686376080257,9.087750942899577,9.124865122822332,9.106308032860955,9.225409291254081
1.66,0.6976055738754761,0.0754040166039201,9.030537615975785,9.093425311062028,9.061981463518906,9.221623408810322
1.68,0.64597402507083,0.0518262552795577,9.030537615975785,9.093425311062028,9.061981463518906,9.217286746732455
1.7,0.688657647181338,0.0418107592163286,9.030537615975785,9.093425311062028,9.061981463518906,9.214152056060364
1.72,0.6021669658157642,0.0588735266766321,9.266234388899669,9.22190236509467,9.24406837699717,9.22798269353873
1.74,0.6877468780110231,0.0528914963295295,9.266234388899669,9.22190236509467,9.24406837699717,9.241970705688772
1.76,0.7700818022738599,0.0485972913336873,9.467896336182555,9.12608171853071,9.296989027356632,9.261334010296487
1.78,0.7085126478705748,0.0169542122426535,9.467896336182555,9.12608171853071,9.296989027356632,9.277652739664173
1.8,0.865296725748925,0.0505082523967039,9.467896336182555,9.12608171853071,9.296989027356632,9.295161709496899
1.82,0.7341159318203964,0.0462415564482626,9.285405927320523,9.416851759133705,9.351128843227114,9.313972509642689
1.84,0.7725940385441173,0.0696387762238701,9.285405927320523,9.416851759133705,9.351128843227114,9.331594835694926
1.86,0.6958475228970699,0.0678549148372889,9.472617149721597,9.420366172098523,9.446491660910059,9.355609773628586
1.88,0.8704054783703803,0.0564194883916539,9.472617149721597,9.420366172098523,9.446491660910059,9.3803652609674
1.9,0.5646597547598159,0.1123366010697625,9.472617149721597,9.420366172098523,9.446491660910059,9.397141776547343
1.92,0.6737143979503497,0.0754726256965064,9.393030812677866,9.555392949991452,9.474211881334659,9.416975646189181
1.94,0.5680953797686459,0.0725707456826172,9.393030812677866,9.555392949991452,9.474211881334659,9.432924986539565
1.96,0.8068720663433511,0.0113690627037098,9.375240590231714,9.51134527388153,9.443292932056622,9.44848547828545
1.98,0.8085277400856196,0.0129783988738631,9.375240590231714,9.51134527388153,9.443292932056622,9.462519722984108
2.0,0.6433554020673055,0.0831044587015218,9.375240590231714,9.51134527388153,9.443292932056622,9.472177441128572
2.02,0.9029682205860906,0.0316733108239439,9.581367662235204,9.47267712461808,9.527022393426641,9.493915364328927
2.04,0.6670589148308004,0.04100267415442,9.581367662235204,9.47267712461808,9.527022393426641,9.509233127705652
2.06,0.53544970438242,0.0421240505920485,9.80777388232428,9.529440905202769,9.668607393763525,9.534808648990325
2.08,0.666423713308165,0.0820041086729731,9.80777388232428,9.529440905202769,9.668607393763525,9.560184150307192
2.1,0.7420728072277808,0.0798049568385391,9.80777388232428,9.529440905202769,9.668607393763525,9.584383785182926
2.12,0.6694342281110889,0.0749389669576435,9.545740179742763,9.72212601520178,9.633933097472273,9.60138853251786
2.14,0.9681035324578036,0.0782408119852276,9.545740179742763,9.72212601520178,9.633933097472273,9.622068852597542
2.16,0.7975561511203565,0.0396680172834521,9.56800975559807,9.411522297488665,9.489766026543368,9.623194580712292
2.18,0.9013209157793992,0.06624950170501,9.56800975559807,9.411522297488665,9.489766026543368,9.626075501779429
2.2,0.8585202398262739,0.1243691199956678,9.56800975559807,9.411522297488665,9.489766026543368,9.627897918572696
2.22,0.488555438346242,0.0471008365703432,9.703139883187076,9.68446013231999,9.693800007753532,9.643282125381013
2.24,0.644143226064533,0.0255312814960412,9.703139883187076,9.68446013231999,9.693800007753532,9.659928491687428
2.26,0.3606697183078214,0.0420071066238214,9.649753753185582,9.76633717643315,9.708045464809366,9.671232243929161
2.28,0.6091232540704586,0.0506148421174043,9.649753753185582,9.76633717643315,9.708045464809366,9.68587778459045
2.3000000000000003,0.8190953918103251,0.0613106625109556,9.649753753185582,9.76633717643315,9.708045464809366,9.702838269664927
2.32,0.5826787630287311,0.0787979781265608,9.72657421455776,9.718636344062368,9.722605279310063,9.715303188363958
2.34,0.6060319279821411,0.0810922218453689,9.72657421455776,9.718636344062368,9.722605279310063,9.726941972162246
2.36,0.7201303573764473,0.0667792005354812,9.78055914025691,9.896741433606485,9.838650286931697,9.751075150071967
2.38,0.7740212633404719,0.0754507573024752,9.78055914025691,9.896741433606485,9.838650286931697,9.773765046498069
2.4,0.6353240509475604,0.0678340320285336,9.78055914025691,9.896741433606485,9.838650286931697,9.791689403458488
2.42,0.6459119567709093,0.0479499910932439,9.633467958628517,9.836760690273987,9.735114324451253,9.79765831077964
2.44,0.7722044091317506,0.0778560542342404,9.633467958628517,9.836760690273987,9.735114324451253,9.805303591511173
2.46,0.7041202998216034,0.1002598012643046,9.703041722130584,9.8426655101391,9.772853616134842,9.814732759370328
2.48,0.6378950035581521,0.109132278823993,9.703041722130584,9.8426655101391,9.772853616134842,9.822026955110827
2.5,0.7083555393888323,0.0468064174864136,9.703041722130584,9.8426655101391,9.772853616134842,9.829860020922228
2.52,0.6782249916953736,0.0896856728068906,9.946874624577054,9.624503394148098,9.785689009362576,9.83765096961678
2.54,0.6981112787830055,0.0707712178597696,9.946874624577054,9.624503394148098,9.785689009362576,9.845020776609454
2.56,0.9061576548187174,0.0670002797751788,9.872383850774373,9.928931736122127,9.90065779344825,9.86689531608007
2.58,0.6278292562124772,0.0635502317434143,9.872383850774373,9.928931736122127,9.90065779344825,9.881572490428713
2.6,0.598116708651692,0.0943728982387741,9.872383850774373,9.928931736122127,9.90065779344825,9.894247121486398
2.62,0.8309477837086281,0.0576857714740828,9.985275920056631,10.062194922753925,10.023735421405277,9.922153011585042
2.64,0.5750416822205653,0.0352565965319681,9.985275920056631,10.062194922753925,10.023735421405277,9.942662002847037
2.66,0.8645160442629372,0.0653583182763604,9.921135766859624,9.9432534051604,9.932194586010013,9.957176549960067
2.68,0.6332190372431634,0.1127708093348581,9.921135766859624,9.9432534051604,9.932194586010013,9.966076296235439
2.7,0.663766944918352,0.0726127356063022,9.921135766859624,9.9432534051604,9.932194586010013,9.974635930221426
2.72,0.7413150302976158,0.0866815511716091,9.792052081168068,9.955902512222876,9.873977296695472,9.977913737414188
2.74,0.797216282208612,0.0758150972895342,9.792052081168068,9.955902512222876,9.873977296695472,9.98186998642207
2.76,0.7696365311560283,0.1116147573127134,10.220766084898711,10.200265820738016,10.210515952818364,10.018588040622507
2.78,0.6239041603876894,0.0968660791062488,10.220766084898711,10.200265820738016,10.210515952818364,10.049011106729072
2.8000000000000003,0.6027028328122119,0.1462072820319489,10.220766084898711,10.200265820738016,10.210515952818364,10.076010242328621
2.82,0.686695125025203,0.1032048173501476,10.081835991309624,9.94692083084469,10.014378411077157,10.082207571453928
2.84,0.6594790796035864,0.0521783853755296,10.081835991309624,9.94692083084469,10.014378411077157,10.087295278849115
2.86,0.5645447154076573,0.0866492920551864,10.095753288962191,9.982775935644666,10.039264612303429,10.092654017071885
2.88,0.6891999136424872,0.1256574328129691,10.095753288962191,9.982775935644666,10.039264612303429,10.099720675040604
2.9,0.7574923599104966,0.0435610161949153,10.095753288962191,9.982775935644666,10.039264612303429,10.107309931245275
2.92,0.6564547210070459,0.1345771563201078,10.141342273522412,10.119967144369788,10.1306547089461,10.121460593993485
2.94,0.8224202893603357,0.0869794884346025,10.141342273522412,10.119967144369788,10.1306547089461,10.137183570697232
2.96,0.6822335278592884,0.0728782499448709,10.07217674436206,10.11356377399816,10.09287025918011,10.145032443046988
2.98,0.612547249799166,0.0694932463635351,10.07217674436206,10.11356377399816,10.09287025918011,10.150842075156685
3.0,0.6415087693890088,0.0845342207202448,10.07217674436206,10.11356377399816,10.09287025918011,10.15659205140803
3.02,0.5604986532681292,0.0912646828717368,10.19046603042652,10.289328993748848,10.239897512087683,10.175011573234821
3.04,0.5021756650339915,0.0717057876661126,10.19046603042652,10.289328993748848,10.239897512087683,10.190539329090718
3.06,0.681325202961129,0.0826431105514915,10.064593635583355,10.331887808837564,10.19824072221046,10.203573322055995
3.08,0.5199529279974137,0.1300455329219497,10.064593635583355,10.331887808837564,10.19824072221046,10.212399214775395
3.1,0.5775399858790368,0.0710739438069623,10.064593635583355,10.331887808837564,10.19824072221046,10.221379085264726
3.12,0.6080139925938725,0.0926683957845009,10.269925645682507,10.364292682362576,10.317109164022542,10.241896345007198
3.14,0.6631044447569976,0.1140793093981271,10.269925645682507,10.364292682362576,10.317109164022542,10.261353506914359
3.16,0.6703963439469268,0.1350484723714131,10.328854667859153,10.265955043162329,10.297404855510742,10.277025775965042
3.18,0.6197197580506555,0.0883053985183344,10.328854667859153,10.265955043162329,10.297404855510742,10.290218639564523
3.2,0.3796031564511274,0.1013197145171883,10.328854667859153,10.265955043162329,10.297404855510742,10.297770117975265
3.22,0.584707257068033,0.0688739567927609,10.132652248886275,10.366700617930178,10.249676433408226,10.303485480145786
3.24,0.5145631709850422,0.1025851865143482,10.132652248886275,10.366700617930178,10.249676433408226,10.307366712549761
3.26,0.5923869762977285,0.1075692506121393,10.354654554347205,10.368270651177696,10.361462602762451,10.32343926714439
3.28,0.7228199174237468,0.1053444803355571,10.354654554347205,10.368270651177696,10.361462602762451,10.340252359219825
3.3000000000000003,0.698543151342939,0.0904709859329191,10.354654554347205,10.368270651177696,10.361462602762451,10.354947160298261
3.3200000000000003,0.62649874053815,0.1053622886297765,10.398569253959169,10.211891568202116,10.305230411080643,10.361252462706187
3.34,0.6588366201240918,0.0590383770352257,10.398569253959169,10.211891568202116,10.305230411080643,10.367509316705867
3.36,0.4176143112977036,0.1254621856344949,10.408752371038942,10.401079410487013,10.404915890762977,10.378767031714936
3.38,0.6176768081332106,0.0664055560039814,10.408752371038942,10.401079410487013,10.404915890762977,10.392500100166139
3.4,0.6672950397426457,0.0748130109293176,10.408752371038942,10.401079410487013,10.404915890762977,10.405752989941192
3.42,0.5056711745680061,0.0629129653573778,10.40946496569705,10.274618373144769,10.342041669420908,10.408483939031388
3.44,0.6370493840386215,0.0851615974703571,10.40946496569705,10.274618373144769,10.342041669420908,10.413306600983036
3.46,0.5407879167278721,0.107380992095109,10.414290821658684,10.4903045581996,10.452297689929143,10.42693989237875
3.48,0.7045758963808115,0.1330302292282545,10.414290821658684,10.4903045581996,10.452297689929143,10.442158038268644
3.5,0.7155452364388676,0.1477280945385697,10.414290821658684,10.4903045581996,10.452297689929143,10.456051817690595
3.52,0.5163728358370028,0.1404625463599906,10.4908614653584,10.43306735432577,10.461964409842086,10.46593778795081
3.54,0.7541013245252556,0.1083325677542581,10.4908614653584,10.43306735432577,10.461964409842086,10.479114273981393
3.56,0.5537368196771066,0.0879672912541821,10.293163218296025,10.419048021656154,10.35610561997609,10.476780671335051
3.58,0.8219677315637276,0.0980048513015054,10.293163218296025,10.419048021656154,10.35610561997609,10.479508585367302
3.6,0.5135279492547039,0.10517536017227,10.293163218296025,10.419048021656154,10.35610561997609,10.476411791914767
3.62,0.5781374778642835,0.120520034381255,10.579296879152825,10.52069978212106,10.549998330636942,10.494176920388542
3.64,0.5940339639216761,0.1053296931792611,10.579296879152825,10.52069978212106,10.549998330636942,10.510451672763974
3.66,0.4763125238730235,0.1251010897355009,10.580687042665488,10.56307771646508,10.571882379565285,10.525168368873821
3.68,0.3573116785603046,0.0738179478425371,10.580687042665488,10.56307771646508,10.571882379565285,10.536271380157054
3.7,0.4663463314452104,0.1020655909294576,10.580687042665488,10.56307771646508,10.571882379565285,10.548226714063892
3.72,0.6897855337466949,0.0973768821408061,10.721976161498358,10.443608145663704,10.582792153581032,10.564099397623048
3.74,0.5187194288337316,0.0999433602565366,10.721976161498358,10.443608145663704,10.582792153581032,10.575305622937854
3.76,0.516873772067492,0.1134985325160696,10.767452439467416,10.6175966178366,10.692524528652008,10.596331241406485
3.78,0.7360065663973089,0.1157569333064947,10.767452439467416,10.6175966178366,10.692524528652008,10.619198688326188
3.8,0.6111193312996362,0.1198077473212103,10.767452439467416,10.6175966178366,10.692524528652008,10.637531420322164
3.82,0.6340689981356609,0.1104974727983049,10.52882780165506,10.558874511868057,10.543851156761558,10.639576635932546
3.84,0.6496158293311127,0.1300388199167491,10.52882780165506,10.558874511868057,10.543851156761558,10.641697172943408
3.86,0.4366746810504167,0.1094767184332633,10.657088927988518,10.843932552589918,10.750510740289219,10.660438673936897
3.88,0.5584077354668042,0.0889708761357506,10.657088927988518,10.843932552589918,10.750510740289219,10.679497219810532
3.9,0.5593353388630836,0.1355130836131001,10.657088927988518,10.843932552589918,10.750510740289219,10.696666607957935
3.92,0.5201070582158549,0.0927139994546322,10.783765790433756,10.821649047034857,10.802707418734308,10.716632616083457
3.94,0.4058620515655609,0.1535521058148345,10.783765790433756,10.821649047034857,10.802707418734308,10.732545613276722
3.96,0.5905273900178413,0.0887495679224219,10.657705479836856,10.75690815430878,10.70730681707282,10.740651226676652
3.98,0.3336994210813034,0.0959878384601967,10.657705479836856,10.75690815430878,10.70730681707282,10.743323375295732
4.0,0.4181013377120348,0.1307838091350957,10.657705479836856,10.75690815430878,10.70730681707282,10.747247543552259
4.0200000000000005,0.431256465861787,0.1343322435106451,10.770053718807535,10.666673401548053,10.718363560177794,10.752121761600327
4.04,0.4767422965790083,0.1177593170043244,10.770053718807535,10.666673401548053,10.718363560177794,10.757327302796496
4.0600000000000005,0.6249436862344889,0.1290605827512362,10.80585323638922,10.94197032154564,10.873911778967429,10.78023473676581
4.08,0.7206221794695743,0.1525852292904267,10.80585323638922,10.94197032154564,10.873911778967429,10.802573640216423
4.1,0.7262974548338426,0.1544305612564637,10.80585323638922,10.94197032154564,10.873911778967429,10.822780808278532
4.12,0.6141682227921843,0.0888397532217665,10.843101546464403,10.693962743957792,10.768532145211097,10.828410969982048
4.14,0.5679690944297282,0.1511400461350829,10.843101546464403,10.693962743957792,10.768532145211097,10.832646531204688
4.16,0.2326024089647335,0.1021804105919398,10.69993659869733,10.856028814584503,10.777982706640916,10.831366992109677
4.18,0.64637884143059,0.135763510315424,10.69993659869733,10.856028814584503,10.777982706640916,10.837663382708552
4.2,0.8240081097400503,0.1673700886950489,10.69993659869733,10.856028814584503,10.777982706640916,10.846527461077109
4.22,0.5606436171032361,0.1223673277678651,10.820309319679945,10.857207844145844,10.838758581912895,10.855842158268546
4.24,0.5321410310256895,0.1053536514582226,10.820309319679945,10.857207844145844,10.838758581912895,10.863712339191444
4.26,0.5856516842316436,0.116047371585181,10.85476792905481,10.827694806902088,10.841231367978448,10.872005972386313
4.28,0.5869895499372395,0.1018383879380791,10.85476792905481,10.827694806902088,10.841231367978448,10.879494323844396
4.3,0.5134841368248136,0.1408016231348648,10.85476792905481,10.827694806902088,10.841231367978448,10.884910742720647
4.32,0.4501705114898708,0.1159623090590198,11.038550951296408,10.889325979224308,10.963938465260359,10.900916584181438
4.34,0.5361680008172701,0.0874360620155716,11.038550951296408,10.889325979224308,10.963938465260359,10.91686979630404
4.36,0.3258649720211107,0.1117581719344563,11.000724037017036,11.233216863639388,11.116970450328212,10.94274543120284
4.38,0.2623056346854641,0.1127028941519923,11.000724037017036,11.233216863639388,11.116970450328212,10.964889434539716
4.4,0.6492210207595057,0.1442355138699384,11.000724037017036,11.233216863639388,11.116970450328212,10.991783514492237
4.42,0.4286470697093472,0.1453449646999347,10.86114058470497,10.960290541541957,10.910715563123464,10.991392366610128
4.44,0.5672296738234275,0.1359529993796145,10.86114058470497,10.960290541541957,10.910715563123464,10.993534820390284
4.46,0.6655614849799155,0.143878017488708,11.071337463299743,11.138782416250892,11.105059939775318,11.016667439058425
4.48,0.6231337006884397,0.1325663122225983,11.071337463299743,11.138782416250892,11.105059939775318,11.036723095742506
4.5,0.4079775098068254,0.1544440479510913,11.071337463299743,11.138782416250892,11.105059939775318,11.05090037532231
4.5200000000000005,0.5110344789703083,0.1080517922422541,10.94613651457007,10.915505664754516,10.930821089662292,11.048091067377776
4.54,0.3298077641026524,0.1707128942881053,10.94613651457007,10.915505664754516,10.930821089662292,11.042300609360074
4.5600000000000005,0.4548585418719982,0.0951828752057618,10.957934604784208,10.922999603481312,10.940467104132761,11.04030471259104
4.58,0.5905934285092461,0.1037050293730357,10.957934604784208,10.922999603481312,10.940467104132761,11.040951633458377
4.6000000000000005,0.4665736526809828,0.1529931029740671,10.957934604784208,10.922999603481312,10.940467104132761,11.039301506274073
4.62,0.1182203881161107,0.1380270243450178,11.05387446007935,10.88716079289839,10.97051762648887,11.034551085281642
4.64,0.1878824471295916,0.1292240866642652,11.05387446007935,10.88716079289839,10.97051762648887,11.031529623450698
4.66,0.3594883534452944,0.1617753801614619,11.26551836040622,11.163806745618404,11.214662553012312,11.056313706768876
4.68,0.6133074625692092,0.1761683022132337,11.26551836040622,11.163806745618404,11.214662553012312,11.083188125719463
4.7,0.4748438738364725,0.1307071086742667,11.26551836040622,11.163806745618404,11.214662553012312,11.104882758177805
4.72,0.4655369959364665,0.1592222166065655,11.033049101559977,11.084261613487357,11.058655357523666,11.108639684039249
4.74,0.288294199216372,0.1440700157385709,11.033049101559977,11.084261613487357,11.058655357523666,11.108830546973586
4.76,0.4614036234637213,0.1004339046297194,11.13503538008706,11.181237462861391,11.158136421474225,11.122066399645997
4.78,0.1684282980927143,0.1422596386779111,11.13503538008706,11.181237462861391,11.158136421474225,11.12870511119449
4.8,0.48008163632148,0.1630268299997119,11.13503538008706,11.181237462861391,11.158136421474225,11.14028971167625
4.82,0.5781791288657249,0.1278361592331143,11.226225679639729,11.199964241485306,11.213094960562518,11.15797746088446
4.84,0.3361640887203971,0.1753515756725036,11.226225679639729,11.199964241485306,11.213094960562518,11.169540164449232
4.86,0.5620022174331,0.1449003427608196,11.187514277826097,11.14670901705356,11.167111647439828,11.179413352662088
4.88,0.343083261723637,0.1657777382653801,11.187514277826097,11.14670901705356,11.167111647439828,11.184358680850888
4.9,0.4447476595072235,0.1434174162695399,11.187514277826097,11.14670901705356,11.167111647439828,11.190639435380913
4.92,0.4083383574757547,0.1439237835051591,11.014891663479176,11.19571904954703,11.105305356513103,11.189456117928696
4.94,0.4334988934335414,0.156880557563921,11.014891663479176,11.19571904954703,11.105305356513103,11.188844021868942
4.96,0.603049485463905,0.1081602957173906,11.101222631362704,11.247424992523284,11.174323811942994,11.198246891614698
4.98,0.5231374144610805,0.1299389628185918,11.101222631362704,11.247424992523284,11.174323811942994,11.205271057107828
5.0,0.3336376636680912,0.1702443745683673,11.101222631362704,11.247424992523284,11.174323811942994,11.20818181053737
5.0200000000000005,0.0807378505921208,0.1466499284829211,11.20258563302013,11.16003119231502,11.181308412667576,11.20694775206105
5.04,0.5174752084008245,0.1335801628425566,11.20258563302013,11.16003119231502,11.181308412667576,11.213698371872917
5.0600000000000005,0.4993299001419493,0.1531902263294906,11.092121327068664,11.302699423375412,11.197410375222038,11.221057510410384
5.08,0.4250806260529337,0.1922478390406699,11.092121327068664,11.302699423375412,11.197410375222038,11.226344248160503
5.1000000000000005,0.3357914321465696,0.0981046678799809,11.092121327068664,11.302699423375412,11.197410375222038,11.229495106645295
