timestamp_s,imu_ax_mps2,imu_gyroz_rps,imu_ax_corrected,speed_est_mps
1.4,0.7120256740440818,0.0642352531390993,-0.04570577509622398,0.01061755034958833
1.42,0.7801982869385934,0.0593617500989005,0.02246683779828762,0.011066887105554084
1.44,0.8499666516578432,0.0514074853660244,0.09223520251753747,0.012911591155904834
1.46,0.9170299423910544,0.0485529916761983,0.15929849325074863,0.01609756102091981
1.48,0.9382201885488244,0.032577040471426,0.18048873940851862,0.019707335809090187
1.5,0.702939916173036,0.0320745608725729,-0.054791532967269796,0.01861150514974479
1.52,0.671872960503597,0.0590101663280489,-0.08585848863670875,0.016894335377010614
1.54,0.7428222717404962,0.0863979177730776,-0.01490917739980957,0.016596151829014423
1.56,0.7452875127814126,0.0477774134752809,-0.012443936358893182,0.01634727310183656
1.58,0.640783458088846,0.0826696353912632,-0.11694799105145981,0.014008313280807361
1.6,0.6534248372195958,0.0599470515775678,-0.10430661192071,0.011922181042393159
1.62,0.8244545606245794,0.0250779927314735,0.06672311148427368,0.013256643272078634
1.64,0.9228457612386812,0.0423686376080257,0.16511431209837546,0.01655892951404611
1.66,0.6976055738754761,0.0754040166039201,-0.06012587526482971,0.015356412008749517
1.68,0.64597402507083,0.0518262552795577,-0.11175742406947575,0.01312126352736
1.7,0.688657647181338,0.0418107592163286,-0.06907380195896773,0.011739787488180645
1.72,0.6021669658157642,0.0588735266766321,-0.15556448332454154,0.008628497821689812
1.74,0.6877468780110231,0.0528914963295295,-0.06998457112928269,0.007228806399104157
1.76,0.7700818022738599,0.0485972913336873,0.012350353133554148,0.00747581346177524
1.78,0.7085126478705748,0.0169542122426535,-0.049218801269730994,0.006491437436380619
1.8,0.865296725748925,0.0505082523967039,0.10756527660861925,0.008642742968553007
1.82,0.7341159318203964,0.0462415564482626,-0.023615517319909407,0.008170432622154819
1.84,0.7725940385441173,0.0696387762238701,0.014862589403811577,0.00846768441023105
1.86,0.6958475228970699,0.0678549148372889,-0.06188392624323591,0.007230005885366331
1.88,0.8704054783703803,0.0564194883916539,0.11267402923007452,0.009483486469967798
1.9,0.5646597547598159,0.1123366010697625,-0.19307169438048988,0.0056220525823579975
1.92,0.6737143979503497,0.0754726256965064,-0.08401705118995606,0.003941711558558875
1.94,0.5680953797686459,0.0725707456826172,-0.1896360693716599,0.00014899017112567385
1.96,0.8068720663433511,0.0113690627037098,0.0491406172030453,0.0011318025151865808
1.98,0.8085277400856196,0.0129783988738631,0.05079629094531379,0.0021477283340928573
2.0,0.6433554020673055,0.0831044587015218,-0.11437604707300031,-0.00013979260736715106
2.02,0.9029682205860906,0.0316733108239439,0.14523677144578484,0.002764942821548548
2.04,0.6670589148308004,0.04100267415442,-0.09067253430950539,0.0009514921353584388
2.06,0.53544970438242,0.0421240505920485,-0.22228174475788576,-0.0034941427597992803
2.08,0.666423713308165,0.0820041086729731,-0.0913077358321408,-0.005320297476442098
2.1,0.7420728072277808,0.0798049568385391,-0.015658641912524973,-0.005633470314692598
2.12,0.6694342281110889,0.0749389669576435,-0.08829722102921689,-0.007399414735276937
2.14,0.9681035324578036,0.0782408119852276,0.2103720833174978,-0.0031919730689269777
2.16,0.7975561511203565,0.0396680172834521,0.039824701980050725,-0.0023954790293259625
2.18,0.9013209157793992,0.06624950170501,0.14358946663909344,0.000476310303455909
2.2,0.8585202398262739,0.1243691199956678,0.10078879068596813,0.0024920861171752735
2.22,0.488555438346242,0.0471008365703432,-0.2691760107940638,-0.0028914340987060065
2.24,0.644143226064533,0.0255312814960412,-0.11358822307577277,-0.005163198560221464
2.26,0.3606697183078214,0.0420071066238214,-0.39706173083248436,-0.013104433176870982
2.28,0.6091232540704586,0.0506148421174043,-0.14860819506984713,-0.01607659707826793
2.3000000000000003,0.8190953918103251,0.0613106625109556,0.06136394267001932,-0.014849318224867514
2.32,0.5826787630287311,0.0787979781265608,-0.17505268611157465,-0.01835037194709893
2.34,0.6060319279821411,0.0810922218453689,-0.15169952115816465,-0.021384362370262228
2.36,0.7201303573764473,0.0667792005354812,-0.03760109176385851,-0.0221363842055394
2.38,0.7740212633404719,0.0754507573024752,0.016289814200166175,-0.021810587921536076
2.4,0.6353240509475604,0.0678340320285336,-0.12240739819274538,-0.024258735885390986
2.42,0.6459119567709093,0.0479499910932439,-0.11181949236939648,-0.02649512573277892
2.44,0.7722044091317506,0.0778560542342404,0.014472959991444823,-0.026205666532950023
2.46,0.7041202998216034,0.1002598012643046,-0.05361114931870237,-0.027277889519324073
2.48,0.6378950035581521,0.109132278823993,-0.11983644558215367,-0.029674618430967147
2.5,0.7083555393888323,0.0468064174864136,-0.049375909751473435,-0.030662136625996615
2.52,0.6782249916953736,0.0896856728068906,-0.07950645744493212,-0.03225226577489526
2.54,0.6981112787830055,0.0707712178597696,-0.05962017035730027,-0.03344466918204127
2.56,0.9061576548187174,0.0670002797751788,0.14842620567841158,-0.030476145068473032
2.58,0.6278292562124772,0.0635502317434143,-0.12990219292782856,-0.0330741889270296
2.6,0.598116708651692,0.0943728982387741,-0.1596147404886138,-0.036266483736801886
2.62,0.8309477837086281,0.0576857714740828,0.07321633456832233,-0.03480215704543544
2.64,0.5750416822205653,0.0352565965319681,-0.18268976691974048,-0.038455952383830254
2.66,0.8645160442629372,0.0653583182763604,0.10678459512263139,-0.036320260481377625
2.68,0.6332190372431634,0.1127708093348581,-0.12451241189714235,-0.03881050871932047
2.7,0.663766944918352,0.0726127356063022,-0.09396450422195379,-0.04068979880375955
2.72,0.7413150302976158,0.0866815511716091,-0.01641641884268996,-0.04101812718061335
2.74,0.797216282208612,0.0758150972895342,0.03948483306830619,-0.040228430519247224
2.76,0.7696365311560283,0.1116147573127134,0.01190508201572249,-0.03999032887893278
2.78,0.6239041603876894,0.0968660791062488,-0.1338272887526164,-0.04266687465398511
2.8000000000000003,0.6027028328122119,0.1462072820319489,-0.15502861632809384,-0.04576744698054706
2.82,0.686695125025203,0.1032048173501476,-0.07103632411510274,-0.04718817346284908
2.84,0.6594790796035864,0.0521783853755296,-0.09825236953671934,-0.049153220853583465
2.86,0.5645447154076573,0.0866492920551864,-0.1931867337326485,-0.05301695552823644
2.88,0.6891999136424872,0.1256574328129691,-0.06853153549781854,-0.05438758623819281
2.9,0.7574923599104966,0.0435610161949153,-0.00023908922980919733,-0.05439236802278899
2.92,0.6564547210070459,0.1345771563201078,-0.10127672813325983,-0.05641790258545419
2.94,0.8224202893603357,0.0869794884346025,0.06468884022002996,-0.05512412578105359
2.96,0.6822335278592884,0.0728782499448709,-0.0754979212810174,-0.05663408420667394
2.98,0.612547249799166,0.0694932463635351,-0.1451841993411398,-0.059537768193496744
3.0,0.6415087693890088,0.0845342207202448,-0.11622267975129696,-0.06186222178852269
3.02,0.5604986532681292,0.0912646828717368,-0.19723279587217657,-0.06580687770596622
3.04,0.5021756650339915,0.0717057876661126,-0.2555557841063143,-0.0709179933880925
3.06,0.681325202961129,0.0826431105514915,-0.0764062461791768,-0.07244611831167604
3.08,0.5199529279974137,0.1300455329219497,-0.2377785211428921,-0.07720168873453388
3.1,0.5775399858790368,0.0710739438069623,-0.180191463261269,-0.08080551799975927
3.12,0.6080139925938725,0.0926683957845009,-0.14971745654643331,-0.08379986713068793
3.14,0.6631044447569976,0.1140793093981271,-0.09462700438330818,-0.0856924072183541
3.16,0.6703963439469268,0.1350484723714131,-0.08733510519337895,-0.08743910932222168
3.18,0.6197197580506555,0.0883053985183344,-0.13801169108965028,-0.09019934314401469
3.2,0.3796031564511274,0.1013197145171883,-0.37812829268917836,-0.09776190899779827
3.22,0.584707257068033,0.0688739567927609,-0.17302419207227282,-0.10122239283924372
3.24,0.5145631709850422,0.1025851865143482,-0.24316827815526354,-0.106085758402349
3.26,0.5923869762977285,0.1075692506121393,-0.16534447284257725,-0.10939264785920048
3.28,0.7228199174237468,0.1053444803355571,-0.03491153171655892,-0.11009087849353166
3.3000000000000003,0.698543151342939,0.0904709859329191,-0.059188297797366785,-0.11127464444947903
3.3200000000000003,0.62649874053815,0.1053622886297765,-0.13123270860215575,-0.11389929862152215
3.34,0.6588366201240918,0.0590383770352257,-0.09889482901621394,-0.11587719520184639
3.36,0.4176143112977036,0.1254621856344949,-0.34011713784260217,-0.12267953795869843
3.38,0.6176768081332106,0.0664055560039814,-0.1400546410070952,-0.12548063077884034
3.4,0.6672950397426457,0.0748130109293176,-0.09043640939766007,-0.12728935896679353
3.42,0.5056711745680061,0.0629129653573778,-0.2520602745722996,-0.1323305644582395
3.44,0.6370493840386215,0.0851615974703571,-0.12068206510168422,-0.1347442057602732
3.46,0.5407879167278721,0.107380992095109,-0.2169435324124337,-0.13908307640852188
3.48,0.7045758963808115,0.1330302292282545,-0.05315555275949424,-0.14014618746371177
3.5,0.7155452364388676,0.1477280945385697,-0.042186212701438186,-0.14098991171774053
3.52,0.5163728358370028,0.1404625463599906,-0.241358613303303,-0.1458170839838066
3.54,0.7541013245252556,0.1083325677542581,-0.00363012461505019,-0.14588968647610762
3.56,0.5537368196771066,0.0879672912541821,-0.20399462946319913,-0.14996957906537162
3.58,0.8219677315637276,0.0980048513015054,0.06423628242342183,-0.14868485341690318
3.6,0.5135279492547039,0.10517536017227,-0.24420349988560186,-0.15356892341461523
3.62,0.5781374778642835,0.120520034381255,-0.17959397127602228,-0.15716080284013567
3.64,0.5940339639216761,0.1053296931792611,-0.1636974852186297,-0.16043475254450826
3.66,0.4763125238730235,0.1251010897355009,-0.2814189252672823,-0.1660631310498539
3.68,0.3573116785603046,0.0738179478425371,-0.40041977058000117,-0.17407152646145393
3.7,0.4663463314452104,0.1020655909294576,-0.29138511769509534,-0.17989922881535586
3.72,0.6897855337466949,0.0973768821408061,-0.06794591539361083,-0.18125814712322807
3.74,0.5187194288337316,0.0999433602565366,-0.2390120203065742,-0.18603838752935956
3.76,0.516873772067492,0.1134985325160696,-0.2408576770728138,-0.19085554107081573
3.78,0.7360065663973089,0.1157569333064947,-0.021724882742996887,-0.19129003872567568
3.8,0.6111193312996362,0.1198077473212103,-0.14661211784066952,-0.19422228108248907
3.82,0.6340689981356609,0.1104974727983049,-0.1236624510046449,-0.19669553010258198
3.84,0.6496158293311127,0.1300388199167491,-0.10811561980919304,-0.19885784249876584
3.86,0.4366746810504167,0.1094767184332633,-0.3210567680898891,-0.20527897786056362
3.88,0.5584077354668042,0.0889708761357506,-0.19932371367350155,-0.20926545213403366
3.9,0.5593353388630836,0.1355130836131001,-0.19839611027722215,-0.21323337433957812
3.92,0.5201070582158549,0.0927139994546322,-0.23762439092445087,-0.21798586215806715
3.94,0.4058620515655609,0.1535521058148345,-0.3518693975747449,-0.22502325010956206
3.96,0.5905273900178413,0.0887495679224219,-0.1672040591224645,-0.22836733129201137
3.98,0.3336994210813034,0.0959878384601967,-0.42403202805900236,-0.23684797185319142
4.0,0.4181013377120348,0.1307838091350957,-0.339630111428271,-0.24364057408175685
4.0200000000000005,0.431256465861787,0.1343322435106451,-0.32647498327851876,-0.25017007374732736
4.04,0.4767422965790083,0.1177593170043244,-0.2809891525612975,-0.2557898567985532
4.0600000000000005,0.6249436862344889,0.1290605827512362,-0.13278776290581684,-0.2584456120566696
4.08,0.7206221794695743,0.1525852292904267,-0.03710926967073147,-0.25918779745008425
4.1,0.7262974548338426,0.1544305612564637,-0.03143399430646321,-0.2598164773362135
4.12,0.6141682227921843,0.0888397532217665,-0.14356322634812146,-0.262687741863176
4.14,0.5679690944297282,0.1511400461350829,-0.18976235471057756,-0.2664829889573875
4.16,0.2326024089647335,0.1021804105919398,-0.5251290401755723,-0.27698556976089916
4.18,0.64637884143059,0.135763510315424,-0.11135260770971578,-0.27921262191509344
4.2,0.8240081097400503,0.1673700886950489,0.06627666059974457,-0.27788708870309853
4.22,0.5606436171032361,0.1223673277678651,-0.1970878320370697,-0.28182884534383984
4.24,0.5321410310256895,0.1053536514582226,-0.22559041811461622,-0.28634065370613226
4.26,0.5856516842316436,0.116047371585181,-0.17207976490866217,-0.28978224900430544
4.28,0.5869895499372395,0.1018383879380791,-0.17074189920306626,-0.29319708698836683
4.3,0.5134841368248136,0.1408016231348648,-0.24424731231549213,-0.2980820332346766
4.32,0.4501705114898708,0.1159623090590198,-0.30756093765043496,-0.3042332519876854
4.34,0.5361680008172701,0.0874360620155716,-0.22156344832303565,-0.30866452095414604
4.36,0.3258649720211107,0.1117581719344563,-0.43186647711919507,-0.31730185049653015
4.38,0.2623056346854641,0.1127028941519923,-0.4954258144548417,-0.32721036678562676
4.4,0.6492210207595057,0.1442355138699384,-0.10851042838080005,-0.32938057535324283
4.42,0.4286470697093472,0.1453449646999347,-0.3290843794309586,-0.3359622629418619
4.44,0.5672296738234275,0.1359529993796145,-0.19050177531687829,-0.3397722984481995
4.46,0.6655614849799155,0.143878017488708,-0.09216996416039025,-0.34161569773140726
4.48,0.6231337006884397,0.1325663122225983,-0.13459774845186612,-0.34430765270044467
4.5,0.4079775098068254,0.1544440479510913,-0.34975393933348037,-0.3513027314871141
4.5200000000000005,0.5110344789703083,0.1080517922422541,-0.24669697016999748,-0.3562366708905142
4.54,0.3298077641026524,0.1707128942881053,-0.4279236850376534,-0.3647951445912671
4.5600000000000005,0.4548585418719982,0.0951828752057618,-0.30287290726830757,-0.3708526027366334
4.58,0.5905934285092461,0.1037050293730357,-0.16713802063105965,-0.3741953631492545
4.6000000000000005,0.4665736526809828,0.1529931029740671,-0.291157796459323,-0.3800185190784411
4.62,0.1182203881161107,0.1380270243450178,-0.6395110610241951,-0.3928087402989247
4.64,0.1878824471295916,0.1292240866642652,-0.5698490020107142,-0.40420572033913876
4.66,0.3594883534452944,0.1617753801614619,-0.3982430956950114,-0.41217058225303915
4.68,0.6133074625692092,0.1761683022132337,-0.14442398657109656,-0.415059061984461
4.7,0.4748438738364725,0.1307071086742667,-0.2828875753038333,-0.4207168134905378
4.72,0.4655369959364665,0.1592222166065655,-0.29219445320383924,-0.4265607025546145
4.74,0.288294199216372,0.1440700157385709,-0.46943724992393376,-0.4359494475530934
4.76,0.4614036234637213,0.1004339046297194,-0.29632782567658444,-0.44187600406662497
4.78,0.1684282980927143,0.1422596386779111,-0.5893031510475915,-0.45366206708757706
4.8,0.48008163632148,0.1630268299997119,-0.2776498128188258,-0.45921506334395346
4.82,0.5781791288657249,0.1278361592331143,-0.1795523202745809,-0.46280610974944514
4.84,0.3361640887203971,0.1753515756725036,-0.42156736041990867,-0.47123745695784314
4.86,0.5620022174331,0.1449003427608196,-0.1957292317072058,-0.4751520415919873
4.88,0.343083261723637,0.1657777382653801,-0.41464818741666876,-0.48344500534032053
4.9,0.4447476595072235,0.1434174162695399,-0.31298378963308227,-0.4897046811329823
4.92,0.4083383574757547,0.1439237835051591,-0.34939309166455107,-0.4966925429662732
4.94,0.4334988934335414,0.156880557563921,-0.32423255570676435,-0.5031771940804086
4.96,0.603049485463905,0.1081602957173906,-0.15468196367640075,-0.5062708333539365
4.98,0.5231374144610805,0.1299389628185918,-0.23459403467922524,-0.5109627140475211
5.0,0.3336376636680912,0.1702443745683673,-0.42409378547221455,-0.5194445897569653
5.0200000000000005,0.0807378505921208,0.1466499284829211,-0.676993598548185,-0.5329844617279293
5.04,0.5174752084008245,0.1335801628425566,-0.24025624073948126,-0.5377895865427189
5.0600000000000005,0.4993299001419493,0.1531902263294906,-0.2584015489983565,-0.5429576175226861
5.08,0.4250806260529337,0.1922478390406699,-0.3326508230873721,-0.5496106339844334
5.1000000000000005,0.3357914321465696,0.0981046678799809,-0.4219400169937362,-0.5580494343243083
5.12,0.5921350064463597,0.1477210713234918,-0.16559644269394602,-0.5613613631781872
5.14,0.1834091066838213,0.1380067695674514,-0.5743223424564845,-0.5728478100273167
5.16,0.3012943816240001,0.1235595739789952,-0.4564370675163057,-0.581976551377643
5.18,0.2170004518288987,0.1962883443916185,-0.5407309973114071,-0.5927911713238709
5.2,0.4350577563942435,0.1413517223806494,-0.3226736927460623,-0.5992446451787923
5.22,0.3320518015373744,0.1756851008090467,-0.42567964760293137,-0.6077582381308507
5.24,0.6389127916000694,0.1184121443176658,-0.11881865754023635,-0.6101346112816555
5.26,0.3852368681830467,0.1140924328600178,-0.37249458095725907,-0.6175845029008005
5.28,0.3519705782937246,0.0952160326225786,-0.4057608708465812,-0.6256997203177322
5.3,0.4468760260871639,0.1737404910639573,-0.31085542305314184,-0.631916828778795
5.32,0.2878102208853773,0.2089317487598228,-0.4699212282549285,-0.6413152533438937
5.34,0.2431239541395571,0.1769551046548009,-0.5146074950007486,-0.6516074032439084
5.36,0.4349104363417279,0.1437047575309014,-0.3228210127985779,-0.6580638234998801
5.38,0.3095416623725408,0.1368588203373327,-0.44818978676776494,-0.6670276192352352
5.4,0.4828525243634645,0.1571237033952468,-0.2748789247768413,-0.6725251977307722
5.42,0.4034185073304149,0.1612406561576881,-0.35431294180989087,-0.6796114565669699
5.44,0.3747224573135373,0.1139379729813395,-0.38300899182676845,-0.6872716364035054
5.46,0.366470752465601,0.1958704304192262,-0.39126069667470476,-0.6950968503369993
5.48,0.3454020631398865,0.1523389639639479,-0.4123293860004193,-0.7033434380570078
5.5,0.4021631992479841,0.1784262616884253,-0.35556824989232166,-0.7104548030548541
5.5200000000000005,0.303091081478032,0.2064390669670959,-0.4546403676622738,-0.7195476104080998
5.54,0.1133300709043307,0.1995727963277579,-0.6444013782359751,-0.732435637972819
5.5600000000000005,0.3550851592385104,0.131758324963338,-0.40264628990179535,-0.740488563770855
5.58,0.2879701469954061,0.1331688749774378,-0.4697613021448997,-0.7498837898137528
5.6000000000000005,0.1755021941227406,0.1177378420952269,-0.5822292550175652,-0.7615283749141044
5.62,0.4319039943370788,0.1884830218325898,-0.32582745480322695,-0.7680449240101688
5.64,0.2900797591832225,0.1184492498307459,-0.4676516899570833,-0.7773979578093102
5.66,0.1237670048522047,0.1717123267172906,-0.6339644442881011,-0.7900772466950725
5.68,0.3217076285852767,0.1413594305201967,-0.4360238205550291,-0.7987977231061729
5.7,0.2471904707978273,0.1608887916066347,-0.5105409783424785,-0.8090085426730227
5.72,0.1214581619204348,0.1417581908972904,-0.636273287219871,-0.8217340084174198
5.74,0.3605863612494636,0.1436984735043442,-0.3971450878908422,-0.8296769101752368
5.76,0.1945357327213551,0.1847163119853638,-0.5631957164189507,-0.8409408245036156
5.78,0.4042849729557345,0.1691685526511257,-0.35344647618457126,-0.8480097540273072
5.8,0.2078582553178075,0.157977403398217,-0.5498731938224983,-0.8590072179037569
5.82,0.4302779892314504,0.1803186728359505,-0.3274534599088554,-0.8655562871019341
5.84,0.3615576637051985,0.1321568444952306,-0.3961737854351073,-0.8734797628106361
5.86,0.3210135074340034,0.1728231222022477,-0.43671794170630235,-0.8822141216447623
5.88,0.2147526671477908,0.1421268581638076,-0.5429787819925149,-0.8930736972846124
5.9,0.4115019666268426,0.1649819346563212,-0.3462294825134632,-0.8999982869348818
5.92,0.3608223793756691,0.1701803308625313,-0.3969090697646367,-0.9079364683301744
5.94,0.2543781444959738,0.1886211618770907,-0.5033533046443319,-0.9180035344230613
5.96,0.3650122499312327,0.1458830792744126,-0.39271919920907306,-0.9258579184072425
5.98,0.1697350805064135,0.1621299639354251,-0.5879963686338923,-0.9376178457799207
6.0,0.1367017046371252,0.1253274871660779,-0.6210297445031806,-0.950038440669984
6.0200000000000005,0.2762738764488486,0.1664770685683417,-0.48145757269145717,-0.9596675921238134
6.04,0.2937437498976172,0.1959326774560975,-0.46398769924268857,-0.968947346108667
6.0600000000000005,0.3340261166098792,0.2212678629195005,-0.4237053325304266,-0.9774214527592757
6.08,0.287950301963255,0.1696509872638885,-0.4697811471770508,-0.9868170757028165
6.1000000000000005,0.4264974920310855,0.1362868413683585,-0.33123395710922027,-0.9934417548450011
6.12,0.1202185290919815,0.1938015239994319,-0.6375129200483243,-1.0061920132459672
6.140000000000001,0.3407451747432054,0.1651481854206332,-0.41698627439710034,-1.0145317387339094
6.16,0.2970902724024689,0.1798104027804028,-0.4606411767378369,-1.023744562268666
6.18,0.4302256026458784,0.1879713492643755,-0.3275058464944274,-1.0302946791985546
6.2,0.2799375369236895,0.1861575949400395,-0.47779391221661627,-1.0398505574428871
6.22,0.300371640552163,0.1336591362353944,-0.4573598085881428,-1.0489977536146498
6.24,0.4712371124088563,0.1798148635408777,-0.2864943367314495,-1.054727640349279
6.26,0.3529061572211052,0.1428973798019184,-0.4048252919192006,-1.0628241461876629
6.28,0.3278465525820828,0.1921906443435807,-0.429884896558223,-1.0714218441188275
6.3,0.2054729977669158,0.2145534529243665,-0.5522584513733899,-1.082467013146295
6.32,0.2664326239618911,0.1856135565519624,-0.49129882517841467,-1.0922929896498634
6.34,0.0489393537623291,0.1161556914553121,-0.7087920953779767,-1.1064688315574227
6.36,0.1434527839618122,0.1949839532468201,-0.6142786651784935,-1.1187544048609928
6.38,0.319810716313108,0.1642540180654427,-0.4379207328271978,-1.1275128195175366
6.4,0.0261437735173207,0.2012542065498627,-0.7315876756229851,-1.1421445730299966
6.42,0.2482644018577563,0.2257187733370924,-0.5094670472825494,-1.1523339139756474
6.44,0.2367317738597842,0.206264015030173,-0.5209996752805216,-1.162753907481258
6.46,0.2787588075846715,0.1613878699954564,-0.4789726415556343,-1.1723333603123705
6.48,0.025987592507693,0.1402532192960947,-0.7317438566326128,-1.186968237445023
6.5,-0.0166825234202233,0.1780495236286304,-0.774413972560529,-1.2024565168962333
6.5200000000000005,0.35764692350262,0.1565193986464014,-0.40008452563768576,-1.2104582074089874
6.54,0.2352657793550546,0.2186423677635812,-0.5224656697852512,-1.2209075208046922
6.5600000000000005,0.2686801070408646,0.2021106367736896,-0.4890513420994412,-1.2306885476466813
6.58,0.4109390763116128,0.1582974874450022,-0.34679237282869296,-1.237624395103255
6.6000000000000005,0.2352879443747134,0.2023159825748537,-0.5224435047655924,-1.248073265198567
6.62,-0.0237848913632323,0.1644707220517745,-0.781516340503538,-1.2637035920086375
6.640000000000001,0.1719495430294256,0.205583385416051,-0.5857819061108802,-1.2754192301308553
