timestamp_s,wheel_left_mps,wheel_right_mps,imu_ax_mps2,imu_gyroz_rps
3.33,10.398569253959169,10.211891568202116,0.62649874053815,0.1053622886297765
3.38,10.408752371038942,10.401079410487013,0.6176768081332106,0.0664055560039814
3.43,10.40946496569705,10.274618373144769,0.6370493840386215,0.0851615974703571
3.48,10.414290821658684,10.4903045581996,0.7045758963808115,0.1330302292282545
3.53,10.4908614653584,10.43306735432577,0.5163728358370028,0.1404625463599906
3.58,10.293163218296025,10.419048021656154,0.8219677315637276,0.0980048513015054
3.63,10.579296879152825,10.52069978212106,0.5781374778642835,0.120520034381255
3.68,10.580687042665488,10.56307771646508,0.3573116785603046,0.0738179478425371
3.73,10.721976161498358,10.443608145663704,0.6897855337466949,0.0973768821408061
3.78,10.767452439467416,10.6175966178366,0.7360065663973089,0.1157569333064947
3.83,10.52882780165506,10.558874511868057,0.6496158293311127,0.1300388199167491
3.88,10.657088927988518,10.843932552589918,0.5584077354668042,0.0889708761357506
3.93,10.783765790433756,10.821649047034857,0.4058620515655609,0.1535521058148345
3.98,10.657705479836856,10.75690815430878,0.3336994210813034,0.0959878384601967
4.03,10.770053718807535,10.666673401548053,0.431256465861787,0.1343322435106451
4.08,10.80585323638922,10.94197032154564,0.7206221794695743,0.1525852292904267
4.130000000000001,10.843101546464403,10.693962743957792,0.5679690944297282,0.1511400461350829
4.180000000000001,10.69993659869733,10.856028814584503,0.64637884143059,0.135763510315424
4.23,10.820309319679945,10.857207844145844,0.5321410310256895,0.1053536514582226
4.28,10.85476792905481,10.827694806902088,0.5869895499372395,0.1018383879380791
4.33,11.038550951296408,10.889325979224308,0.4501705114898708,0.1159623090590198
4.380000000000001,11.000724037017036,11.233216863639388,0.2623056346854641,0.1127028941519923
4.430000000000001,10.86114058470497,10.960290541541957,0.5672296738234275,0.1359529993796145
4.48,11.071337463299743,11.138782416250892,0.6231337006884397,0.1325663122225983
4.53,10.94613651457007,10.915505664754516,0.5110344789703083,0.1080517922422541
4.58,10.957934604784208,10.922999603481312,0.5905934285092461,0.1037050293730357
4.630000000000001,11.05387446007935,10.88716079289839,0.1878824471295916,0.1292240866642652
4.680000000000001,11.26551836040622,11.163806745618404,0.6133074625692092,0.1761683022132337
4.73,11.033049101559977,11.084261613487357,0.288294199216372,0.1440700157385709
4.78,11.13503538008706,11.181237462861391,0.1684282980927143,0.1422596386779111
4.830000000000001,11.226225679639729,11.199964241485306,0.3361640887203971,0.1753515756725036
4.880000000000001,11.187514277826097,11.14670901705356,0.343083261723637,0.1657777382653801
4.930000000000001,11.014891663479176,11.19571904954703,0.4334988934335414,0.156880557563921
4.98,11.101222631362704,11.247424992523284,0.5231374144610805,0.1299389628185918
5.03,11.20258563302013,11.16003119231502,0.0807378505921208,0.1466499284829211
5.080000000000001,11.092121327068664,11.302699423375412,0.4250806260529337,0.1922478390406699
5.130000000000001,11.25160565420369,11.271675806713109,0.1834091066838213,0.1380067695674514
5.180000000000001,11.305719157987276,11.173261782973574,0.2170004518288987,0.1962883443916185
5.23,11.215892071910886,11.257893126650938,0.6389127916000694,0.1184121443176658
5.28,11.242659607692453,11.416937431225508,0.3519705782937246,0.0952160326225786
5.330000000000001,11.363979019627422,11.31853022358776,0.2431239541395571,0.1769551046548009
5.380000000000001,11.401197864803624,11.359750012908298,0.3095416623725408,0.1368588203373327
5.430000000000001,11.535618939292174,11.33472959981271,0.3747224573135373,0.1139379729813395
5.48,11.41844533551835,11.293344419135696,0.3454020631398865,0.1523389639639479
5.53,11.52811869107087,11.608417918932211,0.303091081478032,0.2064390669670959
5.580000000000001,11.474496808627894,11.307409628911673,0.2879701469954061,0.1331688749774378
5.630000000000001,11.33000796721767,11.60785226071788,0.2900797591832225,0.1184492498307459
5.680000000000001,11.261821900310258,11.48376116706827,0.3217076285852767,0.1413594305201967
5.73,11.46100503435456,11.386006863699247,0.3605863612494636,0.1436984735043442
5.78,11.54880017201136,11.529532750442671,0.4042849729557345,0.1691685526511257
5.830000000000001,11.45687800525809,11.522965230400269,0.3615576637051985,0.1321568444952306
5.880000000000001,11.67576250916142,11.598539631318792,0.2147526671477908,0.1421268581638076
5.930000000000001,11.669578774753411,11.62220735873822,0.2543781444959738,0.1886211618770907
5.98,11.521307711036954,11.625573701868545,0.1697350805064135,0.1621299639354251
6.03,11.6932118862202,11.494352768722797,0.2762738764488486,0.1664770685683417
6.080000000000001,11.650765390124365,11.462702021130106,0.287950301963255,0.1696509872638885
6.130000000000001,11.62073049694919,11.465902888064887,0.3407451747432054,0.1651481854206332
6.180000000000001,11.629441908642889,11.695457891284567,0.4302256026458784,0.1879713492643755
6.23,11.746295674814265,11.734638705546365,0.4712371124088563,0.1798148635408777
6.28,11.76778016325316,11.62758228771563,0.3278465525820828,0.1921906443435807
6.330000000000001,11.69651736555342,11.604544991737717,0.0489393537623291,0.1161556914553121
6.380000000000001,11.676665600897772,11.82910733698028,0.319810716313108,0.1642540180654427
6.430000000000001,11.694381245509764,11.599096816600404,0.2367317738597842,0.206264015030173
6.48,11.760318563543027,11.42321367966469,0.025987592507693,0.1402532192960947
6.53,11.736576627268528,11.750724474667066,0.35764692350262,0.1565193986464014
6.580000000000001,11.745180106802527,11.749272204580702,0.4109390763116128,0.1582974874450022
6.630000000000001,11.613424293875154,11.763426145420231,0.1719495430294256,0.205583385416051
6.680000000000001,11.563920232621191,11.58223141125354,0.1533301729391754,0.2021644369641504
6.73,11.789757458167092,11.81423716325772,0.3730069302627146,0.1479245954387612
6.78,11.745540198543836,11.80312765003072,-0.025316487079252,0.179879874425825
6.830000000000001,11.84819479885698,11.738453557631477,0.4276891798254892,0.2021016642925578
6.880000000000001,11.738887875888972,11.784808550715068,0.3115862216105289,0.1697768250041171
6.930000000000001,11.824714455576556,11.889575350880612,0.2779448086708708,0.1460609550433155
6.98,11.87263797591756,11.938202279605276,0.2048220632829397,0.2256821537035545
7.03,11.828800151394857,11.94957719818189,0.3049919358838638,0.1861718136985675
7.080000000000001,11.884911994143474,11.926348664355755,0.1911090287867823,0.2001607754759891
7.130000000000001,11.731004870528258,11.739742518918693,0.0552505637197424,0.208658770400194
7.180000000000001,11.74191807719098,11.93677531983994,0.1152261272660455,0.1513928528181414
7.23,11.68054314933634,11.782531517463273,0.203859537869613,0.1969611678771338
7.28,11.8932422942332,11.86058393850124,0.3381113110479501,0.1995446480976315
7.330000000000001,11.971406219220032,11.8239582882809,0.1643627846985814,0.1942981359043022
7.380000000000001,11.96651583790022,11.900934911211634,0.0790043732574741,0.1717594605109693
7.430000000000001,11.93737374216968,11.754028860180204,0.102583789868545,0.255903509385321
7.48,11.75162590201083,11.769014977117155,-0.1045993986531617,0.2102299438967721
7.53,11.489384329663244,11.786956646253014,-0.0526118446532168,0.1848857073514778
7.580000000000001,11.688321814793731,11.94358189352062,-0.0468316412671113,0.1998258694048102
7.630000000000001,11.930541518849855,12.069577183293962,-0.0856426860369429,0.2127580805809064
7.680000000000001,11.786206339507658,11.802198058674804,0.1392619339344752,0.152354072006192
7.73,11.995863834336673,11.71765353868162,0.0032474293764252,0.2135091765683604
7.78,11.901382189006032,12.033674652144883,0.1927711525638916,0.1715660552326501
7.830000000000001,12.051523875788536,11.992763204297257,-0.1936115210138456,0.169290820211992
7.880000000000001,11.869125402429612,11.92021917480492,0.2460959487393823,0.198871382670805
7.930000000000001,11.796854121000331,11.957289424404143,0.1160017734546158,0.2127717426936747
7.98,11.975650795641307,11.922633186441768,0.1343504849195738,0.2025132926307257
8.03,12.018919179782426,11.939794164389726,-0.0470630880905827,0.172214248033968
8.08,11.908932376081395,11.850340978202762,0.0089972637963179,0.2213107529640301
8.129999999999999,11.94989851109473,11.9113178295739,0.1664131523007753,0.2027788229352858
8.18,11.847322287315135,11.809171763018416,0.0018893541384024,0.1775914292280559
8.23,12.129640106099703,11.87623541359098,-0.0267125001805114,0.2004461916802873
8.28,11.89121016220822,12.083501529729764,0.0853300202898083,0.186206151851672
8.33,11.81927937652713,11.97339379268898,-0.0874847286053248,0.2202557468794314
8.379999999999999,11.818409264268718,12.038396542736304,-0.1388173285346895,0.1945925288337044
8.43,12.056271283820012,11.938656500420816,-0.0651041886016598,0.2361909112214665
8.48,12.115036954143584,12.101007909421186,-0.050547036772822,0.1685126177858117
8.53,11.924498968029848,12.088556186000174,0.0845583868222333,0.2255278820796513
8.58,11.90579381276469,11.916337081472156,-0.0973383294193711,0.1984895246640963
8.629999999999999,11.816690198826407,11.921809735605173,-0.0389987131246999,0.1852350884773775
8.68,11.993096813711569,11.939592919804037,-0.1720990762650732,0.2061465037257384
8.73,11.998381953913384,11.979096804030377,0.1801157774220586,0.2029652634145704
8.78,12.152241172183103,12.046895153949514,-0.0726114390119727,0.2343409634701903
8.83,11.808497943279905,12.085520863809055,-0.0300163214787845,0.1591811982971934
8.879999999999999,11.786568472461916,11.89625114309495,-0.2273571833180228,0.2646112892701514
8.93,12.0294388082063,12.01347957185659,-0.1063111566781634,0.2180394731734656
8.98,11.953183560342763,11.766268620581863,0.0691785305674645,0.1981337852135617
9.03,11.97152969125516,11.826733111081746,-0.2466351584555871,0.2197805580298473
9.08,11.85450443906462,11.871829613221536,0.1064391753272416,0.2309309985131534
9.13,11.656515873135533,11.786820385971986,-0.0814180534963389,0.2149119543339122
9.18,11.98114693051562,11.79811801087253,0.1799878247580351,0.2494137925939098
9.23,11.858549261451492,12.015174395933624,-0.2831750599289013,0.2040479010968933
9.28,11.76499953432612,11.99845192668171,-0.2138697095241827,0.2131671995509589
9.33,11.81506294074888,11.878571228164803,-0.0663876419002949,0.1622147982319285
9.38,11.843743208146,11.92924976799575,-0.1441091089034391,0.257549872784355
9.43,11.98497642558652,11.917718532641468,-0.3485317620375717,0.1817819210319264
9.48,11.86856908852466,11.811263801235713,-0.2056146241434633,0.2224449821245015
9.53,11.781937980618682,11.956655069429267,-0.116175465530967,0.202988066980972
9.58,11.969454054574951,11.760965185165642,-0.1692227086618598,0.2194470675679403
9.63,11.674815717847816,11.897734244370628,-0.1079310736287066,0.1802235677351402
9.68,11.6279803238185,11.98162514949215,-0.2516533766142839,0.2156132575768231
9.73,11.907226263222393,11.65722184850332,-0.0243373011940019,0.2167267250748001
9.78,11.864279537755587,11.766709019599952,-0.2365363433628952,0.2081259771333288
9.83,11.756382698696797,11.856934210377451,-0.2833297276187141,0.2252422530205042
9.88,11.831996648861828,11.87064631007169,-0.1391500474722053,0.2249295064240472
9.93,11.80741229568811,11.731670503227276,-0.1175506914976854,0.2062697653501233
9.98,11.631595088013947,11.857320250701637,-0.2515354305905093,0.2644554600324472
10.03,11.68532111938186,11.777757108307236,-0.1144517146023122,0.2204726808210399
10.08,11.896085623672937,11.737434901020654,0.0378165141833683,0.2296737962456551
10.13,11.74478298869895,11.88840858917217,-0.0883064057353037,0.209338938264969
10.18,11.72400661630726,11.646087956146872,-0.0610883378834587,0.2201699483190088
10.23,11.71882965605014,11.894532240665596,-0.437918099693713,0.232498144715123
10.28,11.96351297934076,11.787597032434348,-0.3039000225194719,0.2242521494351829
10.33,11.702069521101349,11.89940858666808,-0.0230487069136656,0.2278000649865424
10.38,11.57535198694323,11.753830079733472,-0.0652234986949784,0.2203117766602622
10.43,11.82381104747083,11.73604455942828,-0.2249764287405605,0.2301050173349019
10.48,11.70022525103238,11.872601072754849,-0.1814701083615976,0.2302258574169004
10.53,11.843318856854264,11.628224108011024,-0.2545294690194762,0.2509124056159186
10.58,11.82940699177376,11.615012696955684,-0.2616993523371991,0.2195627683216041
10.63,11.713304563979394,11.616203921969468,-0.1572445677625971,0.2395773203290017
10.68,11.599261274135236,11.656844752974218,-0.1435181109189202,0.242268703647337
10.73,11.7525235890456,11.599872381883614,-0.2195511480289358,0.2171765327147936
10.78,11.539903720058318,11.731341158758251,-0.1210019839115872,0.1736160549333466
10.83,11.629957784574776,11.670773212685804,-0.0563072562627702,0.1968555333091667
10.88,11.626652977067168,11.570901621370604,-0.1332012440499907,0.2260284771876396
10.93,11.592434164581418,11.521945869859994,-0.3436374036106516,0.1940926749825622
10.98,11.652133442855206,11.57446517290428,-0.3581840804193452,0.2662426126896513
11.03,11.710714779041158,11.498165211469995,-0.3319766113801253,0.2138939045334655
11.08,11.377563458017846,11.65749508735481,-0.0265323570297648,0.2319844322866909
11.13,11.506186503850548,11.722867022650126,-0.2595718091113566,0.273743267554574
11.18,11.691205382859168,11.55103341328828,-0.3222422092570391,0.1955353237949155
11.23,11.605798614976797,11.623148943511506,-0.0837859897015755,0.2305618074403433
11.28,11.367326670645127,11.696292101385708,-0.2639581310723528,0.2623449741327795
11.33,11.488553771394908,11.474191785092904,-0.0425215816405971,0.2565434799355786
11.38,11.631543920170412,11.679743222130591,-0.1848555000188821,0.2438883091156545
11.43,11.583718115080812,11.548681998171842,-0.3007870626479772,0.2036458567382839
11.48,11.712754179587614,11.504500981716127,-0.084290585065117,0.2274717758124837
11.53,11.460839082164224,11.500306914555829,-0.0229396447943924,0.2436102658159956
11.58,11.319869053110343,11.605899242163456,-0.0332812775504618,0.2550453409738519
11.63,11.571515461367309,11.691423522942108,-0.0360908671621052,0.1824206523530436
11.68,11.5141018093468,11.61498302839586,-0.0862812950981428,0.2140605628936094
11.73,11.526697753647316,11.47757866707159,-0.1080082307534994,0.2354417823258537
11.78,11.341142339872054,11.462674111557812,-0.5549785411452668,0.1965410287092645
11.83,11.297544180586018,11.613026734965528,-0.1037032490232459,0.2485013618434523
11.88,11.546163228246542,11.404222469225402,-0.2805493996490035,0.2274119210630398
11.93,11.37417955116005,11.354814178879169,-0.0378422835587554,0.2103510668587035
11.98,11.192352998792227,11.51885712782741,-0.2752179564703614,0.229417591847953
12.03,11.515539073319248,11.413398632540344,-0.1387679133100123,0.2446251965570123
12.08,11.33644585059134,11.592034301077012,-0.2480527076446143,0.200734407278244
12.13,11.405468003446902,11.39959605173078,-0.3603269179533114,0.1632470837983588
12.18,11.29159291614354,11.35420821978684,-0.1627301377662854,0.169568413239345
12.23,11.213271817811837,11.400491952473546,-0.3004624894296893,0.189581203487834
12.28,11.233411631804014,11.613195122947037,0.0510936523528874,0.238308409126996
12.33,11.328569779041032,11.363690979546847,-0.0522391598621611,0.2151553205861798
12.38,11.40055678783347,11.238889614013122,-0.1962024934622598,0.1954801546557157
12.43,11.210904813207453,11.27418853710867,-0.2393258852649715,0.2145433755254189
12.48,11.120536522606994,11.281708425289626,-0.1234530127168728,0.2330020445228174
12.53,11.253715021780597,11.201201585508288,-0.392422838888772,0.1712104563730357
12.58,11.12402890516245,11.191980246142345,-0.1662162669883954,0.1933418809142215
12.63,11.310386649390294,11.095633494712176,-0.2870309988960605,0.2164468097830631
12.68,11.15570646643522,11.10224643227227,-0.1458182855667962,0.242762725076775
12.73,11.24797585260528,11.202223635129409,-0.1167372784239105,0.1972119928324711
12.78,11.064086245895398,11.069966689704698,-0.2283434643318789,0.2536832192956159
12.83,11.112039082657,10.970059922464896,-0.0690491705189914,0.1991458261181209
12.88,11.318619529688236,11.117782335351247,-0.1616292312802552,0.2370214791833653
12.93,11.23180191724994,10.986344295903857,-0.2349773308333922,0.2200265626153461
12.98,11.194028090802952,11.196806739693294,-0.3413971352895895,0.1970456996763769
13.03,11.236932773910096,11.08955970475479,-0.2541922397578939,0.1946194110147034
13.08,11.085552471952402,11.209976334447456,-0.1563219282306548,0.1918474421286629
13.13,11.219772952780213,11.224061117911772,-0.2730819420670956,0.1939085957216309
13.18,10.85226925944998,11.077542301243884,-0.1046589631331582,0.1894687600287719
13.23,11.013219968539914,11.15358664980297,-0.3426414255950636,0.1973224601953591
13.28,11.320163023325245,11.03162339221232,-0.450523087777234,0.2333040153459126
13.33,11.22066813014403,11.040916251776167,-0.4910319264435644,0.2161281372245538
13.38,11.014084189197172,10.958512625836216,-0.093661727689349,0.1399349276765972
13.43,10.984831148016305,11.143883077482796,-0.3737838267666244,0.2412241090726922
13.48,11.156165583385771,10.962246523842238,-0.2475219947708299,0.2137060143130069
13.53,10.965556615311334,11.02471071634962,-0.3279916846047252,0.2030491800725309
13.58,10.970003213452683,11.168092626133864,-0.2675676014964616,0.2099737501833024
13.63,11.071202846759403,11.056229450073188,-0.1189979194291972,0.1801505280851497
13.68,10.976387514319628,10.951567885851464,-0.3111149480347538,0.2015115807866984
13.73,11.08214654849533,11.053551535059004,-0.0763606665256869,0.1948785059416685
13.78,10.937465076263395,10.761278450956016,-0.2978956103298289,0.1886303402764828
13.83,10.82145901837983,11.002879056994049,-0.2020295219672058,0.1797666013772366
13.88,10.858636935325992,11.072376884935204,-0.160304336229471,0.1247639398860194
13.93,10.575114955145546,10.763500569134644,-0.3237910426929267,0.1740406000301017
13.98,10.679993752443076,10.982521889671826,-0.2947732052671373,0.2071484909430994
14.03,10.892732656926254,10.933945737608491,-0.3343691300375522,0.2098141196829282
14.08,10.855991666902788,10.951499986936748,-0.1655796000749443,0.2586490718664992
14.13,10.879628964319714,11.014156076710712,-0.2170831592362496,0.2056667250643671
14.18,11.087582123437189,10.983480286334652,-0.1538595648585277,0.1704141028638145
14.23,10.73821523799271,10.797058048593035,-0.4902783999751381,0.2023713189806998
14.28,10.810160674322692,10.913360549701846,-0.0008728972718854,0.2147096977389608
14.33,10.94355194320463,10.78652110539666,-0.3669496898104618,0.2021907076934739
14.38,11.01164859277007,10.793143818584678,-0.1726464544655978,0.2049118389329567
14.43,10.89125995793188,10.82884263512123,-0.1580788950620243,0.1739583758602189
14.48,10.738974188853811,10.865643334129167,-0.2774968287125338,0.2015713871985084
14.53,10.744634112845445,10.983079277045372,-0.1158818771796007,0.1812595753474776
14.58,10.684166859483954,10.849826941547162,-0.0935469027849993,0.2248129486046763
14.63,10.544393879271771,10.844878226570373,-0.0313226391772863,0.143210791231917
14.68,10.714526400605932,10.774778306217168,-0.2359652183800817,0.1482248319828712
14.73,10.78564409669423,10.866261894847169,-0.0113318208309498,0.1815573398700858
14.78,10.621013823318751,10.656596631483469,-0.0521962529546346,0.1361117112848647
14.83,10.71800738936672,10.723850581762225,-0.2886022026551748,0.2110497603307675
14.88,10.855254612103838,11.000130414547032,-0.0411758847927949,0.1768898166648649
14.93,10.840656894482729,10.67563676255515,-0.0158685897453094,0.2054189912683427
14.98,10.73843885466139,10.708144182407558,-0.2385900884031056,0.1779498657279767
15.03,10.712555986771456,10.720821872205905,0.0018023091849191,0.2137169567766216
15.08,10.72356423001009,10.8900112942135,0.0636301733979841,0.203621490030044
15.13,10.712725748433094,10.802372206633173,-0.1320969308145872,0.1812006703262312
15.18,10.510942531423408,10.799849252573974,-0.3278092938184366,0.1661008718409447
15.23,10.738704817422152,10.744459048692118,-0.2952353091092676,0.229745679401251
15.28,10.56445358191373,10.541320120877376,-0.1895805646655242,0.1917982636090409
15.33,10.751493101082373,10.598709398054533,-0.2255106606876869,0.1603004622427895
15.38,10.803142249750026,10.725384270560172,0.0280254401147254,0.2011788057317342
15.43,10.617619835048677,10.603466583329975,-0.1459474142347476,0.1930669121726025
15.48,10.730809124410168,10.72057938536498,-0.2312799400075381,0.1466223990219587
15.53,10.589395046238195,10.60096519174853,0.0122536314926714,0.2064445718735652
15.58,10.627302206732072,10.6075101911474,-0.1507466779669042,0.1708124525438101
15.63,10.650459302141702,10.650040088439306,-0.0761929092314642,0.1824416290432484
15.68,10.4202773823906,10.841915998030286,-0.4126408984302638,0.1665319349646636
15.73,10.635469467173698,10.696574181864191,-0.1312641699733532,0.1655122118571393
15.78,10.670472948547411,10.506467096035,-0.2315700089098035,0.1418176308078965
15.83,10.595899345518056,10.564642371407905,-0.0208469984453688,0.2002227168262756
15.88,10.60896490980693,10.59957280944024,-0.3319235595582255,0.1826156496549227
15.93,10.55189013190948,10.644653074307154,-0.1323192747772819,0.1675655062868795
15.98,10.54551568912635,10.581562807302584,-0.1877443016226811,0.1565381350910373
16.03,10.553247524719731,10.49326011667048,-0.1245399981886728,0.2219288760887039
16.080000000000002,10.541653336112612,10.544099022279813,-0.3150872520117067,0.1716767273615061
16.130000000000003,10.59840926847771,10.57573736702906,-0.0150754603199296,0.1813176493780281
16.180000000000003,10.736143193827726,10.574078851928416,-0.1407937893129797,0.1669461088812808
16.23,10.663125614885717,10.656705847046544,-0.3788616977445463,0.160058915894859
16.28,10.467964799822356,10.500183840101046,-0.1655374641680554,0.1433240229121507
16.330000000000002,10.557597658874052,10.492589225530878,-0.01995004824463,0.0970094529003565
16.380000000000003,10.461190437041695,10.220253381211458,-0.2095412106778788,0.1458723166240705
16.430000000000003,10.380938100043483,10.63871349882636,-0.0775815569301461,0.1423969633109839
16.48,10.576319433116566,10.56716399545624,0.0322103182776296,0.1720855671010504
16.53,10.773050526938276,10.539169959720958,-0.1612898745910248,0.1531750453129706
16.580000000000002,10.510243056228244,10.6472869423823,-0.0260143817730027,0.1519063457017809
16.630000000000003,10.593219317909288,10.372979018925902,-0.0152147908205734,0.2093006360603242
16.680000000000003,10.654384362293207,10.485093492068112,-0.0459708565831207,0.1736409947016186
16.73,10.597940149253484,10.587443827699555,-0.0360228640972081,0.1653130395053034
16.78,10.639316746252684,10.70857110805051,-0.0206546044268547,0.1094890953583645
16.830000000000002,10.550488679373974,10.558820624601651,-0.0661880106093589,0.1481538709528361
16.880000000000003,10.514631853669336,10.522849625596145,0.0272867678885047,0.1772882954903691
16.930000000000003,10.362717553666606,10.52818153355306,0.0575522841023714,0.1018929373652025
16.98,10.37544599938017,10.43380949109232,0.0182754591585867,0.117504312992199
17.03,10.689886939571585,10.591776077539713,0.0439082705247751,0.143787586127817
17.080000000000002,10.517191870991809,10.684427756375156,0.1050189503319615,0.0763542440832396
17.130000000000003,10.46092245905929,10.5620853815319,-0.1312740552362819,0.0928158555280681
17.180000000000003,10.64116062097738,10.590044173352611,-0.0277038045915591,0.142953856779043
17.23,10.619929732283955,10.583663990417602,-0.1718618841791761,0.1627932735400678
17.28,10.516117165087046,10.621705169333268,-0.0909603331727238,0.0861399599651681
17.330000000000002,10.545572484579102,10.570959781737432,-0.0456258581767122,0.1098757116248534
17.380000000000003,10.337118441801223,10.577451965836392,-0.0191424707855274,0.1140051342534364
17.430000000000003,10.384080030555651,10.551803365568944,0.1551445516152928,0.1096703424414902
17.48,10.378980127625695,10.591313413729806,-0.173791759597013,0.1243675854247039
17.53,10.474424019331668,10.551926324667852,0.0039262870858741,0.1914279886603764
17.580000000000002,10.512364268426875,10.605649652851543,-0.0608712340303338,0.1420451177919213
17.630000000000003,10.615055220526433,10.5193101410514,0.0984782443673012,0.1413608076130931
17.680000000000003,10.394611020158845,10.586192779883811,0.1214481403369628,0.0913909349416214
