time_s,mode,linear_mps,angular_rps,x_m,y_m,yaw_rad
3.1999999999999966,forward,0.2,0.0,0.6400000000000005,0.0,0.0
3.2499999999999964,forward,0.2,0.0,0.6500000000000005,0.0,0.0
3.2999999999999963,forward,0.2,0.0,0.6600000000000005,0.0,0.0
3.349999999999996,forward,0.2,0.0,0.6700000000000005,0.0,0.0
3.399999999999996,forward,0.2,0.0,0.6800000000000005,0.0,0.0
3.4499999999999957,forward,0.2,0.0,0.6900000000000005,0.0,0.0
3.4999999999999956,forward,0.2,0.0,0.7000000000000005,0.0,0.0
3.5499999999999954,forward,0.2,0.0,0.7100000000000005,0.0,0.0
3.599999999999995,forward,0.2,0.0,0.7200000000000005,0.0,0.0
3.649999999999995,forward,0.2,0.0,0.7300000000000005,0.0,0.0
3.699999999999995,forward,0.2,0.0,0.7400000000000005,0.0,0.0
3.7499999999999947,forward,0.2,0.0,0.7500000000000006,0.0,0.0
3.7999999999999945,forward,0.2,0.0,0.7600000000000006,0.0,0.0
3.8499999999999943,forward,0.2,0.0,0.7700000000000006,0.0,0.0
3.899999999999994,forward,0.2,0.0,0.7800000000000006,0.0,0.0
3.949999999999994,forward,0.2,0.0,0.7900000000000006,0.0,0.0
3.999999999999994,forward,0.2,0.0,0.8000000000000006,0.0,0.0
4.049999999999994,forward,0.2,0.0,0.8100000000000006,0.0,0.0
4.099999999999993,forward,0.2,0.0,0.8200000000000006,0.0,0.0
4.149999999999993,forward,0.2,0.0,0.8300000000000006,0.0,0.0
4.199999999999993,forward,0.2,0.0,0.8400000000000006,0.0,0.0
4.249999999999993,forward,0.2,0.0,0.8500000000000006,0.0,0.0
4.299999999999993,forward,0.2,0.0,0.8600000000000007,0.0,0.0
4.3499999999999925,forward,0.2,0.0,0.8700000000000007,0.0,0.0
4.399999999999992,forward,0.2,0.0,0.8800000000000007,0.0,0.0
4.449999999999992,forward,0.2,0.0,0.8900000000000007,0.0,0.0
4.499999999999992,forward,0.2,0.0,0.9000000000000007,0.0,0.0
4.549999999999992,forward,0.2,0.0,0.9100000000000007,0.0,0.0
4.599999999999992,forward,0.2,0.0,0.9200000000000007,0.0,0.0
4.6499999999999915,forward,0.2,0.0,0.9300000000000007,0.0,0.0
4.699999999999991,forward,0.2,0.0,0.9400000000000007,0.0,0.0
4.749999999999991,forward,0.2,0.0,0.9500000000000007,0.0,0.0
4.799999999999991,forward,0.2,0.0,0.9600000000000007,0.0,0.0
4.849999999999991,forward,0.2,0.0,0.9700000000000008,0.0,0.0
4.899999999999991,forward,0.2,0.0,0.9800000000000008,0.0,0.0
4.94999999999999,forward,0.2,0.0,0.9900000000000008,0.0,0.0
4.99999999999999,forward,0.2,0.0,1.0000000000000007,0.0,0.0
