time_s,x_m,y_m,yaw_rad,speed_mps,yaw_rate_rps,nearest_index,cross_track_error_m
0.9500000000000001,0.5580374803866175,-1.0013072430206886,-0.5414221907462611,0.6,-0.2315518606531554,0,-1.1462602543913114
1.0,0.583746778829077,-1.0167679019198608,-0.5525578191032396,0.6,-0.2227125671395712,0,-1.1721435018350128
1.05,0.609282322689427,-1.032513885526995,-0.5632853345253025,0.6,-0.2145503084412591,1,-1.1981958206163648
1.1,0.634647485211729,-1.0485328908087597,-0.5736538061810097,0.6,-0.20736943311414333,1,-1.2244028832409757
1.1500000000000001,0.6598451946764913,-1.0648140282914245,-0.5836630589403208,0.6,-0.20018505518622176,1,-1.2507599247595471
1.2000000000000002,0.6848786826345317,-1.0813465562485958,-0.5933348101151169,0.6,-0.19343502349592218,1,-1.2772590613378594
1.25,0.7097511037469736,-1.098120424854417,-0.6026879283990874,0.6,-0.18706236567940845,2,-1.3038920890929917
1.3,0.7344655512477173,-1.1151261910745254,-0.6118001626604088,0.6,-0.18224468522642862,2,-1.3306495622697898
1.35,0.7590240143193772,-1.1323564519999414,-0.620613348861354,0.6,-0.17626372401890386,2,-1.3575295398670222
1.4000000000000001,0.7834296721096227,-1.1498024792791082,-0.6291429925668569,0.6,-0.170592874110059,2,-1.3845258783663321
1.4500000000000002,0.8076856354982569,-1.1674560409619312,-0.6374029345708303,0.6,-0.16519884007947025,3,-1.4116312008379786
1.5,0.8317949557025673,-1.1853093509991772,-0.6455075656105606,0.6,-0.16209262079460543,3,-1.4388365424512346
1.55,0.8557587911936783,-1.2033574696976725,-0.6533468686299739,0.6,-0.15678606038826723,3,-1.466143463978257
1.6,0.8795804071214739,-1.2215928916721868,-0.660935010024289,0.6,-0.15176282788630252,3,-1.493546933454049
1.6500000000000001,0.9032629655971353,-1.2400085487076247,-0.6682846519189005,0.6,-0.14699283789223003,4,-1.5210438063538125
1.7000000000000002,0.9268095371765585,-1.2585977651207794,-0.675550035001728,0.6,-0.1453076616565498,4,-1.5486176036975037
1.75,0.9502204307062426,-1.2773575642706048,-0.6825715292263131,0.6,-0.14042988449170096,4,-1.576276541158437
1.8,0.9734990264045624,-1.2962812790833516,-0.6893638512638299,0.6,-0.13584644075033525,4,-1.6040163734476611
1.85,0.9966485501416984,-1.3153626718717142,-0.695939982596252,0.6,-0.1315226266484405,4,-1.6318331589272699
1.9000000000000001,1.0196720924836722,-1.3345958852804856,-0.7023114704424177,0.6,-0.1274297569233133,5,-1.6597227355011728
1.9500000000000002,1.042572624140659,-1.3539754015238634,-0.7086721810387209,0.6,-0.1272142119260638,5,-1.6876720074422258
2.0,1.0653494258739165,-1.3735001884062823,-0.7148131401906125,0.6,-0.12281918303783318,5,-1.7156900534953556
2.0500000000000003,1.088005897971128,-1.3931644776664687,-0.7207495023783853,0.6,-0.11872724375545601,5,-1.7437734221646135
2.1,1.1105452372003999,-1.4129629166733149,-0.7264944434032525,0.6,-0.11489882049734285,5,-1.7719189304163225
2.15,1.1329704642437812,-1.43289051542612,-0.7320595077929627,0.6,-0.11130128779420363,6,-1.8001249710569227
2.2,1.155284446236299,-1.4529426027897236,-0.7376792567696943,0.6,-0.11239497953463211,6,-1.8283740695606248
2.25,1.1774853887700552,-1.4731197718332951,-0.7430959204408134,0.6,-0.10833327342238358,6,-1.8566794751557063
2.3000000000000003,1.199576713209959,-1.4934168993268815,-0.7483256975438443,0.6,-0.10459554206061669,6,-1.8850383069944627
2.35,1.2215615865766607,-1.5138292814281968,-0.753382463118433,0.6,-0.10113531149177701,6,-1.913447932286424
2.4000000000000004,1.2434429586665043,-1.5343525744258084,-0.7582781840272467,0.6,-0.09791441817627172,6,-1.9419059318116936
2.45,1.2652235926163222,-1.5549827461348378,-0.7630232556400541,0.6,-0.09490143225614851,7,-1.970405511485464
2.5,1.2869060900886458,-1.575716035872906,-0.7678918090523688,0.6,-0.09737106824629232,7,-1.9989406619821835
2.5500000000000003,1.3084873898636542,-1.5965546418728578,-0.7725767691955633,0.6,-0.09369920286389055,7,-2.02752055628985
2.6,1.3299708251153106,-1.617494126340912,-0.7770947374213508,0.6,-0.09035936451574984,7,-2.056142867544931
2.6500000000000004,1.3513594375033553,-1.6385304582482094,-0.7814597671945138,0.6,-0.08730059546326087,7,-2.0848054888014285
2.7,1.3726560222044233,-1.6596599513815111,-0.7856838256972963,0.6,-0.08448117005565074,7,-2.113506499838685
2.75,1.3938631649620916,-1.6808792137639756,-0.7897771682119878,0.6,-0.0818668502938294,8,-2.142238529645778
2.8000000000000003,1.4149832725860827,-1.7021851062341593,-0.7940545475004892,0.6,-0.08554758577002677,8,-2.1709972827426522
2.85,1.4360120538986232,-1.723581142234067,-0.798160053016607,0.6,-0.08211011032235477,8,-2.1997923020941292
2.9000000000000004,1.4569528166924557,-1.7450633314524042,-0.8021113092682408,0.6,-0.07902512503267717,8,-2.22862163495319
2.95,1.4778085346048666,-1.7666280950810171,-0.8059230810891282,0.6,-0.07623543641774755,8,-2.2574835332421967
3.0,1.498581901245527,-1.7882721990914097,-0.8096077976888496,0.6,-0.0736943319944276,8,-2.2863764203410764
3.0500000000000003,1.5192753746560657,-1.8099926999651772,-0.813175977823406,0.6,-0.07136360269112728,9,-2.3152983144703283
3.1,1.5398912138377578,-1.8317869004514213,-0.816983529720733,0.6,-0.07615103794653819,9,-2.3442344082075026
3.1500000000000004,1.5604239212321604,-1.853659438645601,-0.8206258074628383,0.6,-0.07284555484210772,9,-2.37320044218278
3.2,1.5808768267484596,-1.8756066174151225,-0.8241217510241442,0.6,-0.0699188712261186,9,-2.4021947238012693
3.25,1.6012528813390303,-1.8976251641274302,-0.8274870999468595,0.6,-0.06730697845430549,9,-2.431215756401461
3.3000000000000003,1.6215547205918723,-1.919712158557451,-0.8307349845951213,0.6,-0.06495769296523589,9,-2.4602622056193697
3.35,1.6417847168812327,-1.9418649744085446,-0.8338764059249425,0.6,-0.06282842659642376,9,-2.489332872371156
3.4000000000000004,1.6619450221367635,-1.9640812317892065,-0.8369206249422604,0.6,-0.060884380346354905,10,-2.518422948915227
3.45,1.6820376029281237,-1.986358758517788,-0.8402633753106995,0.6,-0.06685500736878232,10,-2.5475238737807713
3.5,1.7020556033905445,-2.008703325138927,-0.843450434359413,0.6,-0.06374118097427085,10,-2.576649002846974
3.5500000000000003,1.7220022888554962,-2.031111576720929,-0.8465012656727193,0.6,-0.061016626266126986,10,-2.6057969057277353
3.6,1.7418805178033647,-2.0535805778980203,-0.8494319520437622,0.6,-0.05861372742085938,10,-2.6349663316285783
3.6500000000000004,1.7616928118837514,-2.0761077393541885,-0.8522558231719002,0.6,-0.056477422562759755,10,-2.6641561772836884
3.7,1.7814414132538263,-2.098690758282708,-0.8549839651098938,0.6,-0.05456283875987336,10,-2.693365461283473
3.75,1.801128331527311,-2.121327570092085,-0.8576256338567385,0.6,-0.05283337493689334,11,-2.722592931078575
3.8000000000000003,1.8207553822203701,-2.144016309173226,-0.8606176056355398,0.6,-0.05983943557602528,11,-2.751823165846466
3.85,1.8403144610980995,-2.1667636701949964,-0.8634567301213613,0.6,-0.05678248971642859,11,-2.7810734724025052
3.9000000000000004,1.8598088786437517,-2.1895664701229824,-0.8661637309872088,0.6,-0.054140017316950104,11,-2.8103425832437208
3.95,1.879241497639567,-2.212421957843954,-0.8687556530653497,0.6,-0.05183844156281852,11,-2.8396294035682157
4.0,1.8986148117837667,-2.2353277365705146,-0.8712465479901418,0.6,-0.0498178984958414,11,-2.8689329794019502
4.05,1.917931009997599,-2.258281701076977,-0.8736480307373123,0.6,-0.04802965494341204,11,-2.898252472152417
4.1000000000000005,1.9371920290152902,-2.281281986866509,-0.8759697314682086,0.6,-0.046434014617923444,11,-2.9275871382366927
4.15,1.9563995963893692,-2.304326928948671,-0.8782196624535107,0.6,-0.04499861970604223,12,-2.9569304706660313
4.2,1.9755552656617967,-2.327415028366453,-0.8808745963714896,0.6,-0.05309867835957711,12,-2.9862780461915714
4.25,1.9946495701169937,-2.3505539033903657,-0.8833817255418384,0.6,-0.05014258340697639,12,-3.015642038658286
4.3,2.013685802473952,-2.3737405775298774,-0.8857623955308244,0.6,-0.047613399779719824,12,-3.0450213440950336
4.3500000000000005,2.032666781119033,-2.396972504907411,-0.8880341053905769,0.6,-0.04543419719505077,12,-3.0744150191874313
4.4,2.051594934633801,-2.420247491578113,-0.8902112262313514,0.6,-0.04354241681548968,12,-3.1038222509277147
4.45,2.0704723708717143,-2.443563631933745,-0.8923055845723353,0.6,-0.04188716681967939,12,-3.1332423324337864
4.5,2.0893009333909114,-2.4669192572403107,-0.894326935996489,0.6,-0.040427028483073585,12,-3.162674643630853
4.55,2.1080822475503447,-2.4903128939487122,-0.896283349799079,0.6,-0.03912827605179874,13,-3.1921136913702197
4.6000000000000005,2.1268177581619807,-2.513743229885725,-0.8986928292772589,0.6,-0.0481895895635994,13,-3.221553245302415
4.65,2.1454967595293026,-2.5372186405939448,-0.9009535952839672,0.6,-0.04521532013416688,13,-3.2510066205868187
4.7,2.1641226407965557,-2.5607362201253974,-0.9030883594217715,0.6,-0.042695282756083974,13,-3.2804728086795905
4.75,2.1826982751754653,-2.5842935079026663,-0.9051156932576112,0.6,-0.04054667671679777,13,-3.3099509572241175
4.800000000000001,2.201226112926817,-2.607888406255056,-0.9070508030447891,0.6,-0.03870219574355923,13,-3.3394403399533465
4.8500000000000005,2.2197082572978135,-2.6315191138079337,-0.9089061587142787,0.6,-0.037107113389790655,13,-3.368940332762591
4.9,2.238146526515785,-2.655184071619973,-0.910692004617524,0.6,-0.035716918064905644,13,-3.398450394634064
4.95,2.2565425043861853,-2.6788819195853844,-0.9124167743028591,0.6,-0.03449539370670071,14,-3.4279721266760808
5.0,2.274897581584621,-2.702611461111496,-0.9146400923041217,0.6,-0.044466360025253275,14,-3.457485226509456
5.050000000000001,2.2931998551438193,-2.726381753128303,-0.9167112718680271,0.6,-0.041423591278108046,14,-3.4870102215615346
5.1000000000000005,2.3114528569387702,-2.7501899014282762,-0.9186545897443945,0.6,-0.038866357527347795,14,-3.516546166553317
5.15,2.3296595574965706,-2.774033476135073,-0.920489861730589,0.6,-0.03670543972388878,14,-3.546092270293323
5.2,2.3478224679721187,-2.797910424915376,-0.922233278346529,0.6,-0.03486833231879961,14,-3.575647865522063
5.25,2.365943723396423,-2.8218190029125534,-0.9238980833621758,0.6,-0.03329610031293704,14,-3.6052123849901783
5.300000000000001,2.3840251506063366,-2.845757716120506,-0.9254951247927319,0.6,-0.031940828611120624,14,-3.6347853424243746
5.3500000000000005,2.402068323657006,-2.8697252755762284,-0.9270333023774763,0.6,-0.03076355169488702,14,-3.6643663173419663
5.4,2.4200746090145153,-2.8937205602718503,-0.9285199310243295,0.6,-0.029732572937065504,15,-3.693953844773884
5.45,2.438045202410022,-2.917742587101687,-0.9305550369115316,0.6,-0.040702117744042504,15,-3.7235341050293886
5.5,2.4559668712570555,-2.9418011362212257,-0.9324380845171576,0.6,-0.037660952112518714,15,-3.753124481220998
5.550000000000001,2.4738432049636185,-2.9658933900222215,-0.9341941338587898,0.6,-0.03512098683264352,15,-3.78272410835101
5.6000000000000005,2.491677203942799,-2.990016998384376,-0.9358436150381554,0.6,-0.032989623587313104,15,-3.8123322679324114
5.65,2.50947138724079,-3.014169990761253,-0.9374031960846972,0.6,-0.0311916209308367,15,-3.8419483590028554
5.7,2.5272278803645936,-3.038350705224319,-0.9388864876625033,0.6,-0.029665831556121017,15,-3.871571875168976
5.75,2.5449484869179355,-3.062557731133787,-0.9403046153639266,0.6,-0.028362554028466002,15,-3.9012023863679204
5.800000000000001,2.562634747009942,-3.0867898627766674,-0.9416666845093644,0.6,-0.02724138290875484,15,-3.9308395243359477
5.8500000000000005,2.580287984867257,-3.111046061843155,-0.9429801576721063,0.6,-0.026269463254838758,16,-3.9604833337634777
5.9,2.597909347639444,-3.1353254270335995,-0.9448866175544661,0.6,-0.038129197647196016,16,-3.990117146011565
5.95,2.615484390780767,-3.1596383425021446,-0.9466363807686102,0.6,-0.03499526428288167,16,-4.019759813337431
6.0,2.6330168651941874,-3.183981972899905,-0.9482559922228712,0.6,-0.03239222908521557,16,-4.0494105131012095
6.050000000000001,2.650509889407141,-3.2083539671532484,-0.9497670722131071,0.6,-0.030221599804718103,16,-4.079068566927571
6.1000000000000005,2.667966065629815,-3.232752366930343,-0.9511872399035171,0.6,-0.028403353808199427,16,-4.108733411863227
6.15,2.685387574441605,-3.2571755327923015,-0.952530863253134,0.6,-0.026872466992338907,16,-4.138404577584247
6.2,2.7027762520016156,-3.281622084547385,-0.9538096680606566,0.6,-0.02557609615045238,16,-4.168081668320675
6.25,2.7201336529840225,-3.3060908530316375,-0.9550332326304993,0.6,-0.02447129139685493,16,-4.19776434847829
6.300000000000001,2.7374611018627446,-3.3305808410952373,-0.956209389565842,0.6,-0.02352313870685317,16,-4.227452331170905
6.3500000000000005,2.754759734693881,-3.355091192014258,-0.9573445521439757,0.6,-0.02270325156267492,17,-4.2571351351924385
6.4,2.7720305331523956,-3.3796211638977596,-0.959120893874364,0.6,-0.035526834607763645,17,-4.28681748699199
6.45,2.789257730773079,-3.404181775904343,-0.9607387972928846,0.6,-0.032358068370415834,17,-4.316507526287507
6.5,2.806445169165922,-3.4287702276956256,-0.9622256594716503,0.6,-0.02973724357531618,17,-4.346204485881872
6.550000000000001,2.8235960289345927,-3.4533842076500214,-0.9636037801951409,0.6,-0.02756241446981172,17,-4.375907736723644
6.6000000000000005,2.8407129513915406,-3.478021800178571,-0.9648913180343713,0.6,-0.025750756784611042,17,-4.405616760065083
6.65,2.8577981378367863,-3.5026814109648585,-0.966103066786983,0.6,-0.02423497505223246,17,-4.435331125501453
6.7,2.874853430493347,-3.5273617065951597,-0.967251086087173,0.6,-0.02296038600380084,17,-4.4650504735829974
6.75,2.8918803784614178,-3.552061565762625,-0.968345213608905,0.6,-0.021882550434639065,17,-4.494774502002049
6.800000000000001,2.9088802914475758,-3.576780039794471,-0.9693934811175544,0.6,-0.020965350172987923,18,-4.5244998183893825
6.8500000000000005,2.9258542835249863,-3.6015163206983583,-0.9711210124580455,0.6,-0.03455062680982251,18,-4.55421694407389
6.9,2.9427855175948596,-3.626281887779917,-0.9726797956344491,0.6,-0.0311756635280711,18,-4.583941125636995
6.95,2.959678126961251,-3.651073816885868,-0.9740995315428977,0.6,-0.028394718168972908,18,-4.613671597715904
7.0,2.976535521322684,-3.675889704041945,-0.9754043828822777,0.6,-0.026097026787600102,18,-4.6434077363208655
7.050000000000001,2.9933605202987024,-3.7007275664591694,-0.9766140131415243,0.6,-0.024192605184930813,18,-4.673149030060024
7.1000000000000005,3.01015546234288,-3.7255857627278597,-0.9777444303894627,0.6,-0.022608344958766954,18,-4.702895057508966
7.15,3.026922293528578,-3.750462928402235,-0.9788086725982678,0.6,-0.02128484417610054,18,-4.73264546933684
7.2,3.043662639894375,-3.775357923954617,-0.9798173642972028,0.6,-0.02017383397869976,18,-4.76239997413734
7.25,3.0603778663727654,-3.800269792687735,-0.9807791687375085,0.6,-0.019236088806113823,18,-4.7921583271610455
7.300000000000001,3.0770691247775277,-3.82519772667484,-0.9817011551973226,0.6,-0.018439729196281708,19,-4.821909620870846
7.3500000000000005,3.093737392873662,-3.850141039178904,-0.9833492967811931,0.6,-0.032962831677410584,19,-4.851659655088639
7.4,3.1103645282392383,-3.875111789458677,-0.9848254958134248,0.6,-0.029523980644637102,19,-4.881416018376017
7.45,3.1269547837041847,-3.9001070574830012,-0.9861603767563886,0.6,-0.026697618859274037,19,-4.9111779818322345
7.5,3.1435116586909455,-3.925124449246988,-0.9873788456281193,0.6,-0.024369377434614866,19,-4.940944953507325
7.550000000000001,3.1600380384814164,-3.950161996471529,-0.9885011628728733,0.6,-0.02244634489507951,19,-4.970716450340452
7.6000000000000005,3.17653630779849,-3.9752180757646127,-0.9895438146990373,0.6,-0.020853036523281413,19,-5.000492076136786
7.65,3.1930084433856436,-4.000291343385695,-0.9905202208001563,0.6,-0.019528122022377657,19,-5.03027150420395
7.7,3.209456089433197,-4.025380682545872,-0.9914413092179968,0.6,-0.018421768356809805,19,-5.060054463607793
7.75,3.225880619007184,-4.050485160797236,-0.9923159833106309,0.6,-0.01749348185268276,20,-5.089836911817397
7.800000000000001,3.242283184064403,-4.075603995554121,-0.9939534791489407,0.6,-0.03274991676620041,20,-5.119610841415165
7.8500000000000005,3.2586445951617726,-4.1007496557543,-0.9954072932897988,0.6,-0.029076282817161896,20,-5.149390750558406
7.9,3.2749694318651037,-4.125919075823296,-0.9967104863709007,0.6,-0.026063861622036742,20,-5.179175901589893
7.95,3.291261454101297,-4.151109748927748,-0.997889938617656,0.6,-0.023589044935105868,20,-5.208965697921284
8.0,3.3075237538164117,-4.17631962016851,-0.9989675094980448,0.6,-0.021551417607777318,20,-5.238759654857454
8.05,3.3237588786720793,-4.2015470005501685,-0.9999609795435023,0.6,-0.019869400909149845,20,-5.268557376773542
8.1,3.339968932873242,-4.226790497589908,-1.0008848153227723,0.6,-0.018476715585399855,20,-5.2983585391707875
8.15,3.3561556593145454,-4.2520489592832575,-1.001750790815656,0.6,-0.017319509857673547,20,-5.328162874506145
8.200000000000001,3.372320506480446,-4.277321428812432,-1.0025684921673113,0.6,-0.01635402703310497,21,-5.357970727967935
8.25,3.3884646829119602,-4.302607107908477,-1.0041895314161546,0.6,-0.032420784976868185,21,-5.387765310860907
8.3,3.4045678490716056,-4.32791892411425,-1.005618185517261,0.6,-0.02857308202212847,21,-5.417565535839783
8.35,3.420634836979822,-4.3532537203352035,-1.0068893389654476,0.6,-0.02542306896373415,21,-5.447370668382424
8.4,3.4366696075023686,-4.378608919689365,-1.0080313499172362,0.6,-0.02284021903577173,21,-5.477180116315643
8.450000000000001,3.452675411659677,-4.403982414389108,-1.0090672748099896,0.6,-0.020718497855067432,21,-5.506993400143353
8.5,3.4686549221986747,-4.429372476282181,-1.0100158629479845,0.6,-0.018971762759899466,118,-5.52553521496522
8.55,3.4846103408404128,-4.454777684723894,-1.0850158629479845,0.6,-1.5,119,-5.541332789968488
8.6,3.4986173010665125,-4.481307009352019,-1.1600158629479844,0.6,-1.5,119,-5.558911619035816
8.65,3.5105970506511928,-4.508811292652777,-1.2350158629479844,0.6,-1.5,120,-5.57818152062345
8.700000000000001,3.520482235084348,-4.5371358955400645,-1.3100158629479843,0.6,-1.5,121,-5.599077755106328
8.75,3.528217276263106,-4.566121566792649,-1.3850158629479843,0.6,-1.5,121,-5.621478545710416
8.8,3.5337586849721405,-4.59560533842247,-1.4600158629479842,0.6,-1.5,122,-5.6452707294193205
8.85,3.537075305395861,-4.625421441939948,-1.5350158629479842,0.6,-1.5,122,-5.670341877203967
8.9,3.538148490287739,-4.6554022403647375,-1.6100158629479842,0.6,-1.5,123,-5.696555452132614
8.950000000000001,3.536972205811914,-4.685379170741811,-1.674821309062588,0.6,-1.29610892229208,123,-5.723763816543109
9.0,3.5338570816734776,-4.715216999107866,-1.7264010865964157,0.6,-1.0315955506765497,123,-5.751733468690268
9.05,3.5292077542530502,-4.74485453872467,-1.7678107960897005,0.6,-0.8281941898656955,124,-5.780218433353816
9.1,3.5233354813268827,-4.774274198999402,-1.8018654345448186,0.6,-0.6810927691023619,124,-5.809048067578894
9.15,3.516464930906759,-4.803476862181457,-1.8294571941432474,0.6,-0.5518351919685737,124,-5.838143507598781
9.200000000000001,3.5087913449848545,-4.83247886347618,-1.8518777364223165,0.6,-0.44841084558137984,124,-5.867429579597786
9.25,3.5004695015436518,-4.861301544158937,-1.870138472148769,0.6,-0.36521471452905013,124,-5.896854143430305
9.3,3.4916227514372875,-4.8899674649108595,-1.885041286547517,0.6,-0.29805628797495964,124,-5.926380578030968
9.35,3.482349796633737,-4.9184983658642345,-1.8972271925209725,0.6,-0.24371811946911132,125,-5.9559760417244405
9.4,3.4727298640497453,-4.946914151918459,-1.9077751621441468,0.6,-0.21095939246348422,125,-5.985621804123221
9.450000000000001,3.462810743325827,-4.975226888346864,-1.9164305148907261,0.6,-0.1731070549315874,125,-6.015314401292797
9.5,3.4526469404844264,-5.0034527118388565,-1.9235496208270095,0.6,-0.14238211872566847,13,-6.0421761241659135
9.55,3.4422824542709543,-5.0316054634899965,-1.8485496208270096,0.6,1.5,13,-6.062341041598065
9.600000000000001,3.434056581953544,-5.060455680553611,-1.7735496208270096,0.6,1.5,12,-6.084071394362649
9.65,3.4280155723787353,-5.089841156614364,-1.6985496208270097,0.6,1.5,12,-6.107277453066019
9.700000000000001,3.4241933902999295,-5.119596675836123,-1.6235496208270097,0.6,1.5,11,-6.131814500974951
9.75,3.4226115254151903,-5.149554941865492,-1.5485496208270098,0.6,1.5,11,-6.157562670432638
9.8,3.4232788715443436,-5.179547518432767,-1.4735496208270098,0.6,1.5,11,-6.18439206259577
9.850000000000001,3.426191676624687,-5.209405776361922,-1.3985496208270098,0.6,1.5,10,-6.212129243679752
9.9,3.4313335638064517,-5.238961841665172,-1.3235496208270099,0.6,1.5,10,-6.240642051388429
9.950000000000001,3.4386756235294085,-5.268049539391608,-1.258404532828039,0.6,1.3029017599794135,10,-6.269773681702015
10.0,3.4478956899510433,-5.2965975756669925,-1.2067510777947998,0.6,1.033069100664784,10,-6.29931000221293
10.05,3.4585774082409118,-5.3246314996587545,-1.165465522627808,0.6,0.8257111033398377,129,-6.326422693339529
10.100000000000001,3.4704070916921874,-5.3522006597736835,-1.2404655226278078,0.6,-1.5,129,-6.345179366263951
10.15,3.4801377706544394,-5.380578712683169,-1.3154655226278078,0.6,-1.5,130,-6.365620450445898
10.200000000000001,3.4877147357107585,-5.409606106650512,-1.3904655226278078,0.6,-1.5,130,-6.3876266589066155
10.25,3.4930953864072833,-5.4391196391073695,-1.4654655226278077,0.6,-1.5,131,-6.411093630806658
10.3,3.496249470768449,-5.468953374237967,-1.5404655226278077,0.6,-1.5,131,-6.435871277316199
10.350000000000001,3.4971592553845974,-5.498939575930616,-1.6154655226278076,0.6,-1.5,131,-6.461846596837656
10.4,3.4958196251156597,-5.528909650851152,-1.6858125402685864,0.6,-1.4069403528155764,131,-6.488873546675494
10.450000000000001,3.492376741272896,-5.558711438563389,-1.7415522334104625,0.6,-1.1147938628375218,132,-6.516730222057439
10.5,3.487278921951698,-5.588275136541964,-1.7864566553940904,0.6,-0.8980884396725579,132,-6.545166077216497
10.55,3.4808591467358667,-5.617580195596301,-1.8226224735041694,0.6,-0.7233163622015809,132,-6.574002430134395
10.600000000000001,3.4733839590765005,-5.646633965910277,-1.8518751036153904,0.6,-0.58505260222442,132,-6.6031191097674
10.65,3.46506219151988,-5.67545666850274,-1.8756072535508888,0.6,-0.47464299870996707,132,-6.632434689713616
10.700000000000001,3.4560588068327247,-5.7040737798904235,-1.894904450473071,0.6,-0.38594393844364416,133,-6.6618903232902635
10.75,3.446504902680861,-5.732511833893063,-1.910859951067027,0.6,-0.3191100118791206,5,-6.682641167597786
10.8,3.4364984904745057,-5.760793837265464,-1.835859951067027,0.6,1.5,5,-6.70273957718326
10.850000000000001,3.4286393703466875,-5.7897461123197065,-1.760859951067027,0.6,1.5,4,-6.724443911386323
10.9,3.4229717291297206,-5.819205878833305,-1.6858599510670271,0.6,1.5,4,-6.7476263575331945
10.950000000000001,3.419527432364277,-5.849007503282176,-1.6108599510670272,0.6,1.5,4,-6.772170398712254
11.0,3.4183258451397225,-5.878983430092565,-1.5358599510670272,0.6,1.5,3,-6.797931874319618
11.05,3.419373723216542,-5.908965123699433,-1.4608599510670273,0.6,1.5,3,-6.824768052391038
11.100000000000001,3.4226651750429946,-5.938784016114715,-1.3858599510670273,0.6,1.5,3,-6.8525335725622565
11.15,3.4281816948795627,-5.968272454677866,-1.3108599510670274,0.6,1.5,3,-6.881072326978453
11.200000000000001,3.43589226684495,-5.9972646446601106,-1.248106143628575,0.6,1.2550761487690492,3,-6.910223860380598
11.25,3.445405837937152,-6.025716216937818,-1.1982553231936692,0.6,0.9970164086981146,3,-6.93976229124187
11.3,3.4563253372112883,-6.0536583810559055,-1.1583593545663813,0.6,0.7979193725457606,136,-6.96897115720046
11.350000000000001,3.4683506314146166,-6.081142782073999,-1.2333593545663812,0.6,-1.5,136,-6.987354915494963
11.4,3.478282722205833,-6.109450971216278,-1.3083593545663812,0.6,-1.5,137,-7.007457535499973
11.450000000000001,3.4860657677574567,-6.138423789545556,-1.3833593545663811,0.6,-1.5,137,-7.029169866905461
11.5,3.491656008956115,-6.167898341337581,-1.458359354566381,0.6,-1.5,137,-7.052372359165895
11.55,3.495022015432195,-6.197708909940058,-1.533359354566381,0.6,-1.5,138,-7.07693001038883
11.600000000000001,3.4961448622728177,-6.227687889491945,-1.608359354566381,0.6,-1.5,138,-7.102711389552914
11.65,3.4950182364245808,-6.257666727264582,-1.6832051970176793,0.6,-1.496916849025965,138,-7.129569726219277
11.700000000000001,3.4916530676865993,-6.2874773904468215,-1.7422879093440473,0.6,-1.1816542465273616,138,-7.1573522683974975
11.75,3.486533500445771,-6.317037330082528,-1.7894644426221469,0.6,-0.9435306655619922,139,-7.1857517710336944
11.8,3.480025611019639,-6.346322947289909,-1.8273899157244031,0.6,-0.7585094620451263,139,-7.2145786368589295
11.850000000000001,3.4724119966634763,-6.375340750039871,-1.8580283142208214,0.6,-0.6127679699283671,139,-7.243699757799895
11.9,3.4639130356056236,-6.4041117017262,-1.882857788922804,0.6,-0.49658949403965047,139,-7.273028029405193
