time_s,x_m,y_m,z_m,yaw_rad,virtual_distance_m,left_ctrl,right_ctrl
0.04800000000000003,0.00046876507693841403,-2.698044790234407e-07,-0.00017591249644032273,-4.151194111901806e-07,1.9995312349230616,4.5,4.5
0.05000000000000003,0.0005107654296205911,-2.7435330846046506e-07,-0.00017498952399801874,6.110077276766828e-07,1.9994892345703794,4.5,4.5
0.05200000000000003,0.0005544755155948974,-2.5914010232301975e-07,-0.0001737316648758401,7.037836641665024e-06,1.9994455244844052,4.5,4.5
0.054000000000000034,0.0005998935881036692,-2.6918774064718706e-07,-0.00017223000685931154,6.996272240852945e-06,1.9994001064118962,4.5,4.5
0.056000000000000036,0.0006542422553718571,-2.638002903222324e-07,-0.00017293587217926786,6.1936347807460715e-06,1.999345757744628,4.5,4.5
0.05800000000000004,0.0007164666105385341,-2.773543056254259e-07,-0.00017546833089559485,6.099642962429617e-06,1.9992835333894614,4.5,4.5
0.06000000000000004,0.0007765894883072579,-2.597514703452042e-07,-0.00017650706272244622,1.2469498182576767e-05,1.9992234105116928,4.5,4.5
0.06200000000000004,0.0008353438272388268,-2.293420770331316e-07,-0.000176221667980685,2.4751569793943708e-05,1.9991646561727612,4.5,4.5
0.06400000000000004,0.0008933178793369957,-2.4534635163876095e-07,-0.00017488917884152214,2.9095238056124318e-05,1.9991066821206631,4.5,4.5
0.06600000000000004,0.0009509838958789116,-2.9609984781560595e-07,-0.00017278139025622436,2.656334894774701e-05,1.999049016104121,4.5,4.5
0.06800000000000005,0.0010087310886491333,-3.7255789630591075e-07,-0.0001701389599528837,1.8064275837415916e-05,1.998991268911351,4.5,4.5
0.07000000000000005,0.0010669420360808668,-4.4321925864376e-07,-0.0001668376546904351,3.6862724191910104e-06,1.998933057963919,4.5,4.5
0.07200000000000005,0.001125863865529757,-5.08867610991531e-07,-0.00016310568356058043,-1.572417126035089e-05,1.9988741361344702,4.5,4.5
0.07400000000000005,0.0011856987654654478,-5.704060838814192e-07,-0.00015914238128730997,-3.94455763955074e-05,1.9988143012345345,4.5,4.5
0.07600000000000005,0.0012550741867232641,-5.942938267730202e-07,-0.00015784616811887614,-6.0400876893733e-05,1.9987449258132768,4.5,4.5
0.07800000000000006,0.0013234665042867744,-5.802011229255395e-07,-0.00015557357374429548,-7.176742158444119e-05,1.9986765334957133,4.5,4.5
0.08000000000000006,0.001400581516892093,-5.806981498714134e-07,-0.0001557835837228636,-8.079201864268437e-05,1.998599418483108,4.5,4.5
0.08200000000000006,0.0014752212091247309,-5.458595413292574e-07,-0.000154606517223477,-8.166737730611844e-05,1.9985247787908753,4.5,4.5
0.08400000000000006,0.001548182757309657,-4.850872092578266e-07,-0.00015242306448738242,-7.551570305296467e-05,1.9984518172426904,4.5,4.5
0.08600000000000006,0.001620120749136034,-4.05558981079518e-07,-0.0001495663821035954,-6.330167752967972e-05,1.998379879250864,4.5,4.5
0.08800000000000006,0.0016916578910667406,-3.1755453887933114e-07,-0.00014591211454517702,-4.592051114101015e-05,1.9983083421089332,4.5,4.5
0.09000000000000007,0.0017632216296439508,-2.8574329663134523e-07,-0.00014176249769584084,-3.8046251377970145e-05,1.998236778370356,4.5,4.5
0.09200000000000007,0.0018443908169350843,-2.5410016794855895e-07,-0.0001405990660044017,-3.251772132302513e-05,1.998155609183065,4.5,4.5
0.09400000000000007,0.0019338894116124332,-2.5090193725828765e-07,-0.00014194433854286897,-2.728790637764189e-05,1.9980661105883875,4.5,4.5
0.09600000000000007,0.0020195672417597527,-3.160665946672444e-07,-0.00014135463305903846,-2.8475547910662497e-05,1.9979804327582402,4.5,4.5
0.09800000000000007,0.0021025853834788014,-3.500536574745609e-07,-0.00013902756454393605,-2.3543336111582913e-05,1.9978974146165212,4.5,4.5
0.10000000000000007,0.0021837818949259217,-3.602721320732739e-07,-0.00013544967900160087,-1.3402344424525689e-05,1.997816218105074,4.5,4.5
0.10200000000000008,0.002263852260176692,-4.0056720086719646e-07,-0.00013104490130487608,-1.0697534362194482e-05,1.9977361477398232,4.5,4.5
0.10400000000000008,0.002343365577513816,-4.713406112735354e-07,-0.00012620001978140612,-1.4604710049398489e-05,1.9976566344224862,4.5,4.5
0.10600000000000008,0.0024227919931079926,-4.856395588158962e-07,-0.00012126462527500562,-1.116832720967968e-05,1.997577208006892,4.5,4.5
0.10800000000000008,0.0025121878383257703,-4.994643096979212e-07,-0.00011968554433645853,-7.168406002506656e-06,1.9974878121616741,4.5,4.5
0.11000000000000008,0.002610189892623446,-5.13658405216525e-07,-0.00012093764586699638,-2.9507874178145985e-06,1.9973898101073766,4.5,4.5
0.11200000000000009,0.002704181931770825,-4.919614863173333e-07,-0.00012018126419764828,4.616219357483939e-06,1.9972958180682292,4.5,4.5
0.11400000000000009,0.002795387892770018,-5.268702490554015e-07,-0.0001176550687711599,6.9065912650413674e-06,1.99720461210723,4.5,4.5
0.11600000000000009,0.002884671831375778,-6.054514014881489e-07,-0.00011390794812059548,4.911371714904643e-06,1.9971153281686242,4.5,4.5
0.11800000000000009,0.0029833095562522578,-6.847252508445386e-07,-0.00011320461562380363,4.164045711706151e-06,1.9970166904437476,4.5,4.5
0.12000000000000009,0.0030785679827962827,-7.026864833289665e-07,-0.00011055204319913285,9.148546832330366e-06,1.9969214320172037,4.5,4.5
0.1220000000000001,0.003171415751168149,-7.93312352265571e-07,-0.0001065339937669418,7.367289468582119e-06,1.9968285842488318,4.5,4.5
0.1240000000000001,0.0032735606087864345,-8.529706943181347e-07,-0.00010593876673319794,4.984941128170589e-06,1.9967264393912136,4.5,4.5
0.12600000000000008,0.003371863835660396,-8.452748547786615e-07,-0.00010340492027574859,8.900069567400202e-06,1.9966281361643397,4.5,4.5
0.12800000000000009,0.0034675251146441847,-7.811605513257141e-07,-9.919606224901874e-05,1.8093309357592458e-05,1.996532474885356,4.5,4.5
0.1300000000000001,0.003561384182428997,-7.939416610351412e-07,-9.388979130642988e-05,2.0140281207761792e-05,1.996438615817571,4.5,4.5
0.1320000000000001,0.0036649950841300145,-7.929802464545245e-07,-9.232756932687171e-05,2.0917040303923918e-05,1.99633500491587,4.5,4.5
0.1340000000000001,0.0037769828574764483,-8.090908532868636e-07,-9.392494802563334e-05,2.236876052553487e-05,1.9962230171425235,4.5,4.5
0.1360000000000001,0.0038836054658960987,-7.646568676726953e-07,-9.237801778372382e-05,2.949933859215133e-05,1.9961163945341038,4.5,4.5
0.1380000000000001,0.003986169833521035,-7.954971529393562e-07,-8.845232557033388e-05,2.9654969237904106e-05,1.996013830166479,4.5,4.5
0.1400000000000001,0.004085750405770882,-8.888319460576926e-07,-8.284559551341604e-05,2.4030204701226244e-05,1.995914249594229,4.5,4.5
0.1420000000000001,0.00418323524130929,-9.102779536095335e-07,-7.618297012401039e-05,2.5137309616344305e-05,1.9958167647586906,4.5,4.5
0.1440000000000001,0.004290763675780243,-9.547713472601315e-07,-7.366573871408405e-05,2.7160542518577755e-05,1.9957092363242197,4.5,4.5
0.1460000000000001,0.00440691106970174,-9.879839324074542e-07,-7.462284529876728e-05,2.8047967933321538e-05,1.9955930889302982,4.5,4.5
0.1480000000000001,0.004517292818744738,-1.0685236577040245e-06,-7.261851608039924e-05,2.4572302684688546e-05,1.9954827071812553,4.5,4.5
0.1500000000000001,0.004623435574963153,-1.2317425153196986e-06,-6.809653579598995e-05,1.3443551758284064e-05,1.9953765644250367,4.5,4.5
0.1520000000000001,0.004726442397001234,-1.4642629917496477e-06,-6.180066083586898e-05,-4.106815409855187e-06,1.9952735576029987,4.5,4.5
0.1540000000000001,0.004827320788444133,-1.608074133219598e-06,-5.41923404761424e-05,-1.3396793515712076e-05,1.9951726792115558,4.5,4.5
0.1560000000000001,0.004938480246369357,-1.732721805640489e-06,-5.10632210328996e-05,-2.008235078381105e-05,1.9950615197536306,4.5,4.5
0.1580000000000001,0.0050584305334261965,-1.8426430595706452e-06,-5.172314342248624e-05,-2.494260434448568e-05,1.9949415694665737,4.5,4.5
0.16000000000000011,0.005172434266902643,-1.8901844785195314e-06,-4.937772105104619e-05,-2.401951341105463e-05,1.9948275657330974,4.5,4.5
0.16200000000000012,0.005282065408798302,-1.8857145720492212e-06,-4.446512799823307e-05,-1.8276510384773113e-05,1.9947179345912016,4.5,4.5
0.16400000000000012,0.005388453394551958,-1.9639744237783676e-06,-3.774987642834123e-05,-2.023230755524327e-05,1.9946115466054481,4.5,4.5
0.16600000000000012,0.005492526892226684,-2.110962393139572e-06,-2.991944039265674e-05,-2.858242522765983e-05,1.9945074731077732,4.5,4.5
0.16800000000000012,0.005607056909831662,-2.2119916636252582e-06,-2.708599530051918e-05,-3.680610975424614e-05,1.9943929430901683,4.5,4.5
0.17000000000000012,0.005730522865389327,-2.2764749318076683e-06,-2.7983287401396582e-05,-4.460386977206407e-05,1.9942694771346108,4.5,4.5
0.17200000000000013,0.00586164813560735,-2.313151430697696e-06,-3.202014768703966e-05,-5.1789412742826626e-05,1.9941383518643927,4.5,4.5
0.17400000000000013,0.005984732371870176,-2.270827795583899e-06,-3.16771560713497e-05,-5.167430452587472e-05,1.9940152676281298,4.5,4.5
0.17600000000000013,0.006101526656161546,-2.162680652974902e-06,-2.7955287348036342e-05,-4.5498473837479206e-05,1.9938984733438385,4.5,4.5
0.17800000000000013,0.006213575902670178,-2.0227621107362194e-06,-2.1551156610039896e-05,-3.641747493029452e-05,1.9937864240973298,4.5,4.5
0.18000000000000013,0.0063220643676607,-1.8577057821516138e-06,-1.3294341701083539e-05,-2.5032089933342752e-05,1.9936779356323393,4.5,4.5
0.18200000000000013,0.006428148989043031,-1.6249545006854498e-06,-3.556034673080985e-06,-7.374644791615586e-06,1.993571851010957,4.5,4.5
0.18400000000000014,0.006523702312384096,-4.651737471284391e-06,-6.540635286883431e-06,-0.00012550944182189333,1.993476297687616,4.5,4.5
0.18600000000000014,0.00662576496314533,-8.481853729286574e-06,-2.9529111017261815e-05,-0.0001418864421773486,1.9933742350368546,4.5,4.5
0.18800000000000014,0.006740002189934364,-1.1556153857480605e-05,-5.1419153281928434e-05,-0.00015254547788117335,1.9932599978100656,4.5,4.5
0.19000000000000014,0.006851016507456528,-1.4768959271242797e-05,-6.655496444464657e-05,-0.000176252990092708,1.9931489834925435,4.5,4.5
0.19200000000000014,0.006959922518554742,-1.8099741450871543e-05,-7.593723554313957e-05,-0.00021107083275337087,1.9930400774814452,4.5,4.5
0.19400000000000014,0.0070674592194110335,-2.1530559341507992e-05,-8.084627257704148e-05,-0.0002553303857449048,1.992932540780589,4.5,4.5
0.19600000000000015,0.007174236902126525,-2.5046182751886148e-05,-8.240923110600948e-05,-0.0003076353497754007,1.9928257630978734,4.5,4.5
0.19800000000000015,0.007292536343501662,-2.7835255144088396e-05,-8.667674388098344e-05,-0.0003511430695510528,1.9927074636564983,4.5,4.5
0.20000000000000015,0.007420611327275616,-3.0043970246255453e-05,-9.273819655253472e-05,-0.00038713686529366826,1.9925793886727243,4.5,4.5
0.20200000000000015,0.007557000284891496,-3.179137197674636e-05,-0.00010034710792262572,-0.0004167301592081022,1.9924429997151085,4.5,4.5
0.20400000000000015,0.007686153655626769,-3.35973466451896e-05,-0.00010266154498900972,-0.0004521015741917958,1.9923138463443733,4.5,4.5
0.20600000000000016,0.007809785919119827,-3.542792423180379e-05,-0.00010067189935330392,-0.0004901039171358363,1.9921902140808803,4.5,4.5
0.20800000000000016,0.007929214309999334,-3.7276447362507126e-05,-9.547244501219727e-05,-0.0005301459551653224,1.9920707856900006,4.5,4.5
0.21000000000000016,0.008045706646829506,-3.918639177807756e-05,-8.765991083328198e-05,-0.0005763135520992638,1.9919542933531704,4.5,4.5
0.21200000000000016,0.008172639387041542,-4.069405127016928e-05,-8.40308304331942e-05,-0.00061545673863317,1.9918273606129584,4.5,4.5
0.21400000000000016,0.008308442500807131,-4.190292627720936e-05,-8.371159184898398e-05,-0.0006485845631677262,1.991691557499193,4.5,4.5
0.21600000000000016,0.008437609850022771,-4.3135417843657846e-05,-7.939769576430857e-05,-0.0006845132773163253,1.9915623901499773,4.5,4.5
0.21800000000000017,0.008561648597857487,-4.4384557652672893e-05,-7.21366850756381e-05,-0.000722622691511918,1.9914383514021425,4.5,4.5
0.22000000000000017,0.0086818019411619,-4.564428677618194e-05,-6.286051466011252e-05,-0.0007623832157343549,1.9913181980588381,4.5,4.5
0.22200000000000017,0.008812146565194386,-4.6671283331314954e-05,-5.820441462331025e-05,-0.0007968719652440827,1.9911878534348055,4.5,4.5
0.22400000000000017,0.008951145062992008,-4.751351488765251e-05,-5.7497488007242135e-05,-0.0008267513360284967,1.991048854937008,4.5,4.5
0.22600000000000017,0.0090975236040958,-4.820961267406076e-05,-6.01498428130116e-05,-0.0008526081622955895,1.9909024763959042,4.5,4.5
0.22800000000000017,0.009234785832692409,-4.891836263105943e-05,-5.7425818685503816e-05,-0.0008806399267460321,1.9907652141673076,4.5,4.5
0.23000000000000018,0.009364858402348698,-4.963379077460137e-05,-5.0537996834681464e-05,-0.000910290523635421,1.9906351415976513,4.5,4.5
0.23200000000000018,0.009489334373577714,-5.0350699770713106e-05,-4.0574233594144226e-05,-0.0009410852864351854,1.9905106656264222,4.5,4.5
0.23400000000000018,0.009609533145041208,-5.1064644063660305e-05,-2.850435614278769e-05,-0.0009726256828922177,1.9903904668549588,4.5,4.5
0.23600000000000018,0.009726643166008275,-5.179783562854375e-05,-1.4989149404966788e-05,-0.001006995419665873,1.9902733568339916,4.5,4.5
0.23800000000000018,0.009841580407086855,-5.2420164191545325e-05,-7.462726712021889e-07,-0.0010321315535915725,1.9901584195929132,4.5,4.5
0.24000000000000019,0.009962388020269098,-5.18976998541568e-05,-7.430964192682093e-06,-0.0011322637132537721,1.990037611979731,4.5,4.5
0.2420000000000002,0.010088777687546815,-5.304346564959709e-05,-3.3199089819289625e-05,-0.0011517604162304968,1.989911222312453,4.5,4.5
0.2440000000000002,0.010225354743900357,-5.401086766992053e-05,-5.723348175072346e-05,-0.0011683269505064558,1.9897746452560996,4.5,4.5
0.2460000000000002,0.010355706223205571,-5.490123111939094e-05,-7.312128412739237e-05,-0.0011794325334030483,1.9896442937767944,4.5,4.5
0.2480000000000002,0.010481276865608744,-5.57279233957624e-05,-8.248974182843026e-05,-0.0011862153381005027,1.9895187231343912,4.5,4.5
0.25000000000000017,0.010603469353904988,-5.650169752880999e-05,-8.634712908056861e-05,-0.0011895793550727352,1.989396530646095,4.5,4.5
0.25200000000000017,0.01072323565373067,-5.723227647331369e-05,-8.601952293257328e-05,-0.0011903313850408135,1.9892767643462694,4.5,4.5
0.25400000000000017,0.010841359994759448,-5.7927711884856995e-05,-8.267380487515886e-05,-0.0011891302519086925,1.9891586400052406,4.5,4.5
0.25600000000000017,0.010970952890319961,-5.85132449089058e-05,-8.253585709129775e-05,-0.0011872925525459991,1.98902904710968,4.5,4.5
0.2580000000000002,0.011110231193032465,-5.898760067615339e-05,-8.518941304164108e-05,-0.0011872159782964063,1.9888897688069676,4.5,4.5
0.2600000000000002,0.011257715999562205,-5.937597889700649e-05,-9.025740778105659e-05,-0.0011882484924484757,1.9887422840004378,4.5,4.5
0.2620000000000002,0.01139738385840213,-5.981070435459037e-05,-9.001617879953616e-05,-0.0011951401620750358,1.988602616141598,4.5,4.5
0.2640000000000002,0.011530948041853353,-6.028029928064019e-05,-8.572549584503369e-05,-0.001206723566203568,1.9884690519581467,4.5,4.5
0.2660000000000002,0.011660013955659205,-6.082737256181893e-05,-7.810860418730805e-05,-0.001226908159409748,1.9883399860443407,4.5,4.5
0.2680000000000002,0.011799047420750096,-6.126502603465039e-05,-7.476329776972883e-05,-0.0012453198893538672,1.98820095257925,4.5,4.5
0.2700000000000002,0.011946529103583558,-6.163995814345395e-05,-7.479471346115218e-05,-0.0012619811393758606,1.9880534708964164,4.5,4.5
0.2720000000000002,0.01208617097970725,-6.204060251614902e-05,-7.023589474493031e-05,-0.0012826246306470864,1.9879138290202927,4.5,4.5
0.2740000000000002,0.01221968259044464,-6.245859541106844e-05,-6.22613734652472e-05,-0.0013064160098324778,1.9877803174095554,4.5,4.5
0.2760000000000002,0.012348636281284667,-6.278709343664271e-05,-5.1597590808339975e-05,-0.0013233732904070188,1.9876513637187154,4.5,4.5
0.2780000000000002,0.01248778888950021,-6.310951204118836e-05,-4.596919062697653e-05,-0.0013371532862018504,1.9875122111104997,4.5,4.5
0.2800000000000002,0.01263557276708228,-6.3428736095441e-05,-4.465372893432656e-05,-0.0013486423782208593,1.9873644272329176,4.5,4.5
0.2820000000000002,0.012790694839427734,-6.372772685509915e-05,-4.673240060128268e-05,-0.0013584514369642188,1.9872093051605724,4.5,4.5
0.2840000000000002,0.012935972319354812,-6.393266425803842e-05,-4.3142826344616894e-05,-0.0013613754760241044,1.9870640276806453,4.5,4.5
0.2860000000000002,0.013073452197889931,-6.405695027168993e-05,-3.518503400333118e-05,-0.0013585623443669785,1.98692654780211,4.5,4.5
0.2880000000000002,0.013204827277019927,-6.411198102229097e-05,-2.4022418092562024e-05,-0.0013509699959980744,1.98679517272298,4.5,4.5
0.2900000000000002,0.013331611252059708,-6.413314746151326e-05,-1.0461099173758903e-05,-0.0013417876053687344,1.9866683887479404,4.5,4.5
0.2920000000000002,0.013446635546397575,-6.72128905998962e-05,-7.992568569848443e-06,-0.0014840188759218562,1.9865533644536024,4.5,4.5
0.2940000000000002,0.013574628722811387,-6.983610037155448e-05,-9.292854028984107e-06,-0.0015973774680231457,1.9864253712771887,4.5,4.5
0.2960000000000002,0.01370822644787251,-7.347728531318366e-05,-3.099106757082058e-05,-0.0016254905462477819,1.9862917735521275,4.5,4.5
0.2980000000000002,0.013837135230856727,-7.712273025529507e-05,-4.473118339264325e-05,-0.0016562074503237044,1.9861628647691432,4.5,4.5
0.3000000000000002,0.013962524070316507,-8.077674582278797e-05,-5.2176569816446384e-05,-0.0016897476511037162,1.9860374759296835,4.5,4.5
0.3020000000000002,0.014085468015280777,-8.460479268442734e-05,-5.457084128476489e-05,-0.0017413548794567239,1.9859145319847191,4.5,4.5
0.3040000000000002,0.014206863732482687,-8.855252515607663e-05,-5.298703704684459e-05,-0.0018058961623074674,1.9857931362675174,4.5,4.5
0.3060000000000002,0.014340205993184316,-9.167918301675388e-05,-5.4792057349788126e-05,-0.001859585512606454,1.9856597940068157,4.5,4.5
0.3080000000000002,0.014483606784662706,-9.415967964444788e-05,-5.953532284866969e-05,-0.001904030075956792,1.9855163932153372,4.5,4.5
0.3100000000000002,0.0146355173745172,-9.613278192468111e-05,-6.623680868133273e-05,-0.0019405824715385909,1.9853644826254828,4.5,4.5
0.3120000000000002,0.014794638532117533,-9.771067776157254e-05,-7.463450361083746e-05,-0.001970413611788655,1.9852053614678824,4.5,4.5
0.3140000000000002,0.014943592275664889,-9.93431492436944e-05,-7.628209878192087e-05,-0.002007761919522854,1.9850564077243351,4.5,4.5
0.3160000000000002,0.015084590963408027,-0.00010099184540957557,-7.242291505961762e-05,-0.0020489301220387194,1.984915409036592,4.5,4.5
0.3180000000000002,0.01521935423254218,-0.0001026484717689331,-6.439758526967241e-05,-0.0020930532031240754,1.9847806457674577,4.5,4.5
0.32000000000000023,0.015349509931502676,-0.00010436051183352371,-5.2986340209797925e-05,-0.0021444812331769055,1.9846504900684974,4.5,4.5
0.32200000000000023,0.015476202667904898,-0.00010611422078884598,-3.928755620177396e-05,-0.002201898665728262,1.984523797332095,4.5,4.5
0.32400000000000023,0.015590828066486909,-0.00011071498436080643,-3.8617726953080475e-05,-0.0024040447157693827,1.984409171933513,4.5,4.5
0.32600000000000023,0.015718897817488125,-0.00011452723811168549,-4.1332792781424455e-05,-0.0025700968909926547,1.984281102182512,4.5,4.5
0.32800000000000024,0.015858256651871586,-0.00011771219450294344,-4.698343274221752e-05,-0.002706485704772493,1.9841417433481283,4.5,4.5
0.33000000000000024,0.016007136454907787,-0.00012039556233972382,-5.4577530921689915e-05,-0.002818487569281189,1.9839928635450923,4.5,4.5
0.33200000000000024,0.016164079606052973,-0.00012271144036478347,-6.380569214613608e-05,-0.0029092094403295895,1.983835920393947,4.5,4.5
0.33400000000000024,0.01631132427038954,-0.00012471666330667798,-6.600332816428309e-05,-0.002975057723768342,1.9836886757296104,4.5,4.5
0.33600000000000024,0.01645109607855922,-0.00012645418582593357,-6.226000392286819e-05,-0.003020001027163159,1.9835489039214407,4.5,4.5
0.33800000000000024,0.01658502482966582,-0.00012796160338272551,-5.398771029827374e-05,-0.003047436973946821,1.9834149751703343,4.5,4.5
0.34000000000000025,0.01671446050942164,-0.00012927096659989319,-4.244012954830658e-05,-0.003060217017222571,1.9832855394905784,4.5,4.5
0.34200000000000025,0.016840634560130706,-0.0001304356881542489,-2.8488545462338284e-05,-0.0030631721844692813,1.9831593654398694,4.5,4.5
0.34400000000000025,0.016964449421982573,-0.00013147544060144642,-1.3119435936703207e-05,-0.003057992821861288,1.9830355505780175,4.5,4.5
0.34600000000000025,0.01710027159603074,-0.0001324995127965201,-3.93178424460273e-06,-0.0030514034201152783,1.9828997284039693,4.5,4.5
0.34800000000000025,0.01724064248394327,-0.0001347947525758166,-1.693693104280826e-05,-0.002978666387271793,1.9827593575160567,4.5,4.5
0.35000000000000026,0.017390602407449104,-0.00013667513240018703,-3.0782566824459254e-05,-0.002918026302085918,1.982609397592551,4.5,4.5
0.35200000000000026,0.017548648225236753,-0.0001382258001458247,-4.536350952089513e-05,-0.002867437422213896,1.9824513517747633,4.5,4.5
0.35400000000000026,0.017697007436379253,-0.00014001998117747037,-5.22546337432741e-05,-0.002843629205530334,1.9823029925636209,4.5,4.5
0.35600000000000026,0.01783791689625077,-0.00014201787071850902,-5.262129383346828e-05,-0.002842434279253263,1.9821620831037492,4.5,4.5
0.35800000000000026,0.017973010232104233,-0.00014418431917724833,-4.795200077843394e-05,-0.0028602458570442294,1.9820269897678957,4.5,4.5
0.36000000000000026,0.01810364103407435,-0.0001464888372770758,-3.956833252305857e-05,-0.002893992234419228,1.9818963589659258,4.5,4.5
0.36200000000000027,0.01822157748762547,-0.00015155975771749194,-4.258759164801994e-05,-0.0030776626765516494,1.9817784225123745,4.5,4.5
0.36400000000000027,0.01832851308180197,-0.0001594789478785323,-5.7204142406828236e-05,-0.003389383014573027,1.981671486918198,4.5,4.5
0.36600000000000027,0.018450787526946583,-0.00016605439645102924,-7.221955405223979e-05,-0.0036432659910886752,1.9815492124730534,4.5,4.5
0.36800000000000027,0.018585942037026564,-0.00017159513432160974,-8.729057033428188e-05,-0.003846789041903445,1.9814140579629735,4.5,4.5
0.3700000000000003,0.018731883382714545,-0.00017630397663761686,-0.00010248508820020142,-0.004009956841132076,1.9812681166172854,4.5,4.5
0.3720000000000003,0.018871501374488994,-0.0001805458332837458,-0.00010971102395891762,-0.004135108202611399,1.981128498625511,4.5,4.5
0.3740000000000003,0.01900633473768905,-0.00018436126987337174,-0.00011046369746370358,-0.004226019226856488,1.980993665262311,4.5,4.5
0.3760000000000003,0.019137553580091577,-0.00018781164222849526,-0.00010627393210522794,-0.004288312621077847,1.9808624464199085,4.5,4.5
0.3780000000000003,0.019266120524013077,-0.00019094925624800997,-9.848973219463406e-05,-0.004326721398824629,1.980733879475987,4.5,4.5
0.3800000000000003,0.019406308590727624,-0.00019372893152020686,-9.450758361621538e-05,-0.004354690682819767,1.9805936914092723,4.5,4.5
0.3820000000000003,0.01955626499396108,-0.0001962117247461816,-9.38504544925471e-05,-0.004374683000733212,1.9804437350060389,4.5,4.5
0.3840000000000003,0.019714458608479805,-0.00019844707573423408,-9.608966511689817e-05,-0.004388624361654958,1.9802855413915201,4.5,4.5
0.3860000000000003,0.019879623377958514,-0.00020047524750967232,-0.00010083986287273743,-0.004398015905790849,1.9801203766220414,4.5,4.5
0.3880000000000003,0.020034036500142148,-0.00020230092227349955,-9.85423246510884e-05,-0.004395385891106829,1.9799659634998579,4.5,4.5
0.3900000000000003,0.020179888394363257,-0.00020395159660137614,-9.073813603117252e-05,-0.004382860269087934,1.9798201116056366,4.5,4.5
0.3920000000000003,0.020318988877675928,-0.00020545100532295084,-7.880812478144946e-05,-0.004362245615740084,1.979681011122324,4.5,4.5
0.3940000000000003,0.020452953070635115,-0.0002068459756074187,-6.374472705710302e-05,-0.004337543374954538,1.9795470469293648,4.5,4.5
0.3960000000000003,0.020583205233069866,-0.00020809534850454298,-4.624837569621638e-05,-0.004304624487529944,1.97941679476693,4.5,4.5
0.3980000000000003,0.020710719648812555,-0.0002092177087607268,-2.7328462730638623e-05,-0.004264920251791434,1.9792892803511875,4.5,4.5
