time_s,ego_speed_mps,lead_speed_mps,distance_m,relative_speed_mps,closing_speed_mps,ttc_s,reaction_time_s,friction_coeff,braking_distance_m,safe_distance_m,obstacle_angle_deg,obstacle_width_m,risk_label,warning,emergency_stop,target_speed_mps,decel_cmd_mps2,avoidance_yaw_rate_rps
2.7,8.427017297137864,8.181772413695969,32.789015428270304,0.2452448834418952,0.2452448834418952,133.69908056018164,1.2,0.7268705700170079,4.979568172350083,17.09198892891552,4.067226221049971,1.4749444477986755,0,False,False,8.427017297137864,0.0,0.0
2.8000000000000003,8.410435530460745,8.174411156401924,32.67125538335579,0.2360243740588217,0.2360243740588217,138.42322647242145,1.2,0.707366183143518,5.096754034938866,17.18927667149176,4.687833506352943,1.240054677006269,0,False,False,8.410435530460745,0.0,0.0
2.9000000000000004,8.416297164884327,8.03406061131907,33.065424903515314,0.3822365535652565,0.3822365535652565,86.50513561589626,1.2,0.7348660881327125,4.9128659350837705,17.01242253294496,3.711874086982309,1.441556458479846,0,False,False,8.416297164884327,0.0,0.0
3.0,8.339734951485534,7.990203530953484,31.76768577313589,0.3495314205320499,0.3495314205320499,90.88649519628234,1.2,0.7135598851494733,4.967925412107914,16.975607353890556,6.356259553452981,1.7161164570759193,0,False,False,8.339734951485534,0.0,0.0
3.1,8.210945820289142,8.067106942595824,32.36807933117847,0.1438388776933177,0.1438388776933177,225.0301159898593,1.2,0.7556136460902632,4.547655702609326,16.4007906869563,3.0195676844203967,1.2878781926923375,0,False,False,8.210945820289142,0.0,0.0
3.2,8.572848988547056,8.148512593081302,32.78241549418926,0.4243363954657546,0.4243363954657546,77.25572410117461,1.2,0.7169675331292096,5.224585666116979,17.512004452373446,2.848853390051586,1.530603261501765,0,False,False,8.572848988547056,0.0,0.0
3.3000000000000003,8.278090871371571,8.206522350831293,32.29798618316753,0.0715685205402785,0.0715685205402785,451.2876043733549,1.2,0.7510149998305581,4.650640451308641,16.584349496954527,2.8234005701010245,1.2713791072744371,0,False,False,8.278090871371571,0.0,0.0
3.4000000000000004,8.587890715491145,8.180369422227942,32.09618337358209,0.4075212932632031,0.4075212932632031,78.75952472709774,1.2,0.7198236519375418,5.222132691551062,17.527601550140435,3.1819521586607413,1.3769820869336702,0,False,False,8.587890715491145,0.0,0.0
3.5,8.321901755624738,8.27860515656615,32.98548094058675,0.0432965990585891,0.0432965990585891,659.7096188117349,1.2,0.7425168428958937,4.753788507202245,16.74007061395193,5.2437618275779,1.563618990850545,0,False,False,8.321901755624738,0.0,0.0
3.6,8.548220860107303,8.250949375562012,32.72178637153221,0.2972714845452913,0.2972714845452913,110.07374764378665,1.2,0.7112888571339048,5.236082259210468,17.493947291339232,1.4395249565911894,1.424112570685323,0,False,False,8.548220860107303,0.0,0.0
3.7,8.352511512902522,8.22882130912557,32.43104869380286,0.1236902037769525,0.1236902037769525,262.1957738244572,1.2,0.7184627389068629,4.949153379367399,16.972167194850424,4.049190759208744,1.2942653046899668,0,False,False,8.352511512902522,0.0,0.0
3.8,8.320867315784042,8.231538655609883,32.55122708199846,0.0893286601741589,0.0893286601741589,364.39846985878,1.2,0.7325487730430301,4.817277285745179,16.80231806468603,6.934391891828817,1.483019646958474,0,False,False,8.320867315784042,0.0,0.0
3.9,8.733460040979526,8.078160550462277,31.78350546733668,0.6552994905172493,0.6552994905172493,48.50225877979688,1.2,0.7374189059164699,5.271805807145025,17.75195785632046,3.770668280447981,1.3812180933534344,0,False,False,8.733460040979526,0.0,0.0
4.0,8.565106301825082,8.423472425670251,32.609048409223966,0.141633876154831,0.141633876154831,230.23480889258775,1.2,0.720436539223906,5.190040900899562,17.46816846308966,5.26964692602858,1.26153459059494,0,False,False,8.565106301825082,0.0,0.0
4.1000000000000005,8.586283991828722,8.195798287631936,32.08141674838515,0.3904857041967862,0.3904857041967862,82.15772409485609,1.2,0.732886248712662,5.127136989845865,17.43067778004033,4.527763157690709,1.5304692734487753,0,False,False,8.586283991828722,0.0,0.0
4.2,8.483708217814863,8.313775932071733,32.53627121658131,0.1699322857431298,0.1699322857431298,191.46609529964925,1.2,0.7237314560533901,5.0686814078681,17.249131269245936,5.311743555293272,1.3980676720589835,0,False,False,8.483708217814863,0.0,0.0
4.3,8.478613810307698,8.204411679350535,32.59627697230239,0.2742021309571623,0.2742021309571623,118.87681856635464,1.2,0.7356236305030104,4.980753325926398,17.155089898295635,6.531071131070565,1.357577235974296,0,False,False,8.478613810307698,0.0,0.0
4.4,8.709648094801091,8.341063405994678,32.15714234917027,0.368584688806413,0.368584688806413,87.24492179342738,1.2,0.749709132976834,5.157145823429001,17.608723537190308,4.079367724836747,1.5238773157670007,0,False,False,8.709648094801091,0.0,0.0
4.5,8.592643607121454,8.400103340078136,32.939187675044394,0.1925402670433182,0.1925402670433182,171.0768774805617,1.2,0.7340697323989164,5.126456515707966,17.43762884425371,5.153555206082236,1.3400802086523456,0,False,False,8.592643607121454,0.0,0.0
4.6000000000000005,8.532596256083803,8.26366495184275,31.923961775089257,0.2689313042410521,0.2689313042410521,118.70675251132066,1.2,0.7459195846734621,4.974751360081475,17.213866867382038,4.082859443967518,1.2569848804789283,0,False,False,8.532596256083803,0.0,0.0
4.7,8.509701307447719,8.413494529595742,32.925912428214666,0.096206777851977,0.096206777851977,342.2410890724788,1.2,0.7424409152201153,4.971274365049194,17.182915933986457,7.547388838156817,1.278309486403386,0,False,False,8.509701307447719,0.0,0.0
4.800000000000001,8.571631198532211,8.385028041354108,32.04284622596002,0.1866031571781032,0.1866031571781032,171.71652779366826,1.2,0.7307681174101913,5.12446297257584,17.410420410814492,9.132526984459467,1.3329153993699503,0,False,False,8.571631198532211,0.0,0.0
4.9,8.458669763647904,8.325814810469511,32.22793706974139,0.1328549531783931,0.1328549531783931,242.57986848609852,1.2,0.7259794112248159,5.023204192513926,17.173607908891412,6.738274902204608,1.560266687480537,0,False,False,8.458669763647904,0.0,0.0
5.0,8.756930665343551,8.490010096083259,33.00126055216423,0.2669205692602929,0.2669205692602929,123.6370079818854,1.2,0.7165233459275951,5.454745264519078,17.96306206293134,4.259075067874023,1.413705571168619,0,False,False,8.756930665343551,0.0,0.0
5.1000000000000005,8.688550834539333,8.536088746099608,32.92096935409179,0.1524620884397247,0.1524620884397247,215.92888888641292,1.2,0.7426453655830605,5.181007423493355,17.607268424940557,5.56602465414141,1.411350180190503,0,False,False,8.688550834539333,0.0,0.0
5.2,8.856772624088808,8.369390736420625,33.21634824923283,0.4873818876681834,0.4873818876681834,68.15261110369164,1.2,0.719179789883043,5.559228347069127,18.187355495975694,6.643760625652596,1.29832554782761,0,False,False,8.856772624088808,0.0,0.0
5.300000000000001,8.451666665499289,8.50430990625705,32.68700282702367,-0.0526432407577619,0.0,653.7400565404733,1.2,0.7613850239677329,4.781689667874423,16.92368966647357,4.696934249963754,1.4768299406873595,0,False,False,8.451666665499289,0.0,0.0
5.4,8.7790559009916,8.262959816601173,33.03789503934871,0.5160960843904263,0.5160960843904263,64.01500813239181,1.2,0.7268167222763586,5.404701524793273,17.93956860598319,6.921850262207184,1.4157805926788565,0,False,False,8.7790559009916,0.0,0.0
5.5,8.382741524013381,8.416528557978504,33.49135072670203,-0.0337870339651225,0.0,669.8270145340406,1.2,0.7467959707997452,4.795911730293341,16.855201559109396,6.50845068019767,1.5414350662465126,0,False,False,8.382741524013381,0.0,0.0
5.6000000000000005,8.559164695535351,8.570952506947695,32.6307980171247,-0.0117878114123435,0.0,652.6159603424938,1.2,0.725403223150385,5.147356906650884,17.418354541293304,9.83251392564807,1.449053078725537,0,False,False,8.559164695535351,0.0,0.0
5.7,8.730062388530518,8.43801475939587,33.235717234914375,0.2920476291346485,0.2920476291346485,113.8023867318952,1.2,0.7302065219471098,5.319734821312092,17.79580968754871,6.402765685194733,1.473683084105463,0,False,False,8.730062388530518,0.0,0.0
5.800000000000001,8.602721521423044,8.198843337937639,32.900267447175366,0.4038781834854053,0.4038781834854053,81.46086813417656,1.2,0.7135553258363024,5.286218060667673,17.609483886375326,5.460044276233291,1.4527810530784495,0,False,False,8.602721521423044,0.0,0.0
5.9,8.876769028605498,8.44950003831609,32.52664421541403,0.4272689902894075,0.4272689902894075,76.12685440472136,1.2,0.7331284172561201,5.478110430574596,18.130233264901197,7.1328186379474126,1.546143400231638,0,False,False,8.876769028605498,0.0,0.0
6.0,8.765893803944525,8.34338473010921,32.07469033604276,0.4225090738353145,0.4225090738353145,75.91479644421747,1.2,0.7317392427499324,5.352258251146302,17.87133081587973,6.2703365580119845,1.236568650834648,0,False,False,8.765893803944525,0.0,0.0
6.1000000000000005,8.884782757915172,8.438912639633209,31.591624705560264,0.4458701182819631,0.4458701182819631,70.85387293342248,1.2,0.7247259589957046,5.551633733235869,18.21337304273408,5.728994386374161,1.262857039582843,0,False,False,8.884782757915172,0.0,0.0
6.2,8.898525151039001,8.452239535530087,33.29891052519174,0.4462856155089145,0.4462856155089145,74.61345239016916,1.2,0.7308707955632477,5.522000644661769,18.20023082590857,6.511797118103046,1.6762166321117786,0,False,False,8.898525151039001,0.0,0.0
6.300000000000001,8.907442026904453,8.271401494841122,33.13711460005312,0.6360405320633316,0.6360405320633316,52.09906119120346,1.2,0.7096125339689621,5.698830343207576,18.38776077549292,7.617662305068942,1.4351133731522154,0,False,False,8.907442026904453,0.0,0.0
6.4,8.759877221501295,8.402878005055367,32.20142966899141,0.3569992164459279,0.3569992164459279,90.20028108064132,1.2,0.705532026704582,5.543452141382718,18.05530480718427,8.645824117383247,1.1854533920310069,0,False,False,8.759877221501295,0.0,0.0
6.5,8.779678503631732,8.428925988404552,33.14564815123615,0.35075251522718,0.35075251522718,94.4986755968605,1.2,0.7283282817454478,5.394249733227321,17.9298639375854,8.318811738112817,1.3481326202769468,0,False,False,8.779678503631732,0.0,0.0
6.6000000000000005,8.73409602146199,8.586836807700296,32.600182347191655,0.1472592137616946,0.1472592137616946,221.37957628883996,1.2,0.7524745178696267,5.167079266323074,17.647994492077462,8.231527848467566,1.4682963469742,0,False,False,8.73409602146199,0.0,0.0
6.7,8.841281690109735,8.370134119983035,32.37148818918421,0.4711475701266998,0.4711475701266998,68.70774729980874,1.2,0.7389675942167662,5.391455918158954,18.000993946290635,6.916890469117741,1.4204007523543245,0,False,False,8.841281690109735,0.0,0.0
6.800000000000001,8.83295127656364,8.680819981594155,33.832385251505734,0.1521312949694859,0.1521312949694859,222.3893858150076,1.2,0.7276745531167135,5.464815180939831,18.0643567128162,10.14504094503684,1.3240859255392528,0,False,False,8.83295127656364,0.0,0.0
6.9,9.015049211061235,8.628095571456674,32.95743002922316,0.3869536396045614,0.3869536396045614,85.1715209679983,1.2,0.7346033981465004,5.638768533246719,18.4568275865202,6.854325793989915,1.4824005105875613,0,False,False,9.015049211061235,0.0,0.0
7.0,8.996316071926213,8.523640398812962,32.84430066279575,0.4726756731132511,0.4726756731132511,69.48591292305919,1.2,0.7466616390868576,5.524672880208027,18.32025216651948,7.263132694260864,1.4142317454624271,0,False,False,8.996316071926213,0.0,0.0
7.1000000000000005,8.972123847274753,8.536964448548618,32.921111177198426,0.4351593987261353,0.4351593987261353,75.65299353195658,1.2,0.7425584233032679,5.525363921127709,18.291912537857414,7.431087416772413,1.3293897370711412,0,False,False,8.972123847274753,0.0,0.0
7.2,8.934688100766325,8.47151650143006,33.61514232983473,0.463171599336265,0.463171599336265,72.57600072630956,1.2,0.7419463755425747,5.483871531073054,18.205497251992643,8.76476509647875,1.370710186226006,0,False,False,8.934688100766325,0.0,0.0
7.300000000000001,8.908817832395712,8.649908881566327,33.76497012170374,0.2589089508293849,0.2589089508293849,130.41252538215292,1.2,0.7310193643434082,5.533657465656432,18.224238864531287,10.192422735883122,1.475716485367938,0,False,False,8.908817832395712,0.0,0.0
7.4,8.958284027403545,8.491318564279817,32.72095600388569,0.4669654631237279,0.4669654631237279,70.07146906540258,1.2,0.7489326763591876,5.461448883113959,18.21138971599821,8.101074442310525,1.3288149439204608,0,False,False,8.958284027403545,0.0,0.0
7.5,8.839605305980522,8.535480972378512,32.972067432721595,0.3041243336020098,0.3041243336020098,108.4164066788232,1.2,0.7667320622207093,5.194253252422532,17.801779619599156,6.96579736380725,1.6157844372483567,0,False,False,8.839605305980522,0.0,0.0
7.6,9.012419731343494,8.549937618173471,33.89067811407402,0.4624821131700223,0.4624821131700223,73.27997591468969,1.2,0.7313438979332474,5.660596183918699,18.47549986153089,10.0552548360267,1.4304314243389964,0,False,False,9.012419731343494,0.0,0.0
7.7,9.027434344089482,8.63618284200201,33.00249038590742,0.3912515020874725,0.3912515020874725,84.35108928611606,1.2,0.7659458258721992,5.422900302748807,18.255821515656184,9.439620398511636,1.3705022810385308,0,False,False,9.027434344089482,0.0,0.0
7.800000000000001,9.249343391721911,8.480511047081018,32.88630701795612,0.7688323446408933,0.7688323446408933,42.77435418422293,1.2,0.7287062786819803,5.983706623086576,19.08291869315287,9.520257812915116,1.4338968605485698,0,False,False,9.249343391721911,0.0,0.0
7.9,8.931444211041077,8.74295293142955,33.836004492726666,0.1884912796115276,0.1884912796115276,179.50965457108254,1.2,0.750384386185112,5.418269314746473,18.136002367995765,8.367611548840534,1.426311532449652,0,False,False,8.931444211041077,0.0,0.0
8.0,8.960643265368873,8.58880703812133,33.33844865785239,0.3718362272475435,0.3718362272475435,89.65895793595683,1.2,0.7181106915143154,5.698859893011501,18.45163181145415,10.951019388221413,1.4332728281250184,0,False,False,8.960643265368873,0.0,0.0
8.1,9.036777276769865,8.559321148972558,33.39801814365209,0.477456127797307,0.477456127797307,69.94992042039608,1.2,0.749919192096853,5.5502645751136015,18.39439730723744,7.827405661932216,1.4127606103090495,0,False,False,9.036777276769865,0.0,0.0
8.200000000000001,9.034417386473796,8.546499861403197,33.585760675508105,0.487917525070598,0.487917525070598,68.83491358636584,1.2,0.7415182917284974,5.610214032811999,18.45151489658055,7.2802110879763955,1.3338476223386615,0,False,False,9.034417386473796,0.0,0.0
8.3,8.9446445482258,8.578637714040104,32.92468176098706,0.3660068341856952,0.3660068341856952,89.95646716334967,1.2,0.7380105311896894,5.525411298609506,18.258984756480466,12.317518330753495,1.4252518122513331,0,False,False,8.9446445482258,0.0,0.0
8.4,9.248005438475351,8.67663105161628,34.12020853782644,0.5713743868590715,0.5713743868590715,59.71602739386028,1.2,0.762164247231434,5.719375063774178,18.8169815899446,7.778014633018404,1.2303245050341332,0,False,False,9.248005438475351,0.0,0.0
8.5,8.930378584702817,8.597735915082144,33.31106877025198,0.3326426696206734,0.3326426696206734,100.140696947382,1.2,0.7288820322410199,5.576779753298641,18.29323405494202,6.583465198406696,1.2839206747763627,0,False,False,8.930378584702817,0.0,0.0
8.6,9.194964046253858,8.566175451326183,34.53032012823746,0.6287885949276752,0.6287885949276752,54.91562729793027,1.2,0.7485117309656113,5.757082547894669,18.791039403399296,13.094360952290364,1.3045911868666822,0,False,False,9.194964046253858,0.0,0.0
8.700000000000001,9.216101582757036,8.609302219952816,33.70964102597972,0.606799362804221,0.606799362804221,55.55319120672161,1.2,0.7417209731440302,5.83653297585579,18.89585487516424,5.57488177687098,1.3743574198876976,0,False,False,9.216101582757036,0.0,0.0
8.8,9.140224712489871,8.709676014407858,33.080199974482674,0.4305486980820134,0.4305486980820134,76.83265591522324,1.2,0.7253609034156354,5.870304095869368,18.83857375085721,10.135319735792583,1.424600460350086,0,False,False,9.140224712489871,0.0,0.0
8.9,8.852114615572749,8.536792423089535,34.43287860975278,0.3153221924832134,0.3153221924832134,109.19903333979846,1.2,0.7328404665742343,5.449863330227788,18.07240086891509,12.598858510402907,1.4707963734043958,0,False,False,8.852114615572749,0.0,0.0
9.0,9.198148880551496,8.603901412740795,34.5830009984033,0.5942474678106997,0.5942474678106997,58.19629509876157,1.2,0.7539226371320061,5.719724132944508,18.7575027896063,10.532546616833647,1.3843459441289705,0,False,False,9.198148880551496,0.0,0.0
9.1,8.976961971115607,8.716170522080944,34.23049952728044,0.260791449034663,0.260791449034663,131.25621892123735,1.2,0.7207187540372313,5.698938163002095,18.471292528340825,11.881298680519157,1.5166777710271708,0,False,False,8.976961971115607,0.0,0.0
9.2,8.945214256804674,8.72442808061561,33.8093860099197,0.2207861761890637,0.2207861761890637,153.13180649937084,1.2,0.7239720081010688,5.633271938872061,18.367529047037667,8.829928677044858,1.3648716922378603,0,False,False,8.945214256804674,0.0,0.0
9.3,9.147289890982218,8.612212447250503,33.880292654193994,0.5350774437317156,0.5350774437317156,63.31848417662202,1.2,0.748300858614608,5.699144111074311,18.67589198025297,9.486153420678356,1.256817196394607,0,False,False,9.147289890982218,0.0,0.0
9.4,9.210207533501531,8.709669636337962,33.91302694338974,0.5005378971635714,0.5005378971635714,67.75316541577921,1.2,0.7315394728290147,5.910198460855983,18.962447501057824,9.04464743292796,1.6921903177953677,0,False,False,9.210207533501531,0.0,0.0
9.5,9.16699317870104,8.72865362532363,34.13825464126723,0.4383395533774106,0.4383395533774106,77.88084460604033,1.2,0.7574555356808936,5.654545062900353,18.6549368773416,9.273680258610158,1.430879051883166,0,False,False,9.16699317870104,0.0,0.0
9.6,9.031437777412757,8.614880459655708,34.993064050954246,0.4165573177570465,0.4165573177570465,84.00539987959988,1.2,0.7414789447537738,5.606811586233146,18.444536919128453,12.829091966660284,1.285854520729365,0,False,False,9.031437777412757,0.0,0.0
9.7,9.175756322186407,8.79119353000912,34.05117134166275,0.384562792177288,0.384562792177288,88.54515318259067,1.2,0.7567378059960735,5.670734425622803,18.68164201224649,12.195157207838983,1.3724871710414674,0,False,False,9.175756322186407,0.0,0.0
9.8,9.378742439203368,8.816571390046501,34.60575891375919,0.5621710491568663,0.5621710491568663,61.557348009400805,1.2,0.7303650931745105,6.138329639833762,19.3928205668778,10.07116244283996,1.3381587143323626,0,False,False,9.378742439203368,0.0,0.0
9.9,9.089987951010576,8.785585606866716,35.16121733014963,0.3044023441438597,0.3044023441438597,115.5090228659098,1.2,0.735370709557569,5.726922216183816,18.634907757396505,12.284366554018298,1.4443404208923771,0,False,False,9.089987951010576,0.0,0.0
10.0,9.230316207320293,8.731390244337721,34.10025858836978,0.4989259629825717,0.4989259629825717,68.34733230661912,1.2,0.7597032570841203,5.715972975385643,18.792352424169994,9.956707415322132,1.3817299692413234,0,False,False,9.230316207320293,0.0,0.0
10.1,9.23117900370743,8.725510879580938,35.01413616562443,0.5056681241264922,0.5056681241264922,69.24331294583577,1.2,0.7499769670784956,5.791184700587048,18.868599505035963,10.915769449006238,1.3957562612015435,0,False,False,9.23117900370743,0.0,0.0
10.2,9.098006033527184,8.827142714451023,34.59200614666929,0.2708633190761595,0.2708633190761595,127.71019075101468,1.2,0.7281599786130053,5.793841798364949,18.711449038597568,11.775873229337613,1.534296255392432,0,False,False,9.098006033527184,0.0,0.0
10.3,9.127978546041453,8.827102123296855,34.43910190184012,0.3008764227445972,0.3008764227445972,114.4626142111314,1.2,0.7311390350470591,5.808316147669462,18.761890402919207,13.442662143119538,1.4491802337991588,0,False,False,9.127978546041453,0.0,0.0
10.4,9.230502310932447,8.736242749179125,34.025522737734924,0.4942595617533243,0.4942595617533243,68.84140514557495,1.2,0.7669633783283117,5.662093546863838,18.73869631998278,11.106595783157832,1.291739936191762,0,False,False,9.230502310932447,0.0,0.0
10.5,9.11912722324165,8.671195339275789,34.07378796024,0.447931883965861,0.447931883965861,76.06912832049464,1.2,0.7443593049582826,5.694097832655439,18.63705050054542,11.189984558209764,1.3112079734273112,0,False,False,9.11912722324165,0.0,0.0
10.6,9.226925402000855,8.846236736726015,34.56112863550305,0.3806886652748424,0.3806886652748424,90.78580947649507,1.2,0.7111728638840795,6.101545284293592,19.17385576669462,10.461232568864467,1.3784266551541708,0,False,False,9.226925402000855,0.0,0.0
10.7,9.172354969954023,8.772021116782756,35.174493981923554,0.4003338531712685,0.4003338531712685,87.86290168389881,1.2,0.7928727439548028,5.408280590551756,18.415106554496585,9.918631500951838,1.4016680499871708,0,False,False,9.172354969954023,0.0,0.0
10.8,9.321219601949064,8.857545215236827,34.246916943977126,0.4636743867122366,0.4636743867122366,73.85984200423667,1.2,0.7315582704522207,6.053374627053673,19.23883814939255,11.288072735335726,1.5070112872657315,0,False,False,9.321219601949064,0.0,0.0
10.9,9.19052169952348,8.748603368301882,34.91425036777366,0.441918331221597,0.441918331221597,79.0061147073488,1.2,0.7590213834259654,5.671883675966844,18.700509715395015,13.028224561775302,1.3798048241987977,0,False,False,9.19052169952348,0.0,0.0
11.0,9.20393092552717,8.787633843405608,35.35541063042228,0.4162970821215612,0.4162970821215612,84.9283171773428,1.2,0.7514201777812584,5.74598972933847,18.790706839971072,12.29740904438954,1.3935442578921975,0,False,False,9.20393092552717,0.0,0.0
