time_s,ttc_s,ttc_warning
9.6,84.00539987959988,False
9.7,88.54515318259067,False
9.8,61.557348009400805,False
9.9,115.5090228659098,False
10.0,68.34733230661912,False
10.1,69.24331294583577,False
10.2,127.71019075101468,False
10.3,114.4626142111314,False
10.4,68.84140514557495,False
10.5,76.06912832049464,False
10.6,90.78580947649507,False
10.7,87.86290168389881,False
10.8,73.85984200423667,False
10.9,79.0061147073488,False
11.0,84.9283171773428,False
11.1,112.81705237840232,False
11.2,56.72805939945536,False
11.3,65.22914607133153,False
11.4,96.22261610175713,False
11.5,72.06219304188541,False
11.6,80.28812184326914,False
11.7,65.60213118034953,False
11.8,84.43185427504746,False
11.9,80.72077870878549,False
12.0,152.69710076041906,False
12.1,131.3724029997981,False
12.2,97.19692746107552,False
12.3,51.08294040680039,False
12.4,69.1019203770964,False
12.5,97.03330205940182,False
12.6,90.04537786040392,False
12.7,64.59368329436047,False
12.8,79.86724025997958,False
12.9,115.13388164374126,False
13.0,104.48983806772677,False
13.1,66.06797805033897,False
13.2,75.68062325518919,False
13.3,56.16723400413483,False
13.4,62.16126581901667,False
13.5,92.19961307777038,False
13.6,102.80700325700236,False
13.7,93.7211307421633,False
13.8,91.25028121322376,False
13.9,58.42320679843169,False
14.0,102.96690829717832,False
14.1,60.41072464894927,False
14.2,67.01557883486377,False
14.3,55.27934357736241,False
14.4,80.61418358635449,False
14.5,106.5891523846545,False
14.6,98.85292105670364,False
14.7,51.31269977639486,False
14.8,54.25818198966344,False
14.9,137.63223580455954,False
15.0,77.88949821906925,False
15.1,49.31394762157724,False
15.2,72.12777362409392,False
15.3,104.0341269787862,False
15.4,49.02625976662921,False
15.5,68.63870572569475,False
15.6,59.96506953268122,False
15.7,48.6425342299194,False
15.8,51.045304436431394,False
15.9,47.429695585420816,False
16.0,78.92100795445383,False
16.1,46.98665145081005,False
16.2,98.516619040394,False
16.3,41.43624496745971,False
16.400000000000002,76.62250165315575,False
16.5,43.46631468551725,False
16.6,49.012265103646016,False
16.7,80.68869566837775,False
16.8,44.19792453825459,False
16.900000000000002,48.17204250732189,False
17.0,61.34068815416753,False
17.1,149.29861354728672,False
17.2,52.06389056681469,False
17.3,62.51932279755412,False
17.400000000000002,143.2143257848435,False
17.5,130.21553556123723,False
17.6,53.96996004810882,False
17.7,51.82065201395151,False
17.8,102.17097139412736,False
17.900000000000002,64.77425862412547,False
18.0,97.86425727607164,False
18.1,58.55573337344109,False
18.2,59.57738343195142,False
18.3,45.4694048664625,False
18.4,86.20641316685443,False
18.5,92.62475497653622,False
18.6,74.4019517631471,False
18.7,69.43850950486191,False
18.8,81.23419039000561,False
18.9,69.60876201933719,False
19.0,43.03190462491024,False
19.1,68.87544929489877,False
19.200000000000003,65.12781845475088,False
19.3,56.5847340458005,False
19.4,79.27770613876682,False
19.5,55.04868332502349,False
19.6,53.70143900551066,False
19.700000000000003,47.070733504278,False
19.8,53.45752916248719,False
19.9,78.32313844689556,False
20.0,67.26944588776966,False
20.1,78.34558211382044,False
20.200000000000003,45.67229092719387,False
20.3,38.8612027420888,False
20.4,44.38088983741006,False
20.5,60.53262646398733,False
20.6,49.61469902220376,False
20.700000000000003,39.75899839393583,False
20.8,63.04812968829662,False
20.9,45.29722030788944,False
21.0,88.87258139662707,False
21.1,70.27479794662484,False
21.200000000000003,64.73108477743202,False
21.3,63.962103474993,False
21.4,42.22757965104918,False
21.5,56.01497723031899,False
21.6,79.06112343777926,False
21.700000000000003,50.67122510630658,False
21.8,48.6828816705431,False
21.9,51.0819865344422,False
22.0,47.12783168389578,False
22.1,44.53690585945997,False
22.200000000000003,55.387690103745285,False
22.3,48.422789340684005,False
22.4,49.286855956175145,False
22.5,57.32609821335842,False
22.6,50.36178984995582,False
22.700000000000003,83.3075289908027,False
22.8,52.51596331657655,False
22.9,78.26477055225241,False
23.0,83.21531992167448,False
23.1,39.87418872863153,False
23.200000000000003,43.83405984812232,False
23.3,73.05661895890893,False
23.4,50.65655705105463,False
23.5,49.46746687056589,False
23.6,35.61784847181119,False
23.700000000000003,78.22396045824918,False
23.8,78.63914002383333,False
23.9,60.32198514386395,False
24.0,44.34495594938151,False
24.1,59.460884602628106,False
24.200000000000003,54.22259267000487,False
24.3,73.34278697292852,False
24.4,61.70960549430051,False
24.5,42.37589619780975,False
24.6,57.88795586388963,False
24.700000000000003,92.7289931006574,False
24.8,60.284423240330455,False
24.9,39.28667551816148,False
25.0,56.12120499155688,False
25.1,60.089799051331255,False
25.200000000000003,49.29957783584209,False
25.3,50.2206058275413,False
25.4,45.32346568513949,False
25.5,59.11590799595608,False
25.6,52.76497066147572,False
25.700000000000003,38.21081920671376,False
25.8,59.09341530078613,False
25.9,81.45749800764946,False
26.0,40.59715899628463,False
26.1,56.96477020126205,False
26.200000000000003,40.35225771558182,False
26.3,58.7131255497241,False
26.4,33.144733662845844,False
26.5,39.1667029830094,False
26.6,56.135845421642095,False
26.700000000000003,39.94341216107164,False
26.8,73.21558003059431,False
26.9,67.9698023892632,False
27.0,50.06556900763654,False
27.1,34.45032313970711,False
27.200000000000003,80.62321257577788,False
27.3,42.54306872978914,False
27.4,42.29596074095016,False
27.5,53.058875696091285,False
27.6,52.1945296115762,False
27.700000000000003,110.34676070897513,False
27.8,56.69367249568064,False
27.9,48.979762039929845,False
28.0,43.2495007796192,False
28.1,46.27519149891438,False
28.200000000000003,325.9832619212047,False
28.3,43.53372143996311,False
28.4,61.31161514409454,False
28.5,34.285149515002445,False
28.6,87.14513414655394,False
28.700000000000003,63.74931226642926,False
28.8,53.51549410712372,False
28.9,52.4342909477142,False
29.0,53.86617506279569,False
29.1,47.63450215529115,False
29.200000000000003,31.72754830899933,False
29.3,39.41058305740457,False
29.4,74.48593366800787,False
29.5,47.949609391191565,False
29.6,60.52373435012082,False
29.700000000000003,54.02682715883112,False
29.8,45.80624145986153,False
29.9,61.23419887342878,False
30.0,61.323320330206336,False
30.1,51.652243031957575,False
30.200000000000003,49.85314784175789,False
30.3,59.46273114343364,False
30.4,65.53214787102802,False
30.5,47.44995225754381,False
30.6,55.941931077285446,False
30.700000000000003,39.62235129989149,False
30.8,51.41935871277255,False
30.9,47.24687153831353,False
31.0,70.36746227550807,False
31.1,62.90257832613884,False
31.200000000000003,55.0805747250845,False
31.3,39.95998624453712,False
31.4,47.53220832720648,False
31.5,53.80274789928427,False
31.6,45.16900201925852,False
31.700000000000003,60.3144683828836,False
31.8,42.04522604871087,False
31.9,51.81596621086232,False
32.0,37.634588668203456,False
32.1,55.9929662484232,False
32.2,61.703015183408255,False
32.300000000000004,46.71285621874368,False
32.4,63.32289138232114,False
32.5,108.37762191085442,False
32.6,71.14248156280364,False
32.7,54.80870074518536,False
32.800000000000004,49.89566577445915,False
32.9,36.46113886124549,False
33.0,45.17342510685301,False
33.1,88.0756587780045,False
33.2,49.44600858968208,False
33.300000000000004,56.40363957153297,False
33.4,36.49694151195843,False
33.5,38.490974704905526,False
33.6,73.36167287692517,False
33.7,98.67288031464024,False
33.800000000000004,52.63420250976699,False
33.9,49.13588950451933,False
34.0,46.11256434646124,False
34.1,47.32706590510467,False
34.2,52.71334553597166,False
34.300000000000004,39.720842935200864,False
34.4,49.47133066330618,False
34.5,59.02234876092457,False
34.6,37.995113132157286,False
34.7,67.36325410660235,False
34.800000000000004,34.18846120901652,False
34.9,62.3203469521961,False
35.0,76.40181851387207,False
35.1,45.38656317073914,False
35.2,51.2395504281802,False
35.300000000000004,49.78517393342749,False
35.4,29.778670772446493,False
35.5,31.43290435955366,False
35.6,24.050158775118213,False
35.7,28.98850877731337,False
35.800000000000004,21.247427091702125,False
35.9,26.3187538414546,False
36.0,18.53987261837436,False
36.1,18.53648237142308,False
36.2,16.667040621328756,False
36.3,17.62644400592262,False
36.4,16.161466473364964,False
36.5,15.55311719020767,False
36.6,14.756589650623736,False
36.7,14.537143163663965,False
36.8,13.549593191507128,False
36.9,14.05203912536129,False
37.0,11.929621549465292,False
37.1,12.538726926143124,False
37.2,12.259201084897589,False
37.3,11.960802828562016,False
37.4,10.987596628825656,False
37.5,11.623206301820597,False
37.6,11.715437681804676,False
37.7,9.431224090027046,False
37.8,10.349742081712924,False
37.9,9.48380708406051,False
38.0,9.844213676024715,False
38.1,9.31371733287816,False
38.2,9.041607171607165,False
38.3,9.237474069326447,False
38.400000000000006,9.997758935902617,False
38.5,9.620471545392864,False
38.6,9.928629208894566,False
38.7,9.453431798097252,False
38.8,9.491403886200844,False
38.900000000000006,9.805080657954562,False
39.0,9.675034971818445,False
39.1,9.19571846338311,False
39.2,9.313581907794426,False
39.3,8.853566077188372,False
39.400000000000006,9.36036062627903,False
39.5,9.10406106489058,False
39.6,9.597947514952212,False
39.7,9.645314613330513,False
39.8,12.170610552132182,False
39.900000000000006,10.240673942555032,False
40.0,10.70357942355124,False
40.1,10.967181733944733,False
40.2,12.361697728323742,False
40.3,10.458232439531432,False
40.400000000000006,14.549064729949468,False
40.5,12.681409617825874,False
40.6,12.508448354735384,False
40.7,13.014540082052706,False
40.8,13.469787577032577,False
40.900000000000006,17.07364592884233,False
41.0,13.781322362597434,False
41.1,14.91683296094613,False
41.2,16.122941046201294,False
41.3,23.152294658066765,False
41.400000000000006,21.235998311476788,False
41.5,21.067617172911447,False
41.6,30.676840396739305,False
41.7,29.411967791146864,False
41.8,31.430068225327297,False
41.900000000000006,84.64903301574446,False
42.0,407.4609461170307,False
42.1,65.07315431701453,False
42.2,127.03268758044648,False
42.3,129.98717181983318,False
42.400000000000006,112.917767750446,False
42.5,71.85177767188068,False
42.6,65.33426191148025,False
42.7,65.25145697247001,False
42.8,143.68591923778718,False
42.900000000000006,63.40037165952332,False
43.0,119.09407189070242,False
43.1,89.07806447503049,False
43.2,139.31905845449063,False
43.3,79.13843144937728,False
43.400000000000006,82.41434910521049,False
43.5,153.0225794723869,False
43.6,65.3539469271012,False
43.7,78.87874548596,False
43.8,80.48547117491636,False
43.900000000000006,105.65093391355776,False
44.0,71.34848747843296,False
44.1,274.87290594522807,False
44.2,129.867392418897,False
44.3,48.86784025538402,False
44.400000000000006,118.69353356982224,False
44.5,173.5453911811053,False
44.6,67.36138895700985,False
44.7,79.16566046104795,False
44.8,128.77178359699562,False
44.900000000000006,116.99646862241588,False
45.0,61.339582386350166,False
45.1,108.23004614850728,False
45.2,109.17258069464027,False
45.3,54.82357442814403,False
45.400000000000006,347.02634587705927,False
45.5,73.70766892429812,False
45.6,204.17870911761517,False
45.7,91.94469357240222,False
45.8,105.01334041683263,False
45.900000000000006,140.92308382279523,False
46.0,82.44510219670556,False
46.1,101.77282528867698,False
46.2,85.16676941772897,False
46.3,94.7288966660532,False
46.400000000000006,106.40810875488457,False
46.5,117.00668670156804,False
46.6,63.41516606154703,False
46.7,78.7042626424831,False
46.8,93.579991230672,False
46.900000000000006,82.09044375540722,False
47.0,85.8203106545909,False
47.1,164.4845630866873,False
47.2,141.52917633042054,False
47.3,151.06441249762696,False
47.400000000000006,62.193889390818725,False
47.5,146.0563499389062,False
47.6,115.97169595853214,False
47.7,196.88427276008957,False
47.8,112.50402987178364,False
47.900000000000006,104.51330840744552,False
48.0,713.3396143436827,False
48.1,71.37180421868865,False
48.2,318.79580333636613,False
48.3,107.68697501965188,False
48.400000000000006,90.28357808243942,False
48.5,146.87733512319502,False
48.6,313.8992155860093,False
48.7,194.4374736525482,False
48.8,99.92565265358172,False
48.900000000000006,54.895274304974016,False
49.0,74.9121786913233,False
49.1,78.08067179586206,False
49.2,56.94235357509636,False
49.3,107.52622238406596,False
49.400000000000006,68.43294754556162,False
49.5,56.17307158846241,False
49.6,82.15517517488423,False
49.7,748.1680960162263,False
49.8,50.20269916550169,False
49.900000000000006,552.4609871997886,False
50.0,99.92390834837806,False
50.1,698.4355976318359,False
50.2,716.7915502783758,False
50.3,82.28373267657547,False
50.400000000000006,132.55670467361662,False
50.5,124.69881066514893,False
50.6,126.84927394106435,False
50.7,79.13659744840221,False
50.8,94.37382436891995,False
50.900000000000006,84.29761961925281,False
51.0,90.4851415911162,False
51.1,90.71783784312368,False
51.2,152.72049568625863,False
51.3,703.8854235587498,False
51.400000000000006,226.12003358970333,False
51.5,69.45883126379405,False
51.6,139.4949668871421,False
51.7,260.0410427837342,False
51.8,70.94054738986175,False
51.900000000000006,259.1350354637053,False
52.0,316.33806622268725,False
52.1,693.0185966286277,False
52.2,124.55349919337678,False
52.3,452.6835360095728,False
52.400000000000006,109.00881467486828,False
52.5,115.43658240092218,False
52.6,92.69844413188396,False
52.7,77.66543319056453,False
52.8,556.0485638505197,False
52.900000000000006,337.0595606314779,False
53.0,644.4053436364941,False
53.1,107.00105853636056,False
53.2,209.32041105349748,False
53.3,116.56607827500358,False
53.400000000000006,89.12399554188491,False
53.5,165.69772279241562,False
53.6,390.2793212245411,False
53.7,581.6862049333008,False
53.8,702.7467997276349,False
53.900000000000006,210.39591084024823,False
54.0,213.66083182727823,False
54.1,369.6650497131587,False
54.2,82.49166315465162,False
54.3,259.1264843311864,False
54.400000000000006,63.19281143940713,False
54.5,86.21515961270913,False
54.6,718.3505097648759,False
54.7,710.9465260658573,False
54.8,695.9350071200643,False
54.900000000000006,298.9244768262537,False
55.0,714.9397605205464,False
55.1,614.703519994078,False
55.2,248.30936092411108,False
55.3,334.8766773008569,False
55.400000000000006,508.1833020471784,False
55.5,183.2546732213442,False
55.6,655.1527863976792,False
55.7,702.0718546454018,False
55.8,254.8745051220954,False
55.900000000000006,711.6706220877325,False
56.0,542.7836967499593,False
56.1,172.94718950833052,False
56.2,201.5542748293552,False
56.3,455.3021972518902,False
56.400000000000006,264.19463487509097,False
56.5,715.73970414153,False
56.6,214.8257763378122,False
56.7,162.8123649810646,False
56.8,146.01458600275438,False
56.900000000000006,384.1069539742056,False
57.0,221.37940158099155,False
57.1,167.6475001843673,False
57.2,204.18605740946208,False
57.3,555.0069348130356,False
57.400000000000006,715.2762591154848,False
57.5,129.43435310293586,False
57.6,494.8720064045051,False
57.7,153.63698676904184,False
57.8,225.15712001092115,False
57.900000000000006,707.7710625261145,False
58.0,130.9107513097863,False
58.1,702.1614738013036,False
58.2,353.57452260340506,False
58.3,214.3269456967775,False
58.400000000000006,201.8484000320039,False
58.5,707.4203931252703,False
58.6,695.738980667122,False
58.7,430.8549535647603,False
58.8,145.43272022744245,False
58.900000000000006,716.3802207098755,False
59.0,243.5407634709376,False
59.1,401.6454851942548,False
59.2,546.2647818254359,False
59.3,706.7502481355269,False
59.400000000000006,703.091491834177,False
59.5,699.498715978568,False
59.6,705.4415334416515,False
59.7,83.22389422571406,False
59.8,701.6398333722299,False
59.900000000000006,513.5972883835219,False
60.0,162.15109264737782,False
60.1,147.2692182969762,False
60.2,699.2534126878684,False
60.3,710.4757609170395,False
60.400000000000006,701.2997453124254,False
60.5,690.0011308933427,False
60.6,262.3966953796889,False
60.7,701.5515991926437,False
60.8,372.6363157015588,False
60.900000000000006,706.174998775992,False
61.0,688.5941507170494,False
61.1,713.4425981033178,False
61.2,701.391730363824,False
61.3,335.758496941824,False
61.400000000000006,711.6936573826113,False
61.5,714.2615302943,False
61.6,149.04389830772888,False
61.7,371.3223704228754,False
61.8,689.6490824089018,False
61.900000000000006,681.4887004040788,False
62.0,687.3421685600899,False
62.1,229.5148237103792,False
62.2,682.7917517518275,False
62.3,702.2536876331925,False
62.400000000000006,259.2501341034138,False
62.5,687.7936828410243,False
62.6,688.8351138238718,False
62.7,714.2606803689008,False
62.8,676.5756296715031,False
62.900000000000006,183.1126245431948,False
63.0,149.57775389493298,False
63.1,684.4724264497527,False
63.2,198.800861841204,False
63.3,701.9593557148938,False
63.400000000000006,189.28021789635076,False
63.5,425.36465232707616,False
63.6,683.41023209514,False
63.7,676.1331904133091,False
63.8,676.6811463400674,False
63.900000000000006,671.0486076583335,False
64.0,681.2580262249156,False
64.10000000000001,678.3812634471557,False
64.2,685.875849882604,False
64.3,679.8692165470956,False
64.4,678.3961950446992,False
64.5,670.6786768735203,False
64.60000000000001,482.9533274871421,False
64.7,87.37722356722207,False
64.8,679.6645942823801,False
64.9,657.5138912205125,False
65.0,671.8989096216347,False
65.10000000000001,664.0799892456863,False
65.2,157.0825924828062,False
65.3,660.1599010175398,False
65.4,689.7930127108284,False
65.5,355.8370031258792,False
65.60000000000001,545.7939677311645,False
65.7,407.366561332136,False
65.8,263.2889278474768,False
65.9,286.9896942076806,False
66.0,658.9133122225062,False
66.10000000000001,647.041480447276,False
66.2,655.3671800774771,False
66.3,257.4549205923157,False
66.4,269.4151511148752,False
66.5,332.6404123566166,False
66.60000000000001,157.81574517806698,False
66.7,662.070370707893,False
66.8,634.115248250992,False
66.9,655.3505896802358,False
67.0,159.9356552960025,False
67.10000000000001,182.94238977520172,False
67.2,122.06280616846064,False
67.3,649.6078508382142,False
67.4,256.8294233267659,False
67.5,374.8699419960075,False
67.60000000000001,637.3322768778819,False
67.7,638.8751924424078,False
67.8,647.875311868436,False
67.9,119.78709253229684,False
68.0,628.5793571678663,False
68.10000000000001,647.9996406868275,False
68.2,123.12171021527686,False
68.3,128.60601783841165,False
68.4,114.8430028891428,False
68.5,104.40191471055245,False
68.60000000000001,276.39855033218964,False
68.7,134.55044576618272,False
68.8,615.2608520976348,False
68.9,170.85818143948816,False
69.0,116.57178535054834,False
69.10000000000001,133.01074532302815,False
69.2,625.3774081215316,False
69.3,380.8653446831874,False
69.4,407.07601119243583,False
69.5,361.1513426892249,False
69.60000000000001,616.9963300538891,False
69.7,358.971618742464,False
69.8,613.6937865880869,False
69.9,112.21182824258769,False
70.0,623.8569288619559,False
70.10000000000001,149.50159427421053,False
70.2,616.8021113434773,False
70.3,611.6432418582675,False
70.4,621.5028709589287,False
70.5,235.8568832571402,False
70.60000000000001,629.6243887731176,False
70.7,630.473446726934,False
70.8,607.4110654824188,False
70.9,612.4979093584295,False
71.0,109.21349650470214,False
71.10000000000001,106.59152297830606,False
71.2,598.4679448882281,False
71.3,601.9489476103912,False
71.4,149.26239838586503,False
71.5,141.52406000309023,False
71.60000000000001,615.1273884102748,False
71.7,144.38858183641346,False
71.8,616.335796254114,False
71.9,607.6102245180645,False
72.0,604.1851817628956,False
72.10000000000001,89.92627129917432,False
72.2,402.9502141778947,False
72.3,85.49196562717312,False
72.4,604.9379423539461,False
72.5,581.8266267941912,False
72.60000000000001,620.4377883843046,False
72.7,398.56041700164417,False
72.8,619.1673559328995,False
72.9,217.4377131150735,False
73.0,486.3469631445513,False
73.10000000000001,75.49927161355451,False
73.2,374.929370731301,False
73.3,189.17356561657328,False
73.4,110.6422539062205,False
73.5,124.5614236554608,False
73.60000000000001,304.51647293020545,False
73.7,63.67636673914782,False
73.8,103.6897322250508,False
73.9,329.7159283874011,False
74.0,511.613478072121,False
74.10000000000001,187.29582336744943,False
74.2,106.8950013960133,False
74.3,133.88354378801353,False
74.4,105.17237582436216,False
74.5,582.3506966131422,False
74.60000000000001,194.54426604310945,False
74.7,70.49433078559682,False
74.8,106.38208179417532,False
74.9,70.57769569671332,False
75.0,114.25285222188076,False
75.10000000000001,98.9245015595587,False
75.2,116.12486732966326,False
75.3,90.6731614540564,False
75.4,412.4283273257624,False
75.5,91.34433826722022,False
75.60000000000001,89.45629413413027,False
75.7,602.0506196253498,False
75.8,66.46361888770306,False
75.9,106.15888110795902,False
76.0,225.8128401134637,False
76.10000000000001,76.46850569504264,False
76.2,86.84366401539476,False
76.3,98.19860221427558,False
76.4,69.69946970572647,False
76.5,110.65594006672252,False
76.60000000000001,121.4070969637092,False
76.7,62.21224549146392,False
76.80000000000001,57.52621723293178,False
76.9,180.73816360270527,False
77.0,125.65582645989228,False
77.10000000000001,143.7189709829895,False
77.2,593.5435856441802,False
77.30000000000001,74.44961360682647,False
77.4,90.51693395939458,False
77.5,127.16382090819695,False
77.60000000000001,112.69574688037618,False
77.7,70.28369483733225,False
77.80000000000001,138.71147081162596,False
77.9,115.63969467578468,False
78.0,80.73302841234187,False
78.10000000000001,63.86127019905701,False
78.2,114.51712928140506,False
78.30000000000001,77.17552737748723,False
78.4,72.27219461598847,False
78.5,67.12684769820697,False
78.60000000000001,93.87538231031654,False
78.7,59.126743215366666,False
78.80000000000001,58.04249535656144,False
78.9,86.5241168655136,False
79.0,148.1472628112887,False
79.10000000000001,48.96484421506799,False
79.2,56.19162620879595,False
79.30000000000001,87.3289035895061,False
79.4,65.5514553716922,False
79.5,73.87548940755913,False
79.60000000000001,66.32703475311774,False
79.7,57.737520045893895,False
79.80000000000001,56.21903900410075,False
79.9,120.96084289102173,False
80.0,87.44054899023278,False
80.10000000000001,48.32613642578814,False
80.2,130.87748271222077,False
80.30000000000001,100.37426995728734,False
80.4,67.43699599589365,False
80.5,61.47468982828219,False
80.60000000000001,210.9645276993133,False
80.7,78.60207721483587,False
80.80000000000001,113.40244540715152,False
80.9,66.03419676627057,False
81.0,85.88640341676872,False
81.10000000000001,62.92427311542255,False
81.2,58.74789153883481,False
81.30000000000001,64.16262886699646,False
81.4,46.08987607771263,False
81.5,52.23603267124051,False
81.60000000000001,48.84191561390815,False
81.7,62.395411530463775,False
81.80000000000001,79.65552351174577,False
81.9,48.04850607150251,False
82.0,57.445610916470784,False
82.10000000000001,71.91401113623776,False
82.2,54.01272152757078,False
82.30000000000001,33.688242005832386,False
82.4,41.91386164420003,False
82.5,35.08688163806923,False
82.60000000000001,23.54564677081294,False
82.7,26.164806340948896,False
82.80000000000001,19.613820438106927,False
82.9,22.86734126820361,False
83.0,18.4546000710746,False
83.10000000000001,15.56021985804375,False
83.2,16.529117829186266,False
83.30000000000001,15.224242820654217,False
83.4,14.267561527191754,False
83.5,12.552080181577132,False
83.60000000000001,11.93562227132208,False
83.7,11.64443034412832,False
83.80000000000001,10.881913548859108,False
83.9,9.485084621154444,False
84.0,9.884689915187272,False
84.10000000000001,10.072579253166616,False
84.2,8.42342125404866,False
84.30000000000001,8.229372777183935,False
84.4,8.812016006622809,False
84.5,7.853940722704186,False
84.60000000000001,8.513794961035615,False
84.7,7.439380593397376,False
84.80000000000001,7.992870274300914,False
84.9,6.928601011238573,False
85.0,6.396684318031576,False
85.10000000000001,6.636639394245777,False
85.2,6.540988092281657,False
85.30000000000001,6.290900180969385,False
85.4,6.849118942238816,False
85.5,5.956919773072466,False
85.60000000000001,6.11804881660835,False
85.7,6.171242121494912,False
85.80000000000001,5.244542972815429,False
85.9,5.32917637780235,False
86.0,5.083410993557729,False
86.10000000000001,4.893206335847006,False
86.2,5.3095382507605455,False
86.30000000000001,5.143380705160937,False
86.4,5.333724614612774,False
86.5,4.670195667674488,False
86.60000000000001,4.7252701510745885,False
86.7,5.3665388077292535,False
86.80000000000001,5.046600253111196,False
86.9,4.177749953650519,False
87.0,4.438127446628809,False
87.10000000000001,4.537691137427464,False
87.2,4.448776753742757,False
87.30000000000001,4.982922061295839,False
87.4,4.801374808922138,False
87.5,4.0711465713540615,False
87.60000000000001,4.85208930308966,False
87.7,4.363853055434995,False
87.80000000000001,4.176780399160973,False
87.9,4.258662137961231,False
88.0,4.444568743057524,False
88.10000000000001,3.984358951886252,False
88.2,3.9979734469133983,False
88.30000000000001,4.280927527279264,False
88.4,4.649059815890778,False
88.5,4.4095092842796655,False
88.60000000000001,4.2905087675331,False
88.7,4.407844639219091,False
88.80000000000001,4.725766400715764,False
88.9,4.907216790426234,False
89.0,4.204790899554602,False
89.10000000000001,4.08800475577102,False
89.2,4.98341827361038,False
89.30000000000001,4.612862576713963,False
89.4,5.134752411394135,False
89.5,6.952924718551044,False
89.60000000000001,6.325940414223383,False
89.7,5.862509163444081,False
89.80000000000001,4.44138442712386,False
89.9,6.75584201098993,False
90.0,30.137293297569517,False
90.1,37.07838896922184,False
90.2,43.96928293387247,False
90.3,36.95388306024843,False
90.4,31.31935097592857,False
90.5,35.5800883377348,False
90.6,32.64745141309108,False
90.7,27.98427172646359,False
90.8,33.23538013031775,False
90.9,26.79894420957604,False
91.0,28.898431150081368,False
91.1,23.55764473910217,False
91.2,39.75003060611607,False
91.3,27.907108300783516,False
91.4,22.812425828177304,False
91.5,27.793801196846516,False
91.6,25.180479055321637,False
91.7,27.736800827139664,False
91.8,28.40504097388703,False
91.9,27.64665051045162,False
92.0,23.23763080711048,False
92.1,27.607812190591844,False
92.2,23.22044597321965,False
92.3,32.79828440716442,False
92.4,22.001339020698,False
92.5,29.517121380426524,False
92.6,22.03104112724592,False
92.7,27.14203160260149,False
92.8,29.76712817445609,False
92.9,21.6798636824018,False
93.0,25.02919685085729,False
93.1,27.28363201747994,False
93.2,20.26400519955976,False
93.3,27.226464943698502,False
93.4,25.021669564332285,False
93.5,22.43428471320401,False
93.6,30.86124068290911,False
93.7,26.918410803382493,False
93.8,27.220829274133177,False
93.9,25.452529328070383,False
94.0,22.3282156523181,False
94.1,29.17791768136768,False
