time_s,speed_mps,accel_mps2,steering_deg,yaw_rate_rps,front_distance_m,ttc_s,throttle_pct,brake_pct,motor_current_a,battery_voltage_v,event_label,iqr_anomaly
90.3,11.240728344138924,0.4655155144199791,16.770148072984604,0.3775266652871235,29.758340899333863,2.6473676783453524,33.62490754229397,0.0,6.449943496655182,12.379333086372322,SHARP_TURN,True
90.4,11.288471973092674,0.2828936179398804,14.601355547022372,0.3376765719796755,30.02740224282678,2.660005917045321,29.126201210826757,0.0,6.36331736132243,12.38682946178962,SHARP_TURN,True
90.5,11.335561212048622,0.453171467872206,16.392408285033895,0.4202617894919274,29.70500570264246,2.6205147806064395,33.44907239367322,0.0,6.357306691013901,12.391941483982189,SHARP_TURN,True
90.6,11.381973763894129,0.4375860450254955,16.051569656167242,0.3683155410310592,29.66733471174429,2.606519337257211,33.12441439508916,0.0,6.605194449663776,12.40858667125928,SHARP_TURN,True
90.7,11.427687862780113,0.5669127444919271,15.944479954884356,0.395000231086067,29.910049272976085,2.617331662548544,36.42158162019033,0.0,6.508307709282342,12.422079373283935,SHARP_TURN,True
90.8,11.472682291065542,0.2172263649121295,14.687269524968569,0.3420532363115652,28.575753075113635,2.490764788053729,27.74241433029499,0.0,6.716472229875582,12.350033061821398,SHARP_TURN,True
90.9,11.516936395815389,0.3677986250785261,14.21385131768212,0.3832533368927446,29.044931766050595,2.5219321152632137,31.568676581104697,0.0,6.350319941068093,12.280470043409148,SHARP_TURN,True
91.0,11.56043010483897,0.4293726644982266,15.343334715183603,0.385573998359518,30.465010725448167,2.6352835014932627,33.16891875923022,0.0,6.699054319849211,12.390294484701895,SHARP_TURN,True
91.1,11.603143942255311,0.5720833699642528,15.060208301911878,0.3611806948833103,29.81269355424841,2.5693634158651744,36.79648576826375,0.0,6.763949377869539,12.37520176489972,SHARP_TURN,True
91.2,11.645059043573056,0.371597562419133,16.646047148081195,0.4641920944907841,28.813744359796903,2.4743321826005937,31.843021721480604,0.0,6.692810974136718,12.361786835181004,SHARP_TURN,True
91.3,11.686157170272644,0.4908374584356996,15.6907971031646,0.4041934560863719,30.88102032504033,2.642529950187197,34.88155649927419,0.0,6.742540212569113,12.335489244554756,SHARP_TURN,True
91.4,11.726420723878745,0.5875522422134751,15.068086853496748,0.3696699271447959,29.31627925812482,2.500019396236355,37.35579506876712,0.0,7.122871372193877,12.339723358692554,SHARP_TURN,True
91.5,11.76583275951172,0.5041369501150578,15.861692074311662,0.4147027994057811,28.608232402613453,2.4314668572427243,35.32558961619286,0.0,6.879697752943815,12.33399935248394,SHARP_TURN,True
91.6,11.804376998906948,0.3612219557226828,14.522653299806326,0.3298947209731028,29.95289396809282,2.537439626916895,31.8066766915368,0.0,6.813994740873087,12.393320276507614,SHARP_TURN,True
91.7,11.842037842891402,0.4001820979996096,15.456063073866098,0.3660379117706612,27.4443356908264,2.317534874903378,32.8334054300382,0.0,6.90183798252324,12.419928884309236,SHARP_TURN,True
91.8,11.878800383307514,0.2838232238305271,14.858862821086994,0.35271395361655,27.36018864006725,2.303278761929083,29.97590113239369,0.0,6.727770830566741,12.375909654667057,SHARP_TURN,True
91.9,11.914650414374393,0.3320335082906196,14.835246769738175,0.4035609349237614,29.504189445347496,2.4762950165749102,31.23134828738964,0.0,6.7960741803724725,12.356294895906707,SHARP_TURN,True
