time_s,speed_mps,accel_mps2,steering_deg,yaw_rate_rps,front_distance_m,ttc_s,throttle_pct,brake_pct,motor_current_a,battery_voltage_v,event_label
119.2,12.945124195461664,-0.2274956598747613,2.9377263460152867,0.0740853293497547,4.362410726729555,0.3369925742588813,18.685782376777293,0.0,7.179913891458694,12.377068677382905,CLOSE_APPROACH
119.3,12.901607267252835,-0.6601716747813081,1.5030064488192836,0.0073891466736636,4.100691753470179,0.3178434801591466,7.807958304621268,12.305150243439243,7.142084289773623,12.341590930119564,CLOSE_APPROACH
119.4,12.857524935524022,-0.4657957731486545,2.8258563759030526,0.0268771153659925,4.554050064529791,0.3541933682700796,12.605640581017266,6.473873194459637,7.512711398629587,12.349736932768506,CLOSE_APPROACH
119.5,12.812902987269748,-0.4169337248171941,2.4286443956672183,0.0505849498568455,4.288142471192501,0.3346737640527663,13.764721061747792,5.008011744515823,7.286084211832147,12.330998081124044,CLOSE_APPROACH
119.6,12.767767558483902,-0.4420104769169586,2.7487995849489124,0.0375674015668451,4.099175467959258,0.3210565550463397,13.074612658953496,5.760314307508758,7.395525440307719,12.35314520048306,CLOSE_APPROACH
119.7,12.722145113350456,-0.3682282108330991,3.924509765831454,0.1457143442379453,4.5076661501765845,0.3543165173808855,14.85529788786316,3.5468463249929725,7.154920989710944,12.37485113142752,CLOSE_APPROACH
119.8,12.676062423171125,-0.3661510191481666,2.6780847674356907,0.0652903941390951,3.994169904221859,0.3150954745158672,14.842711913735409,3.4845305744449986,7.236707597859767,12.297591935186077,CLOSE_APPROACH
119.9,12.629546545046807,-0.3350944806894444,2.3667095378979512,0.0649582772533635,4.150602618496555,0.3286422520153254,15.554003145829418,2.5528344206833324,7.271232638176292,12.364525552901611,CLOSE_APPROACH
120.0,12.582624800330375,-0.4569027078264016,3.658829246049189,0.0710052870642137,4.380883473042697,0.3481692844348081,12.443107024802485,6.207081234792049,6.926441618707756,12.35218359955588,CLOSE_APPROACH
120.1,12.535324752868329,-0.5825065461603931,3.077772299141198,0.0827728474367334,3.348278256835375,0.2671074202580371,9.236791000005828,9.975196384811792,6.665129166339868,12.33504172867132,CLOSE_APPROACH
120.2,12.487674187049056,-0.4898595992558698,2.065919097482121,0.0522147472970889,3.8943925633222354,0.3118589182412448,11.486253880471931,7.195787977676094,6.960982871646705,12.316378447393864,CLOSE_APPROACH
120.3,12.439701085675496,-0.210350811584661,2.782625535937715,0.1074840626356053,3.8326812592226953,0.3081007520056962,18.40681123032916,0.0,6.776356678567037,12.376318192264984,CLOSE_APPROACH
120.4,12.391433607680431,-0.5742561427675562,1.5785268345177483,0.0492720719029584,4.345991588691835,0.3507254871622047,9.241603481563695,9.727684283026688,6.955162011670229,12.349480713896977,CLOSE_APPROACH
120.5,12.342900065702336,-0.3943683731996235,2.703139956600064,0.0934088213245057,4.1368007368566975,0.3351563015852146,13.670850761992682,4.331051195988705,7.124960324649048,12.342131219477158,CLOSE_APPROACH
120.6,12.294128903540289,-0.453513210434818,2.7629178712584217,0.0895438539016658,4.277142180744287,0.3479011985560535,12.12395020408595,6.105396313044542,6.771314279587601,12.37629609129328,CLOSE_APPROACH
120.7,12.245148673506137,-0.5860562128349681,2.1619295792946955,0.0325144614290622,4.305733148442522,0.3516276742117878,8.741802822034389,10.081686385049045,7.104607103974267,12.407951516606262,CLOSE_APPROACH
120.8,12.195988013692435,-0.3153396075148119,2.940562102020981,0.0669559097537009,4.332354079007508,0.3552278072218154,15.44089303129911,1.960188225444358,6.847132098684901,12.401872003150592,CLOSE_APPROACH
120.9,12.1466756251748,-0.3192006538509125,3.0792911007126698,0.0743678564305402,4.027632118601124,0.3315830802506643,15.275329528971906,2.076019615527376,6.901094220313463,12.394975224751116,CLOSE_APPROACH
121.0,12.097240249166996,-0.6766187906214924,2.864158147908092,0.0615386637063794,4.679180839229669,0.3867973804646785,6.270666583296483,12.798563718644774,7.521759636322629,12.320404853873107,CLOSE_APPROACH
121.1,12.047710644147662,-0.4504699400900905,3.7435772394974127,0.1203195011099915,4.174547094808724,0.3465012746497665,11.85504639955446,6.0140982027027166,6.954255822341338,12.339690356150465,CLOSE_APPROACH
121.2,11.998115562977151,-0.6146253745641331,3.743166954048317,0.0910381108446336,4.375308823854932,0.3646663345497287,7.681727424064682,10.938761236923996,6.813641758762816,12.337776956359487,CLOSE_APPROACH
121.3,11.948483730023089,-0.4544049606381395,3.071218642609246,0.1243944664253723,5.039894811734055,0.4218020399584473,11.61775320607883,6.132148819144185,6.988445134760926,12.388850243729827,CLOSE_APPROACH
121.4,11.898843818313502,-0.4171326519530173,3.754340751620553,0.1074875540011527,4.315792927279667,0.3627069144850219,12.480065046813468,5.0139795585905205,7.02945353515763,12.35327600651794,CLOSE_APPROACH
121.5,11.849224426735915,-0.6594649876336433,4.285085420499383,0.084076129101253,4.622938823308955,0.3901469545026102,6.3522895065892,12.283949629009298,6.727652155064432,12.347099318440334,CLOSE_APPROACH
121.6,11.799654057301062,-0.4433204148032144,2.3977497129337646,0.0652889402284492,4.042298827491605,0.3425777406576105,11.686505310141124,5.799612444096433,6.561504737862986,12.324587708089242,CLOSE_APPROACH
121.7,11.750161092489888,-0.5707575843054263,2.7063042412638616,0.0212996006594218,4.537629691433232,0.3861759558627206,8.431285921850183,9.62272752916279,7.002152134694578,12.291919749504652,CLOSE_APPROACH
121.8,11.700773772702007,-0.4597278806429913,3.288745063449765,0.0918505254422618,3.94641560953869,0.3372781737516973,11.137886265708028,6.291836419289739,6.083750581056706,12.40209694106205,CLOSE_APPROACH
121.9,11.65152017382435,-0.7171253067437829,4.129915217025955,0.0968657194912183,3.645762630750003,0.3129001689359272,4.633995574759515,14.013759202313487,6.309583795624925,12.359813556531334,CLOSE_APPROACH
