time_s,motor_temp_c,motor_current_a,bearing_vibration_g,battery_voltage_v,battery_internal_resistance_ohm,wheel_friction_index,health_score,failure_label
18.0,46.25938790554606,3.4733922371558714,0.1916316365040613,12.699997643863272,0.04991967974527873,0.1201036979679024,100.0,0
18.5,44.88953875819042,3.0668882142490177,0.17934347050493393,12.697132551351764,0.0446549386707077,0.12090348055964673,100.0,0
19.0,44.613573483216335,3.390080280095203,0.18692334078499498,12.698880572689628,0.04406217514707019,0.12077377563211873,100.0,0
19.5,47.29930697640026,3.32028301914083,0.19591711679891782,12.729684885797978,0.04692965725105908,0.1187237896236463,100.0,0
20.0,46.11218640281339,3.172250178126159,0.18909919439634443,12.703766115163614,0.04747061629514542,0.11617396479045133,100.0,0
20.5,46.188734123788585,3.3043277507162534,0.18838311000534616,12.728088394168726,0.04448195337590981,0.11850396335457056,100.0,0
21.0,45.440387251094414,3.367102809669531,0.17807023790470683,12.667382153885255,0.044848875282570845,0.11997252173483956,100.0,0
21.5,45.34204771603514,3.32329542825957,0.20133256083861606,12.683284834003128,0.04672139032185106,0.12072145404029466,100.0,0
22.0,46.81803407779451,3.2166914171184637,0.1729548145688978,12.696031226428145,0.047876509721127565,0.12988053586218348,100.0,0
22.5,45.97389962573279,3.71296851746527,0.1744074318669751,12.743313093811544,0.047792393572004196,0.11665824979850574,100.0,0
23.0,45.50962013030542,3.485468023108039,0.17102193334246713,12.6905817064709,0.04587347256530129,0.11977750456849669,100.0,0
23.5,45.293167069314435,3.027412847854235,0.20470068013938245,12.663946668662312,0.04758334662579821,0.12705295170482273,100.0,0
24.0,45.64235972521948,3.460080179663711,0.16519736455460426,12.649370421716684,0.04635122377696932,0.12396712893908443,100.0,0
24.5,44.825760021231176,3.2898889124698125,0.1926548372353436,12.743426169807822,0.04522573684383671,0.1229674061425625,100.0,0
25.0,46.75079539616706,3.560698171044682,0.1780087530437357,12.702248703418118,0.04680070382091738,0.12638780243000716,100.0,0
25.5,46.231715071886114,3.2834543152390556,0.16791332406824006,12.693966060015534,0.045496460507614335,0.1203771799593437,100.0,0
26.0,47.290137743581354,3.4337332146244117,0.17550355258413342,12.71857513902325,0.04659001761763755,0.12298359566946265,100.0,0
26.5,44.52653729112871,3.370790012929309,0.18160838545475363,12.73880774409386,0.0443809714074769,0.11864332914752547,100.0,0
27.0,46.646402992698896,3.3724994714053844,0.1679474165339917,12.703587369583202,0.04494062309780023,0.11065462307405892,100.0,0
27.5,43.941745794726245,3.1349369821216606,0.18713911429614755,12.733713530897507,0.04218828951601476,0.12524195591401846,100.0,0
28.0,45.055509753764426,3.322666663188252,0.18217114116229904,12.679907027335522,0.04556493186748431,0.12047334599040128,100.0,0
28.5,46.13261099956202,3.4963168625819936,0.1687179073312534,12.708121673367625,0.04328370474679424,0.12303040255168518,100.0,0
29.0,45.2216319579359,3.100714749329608,0.17388023607506417,12.677191104504194,0.04489127810718321,0.12283232172867609,100.0,0
29.5,46.98675515410104,3.196761720793026,0.1523113685033148,12.682168787266885,0.044588360016013885,0.12127271943765328,100.0,0
30.0,46.185909502589865,3.3197013333212895,0.15957928111531855,12.75195306827562,0.0434174705826273,0.12358457744171415,100.0,0
30.5,46.91701068802968,3.3096198273995614,0.1803120746001201,12.659300409613023,0.04764344696842269,0.12180833732289485,100.0,0
31.0,46.94732338794563,3.2204550934749587,0.16048446435442795,12.69463746166965,0.04337766552576291,0.12248960008452953,100.0,0
31.5,46.945657492778906,3.357765946868503,0.2097996793368216,12.697930152533779,0.04430830949541224,0.12040842681052094,100.0,0
32.0,45.90097483466585,3.194936951965814,0.17499716583325858,12.690895792380978,0.0459812383172502,0.11595249849078897,100.0,0
32.5,45.97226345672849,3.372678908685103,0.17799498818942835,12.671094814473296,0.04597091994682887,0.12422090746577036,100.0,0
33.0,45.60786058996832,3.384280059625763,0.17217068362514273,12.701845009421314,0.04422632175391001,0.11694328601202064,100.0,0
33.5,46.26211523706632,3.2867030841399094,0.19864633581676772,12.638429548038424,0.046360846391233855,0.11458280870960398,100.0,0
34.0,46.14646873839725,3.2937078115603495,0.18311878235190185,12.731189682331111,0.044203340252232534,0.12630780031819733,100.0,0
34.5,47.30055351443303,3.2603029075103627,0.16164957954797554,12.663701876220133,0.046808383352452874,0.11880864792045788,100.0,0
35.0,47.115976297876124,3.321547294693454,0.19134271215872634,12.720768145580942,0.04597093530618087,0.12517700283994718,100.0,0
35.5,46.89521987825321,3.4289155002409513,0.1907911859261347,12.693303748937298,0.04418142997107328,0.12319398442156104,100.0,0
36.0,46.58639087347267,3.5389448192491724,0.18927147452139773,12.694942364324172,0.04418358874746472,0.12053908454154189,100.0,0
36.5,46.35488546832363,3.553572709158087,0.18472570419768164,12.697735104090764,0.04462152576821968,0.12403167809443627,100.0,0
37.0,46.625846407098756,3.532187416695461,0.1793024532205079,12.683292841517293,0.04468047109373731,0.11862979762958935,100.0,0
37.5,45.77606732484225,3.2586858165056385,0.19473316913002064,12.612095167293683,0.04200222246220207,0.12093439898927759,100.0,0
38.0,46.86980480107692,3.361872776719049,0.16376043400681234,12.69289611799685,0.046572981553247364,0.1165872806357518,100.0,0
38.5,46.91177525538463,3.4237663904932942,0.17100966663016115,12.72763897245541,0.0441613955578613,0.12400406445744472,100.0,0
39.0,48.33327647746882,3.474047749215844,0.18799050209304682,12.677929332045096,0.04175012256999555,0.1259976915970976,100.0,0
39.5,46.15629350964507,3.2443188607258944,0.16435878417910885,12.725071815568182,0.04556022742343972,0.12471228515584613,100.0,0
40.0,46.29353889489426,3.4216827022092953,0.1957456668960682,12.673758227856515,0.04284600906460595,0.12159342994351473,100.0,0
40.5,46.74392689155819,3.374237095819087,0.16661972647340412,12.711089774536871,0.04310538752903242,0.11843605160770349,100.0,0
41.0,46.67126787604506,3.5230201532300054,0.18118177324490203,12.700940148199374,0.043883742939920166,0.11820136461450136,100.0,0
41.5,46.01610429838692,3.4862179676315006,0.1963821451096405,12.708134506834796,0.04584331117246527,0.12549811559216642,100.0,0
42.0,47.982083416722226,3.4968911844344834,0.1664058251947526,12.737691608388417,0.047030102619077495,0.12461553129066007,100.0,0
42.5,45.808398152696235,3.2613022704735437,0.21390712050640195,12.660197866372455,0.04300131053937026,0.1183084635229161,100.0,0
43.0,47.51638496358077,3.415154377991557,0.1870252208293307,12.686967441956002,0.04567456989815685,0.12310189925483785,100.0,0
43.5,47.60164496494904,3.4363085295466487,0.16857660577236636,12.688119788889853,0.04484328976531497,0.1257982877714123,100.0,0
44.0,47.040404319673925,3.5346663818416797,0.16793293669249715,12.684919111771888,0.04534577856396756,0.1180084407874623,100.0,0
44.5,45.064540259112356,3.642503645749412,0.18530522294394294,12.724526384719812,0.044996569659161635,0.12221268225800175,100.0,0
45.0,47.316572726881134,3.689173369867317,0.1913476640563822,12.684741545595045,0.043379276409330016,0.1234922282767656,100.0,0
45.5,45.787400823537524,3.1462698638191826,0.16962185327032375,12.710237301534969,0.04890429946932253,0.12049518700506844,100.0,0
46.0,45.521429677848424,3.2430566574988373,0.16163492032673019,12.684531980144463,0.046237934859786556,0.1239352167101891,100.0,0
46.5,46.814556299842415,3.502338890871272,0.19642727786034894,12.659010934304012,0.04325261141725613,0.12324925914957303,100.0,0
47.0,47.1802410651425,3.339041733997343,0.1653150464426501,12.658047066302506,0.04453214835149277,0.12042126427086085,100.0,0
47.5,46.83865990149598,3.598518756806552,0.16942977559085937,12.703131788224479,0.04671767123219721,0.1152873609354036,100.0,0
48.0,45.8817551020587,3.3796692663774643,0.17812621908322554,12.632090001554454,0.04520392683627432,0.12432799324586331,100.0,0
48.5,46.79096256011769,3.237608758969625,0.18686475381636267,12.726786608479786,0.04325964982599329,0.1261022518793048,100.0,0
49.0,48.09157571507933,3.4402034751877903,0.17566817313340044,12.725851131198601,0.04858088965077233,0.12525664733594039,100.0,0
49.5,46.11420930392494,3.674156681468975,0.17389599076967835,12.704005296166846,0.04481205107840397,0.11362066805120273,100.0,0
50.0,46.99768823310536,3.458798314025183,0.183862284794447,12.66848756611165,0.04460374137999566,0.12587797752201657,100.0,0
50.5,46.951693703086725,3.254254152259554,0.18263586834843049,12.693440038720768,0.047917749260300596,0.12377284755390282,100.0,0
51.0,46.01242622103192,3.4543694813833112,0.19068541082503068,12.696770931722568,0.044062787464161514,0.12312600888344069,100.0,0
51.5,46.161096654874534,3.704746421463385,0.18821090882932773,12.704847007541035,0.04629046082411351,0.11943016802258995,100.0,0
52.0,46.793745996641036,3.5964462260432626,0.19091411009015838,12.678557372300805,0.046468431800252744,0.12028024987679983,100.0,0
52.5,46.00070939527589,3.279035539926759,0.20071507305497457,12.667042657073884,0.04636150593500764,0.11681173882705718,100.0,0
53.0,46.66913681408113,3.602010411916924,0.17384366395594766,12.710595169145513,0.0460984783915727,0.1226317555437881,100.0,0
53.5,46.25541822876144,3.565302308655375,0.17804206457076255,12.656067979605616,0.045406052184123046,0.12025879768508227,100.0,0
54.0,47.198247283269794,3.4698155738231886,0.1878455746012366,12.676070523615236,0.044286320006098924,0.12146882193356111,100.0,0
54.5,46.27764245361213,3.4708036173031878,0.19797946206475647,12.687185819960796,0.04433699725868096,0.12626120410424152,100.0,0
55.0,46.31807061190065,3.67312621242023,0.19828875811277438,12.6823920206059,0.04665943605876147,0.12925673025347056,100.0,0
55.5,46.00409724159577,3.5670064898740423,0.2048873840398174,12.729532299956222,0.04306800468893075,0.12081938473983346,100.0,0
56.0,47.73968941391483,3.3475359110343463,0.1963032602691861,12.65966101454939,0.04631635476894473,0.11486769960058954,100.0,0
56.5,47.74846896288501,3.4074511206095153,0.17804849529945327,12.696608450001294,0.04596966989605059,0.12438453190585395,100.0,0
57.0,46.729787315069586,3.3984787139860893,0.19120813037490766,12.660313312433766,0.04496467068326897,0.13016648934065256,100.0,0
57.5,46.898887412237485,3.562339864330417,0.20012756262359235,12.638615408345794,0.04536650999930447,0.11852036881575029,100.0,0
58.0,46.23963036009721,3.4934740504853607,0.17657327009372845,12.705821710531449,0.04720031695017882,0.12707575863601966,100.0,0
58.5,46.821218395865955,3.3612146719714047,0.17885994062988766,12.684023716256986,0.045425607560629855,0.12059528990555059,100.0,0
59.0,46.80987391488846,3.6342222398305735,0.17024364623472965,12.667868827184067,0.0457768826158134,0.12156957654781633,100.0,0
59.5,45.9210586241229,3.3624227479081514,0.1896053056746622,12.685635676946989,0.04412200321248683,0.11954184195509547,100.0,0
60.0,45.70747778866595,3.5121255215851095,0.20581504032427328,12.722393480203241,0.04882009731997128,0.12091971037818137,100.0,0
60.5,47.339782794453164,3.5958373236147714,0.21808481390356882,12.677997943383218,0.04778082197031244,0.12031318166544927,100.0,0
61.0,46.948617780232745,3.5065924053688824,0.1666130363485116,12.708994987661448,0.04431586328739809,0.12809532477746954,100.0,0
61.5,48.23795395454459,3.577537986352053,0.2160344497601914,12.646077809706542,0.044240241993042606,0.12506031211353172,100.0,0
62.0,46.97000175766101,3.690493285475862,0.20365180242605666,12.658410835995726,0.04386781866194367,0.11936459238662799,100.0,0
62.5,46.37250414816137,3.53335811920448,0.18161262871992323,12.694631246969362,0.04491395751975443,0.11931741158760989,100.0,0
63.0,46.88891852944184,3.307619789411879,0.16631918936702506,12.672794002182034,0.04951293471893975,0.12015831600341571,100.0,0
63.5,47.735033515372606,3.7139028151363958,0.1781035434017995,12.665680498786589,0.04398997678563596,0.11709190431172917,100.0,0
64.0,46.43097692750586,3.4642036171799107,0.16839913530845202,12.724487965274493,0.04601977692719256,0.11809066064158602,100.0,0
64.5,46.33917107388214,3.4339852245695184,0.1921665112590153,12.696455900403219,0.04437390133479777,0.12483264150021102,100.0,0
65.0,46.549870996609926,3.6483837819540814,0.18335932554991372,12.695102130320384,0.04457582385797227,0.12705797145625636,100.0,0
65.5,46.27635423713536,3.4805110638798102,0.20891671602564194,12.66573194012897,0.04532873955791487,0.12555465874203794,100.0,0
66.0,46.688629201913706,3.6673333814450046,0.18640736798089172,12.687806541248793,0.04572025734285598,0.12768085334566862,100.0,0
66.5,47.94792352819771,3.4528280775697238,0.17687421619852,12.675778314784617,0.044010239850374756,0.12097803681926604,100.0,0
67.0,46.51250092488119,3.5295486721994607,0.18987372453655285,12.68175402416834,0.0458166506716513,0.11825056795651326,100.0,0
67.5,46.026078483566366,3.574197383918735,0.19298980766452262,12.670065320766177,0.04550087278714998,0.11980876227446846,100.0,0
68.0,46.56880011024287,3.468065600184576,0.18749186061468423,12.677764724945764,0.04485032672869968,0.12632926207927425,100.0,0
68.5,47.23216424463488,3.843028422978744,0.1672709726619282,12.685787751904682,0.04590551553224277,0.12567913356500185,100.0,0
69.0,47.61822084048815,3.6962553379903205,0.1671921555795213,12.657143193310944,0.04486188659586303,0.11743843108614177,100.0,0
69.5,46.76805153665659,3.5839499302775093,0.1838384758324917,12.658733417349826,0.04567299366623361,0.12103606463474705,100.0,0
70.0,45.87054789067432,3.64112763433111,0.17119360252532176,12.663737398266875,0.0456263980908821,0.1205777000386748,100.0,0
70.5,47.54519414541359,3.6848968917764164,0.1974274481858511,12.657133078768886,0.044732087340912954,0.12345199034915799,100.0,0
71.0,46.84162677923574,3.313357044830324,0.19640584154243174,12.667307409342477,0.04554404070386521,0.12310630919926115,100.0,0
71.5,47.805250977798075,3.4842962890218843,0.1808866824713344,12.679816117560945,0.046917017840470726,0.12407203717955811,100.0,0
72.0,46.65639728466957,3.5306117271866135,0.17414941399412173,12.671361496085735,0.049382906822114776,0.12069647013441887,100.0,0
72.5,45.86044557594928,3.5405383726699773,0.19654097355716502,12.691388182187275,0.04762363897677274,0.11914444609171398,100.0,0
73.0,46.95635987453775,3.883338520958893,0.16099709183102723,12.636707505445106,0.04485416711043959,0.12472827849885235,100.0,0
73.5,47.1146831505744,3.686060479811868,0.16656560768180986,12.698367104926056,0.04391063663100213,0.1133645170767214,100.0,0
74.0,47.83930803251317,3.5924306909394064,0.18491579962582863,12.692328919564575,0.04863896615121105,0.1273981487361112,100.0,0
74.5,46.38064109361055,3.4912146663714223,0.19500661401102184,12.647005298119678,0.04465790135432528,0.12552303307596066,100.0,0
75.0,47.33982144735134,3.593665524120873,0.19907715469976361,12.643383354538546,0.04590550396581586,0.12260763821363127,100.0,0
75.5,47.71161986709909,3.5810758435235335,0.17471300999040168,12.669873455682568,0.045666689724092074,0.12014702849046063,100.0,0
76.0,46.364095089696,3.744538421488023,0.17704618394476765,12.672452750959623,0.04786640421247633,0.12361850219414047,100.0,0
76.5,46.559611837080645,3.5845646719567528,0.19783235912534125,12.678396811140844,0.046144998231477566,0.12442164809260542,100.0,0
77.0,48.19962353394029,3.523460565488007,0.15864117331026278,12.650501453756762,0.04729077383993241,0.13000328008674675,100.0,0
77.5,47.601057794141475,3.7876369654892406,0.18324148530403084,12.713064203095826,0.046383727597636946,0.11852633983388235,100.0,0
78.0,47.46694412950342,3.7972686922754537,0.18421651671320013,12.69886532303984,0.04546243008268276,0.12666838144770526,100.0,0
78.5,47.39386496595908,3.7632217824432472,0.19161978684580966,12.691265731056493,0.04645772390901615,0.11334926829668095,100.0,0
79.0,48.16228036916211,3.5962791048567624,0.1969085568002682,12.703731991125967,0.04708171987462234,0.12485002491377845,100.0,0
79.5,47.781470862200116,3.6726556352939546,0.1699043574758289,12.71574988990237,0.04553848815247171,0.12036418538092669,100.0,0
80.0,46.01594501047861,3.70899874630434,0.17556280192355295,12.691223916336579,0.045421369748372305,0.12109857805044343,100.0,0
80.5,48.97278051815327,3.569890438514012,0.18225731437417148,12.676102170122089,0.043444809396905364,0.12264636814304021,100.0,0
81.0,46.174576661125236,3.7406897439953184,0.18859435237123318,12.726792780908648,0.0469639229714423,0.11799698132834131,100.0,0
81.5,48.83170466665225,3.59876121580917,0.17255374514369073,12.710801098780614,0.044614311174005494,0.12186057737336621,100.0,0
82.0,47.101387066967895,3.7506865236956677,0.18285976041094434,12.674161287495274,0.04564018568573429,0.1269961476258311,100.0,0
82.5,48.96025366804705,3.42935562432403,0.198313013777911,12.694844321248523,0.04523538719908834,0.12005348063495436,100.0,0
83.0,49.11481678599582,3.816134530301164,0.1759290833273097,12.664519228873216,0.04709142807572638,0.12481780224485606,100.0,0
83.5,46.799508831128534,3.634522882615089,0.18872484999268313,12.69815378740366,0.04392203257173973,0.12089898848829762,100.0,0
84.0,48.11473270724128,3.552320976681601,0.18530204067339495,12.661071230434487,0.046901615725507,0.1252675471293463,100.0,0
84.5,48.94229613836669,3.305302703896189,0.2120360795225477,12.738209238144352,0.046179158848475926,0.11916828051796854,100.0,0
85.0,48.482591953853714,3.540599132124257,0.2285826690652404,12.702974058629248,0.044641094384714725,0.12723496279017588,98.97007971217116,0
85.5,46.8119417710101,3.428589828616029,0.19986125187985435,12.651260179973955,0.04796426018143774,0.12580771100275695,100.0,0
86.0,48.32731062089027,3.5611955236925756,0.18302859935475593,12.665669008693003,0.04675260870261726,0.1240214038092092,100.0,0
86.5,47.118485461545156,3.6809584812371257,0.15992854340236293,12.599426981452728,0.04781499367748352,0.12241788383621807,100.0,0
87.0,48.03233346505515,3.848963026833135,0.20337866294649845,12.653164999288151,0.04463727245257315,0.11872833145511574,100.0,0
87.5,46.87384782524236,3.4884706571238073,0.19651211006221975,12.711047418703663,0.04598566328139336,0.12484802338318128,100.0,0
88.0,48.103548026022075,3.961417349584967,0.19361813819990803,12.68314238467984,0.04427227149386652,0.12468770291633823,100.0,0
88.5,48.69030919135287,3.854004394966102,0.19739098708222977,12.697613715200575,0.04662213056819899,0.11417208490964986,100.0,0
89.0,46.30648293902885,3.4415844490066236,0.1720137261587778,12.676342557375014,0.04373967283740609,0.12270876936291228,100.0,0
89.5,47.79302722245402,3.535247313609082,0.1935456362176277,12.680576157300598,0.04439678565458395,0.12387922594033833,100.0,0
90.0,46.53764381890544,3.5026321317464992,0.2045556940597679,12.655449249547132,0.04457300307902993,0.12095151487904852,100.0,0
90.5,47.9985238338053,3.7451202390564142,0.18870123711580178,12.713855987484887,0.04660675151377462,0.1284377215359933,100.0,0
91.0,48.17089616989577,3.721088657129544,0.19770863830613794,12.672136568602207,0.04413442564680976,0.1252642579607717,100.0,0
91.5,50.267950568240195,3.5118756192369327,0.17070667575204482,12.709986567546132,0.042958316730029686,0.11644697984725487,99.70525437493579,0
92.0,47.15163557228004,3.795950863476381,0.18138265508613427,12.616930517231175,0.04645601648237109,0.12318479254317541,100.0,0
92.5,47.68118780881085,3.807174037971016,0.23588250817046075,12.62285776049462,0.04544253004155587,0.12785767799429762,98.09409901954471,0
93.0,47.511121696241176,3.580378538060843,0.16568078324078755,12.67942234250811,0.045864644917549414,0.11995379009554016,100.0,0
93.5,47.26357565001999,3.769744854129027,0.18065703770101416,12.683301124991575,0.04601945392338028,0.1224068626354713,100.0,0
94.0,46.8981012055846,3.9158952921830963,0.20394147788981742,12.734476102883596,0.04908923508161632,0.11996327082393872,100.0,0
94.5,47.07969792382724,3.671358238183877,0.21501162253443903,12.678933728848245,0.04361526365635742,0.12035886901902626,100.0,0
95.0,49.97718277545903,3.829880543004209,0.18930938467991032,12.708241722080398,0.043479403692935466,0.12142944226338093,100.0,0
95.5,47.47623082101667,3.553949938888776,0.18055051604983113,12.644565587543333,0.046228586002387634,0.11693004820078681,100.0,0
96.0,48.41262324165056,3.5624898707847543,0.2197363898991743,12.64674598208836,0.04718628317919801,0.13056501003131302,100.0,0
96.5,47.360938761579746,3.6124502193151633,0.20716976907922405,12.682083631004659,0.045350194013082136,0.1263212654511011,100.0,0
97.0,47.497782492229355,3.736278782321579,0.21479228215139068,12.66002926687329,0.046410091586027116,0.12821710385232576,100.0,0
97.5,48.486314222872466,3.8421555343226435,0.1964624620854977,12.705515638302254,0.045080551426908484,0.12461143493008779,100.0,0
98.0,48.36234328321712,3.7522166261410725,0.17216333000399758,12.689588562954677,0.04638342954469163,0.11958104051922049,100.0,0
98.5,49.14925792478567,3.7331187945918103,0.16331240670476682,12.707855399173456,0.04705166830337012,0.12781451439851194,100.0,0
99.0,47.94089687881245,3.749793215193214,0.19707690740887013,12.689787523823567,0.04333583505555845,0.12302093890118238,100.0,0
99.5,47.49111417102566,3.727326741420928,0.18697524894594084,12.635928237349724,0.04674693476188902,0.11887018031369041,100.0,0
100.0,47.52088484002521,3.5797796416194085,0.2106356270399973,12.670697791296687,0.04553045281053252,0.12753817940327358,100.0,0
100.5,46.984173330956246,3.9602975885732654,0.20033181194042707,12.72401450502719,0.044220062474660815,0.12165806648597612,100.0,0
101.0,47.846218952659825,3.7439312993906517,0.19350199540736032,12.68714058360503,0.043808642395074954,0.1252990993070197,100.0,0
101.5,49.02724152309789,3.91287952542187,0.20459992136105565,12.679847897585587,0.04648653380074156,0.11955935702164917,100.0,0
102.0,48.80262073265182,3.4573161016051492,0.20783546258808488,12.67171004767545,0.04546156921527168,0.126272425016744,100.0,0
102.5,48.88278325254163,3.8502164147302507,0.20242687599961792,12.689082245394117,0.04539524154199381,0.12471026567676857,100.0,0
103.0,48.35696890658563,3.786207351615819,0.19268883260726768,12.666497102699534,0.04648860455394235,0.12386935018609385,100.0,0
103.5,48.90202689798975,3.772210862721477,0.21090002609650182,12.697898970894954,0.04865863826226805,0.12412115973972448,100.0,0
104.0,47.888810827511044,3.511682488838569,0.22562399158295415,12.691002341310426,0.04790808133022818,0.12206159450856686,99.3251210100455,0
104.5,48.306570953564226,3.4190311950977383,0.18554171540522163,12.668365336584877,0.0476616761231044,0.12527601353394435,100.0,0
105.0,46.46113841937673,3.6697794761026676,0.20297257215217226,12.737875736802117,0.04502332205722003,0.11745397302954343,100.0,0
105.5,48.048166644553156,3.6177453784841735,0.2106296676874429,12.653218633806059,0.044998465496620524,0.12253262576957671,100.0,0
106.0,47.44472964461523,3.966122633191389,0.19319780221672192,12.659047263512624,0.044660720895809296,0.12506289730825382,100.0,0
106.5,48.08284203797681,3.7698987184936894,0.19757460721054756,12.659890034934522,0.04752429117232301,0.11722026296858701,100.0,0
107.0,49.26734486910833,3.6448503010071316,0.1946781674310045,12.65429224479289,0.04582134401242279,0.11598101690609512,100.0,0
107.5,48.38791595282264,3.8232141255273304,0.19004820618166182,12.691802466893908,0.04498835719337948,0.12310009839953764,100.0,0
108.0,47.75797286268386,3.5444979872953546,0.15692960394266697,12.68336321076088,0.04357601869572235,0.12418012597848947,100.0,0
108.5,48.1452009867951,3.7526494072614707,0.18329217043476154,12.678129240264553,0.04271775371094814,0.12269365574348268,100.0,0
109.0,48.77313580979922,3.632726390268559,0.19065674253147916,12.712700758316515,0.046623410569951736,0.11984637031602784,100.0,0
109.5,48.977876508478104,3.6356268372215808,0.20528759845534195,12.671321499052128,0.04490844946891032,0.1226746184803232,100.0,0
110.0,48.67459031267787,3.502318383563059,0.2034657231499028,12.667865134746322,0.045108713257266043,0.119107273553157,100.0,0
110.5,48.801178220601805,3.751240373755284,0.20378420450612666,12.687529543978354,0.04733515400536619,0.12044053019624396,100.0,0
111.0,48.868736821117906,3.5752241680263643,0.17203324286371752,12.68856522475872,0.045131103527385814,0.11950265216263169,100.0,0
111.5,48.59650797519078,3.775695653945497,0.20600496316955674,12.68286008775184,0.041760998931092946,0.12936371642421182,100.0,0
112.0,48.80944909899287,3.5687463406182403,0.18024734002417303,12.600019561049969,0.045825915586289165,0.11641899855100832,100.0,0
